id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_TeamFormation;value_Involved;value_PlayerPosition;value_Resume;value_JerseyNumber;value_TeamPlayerFormation;value_TeamKit;value_DirectionOfPlay;value_PassEndX;value_Angle;value_Length;value_Zone;value_PassEndY;value_KickOff;value_Chipped;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_FlickOn;value_HeadPass;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_Handball;value_Direct;value_FreeKickTaken;value_LongBall;value_Launch;value_Assist;value_GkX;value_OutOfBoxCentre;value_RegularPlay;value_SwerveRight;value_Assisted;value_RelatedEventId;value_GoalmouthY;value_GoalmouthZ;value_GkY;value_RightFooted;value_IndividualPlay;value_Right;value_NextEventGoalKick;value_GoalKick;value_Low;value_TakeOnOvertake;value_TouchTypeClearance;value_DeletedEventType;value_SwitchOfPlay;value_Cross;value_LeftFooted;value_OutSwinger;value_HighGkIntervention;value_TouchTypePass;value_BlockedPass;value_TakeOnSpace;value_Foul;value_AttemptedTackle;value_Head;value_Left;value_CornerTaken;value_InSwinger;value_IntendedTackleTarget;value_Shove/Push;value_OverhitCross;value_PlayersCaughtOffside;value_Indirect;value_TouchTypeControl;value_LowCentre;value_BlockedY;value_BlockedX;value_Deflection;value_Collected;value_Stooping;value_Hands;value_LowGkIntervention;value_KeeperThrow;value_LayOff;value_MisHit;value_SwerveLeft;value_IntentionalAssist;value_NotPastGoalLine;value_FirstTouch;value_BoxLeft;value_ShirtPull/Holding;value_YellowCard;value_RecklessOffence;value_NotVisible;value_MediumGkIntervention;value_SetPiece;value_BoxCentre;value_ThroughBall;value_BoxRight;value_Weak;value_Volley;value_NotAssisted;value_CloseLeft;value_HighLeft;value_HighRight;value_IncorrectOutOfPlayDecision;value_Minutes;value_OtherBodyPart;value_SmallBoxCentre;value_BigChance;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_InjuredPlayerId;value_Injury;value_OverArm;value_Blocked;value_DefBlock;value_LowLeft;value_ParriedSafe;value_CloseRightAndHigh;value_PullBack;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GoalShotGameClock;value_High;value_BlockedCross;value_FromCorner;value_FreeKick;value_OutOfBoxLeft;value_TacticalFoul;value_LeadingToGoal;value_RelatedError1Id;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2694896345;257;2;1;21;50;bd0378yx50xpdcgwkt9p9bmz8;1;65,4;34,2;2024-06-06T22:25:22.683Z;2024-06-12T18:23:55Z;[{'id': 5070949557, 'qualifierId': 56, 'value': 'Right'}, {'id': 5070949559, 'qualifierId': 140, 'value': '74.2'}, {'id': 5070949561, 'qualifierId': 141, 'value': '8.6'}, {'id': 5070949555, 'qualifierId': 7, 'value': 'bfm4xr4ue74v0li53slarf9t6'}];4uo9isxivewjrtdg9v7lku9zo;S. Jimenez;;;d9pn0c4dchdqholl3ala0u9zo;Offside Pass;;;;;;;;;;74,2;;;;8,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;74,2;8,6;;;;;;;0;0;21;50;Philadelphia Union II;1310;FW;1,0
2694896329;165;55;1;21;50;1zgjjyruyufrkh4xjvryqsb1i;1;27,9;70,0;2024-06-06T22:25:22.684Z;2024-06-06T23:03:01Z;[];81w1fqi66z0ibawynhraybaxg;S. Ngabo;;;d9pn0c4dchdqholl3ala0u9zo;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;21;50;Cincinnati II;1310;MC;1,0
2694896353;166;1;1;21;54;1zgjjyruyufrkh4xjvryqsb1i;1;17,8;91,4;2024-06-06T22:25:26.826Z;2024-06-12T18:24:08Z;[{'id': 5070949595, 'qualifierId': 141, 'value': '65.6'}, {'id': 5070949599, 'qualifierId': 213, 'value': '4.30'}, {'id': 5070949593, 'qualifierId': 140, 'value': '10.4'}, {'id': 5070949589, 'qualifierId': 241}, {'id': 5070949587, 'qualifierId': 5}, {'id': 5070949591, 'qualifierId': 56, 'value': 'Back'}, {'id': 5070949597, 'qualifierId': 212, 'value': '19.2'}];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;d9pn0c4dchdqholl3ala0u9zo;Pass;;;;;;;;;;10,4;4,3;19,2;;65,6;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;10,4;65,6;;;;;;;0;0;21;54;Cincinnati II;1314;DC;1,0
2694896361;167;1;1;22;6;1zgjjyruyufrkh4xjvryqsb1i;1;14,0;65,5;2024-06-06T22:25:39.290Z;2024-06-06T22:25:42Z;[{'id': 5070949641, 'qualifierId': 140, 'value': '21.2'}, {'id': 5070949639, 'qualifierId': 56, 'value': 'Back'}, {'id': 5070949647, 'qualifierId': 213, 'value': '1.11'}, {'id': 5070949645, 'qualifierId': 212, 'value': '16.9'}, {'id': 5070949643, 'qualifierId': 141, 'value': '87.8'}];2y9o7d8tm1f8fnp6jewxzifis;A. Rick;;;d9pn0c4dchdqholl3ala0u9zo;Pass;;;;;;;;;;21,2;1,11;16,9;;87,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;21,2;87,8;;;;;;;0;0;22;6;Cincinnati II;1326;GK;1,0
2694896363;168;1;1;22;9;1zgjjyruyufrkh4xjvryqsb1i;1;21,2;87,8;2024-06-06T22:25:42.281Z;2024-06-06T22:25:44Z;[{'id': 5070949655, 'qualifierId': 141, 'value': '91.4'}, {'id': 5070949659, 'qualifierId': 213, 'value': '0.33'}, {'id': 5070949653, 'qualifierId': 140, 'value': '28.0'}, {'id': 5070949651, 'qualifierId': 56, 'value': 'Back'}, {'id': 5070949657, 'qualifierId': 212, 'value': '7.5'}];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;d9pn0c4dchdqholl3ala0u9zo;Pass;;;;;;;;;;28,0;0,33;7,5;;91,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;28,0;91,4;;;;;;;0;0;22;9;Cincinnati II;1329;DC;1,0
2694896365;169;1;1;22;11;1zgjjyruyufrkh4xjvryqsb1i;1;29,3;90,0;2024-06-06T22:25:44.090Z;2024-06-06T22:25:45Z;[{'id': 5070949665, 'qualifierId': 140, 'value': '35.9'}, {'id': 5070949671, 'qualifierId': 213, 'value': '5.25'}, {'id': 5070949663, 'qualifierId': 56, 'value': 'Back'}, {'id': 5070949669, 'qualifierId': 212, 'value': '13.5'}, {'id': 5070949667, 'qualifierId': 141, 'value': '73.0'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;d9pn0c4dchdqholl3ala0u9zo;Pass;;;;;;;;;;35,9;5,25;13,5;;73,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;35,9;73,0;;;;;;;0;0;22;11;Cincinnati II;1331;DC;1,0
2694896369;170;1;1;22;13;1zgjjyruyufrkh4xjvryqsb1i;1;35,7;72,1;2024-06-06T22:25:45.578Z;2024-06-06T22:25:47Z;[{'id': 5070949687, 'qualifierId': 213, 'value': '1.28'}, {'id': 5070949681, 'qualifierId': 140, 'value': '38.8'}, {'id': 5070949679, 'qualifierId': 56, 'value': 'Back'}, {'id': 5070949683, 'qualifierId': 141, 'value': '88.3'}, {'id': 5070949685, 'qualifierId': 212, 'value': '11.5'}];cbpm8k301adrmft5fd0kaeiuh;K. Tucker;;;d9pn0c4dchdqholl3ala0u9zo;Pass;;;;;;;;;;38,8;1,28;11,5;;88,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;38,8;88,3;;;;;;;0;0;22;13;Cincinnati II;1333;MR;1,0
2694896377;171;1;1;22;14;1zgjjyruyufrkh4xjvryqsb1i;1;40,2;88,1;2024-06-06T22:25:47.290Z;2024-06-06T22:25:50Z;[{'id': 5070949753, 'qualifierId': 141, 'value': '69.6'}, {'id': 5070949755, 'qualifierId': 212, 'value': '23.6'}, {'id': 5070949749, 'qualifierId': 56, 'value': 'Center'}, {'id': 5070949757, 'qualifierId': 213, 'value': '5.72'}, {'id': 5070949751, 'qualifierId': 140, 'value': '59.2'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;d9pn0c4dchdqholl3ala0u9zo;Pass;;;;;;;;;;59,2;5,72;23,6;;69,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;59,2;69,6;;;;;;;0;0;22;14;Cincinnati II;1334;DC;1,0
2694896387;172;1;1;22;18;1zgjjyruyufrkh4xjvryqsb1i;1;59,2;68,8;2024-06-06T22:25:50.762Z;2024-06-06T22:26:32Z;[{'id': 5070949793, 'qualifierId': 141, 'value': '73.8'}, {'id': 5070949795, 'qualifierId': 212, 'value': '3.7'}, {'id': 5070949789, 'qualifierId': 56, 'value': 'Center'}, {'id': 5070949791, 'qualifierId': 140, 'value': '57.7'}, {'id': 5070949797, 'qualifierId': 213, 'value': '2.00'}];de6bz3uyz5ta17f0jnnfhzims;L. Soria;;;d9pn0c4dchdqholl3ala0u9zo;Pass;;;;;;;;;;57,7;2,0;3,7;;73,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;57,7;73,8;;;;;;;0;0;22;18;Cincinnati II;1338;FW;1,0
2694896401;173;1;1;22;18;1zgjjyruyufrkh4xjvryqsb1i;0;57,7;73,8;2024-06-06T22:25:51.498Z;2024-06-06T22:25:56Z;[{'id': 5070949867, 'qualifierId': 141, 'value': '86.6'}, {'id': 5070949873, 'qualifierId': 1}, {'id': 5070949871, 'qualifierId': 213, 'value': '0.19'}, {'id': 5070949869, 'qualifierId': 212, 'value': '46.4'}, {'id': 5070949863, 'qualifierId': 56, 'value': 'Left'}, {'id': 5070949865, 'qualifierId': 140, 'value': '100.0'}];82h370aim64ufe2pugftbfxg4;A. Perez;;;d9pn0c4dchdqholl3ala0u9zo;Pass;;;;;;;;;;100,0;0,19;46,4;;86,6;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;100,0;86,6;;;;;;;0;0;22;18;Cincinnati II;1338;ML;1,0
2694896403;174;5;1;22;22;1zgjjyruyufrkh4xjvryqsb1i;0;101,0;84,4;2024-06-06T22:25:55.178Z;2024-06-06T22:29:41Z;[{'id': 5070949875, 'qualifierId': 56, 'value': 'Left'}, {'id': 5070949883, 'qualifierId': 233, 'value': '258'}, {'id': 5070949877, 'qualifierId': 346}];82h370aim64ufe2pugftbfxg4;A. Perez;;;d9pn0c4dchdqholl3ala0u9zo;Out;;;;;;;;;;;;;;;;;258,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;22;22;Cincinnati II;1342;ML;1,0
2694896397;258;5;1;22;22;bd0378yx50xpdcgwkt9p9bmz8;1;-1,0;15,6;2024-06-06T22:25:55.178Z;2024-06-06T22:25:57Z;[{'id': 5070949859, 'qualifierId': 56, 'value': 'Back'}, {'id': 5070949879, 'qualifierId': 233, 'value': '174'}, {'id': 5070949861, 'qualifierId': 346}];5h73r4bv42whxsvnlq89b89re;K. Keller;;;d9pn0c4dchdqholl3ala0u9zo;Out;;;;;;;;;;;;;;;;;174,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;22;22;Philadelphia Union II;1342;DC;1,0
2694896433;259;1;1;22;37;bd0378yx50xpdcgwkt9p9bmz8;1;5,2;50,8;2024-06-06T22:26:09.530Z;2024-06-06T22:26:12Z;[{'id': 5070950013, 'qualifierId': 237}, {'id': 5070950001, 'qualifierId': 56, 'value': 'Back'}, {'id': 5070950007, 'qualifierId': 212, 'value': '5.6'}, {'id': 5070949999, 'qualifierId': 124}, {'id': 5070950005, 'qualifierId': 141, 'value': '42.6'}, {'id': 5070950009, 'qualifierId': 213, 'value': '4.73'}, {'id': 5070950003, 'qualifierId': 140, 'value': '5.3'}];3fjb8lymm7grc7nqyfpzw1a8k;P. Walters;;;d9pn0c4dchdqholl3ala0u9zo;Pass;;;;;;;;;;5,3;4,73;5,6;;42,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;5,3;42,6;;;;;;;0;0;22;37;Philadelphia Union II;1357;GK;1,0
2694896441;260;1;1;22;39;bd0378yx50xpdcgwkt9p9bmz8;1;5,2;37,3;2024-06-06T22:26:12.074Z;2024-06-06T22:26:14Z;[{'id': 5070950051, 'qualifierId': 56, 'value': 'Back'}, {'id': 5070950057, 'qualifierId': 212, 'value': '21.3'}, {'id': 5070950053, 'qualifierId': 140, 'value': '13.8'}, {'id': 5070950059, 'qualifierId': 213, 'value': '5.15'}, {'id': 5070950055, 'qualifierId': 141, 'value': '8.9'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;d9pn0c4dchdqholl3ala0u9zo;Pass;;;;;;;;;;13,8;5,15;21,3;;8,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;13,8;8,9;;;;;;;0;0;22;39;Philadelphia Union II;1359;DC;1,0
2694896445;261;1;1;22;42;bd0378yx50xpdcgwkt9p9bmz8;1;14,0;7,4;2024-06-06T22:26:14.810Z;2024-06-06T22:26:17Z;[{'id': 5070950083, 'qualifierId': 213, 'value': '6.12'}, {'id': 5070950077, 'qualifierId': 140, 'value': '23.1'}, {'id': 5070950075, 'qualifierId': 56, 'value': 'Back'}, {'id': 5070950081, 'qualifierId': 212, 'value': '9.7'}, {'id': 5070950079, 'qualifierId': 141, 'value': '5.1'}];5h73r4bv42whxsvnlq89b89re;K. Keller;;;d9pn0c4dchdqholl3ala0u9zo;Pass;;;;;;;;;;23,1;6,12;9,7;;5,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;23,1;5,1;;;;;;;0;0;22;42;Philadelphia Union II;1362;DC;1,0
2694896449;262;1;1;22;45;bd0378yx50xpdcgwkt9p9bmz8;1;22,7;5,7;2024-06-06T22:26:17.626Z;2024-06-06T22:26:18Z;[{'id': 5070950101, 'qualifierId': 140, 'value': '17.5'}, {'id': 5070950107, 'qualifierId': 213, 'value': '2.65'}, {'id': 5070950099, 'qualifierId': 56, 'value': 'Back'}, {'id': 5070950103, 'qualifierId': 141, 'value': '10.0'}, {'id': 5070950105, 'qualifierId': 212, 'value': '6.2'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;d9pn0c4dchdqholl3ala0u9zo;Pass;;;;;;;;;;17,5;2,65;6,2;;10,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;17,5;10,0;;;;;;;0;0;22;45;Philadelphia Union II;1365;DMR;1,0
2694896451;263;1;1;22;46;bd0378yx50xpdcgwkt9p9bmz8;0;17,5;10,0;2024-06-06T22:26:18.522Z;2024-06-06T22:26:20Z;[{'id': 5070950113, 'qualifierId': 140, 'value': '21.4'}, {'id': 5070950119, 'qualifierId': 213, 'value': '0.10'}, {'id': 5070950115, 'qualifierId': 141, 'value': '10.6'}, {'id': 5070950125, 'qualifierId': 236}, {'id': 5070950127, 'qualifierId': 233, 'value': '175'}, {'id': 5070950111, 'qualifierId': 56, 'value': 'Back'}, {'id': 5070950117, 'qualifierId': 212, 'value': '4.1'}, {'id': 5070950131, 'qualifierId': 286}];5h73r4bv42whxsvnlq89b89re;K. Keller;;;d9pn0c4dchdqholl3ala0u9zo;Pass;;;;;;;;;;21,4;0,1;4,1;;10,6;;;175,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;21,4;10,6;;;;;;;0;0;22;46;Philadelphia Union II;1366;DC;1,0
2694896453;175;74;1;22;46;1zgjjyruyufrkh4xjvryqsb1i;1;77,2;93,9;2024-06-06T22:26:18.523Z;2024-06-07T00:16:22Z;[{'id': 5070950123, 'qualifierId': 285}, {'id': 5070950121, 'qualifierId': 56, 'value': 'Left'}, {'id': 5070950133, 'qualifierId': 233, 'value': '263'}];82h370aim64ufe2pugftbfxg4;A. Perez;;;d9pn0c4dchdqholl3ala0u9zo;Blocked Pass;;;;;;;;;;;;;;;;;263,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;22;46;Cincinnati II;1366;ML;1,0
2694896457;176;5;1;22;47;1zgjjyruyufrkh4xjvryqsb1i;0;81,0;100,8;2024-06-06T22:26:20.395Z;2024-06-06T22:29:41Z;[{'id': 5070950149, 'qualifierId': 56, 'value': 'Left'}, {'id': 5070950361, 'qualifierId': 233, 'value': '264'}, {'id': 5070950151, 'qualifierId': 347}];82h370aim64ufe2pugftbfxg4;A. Perez;;;d9pn0c4dchdqholl3ala0u9zo;Out;;;;;;;;;;;;;;;;;264,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;22;47;Cincinnati II;1367;ML;1,0
2694896497;264;5;1;22;47;bd0378yx50xpdcgwkt9p9bmz8;1;19,0;-0,8;2024-06-06T22:26:20.395Z;2024-06-06T22:26:39Z;[{'id': 5070950353, 'qualifierId': 56, 'value': 'Back'}, {'id': 5070950355, 'qualifierId': 347}, {'id': 5070950357, 'qualifierId': 233, 'value': '176'}];5h73r4bv42whxsvnlq89b89re;K. Keller;;;d9pn0c4dchdqholl3ala0u9zo;Out;;;;;;;;;;;;;;;;;176,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;22;47;Philadelphia Union II;1367;DC;1,0
2694896501;265;1;1;23;6;bd0378yx50xpdcgwkt9p9bmz8;1;23,6;0,0;2024-06-06T22:26:38.587Z;2024-06-06T22:26:40Z;[{'id': 5070950365, 'qualifierId': 107}, {'id': 5070950369, 'qualifierId': 140, 'value': '28.6'}, {'id': 5070950371, 'qualifierId': 141, 'value': '15.5'}, {'id': 5070950373, 'qualifierId': 212, 'value': '12.4'}, {'id': 5070950375, 'qualifierId': 213, 'value': '1.14'}, {'id': 5070950367, 'qualifierId': 56, 'value': 'Back'}];5h73r4bv42whxsvnlq89b89re;K. Keller;;;d9pn0c4dchdqholl3ala0u9zo;Pass;;;;;;;;;;28,6;1,14;12,4;;15,5;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;28,6;15,5;;;;;;;0;0;23;6;Philadelphia Union II;1386;DC;1,0
2694896503;266;61;1;23;8;bd0378yx50xpdcgwkt9p9bmz8;0;28,6;15,5;2024-06-06T22:26:41.082Z;2024-06-06T22:26:41Z;[{'id': 5070950379, 'qualifierId': 56, 'value': 'Back'}];4bpxi7ovrhew3zkp53781lyei;M. Pinto;;;d9pn0c4dchdqholl3ala0u9zo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;23;8;Philadelphia Union II;1388;DMC;1,0
2694896511;177;61;1;23;10;1zgjjyruyufrkh4xjvryqsb1i;1;74,6;96,5;2024-06-06T22:26:42.715Z;2024-06-07T00:04:26Z;[{'id': 5070950939, 'qualifierId': 56, 'value': 'Left'}];de6bz3uyz5ta17f0jnnfhzims;L. Soria;;;d9pn0c4dchdqholl3ala0u9zo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;23;10;Cincinnati II;1390;FW;1,0
2694896513;267;1;1;23;11;bd0378yx50xpdcgwkt9p9bmz8;1;29,1;7,1;2024-06-06T22:26:43.675Z;2024-06-06T22:26:45Z;[{'id': 5070950427, 'qualifierId': 212, 'value': '8.0'}, {'id': 5070950421, 'qualifierId': 56, 'value': 'Back'}, {'id': 5070950423, 'qualifierId': 140, 'value': '21.9'}, {'id': 5070950429, 'qualifierId': 213, 'value': '2.80'}, {'id': 5070950425, 'qualifierId': 141, 'value': '11.0'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;d9pn0c4dchdqholl3ala0u9zo;Pass;;;;;;;;;;21,9;2,8;8,0;;11,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;21,9;11,0;;;;;;;0;0;23;11;Philadelphia Union II;1391;DMC;1,0
2694896535;268;1;1;23;15;bd0378yx50xpdcgwkt9p9bmz8;1;21,9;8,4;2024-06-06T22:26:48.250Z;2024-06-06T22:26:52Z;[{'id': 5070950521, 'qualifierId': 141, 'value': '72.2'}, {'id': 5070950527, 'qualifierId': 1}, {'id': 5070950517, 'qualifierId': 56, 'value': 'Back'}, {'id': 5070950513, 'qualifierId': 155}, {'id': 5070950519, 'qualifierId': 140, 'value': '25.2'}, {'id': 5070950515, 'qualifierId': 196}, {'id': 5070950525, 'qualifierId': 213, 'value': '1.49'}, {'id': 5070950523, 'qualifierId': 212, 'value': '43.5'}];5h73r4bv42whxsvnlq89b89re;K. Keller;;;d9pn0c4dchdqholl3ala0u9zo;Pass;;;;;;;;;;25,2;1,49;43,5;;72,2;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;25,2;72,2;;;;;;;0;0;23;15;Philadelphia Union II;1395;DC;1,0
