id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_JerseyNumber;value_TeamKit;value_TeamPlayerFormation;value_Involved;value_Resume;value_TeamFormation;value_PlayerPosition;value_Captain;value_DirectionOfPlay;value_PassEndY;value_Zone;value_KickOff;value_Length;value_Angle;value_PassEndX;value_LongBall;value_Chipped;value_Launch;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_HeadPass;value_FlickOn;value_Offensive;value_Defensive;value_TouchTypeControl;value_IntendedTackleTarget;value_DeletedEventType;value_Left;value_Cross;value_CornerTaken;value_RightFooted;value_InSwinger;value_Direct;value_ShirtPull/Holding;value_Foul;value_FreeKickTaken;value_BlockedPass;value_LayOff;value_SwitchOfPlay;value_AttemptedTackle;value_MediumGkIntervention;value_KeeperThrow;value_OverArm;value_TouchTypeClearance;value_RegularPlay;value_BoxCentre;value_GoalDisallowed;value_PlayersCaughtOffside;value_Indirect;value_Shove/Push;value_OutSwinger;value_LeftFooted;value_OutOfPlay;value_TakeOnSpace;value_LeadingToAttempt;value_IndividualPlay;value_RelatedError1Id;value_BoxDeepLeft;value_NotAssisted;value_GoalmouthZ;value_GkX;value_BigChance;value_GoalmouthY;value_GkY;value_Assist;value_OutOfBoxCentre;value_RelatedEventId;value_Assisted;value_NextEventGoalKick;value_Low;value_GoalKick;value_TakeOnOvertake;value_InjuredPlayerId;value_Injury;value_TouchTypePass;value_IntentionalAssist;value_BoxLeft;value_Blocked;value_BlockedX;value_LowLeft;value_BlockedY;value_DefBlock;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_BlockedCross;value_LowGkIntervention;value_SixYardBlocked;value_FirstTouch;value_SmallBoxLeft;value_High;value_NotVisible;value_Head;value_Right;value_SetPiece;value_Overrun;value_PullBack;value_LowCentre;value_Handball;value_TacticalFoul;value_YellowCard;value_Minutes;value_PersistentInfringement;value_GkHoof;value_EndType;value_Tactical;value_TimeWasting;value_FantasyAssistTeam;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistedBy;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkKickFromHands;value_FromCorner;value_Hands;value_Collected;value_Standing;value_LeadingToGoal;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_SmallBoxCentre;value_Volley;value_HighCentre;value_HighLeft;value_HighGkIntervention;value_Reaching;value_AerialFoul;value_1On1;value_SwerveRight;value_HighRight;value_ParriedSafe;value_BoxRight;value_LowRight;value_ThroughBall;value_CloseHigh;value_Weak;value_CloseRight;value_SwerveLeft;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2674904095;439;50;1;21;38;dqx48fglv1l96cyrmjdod0xec;1;26,9;5,0;2024-04-20T00:26:11.641Z;2024-04-20T00:58:35Z;[{'id': 4962108315, 'qualifierId': 285}, {'id': 4962108667, 'qualifierId': 233, 'value': '448'}, {'id': 4962108313, 'qualifierId': 56, 'value': 'Back'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;caukuaexyhvjmi693afqu6rdg;Dispossessed;;;;;;;;;;;;;;;;;;;;448,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;21;38;Real Monarchs;1298;DR;1,0
2674904159;448;7;1;21;38;cbip96wzs3jc2xadoluhhxotl;0;73,1;95,0;2024-04-20T00:26:11.642Z;2024-04-23T14:59:59Z;[{'id': 4962108655, 'qualifierId': 233, 'value': '439'}, {'id': 4962108637, 'qualifierId': 56, 'value': 'Left'}, {'id': 4974992749, 'qualifierId': 385}, {'id': 4962108639, 'qualifierId': 286}];7ditqci7td8u4wj4dmirr3qzu;B. Redžić;;caukuaexyhvjmi693afqu6rdg;Tackle;;;;;;;;;;;;;;;;;;;;439,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;21;38;St. Louis City II;1298;ML;1,0
2674895811;158;43;1;21;38;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-04-20T00:26:11.777Z;2024-04-20T00:58:46Z;[{'id': 4962062705, 'qualifierId': 141, 'value': '12.8'}, {'id': 4962062701, 'qualifierId': 56, 'value': 'Back'}, {'id': 4962108871, 'qualifierId': 144, 'value': '1'}, {'id': 4962062709, 'qualifierId': 213, 'value': '1.51'}, {'id': 4962062707, 'qualifierId': 212, 'value': '5.1'}, {'id': 4962062703, 'qualifierId': 140, 'value': '27.1'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;caukuaexyhvjmi693afqu6rdg;Deleted event;;;;;;;;;;12,8;;;5,1;1,51;27,1;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;27,1;12,8;;;;;;;0;0;21;38;Real Monarchs;1298;DR;1,0
2674895807;170;43;1;21;38;cbip96wzs3jc2xadoluhhxotl;1;0,0;0,0;2024-04-20T00:26:12.595Z;2024-04-20T00:58:32Z;[{'id': 4962108613, 'qualifierId': 144, 'value': '83'}];7ditqci7td8u4wj4dmirr3qzu;B. Redžić;;caukuaexyhvjmi693afqu6rdg;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;83,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;21;38;St. Louis City II;1298;ML;1,0
2674895819;159;1;1;21;39;dqx48fglv1l96cyrmjdod0xec;1;27,1;10,7;2024-04-20T00:26:13.634Z;2024-04-20T00:26:15Z;[{'id': 4962062747, 'qualifierId': 212, 'value': '12.3'}, {'id': 4962062745, 'qualifierId': 141, 'value': '7.4'}, {'id': 4962062741, 'qualifierId': 56, 'value': 'Back'}, {'id': 4962062743, 'qualifierId': 140, 'value': '38.6'}, {'id': 4962062749, 'qualifierId': 213, 'value': '6.10'}];3dyn7hheqvs3gm3m84jrra9lg;S. Antwi;;caukuaexyhvjmi693afqu6rdg;Pass;;;;;;;;;;7,4;;;12,3;6,1;38,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;38,6;7,4;;;;;;;0;0;21;39;Real Monarchs;1299;MC;1,0
2674895821;160;61;1;21;40;dqx48fglv1l96cyrmjdod0xec;1;38,5;7,4;2024-04-20T00:26:14.393Z;2024-04-23T15:01:36Z;[{'id': 4962062757, 'qualifierId': 56, 'value': 'Back'}];en6q7ddrr22sz6knipkbqhyw9;Wan Kuzain;;caukuaexyhvjmi693afqu6rdg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;21;40;Real Monarchs;1300;MR;1,0
2677296015;798;43;1;21;40;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-04-20T00:26:14.558Z;2024-04-23T15:03:19Z;[{'id': 4974995497, 'qualifierId': 286, 'value': '0'}, {'id': 4974995495, 'qualifierId': 56, 'value': 'Back'}, {'id': 4974995499, 'qualifierId': 465, 'value': '0'}, {'id': 4974996179, 'qualifierId': 144, 'value': '3'}];5jigl7kp5d2i5ws1602jm7n1m;J. Klein;;caukuaexyhvjmi693afqu6rdg;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;21;40;Real Monarchs;1300;FW;1,0
2674895831;171;43;1;21;41;cbip96wzs3jc2xadoluhhxotl;1;0,0;0,0;2024-04-20T00:26:15.394Z;2024-04-23T15:03:50Z;[{'id': 4962109233, 'qualifierId': 233, 'value': '160'}, {'id': 4962062811, 'qualifierId': 56, 'value': 'Left'}, {'id': 4974996795, 'qualifierId': 144, 'value': '74'}, {'id': 4962109195, 'qualifierId': 285, 'value': '0'}];asy97zdxk0352toy38huzk222;T. Silva;;caukuaexyhvjmi693afqu6rdg;Deleted event;;;;;;;;;;;;;;;;;;;;160,0;;;;;0,0;;;74,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;21;41;St. Louis City II;1301;DC;1,0
2674895829;161;3;1;21;43;dqx48fglv1l96cyrmjdod0xec;0;37,8;13,6;2024-04-20T00:26:17.601Z;2024-04-23T15:03:52Z;[{'id': 4974996835, 'qualifierId': 465}, {'id': 4962109057, 'qualifierId': 233, 'value': '172'}, {'id': 4962062807, 'qualifierId': 286}, {'id': 4962062805, 'qualifierId': 56, 'value': 'Back'}];5jigl7kp5d2i5ws1602jm7n1m;J. Klein;;caukuaexyhvjmi693afqu6rdg;Take On;;;;;;;;;;;;;;;;;;;;172,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;21;43;Real Monarchs;1303;FW;1,0
2674895847;172;7;1;21;43;cbip96wzs3jc2xadoluhhxotl;0;62,2;86,4;2024-04-20T00:26:17.602Z;2024-04-23T15:03:55Z;[{'id': 4962062871, 'qualifierId': 56, 'value': 'Left'}, {'id': 4962062873, 'qualifierId': 285}, {'id': 4962062875, 'qualifierId': 233, 'value': '161'}, {'id': 4974996845, 'qualifierId': 385}];asy97zdxk0352toy38huzk222;T. Silva;;caukuaexyhvjmi693afqu6rdg;Tackle;;;;;;;;;;;;;;;;;;;;161,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;21;43;St. Louis City II;1303;DC;1,0
2674895835;162;1;1;21;44;dqx48fglv1l96cyrmjdod0xec;1;34,2;12,8;2024-04-20T00:26:18.487Z;2024-04-20T00:59:19Z;[{'id': 4962062829, 'qualifierId': 141, 'value': '8.8'}, {'id': 4962062833, 'qualifierId': 213, 'value': '4.08'}, {'id': 4962062831, 'qualifierId': 212, 'value': '3.4'}, {'id': 4962062827, 'qualifierId': 140, 'value': '32.3'}, {'id': 4962062825, 'qualifierId': 56, 'value': 'Back'}];en6q7ddrr22sz6knipkbqhyw9;Wan Kuzain;;caukuaexyhvjmi693afqu6rdg;Pass;;;;;;;;;;8,8;;;3,4;4,08;32,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;32,3;8,8;;;;;;;0;0;21;44;Real Monarchs;1304;MR;1,0
2674895839;163;61;1;21;45;dqx48fglv1l96cyrmjdod0xec;0;32,4;8,9;2024-04-20T00:26:19.393Z;2024-04-20T00:26:19Z;[{'id': 4962062849, 'qualifierId': 56, 'value': 'Back'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;caukuaexyhvjmi693afqu6rdg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;21;45;Real Monarchs;1305;DR;1,0
2674895843;164;5;1;21;46;dqx48fglv1l96cyrmjdod0xec;0;31,6;-1,6;2024-04-20T00:26:19.937Z;2024-04-20T00:26:27Z;[{'id': 4962062865, 'qualifierId': 347}, {'id': 4962062985, 'qualifierId': 233, 'value': '173'}, {'id': 4962062863, 'qualifierId': 56, 'value': 'Back'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;caukuaexyhvjmi693afqu6rdg;Out;;;;;;;;;;;;;;;;;;;1,0;173,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;21;46;Real Monarchs;1306;DR;1,0
2674895867;173;5;1;21;46;cbip96wzs3jc2xadoluhhxotl;1;68,4;101,6;2024-04-20T00:26:19.937Z;2024-04-20T01:06:31Z;[{'id': 4962062975, 'qualifierId': 233, 'value': '164'}, {'id': 4962062971, 'qualifierId': 347}, {'id': 4962062969, 'qualifierId': 56, 'value': 'Left'}];asy97zdxk0352toy38huzk222;T. Silva;;caukuaexyhvjmi693afqu6rdg;Out;;;;;;;;;;;;;;;;;;;1,0;164,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;21;46;St. Louis City II;1306;DC;1,0
2674895885;174;1;1;21;55;cbip96wzs3jc2xadoluhhxotl;1;67,4;100,0;2024-04-20T00:26:29.490Z;2024-04-20T00:26:31Z;[{'id': 4962063089, 'qualifierId': 56, 'value': 'Left'}, {'id': 4962063097, 'qualifierId': 213, 'value': '4.76'}, {'id': 4962063093, 'qualifierId': 141, 'value': '80.9'}, {'id': 4962063095, 'qualifierId': 212, 'value': '14.4'}, {'id': 4962063087, 'qualifierId': 107}, {'id': 4962063091, 'qualifierId': 140, 'value': '68.1'}];asy97zdxk0352toy38huzk222;T. Silva;;caukuaexyhvjmi693afqu6rdg;Pass;;;;;;;;;;80,9;;;14,4;4,76;68,1;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;68,1;80,9;;;;;;;0;0;21;55;St. Louis City II;1315;DC;1,0
2674895887;175;1;1;21;57;cbip96wzs3jc2xadoluhhxotl;0;68,1;79,5;2024-04-20T00:26:31.027Z;2024-04-20T00:26:32Z;[{'id': 4962063107, 'qualifierId': 141, 'value': '67.2'}, {'id': 4962063103, 'qualifierId': 56, 'value': 'Center'}, {'id': 4962063109, 'qualifierId': 212, 'value': '10.9'}, {'id': 4962063111, 'qualifierId': 213, 'value': '5.40'}, {'id': 4962063105, 'qualifierId': 140, 'value': '74.7'}, {'id': 4962063101, 'qualifierId': 3}];929ogu77f1e7edncwll3wv4t0;I. Amparo;;caukuaexyhvjmi693afqu6rdg;Pass;;;;;;;;;;67,2;;;10,9;5,4;74,7;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;74,7;67,2;;;;;;;0;0;21;57;St. Louis City II;1317;Sub;1,0
2674895889;165;49;1;22;0;dqx48fglv1l96cyrmjdod0xec;1;23,2;47,6;2024-04-20T00:26:33.985Z;2024-04-20T00:26:34Z;[];bbnk87q7t8pahznohwjjcvu5m;E. Kinzner;;caukuaexyhvjmi693afqu6rdg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;22;0;Real Monarchs;1320;DC;1,0
2674895901;166;1;1;22;0;dqx48fglv1l96cyrmjdod0xec;1;22,8;47,0;2024-04-20T00:26:34.385Z;2024-04-20T00:26:37Z;[{'id': 4962063195, 'qualifierId': 213, 'value': '1.61'}, {'id': 4962063187, 'qualifierId': 56, 'value': 'Back'}, {'id': 4962063191, 'qualifierId': 141, 'value': '82.4'}, {'id': 4962063189, 'qualifierId': 140, 'value': '21.8'}, {'id': 4962063193, 'qualifierId': 212, 'value': '24.1'}];bbnk87q7t8pahznohwjjcvu5m;E. Kinzner;;caukuaexyhvjmi693afqu6rdg;Pass;;;;;;;;;;82,4;;;24,1;1,61;21,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;21,8;82,4;;;;;;;0;0;22;0;Real Monarchs;1320;DC;1,0
2674895909;167;1;1;22;3;dqx48fglv1l96cyrmjdod0xec;1;18,5;83,9;2024-04-20T00:26:37.489Z;2024-04-20T00:26:40Z;[{'id': 4962063253, 'qualifierId': 212, 'value': '20.3'}, {'id': 4962063247, 'qualifierId': 56, 'value': 'Back'}, {'id': 4962063255, 'qualifierId': 213, 'value': '0.09'}, {'id': 4962063249, 'qualifierId': 140, 'value': '37.8'}, {'id': 4962063251, 'qualifierId': 141, 'value': '86.5'}];7zkzjmk1go1u2vi5qkqlmezu;J. Reid;;caukuaexyhvjmi693afqu6rdg;Pass;;;;;;;;;;86,5;;;20,3;0,09;37,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;37,8;86,5;;;;;;;0;0;22;3;Real Monarchs;1323;DC;1,0
2674895911;168;61;1;22;6;dqx48fglv1l96cyrmjdod0xec;0;33,4;87,8;2024-04-20T00:26:40.370Z;2024-04-20T00:26:40Z;[{'id': 4962063261, 'qualifierId': 56, 'value': 'Back'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;caukuaexyhvjmi693afqu6rdg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;22;6;Real Monarchs;1326;ML;1,0
2674895925;176;1;1;22;7;cbip96wzs3jc2xadoluhhxotl;0;55,5;9,6;2024-04-20T00:26:41.043Z;2024-04-20T01:06:08Z;[{'id': 4962063335, 'qualifierId': 56, 'value': 'Right'}, {'id': 4962063339, 'qualifierId': 141, 'value': '0.0'}, {'id': 4962063345, 'qualifierId': 1}, {'id': 4962063341, 'qualifierId': 212, 'value': '8.7'}, {'id': 4962063333, 'qualifierId': 157}, {'id': 4962063337, 'qualifierId': 140, 'value': '59.0'}, {'id': 4962063343, 'qualifierId': 213, 'value': '5.15'}];929ogu77f1e7edncwll3wv4t0;I. Amparo;;caukuaexyhvjmi693afqu6rdg;Pass;;;;;;;;;;0,0;;;8,7;5,15;59,0;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;59,0;0,0;;;;;;;0;0;22;7;St. Louis City II;1327;Sub;1,0
2674895947;169;5;1;22;8;dqx48fglv1l96cyrmjdod0xec;1;39,8;101,6;2024-04-20T00:26:41.971Z;2024-04-20T00:26:47Z;[{'id': 4962063449, 'qualifierId': 347}, {'id': 4962063451, 'qualifierId': 233, 'value': '177'}, {'id': 4962063447, 'qualifierId': 56, 'value': 'Back'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;caukuaexyhvjmi693afqu6rdg;Out;;;;;;;;;;;;;;;;;;;1,0;177,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;22;8;Real Monarchs;1328;ML;1,0
2674895927;177;5;1;22;8;cbip96wzs3jc2xadoluhhxotl;0;60,2;-1,6;2024-04-20T00:26:41.971Z;2024-04-20T01:06:32Z;[{'id': 4962063347, 'qualifierId': 56, 'value': 'Right'}, {'id': 4962063455, 'qualifierId': 233, 'value': '169'}, {'id': 4962063349, 'qualifierId': 347}];929ogu77f1e7edncwll3wv4t0;I. Amparo;;caukuaexyhvjmi693afqu6rdg;Out;;;;;;;;;;;;;;;;;;;1,0;169,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;22;8;St. Louis City II;1328;Sub;1,0
2674895963;170;1;1;22;13;dqx48fglv1l96cyrmjdod0xec;1;38,6;100,0;2024-04-20T00:26:47.137Z;2024-04-20T00:26:52Z;[{'id': 4962063565, 'qualifierId': 212, 'value': '23.6'}, {'id': 4962063561, 'qualifierId': 140, 'value': '19.6'}, {'id': 4962063559, 'qualifierId': 56, 'value': 'Back'}, {'id': 4962063569, 'qualifierId': 1}, {'id': 4962063567, 'qualifierId': 213, 'value': '3.71'}, {'id': 4962063557, 'qualifierId': 107}, {'id': 4962063563, 'qualifierId': 141, 'value': '82.7'}];7zkzjmk1go1u2vi5qkqlmezu;J. Reid;;caukuaexyhvjmi693afqu6rdg;Pass;;;;;;;;;;82,7;;;23,6;3,71;19,6;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;19,6;82,7;;;;;;;0;0;22;13;Real Monarchs;1333;DC;1,0
2674895983;171;1;1;22;18;dqx48fglv1l96cyrmjdod0xec;1;20,4;75,0;2024-04-20T00:26:52.113Z;2024-04-20T00:26:56Z;[{'id': 4962063689, 'qualifierId': 56, 'value': 'Back'}, {'id': 4962063693, 'qualifierId': 141, 'value': '54.9'}, {'id': 4962063691, 'qualifierId': 140, 'value': '14.3'}, {'id': 4962063695, 'qualifierId': 212, 'value': '15.1'}, {'id': 4962063697, 'qualifierId': 213, 'value': '4.27'}];bbnk87q7t8pahznohwjjcvu5m;E. Kinzner;;caukuaexyhvjmi693afqu6rdg;Pass;;;;;;;;;;54,9;;;15,1;4,27;14,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;14,3;54,9;;;;;;;0;0;22;18;Real Monarchs;1338;DC;1,0
2674895993;172;1;1;22;22;dqx48fglv1l96cyrmjdod0xec;1;16,2;55,2;2024-04-20T00:26:55.985Z;2024-04-20T00:26:59Z;[{'id': 4962063751, 'qualifierId': 213, 'value': '1.21'}, {'id': 4962063749, 'qualifierId': 212, 'value': '14.0'}, {'id': 4962063745, 'qualifierId': 140, 'value': '20.9'}, {'id': 4962063747, 'qualifierId': 141, 'value': '74.5'}, {'id': 4962063743, 'qualifierId': 56, 'value': 'Back'}];brbc088u7sq9wh9d9gkonn5gq;C. Olivares;;caukuaexyhvjmi693afqu6rdg;Pass;;;;;;;;;;74,5;;;14,0;1,21;20,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;20,9;74,5;;;;;;;0;0;22;22;Real Monarchs;1342;GK;1,0
