id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_JerseyNumber;value_Involved;value_Resume;value_Captain;value_TeamKit;value_PlayerPosition;value_TeamFormation;value_TeamPlayerFormation;value_DirectionOfPlay;value_Length;value_KickOff;value_PassEndX;value_PassEndY;value_Angle;value_Zone;value_Launch;value_LongBall;value_LowGkIntervention;value_KeeperThrow;value_HeadPass;value_Offensive;value_Foul;value_Direct;value_Shove/Push;value_OppositeRelatedEventId;value_Defensive;value_FreeKickTaken;value_Chipped;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_AttemptedTackle;value_Assist;value_BoxLeft;value_GkX;value_LeftFooted;value_IndividualPlay;value_BlockedX;value_GkY;value_BlockedY;value_RegularPlay;value_GoalmouthZ;value_GoalmouthY;value_RelatedEventId;value_LowCentre;value_Blocked;value_Assisted;value_DefBlock;value_Left;value_CornerTaken;value_RightFooted;value_InSwinger;value_Cross;value_IntendedTackleTarget;value_LayOff;value_DeletedEventType;value_HighGkIntervention;value_HighClaim;value_LeadingToAttempt;value_IntentionalAssist;value_BoxCentre;value_LowRight;value_FirstTouch;value_RelatedError1Id;value_Diving;value_Hands;value_ParriedSafe;value_TouchTypeControl;value_ShirtPull/Holding;value_FastBreak;value_CloseLeft;value_NotAssisted;value_35Centre;value_NextEventGoalKick;value_High;value_GoalKick;value_BlockedPass;value_DrivenCross;value_Straight;value_PlayersCaughtOffside;value_Indirect;value_TouchTypePass;value_NotVisible;value_Head;value_TempMissNotPassedGoalLine;value_FlickOn;value_TouchTypeClearance;value_YellowCard;value_TimeWasting;value_TakeOnOvertake;value_OutOfBoxCentre;value_Low;value_RecklessOffence;value_PenaltyTakerId;value_Penalty;value_InjuredPlayerId;value_Injury;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_Second(2Nd)OppositeRelatedEventId;value_GkYTimeOfGoal;value_FantasyAssistType;value_GoalShotGameClock;value_FantasyAssistTeam;value_BigChance;value_FantasyAssistId;value_FantasyAssistedBy;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_LowLeft;value_CausingPlayer;value_Scored;value_Right;value_TakeOnSpace;value_TacticalFoul;value_OutSwinger;value_BlockedCross;value_DrinksBreak;value_RefereeDelay;value_Stooping;value_Collected;value_PullBack;value_LeadingToGoal;value_1On1;value_Minutes;value_RedCard;value_ViolentConduct;value_Argument;value_EndType;value_BoxDeepRight;value_Standing;value_OverArm;value_SwitchOfPlay;value_SetPiece;value_Overrun;value_GkKickFromHands;value_FromCorner;value_HighRight;value_Tactical;value_CaptainChange;value_SmallBoxLeft;value_SixYardBlocked;value_MediumGkIntervention;value_OverhitCross;value_FreeKick;value_SecondYellow;value_CloseHigh;value_BoxRight;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2724732537;554;1;2;53;27;5b4ccd62yeeqdl2qk6jzsmjv8;1;64,7;55,8;2024-09-22T20:22:31.764Z;2024-09-22T20:22:34Z;[{'id': 5235083613, 'qualifierId': 213, 'value': '4.69'}, {'id': 5235083607, 'qualifierId': 140, 'value': '64.3'}, {'id': 5235083603, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235083611, 'qualifierId': 212, 'value': '19.3'}, {'id': 5235083601, 'qualifierId': 155}, {'id': 5235083609, 'qualifierId': 141, 'value': '27.4'}];e0pkyzm6eqzlrxme33k7dwgt0;C. Adams;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;19,3;;64,3;27,4;4,69;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;64,3;27,4;;;;;;;;0;53;27;Carolina Core;3207;FW;1,0
2724732545;555;61;2;53;30;5b4ccd62yeeqdl2qk6jzsmjv8;1;64,3;27,4;2024-09-22T20:22:34.160Z;2024-09-22T20:22:34Z;[{'id': 5235083635, 'qualifierId': 56, 'value': 'Center'}];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;9ym7nepplsk2qt6lpaenwyl0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;;0;53;30;Carolina Core;3210;DC;1,0
2724732585;556;1;2;53;31;5b4ccd62yeeqdl2qk6jzsmjv8;1;67,9;12,2;2024-09-22T20:22:35.804Z;2024-09-22T20:22:37Z;[{'id': 5235083917, 'qualifierId': 212, 'value': '8.1'}, {'id': 5235083913, 'qualifierId': 140, 'value': '72.7'}, {'id': 5235083915, 'qualifierId': 141, 'value': '21.6'}, {'id': 5235083909, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235083919, 'qualifierId': 213, 'value': '0.90'}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;8,1;;72,7;21,6;0,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;72,7;21,6;;;;;;;;0;53;31;Carolina Core;3211;Sub;1,0
2724732593;557;1;2;53;32;5b4ccd62yeeqdl2qk6jzsmjv8;1;72,7;21,6;2024-09-22T20:22:36.884Z;2024-09-22T20:22:37Z;[{'id': 5235083975, 'qualifierId': 156}, {'id': 5235083939, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235083941, 'qualifierId': 140, 'value': '65.9'}, {'id': 5235083945, 'qualifierId': 212, 'value': '7.2'}, {'id': 5235083943, 'qualifierId': 141, 'value': '22.4'}, {'id': 5235083947, 'qualifierId': 213, 'value': '3.07'}];290iohuheoqdrdocbg25ipgk4;A. Alaouieh;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;7,2;;65,9;22,4;3,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;65,9;22,4;;;;;;;;0;53;32;Carolina Core;3212;FWL;1,0
2724732683;558;2;2;53;35;5b4ccd62yeeqdl2qk6jzsmjv8;1;69,5;27,6;2024-09-22T20:22:39.220Z;2024-09-22T20:22:43Z;[{'id': 5235084463, 'qualifierId': 141, 'value': '30.4'}, {'id': 5235084461, 'qualifierId': 140, 'value': '87.7'}, {'id': 5235084513, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235084511, 'qualifierId': 7, 'value': 'e0pkyzm6eqzlrxme33k7dwgt0'}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;9ym7nepplsk2qt6lpaenwyl0;Offside Pass;;;;;;;;;;;;87,7;30,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;87,7;30,4;;;;;;;;0;53;35;Carolina Core;3215;Sub;1,0
2724732699;425;55;2;53;35;2nnef9tr9g7m2s6n873qif95g;1;15,5;70,0;2024-09-22T20:22:39.221Z;2024-09-22T21:14:31Z;[];f0jwa1a61lxs31g47csjv7itw;I. Covi;;9ym7nepplsk2qt6lpaenwyl0;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;53;35;Columbus Crew II;3215;DC;1,0
2724733123;427;1;2;54;8;2nnef9tr9g7m2s6n873qif95g;1;11,9;74,7;2024-09-22T20:23:12.693Z;2024-09-22T20:23:15Z;[{'id': 5235087081, 'qualifierId': 241}, {'id': 5235087091, 'qualifierId': 213, 'value': '4.28'}, {'id': 5235087089, 'qualifierId': 212, 'value': '14.0'}, {'id': 5235087085, 'qualifierId': 140, 'value': '6.3'}, {'id': 5235087083, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235087087, 'qualifierId': 141, 'value': '56.0'}, {'id': 5235087077, 'qualifierId': 5}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;14,0;;6,3;56,0;4,28;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;6,3;56,0;;;;;;;;0;54;8;Columbus Crew II;3248;DC;1,0
2724733183;428;1;2;54;11;2nnef9tr9g7m2s6n873qif95g;1;7,2;52,2;2024-09-22T20:23:15.349Z;2024-09-22T20:23:22Z;[{'id': 5235087547, 'qualifierId': 1}, {'id': 5235087537, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235087543, 'qualifierId': 212, 'value': '32.3'}, {'id': 5235087545, 'qualifierId': 213, 'value': '0.97'}, {'id': 5235087539, 'qualifierId': 140, 'value': '24.5'}, {'id': 5235087541, 'qualifierId': 141, 'value': '91.4'}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;32,3;;24,5;91,4;0,97;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;24,5;91,4;;;;;;;;0;54;11;Columbus Crew II;3251;GK;1,0
2724733207;429;1;2;54;18;2nnef9tr9g7m2s6n873qif95g;0;28,7;96,0;2024-09-22T20:23:21.989Z;2024-09-22T20:23:23Z;[{'id': 5235087673, 'qualifierId': 1}, {'id': 5235087665, 'qualifierId': 140, 'value': '61.9'}, {'id': 5235087669, 'qualifierId': 212, 'value': '36.5'}, {'id': 5235087667, 'qualifierId': 141, 'value': '80.3'}, {'id': 5235087671, 'qualifierId': 213, 'value': '5.99'}, {'id': 5235087663, 'qualifierId': 56, 'value': 'Left'}];1y1nw8t5bj1r6dqie0v1i189g;Juan Pablo Rodríguez;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;36,5;;61,9;80,3;5,99;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;61,9;80,3;;;;;;;;0;54;18;Columbus Crew II;3258;DC;1,0
2724733225;561;8;2;54;19;5b4ccd62yeeqdl2qk6jzsmjv8;1;35,8;33,1;2024-09-22T20:23:23.043Z;2024-09-26T20:43:16Z;[{'id': 5243225897, 'qualifierId': 383}, {'id': 5235087757, 'qualifierId': 56, 'value': 'Back'}];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;9ym7nepplsk2qt6lpaenwyl0;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;;0;54;19;Carolina Core;3259;DC;1,0
2726194465;775;61;2;54;20;2nnef9tr9g7m2s6n873qif95g;1;56,0;51,6;2024-09-22T20:23:24.831Z;2024-09-26T20:43:11Z;[{'id': 5243226997, 'qualifierId': 56, 'value': 'Center'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;9ym7nepplsk2qt6lpaenwyl0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;54;20;Columbus Crew II;3260;FW;1,0
2724733271;430;1;2;54;23;2nnef9tr9g7m2s6n873qif95g;1;51,8;49,3;2024-09-22T20:23:27.829Z;2024-09-22T20:23:29Z;[{'id': 5235088045, 'qualifierId': 140, 'value': '63.1'}, {'id': 5235088047, 'qualifierId': 141, 'value': '12.8'}, {'id': 5235088049, 'qualifierId': 212, 'value': '27.5'}, {'id': 5235088043, 'qualifierId': 56, 'value': 'Right'}, {'id': 5235088051, 'qualifierId': 213, 'value': '5.16'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;27,5;;63,1;12,8;5,16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;63,1;12,8;;;;;;;;0;54;23;Columbus Crew II;3263;AMC;1,0
2724733315;431;1;2;54;25;2nnef9tr9g7m2s6n873qif95g;1;63,2;12,6;2024-09-22T20:23:29.781Z;2024-09-22T20:23:33Z;[{'id': 5235088337, 'qualifierId': 141, 'value': '12.0'}, {'id': 5235088335, 'qualifierId': 140, 'value': '84.1'}, {'id': 5235088341, 'qualifierId': 213, 'value': '6.26'}, {'id': 5235088333, 'qualifierId': 56, 'value': 'Right'}, {'id': 5235088339, 'qualifierId': 212, 'value': '21.9'}];4t078b0rnzmi8u83wzmdwze38;C. Díaz;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;21,9;;84,1;12,0;6,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;84,1;12,0;;;;;;;;0;54;25;Columbus Crew II;3265;DMR;1,0
2724733333;432;1;2;54;29;2nnef9tr9g7m2s6n873qif95g;0;85,6;5,2;2024-09-22T20:23:32.997Z;2024-09-22T20:23:38Z;[{'id': 5235088437, 'qualifierId': 212, 'value': '12.5'}, {'id': 5235088435, 'qualifierId': 141, 'value': '0.0'}, {'id': 5235088433, 'qualifierId': 140, 'value': '74.4'}, {'id': 5235088439, 'qualifierId': 213, 'value': '3.50'}, {'id': 5235088431, 'qualifierId': 56, 'value': 'Right'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;12,5;;74,4;0,0;3,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;74,4;0,0;;;;;;;;0;54;29;Columbus Crew II;3269;FW;1,0
2724733345;433;5;2;54;30;2nnef9tr9g7m2s6n873qif95g;0;75,1;-1,4;2024-09-22T20:23:34.436Z;2024-09-22T20:44:07Z;[{'id': 5235088481, 'qualifierId': 347}, {'id': 5235088479, 'qualifierId': 56, 'value': 'Right'}, {'id': 5235088897, 'qualifierId': 233, 'value': '562'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;9ym7nepplsk2qt6lpaenwyl0;Out;;;;;;;;;;;;;;;;;;;;;;;;;562,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;54;30;Columbus Crew II;3270;FW;1,0
2724733401;562;5;2;54;30;5b4ccd62yeeqdl2qk6jzsmjv8;1;24,9;101,4;2024-09-22T20:23:34.436Z;2024-09-22T20:44:07Z;[{'id': 5235088843, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235088873, 'qualifierId': 233, 'value': '433'}, {'id': 5235088845, 'qualifierId': 347}];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;9ym7nepplsk2qt6lpaenwyl0;Out;;;;;;;;;;;;;;;;;;;;;;;;;433,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;;0;54;30;Carolina Core;3270;DC;1,0
2724733439;563;1;2;54;36;5b4ccd62yeeqdl2qk6jzsmjv8;1;23,9;100,0;2024-09-22T20:23:40.128Z;2024-09-22T20:25:53Z;[{'id': 5235089093, 'qualifierId': 212, 'value': '23.5'}, {'id': 5235089087, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235089097, 'qualifierId': 1}, {'id': 5235089089, 'qualifierId': 140, 'value': '9.5'}, {'id': 5235089091, 'qualifierId': 141, 'value': '75.4'}, {'id': 5235089085, 'qualifierId': 107}, {'id': 5235089095, 'qualifierId': 213, 'value': '4.01'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;23,5;;9,5;75,4;4,01;;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;9,5;75,4;;;;;;;;0;54;36;Carolina Core;3276;DC;1,0
2724733553;564;1;2;54;39;5b4ccd62yeeqdl2qk6jzsmjv8;1;9,5;74,8;2024-09-22T20:23:43.460Z;2024-09-22T20:23:49Z;[{'id': 5235089741, 'qualifierId': 140, 'value': '15.0'}, {'id': 5235089749, 'qualifierId': 212, 'value': '20.4'}, {'id': 5235089753, 'qualifierId': 213, 'value': '5.00'}, {'id': 5235089739, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235089745, 'qualifierId': 141, 'value': '46.0'}];agw4ksz62ddb0q7h7lon4na0a;A. Keita;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;20,4;;15,0;46,0;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;15,0;46,0;;;;;;;;0;54;39;Carolina Core;3279;DC;1,0
2724733603;565;1;2;54;45;5b4ccd62yeeqdl2qk6jzsmjv8;1;22,5;48,4;2024-09-22T20:23:49.851Z;2024-09-22T20:23:53Z;[{'id': 5235090079, 'qualifierId': 212, 'value': '9.5'}, {'id': 5235090071, 'qualifierId': 140, 'value': '25.9'}, {'id': 5235090067, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235090075, 'qualifierId': 141, 'value': '35.5'}, {'id': 5235090083, 'qualifierId': 213, 'value': '5.10'}];8m19c2e0raanzp3dzf7aaf6jt;A. Romero;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;9,5;;25,9;35,5;5,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;25,9;35,5;;;;;;;;0;54;45;Carolina Core;3285;GK;1,0
2724733625;566;1;2;54;49;5b4ccd62yeeqdl2qk6jzsmjv8;1;26,0;36,6;2024-09-22T20:23:53.755Z;2024-09-22T20:23:55Z;[{'id': 5235090247, 'qualifierId': 213, 'value': '1.61'}, {'id': 5235090243, 'qualifierId': 141, 'value': '61.5'}, {'id': 5235090245, 'qualifierId': 212, 'value': '16.9'}, {'id': 5235090239, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235090241, 'qualifierId': 140, 'value': '25.3'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;16,9;;25,3;61,5;1,61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;25,3;61,5;;;;;;;;0;54;49;Carolina Core;3289;MC;1,0
2724733671;567;1;2;54;51;5b4ccd62yeeqdl2qk6jzsmjv8;1;25,3;61,5;2024-09-22T20:23:55.403Z;2024-09-22T20:23:59Z;[{'id': 5235090525, 'qualifierId': 213, 'value': '1.16'}, {'id': 5235090519, 'qualifierId': 141, 'value': '89.7'}, {'id': 5235090515, 'qualifierId': 140, 'value': '33.3'}, {'id': 5235090513, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235090523, 'qualifierId': 212, 'value': '20.9'}];agw4ksz62ddb0q7h7lon4na0a;A. Keita;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;20,9;;33,3;89,7;1,16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;33,3;89,7;;;;;;;;0;54;51;Carolina Core;3291;DC;1,0
2724733689;568;1;2;54;55;5b4ccd62yeeqdl2qk6jzsmjv8;1;32,0;90,2;2024-09-22T20:23:59.083Z;2024-09-22T20:24:01Z;[{'id': 5235090653, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235090659, 'qualifierId': 212, 'value': '25.7'}, {'id': 5235090661, 'qualifierId': 213, 'value': '0.14'}, {'id': 5235090655, 'qualifierId': 140, 'value': '56.2'}, {'id': 5235090657, 'qualifierId': 141, 'value': '95.4'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;25,7;;56,2;95,4;0,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;56,2;95,4;;;;;;;;0;54;55;Carolina Core;3295;DC;1,0
2724733733;569;1;2;54;57;5b4ccd62yeeqdl2qk6jzsmjv8;1;56,2;95,4;2024-09-22T20:24:01.003Z;2024-09-22T20:24:05Z;[{'id': 5235090907, 'qualifierId': 212, 'value': '10.4'}, {'id': 5235090897, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235090905, 'qualifierId': 141, 'value': '86.0'}, {'id': 5235090909, 'qualifierId': 213, 'value': '3.80'}, {'id': 5235090901, 'qualifierId': 140, 'value': '48.4'}];4nvz6yrxluelbpsjavcjtgnx0;T. Brown;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;10,4;;48,4;86,0;3,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;48,4;86,0;;;;;;;;0;54;57;Carolina Core;3297;DML;1,0
2724733763;570;1;2;55;2;5b4ccd62yeeqdl2qk6jzsmjv8;1;46,7;79,3;2024-09-22T20:24:06.115Z;2024-09-22T20:24:08Z;[{'id': 5235091119, 'qualifierId': 213, 'value': '3.81'}, {'id': 5235091111, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235091113, 'qualifierId': 140, 'value': '34.2'}, {'id': 5235091117, 'qualifierId': 212, 'value': '16.7'}, {'id': 5235091115, 'qualifierId': 141, 'value': '64.2'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;16,7;;34,2;64,2;3,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;34,2;64,2;;;;;;;;0;55;2;Carolina Core;3302;MC;1,0
