id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_Involved;value_Resume;value_JerseyNumber;value_TeamPlayerFormation;value_Captain;value_TeamKit;value_PlayerPosition;value_DirectionOfPlay;value_Angle;value_PassEndX;value_PassEndY;value_Length;value_Zone;value_KickOff;value_LongBall;value_Launch;value_KeeperThrow;value_Chipped;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_HeadPass;value_Cross;value_OutOfPlay;value_Left;value_CornerTaken;value_InSwinger;value_Right;value_DeletedEventType;value_FlickOn;value_Offensive;value_Direct;value_AttemptedTackle;value_Foul;value_Defensive;value_FreeKickTaken;value_BlockedPass;value_BlockedX;value_GoalmouthY;value_GoalmouthZ;value_RelatedEventId;value_BlockedY;value_LowLeft;value_Assisted;value_IndividualPlay;value_Blocked;value_RegularPlay;value_BoxRight;value_LeftFooted;value_GkX;value_GkY;value_DefBlock;value_Assist;value_OutOfBoxCentre;value_HighCentre;value_RightFooted;value_SwerveLeft;value_Diving;value_ParriedSafe;value_Hands;value_FirstTouch;value_NotAssisted;value_HighRight;value_BoxCentre;value_FromCorner;value_NextEventGoalKick;value_GoalKick;value_Low;value_SwitchOfPlay;value_LayOff;value_PlayersCaughtOffside;value_Indirect;value_IntendedTackleTarget;value_IntentionalAssist;value_BigChance;value_GoalShotTimestamp;value_GoalShotGameClock;value_Tap;value_OverArm;value_BoxLeft;value_LowRight;value_Shove/Push;value_RecklessOffence;value_YellowCard;value_FantasyAssistId;value_FantasyAssistTeam;value_FantasyAssistedBy;value_FantasyAssistType;value_SmallBoxLeft;value_LeadingToGoal;value_ShirtPull/Holding;value_FreeKick;value_High;value_Handball;value_Head;value_LowCentre;value_ParriedDanger;value_Overrun;value_LastLine;value_HighClaim;value_SwerveRight;value_OutOfBoxLeft;value_NotPastGoalLine;value_MisHit;value_ThroughBall;value_Penalty;value_PenaltyTakerId;value_Dissent;value_NotVisible;value_Minutes;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_EndType;value_SmallBoxCentre;value_1On1;value_HighLeft;value_FastBreak;value_Sliding;value_Feet;value_BlockedCross;value_Collected;value_Standing;value_Volley;value_BoxDeepLeft;value_OutSwinger;value_SetPiece;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_CloseLeft;value_TimeWasting;value_GkKickFromHands;value_TacticalFoul;value_AdvantagePlayed;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2725223257;426;5;2;47;48;1zgjjyruyufrkh4xjvryqsb1i;0;100,6;50,3;2024-09-23T21:12:11.843Z;2024-09-23T21:37:24Z;[{'id': 5237748895, 'qualifierId': 346}, {'id': 5237749269, 'qualifierId': 233, 'value': '505'}, {'id': 5237748893, 'qualifierId': 56, 'value': 'Center'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;ckyt6lr21moqyj7gdzc15n9w;Out;;;;;;;;;;;;;;;;;;;;;505,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;47;48;New York City II;2868;DC;1,0
2725223311;505;5;2;47;48;6ddsx316t3j0z6nolrky9k4r8;1;-0,6;49,7;2024-09-23T21:12:11.843Z;2024-09-23T21:37:24Z;[{'id': 5237749257, 'qualifierId': 56, 'value': 'Back'}, {'id': 5237749259, 'qualifierId': 346}, {'id': 5237749261, 'qualifierId': 233, 'value': '426'}];bug5x187ehj0apzl11lrl3ip6;R. Hope-Gund;;;ckyt6lr21moqyj7gdzc15n9w;Out;;;;;;;;;;;;;;;;;;;;;426,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;47;48;Philadelphia Union II;2868;DC;1,0
2725223337;506;1;2;48;0;6ddsx316t3j0z6nolrky9k4r8;1;5,5;39,1;2024-09-23T21:12:24.162Z;2024-09-23T21:12:28Z;[{'id': 5237749429, 'qualifierId': 56, 'value': 'Back'}, {'id': 5237749427, 'qualifierId': 124}, {'id': 5237749435, 'qualifierId': 212, 'value': '7.6'}, {'id': 5237749433, 'qualifierId': 141, 'value': '49.7'}, {'id': 5237749437, 'qualifierId': 213, 'value': '1.91'}, {'id': 5237749441, 'qualifierId': 237}, {'id': 5237749431, 'qualifierId': 140, 'value': '3.1'}];eq98gflais2v26wgbkw9wrxg4;K. Haxhari;;;ckyt6lr21moqyj7gdzc15n9w;Pass;;;;;;;;;;1,91;3,1;49,7;7,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;3,1;49,7;;;;;;;;0;48;0;Philadelphia Union II;2880;DL;1,0
2725223343;507;1;2;48;5;6ddsx316t3j0z6nolrky9k4r8;1;5,4;51,3;2024-09-23T21:12:28.434Z;2024-09-23T21:12:30Z;[{'id': 5237749491, 'qualifierId': 213, 'value': '1.25'}, {'id': 5237749483, 'qualifierId': 56, 'value': 'Back'}, {'id': 5237749487, 'qualifierId': 141, 'value': '83.2'}, {'id': 5237749489, 'qualifierId': 212, 'value': '22.8'}, {'id': 5237749485, 'qualifierId': 140, 'value': '12.2'}];bn7qfn71x24fjl5d8t4p97kve;A. Rando;;;ckyt6lr21moqyj7gdzc15n9w;Pass;;;;;;;;;;1,25;12,2;83,2;22,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;12,2;83,2;;;;;;;;0;48;5;Philadelphia Union II;2885;GK;1,0
2725223365;508;1;2;48;7;6ddsx316t3j0z6nolrky9k4r8;1;12,2;83,2;2024-09-23T21:12:30.562Z;2024-09-23T21:12:34Z;[{'id': 5237749615, 'qualifierId': 212, 'value': '21.5'}, {'id': 5237749611, 'qualifierId': 140, 'value': '30.2'}, {'id': 5237749617, 'qualifierId': 213, 'value': '0.50'}, {'id': 5237749609, 'qualifierId': 56, 'value': 'Back'}, {'id': 5237749613, 'qualifierId': 141, 'value': '98.3'}];bug5x187ehj0apzl11lrl3ip6;R. Hope-Gund;;;ckyt6lr21moqyj7gdzc15n9w;Pass;;;;;;;;;;0,5;30,2;98,3;21,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;30,2;98,3;;;;;;;;0;48;7;Philadelphia Union II;2887;DC;1,0
2725223381;509;1;2;48;10;6ddsx316t3j0z6nolrky9k4r8;0;36,5;93,9;2024-09-23T21:12:34.066Z;2024-09-23T21:12:36Z;[{'id': 5237749679, 'qualifierId': 141, 'value': '70.2'}, {'id': 5237749681, 'qualifierId': 212, 'value': '31.5'}, {'id': 5237749677, 'qualifierId': 140, 'value': '62.3'}, {'id': 5237749673, 'qualifierId': 56, 'value': 'Center'}, {'id': 5237749683, 'qualifierId': 213, 'value': '5.75'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;ckyt6lr21moqyj7gdzc15n9w;Pass;;;;;;;;;;5,75;62,3;70,2;31,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;62,3;70,2;;;;;;;;0;48;10;Philadelphia Union II;2890;DC;1,0
2725223389;427;49;2;48;12;1zgjjyruyufrkh4xjvryqsb1i;1;36,0;27,9;2024-09-23T21:12:36.397Z;2024-09-23T21:12:36Z;[];3h4x6eh6zkcaww4g6rhkwpbf8;Neil Pierre;;;ckyt6lr21moqyj7gdzc15n9w;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;48;12;New York City II;2892;DL;1,0
2725223419;428;1;2;48;13;1zgjjyruyufrkh4xjvryqsb1i;1;36,0;27,9;2024-09-23T21:12:36.478Z;2024-09-23T21:12:45Z;[{'id': 5237749985, 'qualifierId': 213, 'value': '5.79'}, {'id': 5237749979, 'qualifierId': 140, 'value': '64.7'}, {'id': 5237749977, 'qualifierId': 56, 'value': 'Right'}, {'id': 5237749981, 'qualifierId': 141, 'value': '3.8'}, {'id': 5237749987, 'qualifierId': 1}, {'id': 5237749983, 'qualifierId': 212, 'value': '34.3'}];3h4x6eh6zkcaww4g6rhkwpbf8;Neil Pierre;;;ckyt6lr21moqyj7gdzc15n9w;Pass;;;;;;;;;;5,79;64,7;3,8;34,3;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;64,7;3,8;;;;;;;;0;48;13;New York City II;2893;DL;1,0
2725223435;429;1;2;48;22;1zgjjyruyufrkh4xjvryqsb1i;1;57,6;30,7;2024-09-23T21:12:45.806Z;2024-09-23T21:12:50Z;[{'id': 5237750079, 'qualifierId': 140, 'value': '56.7'}, {'id': 5237750085, 'qualifierId': 213, 'value': '1.60'}, {'id': 5237750083, 'qualifierId': 212, 'value': '35.6'}, {'id': 5237750087, 'qualifierId': 1}, {'id': 5237750081, 'qualifierId': 141, 'value': '83.0'}, {'id': 5237750077, 'qualifierId': 56, 'value': 'Left'}];20wmdzih6b1t0ekt1v2qd4b2s;C. Sullivan;;;ckyt6lr21moqyj7gdzc15n9w;Pass;;;;;;;;;;1,6;56,7;83,0;35,6;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;56,7;83,0;;;;;;;;0;48;22;New York City II;2902;AMC;1,0
2725223467;430;1;2;48;27;1zgjjyruyufrkh4xjvryqsb1i;1;55,3;82,4;2024-09-23T21:12:50.590Z;2024-09-23T21:12:54Z;[{'id': 5237750259, 'qualifierId': 213, 'value': '0.10'}, {'id': 5237750253, 'qualifierId': 140, 'value': '70.8'}, {'id': 5237750251, 'qualifierId': 56, 'value': 'Left'}, {'id': 5237750257, 'qualifierId': 212, 'value': '16.3'}, {'id': 5237750255, 'qualifierId': 141, 'value': '84.7'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;ckyt6lr21moqyj7gdzc15n9w;Pass;;;;;;;;;;0,1;70,8;84,7;16,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;70,8;84,7;;;;;;;;0;48;27;New York City II;2907;DC;1,0
2725223475;431;1;2;48;31;1zgjjyruyufrkh4xjvryqsb1i;1;56,2;96,5;2024-09-23T21:12:54.732Z;2024-09-23T21:12:56Z;[{'id': 5237750319, 'qualifierId': 212, 'value': '17.2'}, {'id': 5237750321, 'qualifierId': 213, 'value': '3.45'}, {'id': 5237750313, 'qualifierId': 140, 'value': '40.6'}, {'id': 5237750311, 'qualifierId': 56, 'value': 'Back'}, {'id': 5237750315, 'qualifierId': 141, 'value': '88.8'}];872ifpo3qufi9vv9vy7ty6uj8;G. Wetzel;;;ckyt6lr21moqyj7gdzc15n9w;Pass;;;;;;;;;;3,45;40,6;88,8;17,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;40,6;88,8;;;;;;;;0;48;31;New York City II;2911;DR;1,0
2725223523;432;1;2;48;33;1zgjjyruyufrkh4xjvryqsb1i;1;36,5;86,8;2024-09-23T21:12:56.847Z;2024-09-23T21:13:05Z;[{'id': 5237750589, 'qualifierId': 56, 'value': 'Back'}, {'id': 5237750595, 'qualifierId': 212, 'value': '32.5'}, {'id': 5237750599, 'qualifierId': 213, 'value': '4.50'}, {'id': 5237750603, 'qualifierId': 1}, {'id': 5237750591, 'qualifierId': 140, 'value': '30.1'}, {'id': 5237750593, 'qualifierId': 141, 'value': '40.1'}];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;ckyt6lr21moqyj7gdzc15n9w;Pass;;;;;;;;;;4,5;30,1;40,1;32,5;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;30,1;40,1;;;;;;;;0;48;33;New York City II;2913;DC;1,0
2725223563;433;1;2;48;41;1zgjjyruyufrkh4xjvryqsb1i;1;54,7;33,8;2024-09-23T21:13:05.197Z;2024-09-23T21:13:10Z;[{'id': 5237750799, 'qualifierId': 141, 'value': '91.8'}, {'id': 5237750801, 'qualifierId': 212, 'value': '42.4'}, {'id': 5237750803, 'qualifierId': 213, 'value': '1.20'}, {'id': 5237750793, 'qualifierId': 155}, {'id': 5237750797, 'qualifierId': 140, 'value': '69.4'}, {'id': 5237750795, 'qualifierId': 56, 'value': 'Left'}, {'id': 5237750805, 'qualifierId': 1}];3h4x6eh6zkcaww4g6rhkwpbf8;Neil Pierre;;;ckyt6lr21moqyj7gdzc15n9w;Pass;;;;;;;;;;1,2;69,4;91,8;42,4;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;69,4;91,8;;;;;;;;0;48;41;New York City II;2921;DL;1,0
2725223583;434;1;2;48;47;1zgjjyruyufrkh4xjvryqsb1i;1;71,3;88,4;2024-09-23T21:13:10.686Z;2024-09-23T21:13:13Z;[{'id': 5237750903, 'qualifierId': 213, 'value': '0.43'}, {'id': 5237750901, 'qualifierId': 212, 'value': '9.6'}, {'id': 5237750897, 'qualifierId': 140, 'value': '79.6'}, {'id': 5237750899, 'qualifierId': 141, 'value': '94.3'}, {'id': 5237750895, 'qualifierId': 56, 'value': 'Left'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;ckyt6lr21moqyj7gdzc15n9w;Pass;;;;;;;;;;0,43;79,6;94,3;9,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;79,6;94,3;;;;;;;;0;48;47;New York City II;2927;DC;1,0
2725223595;435;1;2;48;49;1zgjjyruyufrkh4xjvryqsb1i;0;81,9;95,6;2024-09-23T21:13:12.939Z;2024-09-23T21:13:14Z;[{'id': 5237750965, 'qualifierId': 2}, {'id': 5237750975, 'qualifierId': 212, 'value': '36.4'}, {'id': 5237750969, 'qualifierId': 56, 'value': 'Center'}, {'id': 5237750979, 'qualifierId': 1}, {'id': 5237750977, 'qualifierId': 213, 'value': '5.20'}, {'id': 5237750971, 'qualifierId': 140, 'value': '98.1'}, {'id': 5237750967, 'qualifierId': 155}, {'id': 5237750973, 'qualifierId': 141, 'value': '48.2'}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;ckyt6lr21moqyj7gdzc15n9w;Pass;;;;;;;;;;5,2;98,1;48,2;36,4;;;1,0;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;98,1;48,2;;;;;;;;0;48;49;New York City II;2929;ML;1,0
2725223631;510;12;2;48;52;6ddsx316t3j0z6nolrky9k4r8;1;2,7;49,4;2024-09-23T21:13:16.115Z;2024-09-23T21:13:21Z;[{'id': 5237751217, 'qualifierId': 212, 'value': '20.7'}, {'id': 5237751211, 'qualifierId': 56, 'value': 'Back'}, {'id': 5237751213, 'qualifierId': 140, 'value': '10.7'}, {'id': 5237751215, 'qualifierId': 141, 'value': '77.3'}, {'id': 5237751219, 'qualifierId': 213, 'value': '1.15'}];bn7qfn71x24fjl5d8t4p97kve;A. Rando;;;ckyt6lr21moqyj7gdzc15n9w;Clearance;;;;;;;;;;1,15;10,7;77,3;20,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;10,7;77,3;;;;;;;;0;48;52;Philadelphia Union II;2932;GK;1,0
2725223637;436;1;2;48;57;1zgjjyruyufrkh4xjvryqsb1i;0;94,7;28,5;2024-09-23T21:13:20.951Z;2024-09-23T22:05:02Z;[{'id': 5237751233, 'qualifierId': 2}, {'id': 5237751243, 'qualifierId': 212, 'value': '11.6'}, {'id': 5237751237, 'qualifierId': 56, 'value': 'Center'}, {'id': 5237751241, 'qualifierId': 141, 'value': '45.3'}, {'id': 5237751239, 'qualifierId': 140, 'value': '96.4'}, {'id': 5237751245, 'qualifierId': 213, 'value': '1.42'}];20wmdzih6b1t0ekt1v2qd4b2s;C. Sullivan;;;ckyt6lr21moqyj7gdzc15n9w;Pass;;;;;;;;;;1,42;96,4;45,3;11,6;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;96,4;45,3;;;;;;;;0;48;57;New York City II;2937;AMC;1,0
2725223635;511;52;2;48;58;6ddsx316t3j0z6nolrky9k4r8;1;3,1;51,9;2024-09-23T21:13:21.700Z;2024-09-23T21:13:22Z;[];bn7qfn71x24fjl5d8t4p97kve;A. Rando;;;ckyt6lr21moqyj7gdzc15n9w;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;48;58;Philadelphia Union II;2938;GK;1,0
2725223681;512;1;2;49;5;6ddsx316t3j0z6nolrky9k4r8;1;15,2;49,4;2024-09-23T21:13:28.692Z;2024-09-23T21:13:32Z;[{'id': 5237751509, 'qualifierId': 212, 'value': '11.9'}, {'id': 5237751503, 'qualifierId': 56, 'value': 'Back'}, {'id': 5237751501, 'qualifierId': 123}, {'id': 5237751507, 'qualifierId': 141, 'value': '62.4'}, {'id': 5237751505, 'qualifierId': 140, 'value': '22.8'}, {'id': 5237751511, 'qualifierId': 213, 'value': '0.84'}];bn7qfn71x24fjl5d8t4p97kve;A. Rando;;;ckyt6lr21moqyj7gdzc15n9w;Pass;;;;;;;;;;0,84;22,8;62,4;11,9;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;22,8;62,4;;;;;;;;0;49;5;Philadelphia Union II;2945;GK;1,0
2725223697;513;1;2;49;8;6ddsx316t3j0z6nolrky9k4r8;1;25,3;66,3;2024-09-23T21:13:32.228Z;2024-09-23T21:13:36Z;[{'id': 5237751675, 'qualifierId': 212, 'value': '19.5'}, {'id': 5237751669, 'qualifierId': 56, 'value': 'Back'}, {'id': 5237751671, 'qualifierId': 140, 'value': '29.4'}, {'id': 5237751677, 'qualifierId': 213, 'value': '1.35'}, {'id': 5237751673, 'qualifierId': 141, 'value': '94.2'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;ckyt6lr21moqyj7gdzc15n9w;Pass;;;;;;;;;;1,35;29,4;94,2;19,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;29,4;94,2;;;;;;;;0;49;8;Philadelphia Union II;2948;MC;1,0
2725223703;514;1;2;49;13;6ddsx316t3j0z6nolrky9k4r8;1;52,9;93,8;2024-09-23T21:13:36.740Z;2024-09-23T21:13:38Z;[{'id': 5237751719, 'qualifierId': 141, 'value': '79.6'}, {'id': 5237751715, 'qualifierId': 56, 'value': 'Left'}, {'id': 5237751721, 'qualifierId': 212, 'value': '15.6'}, {'id': 5237751723, 'qualifierId': 213, 'value': '5.62'}, {'id': 5237751717, 'qualifierId': 140, 'value': '64.6'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;ckyt6lr21moqyj7gdzc15n9w;Pass;;;;;;;;;;5,62;64,6;79,6;15,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;64,6;79,6;;;;;;;;0;49;13;Philadelphia Union II;2953;DC;1,0
2725223705;515;1;2;49;15;6ddsx316t3j0z6nolrky9k4r8;1;64,6;79,6;2024-09-23T21:13:38.484Z;2024-09-23T21:13:39Z;[{'id': 5237751745, 'qualifierId': 212, 'value': '9.2'}, {'id': 5237751739, 'qualifierId': 56, 'value': 'Left'}, {'id': 5237751741, 'qualifierId': 140, 'value': '55.9'}, {'id': 5237751747, 'qualifierId': 213, 'value': '3.05'}, {'id': 5237751743, 'qualifierId': 141, 'value': '80.8'}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;ckyt6lr21moqyj7gdzc15n9w;Pass;;;;;;;;;;3,05;55,9;80,8;9,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;55,9;80,8;;;;;;;;0;49;15;Philadelphia Union II;2955;FW;1,0
2725223713;516;1;2;49;16;6ddsx316t3j0z6nolrky9k4r8;1;55,9;80,8;2024-09-23T21:13:39.428Z;2024-09-23T21:13:41Z;[{'id': 5237751785, 'qualifierId': 213, 'value': '0.29'}, {'id': 5237751779, 'qualifierId': 140, 'value': '61.7'}, {'id': 5237751781, 'qualifierId': 141, 'value': '83.5'}, {'id': 5237751777, 'qualifierId': 56, 'value': 'Left'}, {'id': 5237751783, 'qualifierId': 212, 'value': '6.4'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;ckyt6lr21moqyj7gdzc15n9w;Pass;;;;;;;;;;0,29;61,7;83,5;6,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;61,7;83,5;;;;;;;;0;49;16;Philadelphia Union II;2956;MC;1,0
2725223715;517;61;2;49;17;6ddsx316t3j0z6nolrky9k4r8;1;61,7;83,5;2024-09-23T21:13:40.945Z;2024-09-23T21:13:41Z;[{'id': 5237751789, 'qualifierId': 56, 'value': 'Left'}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;ckyt6lr21moqyj7gdzc15n9w;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;49;17;Philadelphia Union II;2957;FW;1,0
