id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_JerseyNumber;value_Resume;value_TeamKit;value_Captain;value_TeamPlayerFormation;value_PlayerPosition;value_Involved;value_DirectionOfPlay;value_Length;value_KickOff;value_PassEndY;value_PassEndX;value_Zone;value_Angle;value_Chipped;value_LongBall;value_NextEventGoalKick;value_OppositeRelatedEventId;value_GoalKick;value_Low;value_Launch;value_IntendedTackleTarget;value_BlockedPass;value_Offensive;value_Defensive;value_HeadPass;value_TakeOnOvertake;value_OverhitCross;value_Cross;value_RightFooted;value_OutSwinger;value_NextEventThrowIn;value_ThrowIn;value_TakeOnSpace;value_TouchTypePass;value_TouchTypeClearance;value_Direct;value_Foul;value_ShirtPull/Holding;value_FreeKickTaken;value_NotVisible;value_OutOfPlay;value_SwitchOfPlay;value_DeletedEventType;value_FlickOn;value_MediumGkIntervention;value_KeeperThrow;value_LeftFooted;value_BlockedCross;value_Left;value_CornerTaken;value_LayOff;value_Right;value_Head;value_IndividualPlay;value_LowLeft;value_OutOfBoxCentre;value_FromCorner;value_GkX;value_GoalmouthY;value_GkY;value_Volley;value_BlockedY;value_Blocked;value_NotAssisted;value_GoalmouthZ;value_BlockedX;value_DefBlock;value_InSwinger;value_TouchTypeControl;value_BoxDeepRight;value_FirstTouch;value_AttemptedTackle;value_Defensive1V1;value_IntentionalAssist;value_Assist;value_BoxCentre;value_RelatedEventId;value_High;value_RegularPlay;value_Assisted;value_BoxRight;value_LowRight;value_ParriedSafe;value_Diving;value_Hands;value_CloseRight;value_RecklessOffence;value_YellowCard;value_LowGkIntervention;value_ThroughBall;value_LowCentre;value_HighGkIntervention;value_OverArm;value_PlayersCaughtOffside;value_Indirect;value_NotRetreating;value_TacticalFoul;value_RedCard;value_ProfessionalFoulLastMan;value_FreeKick;value_ByWall;value_Minutes;value_GkKickFromHands;value_NotPastGoalLine;value_MisHit;value_Straight;value_FloatedCross;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_Collected;value_HighRight;value_Injury;value_InjuredPlayerId;value_SecondYellow;value_BoxLeft;value_CloseRightAndHigh;value_Shove/Push;value_BigChance;value_Stooping;value_ParriedDanger;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GoalShotGameClock;value_SetPiece;value_GkYTimeOfGoal;value_Overrun;value_Dissent;value_SmallBoxRight;value_OtherBodyPart;value_Sliding;value_FantasyAssistType;value_FantasyAssistedBy;value_FantasyAssistId;value_FantasyAssistTeam;value_SmallBoxCentre;value_PullBack;value_HighLeft;value_AerialFoul;value_PenaltyTakerId;value_Penalty;value_Saved;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_BlockedClearance;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2684619101;635;1;2;74;39;csntc7hucmo21gknxc5y0kc4q;1;44,2;28,1;2024-05-09T01:06:34.824Z;2024-05-09T01:06:40Z;[{'id': 5014737281, 'qualifierId': 141, 'value': '68.8'}, {'id': 5014737283, 'qualifierId': 212, 'value': '29.0'}, {'id': 5014737277, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014737279, 'qualifierId': 140, 'value': '36.0'}, {'id': 5014737285, 'qualifierId': 213, 'value': '1.87'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;29,0;;68,8;36,0;;1,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;36,0;68,8;;;;;;;;0;74;39;Crown Legacy;4479;Sub;1,0
2684619131;636;2;2;74;45;csntc7hucmo21gknxc5y0kc4q;1;45,0;66,2;2024-05-09T01:06:40.376Z;2024-05-16T12:51:45Z;[{'id': 5014737445, 'qualifierId': 56, 'value': 'Right'}, {'id': 5014737421, 'qualifierId': 141, 'value': '14.7'}, {'id': 5014737443, 'qualifierId': 1}, {'id': 5014737419, 'qualifierId': 140, 'value': '76.2'}, {'id': 5014737441, 'qualifierId': 7, 'value': 'bzv3yqbc7ttf7fftbm2nelxck'}];906i3qf1bf6nx6pla85e869lg;H. Barry;;;cpmvernaow086rgpiwuke60ic;Offside Pass;;;;;;;;;;;;14,7;76,2;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;76,2;14,7;;;;;;;;0;74;45;Crown Legacy;4485;DC;1,0
2684619157;622;55;2;74;45;6ubc4y1v6hr63mca7ica4hp90;1;29,3;64,6;2024-05-09T01:06:40.377Z;2024-05-16T12:51:56Z;[{'id': 5033323777, 'qualifierId': 189}];6bg69aksa8wb6wmu7w81is8yy;J. Forbes;;;cpmvernaow086rgpiwuke60ic;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;74;45;New England II;4485;DC;1,0
2684619253;623;1;2;75;3;6ubc4y1v6hr63mca7ica4hp90;1;21,3;79,0;2024-05-09T01:06:58.814Z;2024-05-09T01:07:02Z;[{'id': 5014738113, 'qualifierId': 5}, {'id': 5014738133, 'qualifierId': 213, 'value': '4.19'}, {'id': 5014738125, 'qualifierId': 140, 'value': '7.9'}, {'id': 5014738117, 'qualifierId': 241}, {'id': 5014738121, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014738129, 'qualifierId': 141, 'value': '42.7'}, {'id': 5014738131, 'qualifierId': 212, 'value': '28.4'}];ezda0qbkzxiyuxmpc360mcdn8;A. Ouedraogo;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;28,4;;42,7;7,9;;4,19;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;7,9;42,7;;;;;;;;0;75;3;New England II;4503;DC;1,0
2684619279;624;1;2;75;6;6ubc4y1v6hr63mca7ica4hp90;1;8,6;37,3;2024-05-09T01:07:01.919Z;2024-05-09T01:07:06Z;[{'id': 5014738307, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014738313, 'qualifierId': 141, 'value': '17.7'}, {'id': 5014738309, 'qualifierId': 140, 'value': '23.1'}, {'id': 5014738321, 'qualifierId': 213, 'value': '5.56'}, {'id': 5014738317, 'qualifierId': 212, 'value': '20.2'}];2v9pdg70kewaarbz4jzsh00a2;C. Odunze;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;20,2;;17,7;23,1;;5,56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;23,1;17,7;;;;;;;;0;75;6;New England II;4506;GK;1,0
2684619307;625;1;2;75;11;6ubc4y1v6hr63mca7ica4hp90;1;23,0;8,3;2024-05-09T01:07:06.751Z;2024-05-09T01:07:10Z;[{'id': 5014738435, 'qualifierId': 141, 'value': '44.3'}, {'id': 5014738439, 'qualifierId': 213, 'value': '2.14'}, {'id': 5014738437, 'qualifierId': 212, 'value': '29.1'}, {'id': 5014738431, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014738433, 'qualifierId': 140, 'value': '8.0'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;29,1;;44,3;8,0;;2,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;8,0;44,3;;;;;;;;0;75;11;New England II;4511;DL;1,0
2684619321;626;1;2;75;14;6ubc4y1v6hr63mca7ica4hp90;0;9,2;51,5;2024-05-09T01:07:10.129Z;2024-05-09T01:07:11Z;[{'id': 5014738537, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014738545, 'qualifierId': 141, 'value': '59.3'}, {'id': 5014738557, 'qualifierId': 1}, {'id': 5014738533, 'qualifierId': 157}, {'id': 5014738541, 'qualifierId': 140, 'value': '53.4'}, {'id': 5014738553, 'qualifierId': 213, 'value': '0.11'}, {'id': 5014738549, 'qualifierId': 212, 'value': '46.7'}];2v9pdg70kewaarbz4jzsh00a2;C. Odunze;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;46,7;;59,3;53,4;;0,11;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;53,4;59,3;;;;;;;;0;75;14;New England II;4514;GK;1,0
2684619335;637;44;2;75;16;csntc7hucmo21gknxc5y0kc4q;1;44,4;41,8;2024-05-09T01:07:11.865Z;2024-05-09T01:07:13Z;[{'id': 5014738645, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014738649, 'qualifierId': 285}, {'id': 5014738695, 'qualifierId': 233, 'value': '627'}];ahgclh3e05evznhrpa32z6g6i;V. Souza;;;cpmvernaow086rgpiwuke60ic;Aerial;;;;;;;;;;;;;;;;;;;627,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;75;16;Crown Legacy;4516;DL;1,0
2684619339;627;44;2;75;16;6ubc4y1v6hr63mca7ica4hp90;0;55,6;58,2;2024-05-09T01:07:11.866Z;2024-05-09T01:07:14Z;[{'id': 5014738713, 'qualifierId': 233, 'value': '637'}, {'id': 5014738663, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014738665, 'qualifierId': 286}];9ohy24mxhsqao5kymh0lbxxck;N. Berchimas;;;cpmvernaow086rgpiwuke60ic;Aerial;;;;;;;;;;;;;;;;;;;637,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;75;16;New England II;4516;FWL;1,0
2684619353;638;1;2;75;16;csntc7hucmo21gknxc5y0kc4q;1;44,4;43,2;2024-05-09T01:07:11.937Z;2024-05-16T12:52:37Z;[{'id': 5014738747, 'qualifierId': 213, 'value': '0.28'}, {'id': 5033324131, 'qualifierId': 3}, {'id': 5014738737, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014738743, 'qualifierId': 141, 'value': '47.4'}, {'id': 5014738739, 'qualifierId': 140, 'value': '53.7'}, {'id': 5014738745, 'qualifierId': 212, 'value': '10.2'}];ahgclh3e05evznhrpa32z6g6i;V. Souza;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;10,2;;47,4;53,7;;0,28;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;53,7;47,4;;;;;;;;0;75;16;Crown Legacy;4516;DL;1,0
2684619357;639;1;2;75;18;csntc7hucmo21gknxc5y0kc4q;0;52,7;54,6;2024-05-09T01:07:14.126Z;2024-05-16T12:52:55Z;[{'id': 5033324655, 'qualifierId': 141, 'value': '52.6'}, {'id': 5033324659, 'qualifierId': 213, 'value': '6.03'}, {'id': 5014738761, 'qualifierId': 56, 'value': 'Center'}, {'id': 5033324653, 'qualifierId': 140, 'value': '57.7'}, {'id': 5033324657, 'qualifierId': 212, 'value': '5.4'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;5,4;;52,6;57,7;;6,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;57,7;52,6;;;;;;;;0;75;18;Crown Legacy;4518;MC;1,0
2684619351;628;61;2;75;19;6ubc4y1v6hr63mca7ica4hp90;1;42,9;45,8;2024-05-09T01:07:14.801Z;2024-05-16T12:53:01Z;[{'id': 5014738735, 'qualifierId': 56, 'value': 'Back'}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;cpmvernaow086rgpiwuke60ic;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;75;19;New England II;4519;MC;1,0
2684619379;641;61;2;75;20;csntc7hucmo21gknxc5y0kc4q;0;62,4;46,6;2024-05-09T01:07:15.970Z;2024-05-16T12:53:09Z;[{'id': 5014738855, 'qualifierId': 56, 'value': 'Center'}];anysxg2z6niqapc5m3f4tzims;J. Bolma;;;cpmvernaow086rgpiwuke60ic;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;75;20;Crown Legacy;4520;Sub;1,0
2684619373;640;43;2;75;21;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-05-09T01:07:16.474Z;2024-05-09T01:07:19Z;[{'id': 5014738967, 'qualifierId': 144, 'value': '8'}, {'id': 5014738839, 'qualifierId': 56, 'value': 'Center'}];anysxg2z6niqapc5m3f4tzims;J. Bolma;;;cpmvernaow086rgpiwuke60ic;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;75;21;Crown Legacy;4521;Sub;1,0
2684619407;629;1;2;75;21;6ubc4y1v6hr63mca7ica4hp90;0;23,1;58,4;2024-05-09T01:07:16.591Z;2024-05-09T01:07:21Z;[{'id': 5014738999, 'qualifierId': 157}, {'id': 5014739003, 'qualifierId': 140, 'value': '47.3'}, {'id': 5014739005, 'qualifierId': 141, 'value': '46.9'}, {'id': 5014739001, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014739007, 'qualifierId': 212, 'value': '26.6'}, {'id': 5014739011, 'qualifierId': 1}, {'id': 5014739009, 'qualifierId': 213, 'value': '5.98'}];ezda0qbkzxiyuxmpc360mcdn8;A. Ouedraogo;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;26,6;;46,9;47,3;;5,98;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;47,3;46,9;;;;;;;;0;75;21;New England II;4521;DC;1,0
2684619423;642;44;2;75;24;csntc7hucmo21gknxc5y0kc4q;1;52,6;58,3;2024-05-09T01:07:20.239Z;2024-05-09T01:07:22Z;[{'id': 5014739075, 'qualifierId': 286}, {'id': 5014739073, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014739081, 'qualifierId': 233, 'value': '630'}];c1z6mxuhvuegd4c5b3hau93ze;M. Al-Hasnawi;;;cpmvernaow086rgpiwuke60ic;Aerial;;;;;;;;;;;;;;;;;;;630,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;75;24;Crown Legacy;4524;Sub;1,0
2684619413;630;44;2;75;24;6ubc4y1v6hr63mca7ica4hp90;0;47,4;41,7;2024-05-09T01:07:20.240Z;2024-05-09T01:07:22Z;[{'id': 5014739087, 'qualifierId': 233, 'value': '642'}, {'id': 5014739033, 'qualifierId': 285}, {'id': 5014739031, 'qualifierId': 56, 'value': 'Back'}];9ohy24mxhsqao5kymh0lbxxck;N. Berchimas;;;cpmvernaow086rgpiwuke60ic;Aerial;;;;;;;;;;;;;;;;;;;642,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;75;24;New England II;4524;FWL;1,0
2684619429;643;1;2;75;26;csntc7hucmo21gknxc5y0kc4q;1;52,6;63,5;2024-05-09T01:07:21.561Z;2024-05-09T01:07:22Z;[{'id': 5014739123, 'qualifierId': 212, 'value': '11.1'}, {'id': 5014739115, 'qualifierId': 3}, {'id': 5014739125, 'qualifierId': 213, 'value': '0.45'}, {'id': 5014739121, 'qualifierId': 141, 'value': '70.6'}, {'id': 5014739117, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014739119, 'qualifierId': 140, 'value': '62.1'}];c1z6mxuhvuegd4c5b3hau93ze;M. Al-Hasnawi;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;11,1;;70,6;62,1;;0,45;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;62,1;70,6;;;;;;;;0;75;26;Crown Legacy;4526;Sub;1,0
2684619433;644;49;2;75;27;csntc7hucmo21gknxc5y0kc4q;1;62,1;70,6;2024-05-09T01:07:22.778Z;2024-05-09T01:07:23Z;[];anysxg2z6niqapc5m3f4tzims;J. Bolma;;;cpmvernaow086rgpiwuke60ic;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;75;27;Crown Legacy;4527;Sub;1,0
2684619437;631;43;2;75;27;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-05-09T01:07:23.123Z;2024-05-16T12:53:29Z;[{'id': 5033325105, 'qualifierId': 144, 'value': '83'}, {'id': 5014759811, 'qualifierId': 399, 'value': '5adul4r3hifu5x4tv8efr05ey'}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;cpmvernaow086rgpiwuke60ic;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;83,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;75;27;New England II;4527;MC;1,0
2684619451;645;1;2;75;28;csntc7hucmo21gknxc5y0kc4q;1;62,1;70,6;2024-05-09T01:07:23.826Z;2024-05-16T12:53:35Z;[{'id': 5014739215, 'qualifierId': 141, 'value': '58.6'}, {'id': 5014739219, 'qualifierId': 213, 'value': '4.44'}, {'id': 5014739217, 'qualifierId': 212, 'value': '8.5'}, {'id': 5014739211, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014739213, 'qualifierId': 140, 'value': '59.9'}];anysxg2z6niqapc5m3f4tzims;J. Bolma;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;8,5;;58,6;59,9;;4,44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;59,9;58,6;;;;;;;;0;75;28;Crown Legacy;4528;Sub;1,0
2684619475;646;1;2;75;30;csntc7hucmo21gknxc5y0kc4q;1;63,7;58,1;2024-05-09T01:07:26.122Z;2024-05-16T12:53:32Z;[{'id': 5014739307, 'qualifierId': 140, 'value': '70.6'}, {'id': 5014739311, 'qualifierId': 212, 'value': '23.0'}, {'id': 5014739309, 'qualifierId': 141, 'value': '90.2'}, {'id': 5014739305, 'qualifierId': 56, 'value': 'Left'}, {'id': 5014739313, 'qualifierId': 213, 'value': '1.25'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;23,0;;90,2;70,6;;1,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;70,6;90,2;;;;;;;;0;75;30;Crown Legacy;4530;MC;1,0
2684619509;647;1;2;75;32;csntc7hucmo21gknxc5y0kc4q;0;78,1;91,8;2024-05-09T01:07:27.897Z;2024-05-16T13:00:23Z;[{'id': 5014739557, 'qualifierId': 1}, {'id': 5014739551, 'qualifierId': 141, 'value': '38.4'}, {'id': 5033328953, 'qualifierId': 72}, {'id': 5014739543, 'qualifierId': 155}, {'id': 5014739549, 'qualifierId': 140, 'value': '97.1'}, {'id': 5014739553, 'qualifierId': 212, 'value': '41.4'}, {'id': 5014739541, 'qualifierId': 2}, {'id': 5014739547, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014739555, 'qualifierId': 213, 'value': '5.21'}, {'id': 5033328951, 'qualifierId': 224}];c1z6mxuhvuegd4c5b3hau93ze;M. Al-Hasnawi;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;41,4;;38,4;97,1;;5,21;1,0;1,0;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;97,1;38,4;;;;;;;;0;75;32;Crown Legacy;4532;Sub;1,0
2684619521;632;12;2;75;34;6ubc4y1v6hr63mca7ica4hp90;1;3,4;60,9;2024-05-09T01:07:29.967Z;2024-05-16T13:00:30Z;[{'id': 5014739585, 'qualifierId': 141, 'value': '74.5'}, {'id': 5014739583, 'qualifierId': 140, 'value': '0.0'}, {'id': 5014739599, 'qualifierId': 15}, {'id': 5014739589, 'qualifierId': 213, 'value': '1.98'}, {'id': 5014739631, 'qualifierId': 167}, {'id': 5014739581, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014739587, 'qualifierId': 212, 'value': '10.1'}];6bg69aksa8wb6wmu7w81is8yy;J. Forbes;;;cpmvernaow086rgpiwuke60ic;Clearance;;;;;;;;;;10,1;;74,5;0,0;;1,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;0,0;74,5;;;;;;;;0;75;34;New England II;4534;DC;1,0
2684619525;633;6;2;75;35;6ubc4y1v6hr63mca7ica4hp90;0;0,4;71,2;2024-05-09T01:07:30.642Z;2024-05-16T13:00:34Z;[{'id': 5014739673, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014739739, 'qualifierId': 233, 'value': '648'}, {'id': 5014739675, 'qualifierId': 73}];6bg69aksa8wb6wmu7w81is8yy;J. Forbes;;;cpmvernaow086rgpiwuke60ic;Corner Awarded;;;;;;;;;;;;;;;;;;;648,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;75;35;New England II;4535;DC;1,0
