id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_PlayerPosition;value_Involved;value_TeamFormation;value_JerseyNumber;value_TeamPlayerFormation;value_TeamKit;value_Captain;value_DirectionOfPlay;value_PassEndY;value_Angle;value_KickOff;value_Zone;value_Length;value_PassEndX;value_Launch;value_LongBall;value_Head;value_OutOfPlay;value_Left;value_OppositeRelatedEventId;value_CornerTaken;value_Offensive;value_TakeOnOvertake;value_Defensive;value_TouchTypeClearance;value_Cross;value_OutSwinger;value_Chipped;value_BlockedPass;value_LeftFooted;value_BlockedCross;value_NextEventGoalKick;value_Low;value_GoalKick;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_HeadPass;value_DeletedEventType;value_TouchTypeControl;value_SwitchOfPlay;value_High;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_LayOff;value_LowGkIntervention;value_PlayersCaughtOffside;value_Indirect;value_TouchTypePass;value_PullBack;value_Right;value_OverhitCross;value_InSwinger;value_ShirtPull/Holding;value_RelatedEventId;value_TacticalFoul;value_YellowCard;value_NotVisible;value_TakeOnSpace;value_IntentionalAssist;value_Assist;value_GoalmouthZ;value_Assisted;value_SwerveLeft;value_BoxLeft;value_RightFooted;value_LowLeft;value_GoalmouthY;value_BlockedY;value_FirstTouch;value_BlockedX;value_RegularPlay;value_Hands;value_Collected;value_Standing;value_MediumGkIntervention;value_OverArm;value_KeeperThrow;value_GkY;value_Blocked;value_BoxCentre;value_LowCentre;value_GkX;value_DefBlock;value_Diving;value_HighGkIntervention;value_ParriedDanger;value_GoalShotTimestamp;value_Volley;value_FantasyAssistType;value_NotAssisted;value_FantasyAssistId;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotGameClock;value_FantasyAssistedBy;value_BigChance;value_FantasyAssistTeam;value_IndividualPlay;value_Shove/Push;value_Overrun;value_SavedOffLine;value_SixYardBlocked;value_LowRight;value_LastLine;value_OutOfBoxCentre;value_FlickOn;value_IncorrectOutOfPlayDecision;value_RefereeDelay;value_DrinksBreak;value_BoxDeepRight;value_ParriedSafe;value_Feet;value_Sliding;value_GkHoof;value_BoxRight;value_Deflection;value_Injury;value_InjuredPlayerId;value_SetPiece;value_HighCentre;value_Caught;value_GkKickFromHands;value_HighClaim;value_Minutes;value_RecklessOffence;value_FastBreak;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_Defensive1V1;value_NotPastGoalLine;value_CoachId;value_Dissent;value_DrivenCross;value_Straight;value_HighRight;value_SmallBoxRight;value_Reaching;value_FromCorner;value_KeeperTouched;value_FloatedCross;value_Weak;value_MisHit;value_ThroughBall;value_OwnGoal;value_CloseRight;value_35Centre;value_CloseLeft;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2692599265;414;1;2;45;7;7pmw399vh2v44cjle4fkklp1w;0;73,0;76,7;2024-05-27T00:10:25.751Z;2024-05-27T00:10:30Z;[{'id': 5058319903, 'qualifierId': 168}, {'id': 5058319913, 'qualifierId': 213, 'value': '5.96'}, {'id': 5058319911, 'qualifierId': 212, 'value': '26.3'}, {'id': 5058319901, 'qualifierId': 3}, {'id': 5058319907, 'qualifierId': 140, 'value': '96.8'}, {'id': 5058319909, 'qualifierId': 141, 'value': '64.5'}, {'id': 5058319905, 'qualifierId': 56, 'value': 'Center'}];azzpjrq2pndxuz0waw25p7r6y;I. Reid;;;d2hs8whwkxskfp1b7q0km53bo;Pass;;;;;;;;;;64,5;5,96;;;26,3;96,8;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;96,8;64,5;;;;;;;0;0;45;7;Tacoma Defiance;2707;Sub;1,0
2692599273;424;52;2;45;12;5icuo8utnztpsd9l03gdd68dl;1;1,0;34,8;2024-05-27T00:10:31.569Z;2024-05-31T10:08:36Z;[{'id': 5062643407, 'qualifierId': 376}];bdrs643l8uzj01plxa25wncdm;J. Castro;;;d2hs8whwkxskfp1b7q0km53bo;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;45;12;Houston Dynamo II;2712;GK;1,0
2692599307;425;1;2;45;14;5icuo8utnztpsd9l03gdd68dl;0;9,3;35,4;2024-05-27T00:10:33.137Z;2024-05-27T00:10:46Z;[{'id': 5058320113, 'qualifierId': 123}, {'id': 5058320429, 'qualifierId': 1}, {'id': 5058320123, 'qualifierId': 213, 'value': '5.51'}, {'id': 5058320121, 'qualifierId': 212, 'value': '35.1'}, {'id': 5058320127, 'qualifierId': 287}, {'id': 5058320117, 'qualifierId': 140, 'value': '33.2'}, {'id': 5058320119, 'qualifierId': 141, 'value': '0.0'}, {'id': 5058320115, 'qualifierId': 56, 'value': 'Back'}];bdrs643l8uzj01plxa25wncdm;J. Castro;;;d2hs8whwkxskfp1b7q0km53bo;Pass;;;;;;;;;;0,0;5,51;;;35,1;33,2;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;33,2;0,0;;;;;;;0;0;45;14;Houston Dynamo II;2714;GK;1,0
2692599347;415;5;2;45;21;7pmw399vh2v44cjle4fkklp1w;1;66,2;100,6;2024-05-27T00:10:39.761Z;2024-05-27T01:16:55Z;[{'id': 5058320889, 'qualifierId': 233, 'value': '426'}, {'id': 5058320323, 'qualifierId': 347}, {'id': 5058320321, 'qualifierId': 56, 'value': 'Left'}];azzpjrq2pndxuz0waw25p7r6y;I. Reid;;;d2hs8whwkxskfp1b7q0km53bo;Out;;;;;;;;;;;;;;;;;;;;;426,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;45;21;Tacoma Defiance;2721;Sub;1,0
2692599361;426;5;2;45;21;5icuo8utnztpsd9l03gdd68dl;0;33,8;-0,6;2024-05-27T00:10:39.761Z;2024-05-27T00:11:00Z;[{'id': 5058320893, 'qualifierId': 233, 'value': '415'}, {'id': 5058320407, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058320409, 'qualifierId': 347}];bdrs643l8uzj01plxa25wncdm;J. Castro;;;d2hs8whwkxskfp1b7q0km53bo;Out;;;;;;;;;;;;;;;;;;;;;415,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;45;21;Houston Dynamo II;2721;GK;1,0
2692599365;416;1;2;45;23;7pmw399vh2v44cjle4fkklp1w;1;59,5;100,0;2024-05-27T00:10:41.816Z;2024-05-27T00:10:46Z;[{'id': 5058320435, 'qualifierId': 56, 'value': 'Left'}, {'id': 5058320439, 'qualifierId': 141, 'value': '87.8'}, {'id': 5058320437, 'qualifierId': 140, 'value': '50.1'}, {'id': 5058320443, 'qualifierId': 213, 'value': '3.88'}, {'id': 5058320433, 'qualifierId': 107}, {'id': 5058320441, 'qualifierId': 212, 'value': '13.3'}];azzpjrq2pndxuz0waw25p7r6y;I. Reid;;;d2hs8whwkxskfp1b7q0km53bo;Pass;;;;;;;;;;87,8;3,88;;;13,3;50,1;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;50,1;87,8;;;;;;;0;0;45;23;Tacoma Defiance;2723;Sub;1,0
2692599369;427;83;2;45;25;5icuo8utnztpsd9l03gdd68dl;0;57,1;9,4;2024-05-27T00:10:43.761Z;2024-05-27T01:13:27Z;[{'id': 5058405961, 'qualifierId': 399, 'value': 'aa4ut2fmswha43fxnrxp1obo4'}];9fbj8njpn0q6j87le4rnafjf8;Y. Tsukanome;;;d2hs8whwkxskfp1b7q0km53bo;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;45;25;Houston Dynamo II;2725;AMC;1,0
2692599381;417;1;2;45;28;7pmw399vh2v44cjle4fkklp1w;1;32,5;94,4;2024-05-27T00:10:46.680Z;2024-05-27T00:10:49Z;[{'id': 5058320503, 'qualifierId': 213, 'value': '4.72'}, {'id': 5058320497, 'qualifierId': 140, 'value': '32.7'}, {'id': 5058320499, 'qualifierId': 141, 'value': '64.5'}, {'id': 5058320495, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058320501, 'qualifierId': 212, 'value': '20.3'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;d2hs8whwkxskfp1b7q0km53bo;Pass;;;;;;;;;;64,5;4,72;;;20,3;32,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;32,7;64,5;;;;;;;0;0;45;28;Tacoma Defiance;2728;MC;1,0
2692599383;418;3;2;45;30;7pmw399vh2v44cjle4fkklp1w;0;35,2;57,7;2024-05-27T00:10:49.272Z;2024-05-31T10:09:05Z;[{'id': 5058320509, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058321167, 'qualifierId': 233, 'value': '428'}, {'id': 5058321171, 'qualifierId': 286}, {'id': 5062643549, 'qualifierId': 464}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;d2hs8whwkxskfp1b7q0km53bo;Take On;;;;;;;;;;;;;;;;;;;;;428,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;45;30;Tacoma Defiance;2730;MC;1,0
2692599395;428;7;2;45;30;5icuo8utnztpsd9l03gdd68dl;0;64,8;42,3;2024-05-27T00:10:49.273Z;2024-05-31T10:09:10Z;[{'id': 5058320589, 'qualifierId': 56, 'value': 'Center'}, {'id': 5062643565, 'qualifierId': 385}, {'id': 5058321163, 'qualifierId': 233, 'value': '418'}, {'id': 5058321141, 'qualifierId': 285}];do5nsl65m35sog9vcp0j3kbh0;B. Fahling;;;d2hs8whwkxskfp1b7q0km53bo;Tackle;;;;;;;;;;;;;;;;;;;;;418,0;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;45;30;Houston Dynamo II;2730;AML;1,0
2692599391;419;61;2;45;31;7pmw399vh2v44cjle4fkklp1w;1;33,2;65,1;2024-05-27T00:10:50.448Z;2024-05-27T00:10:50Z;[{'id': 5058320567, 'qualifierId': 56, 'value': 'Back'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;d2hs8whwkxskfp1b7q0km53bo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;45;31;Tacoma Defiance;2731;MC;1,0
2692599397;429;49;2;45;32;5icuo8utnztpsd9l03gdd68dl;1;63,5;47,2;2024-05-27T00:10:51.194Z;2024-05-31T10:09:36Z;[];do5nsl65m35sog9vcp0j3kbh0;B. Fahling;;;d2hs8whwkxskfp1b7q0km53bo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;45;32;Houston Dynamo II;2732;AML;1,0
2693394761;838;3;2;45;33;5icuo8utnztpsd9l03gdd68dl;0;63,3;27,1;2024-05-27T00:10:52.411Z;2024-05-31T10:09:39Z;[{'id': 5062643657, 'qualifierId': 465}, {'id': 5062643659, 'qualifierId': 467, 'value': 'aa4ut2fmswha43fxnrxp1obo4'}, {'id': 5062643655, 'qualifierId': 286}, {'id': 5062643653, 'qualifierId': 56, 'value': 'Center'}];do5nsl65m35sog9vcp0j3kbh0;B. Fahling;;;d2hs8whwkxskfp1b7q0km53bo;Take On;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;45;33;Houston Dynamo II;2733;AML;1,0
2692599401;430;4;2;45;34;5icuo8utnztpsd9l03gdd68dl;1;66,4;34,8;2024-05-27T00:10:52.952Z;2024-05-27T00:10:54Z;[{'id': 5058320651, 'qualifierId': 286}, {'id': 5058320647, 'qualifierId': 152}, {'id': 5058320645, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058320649, 'qualifierId': 265}, {'id': 5058320681, 'qualifierId': 233, 'value': '420'}, {'id': 5058320643, 'qualifierId': 13}];do5nsl65m35sog9vcp0j3kbh0;B. Fahling;;;d2hs8whwkxskfp1b7q0km53bo;Foul;;;;;;;;;;;;;;;;;;;;;420,0;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;45;34;Houston Dynamo II;2734;AML;1,0
2692599399;420;4;2;45;34;7pmw399vh2v44cjle4fkklp1w;0;33,6;65,2;2024-05-27T00:10:52.953Z;2024-05-27T00:10:54Z;[{'id': 5058320671, 'qualifierId': 152}, {'id': 5058320675, 'qualifierId': 285}, {'id': 5058320685, 'qualifierId': 233, 'value': '430'}, {'id': 5058320669, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058320673, 'qualifierId': 265}, {'id': 5058320667, 'qualifierId': 13}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;d2hs8whwkxskfp1b7q0km53bo;Foul;;;;;;;;;;;;;;;;;;;;;430,0;;;;1,0;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;45;34;Tacoma Defiance;2734;MC;1,0
2692599631;431;1;2;46;5;5icuo8utnztpsd9l03gdd68dl;1;64,9;35,1;2024-05-27T00:11:23.936Z;2024-05-31T11:37:29Z;[{'id': 5058321931, 'qualifierId': 212, 'value': '33.4'}, {'id': 5058321935, 'qualifierId': 1}, {'id': 5058321927, 'qualifierId': 140, 'value': '90.8'}, {'id': 5058335239, 'qualifierId': 210, 'value': '13'}, {'id': 5058321933, 'qualifierId': 213, 'value': '0.62'}, {'id': 5058321919, 'qualifierId': 5}, {'id': 5058321925, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058321929, 'qualifierId': 141, 'value': '63.7'}, {'id': 5058321921, 'qualifierId': 155}, {'id': 5058321923, 'qualifierId': 152}, {'id': 5058335241, 'qualifierId': 154}];cdyrj15oxu3l5sgzgwof8ohgq;F. Bettache;1,0;;d2hs8whwkxskfp1b7q0km53bo;Pass;;;;;;;;;;63,7;0,62;;;33,4;90,8;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;1,0;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;90,8;63,7;;;;;;;0;0;46;5;Houston Dynamo II;2765;MC;1,0
2692599637;432;44;2;46;5;5icuo8utnztpsd9l03gdd68dl;1;90,2;64,1;2024-05-27T00:11:24.644Z;2024-05-27T01:06:21Z;[{'id': 5058321945, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058399553, 'qualifierId': 233, 'value': '818'}, {'id': 5058321947, 'qualifierId': 286}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;d2hs8whwkxskfp1b7q0km53bo;Aerial;;;;;;;;;;;;;;;;;;;;;818,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;46;5;Houston Dynamo II;2765;DL;1,0
2692613227;818;44;2;46;6;7pmw399vh2v44cjle4fkklp1w;0;9,8;35,9;2024-05-27T00:11:24.645Z;2024-05-27T01:04:54Z;[{'id': 5058399561, 'qualifierId': 233, 'value': '432'}, {'id': 5058399033, 'qualifierId': 285}, {'id': 5058399027, 'qualifierId': 56, 'value': 'Back'}];1d43ue54zl1o9rvnwz5zfotm;O. Grey;;;d2hs8whwkxskfp1b7q0km53bo;Aerial;;;;;;;;;;;;;;;;;;;;;432,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;46;6;Tacoma Defiance;2766;Sub;1,0
2692599643;433;13;2;46;6;5icuo8utnztpsd9l03gdd68dl;1;90,8;63,7;2024-05-27T00:11:25.300Z;2024-05-31T11:37:29Z;[{'id': 5058335263, 'qualifierId': 230, 'value': '99.3'}, {'id': 5058335265, 'qualifierId': 231, 'value': '51.1'}, {'id': 5058334835, 'qualifierId': 328}, {'id': 5058321987, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058335261, 'qualifierId': 147, 'value': '52.9'}, {'id': 5058334831, 'qualifierId': 15}, {'id': 5058335247, 'qualifierId': 154}, {'id': 5062697579, 'qualifierId': 75}, {'id': 5058335255, 'qualifierId': 103, 'value': '6.9'}, {'id': 5058335259, 'qualifierId': 146, 'value': '93.2'}, {'id': 5058334517, 'qualifierId': 64}, {'id': 5058335253, 'qualifierId': 102, 'value': '29.6'}, {'id': 5058334829, 'qualifierId': 24}, {'id': 5058335249, 'qualifierId': 55, 'value': '431'}, {'id': 5062697581, 'qualifierId': 153}, {'id': 5058335245, 'qualifierId': 29}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;d2hs8whwkxskfp1b7q0km53bo;Miss;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;431,0;;;;;1,0;;6,9;1,0;;1,0;;;29,6;52,9;1,0;93,2;;;;;;;;51,1;;;;99,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;93,2;52,9;29,6;6.9;431,0;cdyrj15oxu3l5sgzgwof8ohgq;0;0;46;6;Houston Dynamo II;2766;DL;1,0
2692602427;508;12;2;46;6;7pmw399vh2v44cjle4fkklp1w;1;5,8;48,5;2024-05-27T00:11:25.400Z;2024-05-31T11:37:16Z;[{'id': 5062697443, 'qualifierId': 212, 'value': '6.7'}, {'id': 5062697463, 'qualifierId': 15}, {'id': 5062697439, 'qualifierId': 140, 'value': '10.5'}, {'id': 5062697445, 'qualifierId': 213, 'value': '5.55'}, {'id': 5062697441, 'qualifierId': 141, 'value': '41.9'}, {'id': 5058337401, 'qualifierId': 56, 'value': 'Back'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;d2hs8whwkxskfp1b7q0km53bo;Clearance;;;;;;;;;;41,9;5,55;;;6,7;10,5;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;10,5;41,9;;;;;;;0;0;46;6;Tacoma Defiance;2766;DC;1,0
2692613257;819;61;2;46;7;7pmw399vh2v44cjle4fkklp1w;1;8,8;36,3;2024-05-27T00:11:25.645Z;2024-05-27T01:04:30Z;[{'id': 5058399207, 'qualifierId': 56, 'value': 'Back'}];1d43ue54zl1o9rvnwz5zfotm;O. Grey;;;d2hs8whwkxskfp1b7q0km53bo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;46;7;Tacoma Defiance;2767;Sub;1,0
2692599645;421;12;2;46;10;7pmw399vh2v44cjle4fkklp1w;1;12,6;36,0;2024-05-27T00:11:29.209Z;2024-05-27T01:04:38Z;[{'id': 5058322003, 'qualifierId': 141, 'value': '24.3'}, {'id': 5058322005, 'qualifierId': 212, 'value': '13.3'}, {'id': 5058321999, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058322001, 'qualifierId': 140, 'value': '22.7'}, {'id': 5058322007, 'qualifierId': 213, 'value': '5.64'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;d2hs8whwkxskfp1b7q0km53bo;Clearance;;;;;;;;;;24,3;5,64;;;13,3;22,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;22,7;24,3;;;;;;;0;0;46;10;Tacoma Defiance;2770;MC;1,0
2692599651;434;1;2;46;13;5icuo8utnztpsd9l03gdd68dl;1;74,5;80,5;2024-05-27T00:11:31.874Z;2024-05-27T00:20:29Z;[{'id': 5058337641, 'qualifierId': 140, 'value': '64.7'}, {'id': 5058337647, 'qualifierId': 213, 'value': '2.46'}, {'id': 5058337645, 'qualifierId': 212, 'value': '13.3'}, {'id': 5058337639, 'qualifierId': 56, 'value': 'Left'}, {'id': 5058337637, 'qualifierId': 3}, {'id': 5058337643, 'qualifierId': 141, 'value': '92.8'}];9mi1sfptejdihpufyukrdkftg;B. Aguilar;;;d2hs8whwkxskfp1b7q0km53bo;Pass;;;;;;;;;;92,8;2,46;;;13,3;64,7;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;64,7;92,8;;;;;;;0;0;46;13;Houston Dynamo II;2773;DC;1,0
2692599687;436;3;2;46;18;5icuo8utnztpsd9l03gdd68dl;0;86,3;92,6;2024-05-27T00:11:36.913Z;2024-05-31T10:10:53Z;[{'id': 5058322235, 'qualifierId': 56, 'value': 'Left'}, {'id': 5062644143, 'qualifierId': 465}, {'id': 5058322321, 'qualifierId': 233, 'value': '422'}, {'id': 5058322237, 'qualifierId': 286}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;d2hs8whwkxskfp1b7q0km53bo;Take On;;;;;;;;;;;;;;;;;;;;;422,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;46;18;Houston Dynamo II;2778;DC;1,0
