id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_JerseyNumber;value_Resume;value_TeamFormation;value_PlayerPosition;value_TeamPlayerFormation;value_Captain;value_Involved;value_DirectionOfPlay;value_KickOff;value_Angle;value_PassEndX;value_PassEndY;value_Zone;value_Length;value_LongBall;value_Launch;value_TakeOnSpace;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_TouchTypeControl;value_DeletedEventType;value_FlickOn;value_HeadPass;value_Assist;value_IntentionalAssist;value_Chipped;value_Volley;value_FirstTouch;value_RegularPlay;value_Assisted;value_GoalmouthZ;value_RelatedEventId;value_Right;value_GoalmouthY;value_GkX;value_LeftFooted;value_GkY;value_BoxLeft;value_NextEventGoalKick;value_Low;value_GoalKick;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_SwitchOfPlay;value_TouchTypePass;value_BlockedY;value_LowLeft;value_BoxDeepLeft;value_RightFooted;value_BlockedX;value_IndividualPlay;value_ParriedSafe;value_LowGkIntervention;value_Stooping;value_Hands;value_Left;value_CornerTaken;value_Cross;value_OutSwinger;value_Head;value_OutOfPlay;value_InSwinger;value_PlayersCaughtOffside;value_Indirect;value_FreeKickTaken;value_LayOff;value_Foul;value_ShirtPull/Holding;value_Direct;value_TouchTypeClearance;value_PullBack;value_SixYardBlocked;value_BoxCentre;value_Blocked;value_LowCentre;value_DefBlock;value_BlockedPass;value_AttemptedTackle;value_NotVisible;value_BigChance;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_HighCentre;value_OutOfBoxCentre;value_Standing;value_MediumGkIntervention;value_KeeperThrow;value_TakeOnOvertake;value_LowRight;value_Diving;value_ThroughBall;value_BoxRight;value_LastLine;value_LeadingToGoal;value_Deflection;value_NotAssisted;value_RelatedError1Id;value_BlockedCross;value_Dissent;value_YellowCard;value_Defensive1V1;value_KeeperTouched;value_BlockedClearance;value_Shove/Push;value_Feet;value_Sliding;value_Minutes;value_TimeWasting;value_CloseLeft;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_HighLeft;value_OtherBodyPart;value_FantasyAssistType;value_FantasyAssistedBy;value_SmallBoxCentre;value_OwnGoal;value_FantasyAssistTeam;value_FantasyAssistId;value_SwerveRight;value_MisHit;value_HighRight;value_FromCorner;value_VideoCoverageLost;value_ParriedDanger;value_FastBreak;value_High;value_NotPastGoalLine;value_Straight;value_FloatedCross;value_Overrun;value_OverhitCross;value_TempShotOn;value_SoloRun;value_Collected;value_SwerveLeft;value_Injury;value_InjuredPlayerId;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2687681443;55;1;1;6;29;5b4ccd62yeeqdl2qk6jzsmjv8;1;54,7;2,3;2024-05-15T16:11:15.872Z;2024-05-15T16:11:18Z;[{'id': 5031418909, 'qualifierId': 141, 'value': '3.4'}, {'id': 5031418907, 'qualifierId': 140, 'value': '42.0'}, {'id': 5031418905, 'qualifierId': 56, 'value': 'Back'}, {'id': 5031418911, 'qualifierId': 212, 'value': '13.4'}, {'id': 5031418913, 'qualifierId': 213, 'value': '3.09'}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;cttgrnfsz8kmly51qadv8euj8;Pass;;;;;;;;;;;3,09;42,0;3,4;;13,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;42,0;3,4;;;;;;;0;0;6;29;Orlando City B;389;DMR;1,0
2687681445;56;1;1;6;32;5b4ccd62yeeqdl2qk6jzsmjv8;1;40,9;8,2;2024-05-15T16:11:18.801Z;2024-05-15T16:11:32Z;[{'id': 5031418933, 'qualifierId': 212, 'value': '33.5'}, {'id': 5031418931, 'qualifierId': 141, 'value': '46.4'}, {'id': 5031418935, 'qualifierId': 213, 'value': '2.25'}, {'id': 5031418927, 'qualifierId': 56, 'value': 'Back'}, {'id': 5031418937, 'qualifierId': 1}, {'id': 5031418929, 'qualifierId': 140, 'value': '20.8'}];9elhnfsovx9efu5f92mkkls7o;C. Pearson;;;cttgrnfsz8kmly51qadv8euj8;Pass;;;;;;;;;;;2,25;20,8;46,4;;33,5;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;20,8;46,4;;;;;;;0;0;6;32;Orlando City B;392;DC;1,0
2687681463;57;1;1;6;36;5b4ccd62yeeqdl2qk6jzsmjv8;1;19,7;49,0;2024-05-15T16:11:22.833Z;2024-05-15T16:11:24Z;[{'id': 5031419007, 'qualifierId': 141, 'value': '76.6'}, {'id': 5031419009, 'qualifierId': 212, 'value': '23.5'}, {'id': 5031419003, 'qualifierId': 56, 'value': 'Back'}, {'id': 5031419011, 'qualifierId': 213, 'value': '0.92'}, {'id': 5031419005, 'qualifierId': 140, 'value': '33.2'}];9bn2zid7u305xii6alm8a58us;S. Lapkes;;;cttgrnfsz8kmly51qadv8euj8;Pass;;;;;;;;;;;0,92;33,2;76,6;;23,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;33,2;76,6;;;;;;;0;0;6;36;Orlando City B;396;GK;1,0
2687681469;58;1;1;6;39;5b4ccd62yeeqdl2qk6jzsmjv8;1;33,4;76,0;2024-05-15T16:11:25.712Z;2024-05-15T16:11:27Z;[{'id': 5031419037, 'qualifierId': 212, 'value': '15.6'}, {'id': 5031419039, 'qualifierId': 213, 'value': '3.63'}, {'id': 5031419033, 'qualifierId': 140, 'value': '20.3'}, {'id': 5031419031, 'qualifierId': 56, 'value': 'Back'}, {'id': 5031419035, 'qualifierId': 141, 'value': '65.2'}];cg3xa5zbx2xz5qi5m1bbso4r8;T. Nero;;;cttgrnfsz8kmly51qadv8euj8;Pass;;;;;;;;;;;3,63;20,3;65,2;;15,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;20,3;65,2;;;;;;;0;0;6;39;Orlando City B;399;DC;1,0
2687681477;59;1;1;6;41;5b4ccd62yeeqdl2qk6jzsmjv8;1;19,9;63,7;2024-05-15T16:11:27.328Z;2024-05-15T16:11:29Z;[{'id': 5031419087, 'qualifierId': 140, 'value': '25.0'}, {'id': 5031419091, 'qualifierId': 212, 'value': '19.9'}, {'id': 5031419089, 'qualifierId': 141, 'value': '35.5'}, {'id': 5031419093, 'qualifierId': 213, 'value': '4.98'}, {'id': 5031419085, 'qualifierId': 56, 'value': 'Back'}];9bn2zid7u305xii6alm8a58us;S. Lapkes;;;cttgrnfsz8kmly51qadv8euj8;Pass;;;;;;;;;;;4,98;25,0;35,5;;19,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;25,0;35,5;;;;;;;0;0;6;41;Orlando City B;401;GK;1,0
2687681493;60;1;1;6;47;5b4ccd62yeeqdl2qk6jzsmjv8;1;24,9;40,7;2024-05-15T16:11:33.153Z;2024-05-15T16:11:34Z;[{'id': 5031419163, 'qualifierId': 213, 'value': '1.42'}, {'id': 5031419161, 'qualifierId': 212, 'value': '19.8'}, {'id': 5031419155, 'qualifierId': 56, 'value': 'Back'}, {'id': 5031419157, 'qualifierId': 140, 'value': '27.8'}, {'id': 5031419159, 'qualifierId': 141, 'value': '69.4'}];1cc8cz8wtm8f05109tjb02xka;D. Almeida;;;cttgrnfsz8kmly51qadv8euj8;Pass;;;;;;;;;;;1,42;27,8;69,4;;19,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;27,8;69,4;;;;;;;0;0;6;47;Orlando City B;407;DC;1,0
2687681497;61;1;1;6;48;5b4ccd62yeeqdl2qk6jzsmjv8;0;27,7;69,4;2024-05-15T16:11:34.576Z;2024-05-15T16:11:35Z;[{'id': 5031419185, 'qualifierId': 56, 'value': 'Back'}, {'id': 5031419187, 'qualifierId': 140, 'value': '42.9'}, {'id': 5031419191, 'qualifierId': 212, 'value': '16.0'}, {'id': 5031419189, 'qualifierId': 141, 'value': '69.3'}, {'id': 5031419193, 'qualifierId': 213, 'value': '6.28'}];cg3xa5zbx2xz5qi5m1bbso4r8;T. Nero;;;cttgrnfsz8kmly51qadv8euj8;Pass;;;;;;;;;;;6,28;42,9;69,3;;16,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;42,9;69,3;;;;;;;0;0;6;48;Orlando City B;408;DC;1,0
2687681499;63;8;1;6;49;479lsfr4cwlzewpbuda3y2xv4;1;57,8;18,7;2024-05-15T16:11:35.427Z;2024-05-21T06:21:11Z;[{'id': 5031419199, 'qualifierId': 56, 'value': 'Right'}, {'id': 5046761779, 'qualifierId': 385}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;cttgrnfsz8kmly51qadv8euj8;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;6;49;Columbus Crew II;409;MC;1,0
2687681509;62;1;1;6;50;5b4ccd62yeeqdl2qk6jzsmjv8;1;34,8;70,0;2024-05-15T16:11:36.608Z;2024-05-15T16:11:37Z;[{'id': 5031419241, 'qualifierId': 56, 'value': 'Back'}, {'id': 5031419243, 'qualifierId': 140, 'value': '30.6'}, {'id': 5031419249, 'qualifierId': 213, 'value': '1.89'}, {'id': 5031419247, 'qualifierId': 212, 'value': '14.2'}, {'id': 5031419245, 'qualifierId': 141, 'value': '89.9'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;cttgrnfsz8kmly51qadv8euj8;Pass;;;;;;;;;;;1,89;30,6;89,9;;14,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;30,6;89,9;;;;;;;0;0;6;50;Orlando City B;410;MC;1,0
2687681513;63;1;1;6;51;5b4ccd62yeeqdl2qk6jzsmjv8;1;30,6;89,9;2024-05-15T16:11:37.632Z;2024-05-15T16:11:38Z;[{'id': 5031419285, 'qualifierId': 213, 'value': '3.78'}, {'id': 5031419279, 'qualifierId': 140, 'value': '21.7'}, {'id': 5031419277, 'qualifierId': 56, 'value': 'Back'}, {'id': 5031419281, 'qualifierId': 141, 'value': '79.6'}, {'id': 5031419283, 'qualifierId': 212, 'value': '11.7'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;cttgrnfsz8kmly51qadv8euj8;Pass;;;;;;;;;;;3,78;21,7;79,6;;11,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;21,7;79,6;;;;;;;0;0;6;51;Orlando City B;411;DML;1,0
2687681523;64;1;1;6;52;5b4ccd62yeeqdl2qk6jzsmjv8;1;21,7;79,6;2024-05-15T16:11:38.832Z;2024-05-15T16:11:41Z;[{'id': 5031419345, 'qualifierId': 141, 'value': '60.2'}, {'id': 5031419347, 'qualifierId': 212, 'value': '14.8'}, {'id': 5031419341, 'qualifierId': 56, 'value': 'Back'}, {'id': 5031419343, 'qualifierId': 140, 'value': '15.4'}, {'id': 5031419349, 'qualifierId': 213, 'value': '4.25'}];cg3xa5zbx2xz5qi5m1bbso4r8;T. Nero;;;cttgrnfsz8kmly51qadv8euj8;Pass;;;;;;;;;;;4,25;15,4;60,2;;14,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;15,4;60,2;;;;;;;0;0;6;52;Orlando City B;412;DC;1,0
2687681547;65;1;1;6;55;5b4ccd62yeeqdl2qk6jzsmjv8;1;17,2;55,2;2024-05-15T16:11:41.377Z;2024-05-21T06:21:31Z;[{'id': 5031419497, 'qualifierId': 213, 'value': '5.12'}, {'id': 5031419489, 'qualifierId': 56, 'value': 'Back'}, {'id': 5031419493, 'qualifierId': 141, 'value': '44.4'}, {'id': 5031419491, 'qualifierId': 140, 'value': '20.2'}, {'id': 5031419495, 'qualifierId': 212, 'value': '8.0'}];9bn2zid7u305xii6alm8a58us;S. Lapkes;;;cttgrnfsz8kmly51qadv8euj8;Pass;;;;;;;;;;;5,12;20,2;44,4;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;20,2;44,4;;;;;;;0;0;6;55;Orlando City B;415;GK;1,0
2687681551;66;1;1;7;2;5b4ccd62yeeqdl2qk6jzsmjv8;1;27,0;43,6;2024-05-15T16:11:48.704Z;2024-05-15T16:11:50Z;[{'id': 5031419523, 'qualifierId': 213, 'value': '1.91'}, {'id': 5031419515, 'qualifierId': 56, 'value': 'Back'}, {'id': 5031419521, 'qualifierId': 212, 'value': '17.9'}, {'id': 5031419519, 'qualifierId': 141, 'value': '68.4'}, {'id': 5031419517, 'qualifierId': 140, 'value': '21.4'}];1cc8cz8wtm8f05109tjb02xka;D. Almeida;;;cttgrnfsz8kmly51qadv8euj8;Pass;;;;;;;;;;;1,91;21,4;68,4;;17,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;21,4;68,4;;;;;;;0;0;7;2;Orlando City B;422;DC;1,0
2687681563;67;1;1;7;4;5b4ccd62yeeqdl2qk6jzsmjv8;1;21,4;68,4;2024-05-15T16:11:50.528Z;2024-05-15T16:11:52Z;[{'id': 5031419581, 'qualifierId': 141, 'value': '68.2'}, {'id': 5031419583, 'qualifierId': 212, 'value': '16.8'}, {'id': 5031419577, 'qualifierId': 56, 'value': 'Back'}, {'id': 5031419585, 'qualifierId': 213, 'value': '6.28'}, {'id': 5031419579, 'qualifierId': 140, 'value': '37.4'}];cg3xa5zbx2xz5qi5m1bbso4r8;T. Nero;;;cttgrnfsz8kmly51qadv8euj8;Pass;;;;;;;;;;;6,28;37,4;68,2;;16,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;37,4;68,2;;;;;;;0;0;7;4;Orlando City B;424;DC;1,0
2687681577;68;1;1;7;6;5b4ccd62yeeqdl2qk6jzsmjv8;0;37,4;68,2;2024-05-15T16:11:52.657Z;2024-05-15T16:11:55Z;[{'id': 5031419681, 'qualifierId': 213, 'value': '5.23'}, {'id': 5031419675, 'qualifierId': 140, 'value': '42.3'}, {'id': 5031419677, 'qualifierId': 141, 'value': '54.8'}, {'id': 5031419679, 'qualifierId': 212, 'value': '10.5'}, {'id': 5031419673, 'qualifierId': 56, 'value': 'Back'}];9jy9vyn7y1bomsbjhjujynb4k;N. Rincon;;;cttgrnfsz8kmly51qadv8euj8;Pass;;;;;;;;;;;5,23;42,3;54,8;;10,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;42,3;54,8;;;;;;;0;0;7;6;Orlando City B;426;FWL;1,0
2687681575;64;49;1;7;8;479lsfr4cwlzewpbuda3y2xv4;1;57,8;39,5;2024-05-15T16:11:54.859Z;2024-05-21T06:21:44Z;[];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;cttgrnfsz8kmly51qadv8euj8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;7;8;Columbus Crew II;428;AMC;1,0
2687681591;65;1;1;7;9;479lsfr4cwlzewpbuda3y2xv4;1;57,3;39,3;2024-05-15T16:11:55.379Z;2024-05-21T06:21:50Z;[{'id': 5031419759, 'qualifierId': 141, 'value': '35.6'}, {'id': 5031419757, 'qualifierId': 140, 'value': '38.7'}, {'id': 5031419763, 'qualifierId': 213, 'value': '3.27'}, {'id': 5031419755, 'qualifierId': 56, 'value': 'Back'}, {'id': 5031419761, 'qualifierId': 212, 'value': '19.7'}];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;cttgrnfsz8kmly51qadv8euj8;Pass;;;;;;;;;;;3,27;38,7;35,6;;19,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;38,7;35,6;;;;;;;0;0;7;9;Columbus Crew II;429;AMC;1,0
2687681615;66;1;1;7;11;479lsfr4cwlzewpbuda3y2xv4;1;36,7;34,0;2024-05-15T16:11:57.403Z;2024-05-15T16:12:01Z;[{'id': 5031419879, 'qualifierId': 212, 'value': '23.7'}, {'id': 5031419873, 'qualifierId': 56, 'value': 'Back'}, {'id': 5031419881, 'qualifierId': 213, 'value': '2.50'}, {'id': 5031419875, 'qualifierId': 140, 'value': '18.6'}, {'id': 5031419877, 'qualifierId': 141, 'value': '54.9'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;cttgrnfsz8kmly51qadv8euj8;Pass;;;;;;;;;;;2,5;18,6;54,9;;23,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;18,6;54,9;;;;;;;0;0;7;11;Columbus Crew II;431;DL;1,0
2687681621;67;1;1;7;15;479lsfr4cwlzewpbuda3y2xv4;1;18,6;54,9;2024-05-15T16:12:01.803Z;2024-05-15T16:12:02Z;[{'id': 5031419919, 'qualifierId': 141, 'value': '61.2'}, {'id': 5031419917, 'qualifierId': 140, 'value': '22.1'}, {'id': 5031419923, 'qualifierId': 213, 'value': '0.86'}, {'id': 5031419915, 'qualifierId': 56, 'value': 'Back'}, {'id': 5031419921, 'qualifierId': 212, 'value': '5.6'}];8h2vywep73yn25kus2nda8ga2;C. Mercado;;;cttgrnfsz8kmly51qadv8euj8;Pass;;;;;;;;;;;0,86;22,1;61,2;;5,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;22,1;61,2;;;;;;;0;0;7;15;Columbus Crew II;435;GK;1,0
2687681661;68;1;1;7;18;479lsfr4cwlzewpbuda3y2xv4;1;23,2;64,5;2024-05-15T16:12:04.979Z;2024-05-15T16:12:08Z;[{'id': 5031420135, 'qualifierId': 141, 'value': '32.0'}, {'id': 5031420137, 'qualifierId': 212, 'value': '22.2'}, {'id': 5031420139, 'qualifierId': 213, 'value': '4.64'}, {'id': 5031420133, 'qualifierId': 140, 'value': '21.6'}, {'id': 5031420131, 'qualifierId': 56, 'value': 'Back'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;cttgrnfsz8kmly51qadv8euj8;Pass;;;;;;;;;;;4,64;21,6;32,0;;22,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;21,6;32,0;;;;;;;0;0;7;18;Columbus Crew II;438;DC;1,0
2687681671;69;1;1;7;21;479lsfr4cwlzewpbuda3y2xv4;1;21,8;17,3;2024-05-15T16:12:08.067Z;2024-05-15T16:12:10Z;[{'id': 5031420189, 'qualifierId': 56, 'value': 'Back'}, {'id': 5031420193, 'qualifierId': 141, 'value': '4.6'}, {'id': 5031420191, 'qualifierId': 140, 'value': '28.1'}, {'id': 5031420195, 'qualifierId': 212, 'value': '10.9'}, {'id': 5031420197, 'qualifierId': 213, 'value': '5.37'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;cttgrnfsz8kmly51qadv8euj8;Pass;;;;;;;;;;;5,37;28,1;4,6;;10,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;28,1;4,6;;;;;;;0;0;7;21;Columbus Crew II;441;DL;1,0
2687681683;70;1;1;7;23;479lsfr4cwlzewpbuda3y2xv4;1;28,1;4,6;2024-05-15T16:12:10.027Z;2024-05-15T16:12:12Z;[{'id': 5031420259, 'qualifierId': 213, 'value': '2.50'}, {'id': 5031420253, 'qualifierId': 140, 'value': '20.3'}, {'id': 5031420251, 'qualifierId': 56, 'value': 'Back'}, {'id': 5031420255, 'qualifierId': 141, 'value': '13.6'}, {'id': 5031420257, 'qualifierId': 212, 'value': '10.2'}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;cttgrnfsz8kmly51qadv8euj8;Pass;;;;;;;;;;;2,5;20,3;13,6;;10,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;20,3;13,6;;;;;;;0;0;7;23;Columbus Crew II;443;DR;1,0
2687681705;71;1;1;7;26;479lsfr4cwlzewpbuda3y2xv4;1;20,7;14,6;2024-05-15T16:12:12.603Z;2024-05-15T16:12:17Z;[{'id': 5031420437, 'qualifierId': 141, 'value': '48.4'}, {'id': 5031420433, 'qualifierId': 56, 'value': 'Back'}, {'id': 5031420439, 'qualifierId': 212, 'value': '29.4'}, {'id': 5031420435, 'qualifierId': 140, 'value': '3.3'}, {'id': 5031420441, 'qualifierId': 213, 'value': '2.24'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;cttgrnfsz8kmly51qadv8euj8;Pass;;;;;;;;;;;2,24;3,3;48,4;;29,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;3,3;48,4;;;;;;;0;0;7;26;Columbus Crew II;446;DL;1,0
