id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_Involved;value_JerseyNumber;value_Captain;value_TeamKit;value_PlayerPosition;value_TeamPlayerFormation;value_Resume;value_DirectionOfPlay;value_Length;value_Zone;value_PassEndY;value_KickOff;value_PassEndX;value_Angle;value_LongBall;value_Launch;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_DeletedEventType;value_IntendedTackleTarget;value_OutSwinger;value_Chipped;value_LeftFooted;value_Cross;value_TakeOnSpace;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_Shove/Push;value_Foul;value_Direct;value_FreeKickTaken;value_TouchTypePass;value_GoalmouthZ;value_GkY;value_RightFooted;value_CloseLeft;value_GoalmouthY;value_RelatedEventId;value_OutOfBoxCentre;value_IndividualPlay;value_GkX;value_Assisted;value_RegularPlay;value_NextEventGoalKick;value_GoalKick;value_High;value_TakeOnOvertake;value_TouchTypeControl;value_SwitchOfPlay;value_LayOff;value_AttemptedTackle;value_LeadingToAttempt;value_NotAssisted;value_LowCentre;value_BlockedY;value_RelatedError1Id;value_BlockedX;value_Stooping;value_ParriedSafe;value_LowGkIntervention;value_Hands;value_NotVisible;value_Defensive1V1;value_Assist;value_Left;value_BoxDeepRight;value_Low;value_Blocked;value_DefBlock;value_Right;value_CornerTaken;value_InSwinger;value_HighGkIntervention;value_OutOfPlay;value_Head;value_BoxCentre;value_TempMissed;value_PlayersCaughtOffside;value_Indirect;value_LowLeft;value_Collected;value_Diving;value_Standing;value_KeeperThrow;value_BlockedPass;value_ShirtPull/Holding;value_TacticalFoul;value_YellowCard;value_Overrun;value_IntentionalAssist;value_BigChance;value_FirstTouch;value_CloseHigh;value_SmallBoxLeft;value_FromCorner;value_FastBreak;value_ThroughBall;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_GoalShotGameClock;value_KeeperTouched;value_DrivenCross;value_Straight;value_FlickOn;value_CloseRight;value_MisHit;value_PullBack;value_VideoCoverageLost;value_GkKickFromHands;value_BoxLeft;value_Minutes;value_EndType;value_RecklessOffence;value_HighLeft;value_SwerveRight;value_FantasyAssistedBy;value_FreeKick;value_FantasyAssistTeam;value_FantasyAssistId;value_FantasyAssistType;value_Volley;value_BoxRight;value_MediumGkIntervention;value_HighClaim;value_OverArm;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_LowRight;value_ParriedDanger;value_IncorrectOutOfPlayDecision;value_SwerveLeft;value_FollowsADribble;value_FloatedCross;value_SecondYellow;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2673266407;456;1;2;53;58;6gaq85erpkvbyxvivd96wuw44;0;66,6;92,9;2024-04-15T03:15:36.691Z;2024-04-18T17:31:08Z;[{'id': 4953265915, 'qualifierId': 56, 'value': 'Left'}, {'id': 4953265919, 'qualifierId': 141, 'value': '80.5'}, {'id': 4953265921, 'qualifierId': 212, 'value': '8.8'}, {'id': 4953265917, 'qualifierId': 140, 'value': '68.9'}, {'id': 4953265923, 'qualifierId': 213, 'value': '4.99'}];17ni4ntnt7b6b0bwst3e4djze;L. Müller;;;c8z3yr2rqui379ijraoxuqcyc;Pass;;;;;;;;;;8,8;;80,5;;68,9;4,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;68,9;80,5;;;;;;;0;0;53;58;Ventura County;3238;FWL;1,0
2673266411;529;8;2;54;0;8ijkk62897so5r3bq0wgwx4bu;1;35,3;21,0;2024-04-15T03:15:38.200Z;2024-04-18T17:31:46Z;[{'id': 4953265939, 'qualifierId': 56, 'value': 'Back'}, {'id': 4959606141, 'qualifierId': 384}];e7q60ne93c6289xwnt9zj65wq;M. Ferkranus;;;c8z3yr2rqui379ijraoxuqcyc;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;54;0;Los Angeles II;3240;DL;1,0
2673266419;530;49;2;54;1;8ijkk62897so5r3bq0wgwx4bu;1;38,4;21,0;2024-04-15T03:15:39.850Z;2024-04-15T03:15:39Z;[];70e7dozhms3xdkr0n6kas00es;H. Miller;;;c8z3yr2rqui379ijraoxuqcyc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;54;1;Los Angeles II;3241;AMR;1,0
2673266425;531;1;2;54;1;8ijkk62897so5r3bq0wgwx4bu;1;38,4;21,0;2024-04-15T03:15:40.008Z;2024-04-15T03:15:42Z;[{'id': 4953265963, 'qualifierId': 141, 'value': '39.7'}, {'id': 4953265967, 'qualifierId': 213, 'value': '0.91'}, {'id': 4953265961, 'qualifierId': 140, 'value': '47.8'}, {'id': 4953265959, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953265965, 'qualifierId': 212, 'value': '16.1'}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;c8z3yr2rqui379ijraoxuqcyc;Pass;;;;;;;;;;16,1;;39,7;;47,8;0,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;47,8;39,7;;;;;;;0;0;54;1;Los Angeles II;3241;AMR;1,0
2673266439;532;1;2;54;4;8ijkk62897so5r3bq0wgwx4bu;1;47,7;40,5;2024-04-15T03:15:42.648Z;2024-04-15T03:15:46Z;[{'id': 4953266027, 'qualifierId': 140, 'value': '56.2'}, {'id': 4953266025, 'qualifierId': 56, 'value': 'Center'}, {'id': 4953266029, 'qualifierId': 141, 'value': '65.9'}, {'id': 4953266033, 'qualifierId': 213, 'value': '1.09'}, {'id': 4953266031, 'qualifierId': 212, 'value': '19.4'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;c8z3yr2rqui379ijraoxuqcyc;Pass;;;;;;;;;;19,4;;65,9;;56,2;1,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;56,2;65,9;;;;;;;0;0;54;4;Los Angeles II;3244;MC;1,0
2673266449;533;1;2;54;7;8ijkk62897so5r3bq0wgwx4bu;1;52,1;67,0;2024-04-15T03:15:45.897Z;2024-04-15T03:15:50Z;[{'id': 4953266065, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953266073, 'qualifierId': 213, 'value': '3.31'}, {'id': 4953266069, 'qualifierId': 141, 'value': '63.3'}, {'id': 4953266071, 'qualifierId': 212, 'value': '14.6'}, {'id': 4953266067, 'qualifierId': 140, 'value': '38.4'}];5zawuirp825t4brhaj90k9duy;S. Karani;;;c8z3yr2rqui379ijraoxuqcyc;Pass;;;;;;;;;;14,6;;63,3;;38,4;3,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;38,4;63,3;;;;;;;0;0;54;7;Los Angeles II;3247;AML;1,0
2673266463;534;1;2;54;12;8ijkk62897so5r3bq0wgwx4bu;1;46,0;49,5;2024-04-15T03:15:50.329Z;2024-04-15T03:15:55Z;[{'id': 4953266123, 'qualifierId': 141, 'value': '24.0'}, {'id': 4953266127, 'qualifierId': 213, 'value': '4.65'}, {'id': 4953266121, 'qualifierId': 140, 'value': '45.0'}, {'id': 4953266119, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953266125, 'qualifierId': 212, 'value': '17.4'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;c8z3yr2rqui379ijraoxuqcyc;Pass;;;;;;;;;;17,4;;24,0;;45,0;4,65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;45,0;24,0;;;;;;;0;0;54;12;Los Angeles II;3252;DC;1,0
2673266475;535;1;2;54;17;8ijkk62897so5r3bq0wgwx4bu;1;44,1;28,0;2024-04-15T03:15:55.385Z;2024-04-15T03:15:58Z;[{'id': 4953266157, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953266163, 'qualifierId': 212, 'value': '14.8'}, {'id': 4953266165, 'qualifierId': 213, 'value': '2.03'}, {'id': 4953266159, 'qualifierId': 140, 'value': '37.8'}, {'id': 4953266161, 'qualifierId': 141, 'value': '47.5'}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;;c8z3yr2rqui379ijraoxuqcyc;Pass;;;;;;;;;;14,8;;47,5;;37,8;2,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;37,8;47,5;;;;;;;0;0;54;17;Los Angeles II;3257;DR;1,0
2673266485;536;1;2;54;20;8ijkk62897so5r3bq0wgwx4bu;1;38,0;48,9;2024-04-15T03:15:58.586Z;2024-04-15T03:16:03Z;[{'id': 4953266197, 'qualifierId': 140, 'value': '44.0'}, {'id': 4953266201, 'qualifierId': 212, 'value': '15.3'}, {'id': 4953266199, 'qualifierId': 141, 'value': '69.4'}, {'id': 4953266203, 'qualifierId': 213, 'value': '1.15'}, {'id': 4953266195, 'qualifierId': 56, 'value': 'Back'}];e7q60ne93c6289xwnt9zj65wq;M. Ferkranus;;;c8z3yr2rqui379ijraoxuqcyc;Pass;;;;;;;;;;15,3;;69,4;;44,0;1,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;44,0;69,4;;;;;;;0;0;54;20;Los Angeles II;3260;DL;1,0
2673266489;537;1;2;54;24;8ijkk62897so5r3bq0wgwx4bu;1;53,2;69,6;2024-04-15T03:16:03.001Z;2024-04-15T03:16:07Z;[{'id': 4953266213, 'qualifierId': 56, 'value': 'Left'}, {'id': 4953266221, 'qualifierId': 213, 'value': '1.04'}, {'id': 4953266219, 'qualifierId': 212, 'value': '20.9'}, {'id': 4953266217, 'qualifierId': 141, 'value': '96.1'}, {'id': 4953266215, 'qualifierId': 140, 'value': '63.3'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;c8z3yr2rqui379ijraoxuqcyc;Pass;;;;;;;;;;20,9;;96,1;;63,3;1,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;63,3;96,1;;;;;;;0;0;54;24;Los Angeles II;3264;DC;1,0
2673266493;538;1;2;54;29;8ijkk62897so5r3bq0wgwx4bu;1;63,4;96,1;2024-04-15T03:16:07.241Z;2024-04-15T03:16:08Z;[{'id': 4953266227, 'qualifierId': 140, 'value': '65.1'}, {'id': 4953266231, 'qualifierId': 212, 'value': '9.4'}, {'id': 4953266225, 'qualifierId': 56, 'value': 'Left'}, {'id': 4953266233, 'qualifierId': 213, 'value': '4.90'}, {'id': 4953266229, 'qualifierId': 141, 'value': '82.5'}];5zawuirp825t4brhaj90k9duy;S. Karani;;;c8z3yr2rqui379ijraoxuqcyc;Pass;;;;;;;;;;9,4;;82,5;;65,1;4,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;65,1;82,5;;;;;;;0;0;54;29;Los Angeles II;3269;AML;1,0
2673266501;539;1;2;54;30;8ijkk62897so5r3bq0wgwx4bu;1;65,1;82,5;2024-04-15T03:16:08.314Z;2024-04-15T03:16:09Z;[{'id': 4953266263, 'qualifierId': 56, 'value': 'Left'}, {'id': 4953266269, 'qualifierId': 212, 'value': '11.2'}, {'id': 4953266267, 'qualifierId': 141, 'value': '97.9'}, {'id': 4953266265, 'qualifierId': 140, 'value': '61.3'}, {'id': 4953266271, 'qualifierId': 213, 'value': '1.93'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;c8z3yr2rqui379ijraoxuqcyc;Pass;;;;;;;;;;11,2;;97,9;;61,3;1,93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;61,3;97,9;;;;;;;0;0;54;30;Los Angeles II;3270;MC;1,0
2673266505;540;1;2;54;31;8ijkk62897so5r3bq0wgwx4bu;1;61,3;97,9;2024-04-15T03:16:09.306Z;2024-04-15T03:16:13Z;[{'id': 4953266281, 'qualifierId': 212, 'value': '22.4'}, {'id': 4953266275, 'qualifierId': 56, 'value': 'Center'}, {'id': 4953266279, 'qualifierId': 141, 'value': '65.8'}, {'id': 4953266283, 'qualifierId': 213, 'value': '4.49'}, {'id': 4953266277, 'qualifierId': 140, 'value': '56.6'}];5zawuirp825t4brhaj90k9duy;S. Karani;;;c8z3yr2rqui379ijraoxuqcyc;Pass;;;;;;;;;;22,4;;65,8;;56,6;4,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;56,6;65,8;;;;;;;0;0;54;31;Los Angeles II;3271;AML;1,0
2673266507;541;1;2;54;35;8ijkk62897so5r3bq0wgwx4bu;1;57,6;64,4;2024-04-15T03:16:13.194Z;2024-04-15T03:16:16Z;[{'id': 4953266299, 'qualifierId': 1}, {'id': 4953266293, 'qualifierId': 141, 'value': '7.1'}, {'id': 4953266289, 'qualifierId': 56, 'value': 'Right'}, {'id': 4953266287, 'qualifierId': 155}, {'id': 4953266295, 'qualifierId': 212, 'value': '46.5'}, {'id': 4953266297, 'qualifierId': 213, 'value': '5.29'}, {'id': 4953266291, 'qualifierId': 140, 'value': '81.8'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;c8z3yr2rqui379ijraoxuqcyc;Pass;;;;;;;;;;46,5;;7,1;;81,8;5,29;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;81,8;7,1;;;;;;;0;0;54;35;Los Angeles II;3275;MC;1,0
2673266513;542;61;2;54;38;8ijkk62897so5r3bq0wgwx4bu;0;81,8;7,1;2024-04-15T03:16:16.474Z;2024-04-15T03:16:21Z;[{'id': 4953266317, 'qualifierId': 56, 'value': 'Right'}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;c8z3yr2rqui379ijraoxuqcyc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;54;38;Los Angeles II;3278;AMR;1,0
2673266541;457;5;2;54;38;6gaq85erpkvbyxvivd96wuw44;1;19,3;101,2;2024-04-15T03:16:16.613Z;2024-04-15T03:16:31Z;[{'id': 4953266445, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953266449, 'qualifierId': 233, 'value': '543'}, {'id': 4953266447, 'qualifierId': 347}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;c8z3yr2rqui379ijraoxuqcyc;Out;;;;;;;;;;;;;;;;;;;543,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;0;0;54;38;Ventura County;3278;MC;1,0
2673266517;543;5;2;54;38;8ijkk62897so5r3bq0wgwx4bu;0;80,7;-1,2;2024-04-15T03:16:16.613Z;2024-04-15T03:19:50Z;[{'id': 4953266333, 'qualifierId': 56, 'value': 'Right'}, {'id': 4953266335, 'qualifierId': 347}, {'id': 4953266455, 'qualifierId': 233, 'value': '457'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;c8z3yr2rqui379ijraoxuqcyc;Out;;;;;;;;;;;;;;;;;;;457,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;54;38;Los Angeles II;3278;MC;1,0
2673266543;458;1;2;54;52;6gaq85erpkvbyxvivd96wuw44;1;19,2;100,0;2024-04-15T03:16:30.180Z;2024-04-15T03:16:32Z;[{'id': 4953266461, 'qualifierId': 140, 'value': '37.7'}, {'id': 4953266467, 'qualifierId': 213, 'value': '5.86'}, {'id': 4953266459, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953266465, 'qualifierId': 212, 'value': '21.3'}, {'id': 4953266457, 'qualifierId': 107}, {'id': 4953266463, 'qualifierId': 141, 'value': '88.6'}, {'id': 4953266469, 'qualifierId': 1}];m8clu51iu7443ig9q6vn6fbo;L. Bombino;;;c8z3yr2rqui379ijraoxuqcyc;Pass;;;;;;;;;;21,3;;88,6;;37,7;5,86;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;37,7;88,6;;;;;;;0;0;54;52;Ventura County;3292;DC;1,0
2673266551;459;1;2;54;54;6gaq85erpkvbyxvivd96wuw44;1;37,7;88,6;2024-04-15T03:16:32.357Z;2024-04-15T03:16:34Z;[{'id': 4953266503, 'qualifierId': 140, 'value': '21.9'}, {'id': 4953266509, 'qualifierId': 213, 'value': '3.12'}, {'id': 4953266507, 'qualifierId': 212, 'value': '16.6'}, {'id': 4953266501, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953266505, 'qualifierId': 141, 'value': '89.1'}];17ni4ntnt7b6b0bwst3e4djze;L. Müller;;;c8z3yr2rqui379ijraoxuqcyc;Pass;;;;;;;;;;16,6;;89,1;;21,9;3,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;21,9;89,1;;;;;;;0;0;54;54;Ventura County;3294;FWL;1,0
2673266565;460;1;2;54;56;6gaq85erpkvbyxvivd96wuw44;1;21,5;88,9;2024-04-15T03:16:34.198Z;2024-04-15T03:16:42Z;[{'id': 4953266591, 'qualifierId': 213, 'value': '5.19'}, {'id': 4953266585, 'qualifierId': 140, 'value': '39.6'}, {'id': 4953266587, 'qualifierId': 141, 'value': '35.4'}, {'id': 4953266581, 'qualifierId': 155}, {'id': 4953266593, 'qualifierId': 1}, {'id': 4953266589, 'qualifierId': 212, 'value': '41.0'}, {'id': 4953266583, 'qualifierId': 56, 'value': 'Back'}];m8clu51iu7443ig9q6vn6fbo;L. Bombino;;;c8z3yr2rqui379ijraoxuqcyc;Pass;;;;;;;;;;41,0;;35,4;;39,6;5,19;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;39,6;35,4;;;;;;;0;0;54;56;Ventura County;3296;DC;1,0
2673266571;461;1;2;55;4;6gaq85erpkvbyxvivd96wuw44;1;60,9;19,2;2024-04-15T03:16:42.613Z;2024-04-15T03:16:47Z;[{'id': 4953266617, 'qualifierId': 141, 'value': '33.9'}, {'id': 4953266615, 'qualifierId': 140, 'value': '68.3'}, {'id': 4953266613, 'qualifierId': 56, 'value': 'Center'}, {'id': 4953266621, 'qualifierId': 213, 'value': '0.91'}, {'id': 4953266619, 'qualifierId': 212, 'value': '12.7'}];36e17qrefearxp7lxb1eibwbu;N. Ordaz;;;c8z3yr2rqui379ijraoxuqcyc;Pass;;;;;;;;;;12,7;;33,9;;68,3;0,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;68,3;33,9;;;;;;;0;0;55;4;Ventura County;3304;FWR;1,0
2673266573;462;1;2;55;9;6gaq85erpkvbyxvivd96wuw44;1;70,0;32,1;2024-04-15T03:16:47.285Z;2024-04-15T03:16:48Z;[{'id': 4953266631, 'qualifierId': 212, 'value': '13.1'}, {'id': 4953266633, 'qualifierId': 213, 'value': '5.22'}, {'id': 4953266629, 'qualifierId': 141, 'value': '15.3'}, {'id': 4953266625, 'qualifierId': 56, 'value': 'Right'}, {'id': 4953266627, 'qualifierId': 140, 'value': '76.1'}];er0xm9k5zv8kcvcy7bnwp086i;E. Dueñas;;;c8z3yr2rqui379ijraoxuqcyc;Pass;;;;;;;;;;13,1;;15,3;;76,1;5,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;76,1;15,3;;;;;;;0;0;55;9;Ventura County;3309;MC;1,0
2673266579;463;1;2;55;10;6gaq85erpkvbyxvivd96wuw44;1;76,1;15,3;2024-04-15T03:16:48.565Z;2024-04-15T03:16:50Z;[{'id': 4953266661, 'qualifierId': 141, 'value': '13.4'}, {'id': 4953266665, 'qualifierId': 213, 'value': '6.20'}, {'id': 4953266659, 'qualifierId': 140, 'value': '90.7'}, {'id': 4953266663, 'qualifierId': 212, 'value': '15.4'}, {'id': 4953266657, 'qualifierId': 56, 'value': 'Right'}];36e17qrefearxp7lxb1eibwbu;N. Ordaz;;;c8z3yr2rqui379ijraoxuqcyc;Pass;;;;;;;;;;15,4;;13,4;;90,7;6,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;90,7;13,4;;;;;;;0;0;55;10;Ventura County;3310;FWR;1,0
2673266581;464;1;2;55;11;6gaq85erpkvbyxvivd96wuw44;0;88,0;8,0;2024-04-15T03:16:49.645Z;2024-04-18T17:32:55Z;[{'id': 4953266669, 'qualifierId': 2}, {'id': 4953266673, 'qualifierId': 56, 'value': 'Center'}, {'id': 4959607519, 'qualifierId': 20}, {'id': 4953266677, 'qualifierId': 141, 'value': '35.4'}, {'id': 4953266671, 'qualifierId': 155}, {'id': 4953266681, 'qualifierId': 213, 'value': '1.35'}, {'id': 4959607517, 'qualifierId': 224}, {'id': 4953266675, 'qualifierId': 140, 'value': '92.0'}, {'id': 4953266679, 'qualifierId': 212, 'value': '19.1'}];24rxb4eeoakxkmritog6a7x90;S. Nixon;;;c8z3yr2rqui379ijraoxuqcyc;Pass;;;;;;;;;;19,1;;35,4;;92,0;1,35;;;;;;;;;1,0;1,0;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;92,0;35,4;;;;;;;0;0;55;11;Ventura County;3311;DR;1,0
