id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_PlayerPosition;value_Captain;value_TeamPlayerFormation;value_JerseyNumber;value_TeamFormation;value_Resume;value_Involved;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_PassEndX;value_Zone;value_Length;value_PassEndY;value_Angle;value_Launch;value_LongBall;value_HeadPass;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_DeletedEventType;value_IntendedTackleTarget;value_Offensive;value_Defensive;value_Chipped;value_LowGkIntervention;value_KeeperThrow;value_OutSwinger;value_RightFooted;value_Cross;value_Assist;value_RegularPlay;value_IntentionalAssist;value_GkX;value_Assisted;value_GoalmouthZ;value_RelatedEventId;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_LowLeft;value_GoalmouthY;value_GoalShotGameClock;value_GkYTimeOfGoal;value_BoxCentre;value_BigChance;value_GkY;value_BlockedPass;value_VideoCoverageLost;value_TakeOnOvertake;value_TouchTypeClearance;value_OutOfPlay;value_Head;value_SwitchOfPlay;value_TakeOnSpace;value_Left;value_CornerTaken;value_NotPastGoalLine;value_BlockedX;value_FirstTouch;value_BlockedY;value_FromCorner;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_NextEventGoalKick;value_Low;value_GoalKick;value_LayOff;value_LeftFooted;value_HighGkIntervention;value_TouchTypeControl;value_TouchTypePass;value_Shove/Push;value_Blocked;value_BoxLeft;value_LowCentre;value_DefBlock;value_Injury;value_InjuredPlayerId;value_PlayersCaughtOffside;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_Indirect;value_ThroughBall;value_PullBack;value_FlickOn;value_InSwinger;value_HitWoodwork;value_HitLeftPost;value_Defensive1V1;value_YellowCard;value_TacticalFoul;value_Collected;value_Hands;value_Standing;value_IndividualPlay;value_OutOfBoxCentre;value_DrinksBreak;value_RefereeDelay;value_ShirtPull/Holding;value_TimeWasting;value_Right;value_OverhitCross;value_OwnPlayer;value_NotAssisted;value_OwnShotBlocked;value_High;value_OtherObstacle;value_LowRight;value_Diving;value_ParriedSafe;value_CloseLeftAndHigh;value_Minutes;value_OtherReason;value_BallHitsReferee;value_NotVisible;value_EndType;value_RecklessOffence;value_DrivenCross;value_Straight;value_Tactical;value_Overrun;value_MediumGkIntervention;value_HighRight;value_FollowsADribble;value_Volley;value_Caught;value_OverArm;value_AerialFoul;value_CloseRight;value_Argument;value_BoxRight;value_GkKickFromHands;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2716742159;442;1;2;45;13;ew2zirzye0sw1txr2m33nr25y;1;9,5;85,2;2024-09-01T21:09:06.135Z;2024-09-01T21:09:08Z;[{'id': 5191374925, 'qualifierId': 141, 'value': '92.8'}, {'id': 5191374927, 'qualifierId': 212, 'value': '14.9'}, {'id': 5191374921, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191374923, 'qualifierId': 140, 'value': '22.8'}, {'id': 5191374929, 'qualifierId': 213, 'value': '0.35'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;f14kkaub650y9e3s39ttlfcic;Pass;;;;;;;;;;;22,8;;14,9;92,8;0,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;22,8;92,8;;;;;;;0;0;45;13;Portland Timbers II;2713;DC;1,0
2716742187;443;1;2;45;16;ew2zirzye0sw1txr2m33nr25y;1;22,9;92,8;2024-09-01T21:09:08.504Z;2024-09-01T22:11:40Z;[{'id': 5191375057, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191375059, 'qualifierId': 140, 'value': '21.7'}, {'id': 5191375061, 'qualifierId': 141, 'value': '75.9'}, {'id': 5191375063, 'qualifierId': 212, 'value': '11.6'}, {'id': 5191375065, 'qualifierId': 213, 'value': '4.60'}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;;f14kkaub650y9e3s39ttlfcic;Pass;;;;;;;;;;;21,7;;11,6;75,9;4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;21,7;75,9;;;;;;;0;0;45;16;Portland Timbers II;2716;DC;1,0
2716742223;444;1;2;45;18;ew2zirzye0sw1txr2m33nr25y;1;21,2;74,8;2024-09-01T21:09:11.175Z;2024-09-01T21:10:51Z;[{'id': 5191375295, 'qualifierId': 141, 'value': '77.6'}, {'id': 5191375297, 'qualifierId': 212, 'value': '20.9'}, {'id': 5191375291, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191375293, 'qualifierId': 140, 'value': '41.0'}, {'id': 5191375299, 'qualifierId': 213, 'value': '0.09'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;f14kkaub650y9e3s39ttlfcic;Pass;;;;;;;;;;;41,0;;20,9;77,6;0,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;41,0;77,6;;;;;;;0;0;45;18;Portland Timbers II;2718;MC;1,0
2716742237;445;1;2;45;22;ew2zirzye0sw1txr2m33nr25y;1;42,6;78,6;2024-09-01T21:09:14.456Z;2024-09-01T22:11:39Z;[{'id': 5191375385, 'qualifierId': 212, 'value': '18.7'}, {'id': 5191375387, 'qualifierId': 213, 'value': '0.73'}, {'id': 5191375383, 'qualifierId': 141, 'value': '97.0'}, {'id': 5191375381, 'qualifierId': 140, 'value': '55.8'}, {'id': 5191375379, 'qualifierId': 56, 'value': 'Left'}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;;f14kkaub650y9e3s39ttlfcic;Pass;;;;;;;;;;;55,8;;18,7;97,0;0,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;55,8;97,0;;;;;;;0;0;45;22;Portland Timbers II;2722;MC;1,0
2716742247;446;1;2;45;24;ew2zirzye0sw1txr2m33nr25y;1;55,5;96,3;2024-09-01T21:09:16.455Z;2024-09-04T20:07:02Z;[{'id': 5191375475, 'qualifierId': 56, 'value': 'Left'}, {'id': 5191375489, 'qualifierId': 1}, {'id': 5191375481, 'qualifierId': 140, 'value': '85.9'}, {'id': 5191375487, 'qualifierId': 213, 'value': '6.17'}, {'id': 5191375483, 'qualifierId': 141, 'value': '90.9'}, {'id': 5191375485, 'qualifierId': 212, 'value': '32.1'}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;;f14kkaub650y9e3s39ttlfcic;Pass;;;;;;;;;;;85,9;;32,1;90,9;6,17;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;85,9;90,9;;;;;;;0;0;45;24;Portland Timbers II;2724;MC;1,0
2716742295;447;1;2;45;25;ew2zirzye0sw1txr2m33nr25y;1;87,0;91,2;2024-09-01T21:09:18.343Z;2024-09-04T20:07:18Z;[{'id': 5191375757, 'qualifierId': 2}, {'id': 5191375769, 'qualifierId': 213, 'value': '4.77'}, {'id': 5191375771, 'qualifierId': 1}, {'id': 5191375759, 'qualifierId': 155}, {'id': 5195858055, 'qualifierId': 72}, {'id': 5195858053, 'qualifierId': 224}, {'id': 5191375765, 'qualifierId': 141, 'value': '33.4'}, {'id': 5191375767, 'qualifierId': 212, 'value': '39.4'}, {'id': 5191375763, 'qualifierId': 140, 'value': '89.0'}, {'id': 5191375761, 'qualifierId': 56, 'value': 'Center'}];au9595t3oo0zbzexhr01ts0h6;W. Richmond;;;f14kkaub650y9e3s39ttlfcic;Pass;;;;;;;;;;;89,0;;39,4;33,4;4,77;;1,0;;;;;;;;;1,0;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;89,0;33,4;;;;;;;0;0;45;25;Portland Timbers II;2725;FWL;1,0
2716742317;448;1;2;45;30;ew2zirzye0sw1txr2m33nr25y;1;90,7;29,0;2024-09-01T21:09:22.935Z;2024-09-01T21:09:25Z;[{'id': 5191375885, 'qualifierId': 140, 'value': '86.5'}, {'id': 5191375887, 'qualifierId': 141, 'value': '13.6'}, {'id': 5191375891, 'qualifierId': 213, 'value': '4.31'}, {'id': 5191375883, 'qualifierId': 56, 'value': 'Right'}, {'id': 5191375889, 'qualifierId': 212, 'value': '11.4'}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;;f14kkaub650y9e3s39ttlfcic;Pass;;;;;;;;;;;86,5;;11,4;13,6;4,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;86,5;13,6;;;;;;;0;0;45;30;Portland Timbers II;2730;MC;1,0
2716742337;449;1;2;45;33;ew2zirzye0sw1txr2m33nr25y;1;87,8;14,3;2024-09-01T21:09:26.279Z;2024-09-01T21:09:28Z;[{'id': 5191376015, 'qualifierId': 212, 'value': '10.0'}, {'id': 5191376017, 'qualifierId': 213, 'value': '1.64'}, {'id': 5191376011, 'qualifierId': 140, 'value': '87.1'}, {'id': 5191376013, 'qualifierId': 141, 'value': '29.0'}, {'id': 5191376009, 'qualifierId': 56, 'value': 'Center'}];4h8dml0qrwpqza4kqazp5dnqi;W. Eisner;;;f14kkaub650y9e3s39ttlfcic;Pass;;;;;;;;;;;87,1;;10,0;29,0;1,64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;87,1;29,0;;;;;;;0;0;45;33;Portland Timbers II;2733;DR;1,0
2716742353;450;1;2;45;36;ew2zirzye0sw1txr2m33nr25y;0;87,5;28,8;2024-09-01T21:09:28.407Z;2024-09-01T22:14:31Z;[{'id': 5191376091, 'qualifierId': 140, 'value': '84.7'}, {'id': 5191376097, 'qualifierId': 213, 'value': '2.30'}, {'id': 5191376093, 'qualifierId': 141, 'value': '33.6'}, {'id': 5191376095, 'qualifierId': 212, 'value': '4.4'}, {'id': 5191376089, 'qualifierId': 56, 'value': 'Center'}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;;f14kkaub650y9e3s39ttlfcic;Pass;;;;;;;;;;;84,7;;4,4;33,6;2,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;84,7;33,6;;;;;;;0;0;45;36;Portland Timbers II;2736;MC;1,0
2716742339;339;8;2;45;36;5ou8b446l1sl8frblkz3xi17g;1;19,8;62,2;2024-09-01T21:09:28.939Z;2024-09-04T20:07:36Z;[{'id': 5191376025, 'qualifierId': 56, 'value': 'Back'}, {'id': 5195858251, 'qualifierId': 384}];3f5g2kijev81v9nzwsyxwiiju;A. Moreno;;;f14kkaub650y9e3s39ttlfcic;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;45;36;The Town;2736;MC;1,0
2716742397;451;1;2;45;39;ew2zirzye0sw1txr2m33nr25y;1;86,9;20,3;2024-09-01T21:09:31.719Z;2024-09-01T21:09:35Z;[{'id': 5191376305, 'qualifierId': 56, 'value': 'Right'}, {'id': 5191376307, 'qualifierId': 140, 'value': '90.4'}, {'id': 5191376315, 'qualifierId': 213, 'value': '5.28'}, {'id': 5191376309, 'qualifierId': 141, 'value': '11.9'}, {'id': 5191376311, 'qualifierId': 212, 'value': '6.8'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;f14kkaub650y9e3s39ttlfcic;Pass;;;;;;;;;;;90,4;;6,8;11,9;5,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;90,4;11,9;;;;;;;0;0;45;39;Portland Timbers II;2739;MC;1,0
2716742423;452;1;2;45;42;ew2zirzye0sw1txr2m33nr25y;1;88,5;8,7;2024-09-01T21:09:35.063Z;2024-09-01T21:09:37Z;[{'id': 5191376395, 'qualifierId': 56, 'value': 'Center'}, {'id': 5191376409, 'qualifierId': 213, 'value': '2.53'}, {'id': 5191376397, 'qualifierId': 140, 'value': '75.0'}, {'id': 5191376405, 'qualifierId': 212, 'value': '17.3'}, {'id': 5191376401, 'qualifierId': 141, 'value': '23.2'}];4h8dml0qrwpqza4kqazp5dnqi;W. Eisner;;;f14kkaub650y9e3s39ttlfcic;Pass;;;;;;;;;;;75,0;;17,3;23,2;2,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;75,0;23,2;;;;;;;0;0;45;42;Portland Timbers II;2742;DR;1,0
2716742459;453;1;2;45;44;ew2zirzye0sw1txr2m33nr25y;1;75,0;23,2;2024-09-01T21:09:36.999Z;2024-09-01T21:09:45Z;[{'id': 5191376619, 'qualifierId': 212, 'value': '14.4'}, {'id': 5191376621, 'qualifierId': 213, 'value': '5.50'}, {'id': 5191376617, 'qualifierId': 141, 'value': '8.2'}, {'id': 5191376613, 'qualifierId': 56, 'value': 'Right'}, {'id': 5191376615, 'qualifierId': 140, 'value': '84.7'}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;;f14kkaub650y9e3s39ttlfcic;Pass;;;;;;;;;;;84,7;;14,4;8,2;5,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;84,7;8,2;;;;;;;0;0;45;44;Portland Timbers II;2744;MC;1,0
2716742465;454;1;2;45;47;ew2zirzye0sw1txr2m33nr25y;0;86,7;9,6;2024-09-01T21:09:40.169Z;2024-09-04T20:08:00Z;[{'id': 5191376639, 'qualifierId': 2}, {'id': 5191376649, 'qualifierId': 140, 'value': '91.5'}, {'id': 5195858597, 'qualifierId': 20}, {'id': 5195858595, 'qualifierId': 224}, {'id': 5191376647, 'qualifierId': 56, 'value': 'Center'}, {'id': 5191376643, 'qualifierId': 155}, {'id': 5191376651, 'qualifierId': 141, 'value': '49.3'}, {'id': 5191376653, 'qualifierId': 212, 'value': '27.5'}, {'id': 5191376655, 'qualifierId': 213, 'value': '1.39'}];4h8dml0qrwpqza4kqazp5dnqi;W. Eisner;;;f14kkaub650y9e3s39ttlfcic;Pass;;;;;;;;;;;91,5;;27,5;49,3;1,39;;;;;;;;;;;1,0;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;91,5;49,3;;;;;;;0;0;45;47;Portland Timbers II;2747;DR;1,0
2716742471;340;52;2;45;48;5ou8b446l1sl8frblkz3xi17g;1;7,2;50,7;2024-09-01T21:09:41.288Z;2024-09-04T20:08:05Z;[{'id': 5195858641, 'qualifierId': 378}];aja8uwk6vyjzzd5nvkh7pbtux;T. Muse;;;f14kkaub650y9e3s39ttlfcic;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;45;48;The Town;2748;GK;1,0
2716742633;341;1;2;46;4;5ou8b446l1sl8frblkz3xi17g;1;7,9;49,3;2024-09-01T21:09:57.017Z;2024-09-01T21:09:59Z;[{'id': 5191377499, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191377505, 'qualifierId': 212, 'value': '13.2'}, {'id': 5191377503, 'qualifierId': 141, 'value': '67.7'}, {'id': 5191377501, 'qualifierId': 140, 'value': '12.0'}, {'id': 5191377507, 'qualifierId': 213, 'value': '1.24'}, {'id': 5191377497, 'qualifierId': 123}];aja8uwk6vyjzzd5nvkh7pbtux;T. Muse;;;f14kkaub650y9e3s39ttlfcic;Pass;;;;;;;;;;;12,0;;13,2;67,7;1,24;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;12,0;67,7;;;;;;;0;0;46;4;The Town;2764;GK;1,0
2716742653;342;1;2;46;5;5ou8b446l1sl8frblkz3xi17g;1;14,1;67,7;2024-09-01T21:09:58.320Z;2024-09-04T20:09:10Z;[{'id': 5191377645, 'qualifierId': 141, 'value': '60.5'}, {'id': 5191377641, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191377647, 'qualifierId': 212, 'value': '30.5'}, {'id': 5191377643, 'qualifierId': 140, 'value': '42.8'}, {'id': 5191377649, 'qualifierId': 213, 'value': '6.12'}, {'id': 5195858795, 'qualifierId': 155}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;f14kkaub650y9e3s39ttlfcic;Pass;;;;;;;;;;;42,8;;30,5;60,5;6,12;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;42,8;60,5;;;;;;;0;0;46;5;The Town;2765;DC;1,0
2716742655;343;61;2;46;6;5ou8b446l1sl8frblkz3xi17g;0;39,1;60,3;2024-09-01T21:09:58.470Z;2024-09-04T20:09:17Z;[{'id': 5191377669, 'qualifierId': 56, 'value': 'Back'}];1l275l4mj1o6y4ntho7bap016;T. Ikoba;;;f14kkaub650y9e3s39ttlfcic;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;46;6;The Town;2766;FW;1,0
2717550389;838;61;2;46;6;ew2zirzye0sw1txr2m33nr25y;1;65,3;53,9;2024-09-01T21:09:58.810Z;2024-09-04T20:09:05Z;[{'id': 5195859669, 'qualifierId': 56, 'value': 'Center'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;f14kkaub650y9e3s39ttlfcic;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;46;6;Portland Timbers II;2766;MC;1,0
2716742679;455;4;2;46;7;ew2zirzye0sw1txr2m33nr25y;1;63,3;40,0;2024-09-01T21:09:59.992Z;2024-09-04T20:09:50Z;[{'id': 5191377933, 'qualifierId': 265}, {'id': 5191377931, 'qualifierId': 152}, {'id': 5191377935, 'qualifierId': 286}, {'id': 5191377927, 'qualifierId': 13}, {'id': 5191378069, 'qualifierId': 233, 'value': '344'}, {'id': 5191377929, 'qualifierId': 56, 'value': 'Center'}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;;f14kkaub650y9e3s39ttlfcic;Foul;;;;;;;;;;;;;;;;;;;;344,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;46;7;Portland Timbers II;2767;MC;1,0
2716742661;344;4;2;46;7;5ou8b446l1sl8frblkz3xi17g;0;36,7;60,0;2024-09-01T21:09:59.993Z;2024-09-04T20:09:52Z;[{'id': 5191377701, 'qualifierId': 152}, {'id': 5191377703, 'qualifierId': 265}, {'id': 5191378093, 'qualifierId': 233, 'value': '455'}, {'id': 5191378293, 'qualifierId': 55, 'value': '346'}, {'id': 5191377699, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191378051, 'qualifierId': 285}, {'id': 5191377697, 'qualifierId': 13}];1l275l4mj1o6y4ntho7bap016;T. Ikoba;;;f14kkaub650y9e3s39ttlfcic;Foul;;;;;;;;;;;;;;;;;;;;455,0;;;;;1,0;;;;;;;;;;;;;346,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;346,0;1l275l4mj1o6y4ntho7bap016;0;0;46;7;The Town;2767;FW;1,0
2716742731;346;17;2;46;14;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-09-01T21:10:07.360Z;2024-09-04T20:10:01Z;[{'id': 5191378275, 'qualifierId': 55, 'value': '344'}, {'id': 5191378271, 'qualifierId': 392}, {'id': 5191378273, 'qualifierId': 13, 'value': '243'}, {'id': 5191378269, 'qualifierId': 31}];1l275l4mj1o6y4ntho7bap016;T. Ikoba;;;f14kkaub650y9e3s39ttlfcic;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;344,0;;;;;;;;;;;;;;;;;;;;;;;;;;243,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;344,0;1l275l4mj1o6y4ntho7bap016;0;0;46;14;The Town;2774;FW;1,0
2716743143;456;1;2;47;9;ew2zirzye0sw1txr2m33nr25y;0;67,3;46,0;2024-09-01T21:11:02.262Z;2024-09-04T20:10:47Z;[{'id': 5191380379, 'qualifierId': 56, 'value': 'Center'}, {'id': 5191380387, 'qualifierId': 213, 'value': '0.52'}, {'id': 5191380383, 'qualifierId': 141, 'value': '63.5'}, {'id': 5191380381, 'qualifierId': 140, 'value': '86.9'}, {'id': 5191380385, 'qualifierId': 212, 'value': '23.8'}, {'id': 5191380375, 'qualifierId': 155}, {'id': 5191380373, 'qualifierId': 5}, {'id': 5191380377, 'qualifierId': 152}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;;f14kkaub650y9e3s39ttlfcic;Pass;;;;;;;;;;;86,9;;23,8;63,5;0,52;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;86,9;63,5;;;;;;;0;0;47;9;Portland Timbers II;2829;FW;1,0
2716743167;347;12;2;47;12;5ou8b446l1sl8frblkz3xi17g;1;14,1;43,0;2024-09-01T21:11:04.504Z;2024-09-01T21:11:27Z;[{'id': 5191380519, 'qualifierId': 213, 'value': '5.83'}, {'id': 5191380515, 'qualifierId': 141, 'value': '34.8'}, {'id': 5191380513, 'qualifierId': 140, 'value': '25.0'}, {'id': 5191380517, 'qualifierId': 212, 'value': '12.7'}, {'id': 5191380511, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191380525, 'qualifierId': 15}];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;;f14kkaub650y9e3s39ttlfcic;Clearance;;;;;;;;;;;25,0;;12,7;34,8;5,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;25,0;34,8;;;;;;;0;0;47;12;The Town;2832;DC;1,0
