id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_TeamFormation;value_PlayerPosition;value_Involved;value_TeamKit;value_Resume;value_TeamPlayerFormation;value_Captain;value_JerseyNumber;value_DirectionOfPlay;value_Zone;value_PassEndX;value_Length;value_IntentionalAssist;value_PassEndY;value_Angle;value_Assist;value_RegularPlay;value_GoalShotGameClock;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_RelatedEventId;value_LowCentre;value_GkX;value_RightFooted;value_Assisted;value_BoxCentre;value_GoalmouthZ;value_GkY;value_GkYTimeOfGoal;value_GoalmouthY;value_LongBall;value_Launch;value_NotVisible;value_DeletedEventType;value_KickOff;value_TouchTypePass;value_OppositeRelatedEventId;value_AttemptedTackle;value_Direct;value_Foul;value_Defensive;value_Offensive;value_FreeKickTaken;value_LeftFooted;value_Cross;value_Chipped;value_OutSwinger;value_Head;value_NextEventGoalKick;value_GoalKick;value_Low;value_CloseRight;value_BoxRight;value_TouchTypeControl;value_TouchTypeClearance;value_BlockedY;value_NotAssisted;value_BlockedX;value_FirstTouch;value_Blocked;value_OutOfBoxCentre;value_DefBlock;value_IntendedTackleTarget;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_HeadPass;value_LayOff;value_IndividualPlay;value_HighRight;value_BoxLeft;value_TakeOnSpace;value_LowLeft;value_Stooping;value_ParriedDanger;value_LowGkIntervention;value_Feet;value_BlockedPass;value_BlockedCross;value_KeeperThrow;value_PlayersCaughtOffside;value_ShirtPull/Holding;value_Standing;value_Collected;value_MediumGkIntervention;value_Hands;value_Left;value_Right;value_InSwinger;value_CornerTaken;value_TakeOnOvertake;value_Overrun;value_Shove/Push;value_DrivenCross;value_Straight;value_1On1;value_BigChance;value_LowRight;value_DrinksBreak;value_RefereeDelay;value_Tap;value_TempBlocked;value_CloseHigh;value_FlickOn;value_YellowCard;value_RecklessOffence;value_SwitchOfPlay;value_Minutes;value_OverArm;value_EndType;value_FastBreak;value_High;value_Volley;value_KeeperTouched;value_TimeWasting;value_HighGkIntervention;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_GkKickFromHands;value_TacticalFoul;value_LeadingToGoal;value_HighCentre;value_FromCorner;value_Fingertip;value_Diving;value_Indirect;value_HitWoodwork;value_FloatedCross;value_HitBar;value_ParriedSafe;value_SixYardBlocked;value_SmallBoxRight;value_IncorrectOutOfPlayDecision;value_SmallBoxCentre;value_InjuredPlayerId;value_Injury;value_OverhitCross;value_BlockedClearance;value_CaptainChange;value_FollowsADribble;value_GameEnd;value_CloseLeft;value_35Centre;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2714648175;338;61;2;50;44;479lsfr4cwlzewpbuda3y2xv4;1;66,4;44,3;2024-08-28T21:49:14.399Z;2024-08-28T21:49:14Z;[{'id': 5179949981, 'qualifierId': 56, 'value': 'Center'}];aa4v8xfn3ra4digk5h7gdrbze;W. Rivera;;;dovq58lh0wixpngarrcqxw45w;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;50;44;New York City II;3044;FW;1,0
2714648189;339;49;2;50;47;479lsfr4cwlzewpbuda3y2xv4;1;48,6;50,0;2024-08-28T21:49:17.802Z;2024-08-28T21:49:17Z;[];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;dovq58lh0wixpngarrcqxw45w;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;50;47;New York City II;3047;DL;1,0
2714648191;340;1;2;50;47;479lsfr4cwlzewpbuda3y2xv4;1;48,6;50,0;2024-08-28T21:49:18.077Z;2024-08-28T21:49:19Z;[{'id': 5179950041, 'qualifierId': 140, 'value': '38.1'}, {'id': 5179950045, 'qualifierId': 212, 'value': '13.1'}, {'id': 5179950047, 'qualifierId': 213, 'value': '2.57'}, {'id': 5179950043, 'qualifierId': 141, 'value': '60.5'}, {'id': 5179950039, 'qualifierId': 56, 'value': 'Back'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;38,1;13,1;;60,5;2,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;38,1;60,5;;;;;;;0;0;50;47;New York City II;3047;DL;1,0
2714648197;341;1;2;50;48;479lsfr4cwlzewpbuda3y2xv4;1;38,1;60,5;2024-08-28T21:49:19.130Z;2024-08-28T21:49:21Z;[{'id': 5179950093, 'qualifierId': 212, 'value': '12.9'}, {'id': 5179950087, 'qualifierId': 56, 'value': 'Back'}, {'id': 5179950091, 'qualifierId': 141, 'value': '52.2'}, {'id': 5179950095, 'qualifierId': 213, 'value': '5.83'}, {'id': 5179950089, 'qualifierId': 140, 'value': '49.2'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;49,2;12,9;;52,2;5,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;49,2;52,2;;;;;;;0;0;50;48;New York City II;3048;DC;1,0
2714648211;342;1;2;50;51;479lsfr4cwlzewpbuda3y2xv4;1;50,3;37,3;2024-08-28T21:49:21.562Z;2024-08-28T21:49:25Z;[{'id': 5179950149, 'qualifierId': 140, 'value': '53.9'}, {'id': 5179950147, 'qualifierId': 56, 'value': 'Center'}, {'id': 5179950155, 'qualifierId': 213, 'value': '5.09'}, {'id': 5179950151, 'qualifierId': 141, 'value': '23.3'}, {'id': 5179950153, 'qualifierId': 212, 'value': '10.2'}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;53,9;10,2;;23,3;5,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;53,9;23,3;;;;;;;0;0;50;51;New York City II;3051;MC;1,0
2714648237;343;1;2;50;54;479lsfr4cwlzewpbuda3y2xv4;1;55,9;20,4;2024-08-28T21:49:24.906Z;2024-08-28T21:49:33Z;[{'id': 5179950281, 'qualifierId': 212, 'value': '18.2'}, {'id': 5179950283, 'qualifierId': 213, 'value': '5.78'}, {'id': 5179950277, 'qualifierId': 140, 'value': '71.1'}, {'id': 5179950275, 'qualifierId': 56, 'value': 'Right'}, {'id': 5179950279, 'qualifierId': 141, 'value': '7.4'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;71,1;18,2;;7,4;5,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;71,1;7,4;;;;;;;0;0;50;54;New York City II;3054;MC;1,0
2714648223;286;83;2;50;58;6ddsx316t3j0z6nolrky9k4r8;0;20,1;88,0;2024-08-28T21:49:28.520Z;2024-08-28T21:49:34Z;[{'id': 5179950299, 'qualifierId': 399, 'value': '7tpb4dk9meee0utyu4cosnxn8'}];1cfm4ne1po0mld4bl37deg36c;J. Shore;;;dovq58lh0wixpngarrcqxw45w;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;50;58;Orlando City B;3058;DML;1,0
2714648239;344;1;2;51;3;479lsfr4cwlzewpbuda3y2xv4;1;92,1;10,4;2024-08-28T21:49:33.738Z;2024-08-28T21:49:36Z;[{'id': 5179950289, 'qualifierId': 140, 'value': '81.1'}, {'id': 5179950287, 'qualifierId': 56, 'value': 'Right'}, {'id': 5179950293, 'qualifierId': 212, 'value': '12.1'}, {'id': 5179950291, 'qualifierId': 141, 'value': '15.8'}, {'id': 5179950295, 'qualifierId': 213, 'value': '2.83'}];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;81,1;12,1;;15,8;2,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;81,1;15,8;;;;;;;0;0;51;3;New York City II;3063;AMR;1,0
2714648253;345;1;2;51;6;479lsfr4cwlzewpbuda3y2xv4;1;83,0;17,9;2024-08-28T21:49:36.730Z;2024-08-28T21:49:39Z;[{'id': 5179950365, 'qualifierId': 213, 'value': '2.25'}, {'id': 5179950361, 'qualifierId': 141, 'value': '28.3'}, {'id': 5179950363, 'qualifierId': 212, 'value': '9.1'}, {'id': 5179950359, 'qualifierId': 140, 'value': '77.6'}, {'id': 5179950357, 'qualifierId': 56, 'value': 'Center'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;77,6;9,1;;28,3;2,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;77,6;28,3;;;;;;;0;0;51;6;New York City II;3066;MC;1,0
2714648263;346;1;2;51;7;479lsfr4cwlzewpbuda3y2xv4;1;77,5;28,6;2024-08-28T21:49:37.659Z;2024-09-04T07:00:33Z;[{'id': 5179950427, 'qualifierId': 56, 'value': 'Center'}, {'id': 5179950433, 'qualifierId': 212, 'value': '16.4'}, {'id': 5179950431, 'qualifierId': 141, 'value': '38.0'}, {'id': 5179950435, 'qualifierId': 213, 'value': '0.40'}, {'id': 5179950425, 'qualifierId': 155}, {'id': 5179950429, 'qualifierId': 140, 'value': '91.9'}, {'id': 5179951115, 'qualifierId': 22}, {'id': 5179951111, 'qualifierId': 210, 'value': '16'}, {'id': 5179951113, 'qualifierId': 154}];p99ze5cksh5tv01knf5oj33e;J. Solís;1,0;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;91,9;16,4;1,0;38,0;0,4;16,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;91,9;38,0;;;;;;;0;0;51;7;New York City II;3067;AMC;1,0
2714648265;347;16;2;51;10;479lsfr4cwlzewpbuda3y2xv4;1;92,9;40,5;2024-08-28T21:49:41.059Z;2024-09-04T07:02:36Z;[{'id': 5179950443, 'qualifierId': 56, 'value': 'Center'}, {'id': 5195433205, 'qualifierId': 395, 'value': '98.9'}, {'id': 5179951129, 'qualifierId': 103, 'value': '4.4'}, {'id': 5179951135, 'qualifierId': 328}, {'id': 5179951127, 'qualifierId': 102, 'value': '48.0'}, {'id': 5179950639, 'qualifierId': 375, 'value': '51:10.291'}, {'id': 5195433203, 'qualifierId': 80}, {'id': 5179950439, 'qualifierId': 22}, {'id': 5179951121, 'qualifierId': 154}, {'id': 5179951133, 'qualifierId': 108}, {'id': 5179950631, 'qualifierId': 20}, {'id': 5179951141, 'qualifierId': 231, 'value': '47.7'}, {'id': 5179951123, 'qualifierId': 55, 'value': '346'}, {'id': 5179951131, 'qualifierId': 214}, {'id': 5179950441, 'qualifierId': 17}, {'id': 5179951137, 'qualifierId': 136}, {'id': 5179951119, 'qualifierId': 29}, {'id': 5179951139, 'qualifierId': 230, 'value': '98.8'}, {'id': 5195433207, 'qualifierId': 396, 'value': '47.5'}, {'id': 5179950635, 'qualifierId': 374, 'value': '2024-08-28 22:49:40.467'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;dovq58lh0wixpngarrcqxw45w;Goal;;;;;;;;;;;;;1,0;;;;1,0;;98,9;;346,0;;98,8;1,0;1,0;1,0;4,4;47,7;47,5;48,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;48,0;4.4;346,0;p99ze5cksh5tv01knf5oj33e;0;1;51;10;New York City II;3070;MC;1,0
2714648379;287;1;2;51;51;6ddsx316t3j0z6nolrky9k4r8;1;50,4;50,7;2024-08-28T21:50:21.615Z;2024-08-28T21:50:22Z;[{'id': 5179950993, 'qualifierId': 140, 'value': '39.2'}, {'id': 5179950997, 'qualifierId': 212, 'value': '12.1'}, {'id': 5179950995, 'qualifierId': 141, 'value': '46.6'}, {'id': 5179950991, 'qualifierId': 56, 'value': 'Back'}, {'id': 5179950999, 'qualifierId': 213, 'value': '3.37'}, {'id': 5179951001, 'qualifierId': 279, 'value': 'G'}];a0do5kh5akr89kst2p1hohixg;Camil Azzam Ruiz;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;39,2;12,1;;46,6;3,37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;39,2;46,6;;;;;;;0;0;51;51;Orlando City B;3111;FWL;1,0
2714648387;288;1;2;51;52;6ddsx316t3j0z6nolrky9k4r8;1;39,2;46,6;2024-08-28T21:50:22.565Z;2024-08-28T21:50:27Z;[{'id': 5179951067, 'qualifierId': 212, 'value': '15.9'}, {'id': 5179951061, 'qualifierId': 56, 'value': 'Center'}, {'id': 5179951065, 'qualifierId': 141, 'value': '51.2'}, {'id': 5179951069, 'qualifierId': 213, 'value': '0.20'}, {'id': 5179951063, 'qualifierId': 140, 'value': '54.0'}];2676930j149yvanqev61emh62;J. Rozhansky;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;54,0;15,9;;51,2;0,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;54,0;51,2;;;;;;;0;0;51;52;Orlando City B;3112;MC;1,0
2714648391;289;4;2;51;57;6ddsx316t3j0z6nolrky9k4r8;1;58,6;51,8;2024-08-28T21:50:27.466Z;2024-08-28T22:26:32Z;[{'id': 5179951169, 'qualifierId': 286}, {'id': 5179951161, 'qualifierId': 13}, {'id': 5179951165, 'qualifierId': 56, 'value': 'Center'}, {'id': 5179952249, 'qualifierId': 233, 'value': '348'}, {'id': 5179951163, 'qualifierId': 295}, {'id': 5179951167, 'qualifierId': 152}];a0do5kh5akr89kst2p1hohixg;Camil Azzam Ruiz;;;dovq58lh0wixpngarrcqxw45w;Foul;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;348,0;;1,0;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;51;57;Orlando City B;3117;FWL;1,0
2714648403;348;4;2;51;57;479lsfr4cwlzewpbuda3y2xv4;0;41,4;48,2;2024-08-28T21:50:27.467Z;2024-08-28T22:26:32Z;[{'id': 5179951231, 'qualifierId': 152}, {'id': 5179952257, 'qualifierId': 233, 'value': '289'}, {'id': 5179951233, 'qualifierId': 285}, {'id': 5179951227, 'qualifierId': 295}, {'id': 5179951229, 'qualifierId': 56, 'value': 'Back'}, {'id': 5179951225, 'qualifierId': 13}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;dovq58lh0wixpngarrcqxw45w;Foul;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;289,0;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;51;57;New York City II;3117;MC;1,0
2714648433;290;1;2;52;3;6ddsx316t3j0z6nolrky9k4r8;1;62,8;44,4;2024-08-28T21:50:34.037Z;2024-08-28T21:51:32Z;[{'id': 5179951367, 'qualifierId': 213, 'value': '2.40'}, {'id': 5179951355, 'qualifierId': 5}, {'id': 5179951359, 'qualifierId': 56, 'value': 'Center'}, {'id': 5179951363, 'qualifierId': 141, 'value': '62.0'}, {'id': 5179951365, 'qualifierId': 212, 'value': '17.7'}, {'id': 5179951361, 'qualifierId': 140, 'value': '50.4'}, {'id': 5179951357, 'qualifierId': 152}];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;50,4;17,7;;62,0;2,4;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;50,4;62,0;;;;;;;0;0;52;3;Orlando City B;3123;FW;1,0
2714648633;296;1;2;52;10;6ddsx316t3j0z6nolrky9k4r8;1;52,7;66,7;2024-08-28T21:50:40.313Z;2024-08-28T21:51:48Z;[{'id': 5179952373, 'qualifierId': 212, 'value': '16.3'}, {'id': 5179952367, 'qualifierId': 56, 'value': 'Left'}, {'id': 5179952371, 'qualifierId': 141, 'value': '90.6'}, {'id': 5179952375, 'qualifierId': 213, 'value': '1.52'}, {'id': 5179952369, 'qualifierId': 140, 'value': '53.5'}];4k6c9nnzytq9qhc9uol64wg7o;S. Bednarsky;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;53,5;16,3;;90,6;1,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;53,5;90,6;;;;;;;0;0;52;10;Orlando City B;3130;MC;1,0
2714648435;291;1;2;52;11;6ddsx316t3j0z6nolrky9k4r8;0;76,2;70,3;2024-08-28T21:50:41.820Z;2024-08-28T21:50:42Z;[{'id': 5179951379, 'qualifierId': 213, 'value': '5.01'}, {'id': 5179951375, 'qualifierId': 141, 'value': '51.0'}, {'id': 5179951371, 'qualifierId': 56, 'value': 'Center'}, {'id': 5179951377, 'qualifierId': 212, 'value': '13.7'}, {'id': 5179951373, 'qualifierId': 140, 'value': '80.0'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;80,0;13,7;;51,0;5,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;80,0;51,0;;;;;;;0;0;52;11;Orlando City B;3131;DC;1,0
2714648439;349;8;2;52;12;479lsfr4cwlzewpbuda3y2xv4;1;19,7;48,8;2024-08-28T21:50:42.796Z;2024-09-04T07:04:05Z;[{'id': 5195433557, 'qualifierId': 385}, {'id': 5179951397, 'qualifierId': 56, 'value': 'Back'}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;dovq58lh0wixpngarrcqxw45w;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;52;12;New York City II;3132;MC;1,0
2714648445;350;49;2;52;16;479lsfr4cwlzewpbuda3y2xv4;1;5,5;33,6;2024-08-28T21:50:46.465Z;2024-08-28T21:50:46Z;[];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;dovq58lh0wixpngarrcqxw45w;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;52;16;New York City II;3136;DR;1,0
2714648453;351;1;2;52;17;479lsfr4cwlzewpbuda3y2xv4;1;6,2;21,5;2024-08-28T21:50:47.868Z;2024-08-28T21:50:50Z;[{'id': 5179951439, 'qualifierId': 56, 'value': 'Back'}, {'id': 5179951443, 'qualifierId': 141, 'value': '37.7'}, {'id': 5179951447, 'qualifierId': 213, 'value': '0.51'}, {'id': 5179951445, 'qualifierId': 212, 'value': '22.6'}, {'id': 5179951441, 'qualifierId': 140, 'value': '25.0'}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;25,0;22,6;;37,7;0,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;25,0;37,7;;;;;;;0;0;52;17;New York City II;3137;DR;1,0
2714648467;352;1;2;52;20;479lsfr4cwlzewpbuda3y2xv4;1;25,0;37,6;2024-08-28T21:50:50.348Z;2024-08-28T21:50:57Z;[{'id': 5179951547, 'qualifierId': 212, 'value': '12.0'}, {'id': 5179951543, 'qualifierId': 140, 'value': '35.8'}, {'id': 5179951549, 'qualifierId': 213, 'value': '5.95'}, {'id': 5179951545, 'qualifierId': 141, 'value': '31.9'}, {'id': 5179951541, 'qualifierId': 56, 'value': 'Back'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;35,8;12,0;;31,9;5,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;35,8;31,9;;;;;;;0;0;52;20;New York City II;3140;MC;1,0
2714648473;353;1;2;52;27;479lsfr4cwlzewpbuda3y2xv4;0;64,1;53,4;2024-08-28T21:50:57.485Z;2024-08-28T21:50:59Z;[{'id': 5179951583, 'qualifierId': 140, 'value': '67.4'}, {'id': 5179951587, 'qualifierId': 212, 'value': '11.7'}, {'id': 5179951585, 'qualifierId': 141, 'value': '69.9'}, {'id': 5179951581, 'qualifierId': 56, 'value': 'Center'}, {'id': 5179951589, 'qualifierId': 213, 'value': '1.27'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;67,4;11,7;;69,9;1,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;67,4;69,9;;;;;;;0;0;52;27;New York City II;3147;AMC;1,0
2714648479;292;8;2;52;29;6ddsx316t3j0z6nolrky9k4r8;1;32,3;26,4;2024-08-28T21:50:59.686Z;2024-09-04T07:04:58Z;[{'id': 5195433773, 'qualifierId': 385}, {'id': 5179951613, 'qualifierId': 56, 'value': 'Back'}];6sf0pdlzomnt3e1hlc4twyv4k;D. Baiera;;;dovq58lh0wixpngarrcqxw45w;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;52;29;Orlando City B;3149;DMR;1,0
