id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_PlayerPosition;value_JerseyNumber;value_TeamPlayerFormation;value_TeamFormation;value_Resume;value_Involved;value_TeamKit;value_DirectionOfPlay;value_PassEndX;value_Length;value_PassEndY;value_Zone;value_Angle;value_KickOff;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_NextEventGoalKick;value_GoalKick;value_Low;value_Chipped;value_Offensive;value_Defensive;value_HeadPass;value_OutSwinger;value_Cross;value_RightFooted;value_NextEventThrowIn;value_ThrowIn;value_DeletedEventType;value_TouchTypeControl;value_DrivenCross;value_Straight;value_OutOfPlay;value_LayOff;value_BlockedPass;value_BlockedCross;value_Left;value_Right;value_CornerTaken;value_IntentionalAssist;value_Assist;value_FromCorner;value_Assisted;value_GoalmouthY;value_IndividualPlay;value_OutOfBoxCentre;value_GoalmouthZ;value_RelatedEventId;value_HighRight;value_BlockedY;value_BlockedX;value_FirstTouch;value_Hands;value_Standing;value_Collected;value_MediumGkIntervention;value_KeeperThrow;value_IntendedTackleTarget;value_TakeOnSpace;value_TakeOnOvertake;value_Blocked;value_GkY;value_GkX;value_RegularPlay;value_LowCentre;value_DefBlock;value_LeftFooted;value_TouchTypeClearance;value_FlickOn;value_TouchTypePass;value_Direct;value_Shove/Push;value_Foul;value_NotVisible;value_FreeKickTaken;value_BoxRight;value_BlockedClearance;value_OtherObstacle;value_VideoCoverageLost;value_Overrun;value_ShirtPull/Holding;value_AttemptedTackle;value_Head;value_InSwinger;value_BoxCentre;value_High;value_LowGkIntervention;value_OverArm;value_LeadingToAttempt;value_RelatedError1Id;value_BigChance;value_CloseLeft;value_NotAssisted;value_SwitchOfPlay;value_OverhitCross;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_BoxDeepRight;value_NotPastGoalLine;value_BoxLeft;value_HighClaim;value_HighGkIntervention;value_Injury;value_InjuredPlayerId;value_LowLeft;value_Diving;value_ThroughBall;value_Minutes;value_EndType;value_Tap;value_FreeKick;value_CloseHigh;value_FastBreak;value_PlayersCaughtOffside;value_GoalDisallowed;value_EndOfOffside;value_Indirect;value_YellowCard;value_TacticalFoul;value_LowRight;value_ParriedSafe;value_Dissent;value_1On1;value_Feet;value_ParriedDanger;value_Sliding;value_Reaching;value_MisHit;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkKickFromHands;value_Review;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2721353387;437;1;1;44;10;7fbej4xwoq4imaf5l39304m37;0;99,5;99,5;2024-09-16T00:49:08.727Z;2024-09-19T09:38:56Z;[{'id': 5222904025, 'qualifierId': 20}, {'id': 5216615913, 'qualifierId': 140, 'value': '86.8'}, {'id': 5216615909, 'qualifierId': 223}, {'id': 5216615905, 'qualifierId': 6}, {'id': 5216615907, 'qualifierId': 155}, {'id': 5216615903, 'qualifierId': 2}, {'id': 5216615911, 'qualifierId': 56, 'value': 'Center'}, {'id': 5216615917, 'qualifierId': 212, 'value': '44.1'}, {'id': 5216615919, 'qualifierId': 213, 'value': '4.41'}, {'id': 5216615915, 'qualifierId': 141, 'value': '37.7'}, {'id': 5216615921, 'qualifierId': 1}];vhjelesjaxtgjcgfv7yxp2lm;S. Cruz;;;7nv5kgb5v9dol1bu3vhk6hhw;Pass;;;;;;;;;;86,8;44,1;37,7;;4,41;;1,0;;;;;;1,0;;;;;1,0;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;86,8;37,7;;;;;;;0;0;44;10;Colorado Rapids II;2650;DMC;1,0
2721353403;352;12;1;44;15;iiolvosiuokkrl5iuoxcjo4p;1;12,4;60,1;2024-09-16T00:49:13.629Z;2024-09-16T00:49:15Z;[{'id': 5216615995, 'qualifierId': 141, 'value': '69.2'}, {'id': 5216615999, 'qualifierId': 213, 'value': '2.71'}, {'id': 5216616005, 'qualifierId': 15}, {'id': 5216615997, 'qualifierId': 212, 'value': '14.9'}, {'id': 5216615993, 'qualifierId': 140, 'value': '0.0'}, {'id': 5216615991, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216616039, 'qualifierId': 167}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;7nv5kgb5v9dol1bu3vhk6hhw;Clearance;;;;;;;;;;0,0;14,9;69,2;;2,71;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;0,0;69,2;;;;;;;0;0;44;15;Sporting KC II;2655;DML;1,0
2721353409;353;6;1;44;15;iiolvosiuokkrl5iuoxcjo4p;0;0,0;68,4;2024-09-16T00:49:14.326Z;2024-09-19T09:39:10Z;[{'id': 5216616061, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216616063, 'qualifierId': 73}, {'id': 5216616085, 'qualifierId': 233, 'value': '438'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;7nv5kgb5v9dol1bu3vhk6hhw;Corner Awarded;;;;;;;;;;;;;;;;;;438,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;44;15;Sporting KC II;2655;DML;1,0
2721353401;438;6;1;44;15;7fbej4xwoq4imaf5l39304m37;1;100,0;31,6;2024-09-16T00:49:14.326Z;2024-09-16T00:56:33Z;[{'id': 5216616055, 'qualifierId': 75}, {'id': 5216616069, 'qualifierId': 233, 'value': '353'}, {'id': 5216616053, 'qualifierId': 56, 'value': 'Center'}];vhjelesjaxtgjcgfv7yxp2lm;S. Cruz;;;7nv5kgb5v9dol1bu3vhk6hhw;Corner Awarded;;;;;;;;;;;;;;;;;;353,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;44;15;Colorado Rapids II;2655;DMC;1,0
2721353587;439;1;1;44;47;7fbej4xwoq4imaf5l39304m37;0;99,5;0,5;2024-09-16T00:49:45.845Z;2024-09-19T09:39:21Z;[{'id': 5216617199, 'qualifierId': 141, 'value': '51.5'}, {'id': 5216617195, 'qualifierId': 140, 'value': '92.3'}, {'id': 5216617191, 'qualifierId': 56, 'value': 'Center'}, {'id': 5216617187, 'qualifierId': 224}, {'id': 5216617203, 'qualifierId': 212, 'value': '35.5'}, {'id': 5216617177, 'qualifierId': 6}, {'id': 5216617181, 'qualifierId': 155}, {'id': 5216617173, 'qualifierId': 2}, {'id': 5216617205, 'qualifierId': 213, 'value': '1.79'}, {'id': 5216617207, 'qualifierId': 1}, {'id': 5222904091, 'qualifierId': 20}];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;;7nv5kgb5v9dol1bu3vhk6hhw;Pass;;;;;;;;;;92,3;35,5;51,5;;1,79;;1,0;;;;;;1,0;;;;1,0;1,0;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;92,3;51,5;;;;;;;0;0;44;47;Colorado Rapids II;2687;AMC;1,0
2721353613;355;44;1;44;51;iiolvosiuokkrl5iuoxcjo4p;1;8,0;50,8;2024-09-16T00:49:49.781Z;2024-09-16T00:56:29Z;[{'id': 5216617333, 'qualifierId': 233, 'value': '440'}, {'id': 5216617281, 'qualifierId': 285}, {'id': 5216617279, 'qualifierId': 56, 'value': 'Back'}];45nz5h9qtf9bnucuxuh3b4qhg;C. Swan;;;7nv5kgb5v9dol1bu3vhk6hhw;Aerial;;;;;;;;;;;;;;;;;;440,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;44;51;Sporting KC II;2691;FW;1,0
2721353605;440;44;1;44;51;7fbej4xwoq4imaf5l39304m37;0;92,0;49,2;2024-09-16T00:49:49.782Z;2024-09-16T00:56:29Z;[{'id': 5216617261, 'qualifierId': 56, 'value': 'Center'}, {'id': 5216617263, 'qualifierId': 286}, {'id': 5216617341, 'qualifierId': 233, 'value': '355'}];cqmvrx028gh19yh8qh7w01y0a;R. Avila;;;7nv5kgb5v9dol1bu3vhk6hhw;Aerial;;;;;;;;;;;;;;;;;;355,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;44;51;Colorado Rapids II;2691;FW;1,0
2721353625;356;12;1;44;52;iiolvosiuokkrl5iuoxcjo4p;1;6,8;52,8;2024-09-16T00:49:50.429Z;2024-09-16T00:49:52Z;[{'id': 5216617359, 'qualifierId': 140, 'value': '25.1'}, {'id': 5216617365, 'qualifierId': 213, 'value': '6.10'}, {'id': 5216617357, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216617363, 'qualifierId': 212, 'value': '19.6'}, {'id': 5216617361, 'qualifierId': 141, 'value': '47.5'}, {'id': 5216617371, 'qualifierId': 15}];45nz5h9qtf9bnucuxuh3b4qhg;C. Swan;;;7nv5kgb5v9dol1bu3vhk6hhw;Clearance;;;;;;;;;;25,1;19,6;47,5;;6,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;25,1;47,5;;;;;;;0;0;44;52;Sporting KC II;2692;FW;1,0
2721353649;441;1;1;44;54;7fbej4xwoq4imaf5l39304m37;1;74,8;50,7;2024-09-16T00:49:52.693Z;2024-09-16T00:49:55Z;[{'id': 5216617447, 'qualifierId': 56, 'value': 'Right'}, {'id': 5216617449, 'qualifierId': 140, 'value': '85.2'}, {'id': 5216617457, 'qualifierId': 1}, {'id': 5216617455, 'qualifierId': 213, 'value': '5.05'}, {'id': 5216617451, 'qualifierId': 141, 'value': '5.2'}, {'id': 5216617453, 'qualifierId': 212, 'value': '32.8'}];vhjelesjaxtgjcgfv7yxp2lm;S. Cruz;;;7nv5kgb5v9dol1bu3vhk6hhw;Pass;;;;;;;;;;85,2;32,8;5,2;;5,05;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;85,2;5,2;;;;;;;0;0;44;54;Colorado Rapids II;2694;DMC;1,0
2721353657;442;1;1;44;56;7fbej4xwoq4imaf5l39304m37;0;85,9;11,9;2024-09-16T00:49:55.318Z;2024-09-19T09:39:41Z;[{'id': 5216617487, 'qualifierId': 56, 'value': 'Center'}, {'id': 5222904133, 'qualifierId': 20}, {'id': 5216617489, 'qualifierId': 140, 'value': '91.3'}, {'id': 5216617485, 'qualifierId': 155}, {'id': 5216617495, 'qualifierId': 213, 'value': '0.86'}, {'id': 5216617491, 'qualifierId': 141, 'value': '21.6'}, {'id': 5222904131, 'qualifierId': 224}, {'id': 5216617483, 'qualifierId': 2}, {'id': 5216617519, 'qualifierId': 233, 'value': '357'}, {'id': 5216617493, 'qualifierId': 212, 'value': '8.7'}];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;;7nv5kgb5v9dol1bu3vhk6hhw;Pass;;;;;;;;;;91,3;8,7;21,6;;0,86;;;;357,0;;;;1,0;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;91,3;21,6;;;;;;;0;0;44;56;Colorado Rapids II;2696;AMC;1,0
2721353663;357;61;1;44;57;iiolvosiuokkrl5iuoxcjo4p;1;9,8;79,4;2024-09-16T00:49:55.418Z;2024-09-16T00:50:00Z;[{'id': 5216617507, 'qualifierId': 56, 'value': 'Back'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;7nv5kgb5v9dol1bu3vhk6hhw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;44;57;Sporting KC II;2697;DC;1,0
2721353695;359;70;1;44;59;iiolvosiuokkrl5iuoxcjo4p;1;0,0;0,0;2024-09-16T00:49:57.416Z;2024-09-16T00:50:04Z;[{'id': 5216617653, 'qualifierId': 277, 'value': '0'}];;;;;7nv5kgb5v9dol1bu3vhk6hhw;Injury Time Announcement;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;44;59;Sporting KC II;2699;;
2721353675;358;5;1;44;59;iiolvosiuokkrl5iuoxcjo4p;0;11,2;101,8;2024-09-16T00:49:58.269Z;2024-09-16T00:58:06Z;[{'id': 5216617571, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216617573, 'qualifierId': 347}, {'id': 5216629175, 'qualifierId': 233, 'value': '443'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;7nv5kgb5v9dol1bu3vhk6hhw;Out;;;;;;;;;;;;;;;;;;443,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;44;59;Sporting KC II;2699;DC;1,0
2721353685;443;5;1;44;59;7fbej4xwoq4imaf5l39304m37;1;88,8;-1,8;2024-09-16T00:49:58.269Z;2024-09-16T00:58:05Z;[{'id': 5216629167, 'qualifierId': 233, 'value': '358'}, {'id': 5216617617, 'qualifierId': 56, 'value': 'Right'}, {'id': 5216617619, 'qualifierId': 347}];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;;7nv5kgb5v9dol1bu3vhk6hhw;Out;;;;;;;;;;;;;;;;;;358,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;44;59;Colorado Rapids II;2699;AMC;1,0
2721353697;360;30;1;45;1;iiolvosiuokkrl5iuoxcjo4p;1;0,0;0,0;2024-09-16T00:49:59.542Z;2024-09-16T00:50:05Z;[{'id': 5216617655, 'qualifierId': 57, 'value': '0'}];;;;;7nv5kgb5v9dol1bu3vhk6hhw;End;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;45;1;Sporting KC II;2701;;
2721353687;444;30;1;45;1;7fbej4xwoq4imaf5l39304m37;1;0,0;0,0;2024-09-16T00:49:59.542Z;2024-09-16T00:50:05Z;[{'id': 5216617625, 'qualifierId': 57, 'value': '0'}];;;;;7nv5kgb5v9dol1bu3vhk6hhw;End;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;45;1;Colorado Rapids II;2701;;
2721358067;366;18;2;45;0;iiolvosiuokkrl5iuoxcjo4p;1;0,0;0,0;2024-09-16T01:07:02.753Z;2024-09-16T01:07:03Z;[{'id': 5216642617, 'qualifierId': 44, 'value': 'Defender'}, {'id': 5216642615, 'qualifierId': 42}, {'id': 5216642635, 'qualifierId': 55, 'value': '367'}, {'id': 5216642619, 'qualifierId': 59, 'value': '34'}];dw8iyfupgsqkt8ogxssmtss4q;M. Edwards;;;7nv5kgb5v9dol1bu3vhk6hhw;Player off;;;34,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;367,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;367,0;a9w6952jyw6x83gxp94zs8ro4;0;0;45;0;Sporting KC II;2700;DC;1,0
2721358069;367;19;2;45;0;iiolvosiuokkrl5iuoxcjo4p;1;0,0;0,0;2024-09-16T01:07:02.754Z;2024-09-16T01:55:55Z;[{'id': 5216713715, 'qualifierId': 293, 'value': '5'}, {'id': 5216642631, 'qualifierId': 55, 'value': '366'}, {'id': 5216642621, 'qualifierId': 42}, {'id': 5216642627, 'qualifierId': 59, 'value': '44'}, {'id': 5216713713, 'qualifierId': 292, 'value': '4'}, {'id': 5216642625, 'qualifierId': 145, 'value': '5'}, {'id': 5216642629, 'qualifierId': 44, 'value': 'Defender'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;7nv5kgb5v9dol1bu3vhk6hhw;Player on;;;44,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;366,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;5,0;4,0;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;366,0;dw8iyfupgsqkt8ogxssmtss4q;0;0;45;0;Sporting KC II;2700;Sub;1,0
2721358089;368;18;2;45;0;iiolvosiuokkrl5iuoxcjo4p;1;0,0;0,0;2024-09-16T01:07:02.853Z;2024-09-16T01:07:12Z;[{'id': 5216642873, 'qualifierId': 55, 'value': '369'}, {'id': 5216642847, 'qualifierId': 44, 'value': 'Forward'}, {'id': 5216642845, 'qualifierId': 42}, {'id': 5216642849, 'qualifierId': 59, 'value': '27'}];ajrr99t1qsj4sy5zcx0t5ksgk;K. Stewart-Baynes;;;7nv5kgb5v9dol1bu3vhk6hhw;Player off;;;27,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;369,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;369,0;aa5n9va0fkquh5xqfdgbijvv8;0;0;45;0;Sporting KC II;2700;FWL;1,0
2721358091;369;19;2;45;0;iiolvosiuokkrl5iuoxcjo4p;1;0,0;0,0;2024-09-16T01:07:02.854Z;2024-09-16T01:56:05Z;[{'id': 5216642863, 'qualifierId': 55, 'value': '368'}, {'id': 5216642861, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5216642851, 'qualifierId': 42}, {'id': 5216713911, 'qualifierId': 293, 'value': '2'}, {'id': 5216713909, 'qualifierId': 292, 'value': '6'}, {'id': 5216642859, 'qualifierId': 59, 'value': '78'}, {'id': 5216642857, 'qualifierId': 145, 'value': '11'}];aa5n9va0fkquh5xqfdgbijvv8;M. Simpson;;;7nv5kgb5v9dol1bu3vhk6hhw;Player on;;;78,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;368,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;11,0;6,0;2,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;368,0;ajrr99t1qsj4sy5zcx0t5ksgk;0;0;45;0;Sporting KC II;2700;Sub;1,0
2721358137;445;18;2;45;0;7fbej4xwoq4imaf5l39304m37;1;0,0;0,0;2024-09-16T01:07:02.953Z;2024-09-16T01:07:33Z;[{'id': 5216643289, 'qualifierId': 42}, {'id': 5216643333, 'qualifierId': 55, 'value': '446'}, {'id': 5216643293, 'qualifierId': 59, 'value': '40'}, {'id': 5216643291, 'qualifierId': 44, 'value': 'Defender'}];9kahvwswke29dt3uumulbktpm;M. Visconti;;;7nv5kgb5v9dol1bu3vhk6hhw;Player off;;;40,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;446,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;446,0;5n0su1a4r7kb7it3ghxbhrf56;0;0;45;0;Colorado Rapids II;2700;DML;1,0
2721358139;446;19;2;45;0;7fbej4xwoq4imaf5l39304m37;1;0,0;0,0;2024-09-16T01:07:02.954Z;2024-09-16T01:07:41Z;[{'id': 5216643521, 'qualifierId': 293, 'value': '1'}, {'id': 5216643519, 'qualifierId': 292, 'value': '5'}, {'id': 5216643311, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5216643313, 'qualifierId': 55, 'value': '445'}, {'id': 5216643303, 'qualifierId': 42}, {'id': 5216643307, 'qualifierId': 145, 'value': '3'}, {'id': 5216643309, 'qualifierId': 59, 'value': '35'}];5n0su1a4r7kb7it3ghxbhrf56;J. Robinson;;;7nv5kgb5v9dol1bu3vhk6hhw;Player on;;;35,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;445,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;3,0;5,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;445,0;9kahvwswke29dt3uumulbktpm;0;0;45;0;Colorado Rapids II;2700;Sub;1,0
2721358249;370;32;2;45;0;iiolvosiuokkrl5iuoxcjo4p;1;0,0;0,0;2024-09-16T01:08:05.968Z;2024-09-19T07:01:17Z;[{'id': 5216644137, 'qualifierId': 127, 'value': 'Right to Left'}];;;;;7nv5kgb5v9dol1bu3vhk6hhw;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;45;0;Sporting KC II;2700;;
2721358253;447;32;2;45;0;7fbej4xwoq4imaf5l39304m37;1;0,0;0,0;2024-09-16T01:08:05.968Z;2024-09-16T01:08:08Z;[{'id': 5216644155, 'qualifierId': 127, 'value': 'Left to Right'}];;;;;7nv5kgb5v9dol1bu3vhk6hhw;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;45;0;Colorado Rapids II;2700;;
2721358259;371;1;2;45;0;iiolvosiuokkrl5iuoxcjo4p;1;49,7;49,9;2024-09-16T01:08:05.969Z;2024-09-16T01:08:10Z;[{'id': 5216644205, 'qualifierId': 213, 'value': '4.22'}, {'id': 5216644209, 'qualifierId': 278}, {'id': 5216644207, 'qualifierId': 279, 'value': 'S'}, {'id': 5216644203, 'qualifierId': 212, 'value': '2.2'}, {'id': 5216644201, 'qualifierId': 141, 'value': '47.0'}, {'id': 5216644199, 'qualifierId': 140, 'value': '48.7'}, {'id': 5216644197, 'qualifierId': 56, 'value': 'Back'}];aa5n9va0fkquh5xqfdgbijvv8;M. Simpson;;;7nv5kgb5v9dol1bu3vhk6hhw;Pass;;;;;;;;;;48,7;2,2;47,0;;4,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;48,7;47,0;;;;;;;0;0;45;0;Sporting KC II;2700;Sub;1,0
