id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_TeamPlayerFormation;value_JerseyNumber;value_TeamFormation;value_Resume;value_TeamKit;value_Involved;value_Captain;value_PlayerPosition;value_DirectionOfPlay;value_PassEndX;value_Zone;value_PassEndY;value_Length;value_KickOff;value_Angle;value_Chipped;value_HeadPass;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Launch;value_LongBall;value_NextEventGoalKick;value_GoalKick;value_Low;value_Offensive;value_BlockedPass;value_Defensive;value_OutOfPlay;value_DeletedEventType;value_TakeOnOvertake;value_ThroughBall;value_Assist;value_RegularPlay;value_IntentionalAssist;value_GoalmouthY;value_Volley;value_RelatedEventId;value_GkYTimeOfGoal;value_Assisted;value_BoxCentre;value_GoalShotGameClock;value_LeftFooted;value_BigChance;value_GoalmouthZ;value_GoalShotTimestamp;value_GkX;value_GkXTimeOfGoal;value_GkY;value_HighLeft;value_FirstTouch;value_NotVisible;value_Foul;value_Shove/Push;value_Direct;value_FreeKickTaken;value_PenaltyTakerId;value_Penalty;value_AttemptedTackle;value_CausingPlayer;value_KeeperTouched;value_FantasyAssistTeam;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistedBy;value_FantasyAssistId;value_FantasyAssistType;value_NotAssisted;value_LowRight;value_RightFooted;value_Scored;value_Diving;value_Left;value_Right;value_Cross;value_OutSwinger;value_CornerTaken;value_FromCorner;value_BlockedY;value_BlockedX;value_Head;value_LowCentre;value_Hands;value_Standing;value_HighGkIntervention;value_ParriedDanger;value_TouchTypeClearance;value_IntendedTackleTarget;value_BoxRight;value_CloseRight;value_FlickOn;value_AerialFoul;value_Defensive1V1;value_PlayersCaughtOffside;value_TempBlocked;value_ParriedSafe;value_Indirect;value_LayOff;value_TouchTypeControl;value_TakeOnSpace;value_Blocked;value_LowLeft;value_IndividualPlay;value_DefBlock;value_BoxLeft;value_PullBack;value_Straight;value_DrivenCross;value_LowGkIntervention;value_GkHoof;value_Handball;value_RecklessOffence;value_YellowCard;value_35Centre;value_SetPiece;value_TouchTypePass;value_KeeperThrow;value_SwitchOfPlay;value_SmallBoxCentre;value_Feet;value_InSwinger;value_ShirtPull/Holding;value_TacticalFoul;value_CloseHigh;value_OutOfBoxCentre;value_High;value_FollowsADribble;value_DeniedGoalScoringOpp;value_Minutes;value_MediumGkIntervention;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_HighRight;value_Argument;value_SixYardBlocked;value_OwnPlayer;value_OwnShotBlocked;value_Overrun;value_InjuredPlayerId;value_Injury;value_Stooping;value_OverArm;value_OtherBodyPart;value_OwnGoal;value_FloatedCross;value_NotPastGoalLine;value_CloseLeft;value_FreeKick;value_SwerveRight;value_Fumble;value_HighClaim;value_GkKickFromHands;value_CloseRightAndHigh;value_BlockedClearance;value_Dissent;value_Collected;value_GoesToPenalties;value_Review;value_HighCentre;value_Weak;value_Missed;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2673167565;413;3;2;57;1;4g68p0t2f5jzhzfr67i2rj1ex;1;38,9;26,0;2024-04-14T22:22:35.075Z;2024-04-18T11:01:21Z;[{'id': 4959253233, 'qualifierId': 465}, {'id': 4952723863, 'qualifierId': 286}, {'id': 4952723861, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952723889, 'qualifierId': 233, 'value': '571'}];7ak1pv4uqkfa5cxsnthsjvfca;R. Mitchell;;;c6ord72m33u09aj050i1f3m6s;Take On;;;;;;;;;;;;;;;;;;;571,0;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;57;1;Chicago Fire II;3421;FW;1,0
2673167543;571;45;2;57;1;8o8m08he36u0j4w08aj2iodn8;0;61,1;74,0;2024-04-14T22:22:35.075Z;2024-04-14T22:22:40Z;[{'id': 4952723907, 'qualifierId': 233, 'value': '413'}, {'id': 4952723711, 'qualifierId': 56, 'value': 'Center'}, {'id': 4952723713, 'qualifierId': 285}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;c6ord72m33u09aj050i1f3m6s;Challenge;;;;;;;;;;;;;;;;;;;413,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;57;1;New York RB II;3421;DC;1,0
2673167551;412;49;2;57;3;4g68p0t2f5jzhzfr67i2rj1ex;1;38,1;22,8;2024-04-14T22:22:36.509Z;2024-04-14T22:23:19Z;[];7ak1pv4uqkfa5cxsnthsjvfca;R. Mitchell;;;c6ord72m33u09aj050i1f3m6s;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;57;3;Chicago Fire II;3423;FW;1,0
2673167573;414;1;2;57;5;4g68p0t2f5jzhzfr67i2rj1ex;1;57,0;47,0;2024-04-14T22:22:38.893Z;2024-04-14T22:23:27Z;[{'id': 4952723967, 'qualifierId': 56, 'value': 'Center'}, {'id': 4952723971, 'qualifierId': 141, 'value': '39.2'}, {'id': 4952723975, 'qualifierId': 213, 'value': '5.78'}, {'id': 4952723969, 'qualifierId': 140, 'value': '66.1'}, {'id': 4952723973, 'qualifierId': 212, 'value': '10.9'}];7ak1pv4uqkfa5cxsnthsjvfca;R. Mitchell;;;c6ord72m33u09aj050i1f3m6s;Pass;;;;;;;;;;66,1;;39,2;10,9;;5,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;66,1;39,2;;;;;;;;0;57;5;Chicago Fire II;3425;FW;1,0
2673167617;415;1;2;57;10;4g68p0t2f5jzhzfr67i2rj1ex;1;87,6;34,6;2024-04-14T22:22:43.644Z;2024-04-14T22:22:49Z;[{'id': 4952724247, 'qualifierId': 213, 'value': '1.60'}, {'id': 4952724239, 'qualifierId': 56, 'value': 'Center'}, {'id': 4952724243, 'qualifierId': 141, 'value': '58.5'}, {'id': 4952724245, 'qualifierId': 212, 'value': '16.3'}, {'id': 4952724241, 'qualifierId': 140, 'value': '87.1'}];8y7kqet5swj9dmqama0z5ngus;J. Hall;;;c6ord72m33u09aj050i1f3m6s;Pass;;;;;;;;;;87,1;;58,5;16,3;;1,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;87,1;58,5;;;;;;;;0;57;10;Chicago Fire II;3430;FW;1,0
2673167623;416;61;2;57;13;4g68p0t2f5jzhzfr67i2rj1ex;0;87,1;58,5;2024-04-14T22:22:46.549Z;2024-04-14T23:34:56Z;[{'id': 4952724283, 'qualifierId': 56, 'value': 'Center'}];7ak1pv4uqkfa5cxsnthsjvfca;R. Mitchell;;;c6ord72m33u09aj050i1f3m6s;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;57;13;Chicago Fire II;3433;FW;1,0
2673167715;572;12;2;57;14;8o8m08he36u0j4w08aj2iodn8;1;7,9;48,7;2024-04-14T22:22:47.370Z;2024-04-14T22:22:57Z;[{'id': 4952724793, 'qualifierId': 213, 'value': '6.12'}, {'id': 4952724785, 'qualifierId': 56, 'value': 'Center'}, {'id': 4952724789, 'qualifierId': 141, 'value': '35.0'}, {'id': 4952724787, 'qualifierId': 140, 'value': '60.4'}, {'id': 4952724791, 'qualifierId': 212, 'value': '55.9'}];83mk9m591utxa1lboute1kvmc;B. Hency;;;c6ord72m33u09aj050i1f3m6s;Clearance;;;;;;;;;;60,4;;35,0;55,9;;6,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;60,4;35,0;;;;;;;;0;57;14;New York RB II;3434;Sub;1,0
2673167651;417;1;2;57;18;4g68p0t2f5jzhzfr67i2rj1ex;0;41,1;69,4;2024-04-14T22:22:51.340Z;2024-04-14T22:22:52Z;[{'id': 4952724437, 'qualifierId': 212, 'value': '16.7'}, {'id': 4952724433, 'qualifierId': 140, 'value': '55.9'}, {'id': 4952724431, 'qualifierId': 56, 'value': 'Center'}, {'id': 4952724435, 'qualifierId': 141, 'value': '78.5'}, {'id': 4952724429, 'qualifierId': 3}, {'id': 4952724439, 'qualifierId': 213, 'value': '0.38'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;c6ord72m33u09aj050i1f3m6s;Pass;;;;;;;;;;55,9;;78,5;16,7;;0,38;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;55,9;78,5;;;;;;;;0;57;18;Chicago Fire II;3438;Sub;1,0
2673168057;418;27;2;57;22;4g68p0t2f5jzhzfr67i2rj1ex;1;0,0;0,0;2024-04-14T22:22:55.665Z;2024-04-14T22:29:08Z;[{'id': 4952726593, 'qualifierId': 53, 'value': '7ak1pv4uqkfa5cxsnthsjvfca'}, {'id': 4952726591, 'qualifierId': 41, 'value': 'Injury'}, {'id': 4952741363, 'qualifierId': 233, 'value': '573'}];;;;;c6ord72m33u09aj050i1f3m6s;Start delay;;;;;;;;;;;;;;;;;;;573,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;57;22;Chicago Fire II;3442;;
2673167721;573;27;2;57;22;8o8m08he36u0j4w08aj2iodn8;1;0,0;0,0;2024-04-14T22:22:55.665Z;2024-04-14T22:29:09Z;[{'id': 4952741367, 'qualifierId': 233, 'value': '418'}];;;;;c6ord72m33u09aj050i1f3m6s;Start delay;;;;;;;;;;;;;;;;;;;418,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;57;22;New York RB II;3442;;
2673169345;575;18;2;59;44;8o8m08he36u0j4w08aj2iodn8;1;0,0;0,0;2024-04-14T22:25:17.607Z;2024-04-14T22:26:30Z;[{'id': 4952733571, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 4952733569, 'qualifierId': 42}, {'id': 4952733573, 'qualifierId': 59, 'value': '35'}, {'id': 4952733619, 'qualifierId': 55, 'value': '576'}, {'id': 4952733985, 'qualifierId': 189}];64wbk2nsrs0ru0hjcq0lenwgk;S. Oregel;;;c6ord72m33u09aj050i1f3m6s;Player off;;35,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;576,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;576,0;6n0x8t513vmsmgfasovvoj7u2;;0;59;44;New York RB II;3584;MC;1,0
2673169347;576;19;2;59;44;8o8m08he36u0j4w08aj2iodn8;1;0,0;0,0;2024-04-14T22:25:17.608Z;2024-04-14T23:17:50Z;[{'id': 4952733623, 'qualifierId': 293, 'value': '3'}, {'id': 4952734041, 'qualifierId': 189}, {'id': 4952733587, 'qualifierId': 55, 'value': '575'}, {'id': 4952733581, 'qualifierId': 145, 'value': '10'}, {'id': 4952733585, 'qualifierId': 44, 'value': 'Forward'}, {'id': 4952843585, 'qualifierId': 292, 'value': '10'}, {'id': 4952733577, 'qualifierId': 42}, {'id': 4952733583, 'qualifierId': 59, 'value': '44'}];6n0x8t513vmsmgfasovvoj7u2;J. Shokalook;;;c6ord72m33u09aj050i1f3m6s;Player on;;44,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;575,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;10,0;3,0;10,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;575,0;64wbk2nsrs0ru0hjcq0lenwgk;;0;59;44;New York RB II;3584;Sub;1,0
2673169415;419;28;2;60;48;4g68p0t2f5jzhzfr67i2rj1ex;1;0,0;0,0;2024-04-14T22:26:21.575Z;2024-04-14T22:29:09Z;[{'id': 4952733987, 'qualifierId': 55, 'value': '418'}, {'id': 4952741375, 'qualifierId': 233, 'value': '577'}];;;;;c6ord72m33u09aj050i1f3m6s;End delay;;;;;;;;;;;;;;;;;;;577,0;;;;;;;;;;;;;;;;;;;418,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;418,0;;;0;60;48;Chicago Fire II;3648;;
2673169369;577;28;2;60;48;8o8m08he36u0j4w08aj2iodn8;1;0,0;0,0;2024-04-14T22:26:21.575Z;2024-04-14T22:29:09Z;[{'id': 4952741383, 'qualifierId': 233, 'value': '419'}, {'id': 4952733711, 'qualifierId': 55, 'value': '573'}];;;;;c6ord72m33u09aj050i1f3m6s;End delay;;;;;;;;;;;;;;;;;;;419,0;;;;;;;;;;;;;;;;;;;573,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;573,0;;;0;60;48;New York RB II;3648;;
2673169485;420;18;2;61;10;4g68p0t2f5jzhzfr67i2rj1ex;1;0,0;0,0;2024-04-14T22:26:43.208Z;2024-04-14T22:26:43Z;[{'id': 4952734487, 'qualifierId': 41}, {'id': 4952734491, 'qualifierId': 59, 'value': '33'}, {'id': 4952734531, 'qualifierId': 55, 'value': '421'}, {'id': 4952734489, 'qualifierId': 44, 'value': 'Forward'}];7ak1pv4uqkfa5cxsnthsjvfca;R. Mitchell;;;c6ord72m33u09aj050i1f3m6s;Player off;;33,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;421,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;421,0;e4rpnf90oa672lcm8ego7vllg;;0;61;10;Chicago Fire II;3670;FW;1,0
2673169487;421;19;2;61;10;4g68p0t2f5jzhzfr67i2rj1ex;1;0,0;0,0;2024-04-14T22:26:43.209Z;2024-04-14T22:26:44Z;[{'id': 4952734503, 'qualifierId': 292, 'value': '9'}, {'id': 4952734495, 'qualifierId': 41}, {'id': 4952734505, 'qualifierId': 293, 'value': '1'}, {'id': 4952734501, 'qualifierId': 59, 'value': '79'}, {'id': 4952734507, 'qualifierId': 44, 'value': 'Forward'}, {'id': 4952734509, 'qualifierId': 55, 'value': '420'}, {'id': 4952734499, 'qualifierId': 145, 'value': '9'}];e4rpnf90oa672lcm8ego7vllg;R. Mosquera;;;c6ord72m33u09aj050i1f3m6s;Player on;;79,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9,0;1,0;9,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;420,0;38p90lsdc5iv1jvjbhiinv6ne;;0;61;10;Chicago Fire II;3670;Sub;1,0
2674388091;728;68;2;61;14;4g68p0t2f5jzhzfr67i2rj1ex;0;61,4;67,4;2024-04-14T22:26:47.385Z;2024-04-18T11:03:25Z;[];;;;;c6ord72m33u09aj050i1f3m6s;Referee Drop Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;61;14;Chicago Fire II;3674;;
2673169521;578;68;2;61;14;8o8m08he36u0j4w08aj2iodn8;1;39,3;32,0;2024-04-14T22:26:47.774Z;2024-04-14T22:26:47Z;[];;;;;c6ord72m33u09aj050i1f3m6s;Referee Drop Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;61;14;New York RB II;3674;;
2673169535;579;1;2;61;15;8o8m08he36u0j4w08aj2iodn8;1;40,0;31,4;2024-04-14T22:26:48.821Z;2024-04-14T22:26:50Z;[{'id': 4952734827, 'qualifierId': 212, 'value': '19.1'}, {'id': 4952734829, 'qualifierId': 213, 'value': '4.84'}, {'id': 4952734819, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952734821, 'qualifierId': 140, 'value': '42.4'}, {'id': 4952734825, 'qualifierId': 141, 'value': '3.5'}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;c6ord72m33u09aj050i1f3m6s;Pass;;;;;;;;;;42,4;;3,5;19,1;;4,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;42,4;3,5;;;;;;;;0;61;15;New York RB II;3675;MR;1,0
2673169563;580;1;2;61;17;8o8m08he36u0j4w08aj2iodn8;1;42,3;4,4;2024-04-14T22:26:50.602Z;2024-04-14T22:26:53Z;[{'id': 4952734989, 'qualifierId': 140, 'value': '24.2'}, {'id': 4952734993, 'qualifierId': 141, 'value': '23.0'}, {'id': 4952734997, 'qualifierId': 213, 'value': '2.55'}, {'id': 4952734987, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952734995, 'qualifierId': 212, 'value': '22.8'}];83mk9m591utxa1lboute1kvmc;B. Hency;;;c6ord72m33u09aj050i1f3m6s;Pass;;;;;;;;;;24,2;;23,0;22,8;;2,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;24,2;23,0;;;;;;;;0;61;17;New York RB II;3677;Sub;1,0
2673169597;581;1;2;61;19;8o8m08he36u0j4w08aj2iodn8;1;24,2;23,0;2024-04-14T22:26:53.133Z;2024-04-14T22:26:58Z;[{'id': 4952735205, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952735207, 'qualifierId': 140, 'value': '22.1'}, {'id': 4952735213, 'qualifierId': 213, 'value': '1.65'}, {'id': 4952735209, 'qualifierId': 141, 'value': '64.7'}, {'id': 4952735211, 'qualifierId': 212, 'value': '28.4'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;c6ord72m33u09aj050i1f3m6s;Pass;;;;;;;;;;22,1;;64,7;28,4;;1,65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;22,1;64,7;;;;;;;;0;61;19;New York RB II;3679;DC;1,0
2673169637;582;1;2;61;24;8o8m08he36u0j4w08aj2iodn8;1;23,8;77,2;2024-04-14T22:26:57.913Z;2024-04-14T22:27:03Z;[{'id': 4952735461, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952735465, 'qualifierId': 141, 'value': '27.5'}, {'id': 4952735463, 'qualifierId': 140, 'value': '24.2'}, {'id': 4952735469, 'qualifierId': 213, 'value': '4.72'}, {'id': 4952735467, 'qualifierId': 212, 'value': '33.8'}, {'id': 4952735471, 'qualifierId': 1}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;c6ord72m33u09aj050i1f3m6s;Pass;;;;;;;;;;24,2;;27,5;33,8;;4,72;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;24,2;27,5;;;;;;;;0;61;24;New York RB II;3684;DC;1,0
2673169659;583;1;2;61;30;8o8m08he36u0j4w08aj2iodn8;1;27,1;23,7;2024-04-14T22:27:03.552Z;2024-04-14T22:27:07Z;[{'id': 4952735621, 'qualifierId': 141, 'value': '46.9'}, {'id': 4952735625, 'qualifierId': 213, 'value': '2.35'}, {'id': 4952735619, 'qualifierId': 140, 'value': '12.2'}, {'id': 4952735623, 'qualifierId': 212, 'value': '22.2'}, {'id': 4952735617, 'qualifierId': 56, 'value': 'Back'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;c6ord72m33u09aj050i1f3m6s;Pass;;;;;;;;;;12,2;;46,9;22,2;;2,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;12,2;46,9;;;;;;;;0;61;30;New York RB II;3690;DC;1,0
2673169677;584;1;2;61;34;8o8m08he36u0j4w08aj2iodn8;1;14,3;48,1;2024-04-14T22:27:07.754Z;2024-04-14T22:27:11Z;[{'id': 4952735751, 'qualifierId': 212, 'value': '25.4'}, {'id': 4952735753, 'qualifierId': 213, 'value': '1.13'}, {'id': 4952735745, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952735747, 'qualifierId': 140, 'value': '24.7'}, {'id': 4952735749, 'qualifierId': 141, 'value': '81.9'}];12wcwqu2liyd0zv8ramcevh1w;P. Los;;;c6ord72m33u09aj050i1f3m6s;Pass;;;;;;;;;;24,7;;81,9;25,4;;1,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;24,7;81,9;;;;;;;;0;61;34;New York RB II;3694;GK;1,0
