id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_TeamKit;value_TeamFormation;value_Captain;value_JerseyNumber;value_PlayerPosition;value_Resume;value_TeamPlayerFormation;value_Involved;value_DirectionOfPlay;value_PassEndX;value_PassEndY;value_Angle;value_Zone;value_KickOff;value_Length;value_LongBall;value_Chipped;value_HeadPass;value_Launch;value_BlockedPass;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_NextEventThrowIn;value_ThrowIn;value_InSwinger;value_Cross;value_RightFooted;value_TakeOnSpace;value_OutOfPlay;value_TouchTypeClearance;value_OutSwinger;value_NextEventGoalKick;value_GoalKick;value_Low;value_LayOff;value_IntendedTackleTarget;value_TouchTypePass;value_Assist;value_BlockedX;value_LowLeft;value_GoalmouthZ;value_Blocked;value_RelatedEventId;value_GkY;value_GkX;value_OutOfBoxCentre;value_BlockedY;value_RegularPlay;value_Assisted;value_GoalmouthY;value_IndividualPlay;value_DefBlock;value_Left;value_DeletedEventType;value_CornerTaken;value_Head;value_TakeOnOvertake;value_TouchTypeControl;value_FlickOn;value_OtherObstacle;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_PlayersCaughtOffside;value_Indirect;value_LeftFooted;value_Shove/Push;value_GkXTimeOfGoal;value_GoalShotGameClock;value_KeeperTouched;value_BoxCentre;value_NotAssisted;value_GkYTimeOfGoal;value_BigChance;value_LowCentre;value_GoalShotTimestamp;value_Handball;value_HighGkIntervention;value_KeeperThrow;value_Straight;value_IntentionalAssist;value_DrivenCross;value_FirstTouch;value_Collected;value_Stooping;value_Hands;value_LowGkIntervention;value_NotVisible;value_SwitchOfPlay;value_TacticalFoul;value_YellowCard;value_OverhitCross;value_SetPiece;value_Volley;value_ShirtPull/Holding;value_HighRight;value_CloseRight;value_High;value_BlockedCross;value_BoxRight;value_Diving;value_OverArm;value_FreeKick;value_SwerveLeft;value_ParriedSafe;value_FromCorner;value_HighClaim;value_GkHoof;value_BoxLeft;value_LowRight;value_RecklessOffence;value_Minutes;value_Defensive1V1;value_AerialFoul;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_NotRetreating;value_Right;value_Overrun;value_BlockedClearance;value_SavedOffLine;value_SmallBoxCentre;value_SixYardBlocked;value_LastLine;value_Deflection;value_SmallBoxRight;value_ThroughBall;value_GkKickFromHands;value_CaptainChange;value_IncorrectOutOfPlayDecision;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2690970383;382;1;1;42;54;7pmw399vh2v44cjle4fkklp1w;1;28,5;38,3;2024-05-23T00:47:23.271Z;2024-05-23T00:47:27Z;[{'id': 5049332151, 'qualifierId': 213, 'value': '1.66'}, {'id': 5049332149, 'qualifierId': 212, 'value': '18.4'}, {'id': 5049332147, 'qualifierId': 141, 'value': '65.2'}, {'id': 5049332145, 'qualifierId': 140, 'value': '26.9'}, {'id': 5049332143, 'qualifierId': 56, 'value': 'Back'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;cyqa6n2yrvy3gwvoc1xj1q7mc;Pass;;;;;;;;;;26,9;65,2;1,66;;;18,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;26,9;65,2;;;;;;;0;0;42;54;St. Louis City II;2574;DL;1,0
2690970395;383;1;1;42;58;7pmw399vh2v44cjle4fkklp1w;0;34,9;78,4;2024-05-23T00:47:27.399Z;2024-05-23T00:47:28Z;[{'id': 5049332213, 'qualifierId': 212, 'value': '11.7'}, {'id': 5049332209, 'qualifierId': 140, 'value': '46.0'}, {'id': 5049332207, 'qualifierId': 56, 'value': 'Back'}, {'id': 5049332215, 'qualifierId': 213, 'value': '6.25'}, {'id': 5049332211, 'qualifierId': 141, 'value': '77.8'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;cyqa6n2yrvy3gwvoc1xj1q7mc;Pass;;;;;;;;;;46,0;77,8;6,25;;;11,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;46,0;77,8;;;;;;;0;0;42;58;St. Louis City II;2578;DC;1,0
2692819545;822;8;1;42;59;dqx48fglv1l96cyrmjdod0xec;1;55,0;18,7;2024-05-23T00:47:28.641Z;2024-05-27T22:57:31Z;[{'id': 5059510219, 'qualifierId': 383}, {'id': 5059510217, 'qualifierId': 56, 'value': 'Right'}];276kl5oc1k19y1linbxml0xec;Ó. Benítez;;cyqa6n2yrvy3gwvoc1xj1q7mc;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;42;59;Houston Dynamo II;2579;MC;1,0
2690970405;384;83;1;43;1;7pmw399vh2v44cjle4fkklp1w;0;43,6;84,8;2024-05-23T00:47:30.070Z;2024-05-23T00:48:00Z;[{'id': 5049333227, 'qualifierId': 399, 'value': '276kl5oc1k19y1linbxml0xec'}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;cyqa6n2yrvy3gwvoc1xj1q7mc;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;43;1;St. Louis City II;2581;ML;1,0
2690970409;378;49;1;43;1;dqx48fglv1l96cyrmjdod0xec;1;57,5;13,0;2024-05-23T00:47:30.944Z;2024-05-23T00:47:31Z;[];276kl5oc1k19y1linbxml0xec;Ó. Benítez;;cyqa6n2yrvy3gwvoc1xj1q7mc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;43;1;Houston Dynamo II;2581;MC;1,0
2690970425;379;1;1;43;3;dqx48fglv1l96cyrmjdod0xec;1;57,5;13,0;2024-05-23T00:47:32.412Z;2024-05-23T00:47:33Z;[{'id': 5049332359, 'qualifierId': 213, 'value': '0.55'}, {'id': 5049332357, 'qualifierId': 212, 'value': '4.1'}, {'id': 5049332355, 'qualifierId': 141, 'value': '16.1'}, {'id': 5049332353, 'qualifierId': 140, 'value': '60.8'}, {'id': 5049332351, 'qualifierId': 56, 'value': 'Right'}];276kl5oc1k19y1linbxml0xec;Ó. Benítez;;cyqa6n2yrvy3gwvoc1xj1q7mc;Pass;;;;;;;;;;60,8;16,1;0,55;;;4,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;60,8;16,1;;;;;;;0;0;43;3;Houston Dynamo II;2583;MC;1,0
2690970433;380;1;1;43;4;dqx48fglv1l96cyrmjdod0xec;1;60,8;16,1;2024-05-23T00:47:33.372Z;2024-05-23T00:47:36Z;[{'id': 5049332403, 'qualifierId': 212, 'value': '20.6'}, {'id': 5049332405, 'qualifierId': 213, 'value': '2.94'}, {'id': 5049332397, 'qualifierId': 56, 'value': 'Back'}, {'id': 5049332399, 'qualifierId': 140, 'value': '41.6'}, {'id': 5049332401, 'qualifierId': 141, 'value': '22.3'}];92oqt9q51us5rpmqmvvrdso6i;R. Becher;;cyqa6n2yrvy3gwvoc1xj1q7mc;Pass;;;;;;;;;;41,6;22,3;2,94;;;20,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;41,6;22,3;;;;;;;0;0;43;4;Houston Dynamo II;2584;AMC;1,0
2690970459;381;1;1;43;7;dqx48fglv1l96cyrmjdod0xec;1;40,0;21,8;2024-05-23T00:47:35.979Z;2024-05-23T00:47:41Z;[{'id': 5049332553, 'qualifierId': 140, 'value': '37.2'}, {'id': 5049332559, 'qualifierId': 213, 'value': '1.67'}, {'id': 5049332557, 'qualifierId': 212, 'value': '29.5'}, {'id': 5049332555, 'qualifierId': 141, 'value': '65.0'}, {'id': 5049332551, 'qualifierId': 56, 'value': 'Back'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;cyqa6n2yrvy3gwvoc1xj1q7mc;Pass;;;;;;;;;;37,2;65,0;1,67;;;29,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;37,2;65,0;;;;;;;0;0;43;7;Houston Dynamo II;2587;DL;1,0
2690970477;382;1;1;43;12;dqx48fglv1l96cyrmjdod0xec;1;39,5;65,6;2024-05-23T00:47:41.084Z;2024-05-23T00:47:43Z;[{'id': 5049332643, 'qualifierId': 212, 'value': '31.8'}, {'id': 5049332637, 'qualifierId': 56, 'value': 'Left'}, {'id': 5049332645, 'qualifierId': 213, 'value': '0.72'}, {'id': 5049332641, 'qualifierId': 141, 'value': '96.3'}, {'id': 5049332639, 'qualifierId': 140, 'value': '62.3'}];bbnk87q7t8pahznohwjjcvu5m;E. Kinzner;;cyqa6n2yrvy3gwvoc1xj1q7mc;Pass;;;;;;;;;;62,3;96,3;0,72;;;31,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;62,3;96,3;;;;;;;0;0;43;12;Houston Dynamo II;2592;DC;1,0
2690970495;383;1;1;43;14;dqx48fglv1l96cyrmjdod0xec;0;63,2;96,6;2024-05-23T00:47:43.660Z;2024-05-23T00:47:47Z;[{'id': 5049332753, 'qualifierId': 140, 'value': '79.7'}, {'id': 5049332757, 'qualifierId': 212, 'value': '20.4'}, {'id': 5049332759, 'qualifierId': 213, 'value': '5.73'}, {'id': 5049332755, 'qualifierId': 141, 'value': '80.9'}, {'id': 5049332751, 'qualifierId': 56, 'value': 'Left'}];7zkzjmk1go1u2vi5qkqlmezu;J. Reid;;cyqa6n2yrvy3gwvoc1xj1q7mc;Pass;;;;;;;;;;79,7;80,9;5,73;;;20,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;79,7;80,9;;;;;;;0;0;43;14;Houston Dynamo II;2594;DC;1,0
2690970491;385;49;1;43;17;7pmw399vh2v44cjle4fkklp1w;1;16,2;10,3;2024-05-23T00:47:46.774Z;2024-05-23T00:47:46Z;[];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;cyqa6n2yrvy3gwvoc1xj1q7mc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;43;17;St. Louis City II;2597;DL;1,0
2690970531;386;1;1;43;19;7pmw399vh2v44cjle4fkklp1w;1;21,9;3,2;2024-05-23T00:47:48.871Z;2024-05-23T00:47:52Z;[{'id': 5049332923, 'qualifierId': 56, 'value': 'Back'}, {'id': 5049332931, 'qualifierId': 213, 'value': '0.57'}, {'id': 5049332929, 'qualifierId': 212, 'value': '11.8'}, {'id': 5049332925, 'qualifierId': 140, 'value': '31.4'}, {'id': 5049332927, 'qualifierId': 141, 'value': '12.6'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;cyqa6n2yrvy3gwvoc1xj1q7mc;Pass;;;;;;;;;;31,4;12,6;0,57;;;11,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;31,4;12,6;;;;;;;0;0;43;19;St. Louis City II;2599;DL;1,0
2690970527;384;83;1;43;22;dqx48fglv1l96cyrmjdod0xec;0;72,6;85,7;2024-05-23T00:47:51.868Z;2024-05-23T00:48:00Z;[{'id': 5049333203, 'qualifierId': 399, 'value': '9qyg5hre038m06bzzupzgmsk4'}];3dyn7hheqvs3gm3m84jrra9lg;S. Antwi;;cyqa6n2yrvy3gwvoc1xj1q7mc;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;43;22;Houston Dynamo II;2602;MC;1,0
2690970533;387;61;1;43;23;7pmw399vh2v44cjle4fkklp1w;0;30,4;12,0;2024-05-23T00:47:52.695Z;2024-05-23T00:47:53Z;[{'id': 5049332935, 'qualifierId': 56, 'value': 'Back'}];9qyg5hre038m06bzzupzgmsk4;E. Arzú;;cyqa6n2yrvy3gwvoc1xj1q7mc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;43;23;St. Louis City II;2603;MR;1,0
2690970541;385;4;1;43;25;dqx48fglv1l96cyrmjdod0xec;1;72,1;87,8;2024-05-23T00:47:54.022Z;2024-05-23T00:47:56Z;[{'id': 5049333037, 'qualifierId': 286}, {'id': 5049333033, 'qualifierId': 265}, {'id': 5049333031, 'qualifierId': 152}, {'id': 5049333029, 'qualifierId': 56, 'value': 'Left'}, {'id': 5049333027, 'qualifierId': 13}, {'id': 5049333063, 'qualifierId': 233, 'value': '388'}];en6q7ddrr22sz6knipkbqhyw9;Wan Kuzain;;cyqa6n2yrvy3gwvoc1xj1q7mc;Foul;;;;;;;;;;;;;;;;;;;;;1,0;388,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;43;25;Houston Dynamo II;2605;ML;1,0
2690970537;388;4;1;43;25;7pmw399vh2v44cjle4fkklp1w;0;27,9;12,2;2024-05-23T00:47:54.023Z;2024-05-23T00:48:20Z;[{'id': 5049332965, 'qualifierId': 13}, {'id': 5049332969, 'qualifierId': 152}, {'id': 5049333087, 'qualifierId': 233, 'value': '385'}, {'id': 5049332971, 'qualifierId': 265}, {'id': 5049332973, 'qualifierId': 285}, {'id': 5049333689, 'qualifierId': 55, 'value': '389'}, {'id': 5049332967, 'qualifierId': 56, 'value': 'Back'}];9qyg5hre038m06bzzupzgmsk4;E. Arzú;;cyqa6n2yrvy3gwvoc1xj1q7mc;Foul;;;;;;;;;;;;;;;;;;;;;;385,0;1,0;;;;;;;;;;;;;;;;;;;;;389,0;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;389,0;9qyg5hre038m06bzzupzgmsk4;0;0;43;25;St. Louis City II;2605;MR;1,0
2690970659;389;17;1;43;48;7pmw399vh2v44cjle4fkklp1w;1;0,0;0,0;2024-05-23T00:48:17.544Z;2024-05-23T00:48:20Z;[{'id': 5049333683, 'qualifierId': 55, 'value': '388'}, {'id': 5049333679, 'qualifierId': 392}, {'id': 5049333677, 'qualifierId': 31}, {'id': 5049333681, 'qualifierId': 13, 'value': '243'}];9qyg5hre038m06bzzupzgmsk4;E. Arzú;;cyqa6n2yrvy3gwvoc1xj1q7mc;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;388,0;;;;;;;;;;;;;;;;;;;;243,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;388,0;9qyg5hre038m06bzzupzgmsk4;0;0;43;48;St. Louis City II;2628;MR;1,0
2690970937;386;1;1;44;46;dqx48fglv1l96cyrmjdod0xec;1;74,5;86,6;2024-05-23T00:49:15.732Z;2024-05-27T22:59:36Z;[{'id': 5059510347, 'qualifierId': 223}, {'id': 5049335015, 'qualifierId': 56, 'value': 'Center'}, {'id': 5049335007, 'qualifierId': 2}, {'id': 5049351793, 'qualifierId': 210, 'value': '15'}, {'id': 5049335017, 'qualifierId': 140, 'value': '87.8'}, {'id': 5049335021, 'qualifierId': 212, 'value': '27.1'}, {'id': 5049335011, 'qualifierId': 155}, {'id': 5049335013, 'qualifierId': 152}, {'id': 5049335019, 'qualifierId': 141, 'value': '52.5'}, {'id': 5049335023, 'qualifierId': 213, 'value': '5.25'}, {'id': 5049351795, 'qualifierId': 154}, {'id': 5059510349, 'qualifierId': 20}, {'id': 5049335009, 'qualifierId': 5}];632mpv8dpnxjm69f8ip1e4l5g;D. Armstrong;1,0;cyqa6n2yrvy3gwvoc1xj1q7mc;Pass;;;;;;;;;;87,8;52,5;5,25;;;27,1;;1,0;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;87,8;52,5;;;;;;;0;0;44;46;Houston Dynamo II;2686;MR;1,0
2690973883;404;15;1;44;47;dqx48fglv1l96cyrmjdod0xec;1;86,7;51,7;2024-05-23T00:49:15.970Z;2024-05-23T01:03:24Z;[{'id': 5049351801, 'qualifierId': 76}, {'id': 5049351807, 'qualifierId': 55, 'value': '386'}, {'id': 5049351821, 'qualifierId': 231, 'value': '50.2'}, {'id': 5049351805, 'qualifierId': 154}, {'id': 5049351611, 'qualifierId': 15}, {'id': 5049351617, 'qualifierId': 82}, {'id': 5049351823, 'qualifierId': 233, 'value': '390'}, {'id': 5049351803, 'qualifierId': 29}, {'id': 5049351615, 'qualifierId': 328}, {'id': 5049351609, 'qualifierId': 24}, {'id': 5049351815, 'qualifierId': 146, 'value': '88.8'}, {'id': 5049351499, 'qualifierId': 17}, {'id': 5049351811, 'qualifierId': 102, 'value': '53.8'}, {'id': 5049351817, 'qualifierId': 147, 'value': '51.6'}, {'id': 5049351813, 'qualifierId': 103, 'value': '18.1'}, {'id': 5049351819, 'qualifierId': 230, 'value': '98.5'}, {'id': 5049351501, 'qualifierId': 56, 'value': 'Center'}];276kl5oc1k19y1linbxml0xec;Ó. Benítez;;cyqa6n2yrvy3gwvoc1xj1q7mc;Attempt Saved;;;;;;;;;;;;;;;;;;;;;;390,0;;;;;;;;;;;;;;;;;;88,8;1,0;18,1;1,0;386,0;50,2;98,5;;51,6;;1,0;53,8;;;;;;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;1,0;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;88,8;51,6;53,8;18.1;386,0;632mpv8dpnxjm69f8ip1e4l5g;0;0;44;47;Houston Dynamo II;2687;MC;1,0
2690970945;390;10;1;44;47;7pmw399vh2v44cjle4fkklp1w;1;11,2;48,4;2024-05-23T00:49:16.070Z;2024-05-23T01:02:50Z;[{'id': 5049351827, 'qualifierId': 233, 'value': '404'}, {'id': 5049335047, 'qualifierId': 56, 'value': 'Back'}, {'id': 5049351525, 'qualifierId': 94}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;cyqa6n2yrvy3gwvoc1xj1q7mc;Save;;;;;;;;;;;;;;;;;;;;;;404,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;44;47;St. Louis City II;2687;DC;1,0
2690970961;391;12;1;44;51;7pmw399vh2v44cjle4fkklp1w;1;13,2;29,9;2024-05-23T00:49:20.231Z;2024-05-23T00:49:24Z;[{'id': 5049335221, 'qualifierId': 212, 'value': '38.4'}, {'id': 5049335223, 'qualifierId': 213, 'value': '0.22'}, {'id': 5049335217, 'qualifierId': 140, 'value': '48.9'}, {'id': 5049335219, 'qualifierId': 141, 'value': '42.3'}, {'id': 5049335215, 'qualifierId': 56, 'value': 'Back'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;cyqa6n2yrvy3gwvoc1xj1q7mc;Clearance;;;;;;;;;;48,9;42,3;0,22;;;38,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;48,9;42,3;;;;;;;0;0;44;51;St. Louis City II;2691;FW;1,0
2690970963;387;1;1;44;54;dqx48fglv1l96cyrmjdod0xec;0;40,9;49,7;2024-05-23T00:49:23.961Z;2024-05-23T00:49:46Z;[{'id': 5049335873, 'qualifierId': 212, 'value': '7.0'}, {'id': 5049335875, 'qualifierId': 213, 'value': '0.22'}, {'id': 5049335867, 'qualifierId': 3}, {'id': 5049335869, 'qualifierId': 140, 'value': '47.4'}, {'id': 5049335229, 'qualifierId': 56, 'value': 'Back'}, {'id': 5049335871, 'qualifierId': 141, 'value': '51.9'}];3dyn7hheqvs3gm3m84jrra9lg;S. Antwi;;cyqa6n2yrvy3gwvoc1xj1q7mc;Pass;;;;;;;;;;47,4;51,9;0,22;;;7,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;47,4;51,9;;;;;;;0;0;44;54;Houston Dynamo II;2694;MC;1,0
2690970973;392;49;1;44;56;7pmw399vh2v44cjle4fkklp1w;1;52,9;42,5;2024-05-23T00:49:25.766Z;2024-05-23T00:49:25Z;[];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;cyqa6n2yrvy3gwvoc1xj1q7mc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;44;56;St. Louis City II;2696;ML;1,0
2690970983;393;1;1;44;58;7pmw399vh2v44cjle4fkklp1w;1;64,4;39,9;2024-05-23T00:49:27.335Z;2024-05-23T00:49:30Z;[{'id': 5049335361, 'qualifierId': 56, 'value': 'Center'}, {'id': 5049335363, 'qualifierId': 140, 'value': '86.4'}, {'id': 5049335369, 'qualifierId': 213, 'value': '5.89'}, {'id': 5049335365, 'qualifierId': 141, 'value': '25.8'}, {'id': 5049335367, 'qualifierId': 212, 'value': '25.0'}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;cyqa6n2yrvy3gwvoc1xj1q7mc;Pass;;;;;;;;;;86,4;25,8;5,89;;;25,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;86,4;25,8;;;;;;;0;0;44;58;St. Louis City II;2698;ML;1,0
2690971197;394;70;1;44;59;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-05-23T00:49:28.368Z;2024-05-23T00:50:17Z;[{'id': 5049336445, 'qualifierId': 277, 'value': '1'}];;;;cyqa6n2yrvy3gwvoc1xj1q7mc;Injury Time Announcement;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;44;59;Houston Dynamo II;2699;;
