id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_PlayerPosition;value_TeamPlayerFormation;value_Involved;value_JerseyNumber;value_Resume;value_Captain;value_TeamFormation;value_DirectionOfPlay;value_Angle;value_Zone;value_KickOff;value_Length;value_PassEndX;value_PassEndY;value_Chipped;value_IntendedTackleTarget;value_PlayersCaughtOffside;value_Indirect;value_FreeKickTaken;value_LongBall;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Launch;value_DeletedEventType;value_OutSwinger;value_Cross;value_RightFooted;value_MediumGkIntervention;value_KeeperThrow;value_Offensive;value_Defensive;value_OutOfPlay;value_TouchTypeClearance;value_TakeOnSpace;value_LeftFooted;value_HeadPass;value_NotVisible;value_Overrun;value_Assist;value_IntentionalAssist;value_ThroughBall;value_Assisted;value_LowCentre;value_RelatedEventId;value_BlockedX;value_GoalmouthY;value_BoxCentre;value_BlockedY;value_RegularPlay;value_GoalmouthZ;value_Diving;value_Feet;value_ParriedSafe;value_LowGkIntervention;value_Left;value_Right;value_CornerTaken;value_Head;value_NotPastGoalLine;value_FirstTouch;value_GkX;value_FromCorner;value_GkY;value_HighRight;value_NextEventGoalKick;value_Low;value_GoalKick;value_SwitchOfPlay;value_BoxDeepLeft;value_LowRight;value_Hands;value_InSwinger;value_OutOnSideline;value_FlickOn;value_LowLeft;value_IndividualPlay;value_OutOfBoxCentre;value_ParriedDanger;value_Direct;value_Shove/Push;value_Foul;value_TakeOnOvertake;value_CloseRight;value_BoxLeft;value_High;value_BlockedPass;value_NotAssisted;value_Collected;value_GkKickFromHands;value_LayOff;value_AttemptedTackle;value_SavedOffLine;value_Deflection;value_BoxRight;value_Blocked;value_LastLine;value_DefBlock;value_TouchTypePass;value_RecklessOffence;value_YellowCard;value_Defensive1V1;value_PenaltyTakerId;value_Penalty;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_FantasyAssistTeam;value_FantasyAssistId;value_FantasyAssistedBy;value_BigChance;value_FantasyAssistType;value_GoalShotGameClock;value_CausingPlayer;value_GkXTimeOfGoal;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_ShirtPull/Holding;value_CloseHigh;value_FreeKick;value_TouchTypeControl;value_Injury;value_InjuredPlayerId;value_Minutes;value_OverhitCross;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_SetPiece;value_TacticalFoul;value_HighGkIntervention;value_HighClaim;value_OverArm;value_Review;value_FairPlay;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2692613847;376;1;2;47;0;1pc6sx2h4rp113ldkbp5d2xas;1;63,5;68,8;2024-05-27T01:09:30.474Z;2024-05-27T01:09:32Z;[{'id': 5058402907, 'qualifierId': 141, 'value': '70.8'}, {'id': 5058402905, 'qualifierId': 140, 'value': '50.3'}, {'id': 5058402903, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058402909, 'qualifierId': 212, 'value': '13.9'}, {'id': 5058402911, 'qualifierId': 213, 'value': '3.04'}];7g1lvmpww9jrvojy55zengpw4;A. Bran;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;3,04;;;13,9;50,3;70,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;50,3;70,8;;;;;;;;0;47;0;Colorado Rapids II;2820;AMC;1,0
2692613851;377;1;2;47;2;1pc6sx2h4rp113ldkbp5d2xas;1;50,3;70,8;2024-05-27T01:09:32.585Z;2024-05-27T01:09:33Z;[{'id': 5058402929, 'qualifierId': 212, 'value': '19.8'}, {'id': 5058402927, 'qualifierId': 141, 'value': '41.8'}, {'id': 5058402923, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058402931, 'qualifierId': 213, 'value': '4.60'}, {'id': 5058402925, 'qualifierId': 140, 'value': '48.2'}];aqqjtiyr2nayy6rjq6wxk6ec4;M. Duggan;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;4,6;;;19,8;48,2;41,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;48,2;41,8;;;;;;;;0;47;2;Colorado Rapids II;2822;DC;1,0
2692613853;378;1;2;47;3;1pc6sx2h4rp113ldkbp5d2xas;1;48,2;41,8;2024-05-27T01:09:33.466Z;2024-05-27T01:09:34Z;[{'id': 5058402947, 'qualifierId': 212, 'value': '8.7'}, {'id': 5058402945, 'qualifierId': 141, 'value': '46.7'}, {'id': 5058402943, 'qualifierId': 140, 'value': '55.9'}, {'id': 5058402949, 'qualifierId': 213, 'value': '0.39'}, {'id': 5058402941, 'qualifierId': 56, 'value': 'Center'}];9s3boszvqn3fzsx0r1xswqyqy;V. Eriksson;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;0,39;;;8,7;55,9;46,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;55,9;46,7;;;;;;;;0;47;3;Colorado Rapids II;2823;DC;1,0
2692613857;379;1;2;47;4;1pc6sx2h4rp113ldkbp5d2xas;1;55,9;46,7;2024-05-27T01:09:34.682Z;2024-05-27T01:09:41Z;[{'id': 5058402965, 'qualifierId': 213, 'value': '2.65'}, {'id': 5058402963, 'qualifierId': 212, 'value': '13.4'}, {'id': 5058402959, 'qualifierId': 140, 'value': '44.6'}, {'id': 5058402969, 'qualifierId': 156}, {'id': 5058402961, 'qualifierId': 141, 'value': '56.0'}, {'id': 5058402957, 'qualifierId': 56, 'value': 'Back'}];a4staqjshva5lhcr0dw744nze;R. O'Driscoll;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;2,65;;;13,4;44,6;56,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;44,6;56,0;;;;;;;;0;47;4;Colorado Rapids II;2824;MC;1,0
2692613897;380;1;2;47;8;1pc6sx2h4rp113ldkbp5d2xas;1;55,3;58,1;2024-05-27T01:09:38.834Z;2024-05-27T02:10:57Z;[{'id': 5058403189, 'qualifierId': 213, 'value': '5.49'}, {'id': 5058403181, 'qualifierId': 56, 'value': 'Right'}, {'id': 5058403179, 'qualifierId': 155}, {'id': 5058403191, 'qualifierId': 1}, {'id': 5058403187, 'qualifierId': 212, 'value': '51.3'}, {'id': 5058403185, 'qualifierId': 141, 'value': '4.4'}, {'id': 5058403183, 'qualifierId': 140, 'value': '89.6'}];aqqjtiyr2nayy6rjq6wxk6ec4;M. Duggan;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;5,49;;;51,3;89,6;4,4;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;89,6;4,4;;;;;;;;0;47;8;Colorado Rapids II;2828;DC;1,0
2692613903;381;1;2;47;8;1pc6sx2h4rp113ldkbp5d2xas;0;91,5;6,2;2024-05-27T01:09:38.914Z;2024-05-31T14:28:28Z;[{'id': 5058403205, 'qualifierId': 155}, {'id': 5058403203, 'qualifierId': 2}, {'id': 5058403213, 'qualifierId': 212, 'value': '12.2'}, {'id': 5058403215, 'qualifierId': 213, 'value': '1.72'}, {'id': 5062753763, 'qualifierId': 20}, {'id': 5058403209, 'qualifierId': 140, 'value': '89.8'}, {'id': 5062753761, 'qualifierId': 224}, {'id': 5058403207, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058403211, 'qualifierId': 141, 'value': '24.0'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;1,72;;;12,2;89,8;24,0;1,0;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;89,8;24,0;;;;;;;;0;47;8;Colorado Rapids II;2828;DMR;1,0
2692613901;423;49;2;47;22;iiolvosiuokkrl5iuoxcjo4p;1;2,5;68,6;2024-05-27T01:09:52.436Z;2024-05-27T01:09:52Z;[];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;d3nvn82ami7cwtjwviqppmck4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;47;22;Minnesota United II;2842;DC;1,0
2692613907;424;1;2;47;22;iiolvosiuokkrl5iuoxcjo4p;1;2,5;68,6;2024-05-27T01:09:52.725Z;2024-05-27T01:09:55Z;[{'id': 5058403237, 'qualifierId': 212, 'value': '39.0'}, {'id': 5058403241, 'qualifierId': 1}, {'id': 5058403231, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058403229, 'qualifierId': 157}, {'id': 5058403233, 'qualifierId': 140, 'value': '34.9'}, {'id': 5058403235, 'qualifierId': 141, 'value': '96.5'}, {'id': 5058403239, 'qualifierId': 213, 'value': '0.51'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;0,51;;;39,0;34,9;96,5;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;34,9;96,5;;;;;;;;0;47;22;Minnesota United II;2842;DC;1,0
2692613911;425;1;2;47;25;iiolvosiuokkrl5iuoxcjo4p;1;34,8;96,5;2024-05-27T01:09:55.060Z;2024-05-27T01:09:57Z;[{'id': 5058403251, 'qualifierId': 140, 'value': '19.5'}, {'id': 5058403253, 'qualifierId': 141, 'value': '97.2'}, {'id': 5058403255, 'qualifierId': 212, 'value': '16.1'}, {'id': 5058403257, 'qualifierId': 213, 'value': '3.11'}, {'id': 5058403249, 'qualifierId': 56, 'value': 'Back'}];7gh46rkxaa7trgtp8lf1l591w;F. Núñez;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;3,11;;;16,1;19,5;97,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;19,5;97,2;;;;;;;;0;47;25;Minnesota United II;2845;Sub;1,0
2692613915;426;1;2;47;26;iiolvosiuokkrl5iuoxcjo4p;0;19,5;97,2;2024-05-27T01:09:56.965Z;2024-05-27T01:09:59Z;[{'id': 5058403287, 'qualifierId': 213, 'value': '0.02'}, {'id': 5058403285, 'qualifierId': 212, 'value': '26.6'}, {'id': 5058403277, 'qualifierId': 157}, {'id': 5058403283, 'qualifierId': 141, 'value': '98.0'}, {'id': 5058403289, 'qualifierId': 1}, {'id': 5058403281, 'qualifierId': 140, 'value': '44.8'}, {'id': 5058403279, 'qualifierId': 56, 'value': 'Back'}];1keonaeqvrkqhbw9sjaaxsff8;J. Travis;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;0,02;;;26,6;44,8;98,0;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;44,8;98,0;;;;;;;;0;47;26;Minnesota United II;2846;DC;1,0
2692613919;382;1;2;47;30;1pc6sx2h4rp113ldkbp5d2xas;0;59,1;6,1;2024-05-27T01:10:00.010Z;2024-05-27T01:10:01Z;[{'id': 5058403309, 'qualifierId': 56, 'value': 'Right'}, {'id': 5058403311, 'qualifierId': 140, 'value': '67.7'}, {'id': 5058403317, 'qualifierId': 213, 'value': '0.37'}, {'id': 5058403307, 'qualifierId': 3}, {'id': 5058403313, 'qualifierId': 141, 'value': '11.3'}, {'id': 5058403315, 'qualifierId': 212, 'value': '9.7'}];9s3boszvqn3fzsx0r1xswqyqy;V. Eriksson;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;0,37;;;9,7;67,7;11,3;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;67,7;11,3;;;;;;;;0;47;30;Colorado Rapids II;2850;DC;1,0
2693413875;838;44;2;47;32;iiolvosiuokkrl5iuoxcjo4p;1;35,5;83,0;2024-05-27T01:10:02.546Z;2024-05-31T15:17:28Z;[{'id': 5062754005, 'qualifierId': 56, 'value': 'Back'}, {'id': 5062779379, 'qualifierId': 233, 'value': '773'}, {'id': 5062754009, 'qualifierId': 285}];ew8oodr9hiuqve7xlz24xznfu;M. Vargas;;;d3nvn82ami7cwtjwviqppmck4;Aerial;;;;;;;;;;;;;;;;;;;;;;773,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;47;32;Minnesota United II;2852;MR;1,0
2693413877;773;44;2;47;32;1pc6sx2h4rp113ldkbp5d2xas;0;64,5;17,0;2024-05-27T01:10:02.547Z;2024-05-31T14:29:16Z;[{'id': 5062754021, 'qualifierId': 233, 'value': '838'}, {'id': 5062754019, 'qualifierId': 286}, {'id': 5062754015, 'qualifierId': 56, 'value': 'Right'}];a4staqjshva5lhcr0dw744nze;R. O'Driscoll;;;d3nvn82ami7cwtjwviqppmck4;Aerial;;;;;;;;;;;;;;;;;;;;;;838,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;47;32;Colorado Rapids II;2852;MC;1,0
2692613931;427;1;2;47;34;iiolvosiuokkrl5iuoxcjo4p;1;31,1;84,9;2024-05-27T01:10:04.052Z;2024-05-27T01:10:05Z;[{'id': 5058403365, 'qualifierId': 212, 'value': '8.7'}, {'id': 5058403363, 'qualifierId': 141, 'value': '94.4'}, {'id': 5058403359, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058403367, 'qualifierId': 213, 'value': '0.84'}, {'id': 5058403361, 'qualifierId': 140, 'value': '36.6'}, {'id': 5058403357, 'qualifierId': 3}];ew8oodr9hiuqve7xlz24xznfu;M. Vargas;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;0,84;;;8,7;36,6;94,4;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;36,6;94,4;;;;;;;;0;47;34;Minnesota United II;2854;MR;1,0
2692613945;428;1;2;47;35;iiolvosiuokkrl5iuoxcjo4p;0;36,6;94,4;2024-05-27T01:10:05.412Z;2024-05-27T01:10:08Z;[{'id': 5058403429, 'qualifierId': 1}, {'id': 5058403421, 'qualifierId': 140, 'value': '62.0'}, {'id': 5058403419, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058403427, 'qualifierId': 213, 'value': '5.27'}, {'id': 5058403423, 'qualifierId': 141, 'value': '31.3'}, {'id': 5058403425, 'qualifierId': 212, 'value': '50.5'}, {'id': 5058403417, 'qualifierId': 157}];7gh46rkxaa7trgtp8lf1l591w;F. Núñez;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;5,27;;;50,5;62,0;31,3;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;62,0;31,3;;;;;;;;0;47;35;Minnesota United II;2855;Sub;1,0
2692613949;383;61;2;47;39;1pc6sx2h4rp113ldkbp5d2xas;0;27,7;83,8;2024-05-27T01:10:09.914Z;2024-05-27T01:10:10Z;[{'id': 5058403439, 'qualifierId': 56, 'value': 'Back'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;d3nvn82ami7cwtjwviqppmck4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;47;39;Colorado Rapids II;2859;DML;1,0
2692613963;429;1;2;47;43;iiolvosiuokkrl5iuoxcjo4p;1;64,1;3,2;2024-05-27T01:10:13.604Z;2024-05-27T01:10:58Z;[{'id': 5058403495, 'qualifierId': 141, 'value': '3.4'}, {'id': 5058403493, 'qualifierId': 140, 'value': '47.0'}, {'id': 5058403499, 'qualifierId': 213, 'value': '3.13'}, {'id': 5058403497, 'qualifierId': 212, 'value': '18.0'}, {'id': 5058403491, 'qualifierId': 56, 'value': 'Back'}];6hh057kb54ovy3lqxo5bvxlhw;A. García;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;3,13;;;18,0;47,0;3,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;47,0;3,4;;;;;;;;0;47;43;Minnesota United II;2863;Sub;1,0
2692613969;430;1;2;47;45;iiolvosiuokkrl5iuoxcjo4p;1;47,0;3,4;2024-05-27T01:10:15.284Z;2024-05-27T01:10:18Z;[{'id': 5058403523, 'qualifierId': 213, 'value': '2.18'}, {'id': 5058403517, 'qualifierId': 140, 'value': '43.5'}, {'id': 5058403521, 'qualifierId': 212, 'value': '6.5'}, {'id': 5058403519, 'qualifierId': 141, 'value': '11.2'}, {'id': 5058403515, 'qualifierId': 56, 'value': 'Back'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;2,18;;;6,5;43,5;11,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;43,5;11,2;;;;;;;;0;47;45;Minnesota United II;2865;DR;1,0
2692613971;431;1;2;47;48;iiolvosiuokkrl5iuoxcjo4p;1;43,5;11,2;2024-05-27T01:10:17.988Z;2024-05-27T01:10:19Z;[{'id': 5058403539, 'qualifierId': 213, 'value': '5.39'}, {'id': 5058403535, 'qualifierId': 141, 'value': '2.9'}, {'id': 5058403533, 'qualifierId': 140, 'value': '47.8'}, {'id': 5058403531, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058403537, 'qualifierId': 212, 'value': '7.2'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;5,39;;;7,2;47,8;2,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;47,8;2,9;;;;;;;;0;47;48;Minnesota United II;2868;MC;1,0
2692613981;432;1;2;47;49;iiolvosiuokkrl5iuoxcjo4p;1;47,8;2,9;2024-05-27T01:10:19.172Z;2024-05-27T01:10:23Z;[{'id': 5058403581, 'qualifierId': 141, 'value': '8.2'}, {'id': 5058403579, 'qualifierId': 140, 'value': '41.3'}, {'id': 5058403577, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058403585, 'qualifierId': 213, 'value': '2.66'}, {'id': 5058403583, 'qualifierId': 212, 'value': '7.7'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;2,66;;;7,7;41,3;8,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;41,3;8,2;;;;;;;;0;47;49;Minnesota United II;2869;DR;1,0
2692613995;433;1;2;47;53;iiolvosiuokkrl5iuoxcjo4p;1;57,1;5,8;2024-05-27T01:10:23.012Z;2024-05-27T01:10:25Z;[{'id': 5058403619, 'qualifierId': 56, 'value': 'Right'}, {'id': 5058403621, 'qualifierId': 140, 'value': '60.5'}, {'id': 5058403627, 'qualifierId': 213, 'value': '1.23'}, {'id': 5058403625, 'qualifierId': 212, 'value': '10.8'}, {'id': 5058403623, 'qualifierId': 141, 'value': '20.8'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;1,23;;;10,8;60,5;20,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;60,5;20,8;;;;;;;;0;47;53;Minnesota United II;2873;MC;1,0
2692614009;434;1;2;47;55;iiolvosiuokkrl5iuoxcjo4p;1;68,2;16,6;2024-05-27T01:10:25.141Z;2024-05-27T01:10:29Z;[{'id': 5058403691, 'qualifierId': 213, 'value': '5.85'}, {'id': 5058403689, 'qualifierId': 212, 'value': '8.1'}, {'id': 5058403685, 'qualifierId': 140, 'value': '75.2'}, {'id': 5058403683, 'qualifierId': 56, 'value': 'Right'}, {'id': 5058403687, 'qualifierId': 141, 'value': '11.6'}];7pegcq6kh8s6naujxky714ys4;N. Strellnauer;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;5,85;;;8,1;75,2;11,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;75,2;11,6;;;;;;;;0;47;55;Minnesota United II;2875;FW;1,0
2692614015;435;1;2;47;59;iiolvosiuokkrl5iuoxcjo4p;0;71,9;15,2;2024-05-27T01:10:29.316Z;2024-05-27T01:10:30Z;[{'id': 5058403713, 'qualifierId': 140, 'value': '67.9'}, {'id': 5058403715, 'qualifierId': 141, 'value': '18.8'}, {'id': 5058403717, 'qualifierId': 212, 'value': '4.9'}, {'id': 5058403711, 'qualifierId': 56, 'value': 'Right'}, {'id': 5058403719, 'qualifierId': 213, 'value': '2.61'}];6hh057kb54ovy3lqxo5bvxlhw;A. García;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;2,61;;;4,9;67,9;18,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;67,9;18,8;;;;;;;;0;47;59;Minnesota United II;2879;Sub;1,0
2692614011;384;49;2;47;59;1pc6sx2h4rp113ldkbp5d2xas;1;40,6;82,3;2024-05-27T01:10:29.338Z;2024-05-27T01:10:29Z;[];7g1lvmpww9jrvojy55zengpw4;A. Bran;;;d3nvn82ami7cwtjwviqppmck4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;47;59;Colorado Rapids II;2879;AMC;1,0
