id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_Captain;value_Resume;value_JerseyNumber;value_PlayerPosition;value_Involved;value_TeamFormation;value_TeamPlayerFormation;value_DirectionOfPlay;value_Angle;value_PassEndY;value_KickOff;value_Length;value_PassEndX;value_Zone;value_Chipped;value_LongBall;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_FlickOn;value_HeadPass;value_Launch;value_DeletedEventType;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_TakeOnSpace;value_TouchTypeControl;value_BlockedX;value_FirstTouch;value_NotAssisted;value_BoxCentre;value_BigChance;value_GoalmouthY;value_RegularPlay;value_BlockedY;value_GoalmouthZ;value_LowRight;value_RightFooted;value_ParriedSafe;value_Feet;value_Sliding;value_LowGkIntervention;value_GkY;value_GkX;value_High;value_OutOfBoxCentre;value_NextEventGoalKick;value_NotVisible;value_Low;value_GoalKick;value_LayOff;value_TouchTypePass;value_IntendedTackleTarget;value_Assist;value_IndividualPlay;value_Assisted;value_RelatedEventId;value_HighRight;value_Direct;value_Foul;value_Shove/Push;value_FreeKickTaken;value_TouchTypeClearance;value_SwitchOfPlay;value_PlayersCaughtOffside;value_Indirect;value_AttemptedTackle;value_AerialFoul;value_TakeOnOvertake;value_Blocked;value_LeftFooted;value_DefBlock;value_FastBreak;value_Left;value_35Centre;value_ThroughBall;value_IntentionalAssist;value_CloseHigh;value_Cross;value_OutSwinger;value_Head;value_SmallBoxLeft;value_LowLeft;value_SixYardBlocked;value_CornerTaken;value_Volley;value_FromCorner;value_PullBack;value_Right;value_InSwinger;value_HighCentre;value_Weak;value_Standing;value_Collected;value_HighGkIntervention;value_Hands;value_KeeperThrow;value_Defensive1V1;value_MediumGkIntervention;value_RefereeDelay;value_DrinksBreak;value_RecklessOffence;value_YellowCard;value_Injury;value_InjuredPlayerId;value_NotPastGoalLine;value_Minutes;value_ShirtPull/Holding;value_OutOfPlay;value_DrivenCross;value_Straight;value_LowCentre;value_MisHit;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_Handball;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_OverArm;value_BlockedClearance;value_SmallBoxRight;value_SetPiece;value_BoxRight;value_TacticalFoul;value_IncorrectOutOfPlayDecision;value_LastLine;value_TempShotOn;value_ParriedDanger;value_Diving;value_FantasyAssistedBy;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistTeam;value_BlockedCross;value_SwerveLeft;value_FreeKick;value_FloatedCross;value_BoxLeft;value_GkHoof;value_GkKickFromHands;value_OverhitCross;value_GoesToPenalties;value_Scored;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_KeeperTouched;value_HitLeftPost;value_HitWoodwork;value_Saved;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2699919505;447;50;2;53;7;29nx7yxy1rdqv2oobqn5pjf8p;1;10,5;62,5;2024-07-07T23:18:14.991Z;2024-07-07T23:18:18Z;[{'id': 5098636271, 'qualifierId': 233, 'value': '544'}, {'id': 5098636155, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098636157, 'qualifierId': 285}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;dx89rvtjj4ztoqu20jcruv21g;Dispossessed;;;;;;;;;;;;;;;;;;;544,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;;0;53;7;Columbus Crew II;3187;MC;1,0
2699919515;544;7;2;53;7;5b4ccd62yeeqdl2qk6jzsmjv8;1;89,5;37,5;2024-07-07T23:18:14.992Z;2024-07-13T09:09:02Z;[{'id': 5098636231, 'qualifierId': 286}, {'id': 5102153749, 'qualifierId': 385}, {'id': 5098636229, 'qualifierId': 56, 'value': 'Center'}, {'id': 5098636227, 'qualifierId': 167}, {'id': 5098636255, 'qualifierId': 233, 'value': '447'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;dx89rvtjj4ztoqu20jcruv21g;Tackle;;;;;;;;;;;;;;;;;;1,0;447,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;;0;53;7;Toronto II;3187;MC;1,0
2699919525;448;5;2;53;9;29nx7yxy1rdqv2oobqn5pjf8p;1;-0,8;67,0;2024-07-07T23:18:17.673Z;2024-07-07T23:18:43Z;[{'id': 5098636275, 'qualifierId': 233, 'value': '545'}, {'id': 5098636263, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098636265, 'qualifierId': 346}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;dx89rvtjj4ztoqu20jcruv21g;Out;;;;;;;;;;;;;;;;;;;545,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;;0;53;9;Columbus Crew II;3189;MC;1,0
2699919519;545;5;2;53;9;5b4ccd62yeeqdl2qk6jzsmjv8;0;100,8;33,0;2024-07-07T23:18:17.673Z;2024-07-07T23:18:18Z;[{'id': 5098636281, 'qualifierId': 233, 'value': '448'}, {'id': 5098636251, 'qualifierId': 346}, {'id': 5098636247, 'qualifierId': 56, 'value': 'Center'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;dx89rvtjj4ztoqu20jcruv21g;Out;;;;;;;;;;;;;;;;;;;448,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;;0;53;9;Toronto II;3189;MC;1,0
2699919617;449;1;2;53;30;29nx7yxy1rdqv2oobqn5pjf8p;1;3,2;52,2;2024-07-07T23:18:38.847Z;2024-07-07T23:18:44Z;[{'id': 5098636773, 'qualifierId': 237}, {'id': 5098636763, 'qualifierId': 140, 'value': '7.1'}, {'id': 5098636765, 'qualifierId': 141, 'value': '65.9'}, {'id': 5098636769, 'qualifierId': 213, 'value': '1.16'}, {'id': 5098636759, 'qualifierId': 124}, {'id': 5098636767, 'qualifierId': 212, 'value': '10.2'}, {'id': 5098636761, 'qualifierId': 56, 'value': 'Back'}];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;;dx89rvtjj4ztoqu20jcruv21g;Pass;;;;;;;;;;1,16;65,9;;10,2;7,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;7,1;65,9;;;;;;;;0;53;30;Columbus Crew II;3210;GK;1,0
2699919639;450;1;2;53;36;29nx7yxy1rdqv2oobqn5pjf8p;1;11,2;62,0;2024-07-07T23:18:44.414Z;2024-07-13T09:09:25Z;[{'id': 5098636919, 'qualifierId': 140, 'value': '12.1'}, {'id': 5098636917, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098636923, 'qualifierId': 212, 'value': '25.9'}, {'id': 5098636925, 'qualifierId': 213, 'value': '4.75'}, {'id': 5098636921, 'qualifierId': 141, 'value': '23.9'}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;dx89rvtjj4ztoqu20jcruv21g;Pass;;;;;;;;;;4,75;23,9;;25,9;12,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;12,1;23,9;;;;;;;;0;53;36;Columbus Crew II;3216;DC;1,0
2699919649;451;1;2;53;41;29nx7yxy1rdqv2oobqn5pjf8p;1;26,9;15,7;2024-07-07T23:18:49.598Z;2024-07-07T23:18:51Z;[{'id': 5098636971, 'qualifierId': 213, 'value': '0.10'}, {'id': 5098636967, 'qualifierId': 141, 'value': '17.6'}, {'id': 5098636965, 'qualifierId': 140, 'value': '39.2'}, {'id': 5098636969, 'qualifierId': 212, 'value': '13.0'}, {'id': 5098636963, 'qualifierId': 56, 'value': 'Back'}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;dx89rvtjj4ztoqu20jcruv21g;Pass;;;;;;;;;;0,1;17,6;;13,0;39,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;39,2;17,6;;;;;;;;0;53;41;Columbus Crew II;3221;DL;1,0
2699919665;452;1;2;53;43;29nx7yxy1rdqv2oobqn5pjf8p;1;39,2;17,6;2024-07-07T23:18:51.518Z;2024-07-07T23:18:53Z;[{'id': 5098637069, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098637071, 'qualifierId': 140, 'value': '33.1'}, {'id': 5098637077, 'qualifierId': 213, 'value': '4.19'}, {'id': 5098637075, 'qualifierId': 212, 'value': '12.8'}, {'id': 5098637073, 'qualifierId': 141, 'value': '1.3'}];6xu5v7x5zge1k83w40mmbxyzu;H. Ayari;;;dx89rvtjj4ztoqu20jcruv21g;Pass;;;;;;;;;;4,19;1,3;;12,8;33,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;33,1;1,3;;;;;;;;0;53;43;Columbus Crew II;3223;Sub;1,0
2699919677;453;1;2;53;45;29nx7yxy1rdqv2oobqn5pjf8p;0;31,8;3,3;2024-07-07T23:18:53.134Z;2024-07-13T09:09:40Z;[{'id': 5098637137, 'qualifierId': 141, 'value': '24.6'}, {'id': 5098637133, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098637141, 'qualifierId': 213, 'value': '0.76'}, {'id': 5098637139, 'qualifierId': 212, 'value': '20.9'}, {'id': 5098637135, 'qualifierId': 140, 'value': '46.2'}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;;dx89rvtjj4ztoqu20jcruv21g;Pass;;;;;;;;;;0,76;24,6;;20,9;46,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;46,2;24,6;;;;;;;;0;53;45;Columbus Crew II;3225;DR;1,0
2699919687;546;49;2;53;48;5b4ccd62yeeqdl2qk6jzsmjv8;1;53,1;66,1;2024-07-07T23:18:56.306Z;2024-07-07T23:18:56Z;[];1cc8cz8wtm8f05109tjb02xka;D. Almeida;;;dx89rvtjj4ztoqu20jcruv21g;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;;0;53;48;Toronto II;3228;DL;1,0
2699919693;547;1;2;53;48;5b4ccd62yeeqdl2qk6jzsmjv8;1;53,1;66,1;2024-07-07T23:18:56.525Z;2024-07-07T23:20:22Z;[{'id': 5098637205, 'qualifierId': 56, 'value': 'Center'}, {'id': 5098637209, 'qualifierId': 141, 'value': '60.6'}, {'id': 5098637207, 'qualifierId': 140, 'value': '67.9'}, {'id': 5098637213, 'qualifierId': 213, 'value': '6.05'}, {'id': 5098637211, 'qualifierId': 212, 'value': '16.0'}];1cc8cz8wtm8f05109tjb02xka;D. Almeida;;;dx89rvtjj4ztoqu20jcruv21g;Pass;;;;;;;;;;6,05;60,6;;16,0;67,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;67,9;60,6;;;;;;;;0;53;48;Toronto II;3228;DL;1,0
2699919725;548;1;2;53;50;5b4ccd62yeeqdl2qk6jzsmjv8;1;67,9;60,6;2024-07-07T23:18:58.368Z;2024-07-07T23:19:01Z;[{'id': 5098637391, 'qualifierId': 56, 'value': 'Center'}, {'id': 5098637393, 'qualifierId': 140, 'value': '69.0'}, {'id': 5098637399, 'qualifierId': 213, 'value': '1.47'}, {'id': 5098637395, 'qualifierId': 141, 'value': '77.5'}, {'id': 5098637397, 'qualifierId': 212, 'value': '11.5'}];8warl67c0id3dorr48mn7h82c;G. De Libera;;;dx89rvtjj4ztoqu20jcruv21g;Pass;;;;;;;;;;1,47;77,5;;11,5;69,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;69,0;77,5;;;;;;;;0;53;50;Toronto II;3230;MC;1,0
2699919747;549;1;2;53;53;5b4ccd62yeeqdl2qk6jzsmjv8;1;75,2;77,6;2024-07-07T23:19:00.883Z;2024-07-07T23:19:04Z;[{'id': 5098637527, 'qualifierId': 212, 'value': '24.3'}, {'id': 5098637525, 'qualifierId': 141, 'value': '86.5'}, {'id': 5098637529, 'qualifierId': 213, 'value': '0.25'}, {'id': 5098637523, 'qualifierId': 140, 'value': '97.6'}, {'id': 5098637521, 'qualifierId': 56, 'value': 'Left'}];290iohuheoqdrdocbg25ipgk4;A. Alaouieh;;;dx89rvtjj4ztoqu20jcruv21g;Pass;;;;;;;;;;0,25;86,5;;24,3;97,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;97,6;86,5;;;;;;;;0;53;53;Toronto II;3233;FWL;1,0
2699919777;550;1;2;53;56;5b4ccd62yeeqdl2qk6jzsmjv8;1;97,6;89,3;2024-07-07T23:19:04.695Z;2024-07-13T09:10:04Z;[{'id': 5098637721, 'qualifierId': 213, 'value': '3.01'}, {'id': 5098637717, 'qualifierId': 141, 'value': '95.7'}, {'id': 5098637723, 'qualifierId': 1}, {'id': 5098637713, 'qualifierId': 56, 'value': 'Left'}, {'id': 5098637719, 'qualifierId': 212, 'value': '34.3'}, {'id': 5098637715, 'qualifierId': 140, 'value': '65.2'}];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;;;dx89rvtjj4ztoqu20jcruv21g;Pass;;;;;;;;;;3,01;95,7;;34,3;65,2;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;65,2;95,7;;;;;;;;0;53;56;Toronto II;3236;FW;1,0
2699919781;551;1;2;54;1;5b4ccd62yeeqdl2qk6jzsmjv8;1;66,2;93,6;2024-07-07T23:19:09.069Z;2024-07-07T23:19:10Z;[{'id': 5098637731, 'qualifierId': 141, 'value': '82.1'}, {'id': 5098637729, 'qualifierId': 140, 'value': '63.6'}, {'id': 5098637727, 'qualifierId': 56, 'value': 'Left'}, {'id': 5098637733, 'qualifierId': 212, 'value': '8.3'}, {'id': 5098637735, 'qualifierId': 213, 'value': '4.38'}];79606fy6lyfs1h12645q4shzo;T. Williams;;;dx89rvtjj4ztoqu20jcruv21g;Pass;;;;;;;;;;4,38;82,1;;8,3;63,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;63,6;82,1;;;;;;;;0;54;1;Toronto II;3241;DC;1,0
2699919797;552;1;2;54;2;5b4ccd62yeeqdl2qk6jzsmjv8;1;62,5;83,0;2024-07-07T23:19:10.319Z;2024-07-07T23:19:12Z;[{'id': 5098637819, 'qualifierId': 56, 'value': 'Left'}, {'id': 5098637827, 'qualifierId': 213, 'value': '1.12'}, {'id': 5098637823, 'qualifierId': 141, 'value': '95.7'}, {'id': 5098637825, 'qualifierId': 212, 'value': '9.6'}, {'id': 5098637821, 'qualifierId': 140, 'value': '66.5'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;dx89rvtjj4ztoqu20jcruv21g;Pass;;;;;;;;;;1,12;95,7;;9,6;66,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;66,5;95,7;;;;;;;;0;54;2;Toronto II;3242;MC;1,0
2699919827;553;1;2;54;4;5b4ccd62yeeqdl2qk6jzsmjv8;1;67,7;94,8;2024-07-07T23:19:12.662Z;2024-07-07T23:19:15Z;[{'id': 5098637961, 'qualifierId': 212, 'value': '6.7'}, {'id': 5098637957, 'qualifierId': 140, 'value': '61.4'}, {'id': 5098637963, 'qualifierId': 213, 'value': '3.26'}, {'id': 5098637955, 'qualifierId': 56, 'value': 'Left'}, {'id': 5098637959, 'qualifierId': 141, 'value': '93.6'}];79606fy6lyfs1h12645q4shzo;T. Williams;;;dx89rvtjj4ztoqu20jcruv21g;Pass;;;;;;;;;;3,26;93,6;;6,7;61,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;61,4;93,6;;;;;;;;0;54;4;Toronto II;3244;DC;1,0
2699919857;554;1;2;54;7;5b4ccd62yeeqdl2qk6jzsmjv8;1;61,8;92,3;2024-07-07T23:19:15.255Z;2024-07-07T23:19:18Z;[{'id': 5098638111, 'qualifierId': 213, 'value': '0.23'}, {'id': 5098638107, 'qualifierId': 141, 'value': '96.3'}, {'id': 5098638109, 'qualifierId': 212, 'value': '11.8'}, {'id': 5098638103, 'qualifierId': 56, 'value': 'Left'}, {'id': 5098638105, 'qualifierId': 140, 'value': '72.7'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;dx89rvtjj4ztoqu20jcruv21g;Pass;;;;;;;;;;0,23;96,3;;11,8;72,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;72,7;96,3;;;;;;;;0;54;7;Toronto II;3247;MC;1,0
2699919865;555;1;2;54;10;5b4ccd62yeeqdl2qk6jzsmjv8;1;72,8;95,9;2024-07-07T23:19:18.301Z;2024-07-07T23:19:20Z;[{'id': 5098638133, 'qualifierId': 140, 'value': '65.4'}, {'id': 5098638135, 'qualifierId': 141, 'value': '93.3'}, {'id': 5098638139, 'qualifierId': 213, 'value': '3.37'}, {'id': 5098638137, 'qualifierId': 212, 'value': '8.0'}, {'id': 5098638131, 'qualifierId': 56, 'value': 'Left'}];79606fy6lyfs1h12645q4shzo;T. Williams;;;dx89rvtjj4ztoqu20jcruv21g;Pass;;;;;;;;;;3,37;93,3;;8,0;65,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;65,4;93,3;;;;;;;;0;54;10;Toronto II;3250;DC;1,0
2699919873;556;1;2;54;12;5b4ccd62yeeqdl2qk6jzsmjv8;1;66,3;92,7;2024-07-07T23:19:20.410Z;2024-07-07T23:19:22Z;[{'id': 5098638181, 'qualifierId': 56, 'value': 'Center'}, {'id': 5098638191, 'qualifierId': 213, 'value': '4.29'}, {'id': 5098638187, 'qualifierId': 141, 'value': '78.7'}, {'id': 5098638185, 'qualifierId': 140, 'value': '62.2'}, {'id': 5098638189, 'qualifierId': 212, 'value': '10.4'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;dx89rvtjj4ztoqu20jcruv21g;Pass;;;;;;;;;;4,29;78,7;;10,4;62,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;62,2;78,7;;;;;;;;0;54;12;Toronto II;3252;MC;1,0
2699919913;557;1;2;54;17;5b4ccd62yeeqdl2qk6jzsmjv8;1;61,0;65,1;2024-07-07T23:19:25.456Z;2024-07-07T23:19:29Z;[{'id': 5098638447, 'qualifierId': 213, 'value': '4.84'}, {'id': 5098638443, 'qualifierId': 141, 'value': '21.8'}, {'id': 5098638445, 'qualifierId': 212, 'value': '29.7'}, {'id': 5098638439, 'qualifierId': 56, 'value': 'Center'}, {'id': 5098638441, 'qualifierId': 140, 'value': '64.6'}];33a69m1zaamzxjr6tsb8p3578;C. Mrowka;;;dx89rvtjj4ztoqu20jcruv21g;Pass;;;;;;;;;;4,84;21,8;;29,7;64,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;64,6;21,8;;;;;;;;0;54;17;Toronto II;3257;FWR;1,0
2699919923;558;1;2;54;23;5b4ccd62yeeqdl2qk6jzsmjv8;1;76,1;10,7;2024-07-07T23:19:31.034Z;2024-07-07T23:19:32Z;[{'id': 5098638507, 'qualifierId': 141, 'value': '5.8'}, {'id': 5098638503, 'qualifierId': 56, 'value': 'Right'}, {'id': 5098638509, 'qualifierId': 212, 'value': '5.9'}, {'id': 5098638505, 'qualifierId': 140, 'value': '71.5'}, {'id': 5098638511, 'qualifierId': 213, 'value': '3.75'}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;dx89rvtjj4ztoqu20jcruv21g;Pass;;;;;;;;;;3,75;5,8;;5,9;71,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;71,5;5,8;;;;;;;;0;54;23;Toronto II;3263;MC;1,0
2699919939;559;1;2;54;24;5b4ccd62yeeqdl2qk6jzsmjv8;1;72,9;7,7;2024-07-07T23:19:32.252Z;2024-07-07T23:19:35Z;[{'id': 5098638597, 'qualifierId': 212, 'value': '19.4'}, {'id': 5098638599, 'qualifierId': 213, 'value': '2.44'}, {'id': 5098638593, 'qualifierId': 140, 'value': '58.8'}, {'id': 5098638595, 'qualifierId': 141, 'value': '26.2'}, {'id': 5098638591, 'qualifierId': 56, 'value': 'Center'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;dx89rvtjj4ztoqu20jcruv21g;Pass;;;;;;;;;;2,44;26,2;;19,4;58,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;58,8;26,2;;;;;;;;0;54;24;Toronto II;3264;DR;1,0
