id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_TeamPlayerFormation;value_TeamFormation;value_PlayerPosition;value_Resume;value_Involved;value_JerseyNumber;value_Captain;value_DirectionOfPlay;value_Angle;value_Zone;value_PassEndX;value_KickOff;value_Length;value_PassEndY;value_Chipped;value_LongBall;value_Offensive;value_DeletedEventType;value_AttemptedTackle;value_OppositeRelatedEventId;value_Direct;value_Foul;value_Defensive;value_FreeKickTaken;value_LowGkIntervention;value_KeeperThrow;value_IntendedTackleTarget;value_BlockedPass;value_Assist;value_IntentionalAssist;value_RegularPlay;value_FirstTouch;value_BlockedY;value_RelatedEventId;value_GoalmouthY;value_SmallBoxCentre;value_GoalmouthZ;value_Assisted;value_BigChance;value_LowRight;value_RightFooted;value_BlockedX;value_Sliding;value_Feet;value_ParriedSafe;value_Right;value_Left;value_CornerTaken;value_InSwinger;value_Cross;value_LeftFooted;value_BoxCentre;value_GkY;value_GkX;value_Head;value_CloseRight;value_NotPastGoalLine;value_FromCorner;value_HeadPass;value_TouchTypePass;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_ShirtPull/Holding;value_Launch;value_SwitchOfPlay;value_TakeOnOvertake;value_IndividualPlay;value_BoxRight;value_LowCentre;value_Diving;value_Hands;value_OutSwinger;value_NotVisible;value_ThroughBall;value_MediumGkIntervention;value_TouchTypeControl;value_PullBack;value_OutOfPlay;value_Shove/Push;value_Standing;value_OwnPlayer;value_GkYTimeOfGoal;value_OutOfBoxCentre;value_KeeperTouched;value_LowLeft;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_FlickOn;value_Overrun;value_Handball;value_Collected;value_PenaltyTakerId;value_Penalty;value_Scored;value_NotAssisted;value_FantasyAssistedBy;value_FantasyAssistType;value_FantasyAssistId;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistTeam;value_OtherBodyPart;value_Blocked;value_DefBlock;value_HighClaim;value_HighGkIntervention;value_TakeOnSpace;value_High;value_NextEventGoalKick;value_GoalKick;value_Low;value_LayOff;value_BoxLeft;value_CloseHigh;value_YellowCard;value_RecklessOffence;value_PlayersCaughtOffside;value_Indirect;value_Minutes;value_GkKickFromHands;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_SixYardBlocked;value_Stooping;value_Dissent;value_FreeKick;value_ParriedDanger;value_BlockedCross;value_OverhitCross;value_InjuredPlayerId;value_Injury;value_DrivenCross;value_Straight;value_LeadingToAttempt;value_TacticalFoul;value_HighLeft;value_FastBreak;value_1On1;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2731963529;491;1;2;51;36;6ubc4y1v6hr63mca7ica4hp90;1;53,1;33,4;2024-10-06T18:16:11.968Z;2024-10-06T18:16:15Z;[{'id': 5274638519, 'qualifierId': 140, 'value': '62.2'}, {'id': 5274638525, 'qualifierId': 213, 'value': '5.33'}, {'id': 5274638521, 'qualifierId': 141, 'value': '13.8'}, {'id': 5274638517, 'qualifierId': 56, 'value': 'Right'}, {'id': 5274638523, 'qualifierId': 212, 'value': '16.4'}];52rcg38mijjjusfwqxa2l7hex;J. Lindsey;;;kwr1zoais4pulaqepcxi8v84;Pass;;;;;;;;;;5,33;;62,2;;16,4;13,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;62,2;13,8;;;;;;;;0;51;36;Toronto II;3096;DR;1,0
2731963565;492;1;2;51;40;6ubc4y1v6hr63mca7ica4hp90;0;66,8;11,9;2024-10-06T18:16:15.344Z;2024-10-11T10:19:26Z;[{'id': 5280916011, 'qualifierId': 223}, {'id': 5274638715, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274638727, 'qualifierId': 212, 'value': '31.8'}, {'id': 5274638723, 'qualifierId': 141, 'value': '42.5'}, {'id': 5274638731, 'qualifierId': 213, 'value': '0.71'}, {'id': 5274638719, 'qualifierId': 140, 'value': '89.7'}, {'id': 5280916013, 'qualifierId': 72}, {'id': 5274638709, 'qualifierId': 2}, {'id': 5274638713, 'qualifierId': 155}];4dri4lv9b4w3mz8aj3329qjh0;I. Toklomati;;;kwr1zoais4pulaqepcxi8v84;Pass;;;;;;;;;;0,71;;89,7;;31,8;42,5;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;89,7;42,5;;;;;;;;0;51;40;Toronto II;3100;AMC;1,0
2731963591;486;12;2;51;42;29nx7yxy1rdqv2oobqn5pjf8p;1;8,2;54,8;2024-10-06T18:16:17.899Z;2024-10-06T18:16:18Z;[{'id': 5274638885, 'qualifierId': 140, 'value': '20.7'}, {'id': 5274638891, 'qualifierId': 213, 'value': '6.09'}, {'id': 5274638883, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274638887, 'qualifierId': 141, 'value': '51.0'}, {'id': 5274638889, 'qualifierId': 212, 'value': '13.4'}, {'id': 5274638937, 'qualifierId': 15}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;kwr1zoais4pulaqepcxi8v84;Clearance;;;;;;;;;;6,09;;20,7;;13,4;51,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;20,7;51,0;;;;;;;;0;51;42;Crown Legacy;3102;DC;1,0
2731963767;489;49;2;51;44;29nx7yxy1rdqv2oobqn5pjf8p;1;24,8;52,1;2024-10-06T18:16:19.748Z;2024-10-06T18:16:29Z;[];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;kwr1zoais4pulaqepcxi8v84;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;;0;51;44;Crown Legacy;3104;Sub;1,0
2731963671;487;1;2;51;45;29nx7yxy1rdqv2oobqn5pjf8p;1;20,3;51,8;2024-10-06T18:16:20.075Z;2024-10-06T18:16:22Z;[{'id': 5274639333, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274639337, 'qualifierId': 141, 'value': '34.4'}, {'id': 5274639335, 'qualifierId': 140, 'value': '25.0'}, {'id': 5274639341, 'qualifierId': 213, 'value': '5.11'}, {'id': 5274639339, 'qualifierId': 212, 'value': '12.8'}];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;kwr1zoais4pulaqepcxi8v84;Pass;;;;;;;;;;5,11;;25,0;;12,8;34,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;25,0;34,4;;;;;;;;0;51;45;Crown Legacy;3105;Sub;1,0
2731963679;488;4;2;51;47;29nx7yxy1rdqv2oobqn5pjf8p;1;25,8;40,5;2024-10-06T18:16:22.476Z;2024-10-06T18:30:06Z;[{'id': 5274639405, 'qualifierId': 152}, {'id': 5274639401, 'qualifierId': 13}, {'id': 5274639407, 'qualifierId': 265}, {'id': 5274639711, 'qualifierId': 233, 'value': '493'}, {'id': 5274639403, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274639409, 'qualifierId': 285}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;;kwr1zoais4pulaqepcxi8v84;Foul;;;;;;;;;;;;;;;;;;;;1,0;493,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;;0;51;47;Crown Legacy;3107;DML;1,0
2731963719;493;4;2;51;47;6ubc4y1v6hr63mca7ica4hp90;0;74,2;59,5;2024-10-06T18:16:22.477Z;2024-10-06T18:30:06Z;[{'id': 5274639651, 'qualifierId': 265}, {'id': 5274639649, 'qualifierId': 152}, {'id': 5274639645, 'qualifierId': 13}, {'id': 5274639653, 'qualifierId': 286}, {'id': 5274639647, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274639719, 'qualifierId': 233, 'value': '488'}];4dri4lv9b4w3mz8aj3329qjh0;I. Toklomati;;;kwr1zoais4pulaqepcxi8v84;Foul;;;;;;;;;;;;;;;;;;1,0;;1,0;488,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;51;47;Toronto II;3107;AMC;1,0
2731964163;490;1;2;52;4;29nx7yxy1rdqv2oobqn5pjf8p;1;29,5;31,0;2024-10-06T18:16:39.883Z;2024-10-06T18:16:46Z;[{'id': 5274642123, 'qualifierId': 140, 'value': '23.6'}, {'id': 5274642127, 'qualifierId': 212, 'value': '16.6'}, {'id': 5274642129, 'qualifierId': 213, 'value': '1.95'}, {'id': 5274642119, 'qualifierId': 152}, {'id': 5274642125, 'qualifierId': 141, 'value': '53.7'}, {'id': 5274642117, 'qualifierId': 5}, {'id': 5274642121, 'qualifierId': 56, 'value': 'Back'}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;kwr1zoais4pulaqepcxi8v84;Pass;;;;;;;;;;1,95;;23,6;;16,6;53,7;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;23,6;53,7;;;;;;;;0;52;4;Crown Legacy;3124;DC;1,0
2731964221;491;1;2;52;11;29nx7yxy1rdqv2oobqn5pjf8p;1;31,9;51,0;2024-10-06T18:16:46.442Z;2024-10-06T18:16:49Z;[{'id': 5274642445, 'qualifierId': 212, 'value': '15.5'}, {'id': 5274642441, 'qualifierId': 140, 'value': '27.3'}, {'id': 5274642443, 'qualifierId': 141, 'value': '29.3'}, {'id': 5274642447, 'qualifierId': 213, 'value': '4.40'}, {'id': 5274642439, 'qualifierId': 56, 'value': 'Back'}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;kwr1zoais4pulaqepcxi8v84;Pass;;;;;;;;;;4,4;;27,3;;15,5;29,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;27,3;29,3;;;;;;;;0;52;11;Crown Legacy;3131;DC;1,0
2731964311;492;1;2;52;14;29nx7yxy1rdqv2oobqn5pjf8p;1;27,3;23,8;2024-10-06T18:16:49.099Z;2024-10-06T18:16:53Z;[{'id': 5274642945, 'qualifierId': 141, 'value': '5.3'}, {'id': 5274642949, 'qualifierId': 212, 'value': '24.3'}, {'id': 5274642941, 'qualifierId': 140, 'value': '47.1'}, {'id': 5274642937, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274642953, 'qualifierId': 213, 'value': '5.74'}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;kwr1zoais4pulaqepcxi8v84;Pass;;;;;;;;;;5,74;;47,1;;24,3;5,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;47,1;5,3;;;;;;;;0;52;14;Crown Legacy;3134;DC;1,0
2731964375;493;1;2;52;17;29nx7yxy1rdqv2oobqn5pjf8p;1;53,5;11,9;2024-10-06T18:16:52.923Z;2024-10-06T18:16:54Z;[{'id': 5274643285, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274643291, 'qualifierId': 212, 'value': '13.2'}, {'id': 5274643287, 'qualifierId': 140, 'value': '42.7'}, {'id': 5274643293, 'qualifierId': 213, 'value': '2.61'}, {'id': 5274643289, 'qualifierId': 141, 'value': '21.8'}];7z57s6veqr3k87quyd6i7fgx6;M. Fisher;;;kwr1zoais4pulaqepcxi8v84;Pass;;;;;;;;;;2,61;;42,7;;13,2;21,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;42,7;21,8;;;;;;;;0;52;17;Crown Legacy;3137;Sub;1,0
2731964419;494;1;2;52;19;29nx7yxy1rdqv2oobqn5pjf8p;1;42,5;21,8;2024-10-06T18:16:54.795Z;2024-10-06T18:16:56Z;[{'id': 5274643505, 'qualifierId': 140, 'value': '47.6'}, {'id': 5274643511, 'qualifierId': 213, 'value': '0.99'}, {'id': 5274643509, 'qualifierId': 212, 'value': '9.7'}, {'id': 5274643507, 'qualifierId': 141, 'value': '33.7'}, {'id': 5274643503, 'qualifierId': 56, 'value': 'Back'}];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;kwr1zoais4pulaqepcxi8v84;Pass;;;;;;;;;;0,99;;47,6;;9,7;33,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;47,6;33,7;;;;;;;;0;52;19;Crown Legacy;3139;Sub;1,0
2731964459;495;1;2;52;21;29nx7yxy1rdqv2oobqn5pjf8p;1;45,8;30,5;2024-10-06T18:16:56.555Z;2024-10-06T18:16:58Z;[{'id': 5274643749, 'qualifierId': 140, 'value': '31.9'}, {'id': 5274643747, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274643753, 'qualifierId': 212, 'value': '14.7'}, {'id': 5274643755, 'qualifierId': 213, 'value': '3.02'}, {'id': 5274643751, 'qualifierId': 141, 'value': '33.2'}];3wn0nn5q8g2mjzuc8yb4dvu2;M. Cimermancic;;;kwr1zoais4pulaqepcxi8v84;Pass;;;;;;;;;;3,02;;31,9;;14,7;33,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;31,9;33,2;;;;;;;;0;52;21;Crown Legacy;3141;MC;1,0
2731964521;496;1;2;52;23;29nx7yxy1rdqv2oobqn5pjf8p;1;31,6;34,7;2024-10-06T18:16:58.795Z;2024-10-06T18:17:02Z;[{'id': 5274644067, 'qualifierId': 140, 'value': '34.7'}, {'id': 5274644073, 'qualifierId': 213, 'value': '1.36'}, {'id': 5274644065, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274644069, 'qualifierId': 141, 'value': '56.7'}, {'id': 5274644071, 'qualifierId': 212, 'value': '15.3'}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;kwr1zoais4pulaqepcxi8v84;Pass;;;;;;;;;;1,36;;34,7;;15,3;56,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;34,7;56,7;;;;;;;;0;52;23;Crown Legacy;3143;DC;1,0
2731964631;497;1;2;52;26;29nx7yxy1rdqv2oobqn5pjf8p;1;39,2;62,1;2024-10-06T18:17:01.948Z;2024-10-06T18:17:07Z;[{'id': 5274644731, 'qualifierId': 56, 'value': 'Left'}, {'id': 5274644739, 'qualifierId': 212, 'value': '27.0'}, {'id': 5274644741, 'qualifierId': 213, 'value': '0.87'}, {'id': 5274644735, 'qualifierId': 140, 'value': '55.8'}, {'id': 5274644737, 'qualifierId': 141, 'value': '92.4'}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;kwr1zoais4pulaqepcxi8v84;Pass;;;;;;;;;;0,87;;55,8;;27,0;92,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;55,8;92,4;;;;;;;;0;52;26;Crown Legacy;3146;DC;1,0
2731964681;498;1;2;52;32;29nx7yxy1rdqv2oobqn5pjf8p;1;54,3;92,6;2024-10-06T18:17:07.435Z;2024-10-06T18:17:24Z;[{'id': 5274644993, 'qualifierId': 141, 'value': '86.0'}, {'id': 5274644997, 'qualifierId': 213, 'value': '5.99'}, {'id': 5274644989, 'qualifierId': 56, 'value': 'Left'}, {'id': 5274644991, 'qualifierId': 140, 'value': '68.7'}, {'id': 5274644995, 'qualifierId': 212, 'value': '15.8'}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;;kwr1zoais4pulaqepcxi8v84;Pass;;;;;;;;;;5,99;;68,7;;15,8;86,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;68,7;86,0;;;;;;;;0;52;32;Crown Legacy;3152;DC;1,0
2731964731;499;1;2;52;35;29nx7yxy1rdqv2oobqn5pjf8p;1;69,7;84,5;2024-10-06T18:17:10.203Z;2024-10-06T18:17:14Z;[{'id': 5274645299, 'qualifierId': 141, 'value': '88.1'}, {'id': 5274645315, 'qualifierId': 213, 'value': '0.15'}, {'id': 5274645293, 'qualifierId': 56, 'value': 'Left'}, {'id': 5274645295, 'qualifierId': 140, 'value': '85.3'}, {'id': 5274645307, 'qualifierId': 212, 'value': '16.6'}];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;kwr1zoais4pulaqepcxi8v84;Pass;;;;;;;;;;0,15;;85,3;;16,6;88,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;85,3;88,1;;;;;;;;0;52;35;Crown Legacy;3155;Sub;1,0
2731964749;500;1;2;52;39;29nx7yxy1rdqv2oobqn5pjf8p;0;95,5;75,5;2024-10-06T18:17:14.058Z;2024-10-06T18:17:14Z;[{'id': 5274645403, 'qualifierId': 213, 'value': '4.74'}, {'id': 5274645397, 'qualifierId': 140, 'value': '95.7'}, {'id': 5274645401, 'qualifierId': 212, 'value': '8.4'}, {'id': 5274645395, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274645399, 'qualifierId': 141, 'value': '63.2'}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;;kwr1zoais4pulaqepcxi8v84;Pass;;;;;;;;;;4,74;;95,7;;8,4;63,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;95,7;63,2;;;;;;;;0;52;39;Crown Legacy;3159;DML;1,0
2731964757;494;43;2;52;40;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-10-06T18:17:15.154Z;2024-10-11T10:22:01Z;[{'id': 5280916367, 'qualifierId': 144, 'value': '49'}];9b29l83qhedv79h20lgyu9tqt;B. Tuiloma;;;kwr1zoais4pulaqepcxi8v84;Deleted event;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;52;40;Toronto II;3160;DL;1,0
2731964803;495;1;2;52;41;6ubc4y1v6hr63mca7ica4hp90;0;4,1;33,0;2024-10-06T18:17:16.403Z;2024-10-06T18:17:18Z;[{'id': 5274645817, 'qualifierId': 157}, {'id': 5274645825, 'qualifierId': 140, 'value': '36.1'}, {'id': 5274645819, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274645841, 'qualifierId': 1}, {'id': 5274645833, 'qualifierId': 212, 'value': '36.1'}, {'id': 5274645837, 'qualifierId': 213, 'value': '5.91'}, {'id': 5274645829, 'qualifierId': 141, 'value': '13.6'}];9b29l83qhedv79h20lgyu9tqt;B. Tuiloma;;;kwr1zoais4pulaqepcxi8v84;Pass;;;;;;;;;;5,91;;36,1;;36,1;13,6;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;36,1;13,6;;;;;;;;0;52;41;Toronto II;3161;DL;1,0
2731964909;501;1;2;52;45;29nx7yxy1rdqv2oobqn5pjf8p;1;55,6;87,6;2024-10-06T18:17:20.699Z;2024-10-06T18:17:24Z;[{'id': 5274646501, 'qualifierId': 212, 'value': '7.6'}, {'id': 5274646495, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274646497, 'qualifierId': 140, 'value': '52.8'}, {'id': 5274646503, 'qualifierId': 213, 'value': '4.31'}, {'id': 5274646499, 'qualifierId': 141, 'value': '77.3'}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;;kwr1zoais4pulaqepcxi8v84;Pass;;;;;;;;;;4,31;;52,8;;7,6;77,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;52,8;77,3;;;;;;;;0;52;45;Crown Legacy;3165;DC;1,0
2731964951;502;1;2;52;50;29nx7yxy1rdqv2oobqn5pjf8p;1;53,7;76,4;2024-10-06T18:17:25.578Z;2024-10-06T18:17:27Z;[{'id': 5274646763, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274646767, 'qualifierId': 141, 'value': '77.0'}, {'id': 5274646769, 'qualifierId': 212, 'value': '15.4'}, {'id': 5274646771, 'qualifierId': 213, 'value': '0.03'}, {'id': 5274646765, 'qualifierId': 140, 'value': '68.4'}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;kwr1zoais4pulaqepcxi8v84;Pass;;;;;;;;;;0,03;;68,4;;15,4;77,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;68,4;77,0;;;;;;;;0;52;50;Crown Legacy;3170;DC;1,0
2731964989;503;1;2;52;51;29nx7yxy1rdqv2oobqn5pjf8p;1;68,4;78,5;2024-10-06T18:17:26.714Z;2024-10-06T18:17:28Z;[{'id': 5274646973, 'qualifierId': 140, 'value': '65.6'}, {'id': 5274646981, 'qualifierId': 213, 'value': '1.87'}, {'id': 5274646977, 'qualifierId': 141, 'value': '92.3'}, {'id': 5274646979, 'qualifierId': 212, 'value': '9.8'}, {'id': 5274646969, 'qualifierId': 56, 'value': 'Left'}];c760g3hvhvi7nra7gpdrynn1m;J. Altobelli;;;kwr1zoais4pulaqepcxi8v84;Pass;;;;;;;;;;1,87;;65,6;;9,8;92,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;65,6;92,3;;;;;;;;0;52;51;Crown Legacy;3171;FW;1,0
