id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_Involved;value_Captain;value_TeamKit;value_Resume;value_JerseyNumber;value_TeamFormation;value_TeamPlayerFormation;value_DirectionOfPlay;value_Zone;value_Length;value_Angle;value_PassEndX;value_KickOff;value_PassEndY;value_Chipped;value_LongBall;value_NextEventThrowIn;value_OppositeRelatedEventId;value_NotVisible;value_ThrowIn;value_Launch;value_Head;value_Offensive;value_TakeOnSpace;value_Defensive;value_TouchTypeClearance;value_Right;value_Left;value_CornerTaken;value_RightFooted;value_Cross;value_OutSwinger;value_MediumGkIntervention;value_GkKickFromHands;value_HeadPass;value_DeletedEventType;value_Assist;value_IntentionalAssist;value_FirstTouch;value_Assisted;value_BigChance;value_GkX;value_GkY;value_RelatedEventId;value_SmallBoxCentre;value_BlockedY;value_NotPastGoalLine;value_GoalmouthZ;value_GoalmouthY;value_BlockedX;value_RegularPlay;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_Volley;value_GoalShotGameClock;value_LowLeft;value_Tap;value_BlockedPass;value_TakeOnOvertake;value_IntendedTackleTarget;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_NotAssisted;value_IndividualPlay;value_LowCentre;value_OutOfBoxCentre;value_Hands;value_LowGkIntervention;value_Stooping;value_Collected;value_KeeperThrow;value_LeftFooted;value_Blocked;value_DefBlock;value_BlockedClearance;value_HighLeft;value_BoxCentre;value_NextEventGoalKick;value_GoalKick;value_Low;value_TouchTypePass;value_Overrun;value_OverArm;value_TouchTypeControl;value_OutOfPlay;value_InSwinger;value_SixYardBlocked;value_FromCorner;value_Defensive1V1;value_Handball;value_1On1;value_ParriedSafe;value_Feet;value_Sliding;value_FlickOn;value_Injury;value_InjuredPlayerId;value_LeadingToGoal;value_LowRight;value_RelatedError1Id;value_FollowsADribble;value_ShirtPull/Holding;value_YellowCard;value_TacticalFoul;value_HighClaim;value_HighGkIntervention;value_SwitchOfPlay;value_SmallBoxRight;value_High;value_SetPiece;value_BoxDeepLeft;value_CloseHigh;value_BoxLeft;value_FastBreak;value_OtherBodyPart;value_PlayersCaughtOffside;value_Indirect;value_TempMissed;value_FantasyAssistType;value_FantasyAssistId;value_FreeKick;value_FantasyAssistedBy;value_FantasyAssistTeam;value_Minutes;value_AerialFoul;value_BlockedCross;value_Deflection;value_EndType;value_Diving;value_ParriedDanger;value_Standing;value_Dissent;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_PullBack;value_BoxRight;value_TimeWasting;value_GkHoof;value_VideoCoverageLost;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2693548681;403;12;1;46;56;5icuo8utnztpsd9l03gdd68dl;1;6,4;71,7;2024-06-01T02:52:10.404Z;2024-06-01T02:52:11Z;[{'id': 5063516685, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063516683, 'qualifierId': 185}, {'id': 5063516723, 'qualifierId': 233, 'value': '410'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;d4s4gkd3nmz6m1oiwfrydvfo4;Clearance;;;;;;;;;;;;;;;;;;;410,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;46;56;Ventura County;2816;DC;1,0
2693548687;404;6;1;46;57;5icuo8utnztpsd9l03gdd68dl;0;6,9;70,1;2024-06-01T02:52:11.507Z;2024-06-07T09:52:05Z;[{'id': 5063516729, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063516731, 'qualifierId': 73}, {'id': 5063516741, 'qualifierId': 233, 'value': '411'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;d4s4gkd3nmz6m1oiwfrydvfo4;Corner Awarded;;;;;;;;;;;;;;;;;;;411,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;46;57;Ventura County;2817;DC;1,0
2693548689;411;6;1;46;57;8ijkk62897so5r3bq0wgwx4bu;1;93,1;29,9;2024-06-01T02:52:11.507Z;2024-06-01T02:52:17Z;[{'id': 5063516735, 'qualifierId': 75}, {'id': 5063516733, 'qualifierId': 56, 'value': 'Center'}, {'id': 5063516737, 'qualifierId': 233, 'value': '404'}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;d4s4gkd3nmz6m1oiwfrydvfo4;Corner Awarded;;;;;;;;;;;;;;;;;;;404,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;46;57;Tacoma Defiance;2817;DR;1,0
2693548719;412;1;1;47;37;8ijkk62897so5r3bq0wgwx4bu;0;99,5;0,5;2024-06-01T02:52:51.081Z;2024-06-07T09:52:18Z;[{'id': 5063516937, 'qualifierId': 140, 'value': '93.7'}, {'id': 5063516943, 'qualifierId': 213, 'value': '1.74'}, {'id': 5063516927, 'qualifierId': 2}, {'id': 5063516945, 'qualifierId': 1}, {'id': 5063516931, 'qualifierId': 155}, {'id': 5063516941, 'qualifierId': 212, 'value': '36.1'}, {'id': 5071218677, 'qualifierId': 72}, {'id': 5063516935, 'qualifierId': 56, 'value': 'Center'}, {'id': 5063516929, 'qualifierId': 6}, {'id': 5063516933, 'qualifierId': 223}, {'id': 5063516939, 'qualifierId': 141, 'value': '52.8'}, {'id': 5063516975, 'qualifierId': 233, 'value': '406'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;d4s4gkd3nmz6m1oiwfrydvfo4;Pass;;;;;;;;;;;36,1;1,74;93,7;;52,8;1,0;1,0;;406,0;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;93,7;52,8;;;;;;;0;0;47;37;Tacoma Defiance;2857;DC;1,0
2693548725;405;43;1;47;40;5icuo8utnztpsd9l03gdd68dl;1;0,0;0,0;2024-06-01T02:52:53.954Z;2024-06-07T09:52:32Z;[{'id': 5063516971, 'qualifierId': 233, 'value': '413'}, {'id': 5063516963, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071218725, 'qualifierId': 144, 'value': '44'}, {'id': 5063516965, 'qualifierId': 285, 'value': '0'}];bdrs643l8uzj01plxa25wncdm;J. Castro;;;d4s4gkd3nmz6m1oiwfrydvfo4;Deleted event;;;;;;;;;;;;;;;;;;;413,0;;;;;;;0,0;;;;;;;;;;;44,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;47;40;Ventura County;2860;GK;1,0
2693548723;413;43;1;47;40;8ijkk62897so5r3bq0wgwx4bu;1;0,0;0,0;2024-06-01T02:52:53.955Z;2024-06-07T09:52:35Z;[{'id': 5063516961, 'qualifierId': 286, 'value': '0'}, {'id': 5063516959, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071218731, 'qualifierId': 144, 'value': '44'}];1kl9112b8rcbr3k1s5hs353x0;A. Bibout;;;d4s4gkd3nmz6m1oiwfrydvfo4;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;44,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;47;40;Tacoma Defiance;2860;FW;1,0
2693548727;406;11;1;47;41;5icuo8utnztpsd9l03gdd68dl;1;7,5;51,9;2024-06-01T02:52:55.378Z;2024-06-07T09:52:38Z;[{'id': 5071218751, 'qualifierId': 378}, {'id': 5063516967, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063516983, 'qualifierId': 233, 'value': '412'}, {'id': 5063516969, 'qualifierId': 88}];bdrs643l8uzj01plxa25wncdm;J. Castro;;;d4s4gkd3nmz6m1oiwfrydvfo4;Claim;;;;;;;;;;;;;;;;;;;412,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;47;41;Ventura County;2861;GK;1,0
2693548731;407;1;1;47;44;5icuo8utnztpsd9l03gdd68dl;1;15,2;52,7;2024-06-01T02:52:57.650Z;2024-06-01T02:53:01Z;[{'id': 5063517007, 'qualifierId': 141, 'value': '70.9'}, {'id': 5063517009, 'qualifierId': 212, 'value': '13.5'}, {'id': 5063517003, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063517005, 'qualifierId': 140, 'value': '20.3'}, {'id': 5063517011, 'qualifierId': 213, 'value': '1.16'}, {'id': 5063517001, 'qualifierId': 123}];bdrs643l8uzj01plxa25wncdm;J. Castro;;;d4s4gkd3nmz6m1oiwfrydvfo4;Pass;;;;;;;;;;;13,5;1,16;20,3;;70,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;20,3;70,9;;;;;;;0;0;47;44;Ventura County;2864;GK;1,0
2693548733;408;1;1;47;47;5icuo8utnztpsd9l03gdd68dl;1;20,3;70,8;2024-06-01T02:53:00.914Z;2024-06-01T02:53:01Z;[{'id': 5063517021, 'qualifierId': 140, 'value': '30.8'}, {'id': 5063517019, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063517023, 'qualifierId': 141, 'value': '90.9'}, {'id': 5063517017, 'qualifierId': 155}, {'id': 5063517025, 'qualifierId': 212, 'value': '17.6'}, {'id': 5063517027, 'qualifierId': 213, 'value': '0.89'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;d4s4gkd3nmz6m1oiwfrydvfo4;Pass;;;;;;;;;;;17,6;0,89;30,8;;90,9;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;30,8;90,9;;;;;;;0;0;47;47;Ventura County;2867;DC;1,0
2693548735;409;1;1;47;48;5icuo8utnztpsd9l03gdd68dl;1;30,8;90,9;2024-06-01T02:53:01.842Z;2024-06-01T02:53:03Z;[{'id': 5063517047, 'qualifierId': 141, 'value': '78.7'}, {'id': 5063517045, 'qualifierId': 140, 'value': '29.7'}, {'id': 5063517049, 'qualifierId': 212, 'value': '8.4'}, {'id': 5063517043, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063517051, 'qualifierId': 213, 'value': '4.57'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;d4s4gkd3nmz6m1oiwfrydvfo4;Pass;;;;;;;;;;;8,4;4,57;29,7;;78,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;29,7;78,7;;;;;;;0;0;47;48;Ventura County;2868;AML;1,0
2693548743;410;1;1;47;49;5icuo8utnztpsd9l03gdd68dl;1;32,9;85,6;2024-06-01T02:53:03.474Z;2024-06-01T02:53:10Z;[{'id': 5063517133, 'qualifierId': 141, 'value': '96.9'}, {'id': 5063517131, 'qualifierId': 140, 'value': '49.5'}, {'id': 5063517137, 'qualifierId': 213, 'value': '0.42'}, {'id': 5063517135, 'qualifierId': 212, 'value': '19.0'}, {'id': 5063517129, 'qualifierId': 56, 'value': 'Back'}];7ajceczjsu9ci4nqv9gg2860a;F. Daroma;;;d4s4gkd3nmz6m1oiwfrydvfo4;Pass;;;;;;;;;;;19,0;0,42;49,5;;96,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;49,5;96,9;;;;;;;0;0;47;49;Ventura County;2869;MC;1,0
2693548747;411;1;1;47;56;5icuo8utnztpsd9l03gdd68dl;1;63,6;96,2;2024-06-01T02:53:10.370Z;2024-06-01T02:53:13Z;[{'id': 5063517161, 'qualifierId': 213, 'value': '4.18'}, {'id': 5063517159, 'qualifierId': 212, 'value': '17.6'}, {'id': 5063517153, 'qualifierId': 56, 'value': 'Center'}, {'id': 5063517157, 'qualifierId': 141, 'value': '73.9'}, {'id': 5063517155, 'qualifierId': 140, 'value': '55.0'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;d4s4gkd3nmz6m1oiwfrydvfo4;Pass;;;;;;;;;;;17,6;4,18;55,0;;73,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;55,0;73,9;;;;;;;0;0;47;56;Ventura County;2876;AML;1,0
2693548751;412;1;1;48;0;5icuo8utnztpsd9l03gdd68dl;1;53,9;59,0;2024-06-01T02:53:13.874Z;2024-06-01T02:53:18Z;[{'id': 5063517181, 'qualifierId': 141, 'value': '25.3'}, {'id': 5063517177, 'qualifierId': 56, 'value': 'Center'}, {'id': 5063517183, 'qualifierId': 212, 'value': '22.9'}, {'id': 5063517185, 'qualifierId': 213, 'value': '4.66'}, {'id': 5063517179, 'qualifierId': 140, 'value': '52.8'}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;d4s4gkd3nmz6m1oiwfrydvfo4;Pass;;;;;;;;;;;22,9;4,66;52,8;;25,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;52,8;25,3;;;;;;;0;0;48;0;Ventura County;2880;MC;1,0
2693548759;413;1;1;48;4;5icuo8utnztpsd9l03gdd68dl;1;53,1;23,9;2024-06-01T02:53:18.114Z;2024-06-01T02:53:21Z;[{'id': 5063517223, 'qualifierId': 212, 'value': '11.1'}, {'id': 5063517219, 'qualifierId': 140, 'value': '47.1'}, {'id': 5063517221, 'qualifierId': 141, 'value': '37.4'}, {'id': 5063517225, 'qualifierId': 213, 'value': '2.17'}, {'id': 5063517217, 'qualifierId': 56, 'value': 'Back'}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;d4s4gkd3nmz6m1oiwfrydvfo4;Pass;;;;;;;;;;;11,1;2,17;47,1;;37,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;47,1;37,4;;;;;;;0;0;48;4;Ventura County;2884;DR;1,0
2693548765;414;1;1;48;7;5icuo8utnztpsd9l03gdd68dl;0;51,3;41,9;2024-06-01T02:53:21.283Z;2024-06-01T02:53:24Z;[{'id': 5063517257, 'qualifierId': 140, 'value': '77.9'}, {'id': 5063517265, 'qualifierId': 1}, {'id': 5063517255, 'qualifierId': 56, 'value': 'Center'}, {'id': 5063517259, 'qualifierId': 141, 'value': '76.1'}, {'id': 5063517253, 'qualifierId': 155}, {'id': 5063517263, 'qualifierId': 213, 'value': '0.69'}, {'id': 5063517261, 'qualifierId': 212, 'value': '36.3'}];9mi1sfptejdihpufyukrdkftg;B. Aguilar;;;d4s4gkd3nmz6m1oiwfrydvfo4;Pass;;;;;;;;;;;36,3;0,69;77,9;;76,1;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;77,9;76,1;;;;;;;0;0;48;7;Ventura County;2887;DL;1,0
2693548769;414;1;1;48;10;8ijkk62897so5r3bq0wgwx4bu;1;18,0;19,1;2024-06-01T02:53:24.480Z;2024-06-01T02:53:27Z;[{'id': 5063517285, 'qualifierId': 140, 'value': '32.1'}, {'id': 5063517287, 'qualifierId': 141, 'value': '30.0'}, {'id': 5063517281, 'qualifierId': 3}, {'id': 5063517289, 'qualifierId': 212, 'value': '16.6'}, {'id': 5063517283, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063517291, 'qualifierId': 213, 'value': '0.46'}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;d4s4gkd3nmz6m1oiwfrydvfo4;Pass;;;;;;;;;;;16,6;0,46;32,1;;30,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;32,1;30,0;;;;;;;0;0;48;10;Tacoma Defiance;2890;DR;1,0
2693548777;415;1;1;48;13;8ijkk62897so5r3bq0wgwx4bu;1;32,1;30,0;2024-06-01T02:53:27.168Z;2024-06-01T02:53:28Z;[{'id': 5063517325, 'qualifierId': 141, 'value': '28.9'}, {'id': 5063517327, 'qualifierId': 212, 'value': '12.4'}, {'id': 5063517321, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063517329, 'qualifierId': 213, 'value': '6.22'}, {'id': 5063517323, 'qualifierId': 140, 'value': '43.9'}];58akq0ojntf5n123msb1tzeok;G. Arnold;;;d4s4gkd3nmz6m1oiwfrydvfo4;Pass;;;;;;;;;;;12,4;6,22;43,9;;28,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;43,9;28,9;;;;;;;0;0;48;13;Tacoma Defiance;2893;MC;1,0
2693548779;416;49;1;48;15;8ijkk62897so5r3bq0wgwx4bu;1;42,0;28,2;2024-06-01T02:53:28.728Z;2024-06-01T02:53:29Z;[];4o8ulvahxfb06x5xhvflvwhzo;R. Ramos;;;d4s4gkd3nmz6m1oiwfrydvfo4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;48;15;Tacoma Defiance;2895;AMC;1,0
2693548781;417;50;1;48;15;8ijkk62897so5r3bq0wgwx4bu;1;42,1;23,7;2024-06-01T02:53:29.384Z;2024-06-01T02:53:32Z;[{'id': 5063517345, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063517347, 'qualifierId': 286}, {'id': 5063517371, 'qualifierId': 233, 'value': '415'}];4o8ulvahxfb06x5xhvflvwhzo;R. Ramos;;;d4s4gkd3nmz6m1oiwfrydvfo4;Dispossessed;;;;;;;;;;;;;;;;;;;415,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;48;15;Tacoma Defiance;2895;AMC;1,0
2693548785;415;7;1;48;15;5icuo8utnztpsd9l03gdd68dl;0;57,9;76,3;2024-06-01T02:53:29.385Z;2024-06-07T09:58:38Z;[{'id': 5063517351, 'qualifierId': 285}, {'id': 5071220701, 'qualifierId': 385}, {'id': 5063517349, 'qualifierId': 56, 'value': 'Center'}, {'id': 5063517365, 'qualifierId': 233, 'value': '417'}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;d4s4gkd3nmz6m1oiwfrydvfo4;Tackle;;;;;;;;;;;;;;;;;;;417,0;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;48;15;Ventura County;2895;MC;1,0
2693548793;418;1;1;48;17;8ijkk62897so5r3bq0wgwx4bu;1;39,1;21,0;2024-06-01T02:53:31.248Z;2024-06-01T02:53:33Z;[{'id': 5063517391, 'qualifierId': 140, 'value': '33.2'}, {'id': 5063517389, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063517393, 'qualifierId': 141, 'value': '28.6'}, {'id': 5063517395, 'qualifierId': 212, 'value': '8.1'}, {'id': 5063517397, 'qualifierId': 213, 'value': '2.45'}];4o8ulvahxfb06x5xhvflvwhzo;R. Ramos;;;d4s4gkd3nmz6m1oiwfrydvfo4;Pass;;;;;;;;;;;8,1;2,45;33,2;;28,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;33,2;28,6;;;;;;;0;0;48;17;Tacoma Defiance;2897;AMC;1,0
2693548799;419;1;1;48;19;8ijkk62897so5r3bq0wgwx4bu;0;33,2;28,6;2024-06-01T02:53:33.519Z;2024-06-01T02:53:35Z;[{'id': 5063517431, 'qualifierId': 140, 'value': '69.6'}, {'id': 5063517427, 'qualifierId': 155}, {'id': 5063517439, 'qualifierId': 1}, {'id': 5063517433, 'qualifierId': 141, 'value': '31.2'}, {'id': 5063517429, 'qualifierId': 56, 'value': 'Center'}, {'id': 5063517435, 'qualifierId': 212, 'value': '38.3'}, {'id': 5063517437, 'qualifierId': 213, 'value': '0.05'}];58akq0ojntf5n123msb1tzeok;G. Arnold;;;d4s4gkd3nmz6m1oiwfrydvfo4;Pass;;;;;;;;;;;38,3;0,05;69,6;;31,2;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;69,6;31,2;;;;;;;0;0;48;19;Tacoma Defiance;2899;MC;1,0
2693548801;416;1;1;48;22;5icuo8utnztpsd9l03gdd68dl;1;29,2;72,6;2024-06-01T02:53:35.650Z;2024-06-01T02:53:38Z;[{'id': 5063517443, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063517449, 'qualifierId': 212, 'value': '13.4'}, {'id': 5063517451, 'qualifierId': 213, 'value': '1.18'}, {'id': 5063517441, 'qualifierId': 3}, {'id': 5063517447, 'qualifierId': 141, 'value': '90.8'}, {'id': 5063517445, 'qualifierId': 140, 'value': '34.0'}];9mi1sfptejdihpufyukrdkftg;B. Aguilar;;;d4s4gkd3nmz6m1oiwfrydvfo4;Pass;;;;;;;;;;;13,4;1,18;34,0;;90,8;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;34,0;90,8;;;;;;;0;0;48;22;Ventura County;2902;DL;1,0
2693548803;417;49;1;48;24;5icuo8utnztpsd9l03gdd68dl;1;32,2;90,6;2024-06-01T02:53:38.017Z;2024-06-01T02:53:38Z;[];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;d4s4gkd3nmz6m1oiwfrydvfo4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;48;24;Ventura County;2904;DC;1,0
