id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_TeamKit;value_TeamPlayerFormation;value_Captain;value_Resume;value_PlayerPosition;value_JerseyNumber;value_TeamFormation;value_DirectionOfPlay;value_Angle;value_KickOff;value_Length;value_PassEndY;value_Zone;value_PassEndX;value_LongBall;value_Chipped;value_HeadPass;value_Defensive;value_OppositeRelatedEventId;value_TakeOnSpace;value_Offensive;value_TouchTypeControl;value_DeletedEventType;value_SwitchOfPlay;value_NextEventThrowIn;value_ThrowIn;value_Launch;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_LowGkIntervention;value_KeeperThrow;value_VideoCoverageLost;value_LeadingToGoal;value_GoalShotGameClock;value_GoalmouthZ;value_GoalmouthY;value_LeftFooted;value_GkX;value_GkXTimeOfGoal;value_FirstTouch;value_OutOfBoxCentre;value_RegularPlay;value_RelatedError1Id;value_GkYTimeOfGoal;value_LowRight;value_GoalShotTimestamp;value_NotAssisted;value_GkY;value_NotVisible;value_Cross;value_OutSwinger;value_RightFooted;value_NextEventGoalKick;value_Low;value_GoalKick;value_BlockedPass;value_PlayersCaughtOffside;value_OutOfPlay;value_Left;value_Indirect;value_HighClaim;value_MediumGkIntervention;value_Assist;value_BlockedY;value_Blocked;value_LowCentre;value_IndividualPlay;value_RelatedEventId;value_OutOfBoxLeft;value_Assisted;value_BlockedX;value_DefBlock;value_IntendedTackleTarget;value_LayOff;value_Head;value_PullBack;value_ThroughBall;value_Straight;value_DrivenCross;value_CaptainChange;value_TouchTypePass;value_InSwinger;value_IntentionalAssist;value_BoxCentre;value_Hands;value_Collected;value_Standing;value_FlickOn;value_Right;value_CornerTaken;value_TakeOnOvertake;value_TouchTypeClearance;value_Handball;value_BlockedCross;value_High;value_ShirtPull/Holding;value_TacticalFoul;value_YellowCard;value_OtherObstacle;value_GkStart;value_BoxRight;value_InjuredPlayerId;value_Injury;value_HighGkIntervention;value_FromCorner;value_Overrun;value_Minutes;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_OverArm;value_SixYardBlocked;value_HighLeft;value_SetPiece;value_LowLeft;value_BoxLeft;value_BigChance;value_GkHoof;value_Volley;value_Defensive1V1;value_AerialFoul;value_CloseHigh;value_RecklessOffence;value_BoxDeepLeft;value_Strong;value_HitWoodwork;value_HitBar;value_ViolentConduct;value_RedCard;value_Argument;value_GoesToPenalties;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_Diving;value_Saved;value_ParriedSafe;value_Missed;value_HighCentre;value_KeeperTouched;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2704522245;478;5;2;48;14;cbip96wzs3jc2xadoluhhxotl;0;101,3;84,0;2024-07-29T03:11:00.712Z;2024-08-02T05:15:11Z;[{'id': 5124039701, 'qualifierId': 233, 'value': '323'}, {'id': 5124039691, 'qualifierId': 346}, {'id': 5124039689, 'qualifierId': 56, 'value': 'Left'}];17x0wwjg47boyx7jua6vqf0gk;M. Bell;;;echqli2q50v5boptrbe4fxxck;Out;;;;;;;;;;;;;;;;;;;;323,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;;0;48;14;Vancouver Whitecaps II;2894;Sub;1,0
2704522279;325;1;2;48;34;eo64tqkioegeb09iice2hf8bt;1;5,2;46,0;2024-07-29T03:11:20.317Z;2024-08-01T11:18:58Z;[{'id': 5124039901, 'qualifierId': 141, 'value': '15.5'}, {'id': 5124039905, 'qualifierId': 213, 'value': '5.23'}, {'id': 5124046877, 'qualifierId': 237}, {'id': 5124039899, 'qualifierId': 140, 'value': '16.5'}, {'id': 5124046875, 'qualifierId': 124}, {'id': 5124039897, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124039903, 'qualifierId': 212, 'value': '23.9'}];6cdhdb44atdm9b3n7swgi002y;M. Anchor;;;echqli2q50v5boptrbe4fxxck;Pass;;;;;;;;;;5,23;;23,9;15,5;;16,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;16,5;15,5;;;;;;;;0;48;34;Real Monarchs;2914;GK;1,0
2704522285;326;1;2;48;37;eo64tqkioegeb09iice2hf8bt;0;17,2;16,7;2024-07-29T03:11:24.055Z;2024-07-29T04:21:05Z;[{'id': 5124039921, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124039925, 'qualifierId': 141, 'value': '12.8'}, {'id': 5124039923, 'qualifierId': 140, 'value': '39.5'}, {'id': 5124039929, 'qualifierId': 213, 'value': '6.17'}, {'id': 5124039927, 'qualifierId': 212, 'value': '23.6'}];bsufynk2wfvpz40nrndah1kb8;D. Saidykhan;;;echqli2q50v5boptrbe4fxxck;Pass;;;;;;;;;;6,17;;23,6;12,8;;39,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;39,5;12,8;;;;;;;;0;48;37;Real Monarchs;2917;DC;1,0
2704522281;479;1;2;48;38;cbip96wzs3jc2xadoluhhxotl;1;66,3;87,5;2024-07-29T03:11:24.770Z;2024-07-29T03:11:26Z;[{'id': 5124039911, 'qualifierId': 140, 'value': '73.3'}, {'id': 5124039909, 'qualifierId': 56, 'value': 'Left'}, {'id': 5124039913, 'qualifierId': 141, 'value': '90.2'}, {'id': 5124039915, 'qualifierId': 212, 'value': '7.6'}, {'id': 5124039917, 'qualifierId': 213, 'value': '0.24'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;echqli2q50v5boptrbe4fxxck;Pass;;;;;;;;;;0,24;;7,6;90,2;;73,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;73,3;90,2;;;;;;;;0;48;38;Vancouver Whitecaps II;2918;MC;1,0
2704522283;480;49;2;48;40;cbip96wzs3jc2xadoluhhxotl;1;73,3;88,1;2024-07-29T03:11:26.682Z;2024-07-29T03:11:27Z;[];17x0wwjg47boyx7jua6vqf0gk;M. Bell;;;echqli2q50v5boptrbe4fxxck;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;;0;48;40;Vancouver Whitecaps II;2920;Sub;1,0
2705059267;652;83;2;48;41;eo64tqkioegeb09iice2hf8bt;1;30,5;19,3;2024-07-29T03:11:27.352Z;2024-08-01T11:19:32Z;[{'id': 5127074881, 'qualifierId': 399, 'value': '17x0wwjg47boyx7jua6vqf0gk'}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;;echqli2q50v5boptrbe4fxxck;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;48;41;Real Monarchs;2921;AMC;1,0
2704522297;481;1;2;48;45;cbip96wzs3jc2xadoluhhxotl;1;73,0;56,1;2024-07-29T03:11:31.914Z;2024-07-29T03:11:33Z;[{'id': 5124039989, 'qualifierId': 56, 'value': 'Right'}, {'id': 5124039991, 'qualifierId': 140, 'value': '69.8'}, {'id': 5124039995, 'qualifierId': 212, 'value': '24.8'}, {'id': 5124039993, 'qualifierId': 141, 'value': '20.0'}, {'id': 5124039997, 'qualifierId': 213, 'value': '4.58'}];17x0wwjg47boyx7jua6vqf0gk;M. Bell;;;echqli2q50v5boptrbe4fxxck;Pass;;;;;;;;;;4,58;;24,8;20,0;;69,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;69,8;20,0;;;;;;;;0;48;45;Vancouver Whitecaps II;2925;Sub;1,0
2704522299;482;1;2;48;47;cbip96wzs3jc2xadoluhhxotl;1;69,7;20,9;2024-07-29T03:11:33.793Z;2024-07-29T03:11:35Z;[{'id': 5124040003, 'qualifierId': 140, 'value': '64.8'}, {'id': 5124040007, 'qualifierId': 212, 'value': '9.8'}, {'id': 5124040009, 'qualifierId': 213, 'value': '2.13'}, {'id': 5124040005, 'qualifierId': 141, 'value': '33.1'}, {'id': 5124040001, 'qualifierId': 56, 'value': 'Center'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;echqli2q50v5boptrbe4fxxck;Pass;;;;;;;;;;2,13;;9,8;33,1;;64,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;64,8;33,1;;;;;;;;0;48;47;Vancouver Whitecaps II;2927;DC;1,0
2704522303;483;1;2;48;49;cbip96wzs3jc2xadoluhhxotl;1;63,6;35,1;2024-07-29T03:11:35.290Z;2024-07-29T03:11:38Z;[{'id': 5124040037, 'qualifierId': 213, 'value': '0.09'}, {'id': 5124040031, 'qualifierId': 140, 'value': '70.8'}, {'id': 5124040035, 'qualifierId': 212, 'value': '7.6'}, {'id': 5124040033, 'qualifierId': 141, 'value': '36.1'}, {'id': 5124040029, 'qualifierId': 56, 'value': 'Center'}];1z750xyx7stmv6uf51h1y6ehh;E. Holt;;;echqli2q50v5boptrbe4fxxck;Pass;;;;;;;;;;0,09;;7,6;36,1;;70,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;70,8;36,1;;;;;;;;0;48;49;Vancouver Whitecaps II;2929;DC;1,0
2704522305;484;1;2;48;52;cbip96wzs3jc2xadoluhhxotl;0;70,6;41,6;2024-07-29T03:11:38.418Z;2024-07-29T03:11:38Z;[{'id': 5124040045, 'qualifierId': 141, 'value': '43.6'}, {'id': 5124040043, 'qualifierId': 140, 'value': '74.9'}, {'id': 5124040041, 'qualifierId': 56, 'value': 'Center'}, {'id': 5124040047, 'qualifierId': 212, 'value': '4.7'}, {'id': 5124040049, 'qualifierId': 213, 'value': '0.29'}];3wkej06590b61lyqm7vt1kwes;G. Dillon;;;echqli2q50v5boptrbe4fxxck;Pass;;;;;;;;;;0,29;;4,7;43,6;;74,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;74,9;43,6;;;;;;;;0;48;52;Vancouver Whitecaps II;2932;MC;1,0
2704522313;327;8;2;48;53;eo64tqkioegeb09iice2hf8bt;1;31,4;40,3;2024-07-29T03:11:39.518Z;2024-08-01T11:20:57Z;[{'id': 5127074885, 'qualifierId': 384}, {'id': 5124040087, 'qualifierId': 56, 'value': 'Back'}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;;echqli2q50v5boptrbe4fxxck;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;48;53;Real Monarchs;2933;AMC;1,0
2704522317;328;49;2;48;54;eo64tqkioegeb09iice2hf8bt;1;25,2;47,8;2024-07-29T03:11:40.183Z;2024-08-01T11:20:59Z;[];9b02cix263jvavj538nkj3m6s;L. Mackenzie;;;echqli2q50v5boptrbe4fxxck;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;48;54;Real Monarchs;2934;MC;1,0
2704522329;329;1;2;48;54;eo64tqkioegeb09iice2hf8bt;1;26,1;48,1;2024-07-29T03:11:40.639Z;2024-08-01T11:21:03Z;[{'id': 5124040131, 'qualifierId': 213, 'value': '5.87'}, {'id': 5124040129, 'qualifierId': 212, 'value': '7.5'}, {'id': 5124040127, 'qualifierId': 141, 'value': '43.7'}, {'id': 5124040123, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124040125, 'qualifierId': 140, 'value': '32.6'}];9b02cix263jvavj538nkj3m6s;L. Mackenzie;;;echqli2q50v5boptrbe4fxxck;Pass;;;;;;;;;;5,87;;7,5;43,7;;32,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;32,6;43,7;;;;;;;;0;48;54;Real Monarchs;2934;MC;1,0
2705059277;653;1;2;48;54;eo64tqkioegeb09iice2hf8bt;1;27,9;38,0;2024-07-29T03:11:41.001Z;2024-08-01T11:21:54Z;[{'id': 5127074991, 'qualifierId': 212, 'value': '8.8'}, {'id': 5127074987, 'qualifierId': 140, 'value': '36.1'}, {'id': 5127074989, 'qualifierId': 141, 'value': '40.3'}, {'id': 5127074985, 'qualifierId': 56, 'value': 'Back'}, {'id': 5127074993, 'qualifierId': 213, 'value': '0.18'}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;;echqli2q50v5boptrbe4fxxck;Pass;;;;;;;;;;0,18;;8,8;40,3;;36,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;36,1;40,3;;;;;;;;0;48;54;Real Monarchs;2934;AMC;1,0
2704522335;330;1;2;48;56;eo64tqkioegeb09iice2hf8bt;1;40,4;44,3;2024-07-29T03:11:42.126Z;2024-08-01T11:21:56Z;[{'id': 5124040151, 'qualifierId': 213, 'value': '0.64'}, {'id': 5124040143, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124040145, 'qualifierId': 140, 'value': '44.2'}, {'id': 5124040147, 'qualifierId': 141, 'value': '48.7'}, {'id': 5124040149, 'qualifierId': 212, 'value': '5.0'}];84wint64ygxx3pi5fz3mr12j8;N. Fleuriau Chateau;;;echqli2q50v5boptrbe4fxxck;Pass;;;;;;;;;;0,64;;5,0;48,7;;44,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;44,2;48,7;;;;;;;;0;48;56;Real Monarchs;2936;FW;1,0
2705059279;654;1;2;48;57;eo64tqkioegeb09iice2hf8bt;0;43,0;45,0;2024-07-29T03:11:43.780Z;2024-08-01T11:22:10Z;[{'id': 5127075007, 'qualifierId': 213, 'value': '1.23'}, {'id': 5127075005, 'qualifierId': 212, 'value': '16.2'}, {'id': 5127075003, 'qualifierId': 141, 'value': '67.4'}, {'id': 5127075001, 'qualifierId': 140, 'value': '48.2'}, {'id': 5127074999, 'qualifierId': 56, 'value': 'Back'}];1ksu0c3adavx1gqbrhalfpatw;C. Kachwele;;;echqli2q50v5boptrbe4fxxck;Pass;;;;;;;;;;1,23;;16,2;67,4;;48,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;48,2;67,4;;;;;;;;0;48;57;Real Monarchs;2937;FW;1,0
2704522319;485;49;2;48;59;cbip96wzs3jc2xadoluhhxotl;1;46,8;27,0;2024-07-29T03:11:45.106Z;2024-08-01T11:22:15Z;[];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;echqli2q50v5boptrbe4fxxck;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;;0;48;59;Vancouver Whitecaps II;2939;DC;1,0
2704522375;486;1;2;49;0;cbip96wzs3jc2xadoluhhxotl;1;46,4;28,6;2024-07-29T03:11:46.977Z;2024-07-29T03:11:54Z;[{'id': 5124040241, 'qualifierId': 140, 'value': '38.8'}, {'id': 5124040245, 'qualifierId': 212, 'value': '12.8'}, {'id': 5124040243, 'qualifierId': 141, 'value': '43.3'}, {'id': 5124040247, 'qualifierId': 213, 'value': '2.24'}, {'id': 5124040239, 'qualifierId': 56, 'value': 'Back'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;echqli2q50v5boptrbe4fxxck;Pass;;;;;;;;;;2,24;;12,8;43,3;;38,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;38,8;43,3;;;;;;;;0;49;0;Vancouver Whitecaps II;2940;DC;1,0
2704522381;487;1;2;49;7;cbip96wzs3jc2xadoluhhxotl;1;37,6;44,0;2024-07-29T03:11:53.897Z;2024-07-29T03:11:55Z;[{'id': 5124040273, 'qualifierId': 140, 'value': '46.4'}, {'id': 5124040275, 'qualifierId': 141, 'value': '36.7'}, {'id': 5124040271, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124040277, 'qualifierId': 212, 'value': '10.5'}, {'id': 5124040279, 'qualifierId': 213, 'value': '5.79'}];1z750xyx7stmv6uf51h1y6ehh;E. Holt;;;echqli2q50v5boptrbe4fxxck;Pass;;;;;;;;;;5,79;;10,5;36,7;;46,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;46,4;36,7;;;;;;;;0;49;7;Vancouver Whitecaps II;2947;DC;1,0
2704522383;488;1;2;49;9;cbip96wzs3jc2xadoluhhxotl;1;46,1;37,1;2024-07-29T03:11:55.505Z;2024-07-29T03:11:56Z;[{'id': 5124040283, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124040285, 'qualifierId': 140, 'value': '37.4'}, {'id': 5124040287, 'qualifierId': 141, 'value': '40.0'}, {'id': 5124040289, 'qualifierId': 212, 'value': '9.3'}, {'id': 5124040291, 'qualifierId': 213, 'value': '2.93'}];3wkej06590b61lyqm7vt1kwes;G. Dillon;;;echqli2q50v5boptrbe4fxxck;Pass;;;;;;;;;;2,93;;9,3;40,0;;37,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;37,4;40,0;;;;;;;;0;49;9;Vancouver Whitecaps II;2949;MC;1,0
2704522391;489;1;2;49;10;cbip96wzs3jc2xadoluhhxotl;1;37,4;40,0;2024-07-29T03:11:56.698Z;2024-07-29T03:11:59Z;[{'id': 5124040339, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124040345, 'qualifierId': 212, 'value': '18.5'}, {'id': 5124040343, 'qualifierId': 141, 'value': '13.1'}, {'id': 5124040341, 'qualifierId': 140, 'value': '39.7'}, {'id': 5124040347, 'qualifierId': 213, 'value': '4.84'}];1z750xyx7stmv6uf51h1y6ehh;E. Holt;;;echqli2q50v5boptrbe4fxxck;Pass;;;;;;;;;;4,84;;18,5;13,1;;39,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;39,7;13,1;;;;;;;;0;49;10;Vancouver Whitecaps II;2950;DC;1,0
2704522403;490;1;2;49;13;cbip96wzs3jc2xadoluhhxotl;1;39,9;13,4;2024-07-29T03:11:59.345Z;2024-07-29T03:12:01Z;[{'id': 5124040417, 'qualifierId': 213, 'value': '6.07'}, {'id': 5124040411, 'qualifierId': 140, 'value': '63.4'}, {'id': 5124040409, 'qualifierId': 56, 'value': 'Right'}, {'id': 5124040413, 'qualifierId': 141, 'value': '5.5'}, {'id': 5124040415, 'qualifierId': 212, 'value': '25.3'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;echqli2q50v5boptrbe4fxxck;Pass;;;;;;;;;;6,07;;25,3;5,5;;63,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;63,4;5,5;;;;;;;;0;49;13;Vancouver Whitecaps II;2953;DC;1,0
2704522409;491;1;2;49;15;cbip96wzs3jc2xadoluhhxotl;1;63,4;5,5;2024-07-29T03:12:01.594Z;2024-07-29T03:12:05Z;[{'id': 5124040439, 'qualifierId': 56, 'value': 'Right'}, {'id': 5124040447, 'qualifierId': 213, 'value': '0.01'}, {'id': 5124040441, 'qualifierId': 140, 'value': '82.8'}, {'id': 5124040445, 'qualifierId': 212, 'value': '20.4'}, {'id': 5124040443, 'qualifierId': 141, 'value': '5.8'}];6kpb5yyfk2ifjgtfkspb8xwd0;O. Anderson;;;echqli2q50v5boptrbe4fxxck;Pass;;;;;;;;;;0,01;;20,4;5,8;;82,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;82,8;5,8;;;;;;;;0;49;15;Vancouver Whitecaps II;2955;FW;1,0
2704522417;492;1;2;49;18;cbip96wzs3jc2xadoluhhxotl;0;85,1;6,4;2024-07-29T03:12:04.866Z;2024-08-01T11:22:34Z;[{'id': 5124040475, 'qualifierId': 155}, {'id': 5127075021, 'qualifierId': 224}, {'id': 5124040477, 'qualifierId': 56, 'value': 'Center'}, {'id': 5124040483, 'qualifierId': 212, 'value': '50.1'}, {'id': 5124040479, 'qualifierId': 140, 'value': '97.3'}, {'id': 5127075023, 'qualifierId': 20}, {'id': 5124040473, 'qualifierId': 2}, {'id': 5124040487, 'qualifierId': 1}, {'id': 5124040481, 'qualifierId': 141, 'value': '77.6'}, {'id': 5124040485, 'qualifierId': 213, 'value': '1.31'}];8y2nsfsangmn1qa389y25b76c;O. Marquez;;;echqli2q50v5boptrbe4fxxck;Pass;;;;;;;;;;1,31;;50,1;77,6;;97,3;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;97,3;77,6;;;;;;;;0;49;18;Vancouver Whitecaps II;2958;DMR;1,0
