id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_TeamKit;value_JerseyNumber;value_TeamFormation;value_PlayerPosition;value_TeamPlayerFormation;value_Involved;value_Captain;value_Resume;value_DirectionOfPlay;value_PassEndY;value_Length;value_KickOff;value_Angle;value_Zone;value_PassEndX;value_Launch;value_LongBall;value_HeadPass;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_TouchTypePass;value_LowGkIntervention;value_KeeperThrow;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_Overrun;value_TakeOnOvertake;value_TouchTypeClearance;value_LayOff;value_Chipped;value_Assist;value_Left;value_RegularPlay;value_Assisted;value_OutOfBoxCentre;value_GkY;value_GoalmouthZ;value_IndividualPlay;value_NotPastGoalLine;value_Head;value_FirstTouch;value_BlockedY;value_GkX;value_GoalmouthY;value_BlockedX;value_RelatedEventId;value_MediumGkIntervention;value_SwitchOfPlay;value_TakeOnSpace;value_DeletedEventType;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_NextEventGoalKick;value_GoalKick;value_Low;value_OutOfPlay;value_CloseRight;value_LeftFooted;value_Defensive1V1;value_ShirtPull/Holding;value_OutSwinger;value_Cross;value_RightFooted;value_Shove/Push;value_BoxCentre;value_SetPiece;value_GoalShotGameClock;value_LowLeft;value_GoalShotTimestamp;value_NotAssisted;value_GkXTimeOfGoal;value_Volley;value_GkYTimeOfGoal;value_BlockedPass;value_Straight;value_DrivenCross;value_BlockedCross;value_CornerTaken;value_HighClaim;value_HighGkIntervention;value_OverArm;value_TouchTypeControl;value_IncorrectOutOfPlayDecision;value_IntentionalAssist;value_FreeKick;value_Blocked;value_DefBlock;value_ByWall;value_FlickOn;value_YellowCard;value_OtherReason;value_Penalty;value_PenaltyTakerId;value_FantasyAssistTeam;value_CausingPlayer;value_FantasyAssistId;value_Second(2Nd)OppositeRelatedEventId;value_KeeperTouched;value_FantasyAssistType;value_FantasyAssistedBy;value_BigChance;value_Right;value_Scored;value_Diving;value_Minutes;value_NotVisible;value_Dissent;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_FloatedCross;value_InSwinger;value_FromCorner;value_CloseLeft;value_Handball;value_InjuredPlayerId;value_Injury;value_BlockedClearance;value_PlayersCaughtOffside;value_Indirect;value_HighCentre;value_Hands;value_ParriedSafe;value_Reaching;value_ThrowInSetPiece;value_RecklessOffence;value_LowCentre;value_BoxRight;value_CloseHigh;value_BoxLeft;value_Caught;value_Standing;value_GoalDisallowed;value_GoesToPenalties;value_LowRight;value_Saved;value_Feet;value_HighRight;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2701138511;551;1;2;50;34;cbip96wzs3jc2xadoluhhxotl;1;60,5;37,6;2024-07-15T03:43:07.998Z;2024-07-15T03:43:09Z;[{'id': 5105282459, 'qualifierId': 140, 'value': '59.0'}, {'id': 5105282457, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105282463, 'qualifierId': 212, 'value': '5.5'}, {'id': 5105282461, 'qualifierId': 141, 'value': '45.4'}, {'id': 5105282465, 'qualifierId': 213, 'value': '1.86'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;e39zrhtf97q609q4h82jicv10;Pass;;;;;;;;;;45,4;5,5;;1,86;;59,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;59,0;45,4;;;;;;;;0;50;34;Portland Timbers II;3034;DL;1,0
2701138519;552;1;2;50;38;cbip96wzs3jc2xadoluhhxotl;1;55,1;52,7;2024-07-15T03:43:11.422Z;2024-07-15T03:43:15Z;[{'id': 5105282511, 'qualifierId': 212, 'value': '5.5'}, {'id': 5105282513, 'qualifierId': 213, 'value': '1.53'}, {'id': 5105282505, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105282507, 'qualifierId': 140, 'value': '55.3'}, {'id': 5105282509, 'qualifierId': 141, 'value': '60.8'}];3wkej06590b61lyqm7vt1kwes;G. Dillon;;e39zrhtf97q609q4h82jicv10;Pass;;;;;;;;;;60,8;5,5;;1,53;;55,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;55,3;60,8;;;;;;;;0;50;38;Portland Timbers II;3038;MC;1,0
2701138527;553;1;2;50;41;cbip96wzs3jc2xadoluhhxotl;1;54,6;70,2;2024-07-15T03:43:14.958Z;2024-07-15T03:43:18Z;[{'id': 5105282567, 'qualifierId': 213, 'value': '1.03'}, {'id': 5105282559, 'qualifierId': 56, 'value': 'Left'}, {'id': 5105282565, 'qualifierId': 212, 'value': '21.4'}, {'id': 5105282561, 'qualifierId': 140, 'value': '65.0'}, {'id': 5105282563, 'qualifierId': 141, 'value': '97.2'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;e39zrhtf97q609q4h82jicv10;Pass;;;;;;;;;;97,2;21,4;;1,03;;65,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;65,0;97,2;;;;;;;;0;50;41;Portland Timbers II;3041;MC;1,0
2701138535;554;1;2;50;45;cbip96wzs3jc2xadoluhhxotl;1;68,5;97,5;2024-07-15T03:43:18.414Z;2024-07-20T07:56:35Z;[{'id': 5105282617, 'qualifierId': 140, 'value': '82.8'}, {'id': 5105282623, 'qualifierId': 213, 'value': '5.28'}, {'id': 5105282619, 'qualifierId': 141, 'value': '62.7'}, {'id': 5105282621, 'qualifierId': 212, 'value': '28.0'}, {'id': 5105282613, 'qualifierId': 155}, {'id': 5105282615, 'qualifierId': 56, 'value': 'Center'}];asy97zdxk0352toy38huzk222;T. Silva;;e39zrhtf97q609q4h82jicv10;Pass;;;;;;;;;;62,7;28,0;;5,28;;82,8;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;82,8;62,7;;;;;;;;0;50;45;Portland Timbers II;3045;DC;1,0
2701138539;555;61;2;50;49;cbip96wzs3jc2xadoluhhxotl;0;86,0;61,5;2024-07-15T03:43:22.495Z;2024-07-15T03:43:22Z;[{'id': 5105282629, 'qualifierId': 56, 'value': 'Center'}];6d45ccicyo6dregi9cm4ad4kq;I. Paul;;e39zrhtf97q609q4h82jicv10;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;50;49;Portland Timbers II;3049;Sub;1,0
2701138537;392;4;2;50;49;5ou8b446l1sl8frblkz3xi17g;1;13,0;39,1;2024-07-15T03:43:22.553Z;2024-07-15T03:43:26Z;[{'id': 5105282657, 'qualifierId': 10}, {'id': 5105282659, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105282705, 'qualifierId': 233, 'value': '556'}, {'id': 5105282661, 'qualifierId': 152}, {'id': 5105282663, 'qualifierId': 285}];;;;e39zrhtf97q609q4h82jicv10;Foul;;;;;;;;;;;;;;;;;;;;556,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;50;49;Real Monarchs;3049;;
2701138541;556;4;2;50;49;cbip96wzs3jc2xadoluhhxotl;0;87,0;60,9;2024-07-15T03:43:22.554Z;2024-07-15T03:43:27Z;[{'id': 5105282697, 'qualifierId': 10}, {'id': 5105282703, 'qualifierId': 286}, {'id': 5105282699, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105282701, 'qualifierId': 152}, {'id': 5105282709, 'qualifierId': 233, 'value': '392'}];6d45ccicyo6dregi9cm4ad4kq;I. Paul;;e39zrhtf97q609q4h82jicv10;Foul;;;;;;;;;;;;;;;;;;;1,0;392,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;50;49;Portland Timbers II;3049;Sub;1,0
2701138589;393;1;2;51;5;5ou8b446l1sl8frblkz3xi17g;1;8,8;40,3;2024-07-15T03:43:38.193Z;2024-07-15T03:43:42Z;[{'id': 5105282899, 'qualifierId': 212, 'value': '21.1'}, {'id': 5105282897, 'qualifierId': 141, 'value': '71.1'}, {'id': 5105282889, 'qualifierId': 5}, {'id': 5105282891, 'qualifierId': 152}, {'id': 5105282895, 'qualifierId': 140, 'value': '11.4'}, {'id': 5105282901, 'qualifierId': 213, 'value': '1.44'}, {'id': 5105282893, 'qualifierId': 56, 'value': 'Back'}];aja8uwk6vyjzzd5nvkh7pbtux;T. Muse;;e39zrhtf97q609q4h82jicv10;Pass;;;;;;;;;;71,1;21,1;;1,44;;11,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;11,4;71,1;;;;;;;;0;51;5;Real Monarchs;3065;GK;1,0
2701138599;394;1;2;51;9;5ou8b446l1sl8frblkz3xi17g;1;12,7;70,9;2024-07-15T03:43:42.412Z;2024-07-15T03:43:46Z;[{'id': 5105282959, 'qualifierId': 140, 'value': '4.9'}, {'id': 5105282957, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105282965, 'qualifierId': 213, 'value': '4.32'}, {'id': 5105282961, 'qualifierId': 141, 'value': '42.2'}, {'id': 5105282963, 'qualifierId': 212, 'value': '21.2'}];d1xlw5bza316m39f9n82hir1m;K. Rad;;e39zrhtf97q609q4h82jicv10;Pass;;;;;;;;;;42,2;21,2;;4,32;;4,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;4,9;42,2;;;;;;;;0;51;9;Real Monarchs;3069;DC;1,0
2701138617;395;1;2;51;12;5ou8b446l1sl8frblkz3xi17g;0;8,3;29,2;2024-07-15T03:43:45.974Z;2024-07-15T03:43:49Z;[{'id': 5105283037, 'qualifierId': 1}, {'id': 5105283025, 'qualifierId': 155}, {'id': 5105283027, 'qualifierId': 56, 'value': 'Right'}, {'id': 5105283029, 'qualifierId': 140, 'value': '54.8'}, {'id': 5105283033, 'qualifierId': 212, 'value': '51.0'}, {'id': 5105283031, 'qualifierId': 141, 'value': '7.7'}, {'id': 5105283035, 'qualifierId': 213, 'value': '5.99'}];aja8uwk6vyjzzd5nvkh7pbtux;T. Muse;;e39zrhtf97q609q4h82jicv10;Pass;;;;;;;;;;7,7;51,0;;5,99;;54,8;;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;54,8;7,7;;;;;;;;0;51;12;Real Monarchs;3072;GK;1,0
2701138633;557;1;2;51;17;cbip96wzs3jc2xadoluhhxotl;1;43,5;89,9;2024-07-15T03:43:50.575Z;2024-07-15T03:43:52Z;[{'id': 5105283141, 'qualifierId': 213, 'value': '0.00'}, {'id': 5105283137, 'qualifierId': 141, 'value': '89.9'}, {'id': 5105283139, 'qualifierId': 212, 'value': '17.9'}, {'id': 5105283133, 'qualifierId': 56, 'value': 'Left'}, {'id': 5105283135, 'qualifierId': 140, 'value': '60.5'}, {'id': 5105283131, 'qualifierId': 3}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;e39zrhtf97q609q4h82jicv10;Pass;;;;;;;;;;89,9;17,9;;0,0;;60,5;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;60,5;89,9;;;;;;;;0;51;17;Portland Timbers II;3077;DC;1,0
2701138637;558;1;2;51;19;cbip96wzs3jc2xadoluhhxotl;1;60,5;89,4;2024-07-15T03:43:52.351Z;2024-07-15T03:43:53Z;[{'id': 5105283163, 'qualifierId': 140, 'value': '64.8'}, {'id': 5105283161, 'qualifierId': 56, 'value': 'Left'}, {'id': 5105283165, 'qualifierId': 141, 'value': '85.1'}, {'id': 5105283169, 'qualifierId': 213, 'value': '5.71'}, {'id': 5105283159, 'qualifierId': 3}, {'id': 5105283167, 'qualifierId': 212, 'value': '5.4'}];dzo2odov052991qseshgfruju;D. Iskenderian;;e39zrhtf97q609q4h82jicv10;Pass;;;;;;;;;;85,1;5,4;;5,71;;64,8;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;64,8;85,1;;;;;;;;0;51;19;Portland Timbers II;3079;AML;1,0
2701138639;559;49;2;51;20;cbip96wzs3jc2xadoluhhxotl;1;68,3;83,8;2024-07-15T03:43:53.361Z;2024-07-15T03:43:53Z;[];6d45ccicyo6dregi9cm4ad4kq;I. Paul;;e39zrhtf97q609q4h82jicv10;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;51;20;Portland Timbers II;3080;Sub;1,0
2701138645;560;50;2;51;22;cbip96wzs3jc2xadoluhhxotl;1;84,6;84,0;2024-07-15T03:43:56.032Z;2024-07-15T03:43:59Z;[{'id': 5105283205, 'qualifierId': 286}, {'id': 5105283203, 'qualifierId': 56, 'value': 'Left'}, {'id': 5105283239, 'qualifierId': 233, 'value': '396'}];6d45ccicyo6dregi9cm4ad4kq;I. Paul;;e39zrhtf97q609q4h82jicv10;Dispossessed;;;;;;;;;;;;;;;;;;;1,0;396,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;51;22;Portland Timbers II;3082;Sub;1,0
2701138651;396;7;2;51;22;5ou8b446l1sl8frblkz3xi17g;1;15,4;16,0;2024-07-15T03:43:56.033Z;2024-07-20T07:58:23Z;[{'id': 5109843331, 'qualifierId': 383}, {'id': 5105283231, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105283235, 'qualifierId': 233, 'value': '560'}, {'id': 5105283233, 'qualifierId': 285}];druwx3n136woly4objqgk7tp0;A. Enriquez;;e39zrhtf97q609q4h82jicv10;Tackle;;;;;;;;;;;;;;;;;;;;560,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;51;22;Real Monarchs;3082;MC;1,0
2701138653;397;49;2;51;25;5ou8b446l1sl8frblkz3xi17g;1;8,1;9,9;2024-07-15T03:43:58.427Z;2024-07-15T03:43:58Z;[];druwx3n136woly4objqgk7tp0;A. Enriquez;;e39zrhtf97q609q4h82jicv10;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;51;25;Real Monarchs;3085;MC;1,0
2701138655;398;1;2;51;25;5ou8b446l1sl8frblkz3xi17g;0;7,7;7,4;2024-07-15T03:43:58.958Z;2024-07-15T03:44:01Z;[{'id': 5105283259, 'qualifierId': 212, 'value': '22.5'}, {'id': 5105283253, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105283251, 'qualifierId': 157}, {'id': 5105283255, 'qualifierId': 140, 'value': '28.3'}, {'id': 5105283261, 'qualifierId': 213, 'value': '6.00'}, {'id': 5105283263, 'qualifierId': 1}, {'id': 5105283257, 'qualifierId': 141, 'value': '0.0'}];druwx3n136woly4objqgk7tp0;A. Enriquez;;e39zrhtf97q609q4h82jicv10;Pass;;;;;;;;;;0,0;22,5;;6,0;;28,3;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;28,3;0,0;;;;;;;;0;51;25;Real Monarchs;3085;MC;1,0
2701138659;399;5;2;51;27;5ou8b446l1sl8frblkz3xi17g;0;31,7;-1,8;2024-07-15T03:44:00.608Z;2024-07-15T03:44:51Z;[{'id': 5105283277, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105283279, 'qualifierId': 347}, {'id': 5105283363, 'qualifierId': 233, 'value': '561'}];druwx3n136woly4objqgk7tp0;A. Enriquez;;e39zrhtf97q609q4h82jicv10;Out;;;;;;;;;;;;;;;;;;;;561,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;51;27;Real Monarchs;3087;MC;1,0
2701138673;561;5;2;51;27;cbip96wzs3jc2xadoluhhxotl;1;68,3;101,8;2024-07-15T03:44:00.608Z;2024-07-15T03:44:08Z;[{'id': 5105283349, 'qualifierId': 233, 'value': '399'}, {'id': 5105283345, 'qualifierId': 56, 'value': 'Left'}, {'id': 5105283347, 'qualifierId': 347}];asy97zdxk0352toy38huzk222;T. Silva;;e39zrhtf97q609q4h82jicv10;Out;;;;;;;;;;;;;;;;;;;;399,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;51;27;Portland Timbers II;3087;DC;1,0
2701138685;562;1;2;51;34;cbip96wzs3jc2xadoluhhxotl;1;83,5;100,0;2024-07-15T03:44:07.456Z;2024-07-15T03:44:09Z;[{'id': 5105283397, 'qualifierId': 141, 'value': '93.2'}, {'id': 5105283399, 'qualifierId': 212, 'value': '7.6'}, {'id': 5105283401, 'qualifierId': 213, 'value': '5.44'}, {'id': 5105283393, 'qualifierId': 56, 'value': 'Left'}, {'id': 5105283395, 'qualifierId': 140, 'value': '88.3'}, {'id': 5105283391, 'qualifierId': 107}];asy97zdxk0352toy38huzk222;T. Silva;;e39zrhtf97q609q4h82jicv10;Pass;;;;;;;;;;93,2;7,6;;5,44;;88,3;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;88,3;93,2;;;;;;;;0;51;34;Portland Timbers II;3094;DC;1,0
2701138693;563;1;2;51;36;cbip96wzs3jc2xadoluhhxotl;1;88,3;93,2;2024-07-15T03:44:09.440Z;2024-07-15T03:44:10Z;[{'id': 5105283435, 'qualifierId': 140, 'value': '84.9'}, {'id': 5105283433, 'qualifierId': 56, 'value': 'Left'}, {'id': 5105283439, 'qualifierId': 212, 'value': '3.8'}, {'id': 5105283437, 'qualifierId': 141, 'value': '95.3'}, {'id': 5105283441, 'qualifierId': 213, 'value': '2.76'}];dzo2odov052991qseshgfruju;D. Iskenderian;;e39zrhtf97q609q4h82jicv10;Pass;;;;;;;;;;95,3;3,8;;2,76;;84,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;84,9;95,3;;;;;;;;0;51;36;Portland Timbers II;3096;AML;1,0
2701138701;564;1;2;51;37;cbip96wzs3jc2xadoluhhxotl;1;83,7;95,6;2024-07-15T03:44:10.640Z;2024-07-15T03:44:12Z;[{'id': 5105283497, 'qualifierId': 212, 'value': '8.7'}, {'id': 5105283499, 'qualifierId': 213, 'value': '4.05'}, {'id': 5105283493, 'qualifierId': 140, 'value': '78.6'}, {'id': 5105283491, 'qualifierId': 56, 'value': 'Left'}, {'id': 5105283495, 'qualifierId': 141, 'value': '85.6'}];asy97zdxk0352toy38huzk222;T. Silva;;e39zrhtf97q609q4h82jicv10;Pass;;;;;;;;;;85,6;8,7;;4,05;;78,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;78,6;85,6;;;;;;;;0;51;37;Portland Timbers II;3097;DC;1,0
2701138705;565;1;2;51;39;cbip96wzs3jc2xadoluhhxotl;1;74,8;81,4;2024-07-15T03:44:12.431Z;2024-07-15T03:44:15Z;[{'id': 5105283517, 'qualifierId': 213, 'value': '4.07'}, {'id': 5105283509, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105283513, 'qualifierId': 141, 'value': '70.5'}, {'id': 5105283511, 'qualifierId': 140, 'value': '69.5'}, {'id': 5105283515, 'qualifierId': 212, 'value': '9.3'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;e39zrhtf97q609q4h82jicv10;Pass;;;;;;;;;;70,5;9,3;;4,07;;69,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;69,5;70,5;;;;;;;;0;51;39;Portland Timbers II;3099;MC;1,0
2701138729;566;1;2;51;41;cbip96wzs3jc2xadoluhhxotl;1;68,0;53,1;2024-07-15T03:44:15.072Z;2024-07-15T03:44:19Z;[{'id': 5105283615, 'qualifierId': 141, 'value': '43.4'}, {'id': 5105283611, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105283613, 'qualifierId': 140, 'value': '75.6'}, {'id': 5105283617, 'qualifierId': 212, 'value': '10.4'}, {'id': 5105283619, 'qualifierId': 213, 'value': '5.59'}];3wkej06590b61lyqm7vt1kwes;G. Dillon;;e39zrhtf97q609q4h82jicv10;Pass;;;;;;;;;;43,4;10,4;;5,59;;75,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;75,6;43,4;;;;;;;;0;51;41;Portland Timbers II;3101;MC;1,0
2701138719;400;83;2;51;44;5ou8b446l1sl8frblkz3xi17g;0;21,4;53,8;2024-07-15T03:44:18.082Z;2024-07-15T03:46:45Z;[{'id': 5105285355, 'qualifierId': 399, 'value': '7ditqci7td8u4wj4dmirr3qzu'}];e076q290ab1o6qz9vthl2c0a2;H. Neville;;e39zrhtf97q609q4h82jicv10;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;51;44;Real Monarchs;3104;FWL;1,0
