id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_TeamKit;value_TeamFormation;value_Resume;value_Involved;value_PlayerPosition;value_TeamPlayerFormation;value_Captain;value_JerseyNumber;value_DirectionOfPlay;value_PassEndY;value_Length;value_Zone;value_KickOff;value_PassEndX;value_Angle;value_HeadPass;value_LongBall;value_Chipped;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Offensive;value_Defensive;value_BlockedPass;value_OutOfPlay;value_IntendedTackleTarget;value_Left;value_IndividualPlay;value_OutOfBoxCentre;value_GkX;value_RegularPlay;value_GkY;value_GoalmouthY;value_RightFooted;value_GoalmouthZ;value_NotAssisted;value_NextEventGoalKick;value_Low;value_GoalKick;value_DeletedEventType;value_SwitchOfPlay;value_Launch;value_AttemptedTackle;value_Foul;value_Direct;value_Assist;value_FreeKickTaken;value_IntentionalAssist;value_Cross;value_RelatedEventId;value_BoxCentre;value_Assisted;value_SetPiece;value_FirstTouch;value_Head;value_NotVisible;value_High;value_FlickOn;value_LayOff;value_CloseRight;value_HighRight;value_BoxDeepLeft;value_LeftFooted;value_BlockedCross;value_Right;value_InSwinger;value_CornerTaken;value_FromCorner;value_HighLeft;value_ThroughBall;value_YellowCard;value_Dissent;value_BlockedClearance;value_Shove/Push;value_FreeKick;value_Blocked;value_BlockedY;value_LowCentre;value_OutOfBoxDeepRight;value_BlockedX;value_DefBlock;value_KeeperThrow;value_Handball;value_BoxRight;value_PullBack;value_BoxLeft;value_IncorrectOutOfPlayDecision;value_DrinksBreak;value_RefereeDelay;value_PlayersCaughtOffside;value_Indirect;value_HighCentre;value_Stooping;value_Hands;value_Collected;value_HighClaim;value_InjuredPlayerId;value_Injury;value_PenaltyTakerId;value_Penalty;value_Scored;value_Diving;value_FantasyAssistType;value_GoalShotTimestamp;value_FantasyAssistTeam;value_BigChance;value_CausingPlayer;value_FantasyAssistId;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistedBy;value_GoalShotGameClock;value_FastBreak;value_OutSwinger;value_Minutes;value_Deflection;value_Standing;value_GkKickFromHands;value_CloseHigh;value_DeniedGoalScoringOpp;value_OverhitCross;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_LowLeft;value_ParriedSafe;value_OverArm;value_OwnPlayer;value_OwnShotBlocked;value_CloseLeft;value_TacticalFoul;value_AerialFoul;value_LastLine;value_MisHit;value_Overrun;value_ShirtPull/Holding;value_GoesToPenalties;value_KeeperTouched;value_LowRight;value_Missed;value_Saved;value_HitWoodwork;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2705331441;777;5;2;79;33;7fbej4xwoq4imaf5l39304m37;0;61,2;-1,2;2024-08-03T01:45:35.355Z;2024-08-03T01:45:47Z;[{'id': 5128588619, 'qualifierId': 347}, {'id': 5128588617, 'qualifierId': 56, 'value': 'Right'}, {'id': 5128588817, 'qualifierId': 233, 'value': '632'}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;edzlyy9z5g4tf6yhbzd73t9uc;Out;;;;;;;;;;;;;;;;;;;632,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;79;33;Vancouver Whitecaps II;4773;DL;1,0
2705331473;633;1;2;79;44;eo64tqkioegeb09iice2hf8bt;1;39,7;100,0;2024-08-03T01:45:46.384Z;2024-08-03T01:45:48Z;[{'id': 5128588829, 'qualifierId': 141, 'value': '84.7'}, {'id': 5128588825, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128588831, 'qualifierId': 212, 'value': '16.4'}, {'id': 5128588823, 'qualifierId': 107}, {'id': 5128588827, 'qualifierId': 140, 'value': '28.5'}, {'id': 5128588833, 'qualifierId': 213, 'value': '3.92'}];9gktbx1ux7xxmjklqxjr84844;L. Chen;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;84,7;16,4;;;28,5;3,92;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;28,5;84,7;;;;;;;;0;79;44;Sporting KC II;4784;;1,0
2705331475;634;61;2;79;45;eo64tqkioegeb09iice2hf8bt;0;39,3;85,3;2024-08-03T01:45:47.096Z;2024-08-03T02:02:20Z;[{'id': 5128588837, 'qualifierId': 56, 'value': 'Back'}];9b02cix263jvavj538nkj3m6s;L. Mackenzie;;edzlyy9z5g4tf6yhbzd73t9uc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;79;45;Sporting KC II;4785;;1,0
2705331479;778;1;2;79;46;7fbej4xwoq4imaf5l39304m37;1;60,0;18,3;2024-08-03T01:45:47.835Z;2024-08-03T01:45:49Z;[{'id': 5128588867, 'qualifierId': 213, 'value': '6.10'}, {'id': 5128588863, 'qualifierId': 141, 'value': '16.4'}, {'id': 5128588859, 'qualifierId': 56, 'value': 'Right'}, {'id': 5128588865, 'qualifierId': 212, 'value': '6.9'}, {'id': 5128588861, 'qualifierId': 140, 'value': '66.5'}];bhhdcubw5vyxzf0lc1fcfftka;D. Flores;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;16,4;6,9;;;66,5;6,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;66,5;16,4;;;;;;;;0;79;46;Vancouver Whitecaps II;4786;Sub;1,0
2705331481;779;3;2;79;47;7fbej4xwoq4imaf5l39304m37;0;67,6;18,8;2024-08-03T01:45:49.514Z;2024-08-03T01:45:52Z;[{'id': 5128588955, 'qualifierId': 233, 'value': '635'}, {'id': 5128588873, 'qualifierId': 286}, {'id': 5128588871, 'qualifierId': 56, 'value': 'Right'}];vhjelesjaxtgjcgfv7yxp2lm;S. Cruz;;edzlyy9z5g4tf6yhbzd73t9uc;Take On;;;;;;;;;;;;;;;;;;;635,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;79;47;Vancouver Whitecaps II;4787;MC;1,0
2705331487;635;7;2;79;47;eo64tqkioegeb09iice2hf8bt;1;32,4;81,2;2024-08-03T01:45:49.515Z;2024-08-03T01:45:52Z;[{'id': 5128588921, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128588947, 'qualifierId': 233, 'value': '779'}, {'id': 5128588923, 'qualifierId': 285}];4y4mypo5jyzbp0dtvm6y7ajxm;J. Ndakala;;edzlyy9z5g4tf6yhbzd73t9uc;Tackle;;;;;;;;;;;;;;;;;;;779,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;79;47;Sporting KC II;4787;;1,0
2705331493;636;61;2;79;50;eo64tqkioegeb09iice2hf8bt;1;34,1;71,5;2024-08-03T01:45:51.695Z;2024-08-03T01:45:52Z;[{'id': 5128588941, 'qualifierId': 56, 'value': 'Back'}];9b02cix263jvavj538nkj3m6s;L. Mackenzie;;edzlyy9z5g4tf6yhbzd73t9uc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;79;50;Sporting KC II;4790;;1,0
2705331501;637;1;2;79;51;eo64tqkioegeb09iice2hf8bt;1;39,8;58,2;2024-08-03T01:45:53.344Z;2024-08-03T01:45:54Z;[{'id': 5128588973, 'qualifierId': 141, 'value': '48.7'}, {'id': 5128588977, 'qualifierId': 213, 'value': '5.60'}, {'id': 5128588969, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128588975, 'qualifierId': 212, 'value': '10.3'}, {'id': 5128588971, 'qualifierId': 140, 'value': '47.4'}];4y4mypo5jyzbp0dtvm6y7ajxm;J. Ndakala;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;48,7;10,3;;;47,4;5,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;47,4;48,7;;;;;;;;0;79;51;Sporting KC II;4791;;1,0
2705331503;638;50;2;79;52;eo64tqkioegeb09iice2hf8bt;1;44,2;47,8;2024-08-03T01:45:54.528Z;2024-08-03T01:46:26Z;[{'id': 5128588983, 'qualifierId': 286}, {'id': 5128589731, 'qualifierId': 233, 'value': '782'}, {'id': 5128588981, 'qualifierId': 56, 'value': 'Back'}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;edzlyy9z5g4tf6yhbzd73t9uc;Dispossessed;;;;;;;;;;;;;;;;;;;782,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;79;52;Sporting KC II;4792;;1,0
2705331633;782;7;2;79;52;7fbej4xwoq4imaf5l39304m37;1;55,8;52,2;2024-08-03T01:45:54.529Z;2024-08-03T01:46:25Z;[{'id': 5128589727, 'qualifierId': 233, 'value': '638'}, {'id': 5128589709, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128589715, 'qualifierId': 285}];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;edzlyy9z5g4tf6yhbzd73t9uc;Tackle;;;;;;;;;;;;;;;;;;;638,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;79;52;Vancouver Whitecaps II;4792;MC;1,0
2705331517;780;50;2;79;55;7fbej4xwoq4imaf5l39304m37;1;54,1;51,3;2024-08-03T01:45:57.631Z;2024-08-03T01:46:03Z;[{'id': 5128589053, 'qualifierId': 286}, {'id': 5128589051, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128589217, 'qualifierId': 233, 'value': '639'}];a8ngovgs2qfu5udzb97kelg16;E. Bryant;;edzlyy9z5g4tf6yhbzd73t9uc;Dispossessed;;;;;;;;;;;;;;;;;;;639,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;79;55;Vancouver Whitecaps II;4795;Sub;1,0
2705331547;639;7;2;79;55;eo64tqkioegeb09iice2hf8bt;1;45,9;48,7;2024-08-03T01:45:57.632Z;2024-08-03T01:46:03Z;[{'id': 5128589213, 'qualifierId': 233, 'value': '780'}, {'id': 5128589205, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128589207, 'qualifierId': 285}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;edzlyy9z5g4tf6yhbzd73t9uc;Tackle;;;;;;;;;;;;;;;;;;;780,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;79;55;Sporting KC II;4795;;1,0
2705331553;640;1;2;80;1;eo64tqkioegeb09iice2hf8bt;1;65,7;70,6;2024-08-03T01:46:02.880Z;2024-08-03T01:46:05Z;[{'id': 5128589249, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128589253, 'qualifierId': 141, 'value': '57.5'}, {'id': 5128589257, 'qualifierId': 213, 'value': '5.34'}, {'id': 5128589251, 'qualifierId': 140, 'value': '71.9'}, {'id': 5128589255, 'qualifierId': 212, 'value': '11.0'}];4y4mypo5jyzbp0dtvm6y7ajxm;J. Ndakala;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;57,5;11,0;;;71,9;5,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;71,9;57,5;;;;;;;;0;80;1;Sporting KC II;4801;;1,0
2705331555;641;61;2;80;3;eo64tqkioegeb09iice2hf8bt;0;72,2;58,4;2024-08-03T01:46:05.648Z;2024-08-03T01:46:06Z;[{'id': 5128589261, 'qualifierId': 56, 'value': 'Center'}];9b02cix263jvavj538nkj3m6s;L. Mackenzie;;edzlyy9z5g4tf6yhbzd73t9uc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;80;3;Sporting KC II;4803;;1,0
2705331571;781;1;2;80;5;7fbej4xwoq4imaf5l39304m37;0;29,8;39,4;2024-08-03T01:46:07.052Z;2024-08-03T01:46:10Z;[{'id': 5128589357, 'qualifierId': 141, 'value': '65.5'}, {'id': 5128589361, 'qualifierId': 213, 'value': '0.39'}, {'id': 5128589351, 'qualifierId': 157}, {'id': 5128589355, 'qualifierId': 140, 'value': '71.2'}, {'id': 5128589353, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128589363, 'qualifierId': 1}, {'id': 5128589359, 'qualifierId': 212, 'value': '47.0'}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;65,5;47,0;;;71,2;0,39;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;71,2;65,5;;;;;;;;0;80;5;Vancouver Whitecaps II;4805;DL;1,0
2705331607;642;1;2;80;10;eo64tqkioegeb09iice2hf8bt;1;26,1;34,2;2024-08-03T01:46:11.823Z;2024-08-03T01:46:17Z;[{'id': 5128589583, 'qualifierId': 141, 'value': '13.5'}, {'id': 5128589587, 'qualifierId': 213, 'value': '5.33'}, {'id': 5128589581, 'qualifierId': 140, 'value': '35.6'}, {'id': 5128589579, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128589585, 'qualifierId': 212, 'value': '17.3'}];5et4reh22bzqjp1wcr5sqldnu;B. Sjöberg;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;13,5;17,3;;;35,6;5,33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;35,6;13,5;;;;;;;;0;80;10;Sporting KC II;4810;;1,0
2705331619;643;1;2;80;15;eo64tqkioegeb09iice2hf8bt;1;39,1;11,9;2024-08-03T01:46:17.423Z;2024-08-03T01:46:23Z;[{'id': 5128589645, 'qualifierId': 212, 'value': '18.1'}, {'id': 5128589641, 'qualifierId': 140, 'value': '27.9'}, {'id': 5128589643, 'qualifierId': 141, 'value': '32.1'}, {'id': 5128589647, 'qualifierId': 213, 'value': '2.28'}, {'id': 5128589639, 'qualifierId': 56, 'value': 'Back'}];57yplpr6jgwlqoon231ydqp04;I. Mathe;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;32,1;18,1;;;27,9;2,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;27,9;32,1;;;;;;;;0;80;15;Sporting KC II;4815;;1,0
2705331647;644;1;2;80;21;eo64tqkioegeb09iice2hf8bt;1;32,4;37,4;2024-08-03T01:46:23.408Z;2024-08-03T01:46:28Z;[{'id': 5128589801, 'qualifierId': 140, 'value': '40.6'}, {'id': 5128589805, 'qualifierId': 212, 'value': '19.3'}, {'id': 5128589799, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128589807, 'qualifierId': 213, 'value': '5.17'}, {'id': 5128589803, 'qualifierId': 141, 'value': '12.0'}];5et4reh22bzqjp1wcr5sqldnu;B. Sjöberg;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;12,0;19,3;;;40,6;5,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;40,6;12,0;;;;;;;;0;80;21;Sporting KC II;4821;;1,0
2705331653;645;1;2;80;26;eo64tqkioegeb09iice2hf8bt;1;37,7;12,8;2024-08-03T01:46:27.920Z;2024-08-03T01:46:29Z;[{'id': 5128589845, 'qualifierId': 140, 'value': '45.3'}, {'id': 5128589849, 'qualifierId': 212, 'value': '9.4'}, {'id': 5128589847, 'qualifierId': 141, 'value': '5.6'}, {'id': 5128589843, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128589851, 'qualifierId': 213, 'value': '5.73'}];57yplpr6jgwlqoon231ydqp04;I. Mathe;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;5,6;9,4;;;45,3;5,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;45,3;5,6;;;;;;;;0;80;26;Sporting KC II;4826;;1,0
2705331665;646;1;2;80;27;eo64tqkioegeb09iice2hf8bt;1;45,3;5,6;2024-08-03T01:46:29.040Z;2024-08-03T01:46:30Z;[{'id': 5128589931, 'qualifierId': 213, 'value': '0.42'}, {'id': 5128589925, 'qualifierId': 140, 'value': '58.4'}, {'id': 5128589929, 'qualifierId': 212, 'value': '15.1'}, {'id': 5128589927, 'qualifierId': 141, 'value': '14.7'}, {'id': 5128589923, 'qualifierId': 56, 'value': 'Right'}];f3ubwnzi6mfp8kzaazre3sro4;E. Bean;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;14,7;15,1;;;58,4;0,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;58,4;14,7;;;;;;;;0;80;27;Sporting KC II;4827;;1,0
2705331661;783;83;2;80;28;7fbej4xwoq4imaf5l39304m37;0;46,2;85,9;2024-08-03T01:46:30.234Z;2024-08-03T02:00:05Z;[{'id': 5128607875, 'qualifierId': 399, 'value': '4lyhopb6ddaz08hd5tu2pos9g'}];bhhdcubw5vyxzf0lc1fcfftka;D. Flores;;edzlyy9z5g4tf6yhbzd73t9uc;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;80;28;Vancouver Whitecaps II;4828;Sub;1,0
2705331669;647;61;2;80;28;eo64tqkioegeb09iice2hf8bt;1;58,4;14,7;2024-08-03T01:46:30.576Z;2024-08-03T01:46:31Z;[{'id': 5128589937, 'qualifierId': 56, 'value': 'Right'}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;edzlyy9z5g4tf6yhbzd73t9uc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;80;28;Sporting KC II;4828;;1,0
2705331703;648;1;2;80;33;eo64tqkioegeb09iice2hf8bt;1;70,0;28,0;2024-08-03T01:46:34.992Z;2024-08-03T01:46:38Z;[{'id': 5128590139, 'qualifierId': 212, 'value': '24.1'}, {'id': 5128590135, 'qualifierId': 140, 'value': '91.3'}, {'id': 5128590133, 'qualifierId': 56, 'value': 'Right'}, {'id': 5128590137, 'qualifierId': 141, 'value': '14.7'}, {'id': 5128590141, 'qualifierId': 213, 'value': '5.90'}];8hf35b309tq3wuc59xgshmbro;M. Simmons;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;14,7;24,1;;;91,3;5,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;91,3;14,7;;;;;;;;0;80;33;Sporting KC II;4833;;1,0
2705331715;649;1;2;80;36;eo64tqkioegeb09iice2hf8bt;1;92,5;14,4;2024-08-03T01:46:38.240Z;2024-08-03T01:46:40Z;[{'id': 5128590211, 'qualifierId': 141, 'value': '13.1'}, {'id': 5128590207, 'qualifierId': 56, 'value': 'Right'}, {'id': 5128590215, 'qualifierId': 213, 'value': '3.19'}, {'id': 5128590209, 'qualifierId': 140, 'value': '75.2'}, {'id': 5128590213, 'qualifierId': 212, 'value': '18.2'}];f3ubwnzi6mfp8kzaazre3sro4;E. Bean;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;13,1;18,2;;;75,2;3,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;75,2;13,1;;;;;;;;0;80;36;Sporting KC II;4836;;1,0
2705331739;650;1;2;80;39;eo64tqkioegeb09iice2hf8bt;1;82,4;11,7;2024-08-03T01:46:40.737Z;2024-08-03T01:46:43Z;[{'id': 5128590307, 'qualifierId': 141, 'value': '38.3'}, {'id': 5128590301, 'qualifierId': 155}, {'id': 5128590305, 'qualifierId': 140, 'value': '87.0'}, {'id': 5128590311, 'qualifierId': 213, 'value': '1.31'}, {'id': 5128590303, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128590299, 'qualifierId': 2}, {'id': 5128590309, 'qualifierId': 212, 'value': '18.7'}];8hf35b309tq3wuc59xgshmbro;M. Simmons;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;38,3;18,7;;;87,0;1,31;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;87,0;38,3;;;;;;;;0;80;39;Sporting KC II;4839;;1,0
2705331745;651;61;2;80;42;eo64tqkioegeb09iice2hf8bt;0;87,0;38,3;2024-08-03T01:46:43.855Z;2024-08-03T01:46:44Z;[{'id': 5128590323, 'qualifierId': 56, 'value': 'Center'}];5n7a8mn92t3qajms7udeolmok;M. Morgan;;edzlyy9z5g4tf6yhbzd73t9uc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;80;42;Sporting KC II;4842;;1,0
