id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_Resume;value_Involved;value_TeamPlayerFormation;value_JerseyNumber;value_TeamFormation;value_TeamKit;value_Captain;value_PlayerPosition;value_DirectionOfPlay;value_Angle;value_KickOff;value_Length;value_PassEndY;value_PassEndX;value_Zone;value_Launch;value_LongBall;value_HeadPass;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_BlockedPass;value_IntendedTackleTarget;value_NextEventGoalKick;value_GoalKick;value_Low;value_Chipped;value_LayOff;value_NextEventThrowIn;value_ThrowIn;value_DeletedEventType;value_Direct;value_ShirtPull/Holding;value_Foul;value_FreeKickTaken;value_AttemptedTackle;value_LeadingToGoal;value_RegularPlay;value_IntentionalAssist;value_PullBack;value_Assist;value_LowCentre;value_Assisted;value_GoalShotTimestamp;value_GkX;value_RelatedError1Id;value_BigChance;value_SmallBoxCentre;value_GoalShotGameClock;value_LeftFooted;value_GoalmouthY;value_RelatedEventId;value_GoalmouthZ;value_GkY;value_BlockedY;value_Blocked;value_LowLeft;value_RightFooted;value_BoxCentre;value_BlockedX;value_IndividualPlay;value_DefBlock;value_ThroughBall;value_Left;value_BoxLeft;value_NotVisible;value_OutOfBoxCentre;value_Diving;value_Hands;value_ParriedDanger;value_Cross;value_Head;value_OutOfPlay;value_YellowCard;value_TacticalFoul;value_FlickOn;value_SwitchOfPlay;value_Stooping;value_Collected;value_KeeperThrow;value_BoxRight;value_Feet;value_ParriedSafe;value_NotAssisted;value_InSwinger;value_CornerTaken;value_LeadingToAttempt;value_Weak;value_HighCentre;value_Standing;value_OverArm;value_HighLeft;value_Fingertip;value_Reaching;value_BlockedClearance;value_FirstTouch;value_FromCorner;value_Volley;value_Right;value_OutSwinger;value_CloseRight;value_PlayersCaughtOffside;value_Indirect;value_Minutes;value_EndType;value_HighClaim;value_FantasyAssistType;value_FantasyAssistTeam;value_FantasyAssistedBy;value_FantasyAssistId;value_LowRight;value_FollowsADribble;value_SixYardBlocked;value_Shove/Push;value_AerialFoul;value_RecklessOffence;value_Injury;value_InjuredPlayerId;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_HitBar;value_HitWoodwork;value_Overrun;value_Penalty;value_PenaltyTakerId;value_Scored;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_OverhitCross;value_BoxDeepRight;value_GkKickFromHands;value_CloseLeft;value_High;value_BlockedCross;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2705331949;429;1;1;44;44;6ddsx316t3j0z6nolrky9k4r8;1;61,4;15,9;2024-08-03T01:47:18.778Z;2024-08-03T01:47:22Z;[{'id': 5128591567, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128591571, 'qualifierId': 141, 'value': '11.0'}, {'id': 5128591569, 'qualifierId': 140, 'value': '45.5'}, {'id': 5128591575, 'qualifierId': 213, 'value': '3.34'}, {'id': 5128591573, 'qualifierId': 212, 'value': '17.0'}];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;;;eeeqvkopx0182sckud7djm7f8;Pass;;;;;;;;;;3,34;;17,0;11,0;45,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;45,5;11,0;;;;;;;;0;44;44;Columbus Crew II;2684;AMR;1,0
2705331987;430;1;1;44;48;6ddsx316t3j0z6nolrky9k4r8;1;38,6;19,4;2024-08-03T01:47:22.563Z;2024-08-03T01:47:27Z;[{'id': 5128591781, 'qualifierId': 141, 'value': '46.6'}, {'id': 5128591783, 'qualifierId': 212, 'value': '22.3'}, {'id': 5128591785, 'qualifierId': 213, 'value': '2.16'}, {'id': 5128591777, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128591779, 'qualifierId': 140, 'value': '26.8'}];bug5x187ehj0apzl11lrl3ip6;R. Hope-Gund;;;eeeqvkopx0182sckud7djm7f8;Pass;;;;;;;;;;2,16;;22,3;46,6;26,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;26,8;46,6;;;;;;;;0;44;48;Columbus Crew II;2688;DL;1,0
2705331995;431;1;1;44;53;6ddsx316t3j0z6nolrky9k4r8;1;27,9;47,3;2024-08-03T01:47:27.843Z;2024-08-03T01:47:29Z;[{'id': 5128591837, 'qualifierId': 141, 'value': '70.7'}, {'id': 5128591841, 'qualifierId': 213, 'value': '1.47'}, {'id': 5128591835, 'qualifierId': 140, 'value': '29.5'}, {'id': 5128591833, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128591839, 'qualifierId': 212, 'value': '16.0'}];bn7qfn71x24fjl5d8t4p97kve;A. Rando;;;eeeqvkopx0182sckud7djm7f8;Pass;;;;;;;;;;1,47;;16,0;70,7;29,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;29,5;70,7;;;;;;;;0;44;53;Columbus Crew II;2693;GK;1,0
2705332013;432;1;1;44;55;6ddsx316t3j0z6nolrky9k4r8;1;29,6;70,5;2024-08-03T01:47:30.115Z;2024-08-03T01:47:34Z;[{'id': 5128591971, 'qualifierId': 141, 'value': '44.2'}, {'id': 5128591975, 'qualifierId': 213, 'value': '4.52'}, {'id': 5128591969, 'qualifierId': 140, 'value': '26.2'}, {'id': 5128591973, 'qualifierId': 212, 'value': '18.2'}, {'id': 5128591967, 'qualifierId': 56, 'value': 'Back'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;eeeqvkopx0182sckud7djm7f8;Pass;;;;;;;;;;4,52;;18,2;44,2;26,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;26,2;44,2;;;;;;;;0;44;55;Columbus Crew II;2695;DC;1,0
2705332027;433;1;1;44;59;6ddsx316t3j0z6nolrky9k4r8;1;27,3;41,7;2024-08-03T01:47:34.194Z;2024-08-03T01:49:02Z;[{'id': 5128592063, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128592065, 'qualifierId': 140, 'value': '29.8'}, {'id': 5128592071, 'qualifierId': 213, 'value': '4.85'}, {'id': 5128592067, 'qualifierId': 141, 'value': '13.4'}, {'id': 5128592069, 'qualifierId': 212, 'value': '19.4'}];bn7qfn71x24fjl5d8t4p97kve;A. Rando;;;eeeqvkopx0182sckud7djm7f8;Pass;;;;;;;;;;4,85;;19,4;13,4;29,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;29,8;13,4;;;;;;;;0;44;59;Columbus Crew II;2699;GK;1,0
2705332379;447;70;1;45;0;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-08-03T01:47:34.957Z;2024-08-03T01:48:57Z;[{'id': 5128594179, 'qualifierId': 277, 'value': '1'}];;;;;eeeqvkopx0182sckud7djm7f8;Injury Time Announcement;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;45;0;Columbus Crew II;2700;;
2705332053;434;1;1;45;3;6ddsx316t3j0z6nolrky9k4r8;1;31,0;10,1;2024-08-03T01:47:37.700Z;2024-08-03T01:47:42Z;[{'id': 5128592267, 'qualifierId': 212, 'value': '40.2'}, {'id': 5128592269, 'qualifierId': 213, 'value': '6.18'}, {'id': 5128592261, 'qualifierId': 56, 'value': 'Right'}, {'id': 5128592265, 'qualifierId': 141, 'value': '4.2'}, {'id': 5128592263, 'qualifierId': 140, 'value': '69.1'}, {'id': 5128592259, 'qualifierId': 155}, {'id': 5128592271, 'qualifierId': 1}];bug5x187ehj0apzl11lrl3ip6;R. Hope-Gund;;;eeeqvkopx0182sckud7djm7f8;Pass;;;;;;;;;;6,18;;40,2;4,2;69,1;;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;69,1;4,2;;;;;;;;0;45;3;Columbus Crew II;2703;DL;1,0
2705332057;435;1;1;45;8;6ddsx316t3j0z6nolrky9k4r8;0;69,1;4,2;2024-08-03T01:47:42.370Z;2024-08-03T01:47:42Z;[{'id': 5128592299, 'qualifierId': 213, 'value': '2.79'}, {'id': 5128592291, 'qualifierId': 56, 'value': 'Right'}, {'id': 5128592297, 'qualifierId': 212, 'value': '2.4'}, {'id': 5128592295, 'qualifierId': 141, 'value': '5.4'}, {'id': 5128592293, 'qualifierId': 140, 'value': '67.0'}];6sf0pdlzomnt3e1hlc4twyv4k;D. Baiera;;;eeeqvkopx0182sckud7djm7f8;Pass;;;;;;;;;;2,79;;2,4;5,4;67,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;67,0;5,4;;;;;;;;0;45;8;Columbus Crew II;2708;DR;1,0
2705332065;457;49;1;45;9;5b4ccd62yeeqdl2qk6jzsmjv8;1;35,1;93,8;2024-08-03T01:47:43.874Z;2024-08-03T01:47:57Z;[];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;eeeqvkopx0182sckud7djm7f8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;45;9;New York City II;2709;DC;1,0
2705332089;458;1;1;45;15;5b4ccd62yeeqdl2qk6jzsmjv8;1;36,4;93,9;2024-08-03T01:47:49.313Z;2024-08-03T01:47:50Z;[{'id': 5128592471, 'qualifierId': 141, 'value': '82.3'}, {'id': 5128592475, 'qualifierId': 213, 'value': '5.34'}, {'id': 5128592469, 'qualifierId': 140, 'value': '41.9'}, {'id': 5128592473, 'qualifierId': 212, 'value': '9.8'}, {'id': 5128592467, 'qualifierId': 56, 'value': 'Back'}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;eeeqvkopx0182sckud7djm7f8;Pass;;;;;;;;;;5,34;;9,8;82,3;41,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;41,9;82,3;;;;;;;;0;45;15;New York City II;2715;DC;1,0
2705332099;459;1;1;45;16;5b4ccd62yeeqdl2qk6jzsmjv8;1;41,9;82,3;2024-08-03T01:47:50.530Z;2024-08-03T01:47:52Z;[{'id': 5128592539, 'qualifierId': 213, 'value': '3.46'}, {'id': 5128592537, 'qualifierId': 212, 'value': '10.4'}, {'id': 5128592529, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128592535, 'qualifierId': 141, 'value': '77.5'}, {'id': 5128592533, 'qualifierId': 140, 'value': '32.5'}];290iohuheoqdrdocbg25ipgk4;A. Alaouieh;;;eeeqvkopx0182sckud7djm7f8;Pass;;;;;;;;;;3,46;;10,4;77,5;32,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;32,5;77,5;;;;;;;;0;45;16;New York City II;2716;FWL;1,0
2705332103;460;1;1;45;16;5b4ccd62yeeqdl2qk6jzsmjv8;0;32,5;77,5;2024-08-03T01:47:51.273Z;2024-08-03T01:52:11Z;[{'id': 5128592559, 'qualifierId': 140, 'value': '24.8'}, {'id': 5128592563, 'qualifierId': 212, 'value': '17.9'}, {'id': 5128592565, 'qualifierId': 213, 'value': '2.04'}, {'id': 5128592557, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128592561, 'qualifierId': 141, 'value': '100.0'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;eeeqvkopx0182sckud7djm7f8;Pass;;;;;;;;;;2,04;;17,9;100,0;24,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;24,8;100,0;;;;;;;;0;45;16;New York City II;2716;MC;1,0
2705332107;436;5;1;45;17;6ddsx316t3j0z6nolrky9k4r8;1;70,6;-1,0;2024-08-03T01:47:52.250Z;2024-08-03T01:47:53Z;[{'id': 5128592587, 'qualifierId': 56, 'value': 'Right'}, {'id': 5128592589, 'qualifierId': 347}, {'id': 5128592593, 'qualifierId': 233, 'value': '461'}];6sf0pdlzomnt3e1hlc4twyv4k;D. Baiera;;;eeeqvkopx0182sckud7djm7f8;Out;;;;;;;;;;;;;;;;;;;;461,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;45;17;Columbus Crew II;2717;DR;1,0
2705332105;461;5;1;45;17;5b4ccd62yeeqdl2qk6jzsmjv8;0;29,4;101,0;2024-08-03T01:47:52.250Z;2024-08-03T02:05:36Z;[{'id': 5128592577, 'qualifierId': 347}, {'id': 5128592575, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128592615, 'qualifierId': 233, 'value': '436'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;eeeqvkopx0182sckud7djm7f8;Out;;;;;;;;;;;;;;;;;;;;436,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;45;17;New York City II;2717;MC;1,0
2705332121;437;1;1;45;19;6ddsx316t3j0z6nolrky9k4r8;1;65,4;0,0;2024-08-03T01:47:53.346Z;2024-08-03T01:47:56Z;[{'id': 5128592671, 'qualifierId': 140, 'value': '54.9'}, {'id': 5128592677, 'qualifierId': 213, 'value': '2.79'}, {'id': 5128592669, 'qualifierId': 56, 'value': 'Right'}, {'id': 5128592675, 'qualifierId': 212, 'value': '11.8'}, {'id': 5128592673, 'qualifierId': 141, 'value': '4.9'}, {'id': 5128592667, 'qualifierId': 107}];6sf0pdlzomnt3e1hlc4twyv4k;D. Baiera;;;eeeqvkopx0182sckud7djm7f8;Pass;;;;;;;;;;2,79;;11,8;4,9;54,9;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;54,9;4,9;;;;;;;;0;45;19;Columbus Crew II;2719;DR;1,0
2705332145;438;1;1;45;23;6ddsx316t3j0z6nolrky9k4r8;1;53,1;14,9;2024-08-03T01:47:57.971Z;2024-08-03T01:48:01Z;[{'id': 5128592823, 'qualifierId': 141, 'value': '46.7'}, {'id': 5128592825, 'qualifierId': 212, 'value': '22.8'}, {'id': 5128592821, 'qualifierId': 140, 'value': '46.1'}, {'id': 5128592819, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128592827, 'qualifierId': 213, 'value': '1.90'}];bug5x187ehj0apzl11lrl3ip6;R. Hope-Gund;;;eeeqvkopx0182sckud7djm7f8;Pass;;;;;;;;;;1,9;;22,8;46,7;46,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;46,1;46,7;;;;;;;;0;45;23;Columbus Crew II;2723;DL;1,0
2705332169;439;1;1;45;27;6ddsx316t3j0z6nolrky9k4r8;1;52,1;54,9;2024-08-03T01:48:01.747Z;2024-08-03T01:48:05Z;[{'id': 5128592949, 'qualifierId': 56, 'value': 'Left'}, {'id': 5128592955, 'qualifierId': 212, 'value': '27.9'}, {'id': 5128592953, 'qualifierId': 141, 'value': '91.9'}, {'id': 5128592951, 'qualifierId': 140, 'value': '63.6'}, {'id': 5128592957, 'qualifierId': 213, 'value': '1.12'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;eeeqvkopx0182sckud7djm7f8;Pass;;;;;;;;;;1,12;;27,9;91,9;63,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;63,6;91,9;;;;;;;;0;45;27;Columbus Crew II;2727;DC;1,0
2705332183;440;1;1;45;30;6ddsx316t3j0z6nolrky9k4r8;1;58,3;83,7;2024-08-03T01:48:05.027Z;2024-08-03T01:48:08Z;[{'id': 5128593047, 'qualifierId': 141, 'value': '71.9'}, {'id': 5128593049, 'qualifierId': 212, 'value': '14.4'}, {'id': 5128593051, 'qualifierId': 213, 'value': '3.73'}, {'id': 5128593043, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128593045, 'qualifierId': 140, 'value': '46.9'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;eeeqvkopx0182sckud7djm7f8;Pass;;;;;;;;;;3,73;;14,4;71,9;46,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;46,9;71,9;;;;;;;;0;45;30;Columbus Crew II;2730;DC;1,0
2705332191;441;1;1;45;33;6ddsx316t3j0z6nolrky9k4r8;1;47,2;74,1;2024-08-03T01:48:08.002Z;2024-08-03T01:48:11Z;[{'id': 5128593095, 'qualifierId': 140, 'value': '53.2'}, {'id': 5128593093, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128593097, 'qualifierId': 141, 'value': '62.1'}, {'id': 5128593101, 'qualifierId': 213, 'value': '5.37'}, {'id': 5128593099, 'qualifierId': 212, 'value': '10.3'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;eeeqvkopx0182sckud7djm7f8;Pass;;;;;;;;;;5,37;;10,3;62,1;53,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;53,2;62,1;;;;;;;;0;45;33;Columbus Crew II;2733;DC;1,0
2705332215;442;1;1;45;36;6ddsx316t3j0z6nolrky9k4r8;0;56,1;50,9;2024-08-03T01:48:11.100Z;2024-08-03T01:48:15Z;[{'id': 5128593241, 'qualifierId': 213, 'value': '5.41'}, {'id': 5128593243, 'qualifierId': 1}, {'id': 5128593237, 'qualifierId': 141, 'value': '0.0'}, {'id': 5128593239, 'qualifierId': 212, 'value': '46.3'}, {'id': 5128593235, 'qualifierId': 140, 'value': '84.4'}, {'id': 5128593233, 'qualifierId': 56, 'value': 'Right'}, {'id': 5128593231, 'qualifierId': 155}];1cfm4ne1po0mld4bl37deg36c;J. Shore;;;eeeqvkopx0182sckud7djm7f8;Pass;;;;;;;;;;5,41;;46,3;0,0;84,4;;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;84,4;0,0;;;;;;;;0;45;36;Columbus Crew II;2736;MC;1,0
2705332217;443;5;1;45;40;6ddsx316t3j0z6nolrky9k4r8;0;82,5;-1,6;2024-08-03T01:48:14.918Z;2024-08-03T02:05:36Z;[{'id': 5128611605, 'qualifierId': 233, 'value': '462'}, {'id': 5128593251, 'qualifierId': 347}, {'id': 5128593249, 'qualifierId': 56, 'value': 'Right'}];1cfm4ne1po0mld4bl37deg36c;J. Shore;;;eeeqvkopx0182sckud7djm7f8;Out;;;;;;;;;;;;;;;;;;;;462,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;45;40;Columbus Crew II;2740;MC;1,0
2705332293;462;5;1;45;40;5b4ccd62yeeqdl2qk6jzsmjv8;1;17,5;101,6;2024-08-03T01:48:14.918Z;2024-08-03T02:05:36Z;[{'id': 5128593637, 'qualifierId': 347}, {'id': 5128593635, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128611597, 'qualifierId': 233, 'value': '443'}];4nvz6yrxluelbpsjavcjtgnx0;T. Brown;;;eeeqvkopx0182sckud7djm7f8;Out;;;;;;;;;;;;;;;;;;;;443,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;45;40;New York City II;2740;DML;1,0
2705332305;463;1;1;45;56;5b4ccd62yeeqdl2qk6jzsmjv8;1;19,4;100,0;2024-08-03T01:48:30.994Z;2024-08-03T01:48:33Z;[{'id': 5128593713, 'qualifierId': 140, 'value': '29.7'}, {'id': 5128593715, 'qualifierId': 141, 'value': '91.7'}, {'id': 5128593711, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128593709, 'qualifierId': 107}, {'id': 5128593717, 'qualifierId': 212, 'value': '12.9'}, {'id': 5128593719, 'qualifierId': 213, 'value': '5.71'}];4nvz6yrxluelbpsjavcjtgnx0;T. Brown;;;eeeqvkopx0182sckud7djm7f8;Pass;;;;;;;;;;5,71;;12,9;91,7;29,7;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;29,7;91,7;;;;;;;;0;45;56;New York City II;2756;DML;1,0
2705332309;464;1;1;45;59;5b4ccd62yeeqdl2qk6jzsmjv8;0;29,8;91,7;2024-08-03T01:48:33.345Z;2024-08-03T01:48:34Z;[{'id': 5128593727, 'qualifierId': 141, 'value': '82.3'}, {'id': 5128593723, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128593725, 'qualifierId': 140, 'value': '12.5'}, {'id': 5128593729, 'qualifierId': 212, 'value': '19.3'}, {'id': 5128593731, 'qualifierId': 213, 'value': '3.48'}];290iohuheoqdrdocbg25ipgk4;A. Alaouieh;;;eeeqvkopx0182sckud7djm7f8;Pass;;;;;;;;;;3,48;;19,3;82,3;12,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;12,5;82,3;;;;;;;;0;45;59;New York City II;2759;FWL;1,0
2705332315;444;49;1;46;0;6ddsx316t3j0z6nolrky9k4r8;1;88,4;18,5;2024-08-03T01:48:34.810Z;2024-08-03T01:48:34Z;[];a0do5kh5akr89kst2p1hohixg;Camil Azzam Ruiz;;;eeeqvkopx0182sckud7djm7f8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;46;0;Columbus Crew II;2760;FW;1,0
