id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_TeamFormation;value_Captain;value_TeamPlayerFormation;value_PlayerPosition;value_JerseyNumber;value_TeamKit;value_Involved;value_DirectionOfPlay;value_Length;value_PassEndX;value_PassEndY;value_Angle;value_KickOff;value_Zone;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_TouchTypeControl;value_Cross;value_Chipped;value_RightFooted;value_OutSwinger;value_Head;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_Overrun;value_TakeOnSpace;value_TouchTypeClearance;value_NextEventGoalKick;value_Low;value_GoalKick;value_FlickOn;value_Foul;value_Shove/Push;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_OutOfPlay;value_HighGkIntervention;value_KeeperThrow;value_AerialFoul;value_DeletedEventType;value_InSwinger;value_MediumGkIntervention;value_TakeOnOvertake;value_IntentionalAssist;value_Assist;value_GoalmouthY;value_GkY;value_GoalmouthZ;value_FirstTouch;value_BigChance;value_RelatedEventId;value_BoxCentre;value_Assisted;value_Left;value_GkX;value_RegularPlay;value_Injury;value_InjuredPlayerId;value_LeftFooted;value_High;value_ShirtPull/Holding;value_TacticalFoul;value_YellowCard;value_LayOff;value_OtherObstacle;value_BallHitsReferee;value_OverhitCross;value_LowLeft;value_Deflection;value_BlockedX;value_BlockedY;value_Collected;value_Hands;value_LowGkIntervention;value_Diving;value_NotVisible;value_GkKickFromHands;value_LeadingToAttempt;value_RelatedError1Id;value_LowCentre;value_NotAssisted;value_OutOfBoxCentre;value_IndividualPlay;value_ParriedDanger;value_Standing;value_Fumble;value_Volley;value_Caught;value_TouchTypePass;value_BlockedPass;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_BlockedCross;value_HighClaim;value_SetPiece;value_ParriedSafe;value_PlayersCaughtOffside;value_Indirect;value_RedCard;value_SeriousFoul;value_SwitchOfPlay;value_CornerTaken;value_Minutes;value_Right;value_BoxLeft;value_EndType;value_GkChallenge;value_NotPastGoalLine;value_SmallBoxRight;value_Stooping;value_Feet;value_Unchallenged;value_OverArm;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_Blocked;value_SixYardBlocked;value_HitBar;value_LowRight;value_SavedOffLine;value_HitWoodwork;value_DefBlock;value_LastLine;value_CloseLeft;value_Tactical;value_FantasyAssistId;value_FantasyAssistedBy;value_SmallBoxCentre;value_OwnGoal;value_FromCorner;value_FantasyAssistTeam;value_FantasyAssistType;value_FastBreak;value_CloseRight;value_RecklessOffence;value_ThroughBall;value_BoxRight;value_GoalDisallowed;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2665921557;567;16;2;52;57;dqx48fglv1l96cyrmjdod0xec;1;90,4;52,0;2024-03-31T22:18:39.774Z;2024-04-04T11:01:09Z;[{'id': 4913682305, 'qualifierId': 328}, {'id': 4921487093, 'qualifierId': 395, 'value': '3.2'}, {'id': 4913682303, 'qualifierId': 108}, {'id': 4921487095, 'qualifierId': 396, 'value': '49.3'}, {'id': 4913680971, 'qualifierId': 17}, {'id': 4913681711, 'qualifierId': 20}, {'id': 4913682293, 'qualifierId': 55, 'value': '566'}, {'id': 4913682289, 'qualifierId': 76}, {'id': 4913681709, 'qualifierId': 24}, {'id': 4913681719, 'qualifierId': 375, 'value': '52:56.753'}, {'id': 4913682291, 'qualifierId': 29}, {'id': 4913682309, 'qualifierId': 231, 'value': '50.5'}, {'id': 4913682307, 'qualifierId': 230, 'value': '97.3'}, {'id': 4913680973, 'qualifierId': 56, 'value': 'Center'}, {'id': 4913682301, 'qualifierId': 214}, {'id': 4913682299, 'qualifierId': 103, 'value': '1.9'}, {'id': 4913682297, 'qualifierId': 102, 'value': '52.8'}, {'id': 4913681715, 'qualifierId': 374, 'value': '2024-03-31 23:18:39.164'}];5jigl7kp5d2i5ws1602jm7n1m;J. Klein;;;byfyjpq6t48f2agr97gz7mr6c;Goal;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;52,8;50,5;1,9;1,0;1,0;566,0;1,0;1,0;;97,3;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;49,3;3,2;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;52,8;1.9;566,0;3dyn7hheqvs3gm3m84jrra9lg;0;1;52;57;Sporting KC II;3177;AMR;1,0
2665921771;416;1;2;53;30;7fbej4xwoq4imaf5l39304m37;1;49,9;50,1;2024-03-31T22:19:12.448Z;2024-03-31T22:19:15Z;[{'id': 4913682107, 'qualifierId': 213, 'value': '3.18'}, {'id': 4913682105, 'qualifierId': 212, 'value': '12.4'}, {'id': 4913682103, 'qualifierId': 141, 'value': '49.4'}, {'id': 4913682109, 'qualifierId': 279, 'value': 'G'}, {'id': 4913682099, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913682101, 'qualifierId': 140, 'value': '38.1'}];cqmvrx028gh19yh8qh7w01y0a;R. Avila;;;byfyjpq6t48f2agr97gz7mr6c;Pass;;;;;;;;;;12,4;38,1;49,4;3,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;38,1;49,4;;;;;;;0;0;53;30;St. Louis City II;3210;Sub;1,0
2665921793;417;1;2;53;33;7fbej4xwoq4imaf5l39304m37;1;39,1;53,3;2024-03-31T22:19:15.745Z;2024-03-31T22:19:17Z;[{'id': 4913682229, 'qualifierId': 141, 'value': '65.1'}, {'id': 4913682225, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913682231, 'qualifierId': 212, 'value': '11.6'}, {'id': 4913682227, 'qualifierId': 140, 'value': '31.1'}, {'id': 4913682233, 'qualifierId': 213, 'value': '2.38'}];1pm343qga3zwdbrjngpeqhtnu;J. Swallen;;;byfyjpq6t48f2agr97gz7mr6c;Pass;;;;;;;;;;11,6;31,1;65,1;2,38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;31,1;65,1;;;;;;;0;0;53;33;St. Louis City II;3213;MC;1,0
2665921817;418;1;2;53;35;7fbej4xwoq4imaf5l39304m37;1;30,1;69,0;2024-03-31T22:19:17.663Z;2024-03-31T22:19:21Z;[{'id': 4913682381, 'qualifierId': 141, 'value': '83.5'}, {'id': 4913682377, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913682379, 'qualifierId': 140, 'value': '47.7'}, {'id': 4913682385, 'qualifierId': 213, 'value': '0.49'}, {'id': 4913682383, 'qualifierId': 212, 'value': '20.9'}];9jczt268kcld72pk5ho4xpzsa;J. Bartlett;;;byfyjpq6t48f2agr97gz7mr6c;Pass;;;;;;;;;;20,9;47,7;83,5;0,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;47,7;83,5;;;;;;;0;0;53;35;St. Louis City II;3215;DC;1,0
2665921819;419;1;2;53;38;7fbej4xwoq4imaf5l39304m37;0;47,7;83,5;2024-03-31T22:19:20.513Z;2024-03-31T22:19:21Z;[{'id': 4913682393, 'qualifierId': 141, 'value': '83.8'}, {'id': 4913682395, 'qualifierId': 212, 'value': '12.0'}, {'id': 4913682397, 'qualifierId': 213, 'value': '3.12'}, {'id': 4913682389, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913682391, 'qualifierId': 140, 'value': '36.3'}];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;;byfyjpq6t48f2agr97gz7mr6c;Pass;;;;;;;;;;12,0;36,3;83,8;3,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;36,3;83,8;;;;;;;0;0;53;38;St. Louis City II;3218;FWR;1,0
2665921823;568;49;2;53;39;dqx48fglv1l96cyrmjdod0xec;1;66,7;16,5;2024-03-31T22:19:21.990Z;2024-03-31T22:19:22Z;[];en6q7ddrr22sz6knipkbqhyw9;Wan Kuzain;;;byfyjpq6t48f2agr97gz7mr6c;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;53;39;Sporting KC II;3219;AML;1,0
2665921849;569;1;2;53;41;dqx48fglv1l96cyrmjdod0xec;1;73,5;26,4;2024-03-31T22:19:24.086Z;2024-03-31T22:19:26Z;[{'id': 4913682523, 'qualifierId': 56, 'value': 'Center'}, {'id': 4913682525, 'qualifierId': 140, 'value': '92.8'}, {'id': 4913682529, 'qualifierId': 212, 'value': '20.3'}, {'id': 4913682527, 'qualifierId': 141, 'value': '24.0'}, {'id': 4913682531, 'qualifierId': 213, 'value': '6.20'}];en6q7ddrr22sz6knipkbqhyw9;Wan Kuzain;;;byfyjpq6t48f2agr97gz7mr6c;Pass;;;;;;;;;;20,3;92,8;24,0;6,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;92,8;24,0;;;;;;;0;0;53;41;Sporting KC II;3221;AML;1,0
2665921857;570;1;2;53;43;dqx48fglv1l96cyrmjdod0xec;1;92,8;24,0;2024-03-31T22:19:26.086Z;2024-04-04T11:02:30Z;[{'id': 4921488555, 'qualifierId': 210, 'value': '13'}, {'id': 4913682565, 'qualifierId': 140, 'value': '87.4'}, {'id': 4913682563, 'qualifierId': 56, 'value': 'Center'}, {'id': 4913682569, 'qualifierId': 212, 'value': '14.2'}, {'id': 4913682567, 'qualifierId': 141, 'value': '43.1'}, {'id': 4913682571, 'qualifierId': 213, 'value': '1.98'}, {'id': 4921488557, 'qualifierId': 154}];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;1,0;;byfyjpq6t48f2agr97gz7mr6c;Pass;;;;;;;;;;14,2;87,4;43,1;1,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;87,4;43,1;;;;;;;0;0;53;43;Sporting KC II;3223;FW;1,0
2665921859;571;13;2;53;45;dqx48fglv1l96cyrmjdod0xec;1;87,4;43,3;2024-03-31T22:19:27.733Z;2024-04-04T11:02:35Z;[{'id': 4921488229, 'qualifierId': 17}, {'id': 4921488561, 'qualifierId': 29}, {'id': 4921488571, 'qualifierId': 103, 'value': '9.7'}, {'id': 4921488581, 'qualifierId': 231, 'value': '49.1'}, {'id': 4921488227, 'qualifierId': 22}, {'id': 4913682589, 'qualifierId': 56, 'value': 'Center'}, {'id': 4921488565, 'qualifierId': 55, 'value': '570'}, {'id': 4921488559, 'qualifierId': 83}, {'id': 4921488563, 'qualifierId': 154}, {'id': 4921488569, 'qualifierId': 102, 'value': '58.3'}, {'id': 4921488577, 'qualifierId': 147, 'value': '55.1'}, {'id': 4921488329, 'qualifierId': 72}, {'id': 4921488579, 'qualifierId': 230, 'value': '99.9'}, {'id': 4921488573, 'qualifierId': 328}, {'id': 4921488575, 'qualifierId': 146, 'value': '98.5'}, {'id': 4921488333, 'qualifierId': 153}];9k050zmkegfu3gdw2b4g4uwwk;C. Glover;;;byfyjpq6t48f2agr97gz7mr6c;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;58,3;49,1;9,7;1,0;;570,0;1,0;1,0;;99,9;1,0;;;1,0;;;;;;;;;;;98,5;55,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;98,5;55,1;58,3;9.7;570,0;f2nvagw4mjjpn1ytj6rdl5ene;0;0;53;45;Sporting KC II;3225;AMC;1,0
2665921865;420;61;2;53;47;7fbej4xwoq4imaf5l39304m37;1;6,7;70,8;2024-03-31T22:19:29.755Z;2024-03-31T22:19:29Z;[{'id': 4913682635, 'qualifierId': 56, 'value': 'Back'}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;byfyjpq6t48f2agr97gz7mr6c;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;53;47;St. Louis City II;3227;DL;1,0
2665921883;421;12;2;53;49;7fbej4xwoq4imaf5l39304m37;1;10,0;56,4;2024-03-31T22:19:31.695Z;2024-03-31T22:19:57Z;[{'id': 4913682711, 'qualifierId': 140, 'value': '20.0'}, {'id': 4913682717, 'qualifierId': 213, 'value': '5.07'}, {'id': 4913682709, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913682715, 'qualifierId': 212, 'value': '29.9'}, {'id': 4913682713, 'qualifierId': 141, 'value': '15.2'}];1pm343qga3zwdbrjngpeqhtnu;J. Swallen;;;byfyjpq6t48f2agr97gz7mr6c;Clearance;;;;;;;;;;29,9;20,0;15,2;5,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;20,0;15,2;;;;;;;0;0;53;49;St. Louis City II;3229;MC;1,0
2665921901;572;1;2;53;50;dqx48fglv1l96cyrmjdod0xec;1;81,1;91,8;2024-03-31T22:19:33.254Z;2024-03-31T22:19:35Z;[{'id': 4913682817, 'qualifierId': 141, 'value': '82.9'}, {'id': 4913682813, 'qualifierId': 56, 'value': 'Left'}, {'id': 4913682815, 'qualifierId': 140, 'value': '80.5'}, {'id': 4913682819, 'qualifierId': 212, 'value': '6.1'}, {'id': 4913682821, 'qualifierId': 213, 'value': '4.61'}];7zkzjmk1go1u2vi5qkqlmezu;J. Reid;;;byfyjpq6t48f2agr97gz7mr6c;Pass;;;;;;;;;;6,1;80,5;82,9;4,61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;80,5;82,9;;;;;;;0;0;53;50;Sporting KC II;3230;DC;1,0
2665922133;573;1;2;53;53;dqx48fglv1l96cyrmjdod0xec;0;79,2;76,4;2024-03-31T22:19:35.702Z;2024-03-31T23:10:02Z;[{'id': 4913683931, 'qualifierId': 141, 'value': '73.6'}, {'id': 4913683925, 'qualifierId': 56, 'value': 'Center'}, {'id': 4913683933, 'qualifierId': 212, 'value': '21.9'}, {'id': 4913683935, 'qualifierId': 213, 'value': '6.20'}, {'id': 4913683929, 'qualifierId': 140, 'value': '100.0'}];dpedfgxin5nc4qmziaokpmiy2;C. Cilley;;;byfyjpq6t48f2agr97gz7mr6c;Pass;;;;;;;;;;21,9;100,0;73,6;6,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;100,0;73,6;;;;;;;0;0;53;53;Sporting KC II;3233;MC;1,0
2665921921;422;56;2;53;56;7fbej4xwoq4imaf5l39304m37;1;3,4;30,6;2024-03-31T22:19:39.215Z;2024-03-31T22:19:39Z;[{'id': 4913682927, 'qualifierId': 56, 'value': 'Back'}];3tkdn8arq1j3il4ako7rcio2y;M. Goumballe;;;byfyjpq6t48f2agr97gz7mr6c;Shield ball opp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;53;56;St. Louis City II;3236;MC;1,0
2665921925;423;5;2;53;57;7fbej4xwoq4imaf5l39304m37;1;-0,9;31,0;2024-03-31T22:19:39.411Z;2024-03-31T23:12:01Z;[{'id': 4913682961, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913682963, 'qualifierId': 346}, {'id': 4913767689, 'qualifierId': 233, 'value': '958'}];3tkdn8arq1j3il4ako7rcio2y;M. Goumballe;;;byfyjpq6t48f2agr97gz7mr6c;Out;;;;;;;;;;;;;;;;;;958,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;53;57;St. Louis City II;3237;MC;1,0
2665938879;958;5;2;53;57;dqx48fglv1l96cyrmjdod0xec;0;100,9;69,0;2024-03-31T22:19:39.411Z;2024-03-31T23:10:24Z;[{'id': 4913767681, 'qualifierId': 346}, {'id': 4913767679, 'qualifierId': 56, 'value': 'Center'}, {'id': 4913767705, 'qualifierId': 233, 'value': '423'}];brbc088u7sq9wh9d9gkonn5gq;C. Olivares;;;byfyjpq6t48f2agr97gz7mr6c;Out;;;;;;;;;;;;;;;;;;423,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;53;57;Sporting KC II;3237;GK;1,0
2665922123;424;1;2;54;24;7fbej4xwoq4imaf5l39304m37;0;4,5;41,9;2024-03-31T22:20:06.881Z;2024-03-31T22:20:09Z;[{'id': 4913683875, 'qualifierId': 56, 'value': 'Right'}, {'id': 4913683883, 'qualifierId': 213, 'value': '6.03'}, {'id': 4913683873, 'qualifierId': 124}, {'id': 4913683885, 'qualifierId': 1}, {'id': 4913683879, 'qualifierId': 141, 'value': '19.7'}, {'id': 4913683881, 'qualifierId': 212, 'value': '60.1'}, {'id': 4913683887, 'qualifierId': 74}, {'id': 4913683877, 'qualifierId': 140, 'value': '59.9'}];8xpddjq19wzsf3mdlnjdx6e7e;R. Schewe;;;byfyjpq6t48f2agr97gz7mr6c;Pass;;;;;;;;;;60,1;59,9;19,7;6,03;;;;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;59,9;19,7;;;;;;;0;0;54;24;St. Louis City II;3264;GK;1,0
2665922163;574;1;2;54;28;dqx48fglv1l96cyrmjdod0xec;1;41,3;67,3;2024-03-31T22:20:10.598Z;2024-03-31T22:20:13Z;[{'id': 4913684071, 'qualifierId': 140, 'value': '57.2'}, {'id': 4913684079, 'qualifierId': 213, 'value': '0.78'}, {'id': 4913684067, 'qualifierId': 3}, {'id': 4913684075, 'qualifierId': 141, 'value': '91.5'}, {'id': 4913684077, 'qualifierId': 212, 'value': '23.4'}, {'id': 4913684069, 'qualifierId': 56, 'value': 'Left'}];9ulwk81vyj5rbz88h62i2ejv8;G. Mikina;;;byfyjpq6t48f2agr97gz7mr6c;Pass;;;;;;;;;;23,4;57,2;91,5;0,78;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;57,2;91,5;;;;;;;0;0;54;28;Sporting KC II;3268;DC;1,0
2665922169;575;50;2;54;30;dqx48fglv1l96cyrmjdod0xec;1;58,2;93,6;2024-03-31T22:20:13.214Z;2024-03-31T22:20:14Z;[{'id': 4913684091, 'qualifierId': 286}, {'id': 4913684089, 'qualifierId': 56, 'value': 'Left'}, {'id': 4913684119, 'qualifierId': 233, 'value': '425'}];5jigl7kp5d2i5ws1602jm7n1m;J. Klein;;;byfyjpq6t48f2agr97gz7mr6c;Dispossessed;;;;;;;;;;;;;;;;;;425,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;54;30;Sporting KC II;3270;AMR;1,0
2665922159;425;7;2;54;30;7fbej4xwoq4imaf5l39304m37;0;41,8;6,4;2024-03-31T22:20:13.215Z;2024-04-04T11:03:08Z;[{'id': 4913684059, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913684107, 'qualifierId': 233, 'value': '575'}, {'id': 4921489347, 'qualifierId': 385}, {'id': 4913684061, 'qualifierId': 285}];1yohdc0hkzkom8hlhw3rjfn8q;N. Clarke;;;byfyjpq6t48f2agr97gz7mr6c;Tackle;;;;;;;;;;;;;;;;;;575,0;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;54;30;St. Louis City II;3270;DR;1,0
2665922179;576;49;2;54;32;dqx48fglv1l96cyrmjdod0xec;1;48,2;88,4;2024-03-31T22:20:14.902Z;2024-03-31T22:20:15Z;[];dpedfgxin5nc4qmziaokpmiy2;C. Cilley;;;byfyjpq6t48f2agr97gz7mr6c;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;54;32;Sporting KC II;3272;MC;1,0
2665922223;577;1;2;54;33;dqx48fglv1l96cyrmjdod0xec;0;47,0;91,7;2024-03-31T22:20:15.419Z;2024-03-31T22:20:20Z;[{'id': 4913684347, 'qualifierId': 157}, {'id': 4913684357, 'qualifierId': 213, 'value': '0.00'}, {'id': 4913684359, 'qualifierId': 1}, {'id': 4913684353, 'qualifierId': 141, 'value': '92.0'}, {'id': 4913684355, 'qualifierId': 212, 'value': '49.8'}, {'id': 4913684351, 'qualifierId': 140, 'value': '94.4'}, {'id': 4913684349, 'qualifierId': 56, 'value': 'Left'}];dpedfgxin5nc4qmziaokpmiy2;C. Cilley;;;byfyjpq6t48f2agr97gz7mr6c;Pass;;;;;;;;;;49,8;94,4;92,0;0,0;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;94,4;92,0;;;;;;;0;0;54;33;Sporting KC II;3273;MC;1,0
2665922237;426;49;2;54;38;7fbej4xwoq4imaf5l39304m37;1;6,4;10,3;2024-03-31T22:20:20.992Z;2024-03-31T22:20:21Z;[];9jczt268kcld72pk5ho4xpzsa;J. Bartlett;;;byfyjpq6t48f2agr97gz7mr6c;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;54;38;St. Louis City II;3278;DC;1,0
2665922263;427;61;2;54;42;7fbej4xwoq4imaf5l39304m37;0;6,6;3,8;2024-03-31T22:20:24.512Z;2024-03-31T22:20:24Z;[{'id': 4913684517, 'qualifierId': 56, 'value': 'Back'}];9jczt268kcld72pk5ho4xpzsa;J. Bartlett;;;byfyjpq6t48f2agr97gz7mr6c;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;54;42;St. Louis City II;3282;DC;1,0
