id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_TeamPlayerFormation;value_Captain;value_TeamFormation;value_Resume;value_JerseyNumber;value_PlayerPosition;value_Involved;value_DirectionOfPlay;value_PassEndX;value_Zone;value_KickOff;value_Length;value_PassEndY;value_Angle;value_TouchTypePass;value_OppositeRelatedEventId;value_Offensive;value_DeletedEventType;value_BlockedPass;value_Defensive;value_NextEventThrowIn;value_ThrowIn;value_LongBall;value_Launch;value_Chipped;value_TouchTypeClearance;value_Shove/Push;value_Foul;value_Direct;value_FreeKickTaken;value_IntendedTackleTarget;value_HeadPass;value_Handball;value_AttemptedTackle;value_OutSwinger;value_LeftFooted;value_Cross;value_RightFooted;value_BlockedCross;value_Left;value_Right;value_CornerTaken;value_OverhitCross;value_InSwinger;value_NextEventGoalKick;value_Low;value_GoalKick;value_LayOff;value_Assist;value_IntentionalAssist;value_Head;value_GoalmouthY;value_GoalmouthZ;value_BoxCentre;value_GkY;value_Assisted;value_FirstTouch;value_RelatedEventId;value_GkX;value_SetPiece;value_CloseRight;value_NotVisible;value_HighGkIntervention;value_HighClaim;value_KeeperThrow;value_IndividualPlay;value_OutOfBoxCentre;value_High;value_RegularPlay;value_TouchTypeControl;value_TakeOnSpace;value_OwnPlayer;value_BlockedX;value_LowCentre;value_Blocked;value_BlockedY;value_BoxRight;value_LowRight;value_Volley;value_Diving;value_Collected;value_LowGkIntervention;value_Hands;value_TakeOnOvertake;value_SwerveLeft;value_SwitchOfPlay;value_DefBlock;value_LowLeft;value_SmallBoxLeft;value_MisHit;value_BigChance;value_CloseLeft;value_FlickOn;value_BoxLeft;value_MediumGkIntervention;value_OutOfPlay;value_InjuredPlayerId;value_Injury;value_Overrun;value_ShirtPull/Holding;value_RecklessOffence;value_YellowCard;value_SecondYellow;value_CoachId;value_Dissent;value_Straight;value_DrivenCross;value_PlayersCaughtOffside;value_Indirect;value_OverArm;value_LeadingToAttempt;value_SixYardBlocked;value_SavedOffLine;value_1On1;value_LastLine;value_Minutes;value_NotPastGoalLine;value_FromCorner;value_Stooping;value_VideoCoverageLost;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_GkHoof;value_GkKickFromHands;value_SwerveMoving;value_ParriedDanger;value_FollowsShotRebound;value_SmallBoxCentre;value_NotAssisted;value_TacticalFoul;value_HitRightPost;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkYTimeOfGoal;value_HitWoodwork;value_SwerveRight;value_HighRight;value_FreeKick;value_ByWall;value_FastBreak;value_SoloRun;value_IncorrectOutOfPlayDecision;value_ThroughBall;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2724850389;406;1;2;51;33;dqx48fglv1l96cyrmjdod0xec;0;9,6;51,6;2024-09-22T23:18:13.937Z;2024-09-22T23:18:15Z;[{'id': 5235730715, 'qualifierId': 1}, {'id': 5235730703, 'qualifierId': 241}, {'id': 5235730711, 'qualifierId': 212, 'value': '57.1'}, {'id': 5235730699, 'qualifierId': 5}, {'id': 5235730709, 'qualifierId': 141, 'value': '83.5'}, {'id': 5235730713, 'qualifierId': 213, 'value': '0.39'}, {'id': 5235730705, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235730707, 'qualifierId': 140, 'value': '59.9'}, {'id': 5235730701, 'qualifierId': 157}];brbc088u7sq9wh9d9gkonn5gq;C. Olivares;;;b3741ns3c8mwwsubdqsbe3v8;Pass;;;;;;;;;;59,9;;;57,1;83,5;0,39;;;;;;;;;1,0;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;59,9;83,5;;;;;;;0;0;51;33;The Town;3093;GK;1,0
2724850395;407;4;2;51;34;dqx48fglv1l96cyrmjdod0xec;1;63,8;81,2;2024-09-22T23:18:14.307Z;2024-09-22T23:38:40Z;[{'id': 5235731097, 'qualifierId': 294}, {'id': 5235731103, 'qualifierId': 152}, {'id': 5235730731, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235731091, 'qualifierId': 13}, {'id': 5235733043, 'qualifierId': 233, 'value': '495'}, {'id': 5235730733, 'qualifierId': 286}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;b3741ns3c8mwwsubdqsbe3v8;Foul;;;;;;;;;;;;;;;;;495,0;1,0;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;51;34;The Town;3094;AML;1,0
2724850653;495;4;2;51;34;ew2zirzye0sw1txr2m33nr25y;0;36,2;18,8;2024-09-22T23:18:14.308Z;2024-09-22T23:38:40Z;[{'id': 5235733101, 'qualifierId': 233, 'value': '407'}, {'id': 5235732271, 'qualifierId': 152}, {'id': 5235732265, 'qualifierId': 13}, {'id': 5235732267, 'qualifierId': 294}, {'id': 5235732269, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235732273, 'qualifierId': 285}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;;b3741ns3c8mwwsubdqsbe3v8;Foul;;;;;;;;;;;;;;;;;407,0;;;;1,0;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;51;34;St. Louis City II;3094;DL;1,0
2724850719;408;1;2;52;5;dqx48fglv1l96cyrmjdod0xec;1;60,8;83,5;2024-09-22T23:18:45.217Z;2024-09-22T23:19:04Z;[{'id': 5235732641, 'qualifierId': 213, 'value': '6.13'}, {'id': 5235732629, 'qualifierId': 5}, {'id': 5235732633, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235732631, 'qualifierId': 152}, {'id': 5235732639, 'qualifierId': 212, 'value': '33.6'}, {'id': 5235732643, 'qualifierId': 1}, {'id': 5235732635, 'qualifierId': 140, 'value': '92.4'}, {'id': 5235732637, 'qualifierId': 141, 'value': '76.1'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;b3741ns3c8mwwsubdqsbe3v8;Pass;;;;;;;;;;92,4;;;33,6;76,1;6,13;;;;;;;;;1,0;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;92,4;76,1;;;;;;;0;0;52;5;The Town;3125;AML;1,0
2724850723;409;1;2;52;7;dqx48fglv1l96cyrmjdod0xec;0;96,1;76,0;2024-09-22T23:18:47.329Z;2024-09-22T23:26:20Z;[{'id': 5235732661, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235732669, 'qualifierId': 213, 'value': '4.54'}, {'id': 5235732663, 'qualifierId': 140, 'value': '93.1'}, {'id': 5235732667, 'qualifierId': 212, 'value': '18.4'}, {'id': 5235732665, 'qualifierId': 141, 'value': '49.4'}];e9jko5f45qmjw3va7cp05l5w4;Hosei Kijima;;;b3741ns3c8mwwsubdqsbe3v8;Pass;;;;;;;;;;93,1;;;18,4;49,4;4,54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;93,1;49,4;;;;;;;0;0;52;7;The Town;3127;AMC;1,0
2724850733;496;12;2;52;8;ew2zirzye0sw1txr2m33nr25y;1;7,2;46,6;2024-09-22T23:18:49.089Z;2024-09-22T23:18:51Z;[{'id': 5235732723, 'qualifierId': 141, 'value': '0.0'}, {'id': 5235732721, 'qualifierId': 140, 'value': '9.9'}, {'id': 5235732719, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235732725, 'qualifierId': 212, 'value': '32.9'}, {'id': 5235732741, 'qualifierId': 167}, {'id': 5235732727, 'qualifierId': 213, 'value': '4.80'}];4h8dml0qrwpqza4kqazp5dnqi;W. Eisner;;;b3741ns3c8mwwsubdqsbe3v8;Clearance;;;;;;;;;;9,9;;;32,9;0,0;4,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;9,9;0,0;;;;;;;0;0;52;8;St. Louis City II;3128;DR;1,0
2724850753;410;5;2;52;10;dqx48fglv1l96cyrmjdod0xec;1;88,8;101,6;2024-09-22T23:18:50.746Z;2024-09-22T23:38:17Z;[{'id': 5235732857, 'qualifierId': 233, 'value': '497'}, {'id': 5235732825, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235732827, 'qualifierId': 347}];e9jko5f45qmjw3va7cp05l5w4;Hosei Kijima;;;b3741ns3c8mwwsubdqsbe3v8;Out;;;;;;;;;;;;;;;;;497,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;52;10;The Town;3130;AMC;1,0
2724850735;497;5;2;52;10;ew2zirzye0sw1txr2m33nr25y;0;11,2;-1,6;2024-09-22T23:18:50.746Z;2024-09-22T23:38:17Z;[{'id': 5235732731, 'qualifierId': 347}, {'id': 5235732729, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235732909, 'qualifierId': 233, 'value': '410'}];4h8dml0qrwpqza4kqazp5dnqi;W. Eisner;;;b3741ns3c8mwwsubdqsbe3v8;Out;;;;;;;;;;;;;;;;;410,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;52;10;St. Louis City II;3130;DR;1,0
2724850871;411;1;2;52;26;dqx48fglv1l96cyrmjdod0xec;1;85,8;100,0;2024-09-22T23:19:06.786Z;2024-09-22T23:19:08Z;[{'id': 5235733635, 'qualifierId': 141, 'value': '91.5'}, {'id': 5235733633, 'qualifierId': 140, 'value': '86.7'}, {'id': 5235733637, 'qualifierId': 212, 'value': '7.1'}, {'id': 5235733639, 'qualifierId': 213, 'value': '4.85'}, {'id': 5235733631, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235733629, 'qualifierId': 107}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;b3741ns3c8mwwsubdqsbe3v8;Pass;;;;;;;;;;86,7;;;7,1;91,5;4,85;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;86,7;91,5;;;;;;;0;0;52;26;The Town;3146;DR;1,0
2724850907;412;1;2;52;27;dqx48fglv1l96cyrmjdod0xec;1;86,0;91,7;2024-09-22T23:19:07.922Z;2024-09-27T14:12:57Z;[{'id': 5235733873, 'qualifierId': 213, 'value': '0.97'}, {'id': 5235733871, 'qualifierId': 212, 'value': '3.5'}, {'id': 5243898609, 'qualifierId': 156}, {'id': 5235733869, 'qualifierId': 141, 'value': '96.0'}, {'id': 5235733867, 'qualifierId': 140, 'value': '87.9'}, {'id': 5235733865, 'qualifierId': 56, 'value': 'Left'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;b3741ns3c8mwwsubdqsbe3v8;Pass;;;;;;;;;;87,9;;;3,5;96,0;0,97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;87,9;96,0;;;;;;;0;0;52;27;The Town;3147;AML;1,0
2726316209;900;83;2;52;29;ew2zirzye0sw1txr2m33nr25y;1;5,0;4,3;2024-09-22T23:19:10.020Z;2024-09-27T14:14:10Z;[{'id': 5243899223, 'qualifierId': 399, 'value': '2dqtrnq0k1fphyw71yh41gvtg'}];7jtxek694d60c5udhyv0zsjro;R. Lynch;;;b3741ns3c8mwwsubdqsbe3v8;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;52;29;St. Louis City II;3149;FWR;1,0
2724850913;413;3;2;52;30;dqx48fglv1l96cyrmjdod0xec;0;93,2;95,7;2024-09-22T23:19:10.787Z;2024-09-27T14:14:15Z;[{'id': 5235733899, 'qualifierId': 211}, {'id': 5243899271, 'qualifierId': 465}, {'id': 5235733895, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235733897, 'qualifierId': 286}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;b3741ns3c8mwwsubdqsbe3v8;Take On;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;52;30;The Town;3150;DR;1,0
2724850917;414;5;2;52;31;dqx48fglv1l96cyrmjdod0xec;0;100,8;87,0;2024-09-22T23:19:12.082Z;2024-09-22T23:38:18Z;[{'id': 5235733911, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235734397, 'qualifierId': 233, 'value': '498'}, {'id': 5235733913, 'qualifierId': 346}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;b3741ns3c8mwwsubdqsbe3v8;Out;;;;;;;;;;;;;;;;;498,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;52;31;The Town;3151;DR;1,0
2724850987;498;5;2;52;31;ew2zirzye0sw1txr2m33nr25y;1;-0,8;13,0;2024-09-22T23:19:12.082Z;2024-09-22T23:38:18Z;[{'id': 5235734373, 'qualifierId': 233, 'value': '414'}, {'id': 5235734355, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235734357, 'qualifierId': 346}];4h8dml0qrwpqza4kqazp5dnqi;W. Eisner;;;b3741ns3c8mwwsubdqsbe3v8;Out;;;;;;;;;;;;;;;;;414,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;52;31;St. Louis City II;3151;DR;1,0
2724851047;499;1;2;52;39;ew2zirzye0sw1txr2m33nr25y;1;3,9;49,6;2024-09-22T23:19:19.385Z;2024-09-22T23:19:26Z;[{'id': 5235734719, 'qualifierId': 212, 'value': '29.2'}, {'id': 5235734717, 'qualifierId': 141, 'value': '80.9'}, {'id': 5235734721, 'qualifierId': 213, 'value': '0.82'}, {'id': 5235734715, 'qualifierId': 140, 'value': '22.9'}, {'id': 5235734725, 'qualifierId': 237}, {'id': 5235734711, 'qualifierId': 124}, {'id': 5235734713, 'qualifierId': 56, 'value': 'Back'}];71y61qa3ywym9sa89dpkzfcyy;E. Ochoa;;;b3741ns3c8mwwsubdqsbe3v8;Pass;;;;;;;;;;22,9;;;29,2;80,9;0,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;22,9;80,9;;;;;;;0;0;52;39;St. Louis City II;3159;GK;1,0
2724851061;500;1;2;52;45;ew2zirzye0sw1txr2m33nr25y;1;69,4;82,9;2024-09-22T23:19:26.041Z;2024-09-22T23:19:27Z;[{'id': 5235734789, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235734795, 'qualifierId': 212, 'value': '13.2'}, {'id': 5235734797, 'qualifierId': 213, 'value': '0.55'}, {'id': 5235734793, 'qualifierId': 141, 'value': '93.0'}, {'id': 5235734791, 'qualifierId': 140, 'value': '80.1'}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;;b3741ns3c8mwwsubdqsbe3v8;Pass;;;;;;;;;;80,1;;;13,2;93,0;0,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;80,1;93,0;;;;;;;0;0;52;45;St. Louis City II;3165;DC;1,0
2724851071;501;1;2;52;47;ew2zirzye0sw1txr2m33nr25y;1;80,1;93,0;2024-09-22T23:19:27.603Z;2024-09-22T23:19:29Z;[{'id': 5235734871, 'qualifierId': 140, 'value': '72.4'}, {'id': 5235734875, 'qualifierId': 212, 'value': '10.2'}, {'id': 5235734877, 'qualifierId': 213, 'value': '3.80'}, {'id': 5235734869, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235734873, 'qualifierId': 141, 'value': '83.8'}];cac9hjmdwt1gsz0qt3f6d4b2s;J. Donnery;;;b3741ns3c8mwwsubdqsbe3v8;Pass;;;;;;;;;;72,4;;;10,2;83,8;3,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;72,4;83,8;;;;;;;0;0;52;47;St. Louis City II;3167;FWL;1,0
2724851101;502;1;2;52;48;ew2zirzye0sw1txr2m33nr25y;1;72,4;83,8;2024-09-22T23:19:28.931Z;2024-09-22T23:19:32Z;[{'id': 5235735043, 'qualifierId': 141, 'value': '93.6'}, {'id': 5235735047, 'qualifierId': 213, 'value': '0.68'}, {'id': 5235735039, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235735045, 'qualifierId': 212, 'value': '10.6'}, {'id': 5235735041, 'qualifierId': 140, 'value': '80.2'}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;;b3741ns3c8mwwsubdqsbe3v8;Pass;;;;;;;;;;80,2;;;10,6;93,6;0,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;80,2;93,6;;;;;;;0;0;52;48;St. Louis City II;3168;DC;1,0
2724851143;503;1;2;52;52;ew2zirzye0sw1txr2m33nr25y;1;76,7;94,8;2024-09-22T23:19:32.259Z;2024-09-22T23:19:35Z;[{'id': 5235735295, 'qualifierId': 140, 'value': '55.3'}, {'id': 5235735293, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235735301, 'qualifierId': 213, 'value': '3.41'}, {'id': 5235735297, 'qualifierId': 141, 'value': '85.6'}, {'id': 5235735299, 'qualifierId': 212, 'value': '23.3'}];cac9hjmdwt1gsz0qt3f6d4b2s;J. Donnery;;;b3741ns3c8mwwsubdqsbe3v8;Pass;;;;;;;;;;55,3;;;23,3;85,6;3,41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;55,3;85,6;;;;;;;0;0;52;52;St. Louis City II;3172;FWL;1,0
2724851177;504;1;2;52;55;ew2zirzye0sw1txr2m33nr25y;1;52,9;77,9;2024-09-22T23:19:35.556Z;2024-09-22T23:19:37Z;[{'id': 5235735475, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235735483, 'qualifierId': 213, 'value': '5.09'}, {'id': 5235735477, 'qualifierId': 140, 'value': '60.4'}, {'id': 5235735479, 'qualifierId': 141, 'value': '49.1'}, {'id': 5235735481, 'qualifierId': 212, 'value': '21.1'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;b3741ns3c8mwwsubdqsbe3v8;Pass;;;;;;;;;;60,4;;;21,1;49,1;5,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;60,4;49,1;;;;;;;0;0;52;55;St. Louis City II;3175;MC;1,0
2724851203;505;1;2;52;57;ew2zirzye0sw1txr2m33nr25y;1;61,4;47,0;2024-09-22T23:19:37.744Z;2024-09-22T23:19:40Z;[{'id': 5235735641, 'qualifierId': 140, 'value': '68.7'}, {'id': 5235735645, 'qualifierId': 212, 'value': '16.1'}, {'id': 5235735639, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235735647, 'qualifierId': 213, 'value': '5.21'}, {'id': 5235735643, 'qualifierId': 141, 'value': '26.1'}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;;b3741ns3c8mwwsubdqsbe3v8;Pass;;;;;;;;;;68,7;;;16,1;26,1;5,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;68,7;26,1;;;;;;;0;0;52;57;St. Louis City II;3177;MC;1,0
2724851215;506;1;2;52;59;ew2zirzye0sw1txr2m33nr25y;1;68,7;25,9;2024-09-22T23:19:39.994Z;2024-09-22T23:19:41Z;[{'id': 5235735751, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235735755, 'qualifierId': 141, 'value': '43.0'}, {'id': 5235735757, 'qualifierId': 212, 'value': '13.1'}, {'id': 5235735759, 'qualifierId': 213, 'value': '2.05'}, {'id': 5235735753, 'qualifierId': 140, 'value': '62.9'}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;;b3741ns3c8mwwsubdqsbe3v8;Pass;;;;;;;;;;62,9;;;13,1;43,0;2,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;62,9;43,0;;;;;;;0;0;52;59;St. Louis City II;3179;MC;1,0
2724851243;507;1;2;53;1;ew2zirzye0sw1txr2m33nr25y;1;62,4;46,3;2024-09-22T23:19:41.822Z;2024-09-22T23:19:43Z;[{'id': 5235735925, 'qualifierId': 213, 'value': '1.65'}, {'id': 5235735921, 'qualifierId': 141, 'value': '62.3'}, {'id': 5235735917, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235735919, 'qualifierId': 140, 'value': '61.6'}, {'id': 5235735923, 'qualifierId': 212, 'value': '10.9'}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;;b3741ns3c8mwwsubdqsbe3v8;Pass;;;;;;;;;;61,6;;;10,9;62,3;1,65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;61,6;62,3;;;;;;;0;0;53;1;St. Louis City II;3181;MC;1,0
2724851283;508;1;2;53;3;ew2zirzye0sw1txr2m33nr25y;1;61,8;62,3;2024-09-22T23:19:43.853Z;2024-09-22T23:19:48Z;[{'id': 5235736195, 'qualifierId': 213, 'value': '0.90'}, {'id': 5235736191, 'qualifierId': 141, 'value': '94.5'}, {'id': 5235736193, 'qualifierId': 212, 'value': '28.1'}, {'id': 5235736189, 'qualifierId': 140, 'value': '78.5'}, {'id': 5235736187, 'qualifierId': 56, 'value': 'Left'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;b3741ns3c8mwwsubdqsbe3v8;Pass;;;;;;;;;;78,5;;;28,1;94,5;0,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;78,5;94,5;;;;;;;0;0;53;3;St. Louis City II;3183;MC;1,0
