id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_Captain;value_TeamPlayerFormation;value_TeamKit;value_JerseyNumber;value_TeamFormation;value_Involved;value_PlayerPosition;value_Resume;value_DirectionOfPlay;value_LongBall;value_PassEndY;value_Length;value_KickOff;value_Zone;value_Angle;value_PassEndX;value_Launch;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_FlickOn;value_TouchTypePass;value_IntendedTackleTarget;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_Chipped;value_SwitchOfPlay;value_InSwinger;value_Cross;value_RightFooted;value_HighGkIntervention;value_HighClaim;value_TakeOnOvertake;value_TouchTypeControl;value_DeletedEventType;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeClearance;value_Left;value_CornerTaken;value_Assist;value_IntentionalAssist;value_GoalmouthZ;value_LeftFooted;value_GoalmouthY;value_IndividualPlay;value_GkY;value_Assisted;value_High;value_OutOfBoxCentre;value_RelatedEventId;value_FromCorner;value_Volley;value_FirstTouch;value_GkX;value_NextEventGoalKick;value_Low;value_GoalKick;value_NotVisible;value_TakeOnSpace;value_Shove/Push;value_BlockedPass;value_OutSwinger;value_OutOfPlay;value_BlockedCross;value_MediumGkIntervention;value_LayOff;value_ThroughBall;value_Head;value_HighRight;value_RegularPlay;value_RefereeDelay;value_DrinksBreak;value_OutOfBoxDeepLeft;value_FreeKick;value_BlockedY;value_BlockedX;value_LowLeft;value_NotAssisted;value_Collected;value_Hands;value_LowGkIntervention;value_Stooping;value_KeeperThrow;value_LowCentre;value_Standing;value_Overrun;value_BlockedClearance;value_GkHoof;value_Minutes;value_EndType;value_BoxCentre;value_ShirtPull/Holding;value_BoxRight;value_CloseRight;value_ParriedDanger;value_Fumble;value_SixYardBlocked;value_Blocked;value_DefBlock;value_Right;value_HighCentre;value_ParriedSafe;value_Reaching;value_PlayersCaughtOffside;value_Indirect;value_OverhitCross;value_Defensive1V1;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_ThrowInSetPiece;value_LowRight;value_Diving;value_AerialFoul;value_HighLeft;value_RecklessOffence;value_YellowCard;value_InjuredPlayerId;value_Injury;value_OutOfBoxDeepRight;value_GoesToPenalties;value_Second(2Nd)OppositeRelatedEventId;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_BigChance;value_Penalty;value_Scored;value_Missed;value_CloseLeft;value_SwerveRight;value_HitWoodwork;value_Saved;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2696074881;326;1;1;43;7;5ou8b446l1sl8frblkz3xi17g;1;40,2;35,7;2024-06-15T01:48:13.643Z;2024-06-15T01:48:19Z;[{'id': 5077425249, 'qualifierId': 213, 'value': '1.87'}, {'id': 5077425237, 'qualifierId': 5}, {'id': 5077425241, 'qualifierId': 56, 'value': 'Back'}, {'id': 5077425243, 'qualifierId': 140, 'value': '34.1'}, {'id': 5077425245, 'qualifierId': 141, 'value': '66.4'}, {'id': 5077425239, 'qualifierId': 152}, {'id': 5077425247, 'qualifierId': 212, 'value': '21.8'}];d1xlw5bza316m39f9n82hir1m;K. Rad;;dgiyycgp34t9ugam7o90yjf9w;Pass;;;;;;;;;;;66,4;21,8;;;1,87;34,1;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;34,1;66,4;;;;;;;;0;43;7;Austin II;2587;DL;1,0
2696074893;327;1;1;43;13;5ou8b446l1sl8frblkz3xi17g;1;35,8;65,1;2024-06-15T01:48:19.660Z;2024-06-15T01:48:22Z;[{'id': 5077425341, 'qualifierId': 140, 'value': '31.7'}, {'id': 5077425343, 'qualifierId': 141, 'value': '37.4'}, {'id': 5077425345, 'qualifierId': 212, 'value': '19.3'}, {'id': 5077425339, 'qualifierId': 56, 'value': 'Back'}, {'id': 5077425347, 'qualifierId': 213, 'value': '4.49'}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;dgiyycgp34t9ugam7o90yjf9w;Pass;;;;;;;;;;;37,4;19,3;;;4,49;31,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;31,7;37,4;;;;;;;;0;43;13;Austin II;2593;DC;1,0
2696074905;328;1;1;43;16;5ou8b446l1sl8frblkz3xi17g;1;31,5;35,7;2024-06-15T01:48:22.503Z;2024-06-15T01:48:24Z;[{'id': 5077425401, 'qualifierId': 56, 'value': 'Back'}, {'id': 5077425407, 'qualifierId': 212, 'value': '18.5'}, {'id': 5077425409, 'qualifierId': 213, 'value': '5.08'}, {'id': 5077425405, 'qualifierId': 141, 'value': '10.3'}, {'id': 5077425403, 'qualifierId': 140, 'value': '37.8'}];d1xlw5bza316m39f9n82hir1m;K. Rad;;dgiyycgp34t9ugam7o90yjf9w;Pass;;;;;;;;;;;10,3;18,5;;;5,08;37,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;37,8;10,3;;;;;;;;0;43;16;Austin II;2596;DL;1,0
2696074919;329;1;1;43;19;5ou8b446l1sl8frblkz3xi17g;1;37,1;14,0;2024-06-15T01:48:24.847Z;2024-06-15T01:48:28Z;[{'id': 5077425489, 'qualifierId': 212, 'value': '18.6'}, {'id': 5077425491, 'qualifierId': 213, 'value': '6.05'}, {'id': 5077425487, 'qualifierId': 141, 'value': '7.7'}, {'id': 5077425483, 'qualifierId': 56, 'value': 'Right'}, {'id': 5077425485, 'qualifierId': 140, 'value': '54.3'}];5nykil6w1bxfevpp2c5rr32fo;J. Jones-Riley;;dgiyycgp34t9ugam7o90yjf9w;Pass;;;;;;;;;;;7,7;18,6;;;6,05;54,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;54,3;7,7;;;;;;;;0;43;19;Austin II;2599;DR;1,0
2696074923;330;1;1;43;23;5ou8b446l1sl8frblkz3xi17g;0;53,9;7,1;2024-06-15T01:48:28.831Z;2024-06-15T01:48:29Z;[{'id': 5077425537, 'qualifierId': 286}, {'id': 5077425533, 'qualifierId': 233, 'value': '375'}, {'id': 5077425531, 'qualifierId': 236}, {'id': 5077425507, 'qualifierId': 140, 'value': '55.4'}, {'id': 5077425505, 'qualifierId': 56, 'value': 'Right'}, {'id': 5077425511, 'qualifierId': 212, 'value': '1.6'}, {'id': 5077425509, 'qualifierId': 141, 'value': '7.4'}, {'id': 5077425513, 'qualifierId': 213, 'value': '0.13'}];5lwarg9t4o7hxcq5exe8gwydw;M. Bunbury;;dgiyycgp34t9ugam7o90yjf9w;Pass;;;;;;;;;;;7,4;1,6;;;0,13;55,4;;;375,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;55,4;7,4;;;;;;;;0;43;23;Austin II;2603;FWR;1,0
2696074925;375;74;1;43;23;d0c07im4a6oj8qa7f1zlt3pqs;1;42,5;95,1;2024-06-15T01:48:28.832Z;2024-06-15T01:59:05Z;[{'id': 5077425517, 'qualifierId': 285}, {'id': 5077425515, 'qualifierId': 56, 'value': 'Back'}, {'id': 5077425579, 'qualifierId': 233, 'value': '330'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;dgiyycgp34t9ugam7o90yjf9w;Blocked Pass;;;;;;;;;;;;;;;;;;1,0;330,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;43;23;Portland Timbers II;2603;DC;1,0
2696074969;331;5;1;43;24;5ou8b446l1sl8frblkz3xi17g;1;56,2;-1,8;2024-06-15T01:48:29.971Z;2024-06-15T01:59:10Z;[{'id': 5077425757, 'qualifierId': 347}, {'id': 5077425763, 'qualifierId': 233, 'value': '376'}, {'id': 5077425755, 'qualifierId': 56, 'value': 'Right'}];5lwarg9t4o7hxcq5exe8gwydw;M. Bunbury;;dgiyycgp34t9ugam7o90yjf9w;Out;;;;;;;;;;;;;;;;;;;376,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;43;24;Austin II;2604;FWR;1,0
2696074935;376;5;1;43;24;d0c07im4a6oj8qa7f1zlt3pqs;0;43,8;101,8;2024-06-15T01:48:29.971Z;2024-06-15T01:48:39Z;[{'id': 5077425773, 'qualifierId': 233, 'value': '331'}, {'id': 5077425583, 'qualifierId': 56, 'value': 'Back'}, {'id': 5077425585, 'qualifierId': 347}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;dgiyycgp34t9ugam7o90yjf9w;Out;;;;;;;;;;;;;;;;;;;331,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;43;24;Portland Timbers II;2604;DC;1,0
2696074995;332;1;1;43;32;5ou8b446l1sl8frblkz3xi17g;1;56,1;0,0;2024-06-15T01:48:38.441Z;2024-06-15T01:48:47Z;[{'id': 5077425905, 'qualifierId': 213, 'value': '0.38'}, {'id': 5077425889, 'qualifierId': 107}, {'id': 5077425901, 'qualifierId': 212, 'value': '13.5'}, {'id': 5077425897, 'qualifierId': 141, 'value': '5.5'}, {'id': 5077425895, 'qualifierId': 140, 'value': '68.0'}, {'id': 5077425893, 'qualifierId': 56, 'value': 'Right'}];5nykil6w1bxfevpp2c5rr32fo;J. Jones-Riley;;dgiyycgp34t9ugam7o90yjf9w;Pass;;;;;;;;;;;5,5;13,5;;;0,38;68,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;68,0;5,5;;;;;;;;0;43;32;Austin II;2612;DR;1,0
2696074983;377;83;1;43;37;d0c07im4a6oj8qa7f1zlt3pqs;0;37,2;93,1;2024-06-15T01:48:42.835Z;2024-06-15T01:49:07Z;[{'id': 5077426295, 'qualifierId': 399, 'value': '7t8o8pe93me2pef74vw21nr6y'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;dgiyycgp34t9ugam7o90yjf9w;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;43;37;Portland Timbers II;2617;DC;1,0
2696074989;378;83;1;43;39;d0c07im4a6oj8qa7f1zlt3pqs;0;36,8;92,8;2024-06-15T01:48:44.931Z;2024-06-15T01:49:06Z;[{'id': 5077426271, 'qualifierId': 399, 'value': '7t8o8pe93me2pef74vw21nr6y'}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;dgiyycgp34t9ugam7o90yjf9w;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;43;39;Portland Timbers II;2619;FWL;1,0
2696074999;333;1;1;43;40;5ou8b446l1sl8frblkz3xi17g;1;66,2;22,2;2024-06-15T01:48:46.050Z;2024-06-19T13:39:45Z;[{'id': 5077425937, 'qualifierId': 56, 'value': 'Center'}, {'id': 5077425939, 'qualifierId': 140, 'value': '77.0'}, {'id': 5077425945, 'qualifierId': 213, 'value': '0.51'}, {'id': 5077425943, 'qualifierId': 212, 'value': '13.0'}, {'id': 5077425941, 'qualifierId': 141, 'value': '31.5'}];7t8o8pe93me2pef74vw21nr6y;J. Penn;;dgiyycgp34t9ugam7o90yjf9w;Pass;;;;;;;;;;;31,5;13,0;;;0,51;77,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;77,0;31,5;;;;;;;;0;43;40;Austin II;2620;FW;1,0
2696075003;334;1;1;43;41;5ou8b446l1sl8frblkz3xi17g;0;73,7;31,6;2024-06-15T01:48:47.565Z;2024-06-19T13:39:47Z;[{'id': 5077425959, 'qualifierId': 213, 'value': '0.25'}, {'id': 5077425947, 'qualifierId': 3}, {'id': 5077425955, 'qualifierId': 141, 'value': '36.6'}, {'id': 5077425953, 'qualifierId': 140, 'value': '86.2'}, {'id': 5077425957, 'qualifierId': 212, 'value': '13.6'}, {'id': 5077425949, 'qualifierId': 168}, {'id': 5077425951, 'qualifierId': 56, 'value': 'Center'}];6zolwstla33ppx84k1o2v8rv8;C. Mendoza;;dgiyycgp34t9ugam7o90yjf9w;Pass;;;;;;;;;;;36,6;13,6;;;0,25;86,2;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;86,2;36,6;;;;;;;;0;43;41;Austin II;2621;MC;1,0
2696075001;379;49;1;43;44;d0c07im4a6oj8qa7f1zlt3pqs;1;8,4;49,6;2024-06-15T01:48:49.971Z;2024-06-15T01:48:50Z;[];81a5mbcfvbxke0w3cbq65ld2i;M. Alstrup;;dgiyycgp34t9ugam7o90yjf9w;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;43;44;Portland Timbers II;2624;GK;1,0
2696075151;380;1;1;44;15;d0c07im4a6oj8qa7f1zlt3pqs;1;13,0;57,2;2024-06-15T01:49:21.267Z;2024-06-15T01:49:28Z;[{'id': 5077426753, 'qualifierId': 140, 'value': '23.1'}, {'id': 5077426755, 'qualifierId': 141, 'value': '85.5'}, {'id': 5077426757, 'qualifierId': 212, 'value': '22.0'}, {'id': 5077426751, 'qualifierId': 56, 'value': 'Back'}, {'id': 5077426759, 'qualifierId': 213, 'value': '1.07'}];81a5mbcfvbxke0w3cbq65ld2i;M. Alstrup;;dgiyycgp34t9ugam7o90yjf9w;Pass;;;;;;;;;;;85,5;22,0;;;1,07;23,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;23,1;85,5;;;;;;;;0;44;15;Portland Timbers II;2655;GK;1,0
2696075157;381;1;1;44;22;d0c07im4a6oj8qa7f1zlt3pqs;0;23,8;89,1;2024-06-15T01:49:27.971Z;2024-06-15T01:49:31Z;[{'id': 5077426799, 'qualifierId': 140, 'value': '62.6'}, {'id': 5077426805, 'qualifierId': 213, 'value': '6.11'}, {'id': 5077426803, 'qualifierId': 212, 'value': '41.4'}, {'id': 5077426807, 'qualifierId': 1}, {'id': 5077426801, 'qualifierId': 141, 'value': '78.4'}, {'id': 5077426795, 'qualifierId': 155}, {'id': 5077426797, 'qualifierId': 56, 'value': 'Center'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;dgiyycgp34t9ugam7o90yjf9w;Pass;;;;;;;;;;1,0;78,4;41,4;;;6,11;62,6;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;62,6;78,4;;;;;;;;0;44;22;Portland Timbers II;2662;DC;1,0
2696075163;335;1;1;44;24;5ou8b446l1sl8frblkz3xi17g;1;30,1;18,8;2024-06-15T01:49:30.270Z;2024-06-19T13:40:12Z;[{'id': 5077426841, 'qualifierId': 3}, {'id': 5077426847, 'qualifierId': 141, 'value': '40.9'}, {'id': 5077426849, 'qualifierId': 212, 'value': '15.0'}, {'id': 5077426845, 'qualifierId': 140, 'value': '29.4'}, {'id': 5077426843, 'qualifierId': 56, 'value': 'Back'}, {'id': 5077426851, 'qualifierId': 213, 'value': '1.62'}];d1xlw5bza316m39f9n82hir1m;K. Rad;;dgiyycgp34t9ugam7o90yjf9w;Pass;;;;;;;;;;;40,9;15,0;;;1,62;29,4;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;29,4;40,9;;;;;;;;0;44;24;Austin II;2664;DL;1,0
2696075175;336;1;1;44;26;5ou8b446l1sl8frblkz3xi17g;0;28,5;37,9;2024-06-15T01:49:32.172Z;2024-06-19T13:40:16Z;[{'id': 5077426901, 'qualifierId': 157}, {'id': 5077426911, 'qualifierId': 213, 'value': '3.68'}, {'id': 5077426903, 'qualifierId': 56, 'value': 'Back'}, {'id': 5077426909, 'qualifierId': 212, 'value': '25.0'}, {'id': 5077426905, 'qualifierId': 140, 'value': '8.0'}, {'id': 5077426913, 'qualifierId': 1}, {'id': 5077426907, 'qualifierId': 141, 'value': '19.2'}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;dgiyycgp34t9ugam7o90yjf9w;Pass;;;;;;;;;;1,0;19,2;25,0;;;3,68;8,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;8,0;19,2;;;;;;;;0;44;26;Austin II;2666;DC;1,0
2696075341;345;83;1;44;34;5ou8b446l1sl8frblkz3xi17g;0;7,9;17,1;2024-06-15T01:49:40.527Z;2024-06-15T01:56:30Z;[{'id': 5077435259, 'qualifierId': 399, 'value': '641bsr9un81t6sds51fhvijh0'}];d1xlw5bza316m39f9n82hir1m;K. Rad;;dgiyycgp34t9ugam7o90yjf9w;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;44;34;Austin II;2674;DL;1,0
2696075197;382;3;1;44;35;d0c07im4a6oj8qa7f1zlt3pqs;0;87,7;84,0;2024-06-15T01:49:41.475Z;2024-06-19T13:42:00Z;[{'id': 5081844879, 'qualifierId': 465}, {'id': 5077426991, 'qualifierId': 286}, {'id': 5077427065, 'qualifierId': 233, 'value': '337'}, {'id': 5077426989, 'qualifierId': 56, 'value': 'Left'}];641bsr9un81t6sds51fhvijh0;B. Farkarlun;;dgiyycgp34t9ugam7o90yjf9w;Take On;;;;;;;;;;;;;;;;;;;337,0;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;44;35;Portland Timbers II;2675;MC;1,0
2696075205;337;7;1;44;35;5ou8b446l1sl8frblkz3xi17g;1;12,3;16,0;2024-06-15T01:49:41.476Z;2024-06-19T13:42:03Z;[{'id': 5081844919, 'qualifierId': 384}, {'id': 5077427023, 'qualifierId': 56, 'value': 'Back'}, {'id': 5077427025, 'qualifierId': 285}, {'id': 5077427039, 'qualifierId': 233, 'value': '382'}];5nykil6w1bxfevpp2c5rr32fo;J. Jones-Riley;;dgiyycgp34t9ugam7o90yjf9w;Tackle;;;;;;;;;;;;;;;;;;1,0;382,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;44;35;Austin II;2675;DR;1,0
2696075215;338;1;1;44;40;5ou8b446l1sl8frblkz3xi17g;1;36,3;18,9;2024-06-15T01:49:46.122Z;2024-06-15T01:49:47Z;[{'id': 5077427089, 'qualifierId': 212, 'value': '10.1'}, {'id': 5077427091, 'qualifierId': 213, 'value': '2.75'}, {'id': 5077427087, 'qualifierId': 141, 'value': '24.6'}, {'id': 5077427083, 'qualifierId': 56, 'value': 'Back'}, {'id': 5077427085, 'qualifierId': 140, 'value': '27.4'}];1qfm9519iq3jailrtnk9c0nbo;M. Johnston;;dgiyycgp34t9ugam7o90yjf9w;Pass;;;;;;;;;;;24,6;10,1;;;2,75;27,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;27,4;24,6;;;;;;;;0;44;40;Austin II;2680;MC;1,0
2696075217;339;49;1;44;42;5ou8b446l1sl8frblkz3xi17g;1;29,9;25,5;2024-06-15T01:49:47.809Z;2024-06-15T01:49:48Z;[];druwx3n136woly4objqgk7tp0;A. Enriquez;;dgiyycgp34t9ugam7o90yjf9w;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;44;42;Austin II;2682;MC;1,0
2696075227;340;1;1;44;42;5ou8b446l1sl8frblkz3xi17g;1;29,2;23,6;2024-06-15T01:49:48.325Z;2024-06-15T01:49:50Z;[{'id': 5077427151, 'qualifierId': 141, 'value': '59.9'}, {'id': 5077427149, 'qualifierId': 140, 'value': '24.1'}, {'id': 5077427147, 'qualifierId': 56, 'value': 'Back'}, {'id': 5077427155, 'qualifierId': 213, 'value': '1.78'}, {'id': 5077427153, 'qualifierId': 212, 'value': '25.3'}];druwx3n136woly4objqgk7tp0;A. Enriquez;;dgiyycgp34t9ugam7o90yjf9w;Pass;;;;;;;;;;;59,9;25,3;;;1,78;24,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;24,1;59,9;;;;;;;;0;44;42;Austin II;2682;MC;1,0
2696075235;341;1;1;44;44;5ou8b446l1sl8frblkz3xi17g;1;25,7;63,6;2024-06-15T01:49:50.184Z;2024-06-15T01:49:52Z;[{'id': 5077427179, 'qualifierId': 56, 'value': 'Back'}, {'id': 5077427181, 'qualifierId': 140, 'value': '26.4'}, {'id': 5077427185, 'qualifierId': 212, 'value': '15.7'}, {'id': 5077427183, 'qualifierId': 141, 'value': '86.6'}, {'id': 5077427187, 'qualifierId': 213, 'value': '1.52'}];a5tjyddv4t8eg9wcum3o15qfo;S. Jura;;dgiyycgp34t9ugam7o90yjf9w;Pass;;;;;;;;;;;86,6;15,7;;;1,52;26,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;26,4;86,6;;;;;;;;0;44;44;Austin II;2684;DC;1,0
