id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_TeamPlayerFormation;value_TeamKit;value_TeamFormation;value_Captain;value_Resume;value_Involved;value_PlayerPosition;value_DirectionOfPlay;value_Zone;value_PassEndY;value_KickOff;value_Length;value_Angle;value_PassEndX;value_LongBall;value_Chipped;value_DeletedEventType;value_HeadPass;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_Launch;value_Shove/Push;value_Foul;value_Direct;value_TimeWasting;value_YellowCard;value_FreeKickTaken;value_IntendedTackleTarget;value_TakeOnOvertake;value_TouchTypePass;value_NextEventThrowIn;value_ThrowIn;value_Cross;value_OutSwinger;value_RightFooted;value_Head;value_Straight;value_LeftFooted;value_FloatedCross;value_HighClaim;value_HighGkIntervention;value_KeeperThrow;value_Assist;value_RelatedEventId;value_BlockedX;value_RegularPlay;value_GkX;value_BoxCentre;value_Blocked;value_LowLeft;value_GoalmouthY;value_GoalmouthZ;value_GkY;value_BlockedY;value_IndividualPlay;value_Assisted;value_DefBlock;value_FlickOn;value_BlockedPass;value_TouchTypeControl;value_TouchTypeClearance;value_MediumGkIntervention;value_LayOff;value_LowCentre;value_OutOfBoxCentre;value_Hands;value_ParriedSafe;value_Standing;value_LowGkIntervention;value_InSwinger;value_NextEventGoalKick;value_GoalKick;value_Low;value_IntentionalAssist;value_OverArm;value_FirstTouch;value_LowRight;value_Stooping;value_NotVisible;value_GkKickFromHands;value_DrivenCross;value_NotAssisted;value_HighCentre;value_Reaching;value_Left;value_CornerTaken;value_TakeOnSpace;value_BoxLeft;value_CloseLeftAndHigh;value_FastBreak;value_Right;value_BigChance;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_SwitchOfPlay;value_AttemptedTackle;value_High;value_ShirtPull/Holding;value_OutOfPlay;value_RecklessOffence;value_Volley;value_PlayersCaughtOffside;value_Indirect;value_OwnPlayer;value_OwnShotBlocked;value_HighRight;value_BoxRight;value_Minutes;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_BlockedCross;value_Overrun;value_Penalty;value_PenaltyTakerId;value_FantasyAssistTeam;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_FantasyAssistId;value_KeeperTouched;value_FantasyAssistedBy;value_FantasyAssistType;value_Diving;value_Scored;value_NotPastGoalLine;value_FromCorner;value_CloseLeft;value_OutOfBoxDeepLeft;value_TacticalFoul;value_SetPiece;value_HighLeft;value_Collected;value_SmallBoxCentre;value_GkHoof;value_LeadingToGoal;value_Tap;value_TempBlocked;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2715181483;443;1;1;45;55;5icuo8utnztpsd9l03gdd68dl;0;13,1;12,2;2024-08-31T03:19:50.913Z;2024-08-31T03:19:56Z;[{'id': 5182919469, 'qualifierId': 152}, {'id': 5182919479, 'qualifierId': 213, 'value': '0.16'}, {'id': 5182919481, 'qualifierId': 1}, {'id': 5182919473, 'qualifierId': 140, 'value': '58.7'}, {'id': 5182919471, 'qualifierId': 56, 'value': 'Center'}, {'id': 5182919475, 'qualifierId': 141, 'value': '23.9'}, {'id': 5182919465, 'qualifierId': 5}, {'id': 5182919477, 'qualifierId': 212, 'value': '48.5'}, {'id': 5182919467, 'qualifierId': 157}];bdrs643l8uzj01plxa25wncdm;J. Castro;;;eyvmn96lmx8o7tzcfe6h6pm38;Pass;;;;;;;;;;;23,9;;48,5;0,16;58,7;1,0;;;;;;;1,0;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;58,7;23,9;;;;;;;;0;45;55;Los Angeles II;2755;GK;1,0
2715181491;509;44;1;45;58;6gaq85erpkvbyxvivd96wuw44;1;40,2;72,6;2024-08-31T03:19:54.014Z;2024-08-31T03:20:09Z;[{'id': 5182919499, 'qualifierId': 285}, {'id': 5182919501, 'qualifierId': 233, 'value': '444'}, {'id': 5182919497, 'qualifierId': 56, 'value': 'Back'}];d1w4zs63sx3cc7wnc8wshbfv8;D. Guerra;;;eyvmn96lmx8o7tzcfe6h6pm38;Aerial;;;;;;;;;;;;;;;;;;;;444,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;45;58;Tacoma Defiance;2758;MC;1,0
2715181485;444;44;1;45;58;5icuo8utnztpsd9l03gdd68dl;0;59,8;27,4;2024-08-31T03:19:54.015Z;2024-08-31T03:20:10Z;[{'id': 5182919485, 'qualifierId': 56, 'value': 'Center'}, {'id': 5182919505, 'qualifierId': 233, 'value': '509'}, {'id': 5182919487, 'qualifierId': 286}];b0xuwec3m6rvxwx7gygv34o6i;G. Miglietti;;;eyvmn96lmx8o7tzcfe6h6pm38;Aerial;;;;;;;;;;;;;;;;;;;;509,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;45;58;Los Angeles II;2758;FW;1,0
2715181497;510;1;1;45;59;6gaq85erpkvbyxvivd96wuw44;1;36,6;62,3;2024-08-31T03:19:54.910Z;2024-09-03T10:15:20Z;[{'id': 5182919539, 'qualifierId': 140, 'value': '23.1'}, {'id': 5182919545, 'qualifierId': 213, 'value': '3.51'}, {'id': 5182919537, 'qualifierId': 56, 'value': 'Back'}, {'id': 5182919543, 'qualifierId': 212, 'value': '15.2'}, {'id': 5182919541, 'qualifierId': 141, 'value': '54.3'}, {'id': 5182919535, 'qualifierId': 3}, {'id': 5194190841, 'qualifierId': 168}];d1w4zs63sx3cc7wnc8wshbfv8;D. Guerra;;;eyvmn96lmx8o7tzcfe6h6pm38;Pass;;;;;;;;;;;54,3;;15,2;3,51;23,1;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;23,1;54,3;;;;;;;;0;45;59;Tacoma Defiance;2759;MC;1,0
2715181499;445;30;1;46;0;5icuo8utnztpsd9l03gdd68dl;1;0,0;0,0;2024-08-31T03:19:56.351Z;2024-08-31T03:20:04Z;[{'id': 5182919549, 'qualifierId': 57, 'value': '0'}];;;;;eyvmn96lmx8o7tzcfe6h6pm38;End;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;46;0;Los Angeles II;2760;;
2715181501;511;30;1;46;0;6gaq85erpkvbyxvivd96wuw44;1;0,0;0,0;2024-08-31T03:19:56.351Z;2024-08-31T03:20:04Z;[{'id': 5182919551, 'qualifierId': 57, 'value': '0'}];;;;;eyvmn96lmx8o7tzcfe6h6pm38;End;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;46;0;Tacoma Defiance;2760;;
2715183831;521;18;2;45;0;6gaq85erpkvbyxvivd96wuw44;1;0,0;0,0;2024-08-31T03:34:59.363Z;2024-08-31T03:36:01Z;[{'id': 5182932219, 'qualifierId': 44, 'value': 'Defender'}, {'id': 5182932217, 'qualifierId': 42}, {'id': 5182932243, 'qualifierId': 55, 'value': '522'}, {'id': 5182932221, 'qualifierId': 59, 'value': '73'}];4x8eu2y112ini9hx6b72bh46i;E. Berumen;;;eyvmn96lmx8o7tzcfe6h6pm38;Player off;73,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;522,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;522,0;a55do2tx3wz5tsboyf355aiok;;0;45;0;Tacoma Defiance;2700;DR;1,0
2715183833;522;19;2;45;0;6gaq85erpkvbyxvivd96wuw44;1;0,0;0,0;2024-08-31T03:34:59.364Z;2024-08-31T03:36:01Z;[{'id': 5182932235, 'qualifierId': 293, 'value': '2'}, {'id': 5182932229, 'qualifierId': 145, 'value': '2'}, {'id': 5182932237, 'qualifierId': 44, 'value': 'Defender'}, {'id': 5182932239, 'qualifierId': 55, 'value': '521'}, {'id': 5182932225, 'qualifierId': 42}, {'id': 5182932231, 'qualifierId': 59, 'value': '66'}, {'id': 5182932233, 'qualifierId': 292, 'value': '3'}];a55do2tx3wz5tsboyf355aiok;B. Moyado;;;eyvmn96lmx8o7tzcfe6h6pm38;Player on;66,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;521,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;2,0;2,0;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;521,0;4x8eu2y112ini9hx6b72bh46i;;0;45;0;Tacoma Defiance;2700;Sub;1,0
2715183663;447;32;2;45;0;5icuo8utnztpsd9l03gdd68dl;1;0,0;0,0;2024-08-31T03:35:09.363Z;2024-08-31T03:35:10Z;[{'id': 5182931337, 'qualifierId': 127, 'value': 'Right to Left'}];;;;;eyvmn96lmx8o7tzcfe6h6pm38;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;45;0;Los Angeles II;2700;;
2715183657;514;32;2;45;0;6gaq85erpkvbyxvivd96wuw44;1;0,0;0,0;2024-08-31T03:35:09.363Z;2024-09-03T05:26:30Z;[{'id': 5182931301, 'qualifierId': 127, 'value': 'Left to Right'}];;;;;eyvmn96lmx8o7tzcfe6h6pm38;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;45;0;Tacoma Defiance;2700;;
2715183675;448;1;2;45;0;5icuo8utnztpsd9l03gdd68dl;1;50,2;50,0;2024-08-31T03:35:09.364Z;2024-08-31T03:35:13Z;[{'id': 5182931393, 'qualifierId': 279, 'value': 'S'}, {'id': 5182931391, 'qualifierId': 213, 'value': '3.41'}, {'id': 5182931387, 'qualifierId': 141, 'value': '45.4'}, {'id': 5182931385, 'qualifierId': 140, 'value': '39.2'}, {'id': 5182931383, 'qualifierId': 56, 'value': 'Back'}, {'id': 5182931389, 'qualifierId': 212, 'value': '12.0'}];b0xuwec3m6rvxwx7gygv34o6i;G. Miglietti;;;eyvmn96lmx8o7tzcfe6h6pm38;Pass;;;;;;;;;;;45,4;;12,0;3,41;39,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;39,2;45,4;;;;;;;;0;45;0;Los Angeles II;2700;FW;1,0
2715183679;449;1;2;45;4;5icuo8utnztpsd9l03gdd68dl;1;38,4;44,9;2024-08-31T03:35:13.483Z;2024-08-31T03:35:15Z;[{'id': 5182931409, 'qualifierId': 56, 'value': 'Back'}, {'id': 5182931413, 'qualifierId': 141, 'value': '33.0'}, {'id': 5182931411, 'qualifierId': 140, 'value': '31.3'}, {'id': 5182931415, 'qualifierId': 212, 'value': '11.0'}, {'id': 5182931419, 'qualifierId': 213, 'value': '3.97'}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;;eyvmn96lmx8o7tzcfe6h6pm38;Pass;;;;;;;;;;;33,0;;11,0;3,97;31,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;31,3;33,0;;;;;;;;0;45;4;Los Angeles II;2704;MC;1,0
2715183695;450;1;2;45;6;5icuo8utnztpsd9l03gdd68dl;1;31,4;32,8;2024-08-31T03:35:15.419Z;2024-08-31T03:35:18Z;[{'id': 5182931509, 'qualifierId': 56, 'value': 'Back'}, {'id': 5182931511, 'qualifierId': 140, 'value': '48.7'}, {'id': 5182931513, 'qualifierId': 141, 'value': '20.9'}, {'id': 5182931515, 'qualifierId': 212, 'value': '19.9'}, {'id': 5182931517, 'qualifierId': 213, 'value': '5.86'}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;eyvmn96lmx8o7tzcfe6h6pm38;Pass;;;;;;;;;;;20,9;;19,9;5,86;48,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;48,7;20,9;;;;;;;;0;45;6;Los Angeles II;2706;DL;1,0
2715183707;451;1;2;45;8;5icuo8utnztpsd9l03gdd68dl;1;46,2;21,3;2024-08-31T03:35:17.867Z;2024-08-31T03:35:20Z;[{'id': 5182931559, 'qualifierId': 56, 'value': 'Back'}, {'id': 5182931561, 'qualifierId': 140, 'value': '31.8'}, {'id': 5182931563, 'qualifierId': 141, 'value': '25.0'}, {'id': 5182931565, 'qualifierId': 212, 'value': '15.3'}, {'id': 5182931567, 'qualifierId': 213, 'value': '2.98'}];5jal3zhkwodffivsq89wfd15g;C. Aquino;;;eyvmn96lmx8o7tzcfe6h6pm38;Pass;;;;;;;;;;;25,0;;15,3;2,98;31,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;31,8;25,0;;;;;;;;0;45;8;Los Angeles II;2708;AMR;1,0
2715183725;452;1;2;45;11;5icuo8utnztpsd9l03gdd68dl;1;31,8;25,0;2024-08-31T03:35:20.555Z;2024-08-31T03:35:26Z;[{'id': 5182931681, 'qualifierId': 140, 'value': '68.6'}, {'id': 5182931683, 'qualifierId': 141, 'value': '30.1'}, {'id': 5182931679, 'qualifierId': 56, 'value': 'Center'}, {'id': 5182931689, 'qualifierId': 1}, {'id': 5182931677, 'qualifierId': 157}, {'id': 5182931687, 'qualifierId': 213, 'value': '0.09'}, {'id': 5182931685, 'qualifierId': 212, 'value': '38.8'}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;eyvmn96lmx8o7tzcfe6h6pm38;Pass;;;;;;;;;;;30,1;;38,8;0,09;68,6;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;68,6;30,1;;;;;;;;0;45;11;Los Angeles II;2711;DL;1,0
2715183727;453;50;2;45;16;5icuo8utnztpsd9l03gdd68dl;1;65,7;30,7;2024-08-31T03:35:26.330Z;2024-08-31T04:01:17Z;[{'id': 5182931731, 'qualifierId': 233, 'value': '515'}, {'id': 5182931695, 'qualifierId': 56, 'value': 'Center'}, {'id': 5182931697, 'qualifierId': 286}];b0xuwec3m6rvxwx7gygv34o6i;G. Miglietti;;;eyvmn96lmx8o7tzcfe6h6pm38;Dispossessed;;;;;;;;;;;;;;;;;;;;515,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;45;16;Los Angeles II;2716;FW;1,0
2715183731;515;7;2;45;16;6gaq85erpkvbyxvivd96wuw44;1;34,3;69,3;2024-08-31T03:35:26.331Z;2024-09-03T10:18:37Z;[{'id': 5182931727, 'qualifierId': 233, 'value': '453'}, {'id': 5194195847, 'qualifierId': 384}, {'id': 5182931713, 'qualifierId': 285}, {'id': 5182931711, 'qualifierId': 56, 'value': 'Back'}];do2o6ka25talswmmillufejqi;D. Rosales;;;eyvmn96lmx8o7tzcfe6h6pm38;Tackle;;;;;;;;;;;;;;;;;;;;453,0;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;45;16;Tacoma Defiance;2716;DC;1,0
2715183735;516;49;2;45;18;6gaq85erpkvbyxvivd96wuw44;1;40,7;51,8;2024-08-31T03:35:27.516Z;2024-08-31T03:35:27Z;[];d1w4zs63sx3cc7wnc8wshbfv8;D. Guerra;;;eyvmn96lmx8o7tzcfe6h6pm38;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;45;18;Tacoma Defiance;2718;MC;1,0
2715183739;517;1;2;45;18;6gaq85erpkvbyxvivd96wuw44;1;40,7;51,3;2024-08-31T03:35:27.789Z;2024-08-31T03:35:29Z;[{'id': 5182931741, 'qualifierId': 140, 'value': '47.2'}, {'id': 5182931743, 'qualifierId': 141, 'value': '29.9'}, {'id': 5182931745, 'qualifierId': 212, 'value': '16.1'}, {'id': 5182931739, 'qualifierId': 56, 'value': 'Back'}, {'id': 5182931747, 'qualifierId': 213, 'value': '5.15'}];d1w4zs63sx3cc7wnc8wshbfv8;D. Guerra;;;eyvmn96lmx8o7tzcfe6h6pm38;Pass;;;;;;;;;;;29,9;;16,1;5,15;47,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;47,2;29,9;;;;;;;;0;45;18;Tacoma Defiance;2718;MC;1,0
2715183741;518;1;2;45;19;6gaq85erpkvbyxvivd96wuw44;0;47,2;35,8;2024-08-31T03:35:28.898Z;2024-09-03T10:19:35Z;[{'id': 5182931755, 'qualifierId': 141, 'value': '34.1'}, {'id': 5182931759, 'qualifierId': 212, 'value': '23.8'}, {'id': 5182931761, 'qualifierId': 213, 'value': '6.23'}, {'id': 5182931753, 'qualifierId': 140, 'value': '69.8'}, {'id': 5182931751, 'qualifierId': 56, 'value': 'Center'}];a55do2tx3wz5tsboyf355aiok;B. Moyado;;;eyvmn96lmx8o7tzcfe6h6pm38;Pass;;;;;;;;;;;34,1;;23,8;6,23;69,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;69,8;34,1;;;;;;;;0;45;19;Tacoma Defiance;2719;Sub;1,0
2715183743;454;8;2;45;21;5icuo8utnztpsd9l03gdd68dl;1;32,5;64,2;2024-08-31T03:35:30.812Z;2024-09-03T10:19:44Z;[{'id': 5182931765, 'qualifierId': 56, 'value': 'Back'}, {'id': 5194197671, 'qualifierId': 385}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;eyvmn96lmx8o7tzcfe6h6pm38;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;45;21;Los Angeles II;2721;DC;1,0
2715183751;455;49;2;45;22;5icuo8utnztpsd9l03gdd68dl;1;29,0;62,4;2024-08-31T03:35:32.336Z;2024-08-31T03:35:32Z;[];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;eyvmn96lmx8o7tzcfe6h6pm38;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;45;22;Los Angeles II;2722;DC;1,0
2715183753;456;1;2;45;23;5icuo8utnztpsd9l03gdd68dl;0;29,0;62,4;2024-08-31T03:35:32.523Z;2024-09-03T10:22:32Z;[{'id': 5182931811, 'qualifierId': 213, 'value': '0.50'}, {'id': 5182931805, 'qualifierId': 140, 'value': '40.4'}, {'id': 5182931809, 'qualifierId': 212, 'value': '13.6'}, {'id': 5182931803, 'qualifierId': 56, 'value': 'Back'}, {'id': 5182931807, 'qualifierId': 141, 'value': '72.0'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;eyvmn96lmx8o7tzcfe6h6pm38;Pass;;;;;;;;;;;72,0;;13,6;0,5;40,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;40,4;72,0;;;;;;;;0;45;23;Los Angeles II;2723;DC;1,0
2717257807;1029;8;2;45;24;6gaq85erpkvbyxvivd96wuw44;1;65,7;28,8;2024-08-31T03:35:33.643Z;2024-09-03T10:22:00Z;[{'id': 5194201945, 'qualifierId': 383}, {'id': 5194201731, 'qualifierId': 56, 'value': 'Center'}];a55do2tx3wz5tsboyf355aiok;B. Moyado;;;eyvmn96lmx8o7tzcfe6h6pm38;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;45;24;Tacoma Defiance;2724;Sub;1,0
2717259851;1030;49;2;45;26;6gaq85erpkvbyxvivd96wuw44;1;69,7;27,1;2024-08-31T03:35:35.892Z;2024-09-03T10:25:47Z;[];a55do2tx3wz5tsboyf355aiok;B. Moyado;;;eyvmn96lmx8o7tzcfe6h6pm38;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;45;26;Tacoma Defiance;2726;Sub;1,0
2717259901;1031;1;2;45;27;6gaq85erpkvbyxvivd96wuw44;1;69,7;27,1;2024-08-31T03:35:36.892Z;2024-09-03T10:25:59Z;[{'id': 5194209535, 'qualifierId': 56, 'value': 'Right'}, {'id': 5194209537, 'qualifierId': 140, 'value': '79.1'}, {'id': 5194209543, 'qualifierId': 213, 'value': '5.32'}, {'id': 5194209541, 'qualifierId': 212, 'value': '17.2'}, {'id': 5194209539, 'qualifierId': 141, 'value': '6.4'}];a55do2tx3wz5tsboyf355aiok;B. Moyado;;;eyvmn96lmx8o7tzcfe6h6pm38;Pass;;;;;;;;;;;6,4;;17,2;5,32;79,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;79,1;6,4;;;;;;;;0;45;27;Tacoma Defiance;2727;Sub;1,0
