id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_JerseyNumber;value_Resume;value_TeamKit;value_Involved;value_TeamFormation;value_TeamPlayerFormation;value_Captain;value_DirectionOfPlay;value_PassEndX;value_Length;value_PassEndY;value_KickOff;value_Zone;value_Angle;value_Chipped;value_SwitchOfPlay;value_LongBall;value_Cross;value_OutSwinger;value_LeftFooted;value_Head;value_LowLeft;value_BlockedX;value_NotAssisted;value_OppositeRelatedEventId;value_RegularPlay;value_GoalmouthZ;value_IndividualPlay;value_BlockedY;value_GoalmouthY;value_RightFooted;value_OutOfBoxCentre;value_Collected;value_Stooping;value_Hands;value_LowGkIntervention;value_KeeperThrow;value_NextEventThrowIn;value_ThrowIn;value_Offensive;value_Defensive;value_DeletedEventType;value_HeadPass;value_TakeOnSpace;value_TouchTypeControl;value_Direct;value_Shove/Push;value_Foul;value_FreeKickTaken;value_Launch;value_VideoCoverageLost;value_OutOfPlay;value_TakeOnOvertake;value_Overrun;value_AttemptedTackle;value_RelatedEventId;value_YellowCard;value_RecklessOffence;value_HighGkIntervention;value_HighClaim;value_LayOff;value_NotVisible;value_NextEventGoalKick;value_Low;value_GoalKick;value_Assist;value_GkX;value_Assisted;value_LowCentre;value_GkY;value_SixYardBlocked;value_BoxRight;value_Blocked;value_DefBlock;value_GkStart;value_BlockedPass;value_MediumGkIntervention;value_Standing;value_ParriedDanger;value_LeadingToGoal;value_RelatedError1Id;value_FirstTouch;value_GoalShotGameClock;value_FantasyAssistTeam;value_GoalShotTimestamp;value_FantasyAssistType;value_BigChance;value_FantasyAssistedBy;value_FantasyAssistId;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_BoxCentre;value_OverArm;value_TouchTypePass;value_IntendedTackleTarget;value_CloseRight;value_ParriedSafe;value_DrivenCross;value_Straight;value_LowRight;value_Sliding;value_IntentionalAssist;value_CloseLeftAndHigh;value_SmallBoxCentre;value_FastBreak;value_High;value_TouchTypeClearance;value_PullBack;value_Left;value_Right;value_CornerTaken;value_KeeperTouched;value_Diving;value_ShirtPull/Holding;value_SetPiece;value_ThroughBall;value_PlayersCaughtOffside;value_RefereeDelay;value_DrinksBreak;value_Indirect;value_FlickOn;value_HighRight;value_Minutes;value_SoloRun;value_SwerveLeft;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_BoxLeft;value_Handball;value_BlockedCross;value_Deflection;value_InSwinger;value_NotPastGoalLine;value_Volley;value_BoxDeepRight;value_Injury;value_InjuredPlayerId;value_OtherReason;value_Dissent;value_HighCentre;value_Reaching;value_OverhitCross;value_Feet;value_2NdAssist;value_2NdAssisted;value_2NdRelatedEventId;value_FromCorner;value_HighLeft;value_CaptainChange;value_Defensive1V1;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2716672155;263;1;1;37;36;6ubc4y1v6hr63mca7ica4hp90;1;13,5;54,0;2024-09-01T19:42:00.686Z;2024-09-01T19:42:04Z;[{'id': 5190976303, 'qualifierId': 141, 'value': '79.7'}, {'id': 5190976299, 'qualifierId': 56, 'value': 'Back'}, {'id': 5190976307, 'qualifierId': 213, 'value': '1.05'}, {'id': 5190976305, 'qualifierId': 212, 'value': '20.2'}, {'id': 5190976301, 'qualifierId': 140, 'value': '23.1'}];aiifscgp07zvj7thb3p3huelm;G. Marks;;;f0r4fj69c7pmpqz14p5gzkzys;Pass;;;;;;;;;;23,1;20,2;79,7;;;1,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;23,1;79,7;;;;;;;0;0;37;36;Inter Miami II;2256;GK;1,0
2716672273;264;1;1;37;40;6ubc4y1v6hr63mca7ica4hp90;1;25,5;78,1;2024-09-01T19:42:04.847Z;2024-09-01T19:42:12Z;[{'id': 5190976989, 'qualifierId': 196}, {'id': 5190977003, 'qualifierId': 212, 'value': '54.9'}, {'id': 5190976999, 'qualifierId': 140, 'value': '46.0'}, {'id': 5190976993, 'qualifierId': 56, 'value': 'Back'}, {'id': 5190976985, 'qualifierId': 155}, {'id': 5190977011, 'qualifierId': 1}, {'id': 5190977001, 'qualifierId': 141, 'value': '3.8'}, {'id': 5190977007, 'qualifierId': 213, 'value': '5.12'}];9b29l83qhedv79h20lgyu9tqt;B. Tuiloma;;;f0r4fj69c7pmpqz14p5gzkzys;Pass;;;;;;;;;;46,0;54,9;3,8;;;5,12;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;46,0;3,8;;;;;;;0;0;37;40;Inter Miami II;2260;DC;1,0
2716672351;265;1;1;37;48;6ubc4y1v6hr63mca7ica4hp90;1;45,3;8,5;2024-09-01T19:42:12.470Z;2024-09-01T19:42:17Z;[{'id': 5190977439, 'qualifierId': 140, 'value': '34.5'}, {'id': 5190977443, 'qualifierId': 212, 'value': '14.5'}, {'id': 5190977445, 'qualifierId': 213, 'value': '2.46'}, {'id': 5190977437, 'qualifierId': 56, 'value': 'Back'}, {'id': 5190977441, 'qualifierId': 141, 'value': '21.9'}];66bdf9l614g2dx43x8003m162;N. Petković;;;f0r4fj69c7pmpqz14p5gzkzys;Pass;;;;;;;;;;34,5;14,5;21,9;;;2,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;34,5;21,9;;;;;;;0;0;37;48;Inter Miami II;2268;FW;1,0
2716672393;266;1;1;37;52;6ubc4y1v6hr63mca7ica4hp90;1;31,9;25,2;2024-09-01T19:42:17.022Z;2024-09-01T19:42:18Z;[{'id': 5190977613, 'qualifierId': 140, 'value': '26.7'}, {'id': 5190977619, 'qualifierId': 212, 'value': '10.9'}, {'id': 5190977609, 'qualifierId': 56, 'value': 'Back'}, {'id': 5190977615, 'qualifierId': 141, 'value': '11.4'}, {'id': 5190977623, 'qualifierId': 213, 'value': '4.19'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;f0r4fj69c7pmpqz14p5gzkzys;Pass;;;;;;;;;;26,7;10,9;11,4;;;4,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;26,7;11,4;;;;;;;0;0;37;52;Inter Miami II;2272;DL;1,0
2716672539;267;1;1;37;54;6ubc4y1v6hr63mca7ica4hp90;1;26,7;11,4;2024-09-01T19:42:18.510Z;2024-09-01T19:42:25Z;[{'id': 5190978321, 'qualifierId': 56, 'value': 'Back'}, {'id': 5190978323, 'qualifierId': 140, 'value': '17.7'}, {'id': 5190978325, 'qualifierId': 141, 'value': '40.9'}, {'id': 5190978329, 'qualifierId': 213, 'value': '2.01'}, {'id': 5190978327, 'qualifierId': 212, 'value': '22.2'}];66bdf9l614g2dx43x8003m162;N. Petković;;;f0r4fj69c7pmpqz14p5gzkzys;Pass;;;;;;;;;;17,7;22,2;40,9;;;2,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;17,7;40,9;;;;;;;0;0;37;54;Inter Miami II;2274;FW;1,0
2716672621;268;1;1;38;1;6ubc4y1v6hr63mca7ica4hp90;1;26,3;49,3;2024-09-01T19:42:25.775Z;2024-09-01T19:42:30Z;[{'id': 5190978839, 'qualifierId': 56, 'value': 'Back'}, {'id': 5190978843, 'qualifierId': 141, 'value': '77.2'}, {'id': 5190978841, 'qualifierId': 140, 'value': '30.0'}, {'id': 5190978847, 'qualifierId': 213, 'value': '1.37'}, {'id': 5190978845, 'qualifierId': 212, 'value': '19.4'}];aiifscgp07zvj7thb3p3huelm;G. Marks;;;f0r4fj69c7pmpqz14p5gzkzys;Pass;;;;;;;;;;30,0;19,4;77,2;;;1,37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;30,0;77,2;;;;;;;0;0;38;1;Inter Miami II;2281;GK;1,0
2716672681;269;1;1;38;6;6ubc4y1v6hr63mca7ica4hp90;1;34,7;79,3;2024-09-01T19:42:30.230Z;2024-09-01T19:42:34Z;[{'id': 5190979225, 'qualifierId': 141, 'value': '97.2'}, {'id': 5190979231, 'qualifierId': 212, 'value': '17.6'}, {'id': 5190979219, 'qualifierId': 140, 'value': '46.8'}, {'id': 5190979213, 'qualifierId': 56, 'value': 'Back'}, {'id': 5190979237, 'qualifierId': 213, 'value': '0.76'}];9b29l83qhedv79h20lgyu9tqt;B. Tuiloma;;;f0r4fj69c7pmpqz14p5gzkzys;Pass;;;;;;;;;;46,8;17,6;97,2;;;0,76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;46,8;97,2;;;;;;;0;0;38;6;Inter Miami II;2286;DC;1,0
2716672773;270;1;1;38;9;6ubc4y1v6hr63mca7ica4hp90;1;47,1;85,4;2024-09-01T19:42:34.094Z;2024-09-01T19:42:37Z;[{'id': 5190979655, 'qualifierId': 140, 'value': '55.0'}, {'id': 5190979661, 'qualifierId': 213, 'value': '5.00'}, {'id': 5190979659, 'qualifierId': 212, 'value': '29.3'}, {'id': 5190979657, 'qualifierId': 141, 'value': '44.0'}, {'id': 5190979653, 'qualifierId': 56, 'value': 'Center'}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;f0r4fj69c7pmpqz14p5gzkzys;Pass;;;;;;;;;;55,0;29,3;44,0;;;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;55,0;44,0;;;;;;;0;0;38;9;Inter Miami II;2289;DC;1,0
2716672869;271;1;1;38;12;6ubc4y1v6hr63mca7ica4hp90;1;61,0;44,0;2024-09-01T19:42:37.103Z;2024-09-01T19:42:42Z;[{'id': 5190980133, 'qualifierId': 213, 'value': '5.41'}, {'id': 5190980127, 'qualifierId': 140, 'value': '77.3'}, {'id': 5190980129, 'qualifierId': 141, 'value': '14.1'}, {'id': 5190980125, 'qualifierId': 56, 'value': 'Right'}, {'id': 5190980131, 'qualifierId': 212, 'value': '26.6'}];66bdf9l614g2dx43x8003m162;N. Petković;;;f0r4fj69c7pmpqz14p5gzkzys;Pass;;;;;;;;;;77,3;26,6;14,1;;;5,41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;77,3;14,1;;;;;;;0;0;38;12;Inter Miami II;2292;FW;1,0
2716672931;272;1;1;38;17;6ubc4y1v6hr63mca7ica4hp90;0;85,6;22,7;2024-09-01T19:42:42.135Z;2024-09-04T19:57:05Z;[{'id': 5190980457, 'qualifierId': 155}, {'id': 5190980455, 'qualifierId': 2}, {'id': 5190980463, 'qualifierId': 141, 'value': '84.5'}, {'id': 5195852339, 'qualifierId': 20}, {'id': 5190980469, 'qualifierId': 1}, {'id': 5190980459, 'qualifierId': 56, 'value': 'Left'}, {'id': 5190980461, 'qualifierId': 140, 'value': '95.7'}, {'id': 5195852337, 'qualifierId': 224}, {'id': 5190980467, 'qualifierId': 213, 'value': '1.32'}, {'id': 5190980465, 'qualifierId': 212, 'value': '43.3'}];ds4avrkvrp4jxq9lp02ssci22;N. Scardina;;;f0r4fj69c7pmpqz14p5gzkzys;Pass;;;;;;;;;;95,7;43,3;84,5;;;1,32;1,0;;1,0;1,0;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;95,7;84,5;;;;;;;0;0;38;17;Inter Miami II;2297;DR;1,0
2716672935;299;49;1;38;21;c7c4wwva2u1vb3rr7rwava044;1;6,7;15,9;2024-09-01T19:42:45.599Z;2024-09-01T19:42:45Z;[];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;f0r4fj69c7pmpqz14p5gzkzys;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;38;21;Crown Legacy;2301;DR;1,0
2716672997;300;1;1;38;22;c7c4wwva2u1vb3rr7rwava044;0;6,7;15,9;2024-09-01T19:42:46.687Z;2024-09-01T19:42:49Z;[{'id': 5190980869, 'qualifierId': 1}, {'id': 5190980863, 'qualifierId': 141, 'value': '7.7'}, {'id': 5190980859, 'qualifierId': 56, 'value': 'Back'}, {'id': 5190980861, 'qualifierId': 140, 'value': '44.2'}, {'id': 5190980867, 'qualifierId': 213, 'value': '6.14'}, {'id': 5190980865, 'qualifierId': 212, 'value': '39.8'}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;f0r4fj69c7pmpqz14p5gzkzys;Pass;;;;;;;;;;44,2;39,8;7,7;;;6,14;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;44,2;7,7;;;;;;;0;0;38;22;Crown Legacy;2302;DR;1,0
2716673073;273;1;1;38;26;6ubc4y1v6hr63mca7ica4hp90;1;59,9;94,2;2024-09-01T19:42:50.311Z;2024-09-01T19:42:53Z;[{'id': 5190981305, 'qualifierId': 213, 'value': '6.10'}, {'id': 5190981303, 'qualifierId': 212, 'value': '16.4'}, {'id': 5190981299, 'qualifierId': 140, 'value': '75.3'}, {'id': 5190981297, 'qualifierId': 56, 'value': 'Left'}, {'id': 5190981295, 'qualifierId': 155}, {'id': 5190981301, 'qualifierId': 141, 'value': '89.9'}];9b29l83qhedv79h20lgyu9tqt;B. Tuiloma;;;f0r4fj69c7pmpqz14p5gzkzys;Pass;;;;;;;;;;75,3;16,4;89,9;;;6,1;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;75,3;89,9;;;;;;;0;0;38;26;Inter Miami II;2306;DC;1,0
2716673077;274;49;1;38;29;6ubc4y1v6hr63mca7ica4hp90;1;75,3;89,9;2024-09-01T19:42:53.487Z;2024-09-01T19:42:53Z;[];4ywn289r9mrs444sgkgduyivo;T. Smalls;;;f0r4fj69c7pmpqz14p5gzkzys;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;0;0;38;29;Inter Miami II;2309;MR;1,0
2716673161;275;1;1;38;31;6ubc4y1v6hr63mca7ica4hp90;1;66,3;91,5;2024-09-01T19:42:55.871Z;2024-09-01T19:42:58Z;[{'id': 5190981849, 'qualifierId': 56, 'value': 'Left'}, {'id': 5190981853, 'qualifierId': 141, 'value': '79.6'}, {'id': 5190981857, 'qualifierId': 213, 'value': '4.03'}, {'id': 5190981855, 'qualifierId': 212, 'value': '10.5'}, {'id': 5190981851, 'qualifierId': 140, 'value': '60.0'}];4ywn289r9mrs444sgkgduyivo;T. Smalls;;;f0r4fj69c7pmpqz14p5gzkzys;Pass;;;;;;;;;;60,0;10,5;79,6;;;4,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;60,0;79,6;;;;;;;0;0;38;31;Inter Miami II;2311;MR;1,0
2716673207;276;1;1;38;34;6ubc4y1v6hr63mca7ica4hp90;1;55,9;74,8;2024-09-01T19:42:58.271Z;2024-09-01T19:43:01Z;[{'id': 5190982139, 'qualifierId': 141, 'value': '51.6'}, {'id': 5190982143, 'qualifierId': 213, 'value': '4.27'}, {'id': 5190982141, 'qualifierId': 212, 'value': '17.5'}, {'id': 5190982137, 'qualifierId': 140, 'value': '48.7'}, {'id': 5190982135, 'qualifierId': 56, 'value': 'Back'}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;f0r4fj69c7pmpqz14p5gzkzys;Pass;;;;;;;;;;48,7;17,5;51,6;;;4,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;48,7;51,6;;;;;;;0;0;38;34;Inter Miami II;2314;MC;1,0
2716673279;277;1;1;38;37;6ubc4y1v6hr63mca7ica4hp90;1;46,2;47,0;2024-09-01T19:43:01.423Z;2024-09-04T19:57:35Z;[{'id': 5190982463, 'qualifierId': 141, 'value': '87.3'}, {'id': 5190982467, 'qualifierId': 213, 'value': '1.20'}, {'id': 5190982465, 'qualifierId': 212, 'value': '29.4'}, {'id': 5190982459, 'qualifierId': 56, 'value': 'Left'}, {'id': 5190982461, 'qualifierId': 140, 'value': '56.4'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;f0r4fj69c7pmpqz14p5gzkzys;Pass;;;;;;;;;;56,4;29,4;87,3;;;1,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;56,4;87,3;;;;;;;0;0;38;37;Inter Miami II;2317;DL;1,0
2716673311;278;1;1;38;40;6ubc4y1v6hr63mca7ica4hp90;1;57,1;93,9;2024-09-01T19:43:04.695Z;2024-09-01T19:43:06Z;[{'id': 5190982625, 'qualifierId': 212, 'value': '10.3'}, {'id': 5190982627, 'qualifierId': 213, 'value': '0.23'}, {'id': 5190982621, 'qualifierId': 140, 'value': '66.6'}, {'id': 5190982623, 'qualifierId': 141, 'value': '97.4'}, {'id': 5190982619, 'qualifierId': 56, 'value': 'Left'}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;f0r4fj69c7pmpqz14p5gzkzys;Pass;;;;;;;;;;66,6;10,3;97,4;;;0,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;66,6;97,4;;;;;;;0;0;38;40;Inter Miami II;2320;DC;1,0
2716673335;279;1;1;38;41;6ubc4y1v6hr63mca7ica4hp90;1;66,6;97,4;2024-09-01T19:43:05.992Z;2024-09-01T19:43:07Z;[{'id': 5190982783, 'qualifierId': 213, 'value': '3.40'}, {'id': 5190982779, 'qualifierId': 141, 'value': '94.1'}, {'id': 5190982777, 'qualifierId': 140, 'value': '58.6'}, {'id': 5190982775, 'qualifierId': 56, 'value': 'Left'}, {'id': 5190982781, 'qualifierId': 212, 'value': '8.7'}];4ywn289r9mrs444sgkgduyivo;T. Smalls;;;f0r4fj69c7pmpqz14p5gzkzys;Pass;;;;;;;;;;58,6;8,7;94,1;;;3,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;58,6;94,1;;;;;;;0;0;38;41;Inter Miami II;2321;MR;1,0
2716673375;280;1;1;38;42;6ubc4y1v6hr63mca7ica4hp90;1;58,6;93,8;2024-09-01T19:43:07.071Z;2024-09-01T19:43:09Z;[{'id': 5190983035, 'qualifierId': 213, 'value': '0.20'}, {'id': 5190983033, 'qualifierId': 212, 'value': '8.2'}, {'id': 5190983029, 'qualifierId': 140, 'value': '66.3'}, {'id': 5190983027, 'qualifierId': 56, 'value': 'Left'}, {'id': 5190983031, 'qualifierId': 141, 'value': '96.2'}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;f0r4fj69c7pmpqz14p5gzkzys;Pass;;;;;;;;;;66,3;8,2;96,2;;;0,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;66,3;96,2;;;;;;;0;0;38;42;Inter Miami II;2322;DC;1,0
2716673461;281;1;1;38;45;6ubc4y1v6hr63mca7ica4hp90;1;64,8;92,0;2024-09-01T19:43:09.615Z;2024-09-04T19:57:54Z;[{'id': 5190983503, 'qualifierId': 155}, {'id': 5190983513, 'qualifierId': 212, 'value': '54.3'}, {'id': 5190983509, 'qualifierId': 140, 'value': '72.9'}, {'id': 5190983515, 'qualifierId': 213, 'value': '4.87'}, {'id': 5190983505, 'qualifierId': 196}, {'id': 5190983507, 'qualifierId': 56, 'value': 'Right'}, {'id': 5190983517, 'qualifierId': 1}, {'id': 5190983511, 'qualifierId': 141, 'value': '13.1'}];4ywn289r9mrs444sgkgduyivo;T. Smalls;;;f0r4fj69c7pmpqz14p5gzkzys;Pass;;;;;;;;;;72,9;54,3;13,1;;;4,87;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;72,9;13,1;;;;;;;0;0;38;45;Inter Miami II;2325;MR;1,0
2716673505;282;1;1;38;50;6ubc4y1v6hr63mca7ica4hp90;1;71,7;8,9;2024-09-01T19:43:14.303Z;2024-09-01T19:43:16Z;[{'id': 5190983771, 'qualifierId': 213, 'value': '2.14'}, {'id': 5190983763, 'qualifierId': 56, 'value': 'Center'}, {'id': 5190983765, 'qualifierId': 140, 'value': '65.5'}, {'id': 5190983769, 'qualifierId': 212, 'value': '12.2'}, {'id': 5190983767, 'qualifierId': 141, 'value': '24.0'}];ds4avrkvrp4jxq9lp02ssci22;N. Scardina;;;f0r4fj69c7pmpqz14p5gzkzys;Pass;;;;;;;;;;65,5;12,2;24,0;;;2,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;65,5;24,0;;;;;;;0;0;38;50;Inter Miami II;2330;DR;1,0
2716673563;283;1;1;38;52;6ubc4y1v6hr63mca7ica4hp90;1;61,8;24,3;2024-09-01T19:43:16.567Z;2024-09-01T19:43:20Z;[{'id': 5190984123, 'qualifierId': 141, 'value': '24.3'}, {'id': 5190984125, 'qualifierId': 212, 'value': '18.2'}, {'id': 5190984129, 'qualifierId': 213, 'value': '3.14'}, {'id': 5190984119, 'qualifierId': 56, 'value': 'Back'}, {'id': 5190984121, 'qualifierId': 140, 'value': '44.5'}];9ohy24mxhsqao5kymh0lbxxck;N. Berchimas;;;f0r4fj69c7pmpqz14p5gzkzys;Pass;;;;;;;;;;44,5;18,2;24,3;;;3,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;44,5;24,3;;;;;;;0;0;38;52;Inter Miami II;2332;ML;1,0
