id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_PlayerPosition;value_Resume;value_JerseyNumber;value_TeamFormation;value_Involved;value_TeamKit;value_TeamPlayerFormation;value_DirectionOfPlay;value_PassEndX;value_Length;value_PassEndY;value_KickOff;value_Angle;value_Zone;value_Launch;value_LongBall;value_HeadPass;value_DeletedEventType;value_TakeOnOvertake;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_TouchTypeClearance;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_Shove/Push;value_Direct;value_Foul;value_Cross;value_Chipped;value_FreeKickTaken;value_InSwinger;value_LeftFooted;value_Head;value_FirstTouch;value_IndividualPlay;value_High;value_NotAssisted;value_Volley;value_GoalmouthZ;value_MisHit;value_GkY;value_GkX;value_OutOfBoxCentre;value_SetPiece;value_GoalmouthY;value_NextEventGoalKick;value_GoalKick;value_Low;value_Left;value_CornerTaken;value_LayOff;value_RightFooted;value_HighGkIntervention;value_AttemptedTackle;value_FlickOn;value_TouchTypePass;value_IntentionalAssist;value_Assist;value_Right;value_RelatedEventId;value_Assisted;value_RegularPlay;value_TakeOnSpace;value_IntendedTackleTarget;value_Overrun;value_PlayersCaughtOffside;value_Indirect;value_TouchTypeControl;value_Straight;value_DrivenCross;value_NotVisible;value_BoxCentre;value_Blocked;value_BlockedY;value_LowCentre;value_BlockedX;value_DefBlock;value_OutSwinger;value_LowGkIntervention;value_KeeperThrow;value_OverArm;value_SwitchOfPlay;value_BlockedPass;value_CloseLeft;value_NotPastGoalLine;value_Hands;value_ParriedSafe;value_Diving;value_OwnPlayer;value_MediumGkIntervention;value_PullBack;value_ThroughBall;value_OtherBodyPart;value_Caught;value_Standing;value_ShirtPull/Holding;value_SwerveLeft;value_DrinksBreak;value_RefereeDelay;value_Defensive1V1;value_TacticalFoul;value_YellowCard;value_BlockedClearance;value_Collected;value_HighClaim;value_Minutes;value_IncorrectOutOfPlayDecision;value_BoxRight;value_FreeKick;value_ByWall;value_GoalShotGameClock;value_GoalShotTimestamp;value_BigChance;value_GkXTimeOfGoal;value_HighRight;value_GkYTimeOfGoal;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_CloseRightAndHigh;value_FastBreak;value_SwerveRight;value_CloseRight;value_ParriedDanger;value_RecklessOffence;value_Argument;value_BoxLeft;value_NotRetreating;value_LowRight;value_Deflection;value_LowLeft;value_GkKickFromHands;value_Reaching;value_Handball;value_HitWoodwork;value_HitBar;value_KeeperTouched;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2701094269;461;1;2;52;17;8o8m08he36u0j4w08aj2iodn8;1;37,4;25,3;2024-07-14T21:18:02.134Z;2024-07-14T21:18:04Z;[{'id': 5105029409, 'qualifierId': 212, 'value': '37.1'}, {'id': 5105029405, 'qualifierId': 140, 'value': '55.5'}, {'id': 5105029411, 'qualifierId': 213, 'value': '1.03'}, {'id': 5105029413, 'qualifierId': 1}, {'id': 5105029407, 'qualifierId': 141, 'value': '72.1'}, {'id': 5105029403, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105029401, 'qualifierId': 3}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;55,5;37,1;72,1;;1,03;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;55,5;72,1;;;;;;;0;0;52;17;New York City II;3137;DR;1,0
2701094273;462;49;2;52;20;8o8m08he36u0j4w08aj2iodn8;1;55,5;72,3;2024-07-14T21:18:04.646Z;2024-07-14T21:18:05Z;[];4agnpztnedb7ql14bo477vspg;P. Soudan;;;e0njtyyivdp1qao664u7ug7x0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;52;20;New York City II;3140;Sub;1,0
2701094281;463;1;2;52;20;8o8m08he36u0j4w08aj2iodn8;1;55,5;72,3;2024-07-14T21:18:04.774Z;2024-07-14T21:18:07Z;[{'id': 5105029461, 'qualifierId': 141, 'value': '74.8'}, {'id': 5105029463, 'qualifierId': 212, 'value': '23.5'}, {'id': 5105029457, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105029465, 'qualifierId': 213, 'value': '3.07'}, {'id': 5105029459, 'qualifierId': 140, 'value': '33.2'}, {'id': 5105029455, 'qualifierId': 155}];4agnpztnedb7ql14bo477vspg;P. Soudan;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;33,2;23,5;74,8;;3,07;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;33,2;74,8;;;;;;;0;0;52;20;New York City II;3140;Sub;1,0
2701094305;464;1;2;52;22;8o8m08he36u0j4w08aj2iodn8;1;33,2;74,8;2024-07-14T21:18:07.094Z;2024-07-14T21:18:14Z;[{'id': 5105029563, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105029575, 'qualifierId': 140, 'value': '28.7'}, {'id': 5105029579, 'qualifierId': 141, 'value': '58.1'}, {'id': 5105029587, 'qualifierId': 213, 'value': '4.32'}, {'id': 5105029583, 'qualifierId': 212, 'value': '12.3'}];b3xoqrbmua9uzr0tw8kmnw9as;C. Cupps;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;28,7;12,3;58,1;;4,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;28,7;58,1;;;;;;;0;0;52;22;New York City II;3142;DC;1,0
2701094343;465;1;2;52;29;8o8m08he36u0j4w08aj2iodn8;1;27,0;50,0;2024-07-14T21:18:14.006Z;2024-07-14T21:18:21Z;[{'id': 5105029743, 'qualifierId': 141, 'value': '29.1'}, {'id': 5105029741, 'qualifierId': 140, 'value': '27.5'}, {'id': 5105029745, 'qualifierId': 212, 'value': '14.2'}, {'id': 5105029739, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105029749, 'qualifierId': 213, 'value': '4.75'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;27,5;14,2;29,1;;4,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;27,5;29,1;;;;;;;0;0;52;29;New York City II;3149;DC;1,0
2701094351;466;1;2;52;37;8o8m08he36u0j4w08aj2iodn8;1;49,4;14,1;2024-07-14T21:18:21.687Z;2024-07-14T21:18:23Z;[{'id': 5105029789, 'qualifierId': 213, 'value': '6.06'}, {'id': 5105029785, 'qualifierId': 141, 'value': '9.1'}, {'id': 5105029787, 'qualifierId': 212, 'value': '15.7'}, {'id': 5105029781, 'qualifierId': 56, 'value': 'Right'}, {'id': 5105029783, 'qualifierId': 140, 'value': '64.0'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;64,0;15,7;9,1;;6,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;64,0;9,1;;;;;;;0;0;52;37;New York City II;3157;DL;1,0
2701094355;467;1;2;52;39;8o8m08he36u0j4w08aj2iodn8;1;64,0;9,1;2024-07-14T21:18:23.591Z;2024-07-14T21:18:25Z;[{'id': 5105029805, 'qualifierId': 212, 'value': '8.4'}, {'id': 5105029799, 'qualifierId': 56, 'value': 'Right'}, {'id': 5105029807, 'qualifierId': 213, 'value': '0.77'}, {'id': 5105029803, 'qualifierId': 141, 'value': '17.7'}, {'id': 5105029801, 'qualifierId': 140, 'value': '69.8'}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;69,8;8,4;17,7;;0,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;69,8;17,7;;;;;;;0;0;52;39;New York City II;3159;DR;1,0
2701094359;468;1;2;52;40;8o8m08he36u0j4w08aj2iodn8;0;73,1;22,1;2024-07-14T21:18:25.223Z;2024-07-14T21:18:26Z;[{'id': 5105029833, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105029835, 'qualifierId': 140, 'value': '82.1'}, {'id': 5105029841, 'qualifierId': 213, 'value': '0.38'}, {'id': 5105029837, 'qualifierId': 141, 'value': '27.7'}, {'id': 5105029839, 'qualifierId': 212, 'value': '10.2'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;82,1;10,2;27,7;;0,38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;82,1;27,7;;;;;;;0;0;52;40;New York City II;3160;MR;1,0
2701094369;601;49;2;52;43;6ddsx316t3j0z6nolrky9k4r8;1;11,2;79,1;2024-07-14T21:18:27.472Z;2024-07-14T21:18:27Z;[];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;e0njtyyivdp1qao664u7ug7x0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;52;43;Chicago Fire II;3163;DC;1,0
2701094379;602;1;2;52;45;6ddsx316t3j0z6nolrky9k4r8;0;12,0;94,7;2024-07-14T21:18:29.553Z;2024-07-14T21:18:31Z;[{'id': 5105029949, 'qualifierId': 212, 'value': '11.7'}, {'id': 5105029951, 'qualifierId': 213, 'value': '0.40'}, {'id': 5105029947, 'qualifierId': 141, 'value': '100.0'}, {'id': 5105029943, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105029945, 'qualifierId': 140, 'value': '22.3'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;22,3;11,7;100,0;;0,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;22,3;100,0;;;;;;;0;0;52;45;Chicago Fire II;3165;DC;1,0
2701094391;469;5;2;52;46;8o8m08he36u0j4w08aj2iodn8;1;76,4;-1,7;2024-07-14T21:18:31.064Z;2024-07-14T21:18:32Z;[{'id': 5105029993, 'qualifierId': 347}, {'id': 5105029995, 'qualifierId': 233, 'value': '603'}, {'id': 5105029991, 'qualifierId': 56, 'value': 'Right'}];2atsox1bassuexlgta8h3us4p;C. Koffi;;;e0njtyyivdp1qao664u7ug7x0;Out;;;;;;;;;;;;;;;;;;;;;603,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;52;46;New York City II;3166;ML;1,0
2701094385;603;5;2;52;46;6ddsx316t3j0z6nolrky9k4r8;0;23,6;101,7;2024-07-14T21:18:31.064Z;2024-07-14T21:29:28Z;[{'id': 5105029971, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105029973, 'qualifierId': 347}, {'id': 5105030001, 'qualifierId': 233, 'value': '469'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;e0njtyyivdp1qao664u7ug7x0;Out;;;;;;;;;;;;;;;;;;;;;469,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;52;46;Chicago Fire II;3166;DC;1,0
2701094423;471;1;2;52;55;8o8m08he36u0j4w08aj2iodn8;1;86,1;0,0;2024-07-14T21:18:39.671Z;2024-07-19T16:48:55Z;[{'id': 5105030165, 'qualifierId': 140, 'value': '73.1'}, {'id': 5105030171, 'qualifierId': 213, 'value': '2.73'}, {'id': 5105030169, 'qualifierId': 212, 'value': '14.9'}, {'id': 5105030161, 'qualifierId': 107}, {'id': 5105030163, 'qualifierId': 56, 'value': 'Right'}, {'id': 5105030167, 'qualifierId': 141, 'value': '7.0'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;73,1;14,9;7,0;;2,73;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;73,1;7,0;;;;;;;0;0;52;55;New York City II;3175;MR;1,0
2701094429;472;1;2;52;56;8o8m08he36u0j4w08aj2iodn8;1;72,3;9,1;2024-07-14T21:18:41.143Z;2024-07-14T21:18:45Z;[{'id': 5105030203, 'qualifierId': 140, 'value': '47.4'}, {'id': 5105030205, 'qualifierId': 141, 'value': '32.7'}, {'id': 5105030201, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105030207, 'qualifierId': 212, 'value': '30.7'}, {'id': 5105030209, 'qualifierId': 213, 'value': '2.59'}];ctwn52am38jz5ly1h8ac069lg;C. Heuer;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;47,4;30,7;32,7;;2,59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;47,4;32,7;;;;;;;0;0;52;56;New York City II;3176;Sub;1,0
2701094435;473;1;2;53;0;8o8m08he36u0j4w08aj2iodn8;1;48,6;33,7;2024-07-14T21:18:44.967Z;2024-07-14T21:18:47Z;[{'id': 5105030243, 'qualifierId': 212, 'value': '20.4'}, {'id': 5105030241, 'qualifierId': 141, 'value': '53.4'}, {'id': 5105030239, 'qualifierId': 140, 'value': '63.2'}, {'id': 5105030237, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105030245, 'qualifierId': 213, 'value': '0.72'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;63,2;20,4;53,4;;0,72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;63,2;53,4;;;;;;;0;0;53;0;New York City II;3180;DC;1,0
2701094449;474;1;2;53;3;8o8m08he36u0j4w08aj2iodn8;1;62,0;48,2;2024-07-14T21:18:47.622Z;2024-07-14T21:18:50Z;[{'id': 5105030307, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105030309, 'qualifierId': 140, 'value': '53.3'}, {'id': 5105030313, 'qualifierId': 212, 'value': '17.0'}, {'id': 5105030311, 'qualifierId': 141, 'value': '27.1'}, {'id': 5105030315, 'qualifierId': 213, 'value': '4.15'}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;53,3;17,0;27,1;;4,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;53,3;27,1;;;;;;;0;0;53;3;New York City II;3183;FW;1,0
2701094465;475;1;2;53;6;8o8m08he36u0j4w08aj2iodn8;1;50,2;27,4;2024-07-14T21:18:50.503Z;2024-07-14T21:18:53Z;[{'id': 5105030375, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105030379, 'qualifierId': 141, 'value': '69.4'}, {'id': 5105030377, 'qualifierId': 140, 'value': '42.9'}, {'id': 5105030383, 'qualifierId': 213, 'value': '1.83'}, {'id': 5105030381, 'qualifierId': 212, 'value': '29.6'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;42,9;29,6;69,4;;1,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;42,9;69,4;;;;;;;0;0;53;6;New York City II;3186;DL;1,0
2701094479;476;1;2;53;9;8o8m08he36u0j4w08aj2iodn8;1;56,4;72,1;2024-07-14T21:18:53.575Z;2024-07-14T21:18:58Z;[{'id': 5105030457, 'qualifierId': 56, 'value': 'Left'}, {'id': 5105030465, 'qualifierId': 213, 'value': '0.50'}, {'id': 5105030461, 'qualifierId': 141, 'value': '91.8'}, {'id': 5105030459, 'qualifierId': 140, 'value': '79.7'}, {'id': 5105030463, 'qualifierId': 212, 'value': '27.9'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;79,7;27,9;91,8;;0,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;79,7;91,8;;;;;;;0;0;53;9;New York City II;3189;DC;1,0
2701094489;477;1;2;53;13;8o8m08he36u0j4w08aj2iodn8;1;79,5;88,6;2024-07-14T21:18:57.894Z;2024-07-14T21:19:01Z;[{'id': 5105030523, 'qualifierId': 141, 'value': '89.0'}, {'id': 5105030521, 'qualifierId': 140, 'value': '69.2'}, {'id': 5105030525, 'qualifierId': 212, 'value': '10.8'}, {'id': 5105030527, 'qualifierId': 213, 'value': '3.12'}, {'id': 5105030519, 'qualifierId': 56, 'value': 'Left'}];b3xoqrbmua9uzr0tw8kmnw9as;C. Cupps;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;69,2;10,8;89,0;;3,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;69,2;89,0;;;;;;;0;0;53;13;New York City II;3193;DC;1,0
2701094507;478;1;2;53;17;8o8m08he36u0j4w08aj2iodn8;1;69,8;74,5;2024-07-14T21:19:01.767Z;2024-07-14T21:19:05Z;[{'id': 5105030609, 'qualifierId': 155}, {'id': 5105030617, 'qualifierId': 212, 'value': '41.1'}, {'id': 5105030615, 'qualifierId': 141, 'value': '24.9'}, {'id': 5105030611, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105030613, 'qualifierId': 140, 'value': '92.2'}, {'id': 5105030619, 'qualifierId': 213, 'value': '5.32'}, {'id': 5105030621, 'qualifierId': 1}];9ii1zrimesdnqccy8dki8knx0;V. Hlyut;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;92,2;41,1;24,9;;5,32;;;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;92,2;24,9;;;;;;;0;0;53;17;New York City II;3197;Sub;1,0
2701094511;479;1;2;53;21;8o8m08he36u0j4w08aj2iodn8;1;91,6;23,7;2024-07-14T21:19:05.686Z;2024-07-19T16:50:14Z;[{'id': 5109069377, 'qualifierId': 224}, {'id': 5105030639, 'qualifierId': 56, 'value': 'Left'}, {'id': 5105030647, 'qualifierId': 212, 'value': '49.8'}, {'id': 5105030643, 'qualifierId': 140, 'value': '90.3'}, {'id': 5105030649, 'qualifierId': 213, 'value': '1.60'}, {'id': 5109069379, 'qualifierId': 20}, {'id': 5105030717, 'qualifierId': 1}, {'id': 5105030645, 'qualifierId': 141, 'value': '96.9'}, {'id': 5105030629, 'qualifierId': 2}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;90,3;49,8;96,9;;1,6;;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;90,3;96,9;;;;;;;0;0;53;21;New York City II;3201;MR;1,0
2701094531;480;1;2;53;25;8o8m08he36u0j4w08aj2iodn8;0;89,4;98,1;2024-07-14T21:19:10.087Z;2024-07-14T21:19:10Z;[{'id': 5105030757, 'qualifierId': 141, 'value': '80.3'}, {'id': 5105030753, 'qualifierId': 56, 'value': 'Left'}, {'id': 5105030755, 'qualifierId': 140, 'value': '74.5'}, {'id': 5105030759, 'qualifierId': 212, 'value': '19.8'}, {'id': 5105030761, 'qualifierId': 213, 'value': '3.80'}];4agnpztnedb7ql14bo477vspg;P. Soudan;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;74,5;19,8;80,3;;3,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;74,5;80,3;;;;;;;0;0;53;25;New York City II;3205;Sub;1,0
2701094533;604;43;2;53;27;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-07-14T21:19:11.664Z;2024-07-14T21:19:15Z;[{'id': 5105030849, 'qualifierId': 144, 'value': '49'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;e0njtyyivdp1qao664u7ug7x0;Deleted event;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;53;27;Chicago Fire II;3207;DC;1,0
2701094543;605;49;2;53;29;6ddsx316t3j0z6nolrky9k4r8;1;27,9;18,0;2024-07-14T21:19:13.680Z;2024-07-14T21:19:13Z;[];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;;;e0njtyyivdp1qao664u7ug7x0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;53;29;Chicago Fire II;3209;AMC;1,0
2701094561;606;1;2;53;33;6ddsx316t3j0z6nolrky9k4r8;1;31,3;22,7;2024-07-14T21:19:17.792Z;2024-07-14T21:19:19Z;[{'id': 5105030919, 'qualifierId': 140, 'value': '16.8'}, {'id': 5105030925, 'qualifierId': 213, 'value': '2.54'}, {'id': 5105030921, 'qualifierId': 141, 'value': '38.0'}, {'id': 5105030923, 'qualifierId': 212, 'value': '18.4'}, {'id': 5105030917, 'qualifierId': 56, 'value': 'Back'}];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;16,8;18,4;38,0;;2,54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;16,8;38,0;;;;;;;0;0;53;33;Chicago Fire II;3213;AMC;1,0
