id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_TeamPlayerFormation;value_TeamKit;value_JerseyNumber;value_Resume;value_Captain;value_PlayerPosition;value_TeamFormation;value_DirectionOfPlay;value_PassEndX;value_Length;value_PassEndY;value_KickOff;value_Angle;value_Zone;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_NextEventThrowIn;value_ThrowIn;value_DeletedEventType;value_Assist;value_BlockedY;value_Assisted;value_BlockedX;value_LowLeft;value_IndividualPlay;value_RegularPlay;value_RightFooted;value_GoalmouthY;value_GoalmouthZ;value_BoxRight;value_RelatedEventId;value_Hands;value_ParriedDanger;value_Diving;value_OutOfPlay;value_NotVisible;value_Chipped;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_PlayersCaughtOffside;value_Indirect;value_KeeperThrow;value_Cross;value_IntentionalAssist;value_GkY;value_GkX;value_FirstTouch;value_Left;value_Volley;value_NextEventGoalKick;value_Low;value_GoalKick;value_BlockedPass;value_ProfessionalFoulLastMan;value_RedCard;value_Tactical;value_FormationSlot;value_OutOfBoxCentre;value_LeftFooted;value_NotAssisted;value_LowCentre;value_FreeKick;value_Blocked;value_ByWall;value_DefBlock;value_Shove/Push;value_IntendedTackleTarget;value_SwitchOfPlay;value_FlickOn;value_Head;value_High;value_PenaltyTakerId;value_Penalty;value_YellowCard;value_RecklessOffence;value_Scored;value_Right;value_BoxCentre;value_GoalShotGameClock;value_KeeperTouched;value_GoalShotTimestamp;value_BigChance;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_ShirtPull/Holding;value_HighClaim;value_LayOff;value_CornerTaken;value_BlockedCross;value_LowRight;value_Stooping;value_ParriedSafe;value_TacticalFoul;value_PullBack;value_SixYardBlocked;value_InSwinger;value_FromCorner;value_HighRight;value_Minutes;value_CloseLeft;value_EndType;value_OutSwinger;value_BoxLeft;value_Standing;value_PositionSideId;value_DetailedPositionId;value_DangerousPlay;value_GkKickFromHands;value_OverhitCross;value_FastBreak;value_Collected;value_SmallBoxCentre;value_Overrun;value_Injury;value_InjuredPlayerId;value_Handball;value_GoesToPenalties;value_Saved;value_HighLeft;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2708385005;415;1;1;44;10;4g68p0t2f5jzhzfr67i2rj1ex;1;76,8;38,0;2024-08-11T23:48:00.483Z;2024-08-11T23:48:03Z;[{'id': 5145340685, 'qualifierId': 212, 'value': '13.5'}, {'id': 5145340683, 'qualifierId': 141, 'value': '20.4'}, {'id': 5145340679, 'qualifierId': 56, 'value': 'Right'}, {'id': 5145340687, 'qualifierId': 213, 'value': '5.20'}, {'id': 5145340681, 'qualifierId': 140, 'value': '82.8'}];ov4fk38lrcculu6tdbnrto2c;M. Dembele;;;emawamqcwzfaxrahkue0bojys;Pass;;;;;;;;;;82,8;13,5;20,4;;5,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;82,8;20,4;;;;;;;;0;44;10;New York City II;2650;MR;1,0
2708385017;416;1;1;44;12;4g68p0t2f5jzhzfr67i2rj1ex;1;82,8;20,4;2024-08-11T23:48:03.075Z;2024-08-11T23:48:04Z;[{'id': 5145340751, 'qualifierId': 140, 'value': '75.9'}, {'id': 5145340757, 'qualifierId': 213, 'value': '2.34'}, {'id': 5145340749, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145340753, 'qualifierId': 141, 'value': '31.5'}, {'id': 5145340755, 'qualifierId': 212, 'value': '10.5'}];6rgdv71lxh4cpz487ygvy5nv8;C. Berkley;;;emawamqcwzfaxrahkue0bojys;Pass;;;;;;;;;;75,9;10,5;31,5;;2,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;75,9;31,5;;;;;;;;0;44;12;New York City II;2652;DR;1,0
2708385027;417;1;1;44;14;4g68p0t2f5jzhzfr67i2rj1ex;1;75,9;31,5;2024-08-11T23:48:04.787Z;2024-08-11T23:48:07Z;[{'id': 5145340823, 'qualifierId': 213, 'value': '1.86'}, {'id': 5145340815, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145340817, 'qualifierId': 140, 'value': '71.4'}, {'id': 5145340821, 'qualifierId': 212, 'value': '16.6'}, {'id': 5145340819, 'qualifierId': 141, 'value': '54.9'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;emawamqcwzfaxrahkue0bojys;Pass;;;;;;;;;;71,4;16,6;54,9;;1,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;71,4;54,9;;;;;;;;0;44;14;New York City II;2654;MC;1,0
2708385039;418;1;1;44;16;4g68p0t2f5jzhzfr67i2rj1ex;1;73,2;58,4;2024-08-11T23:48:07.155Z;2024-08-11T23:48:09Z;[{'id': 5145340897, 'qualifierId': 213, 'value': '0.97'}, {'id': 5145340891, 'qualifierId': 140, 'value': '84.1'}, {'id': 5145340895, 'qualifierId': 212, 'value': '20.1'}, {'id': 5145340889, 'qualifierId': 56, 'value': 'Left'}, {'id': 5145340893, 'qualifierId': 141, 'value': '82.7'}];80p7shawtxjiydizsg5fo5a1g;A. Mehmeti;;;emawamqcwzfaxrahkue0bojys;Pass;;;;;;;;;;84,1;20,1;82,7;;0,97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;84,1;82,7;;;;;;;;0;44;16;New York City II;2656;MC;1,0
2708385041;419;1;1;44;19;4g68p0t2f5jzhzfr67i2rj1ex;0;88,8;79,3;2024-08-11T23:48:09.363Z;2024-08-11T23:48:11Z;[{'id': 5145340905, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145340977, 'qualifierId': 233, 'value': '362'}, {'id': 5145340911, 'qualifierId': 212, 'value': '5.3'}, {'id': 5145340909, 'qualifierId': 141, 'value': '71.8'}, {'id': 5145340901, 'qualifierId': 2}, {'id': 5145340981, 'qualifierId': 286}, {'id': 5145340975, 'qualifierId': 236}, {'id': 5145340913, 'qualifierId': 213, 'value': '4.99'}, {'id': 5145340907, 'qualifierId': 140, 'value': '90.2'}];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;emawamqcwzfaxrahkue0bojys;Pass;;;;;;;;;;90,2;5,3;71,8;;4,99;;;;362,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;90,2;71,8;;;;;;;;0;44;19;New York City II;2659;DC;1,0
2708385047;362;12;1;44;19;6ddsx316t3j0z6nolrky9k4r8;1;11,2;31,8;2024-08-11T23:48:09.463Z;2024-08-11T23:48:12Z;[{'id': 5145340983, 'qualifierId': 233, 'value': '419'}, {'id': 5145340955, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145340953, 'qualifierId': 185}];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;;;emawamqcwzfaxrahkue0bojys;Clearance;;;;;;;;;;;;;;;;;;419,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;44;19;New York RB II;2659;MC;1,0
2708385051;363;6;1;44;21;6ddsx316t3j0z6nolrky9k4r8;0;6,4;28,6;2024-08-11T23:48:11.889Z;2024-08-11T23:48:17Z;[{'id': 5145340997, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145341047, 'qualifierId': 233, 'value': '420'}, {'id': 5145340999, 'qualifierId': 73}];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;;;emawamqcwzfaxrahkue0bojys;Corner Awarded;;;;;;;;;;;;;;;;;;420,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;44;21;New York RB II;2661;MC;1,0
2708385055;420;6;1;44;21;4g68p0t2f5jzhzfr67i2rj1ex;1;93,6;71,4;2024-08-11T23:48:11.889Z;2024-08-11T23:50:15Z;[{'id': 5145341031, 'qualifierId': 73}, {'id': 5145341029, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145341035, 'qualifierId': 233, 'value': '363'}];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;emawamqcwzfaxrahkue0bojys;Corner Awarded;;;;;;;;;;;;;;;;;;363,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;44;21;New York City II;2661;DC;1,0
2708385189;421;1;1;44;50;4g68p0t2f5jzhzfr67i2rj1ex;0;99,5;99,5;2024-08-11T23:48:40.600Z;2024-08-11T23:48:45Z;[{'id': 5145341985, 'qualifierId': 140, 'value': '92.7'}, {'id': 5145341979, 'qualifierId': 155}, {'id': 5145341991, 'qualifierId': 213, 'value': '4.55'}, {'id': 5145341989, 'qualifierId': 212, 'value': '44.9'}, {'id': 5145341981, 'qualifierId': 223}, {'id': 5145341975, 'qualifierId': 2}, {'id': 5145341983, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145341977, 'qualifierId': 6}, {'id': 5145341993, 'qualifierId': 1}, {'id': 5145341987, 'qualifierId': 141, 'value': '34.3'}];80p7shawtxjiydizsg5fo5a1g;A. Mehmeti;;;emawamqcwzfaxrahkue0bojys;Pass;;;;;;;;;;92,7;44,9;34,3;;4,55;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;92,7;34,3;;;;;;;;0;44;50;New York City II;2690;MC;1,0
2708385191;364;44;1;44;53;6ddsx316t3j0z6nolrky9k4r8;1;9,0;66,1;2024-08-11T23:48:44.176Z;2024-08-11T23:50:12Z;[{'id': 5145341999, 'qualifierId': 285}, {'id': 5145341997, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145342053, 'qualifierId': 233, 'value': '422'}];1cfm4ne1po0mld4bl37deg36c;J. Shore;;;emawamqcwzfaxrahkue0bojys;Aerial;;;;;;;;;;;;;;;;;;422,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;44;53;New York RB II;2693;FWL;1,0
2708385193;422;44;1;44;53;4g68p0t2f5jzhzfr67i2rj1ex;0;91,0;33,9;2024-08-11T23:48:44.177Z;2024-08-11T23:50:13Z;[{'id': 5145342001, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145342061, 'qualifierId': 233, 'value': '364'}, {'id': 5145342003, 'qualifierId': 286}];8y7kqet5swj9dmqama0z5ngus;J. Hall;;;emawamqcwzfaxrahkue0bojys;Aerial;;;;;;;;;;;;;;;;;;364,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;44;53;New York City II;2693;FW;1,0
2708385199;365;12;1;44;54;6ddsx316t3j0z6nolrky9k4r8;1;11,7;66,6;2024-08-11T23:48:44.497Z;2024-08-11T23:48:45Z;[{'id': 5145342037, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145342041, 'qualifierId': 141, 'value': '60.9'}, {'id': 5145342045, 'qualifierId': 213, 'value': '6.06'}, {'id': 5145342051, 'qualifierId': 15}, {'id': 5145342039, 'qualifierId': 140, 'value': '27.8'}, {'id': 5145342043, 'qualifierId': 212, 'value': '17.3'}];1cfm4ne1po0mld4bl37deg36c;J. Shore;;;emawamqcwzfaxrahkue0bojys;Clearance;;;;;;;;;;27,8;17,3;60,9;;6,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;27,8;60,9;;;;;;;;0;44;54;New York RB II;2694;FWL;1,0
2708385207;423;13;1;44;56;4g68p0t2f5jzhzfr67i2rj1ex;1;71,2;29,8;2024-08-11T23:48:47.069Z;2024-08-11T23:49:09Z;[{'id': 5145342543, 'qualifierId': 458}, {'id': 5145342335, 'qualifierId': 20}, {'id': 5145342541, 'qualifierId': 215}, {'id': 5145342333, 'qualifierId': 25}, {'id': 5145342535, 'qualifierId': 81}, {'id': 5145342547, 'qualifierId': 231, 'value': '47.5'}, {'id': 5145342121, 'qualifierId': 18}, {'id': 5145342539, 'qualifierId': 103, 'value': '80.6'}, {'id': 5145342545, 'qualifierId': 230, 'value': '97.2'}, {'id': 5145342123, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145342537, 'qualifierId': 102, 'value': '35.6'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;emawamqcwzfaxrahkue0bojys;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;35,6;80,6;;;;;;;;;;;;;;;;;;47,5;97,2;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;35,6;80.6;;;;0;44;56;New York City II;2696;MC;1,0
2708385253;366;5;1;44;56;6ddsx316t3j0z6nolrky9k4r8;1;-0,8;58,3;2024-08-11T23:48:47.297Z;2024-08-11T23:50:17Z;[{'id': 5145342411, 'qualifierId': 233, 'value': '424'}, {'id': 5145342403, 'qualifierId': 346}, {'id': 5145342401, 'qualifierId': 56, 'value': 'Back'}];1cfm4ne1po0mld4bl37deg36c;J. Shore;;;emawamqcwzfaxrahkue0bojys;Out;;;;;;;;;;;;;;;;;;424,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;44;56;New York RB II;2696;FWL;1,0
2708385219;424;5;1;44;56;4g68p0t2f5jzhzfr67i2rj1ex;0;100,8;41,7;2024-08-11T23:48:47.297Z;2024-08-11T23:50:17Z;[{'id': 5145342425, 'qualifierId': 233, 'value': '366'}, {'id': 5145342213, 'qualifierId': 346}, {'id': 5145342209, 'qualifierId': 56, 'value': 'Center'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;emawamqcwzfaxrahkue0bojys;Out;;;;;;;;;;;;;;;;;;366,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;44;56;New York City II;2696;MC;1,0
2708385259;367;70;1;45;4;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-08-11T23:48:55.138Z;2024-08-11T23:48:55Z;[{'id': 5145342405, 'qualifierId': 277, 'value': '4'}];;;;;emawamqcwzfaxrahkue0bojys;Injury Time Announcement;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,0;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;45;4;New York RB II;2704;;
2708385301;368;1;1;45;12;6ddsx316t3j0z6nolrky9k4r8;1;4,8;62,3;2024-08-11T23:49:02.369Z;2024-08-11T23:49:09Z;[{'id': 5145342733, 'qualifierId': 124}, {'id': 5145342741, 'qualifierId': 212, 'value': '9.5'}, {'id': 5145342737, 'qualifierId': 140, 'value': '3.4'}, {'id': 5145342743, 'qualifierId': 213, 'value': '4.56'}, {'id': 5145342735, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145342747, 'qualifierId': 237}, {'id': 5145342739, 'qualifierId': 141, 'value': '48.5'}];bug5x187ehj0apzl11lrl3ip6;R. Hope-Gund;;;emawamqcwzfaxrahkue0bojys;Pass;;;;;;;;;;3,4;9,5;48,5;;4,56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;3,4;48,5;;;;;;;;0;45;12;New York RB II;2712;DC;1,0
2708385313;369;1;1;45;18;6ddsx316t3j0z6nolrky9k4r8;1;8,1;45,4;2024-08-11T23:49:09.137Z;2024-08-11T23:49:12Z;[{'id': 5145342839, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145342847, 'qualifierId': 213, 'value': '5.40'}, {'id': 5145342841, 'qualifierId': 140, 'value': '20.4'}, {'id': 5145342845, 'qualifierId': 212, 'value': '20.4'}, {'id': 5145342843, 'qualifierId': 141, 'value': '22.2'}];3o4uxnvpnf3cwjs3srwegxp90;W. Meyer;;;emawamqcwzfaxrahkue0bojys;Pass;;;;;;;;;;20,4;20,4;22,2;;5,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;20,4;22,2;;;;;;;;0;45;18;New York RB II;2718;Sub;1,0
2708385315;370;1;1;45;22;6ddsx316t3j0z6nolrky9k4r8;0;25,3;19,1;2024-08-11T23:49:12.704Z;2024-08-11T23:49:13Z;[{'id': 5145342853, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145342855, 'qualifierId': 140, 'value': '33.3'}, {'id': 5145342859, 'qualifierId': 212, 'value': '11.5'}, {'id': 5145342861, 'qualifierId': 213, 'value': '0.75'}, {'id': 5145342857, 'qualifierId': 141, 'value': '30.7'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;emawamqcwzfaxrahkue0bojys;Pass;;;;;;;;;;33,3;11,5;30,7;;0,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;33,3;30,7;;;;;;;;0;45;22;New York RB II;2722;DL;1,0
2708385321;426;61;1;45;24;4g68p0t2f5jzhzfr67i2rj1ex;1;66,7;79,4;2024-08-11T23:49:14.455Z;2024-08-11T23:49:14Z;[{'id': 5145342923, 'qualifierId': 56, 'value': 'Left'}];afqry84j23xgkhqryrontj190;I. Kasule;;;emawamqcwzfaxrahkue0bojys;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;45;24;New York City II;2724;ML;1,0
2708385331;427;49;1;45;25;4g68p0t2f5jzhzfr67i2rj1ex;1;64,9;66,1;2024-08-11T23:49:15.910Z;2024-08-11T23:49:16Z;[];80p7shawtxjiydizsg5fo5a1g;A. Mehmeti;;;emawamqcwzfaxrahkue0bojys;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;45;25;New York City II;2725;MC;1,0
2708385355;428;1;1;45;27;4g68p0t2f5jzhzfr67i2rj1ex;1;69,9;60,0;2024-08-11T23:49:18.245Z;2024-08-11T23:49:22Z;[{'id': 5145343123, 'qualifierId': 141, 'value': '47.8'}, {'id': 5145343125, 'qualifierId': 212, 'value': '10.9'}, {'id': 5145343121, 'qualifierId': 140, 'value': '76.7'}, {'id': 5145343127, 'qualifierId': 213, 'value': '5.42'}, {'id': 5145343119, 'qualifierId': 56, 'value': 'Center'}];80p7shawtxjiydizsg5fo5a1g;A. Mehmeti;;;emawamqcwzfaxrahkue0bojys;Pass;;;;;;;;;;76,7;10,9;47,8;;5,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;76,7;47,8;;;;;;;;0;45;27;New York City II;2727;MC;1,0
2708385367;429;1;1;45;31;4g68p0t2f5jzhzfr67i2rj1ex;1;75,9;45,4;2024-08-11T23:49:21.877Z;2024-08-11T23:49:25Z;[{'id': 5145343223, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145343227, 'qualifierId': 141, 'value': '22.4'}, {'id': 5145343231, 'qualifierId': 213, 'value': '4.91'}, {'id': 5145343225, 'qualifierId': 140, 'value': '78.9'}, {'id': 5145343229, 'qualifierId': 212, 'value': '16.0'}];ov4fk38lrcculu6tdbnrto2c;M. Dembele;;;emawamqcwzfaxrahkue0bojys;Pass;;;;;;;;;;78,9;16,0;22,4;;4,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;78,9;22,4;;;;;;;;0;45;31;New York City II;2731;MR;1,0
2708385375;430;1;1;45;35;4g68p0t2f5jzhzfr67i2rj1ex;1;77,8;21,5;2024-08-11T23:49:25.573Z;2024-08-11T23:49:28Z;[{'id': 5145343291, 'qualifierId': 141, 'value': '31.3'}, {'id': 5145343295, 'qualifierId': 213, 'value': '2.16'}, {'id': 5145343289, 'qualifierId': 140, 'value': '73.6'}, {'id': 5145343293, 'qualifierId': 212, 'value': '8.0'}, {'id': 5145343287, 'qualifierId': 56, 'value': 'Center'}];6rgdv71lxh4cpz487ygvy5nv8;C. Berkley;;;emawamqcwzfaxrahkue0bojys;Pass;;;;;;;;;;73,6;8,0;31,3;;2,16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;73,6;31,3;;;;;;;;0;45;35;New York City II;2735;DR;1,0
2708385379;431;1;1;45;38;4g68p0t2f5jzhzfr67i2rj1ex;0;75,1;31,3;2024-08-11T23:49:28.823Z;2024-08-11T23:49:29Z;[{'id': 5145343323, 'qualifierId': 212, 'value': '29.6'}, {'id': 5145343315, 'qualifierId': 155}, {'id': 5145343325, 'qualifierId': 213, 'value': '1.09'}, {'id': 5145343319, 'qualifierId': 140, 'value': '88.1'}, {'id': 5145343317, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145343321, 'qualifierId': 141, 'value': '70.0'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;emawamqcwzfaxrahkue0bojys;Pass;;;;;;;;;;88,1;29,6;70,0;;1,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;88,1;70,0;;;;;;;;0;45;38;New York City II;2738;MC;1,0
2708385391;371;12;1;45;39;6ddsx316t3j0z6nolrky9k4r8;1;12,9;35,8;2024-08-11T23:49:30.226Z;2024-08-11T23:49:32Z;[{'id': 5145343409, 'qualifierId': 213, 'value': '5.85'}, {'id': 5145343401, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145343407, 'qualifierId': 212, 'value': '24.2'}, {'id': 5145343403, 'qualifierId': 140, 'value': '33.8'}, {'id': 5145343405, 'qualifierId': 141, 'value': '20.7'}, {'id': 5145343411, 'qualifierId': 15}];6sf0pdlzomnt3e1hlc4twyv4k;D. Baiera;;;emawamqcwzfaxrahkue0bojys;Clearance;;;;;;;;;;33,8;24,2;20,7;;5,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;33,8;20,7;;;;;;;;0;45;39;New York RB II;2739;DR;1,0
