id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_Captain;value_Resume;value_PlayerPosition;value_TeamKit;value_TeamPlayerFormation;value_Involved;value_TeamFormation;value_DirectionOfPlay;value_PassEndY;value_KickOff;value_PassEndX;value_Angle;value_Length;value_Zone;value_LongBall;value_Launch;value_HeadPass;value_Chipped;value_Offensive;value_TakeOnSpace;value_OppositeRelatedEventId;value_OutOfPlay;value_TouchTypeClearance;value_Defensive;value_IncorrectOutOfPlayDecision;value_NextEventThrowIn;value_ThrowIn;value_TouchTypePass;value_TouchTypeControl;value_Direct;value_ShirtPull/Holding;value_Foul;value_FreeKickTaken;value_BlockedPass;value_LayOff;value_AttemptedTackle;value_Assist;value_ThroughBall;value_IntentionalAssist;value_GoalmouthZ;value_HitLeftPost;value_HitWoodwork;value_LowCentre;value_BoxRight;value_BlockedY;value_RegularPlay;value_Assisted;value_BlockedX;value_GoalmouthY;value_RelatedEventId;value_RightFooted;value_Diving;value_Hands;value_LowGkIntervention;value_HitRightPost;value_ParriedSafe;value_NotVisible;value_SwitchOfPlay;value_IntendedTackleTarget;value_DeletedEventType;value_NextEventGoalKick;value_Low;value_GoalKick;value_PullBack;value_GkY;value_CloseHigh;value_SwerveRight;value_FirstTouch;value_BoxLeft;value_LeftFooted;value_GkX;value_Weak;value_Overrun;value_KeeperThrow;value_YellowCard;value_TacticalFoul;value_Cross;value_OutSwinger;value_LowLeft;value_SmallBoxLeft;value_BigChance;value_ParriedDanger;value_Stooping;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_Volley;value_NotAssisted;value_GkYTimeOfGoal;value_HighCentre;value_VideoCoverageLost;value_Head;value_OutOfBoxCentre;value_IndividualPlay;value_Blocked;value_DefBlock;value_Left;value_CornerTaken;value_InSwinger;value_GkKickFromHands;value_FlickOn;value_OverhitCross;value_TakeOnOvertake;value_HighRight;value_35Centre;value_FastBreak;value_Right;value_RecklessOffence;value_Injury;value_InjuredPlayerId;value_BoxCentre;value_HighGkIntervention;value_FromCorner;value_MisHit;value_NotPastGoalLine;value_EndOfOffside;value_PlayersCaughtOffside;value_Indirect;value_SwerveLeft;value_Shove/Push;value_BoxDeepLeft;value_CloseLeft;value_1On1;value_FantasyAssistType;value_FantasyAssistTeam;value_FantasyAssistId;value_FantasyAssistedBy;value_Minutes;value_CloseRight;value_SixYardBlocked;value_SmallBoxCentre;value_Collected;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_LowRight;value_MediumGkIntervention;value_BlockedCross;value_GoalDisallowed;value_Straight;value_FloatedCross;value_HighClaim;value_SetPiece;value_KeeperTouched;value_Obstruction;value_Defensive1V1;value_2NdAssist;value_2NdRelatedEventId;value_2NdAssisted;value_HighLeft;value_TempShotOn;value_Standing;value_High;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2712109879;122;1;1;12;10;479lsfr4cwlzewpbuda3y2xv4;1;28,7;91,5;2024-08-23T23:48:41.267Z;2024-08-23T23:48:43Z;[{'id': 5166071617, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166071627, 'qualifierId': 212, 'value': '14.2'}, {'id': 5166071631, 'qualifierId': 213, 'value': '0.29'}, {'id': 5166071619, 'qualifierId': 140, 'value': '41.7'}, {'id': 5166071623, 'qualifierId': 141, 'value': '97.5'}];bdgjmawy0anbgy1tz87ocvd9l;L. Petrasso;;;eth1wamg20j31o3abp404awb8;Pass;;;;;;;;;;97,5;;41,7;0,29;14,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;41,7;97,5;;;;;;;0;0;12;10;Atlanta United II;730;DC;1,0
2712109901;123;1;1;12;12;479lsfr4cwlzewpbuda3y2xv4;1;38,7;97,2;2024-08-23T23:48:43.426Z;2024-08-23T23:48:48Z;[{'id': 5166071753, 'qualifierId': 141, 'value': '75.7'}, {'id': 5166071751, 'qualifierId': 140, 'value': '16.1'}, {'id': 5166071749, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166071757, 'qualifierId': 213, 'value': '3.69'}, {'id': 5166071755, 'qualifierId': 212, 'value': '27.9'}];abemsr9zh7bklu5jboks5ivpw;Y. Tsukada;;;eth1wamg20j31o3abp404awb8;Pass;;;;;;;;;;75,7;;16,1;3,69;27,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;16,1;75,7;;;;;;;0;0;12;12;Atlanta United II;732;AML;1,0
2712109909;124;1;1;12;17;479lsfr4cwlzewpbuda3y2xv4;1;21,4;71,0;2024-08-23T23:48:48.259Z;2024-08-23T23:48:51Z;[{'id': 5166071793, 'qualifierId': 141, 'value': '40.9'}, {'id': 5166071795, 'qualifierId': 212, 'value': '20.5'}, {'id': 5166071789, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166071791, 'qualifierId': 140, 'value': '22.2'}, {'id': 5166071797, 'qualifierId': 213, 'value': '4.75'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;eth1wamg20j31o3abp404awb8;Pass;;;;;;;;;;40,9;;22,2;4,75;20,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;22,2;40,9;;;;;;;0;0;12;17;Atlanta United II;737;DC;1,0
2712109923;125;1;1;12;20;479lsfr4cwlzewpbuda3y2xv4;1;22,2;36,3;2024-08-23T23:48:51.234Z;2024-08-23T23:48:55Z;[{'id': 5166071869, 'qualifierId': 140, 'value': '37.5'}, {'id': 5166071875, 'qualifierId': 213, 'value': '5.36'}, {'id': 5166071867, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166071873, 'qualifierId': 212, 'value': '26.5'}, {'id': 5166071871, 'qualifierId': 141, 'value': '5.3'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;eth1wamg20j31o3abp404awb8;Pass;;;;;;;;;;5,3;;37,5;5,36;26,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;37,5;5,3;;;;;;;0;0;12;20;Atlanta United II;740;DL;1,0
2712109925;126;1;1;12;24;479lsfr4cwlzewpbuda3y2xv4;0;39,0;10,6;2024-08-23T23:48:55.330Z;2024-08-23T23:48:56Z;[{'id': 5166071887, 'qualifierId': 213, 'value': '1.38'}, {'id': 5166071895, 'qualifierId': 233, 'value': '127'}, {'id': 5166071899, 'qualifierId': 286}, {'id': 5166071881, 'qualifierId': 140, 'value': '39.9'}, {'id': 5166071893, 'qualifierId': 236}, {'id': 5166071885, 'qualifierId': 212, 'value': '4.9'}, {'id': 5166071879, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166071883, 'qualifierId': 141, 'value': '17.7'}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;eth1wamg20j31o3abp404awb8;Pass;;;;;;;;;;17,7;;39,9;1,38;4,9;;;;;;1,0;;127,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;39,9;17,7;;;;;;;0;0;12;24;Atlanta United II;744;DR;1,0
2712109927;127;74;1;12;24;erwnez7ksfkns4dqmyr1fhbe;1;55,7;78,7;2024-08-23T23:48:55.331Z;2024-08-24T00:29:52Z;[{'id': 5166071905, 'qualifierId': 233, 'value': '126'}, {'id': 5166071889, 'qualifierId': 56, 'value': 'Center'}, {'id': 5166071891, 'qualifierId': 285}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;;eth1wamg20j31o3abp404awb8;Blocked Pass;;;;;;;;;;;;;;;;;;;;;;126,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;12;24;Orlando City B;744;MC;1,0
2712109943;127;1;1;12;26;479lsfr4cwlzewpbuda3y2xv4;1;31,8;7,3;2024-08-23T23:48:58.083Z;2024-08-23T23:49:00Z;[{'id': 5166071971, 'qualifierId': 140, 'value': '20.2'}, {'id': 5166071967, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166071979, 'qualifierId': 212, 'value': '19.7'}, {'id': 5166071983, 'qualifierId': 213, 'value': '2.24'}, {'id': 5166071975, 'qualifierId': 141, 'value': '30.1'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;eth1wamg20j31o3abp404awb8;Pass;;;;;;;;;;30,1;;20,2;2,24;19,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;20,2;30,1;;;;;;;0;0;12;26;Atlanta United II;746;MC;1,0
2712109983;128;1;1;12;28;479lsfr4cwlzewpbuda3y2xv4;1;24,5;32,1;2024-08-23T23:49:00.178Z;2024-08-23T23:49:06Z;[{'id': 5166072193, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166072205, 'qualifierId': 213, 'value': '0.26'}, {'id': 5166072197, 'qualifierId': 140, 'value': '36.4'}, {'id': 5166072203, 'qualifierId': 212, 'value': '12.9'}, {'id': 5166072201, 'qualifierId': 141, 'value': '36.9'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;eth1wamg20j31o3abp404awb8;Pass;;;;;;;;;;36,9;;36,4;0,26;12,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;36,4;36,9;;;;;;;0;0;12;28;Atlanta United II;748;DL;1,0
2712110003;129;1;1;12;35;479lsfr4cwlzewpbuda3y2xv4;1;44,9;60,9;2024-08-23T23:49:06.547Z;2024-08-23T23:49:12Z;[{'id': 5166072313, 'qualifierId': 213, 'value': '1.16'}, {'id': 5166072311, 'qualifierId': 212, 'value': '26.6'}, {'id': 5166072309, 'qualifierId': 141, 'value': '96.7'}, {'id': 5166072305, 'qualifierId': 56, 'value': 'Left'}, {'id': 5166072307, 'qualifierId': 140, 'value': '55.1'}];aa4v8xfn3ra4digk5h7gdrbze;W. Rivera;;;eth1wamg20j31o3abp404awb8;Pass;;;;;;;;;;96,7;;55,1;1,16;26,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;55,1;96,7;;;;;;;0;0;12;35;Atlanta United II;755;FW;1,0
2712110019;130;1;1;12;41;479lsfr4cwlzewpbuda3y2xv4;1;59,3;94,6;2024-08-23T23:49:12.290Z;2024-08-23T23:49:14Z;[{'id': 5166072347, 'qualifierId': 56, 'value': 'Left'}, {'id': 5166072351, 'qualifierId': 141, 'value': '97.2'}, {'id': 5166072353, 'qualifierId': 212, 'value': '11.7'}, {'id': 5166072349, 'qualifierId': 140, 'value': '70.3'}, {'id': 5166072355, 'qualifierId': 213, 'value': '0.15'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;eth1wamg20j31o3abp404awb8;Pass;;;;;;;;;;97,2;;70,3;0,15;11,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;70,3;97,2;;;;;;;0;0;12;41;Atlanta United II;761;AMC;1,0
2712110033;131;1;1;12;43;479lsfr4cwlzewpbuda3y2xv4;1;70,0;94,7;2024-08-23T23:49:14.435Z;2024-08-23T23:49:18Z;[{'id': 5166072417, 'qualifierId': 141, 'value': '92.7'}, {'id': 5166072421, 'qualifierId': 213, 'value': '3.28'}, {'id': 5166072415, 'qualifierId': 140, 'value': '60.9'}, {'id': 5166072419, 'qualifierId': 212, 'value': '9.7'}, {'id': 5166072413, 'qualifierId': 56, 'value': 'Left'}];bdgjmawy0anbgy1tz87ocvd9l;L. Petrasso;;;eth1wamg20j31o3abp404awb8;Pass;;;;;;;;;;92,7;;60,9;3,28;9,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;60,9;92,7;;;;;;;0;0;12;43;Atlanta United II;763;DC;1,0
2712110041;132;1;1;12;46;479lsfr4cwlzewpbuda3y2xv4;0;59,8;90,2;2024-08-23T23:49:18.050Z;2024-08-23T23:49:19Z;[{'id': 5166072441, 'qualifierId': 140, 'value': '67.9'}, {'id': 5166072443, 'qualifierId': 141, 'value': '81.5'}, {'id': 5166072445, 'qualifierId': 212, 'value': '10.4'}, {'id': 5166072439, 'qualifierId': 56, 'value': 'Left'}, {'id': 5166072447, 'qualifierId': 213, 'value': '5.68'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;eth1wamg20j31o3abp404awb8;Pass;;;;;;;;;;81,5;;67,9;5,68;10,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;67,9;81,5;;;;;;;0;0;12;46;Atlanta United II;766;AMC;1,0
2712110045;128;8;1;12;48;erwnez7ksfkns4dqmyr1fhbe;1;32,2;20,7;2024-08-23T23:49:19.267Z;2024-08-27T06:23:05Z;[{'id': 5166072449, 'qualifierId': 56, 'value': 'Back'}, {'id': 5177189579, 'qualifierId': 383}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;eth1wamg20j31o3abp404awb8;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;12;48;Orlando City B;768;MC;1,0
2712110047;129;49;1;12;48;erwnez7ksfkns4dqmyr1fhbe;1;32,2;20,7;2024-08-23T23:49:19.842Z;2024-08-23T23:49:19Z;[];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;eth1wamg20j31o3abp404awb8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;12;48;Orlando City B;768;MC;1,0
2712110069;130;1;1;12;50;erwnez7ksfkns4dqmyr1fhbe;1;29,7;17,9;2024-08-23T23:49:22.130Z;2024-08-23T23:49:27Z;[{'id': 5166072525, 'qualifierId': 141, 'value': '36.7'}, {'id': 5166072529, 'qualifierId': 213, 'value': '2.12'}, {'id': 5166072523, 'qualifierId': 140, 'value': '22.3'}, {'id': 5166072527, 'qualifierId': 212, 'value': '15.0'}, {'id': 5166072521, 'qualifierId': 56, 'value': 'Back'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;eth1wamg20j31o3abp404awb8;Pass;;;;;;;;;;36,7;;22,3;2,12;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;22,3;36,7;;;;;;;0;0;12;50;Orlando City B;770;MC;1,0
2712110089;131;1;1;12;56;erwnez7ksfkns4dqmyr1fhbe;1;25,6;45,7;2024-08-23T23:49:27.474Z;2024-08-23T23:49:34Z;[{'id': 5166072649, 'qualifierId': 141, 'value': '42.7'}, {'id': 5166072653, 'qualifierId': 213, 'value': '6.07'}, {'id': 5166072645, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166072651, 'qualifierId': 212, 'value': '9.6'}, {'id': 5166072647, 'qualifierId': 140, 'value': '34.5'}];2iz7apzo49byqz0ws65h9d7v8;K. Moore;;;eth1wamg20j31o3abp404awb8;Pass;;;;;;;;;;42,7;;34,5;6,07;9,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;34,5;42,7;;;;;;;0;0;12;56;Orlando City B;776;DC;1,0
2712110101;132;1;1;13;3;erwnez7ksfkns4dqmyr1fhbe;1;55,1;43,1;2024-08-23T23:49:34.210Z;2024-08-23T23:49:38Z;[{'id': 5166072727, 'qualifierId': 56, 'value': 'Right'}, {'id': 5166072731, 'qualifierId': 141, 'value': '10.7'}, {'id': 5166072733, 'qualifierId': 212, 'value': '23.5'}, {'id': 5166072729, 'qualifierId': 140, 'value': '62.9'}, {'id': 5166072735, 'qualifierId': 213, 'value': '5.07'}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;;eth1wamg20j31o3abp404awb8;Pass;;;;;;;;;;10,7;;62,9;5,07;23,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;62,9;10,7;;;;;;;0;0;13;3;Orlando City B;783;AMC;1,0
2712110117;133;1;1;13;7;erwnez7ksfkns4dqmyr1fhbe;1;65,5;13,7;2024-08-23T23:49:38.723Z;2024-08-23T23:49:43Z;[{'id': 5166072831, 'qualifierId': 141, 'value': '28.8'}, {'id': 5166072833, 'qualifierId': 212, 'value': '10.7'}, {'id': 5166072827, 'qualifierId': 56, 'value': 'Center'}, {'id': 5166072835, 'qualifierId': 213, 'value': '1.86'}, {'id': 5166072829, 'qualifierId': 140, 'value': '62.6'}];eg5gobm8zylt21enud00dfnmy;K. Tmimi;;;eth1wamg20j31o3abp404awb8;Pass;;;;;;;;;;28,8;;62,6;1,86;10,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;62,6;28,8;;;;;;;0;0;13;7;Orlando City B;787;AMR;1,0
2712110121;134;1;1;13;12;erwnez7ksfkns4dqmyr1fhbe;1;67,0;40,7;2024-08-23T23:49:43.811Z;2024-08-23T23:49:47Z;[{'id': 5166072897, 'qualifierId': 212, 'value': '33.8'}, {'id': 5166072891, 'qualifierId': 56, 'value': 'Left'}, {'id': 5166072901, 'qualifierId': 1}, {'id': 5166072895, 'qualifierId': 141, 'value': '90.0'}, {'id': 5166072899, 'qualifierId': 213, 'value': '1.45'}, {'id': 5166072893, 'qualifierId': 140, 'value': '71.0'}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;;eth1wamg20j31o3abp404awb8;Pass;;;;;;;;;;90,0;;71,0;1,45;33,8;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;71,0;90,0;;;;;;;0;0;13;12;Orlando City B;792;AMC;1,0
2712110127;135;1;1;13;16;erwnez7ksfkns4dqmyr1fhbe;1;70,8;88,0;2024-08-23T23:49:47.235Z;2024-08-23T23:49:49Z;[{'id': 5166072939, 'qualifierId': 56, 'value': 'Center'}, {'id': 5166072947, 'qualifierId': 212, 'value': '14.7'}, {'id': 5166072945, 'qualifierId': 141, 'value': '68.2'}, {'id': 5166072949, 'qualifierId': 213, 'value': '4.30'}, {'id': 5166072943, 'qualifierId': 140, 'value': '65.2'}];f69xf0cdfn1qe63t5tr5in10;D. Chong-Qui;;;eth1wamg20j31o3abp404awb8;Pass;;;;;;;;;;68,2;;65,2;4,3;14,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;65,2;68,2;;;;;;;0;0;13;16;Orlando City B;796;DC;1,0
2712110129;136;1;1;13;18;erwnez7ksfkns4dqmyr1fhbe;1;65,1;68,5;2024-08-23T23:49:49.251Z;2024-08-23T23:49:50Z;[{'id': 5166072953, 'qualifierId': 56, 'value': 'Center'}, {'id': 5166072959, 'qualifierId': 212, 'value': '10.8'}, {'id': 5166072961, 'qualifierId': 213, 'value': '4.48'}, {'id': 5166072955, 'qualifierId': 140, 'value': '62.7'}, {'id': 5166072957, 'qualifierId': 141, 'value': '53.0'}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;;eth1wamg20j31o3abp404awb8;Pass;;;;;;;;;;53,0;;62,7;4,48;10,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;62,7;53,0;;;;;;;0;0;13;18;Orlando City B;798;AMC;1,0
2712110141;137;1;1;13;19;erwnez7ksfkns4dqmyr1fhbe;1;62,7;53,0;2024-08-23T23:49:50.579Z;2024-08-23T23:49:54Z;[{'id': 5166073027, 'qualifierId': 213, 'value': '4.68'}, {'id': 5166073021, 'qualifierId': 140, 'value': '62.4'}, {'id': 5166073025, 'qualifierId': 212, 'value': '9.5'}, {'id': 5166073019, 'qualifierId': 56, 'value': 'Center'}, {'id': 5166073023, 'qualifierId': 141, 'value': '39.1'}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;;eth1wamg20j31o3abp404awb8;Pass;;;;;;;;;;39,1;;62,4;4,68;9,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;62,4;39,1;;;;;;;0;0;13;19;Orlando City B;799;MC;1,0
2712110149;138;1;1;13;22;erwnez7ksfkns4dqmyr1fhbe;1;64,2;36,1;2024-08-23T23:49:54.115Z;2024-08-23T23:49:57Z;[{'id': 5166073061, 'qualifierId': 140, 'value': '68.3'}, {'id': 5166073063, 'qualifierId': 141, 'value': '64.8'}, {'id': 5166073065, 'qualifierId': 212, 'value': '20.0'}, {'id': 5166073059, 'qualifierId': 56, 'value': 'Center'}, {'id': 5166073067, 'qualifierId': 213, 'value': '1.35'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;eth1wamg20j31o3abp404awb8;Pass;;;;;;;;;;64,8;;68,3;1,35;20,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;68,3;64,8;;;;;;;0;0;13;22;Orlando City B;802;MC;1,0
