id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_TeamPlayerFormation;value_PlayerPosition;value_Resume;value_Involved;value_TeamKit;value_JerseyNumber;value_TeamFormation;value_DirectionOfPlay;value_PassEndX;value_PassEndY;value_KickOff;value_Angle;value_Zone;value_Length;value_Launch;value_LongBall;value_SwitchOfPlay;value_Chipped;value_OutOfPlay;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Defensive;value_Offensive;value_HeadPass;value_Direct;value_Shove/Push;value_Foul;value_FreeKickTaken;value_AttemptedTackle;value_LayOff;value_PlayersCaughtOffside;value_DeletedEventType;value_Cross;value_Indirect;value_NextEventGoalKick;value_Low;value_GoalKick;value_Assist;value_GkX;value_RelatedEventId;value_OutOfBoxCentre;value_IndividualPlay;value_GoalmouthY;value_BlockedX;value_LeftFooted;value_BlockedY;value_Assisted;value_Blocked;value_RegularPlay;value_GoalmouthZ;value_LowCentre;value_GkY;value_DefBlock;value_Left;value_CornerTaken;value_InSwinger;value_Head;value_BlockedPass;value_IntendedTackleTarget;value_FlickOn;value_IntentionalAssist;value_FirstTouch;value_Right;value_BigChance;value_BoxCentre;value_RightFooted;value_NotVisible;value_KeeperThrow;value_ParriedSafe;value_Standing;value_Hands;value_Injury;value_InjuredPlayerId;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_Stooping;value_Collected;value_OverArm;value_LowRight;value_GoalShotTimestamp;value_GoalShotGameClock;value_RefereeDelay;value_DrinksBreak;value_BoxLeft;value_High;value_FromCorner;value_ShirtPull/Holding;value_Volley;value_BoxRight;value_Reaching;value_OwnPlayer;value_ParriedDanger;value_CloseLeft;value_Minutes;value_OutSwinger;value_YellowCard;value_TacticalFoul;value_OutOfBoxDeepLeft;value_SetPiece;value_SixYardBlocked;value_HighCentre;value_EndType;value_Tactical;value_RecklessOffence;value_CaptainChange;value_TempShotOn;value_OutOfBoxRight;value_FreeKick;value_BlockedCross;value_LowLeft;value_NotAssisted;value_SmallBoxLeft;value_CloseHigh;value_OutOfBoxDeepRight;value_GkKickFromHands;value_GkHoof;value_WeatherProblem;value_RefereeStop;value_ClockAffecting;value_NotPastGoalLine;value_FromShotOffTarget;value_Diving;value_GameEnd;value_Dissent;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2705245255;48;1;1;5;25;1zgjjyruyufrkh4xjvryqsb1i;0;64,8;79,3;2024-08-02T19:09:06.842Z;2024-08-02T19:09:09Z;[{'id': 5128117395, 'qualifierId': 56, 'value': 'Left'}, {'id': 5128117403, 'qualifierId': 213, 'value': '0.69'}, {'id': 5128117401, 'qualifierId': 212, 'value': '12.4'}, {'id': 5128117397, 'qualifierId': 140, 'value': '73.9'}, {'id': 5128117399, 'qualifierId': 141, 'value': '90.9'}];81w1fqi66z0ibawynhraybaxg;S. Ngabo;;;ef5l49abdub3dtvmdz7dolatw;Pass;;;;;;;;;;73,9;90,9;;0,69;;12,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;73,9;90,9;;;;;;;0;0;5;25;Cincinnati II;325;DMC;1,0
2705245265;60;8;1;5;28;bd0378yx50xpdcgwkt9p9bmz8;1;34,3;7,3;2024-08-02T19:09:09.684Z;2024-08-02T19:09:09Z;[{'id': 5128117477, 'qualifierId': 56, 'value': 'Back'}];bpr7u1cp7bzt1w2t1tsmru73e;J. Castellano;;;ef5l49abdub3dtvmdz7dolatw;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;5;28;Philadelphia Union II;328;DMR;1,0
2705245319;49;5;1;5;28;1zgjjyruyufrkh4xjvryqsb1i;1;68,7;101,6;2024-08-02T19:09:10.308Z;2024-08-02T19:55:10Z;[{'id': 5128117817, 'qualifierId': 347}, {'id': 5128117815, 'qualifierId': 56, 'value': 'Left'}, {'id': 5128117849, 'qualifierId': 233, 'value': '61'}];81w1fqi66z0ibawynhraybaxg;S. Ngabo;;;ef5l49abdub3dtvmdz7dolatw;Out;;;;;;;;;;;;;;;;;;;;;61,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;5;28;Cincinnati II;328;DMC;1,0
2705245279;61;5;1;5;28;bd0378yx50xpdcgwkt9p9bmz8;0;31,3;-1,6;2024-08-02T19:09:10.308Z;2024-08-02T19:09:17Z;[{'id': 5128117859, 'qualifierId': 233, 'value': '49'}, {'id': 5128117543, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128117545, 'qualifierId': 347}];bpr7u1cp7bzt1w2t1tsmru73e;J. Castellano;;;ef5l49abdub3dtvmdz7dolatw;Out;;;;;;;;;;;;;;;;;;;;;49,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;5;28;Philadelphia Union II;328;DMR;1,0
2705245337;50;1;1;5;35;1zgjjyruyufrkh4xjvryqsb1i;1;71,2;100,0;2024-08-02T19:09:16.473Z;2024-08-02T19:23:00Z;[{'id': 5128117921, 'qualifierId': 107}, {'id': 5128117929, 'qualifierId': 212, 'value': '5.9'}, {'id': 5128117923, 'qualifierId': 56, 'value': 'Left'}, {'id': 5128117931, 'qualifierId': 213, 'value': '4.82'}, {'id': 5128117925, 'qualifierId': 140, 'value': '71.8'}, {'id': 5128117927, 'qualifierId': 141, 'value': '92.7'}];81w1fqi66z0ibawynhraybaxg;S. Ngabo;;;ef5l49abdub3dtvmdz7dolatw;Pass;;;;;;;;;;71,8;92,7;;4,82;;5,9;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;71,8;92,7;;;;;;;0;0;5;35;Cincinnati II;335;DMC;1,0
2705245349;51;1;1;5;37;1zgjjyruyufrkh4xjvryqsb1i;1;71,8;92,7;2024-08-02T19:09:18.842Z;2024-08-02T19:23:01Z;[{'id': 5128117985, 'qualifierId': 56, 'value': 'Left'}, {'id': 5128117987, 'qualifierId': 140, 'value': '65.5'}, {'id': 5128117991, 'qualifierId': 212, 'value': '6.9'}, {'id': 5128117989, 'qualifierId': 141, 'value': '89.6'}, {'id': 5128117993, 'qualifierId': 213, 'value': '3.45'}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;ef5l49abdub3dtvmdz7dolatw;Pass;;;;;;;;;;65,5;89,6;;3,45;;6,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;65,5;89,6;;;;;;;0;0;5;37;Cincinnati II;337;ML;1,0
2705245351;52;1;1;5;38;1zgjjyruyufrkh4xjvryqsb1i;0;65,5;89,6;2024-08-02T19:09:19.849Z;2024-08-02T19:22:23Z;[{'id': 5128118021, 'qualifierId': 56, 'value': 'Left'}, {'id': 5128118029, 'qualifierId': 213, 'value': '0.60'}, {'id': 5128118023, 'qualifierId': 140, 'value': '76.7'}, {'id': 5128118027, 'qualifierId': 212, 'value': '14.3'}, {'id': 5128118025, 'qualifierId': 141, 'value': '100.0'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;ef5l49abdub3dtvmdz7dolatw;Pass;;;;;;;;;;76,7;100,0;;0,6;;14,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;76,7;100,0;;;;;;;0;0;5;38;Cincinnati II;338;DC;1,0
2705245357;53;5;1;5;39;1zgjjyruyufrkh4xjvryqsb1i;0;77,8;101,6;2024-08-02T19:09:20.624Z;2024-08-02T19:09:35Z;[{'id': 5128118657, 'qualifierId': 233, 'value': '62'}, {'id': 5128118057, 'qualifierId': 56, 'value': 'Left'}, {'id': 5128118059, 'qualifierId': 347}];20wmdzih6b1t0ekt1v2qd4b2s;C. Sullivan;;;ef5l49abdub3dtvmdz7dolatw;Out;;;;;;;;;;;;;;;;;;;;;62,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;5;39;Cincinnati II;339;AMC;1,0
2705245455;62;5;1;5;39;bd0378yx50xpdcgwkt9p9bmz8;1;22,2;-1,6;2024-08-02T19:09:20.624Z;2024-08-02T19:55:10Z;[{'id': 5128118601, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128118603, 'qualifierId': 347}, {'id': 5128118611, 'qualifierId': 233, 'value': '53'}];bpr7u1cp7bzt1w2t1tsmru73e;J. Castellano;;;ef5l49abdub3dtvmdz7dolatw;Out;;;;;;;;;;;;;;;;;;;;;53,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;5;39;Philadelphia Union II;339;DMR;1,0
2705245521;63;1;1;5;53;bd0378yx50xpdcgwkt9p9bmz8;1;26,4;0,0;2024-08-02T19:09:34.467Z;2024-08-02T19:09:39Z;[{'id': 5128118971, 'qualifierId': 213, 'value': '2.73'}, {'id': 5128118961, 'qualifierId': 140, 'value': '9.6'}, {'id': 5128118963, 'qualifierId': 141, 'value': '9.6'}, {'id': 5128118959, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128118967, 'qualifierId': 212, 'value': '19.2'}, {'id': 5128118957, 'qualifierId': 107}];bpr7u1cp7bzt1w2t1tsmru73e;J. Castellano;;;ef5l49abdub3dtvmdz7dolatw;Pass;;;;;;;;;;9,6;9,6;;2,73;;19,2;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;9,6;9,6;;;;;;;0;0;5;53;Philadelphia Union II;353;DMR;1,0
2705245575;64;1;1;5;57;bd0378yx50xpdcgwkt9p9bmz8;1;11,9;14,2;2024-08-02T19:09:39.044Z;2024-08-02T19:09:44Z;[{'id': 5128119249, 'qualifierId': 141, 'value': '94.1'}, {'id': 5128119255, 'qualifierId': 1}, {'id': 5128119243, 'qualifierId': 196}, {'id': 5128119241, 'qualifierId': 155}, {'id': 5128119247, 'qualifierId': 140, 'value': '29.8'}, {'id': 5128119245, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128119253, 'qualifierId': 213, 'value': '1.24'}, {'id': 5128119251, 'qualifierId': 212, 'value': '57.5'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;ef5l49abdub3dtvmdz7dolatw;Pass;;;;;;;;;;29,8;94,1;;1,24;;57,5;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;29,8;94,1;;;;;;;0;0;5;57;Philadelphia Union II;357;DC;1,0
2705245587;65;1;1;6;2;bd0378yx50xpdcgwkt9p9bmz8;0;44,2;95,3;2024-08-02T19:09:44.132Z;2024-08-02T19:09:45Z;[{'id': 5128119307, 'qualifierId': 212, 'value': '21.8'}, {'id': 5128119305, 'qualifierId': 141, 'value': '77.8'}, {'id': 5128119309, 'qualifierId': 213, 'value': '5.71'}, {'id': 5128119303, 'qualifierId': 140, 'value': '61.6'}, {'id': 5128119301, 'qualifierId': 56, 'value': 'Center'}];6ihxsnp8rmyvu0xjm4oquxd04;C. Stout;;;ef5l49abdub3dtvmdz7dolatw;Pass;;;;;;;;;;61,6;77,8;;5,71;;21,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;61,6;77,8;;;;;;;0;0;6;2;Philadelphia Union II;362;DML;1,0
2705245603;54;8;1;6;5;1zgjjyruyufrkh4xjvryqsb1i;1;40,8;23,1;2024-08-02T19:09:47.257Z;2024-08-02T19:23:52Z;[{'id': 5128119385, 'qualifierId': 56, 'value': 'Back'}];3h4x6eh6zkcaww4g6rhkwpbf8;Neil Pierre;;;ef5l49abdub3dtvmdz7dolatw;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;6;5;Cincinnati II;365;DL;1,0
2705245653;66;8;1;6;10;bd0378yx50xpdcgwkt9p9bmz8;1;28,7;70,2;2024-08-02T19:09:51.700Z;2024-08-02T19:09:51Z;[{'id': 5128119617, 'qualifierId': 56, 'value': 'Back'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;ef5l49abdub3dtvmdz7dolatw;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;6;10;Philadelphia Union II;370;DC;1,0
2705245667;67;49;1;6;11;bd0378yx50xpdcgwkt9p9bmz8;1;37,0;63,8;2024-08-02T19:09:53.124Z;2024-08-02T19:09:53Z;[];bfm4xr4ue74v0li53slarf9t6;P. Mangione;;;ef5l49abdub3dtvmdz7dolatw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;6;11;Philadelphia Union II;371;DMC;1,0
2705245677;55;61;1;6;12;1zgjjyruyufrkh4xjvryqsb1i;1;62,7;12,5;2024-08-02T19:09:53.625Z;2024-08-02T19:09:53Z;[{'id': 5128119707, 'qualifierId': 56, 'value': 'Right'}];ngmdu10fjli45jvddeljv8yc;M. Anderson;;;ef5l49abdub3dtvmdz7dolatw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;6;12;Cincinnati II;372;FW;1,0
2705245723;56;1;1;6;12;1zgjjyruyufrkh4xjvryqsb1i;0;65,9;11,0;2024-08-02T19:09:53.736Z;2024-08-02T21:09:09Z;[{'id': 5128119939, 'qualifierId': 141, 'value': '33.0'}, {'id': 5128119943, 'qualifierId': 213, 'value': '0.98'}, {'id': 5128119935, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128119941, 'qualifierId': 212, 'value': '18.0'}, {'id': 5128119937, 'qualifierId': 140, 'value': '75.5'}];3h4x6eh6zkcaww4g6rhkwpbf8;Neil Pierre;;;ef5l49abdub3dtvmdz7dolatw;Pass;;;;;;;;;;75,5;33,0;;0,98;;18,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;75,5;33,0;;;;;;;0;0;6;12;Cincinnati II;372;DL;1,0
2705245711;68;1;1;6;13;bd0378yx50xpdcgwkt9p9bmz8;1;37,0;63,8;2024-08-02T19:09:54.700Z;2024-08-02T21:09:15Z;[{'id': 5128119865, 'qualifierId': 141, 'value': '37.3'}, {'id': 5128119867, 'qualifierId': 212, 'value': '23.3'}, {'id': 5128119861, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128119869, 'qualifierId': 213, 'value': '4.03'}, {'id': 5128119863, 'qualifierId': 140, 'value': '23.0'}];bfm4xr4ue74v0li53slarf9t6;P. Mangione;;;ef5l49abdub3dtvmdz7dolatw;Pass;;;;;;;;;;23,0;37,3;;4,03;;23,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;23,0;37,3;;;;;;;0;0;6;13;Philadelphia Union II;373;DMC;1,0
2705245761;69;1;1;6;14;bd0378yx50xpdcgwkt9p9bmz8;1;22,9;37,3;2024-08-02T19:09:55.827Z;2024-08-02T19:10:00Z;[{'id': 5128120135, 'qualifierId': 141, 'value': '7.1'}, {'id': 5128120137, 'qualifierId': 212, 'value': '23.7'}, {'id': 5128120133, 'qualifierId': 140, 'value': '34.2'}, {'id': 5128120139, 'qualifierId': 213, 'value': '5.24'}, {'id': 5128120131, 'qualifierId': 56, 'value': 'Back'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;ef5l49abdub3dtvmdz7dolatw;Pass;;;;;;;;;;34,2;7,1;;5,24;;23,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;34,2;7,1;;;;;;;0;0;6;14;Philadelphia Union II;374;DC;1,0
2705245779;70;1;1;6;18;bd0378yx50xpdcgwkt9p9bmz8;1;34,6;7,0;2024-08-02T19:10:00.435Z;2024-08-02T19:10:02Z;[{'id': 5128120237, 'qualifierId': 212, 'value': '18.6'}, {'id': 5128120235, 'qualifierId': 141, 'value': '28.5'}, {'id': 5128120239, 'qualifierId': 213, 'value': '2.23'}, {'id': 5128120233, 'qualifierId': 140, 'value': '23.7'}, {'id': 5128120231, 'qualifierId': 56, 'value': 'Back'}];bpr7u1cp7bzt1w2t1tsmru73e;J. Castellano;;;ef5l49abdub3dtvmdz7dolatw;Pass;;;;;;;;;;23,7;28,5;;2,23;;18,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;23,7;28,5;;;;;;;0;0;6;18;Philadelphia Union II;378;DMR;1,0
2705245811;71;1;1;6;20;bd0378yx50xpdcgwkt9p9bmz8;1;23,7;28,3;2024-08-02T19:10:02.100Z;2024-08-02T19:10:06Z;[{'id': 5128120409, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128120417, 'qualifierId': 213, 'value': '1.87'}, {'id': 5128120415, 'qualifierId': 212, 'value': '18.2'}, {'id': 5128120413, 'qualifierId': 141, 'value': '53.9'}, {'id': 5128120411, 'qualifierId': 140, 'value': '18.6'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;ef5l49abdub3dtvmdz7dolatw;Pass;;;;;;;;;;18,6;53,9;;1,87;;18,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;18,6;53,9;;;;;;;0;0;6;20;Philadelphia Union II;380;DC;1,0
2705245829;72;1;1;6;24;bd0378yx50xpdcgwkt9p9bmz8;1;20,8;54,5;2024-08-02T19:10:06.132Z;2024-08-02T19:10:08Z;[{'id': 5128120519, 'qualifierId': 213, 'value': '4.98'}, {'id': 5128120513, 'qualifierId': 140, 'value': '25.0'}, {'id': 5128120511, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128120515, 'qualifierId': 141, 'value': '30.9'}, {'id': 5128120517, 'qualifierId': 212, 'value': '16.6'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;ef5l49abdub3dtvmdz7dolatw;Pass;;;;;;;;;;25,0;30,9;;4,98;;16,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;25,0;30,9;;;;;;;0;0;6;24;Philadelphia Union II;384;DC;1,0
2705245857;73;1;1;6;27;bd0378yx50xpdcgwkt9p9bmz8;1;27,6;28,7;2024-08-02T19:10:08.468Z;2024-08-02T19:10:11Z;[{'id': 5128120651, 'qualifierId': 141, 'value': '53.5'}, {'id': 5128120653, 'qualifierId': 212, 'value': '18.7'}, {'id': 5128120647, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128120649, 'qualifierId': 140, 'value': '19.8'}, {'id': 5128120655, 'qualifierId': 213, 'value': '2.02'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;ef5l49abdub3dtvmdz7dolatw;Pass;;;;;;;;;;19,8;53,5;;2,02;;18,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;19,8;53,5;;;;;;;0;0;6;27;Philadelphia Union II;387;DC;1,0
2705245895;74;1;1;6;29;bd0378yx50xpdcgwkt9p9bmz8;1;19,9;53,2;2024-08-02T19:10:10.884Z;2024-08-02T19:10:16Z;[{'id': 5128120843, 'qualifierId': 141, 'value': '92.5'}, {'id': 5128120841, 'qualifierId': 140, 'value': '21.6'}, {'id': 5128120847, 'qualifierId': 213, 'value': '1.50'}, {'id': 5128120845, 'qualifierId': 212, 'value': '26.8'}, {'id': 5128120839, 'qualifierId': 56, 'value': 'Back'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;ef5l49abdub3dtvmdz7dolatw;Pass;;;;;;;;;;21,6;92,5;;1,5;;26,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;21,6;92,5;;;;;;;0;0;6;29;Philadelphia Union II;389;DC;1,0
2705245937;75;1;1;6;35;bd0378yx50xpdcgwkt9p9bmz8;1;36,6;95,4;2024-08-02T19:10:16.835Z;2024-08-02T19:10:21Z;[{'id': 5128121033, 'qualifierId': 141, 'value': '71.8'}, {'id': 5128121031, 'qualifierId': 140, 'value': '21.3'}, {'id': 5128121029, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128121037, 'qualifierId': 213, 'value': '3.93'}, {'id': 5128121035, 'qualifierId': 212, 'value': '22.7'}];8za8xvdiyduedk2i99bdqv4es;J. Machado;;;ef5l49abdub3dtvmdz7dolatw;Pass;;;;;;;;;;21,3;71,8;;3,93;;22,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;21,3;71,8;;;;;;;0;0;6;35;Philadelphia Union II;395;DC;1,0
2705245999;76;1;1;6;40;bd0378yx50xpdcgwkt9p9bmz8;1;23,6;67,3;2024-08-02T19:10:21.764Z;2024-08-02T19:10:27Z;[{'id': 5128121303, 'qualifierId': 141, 'value': '43.4'}, {'id': 5128121301, 'qualifierId': 140, 'value': '45.9'}, {'id': 5128121299, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128121307, 'qualifierId': 213, 'value': '5.68'}, {'id': 5128121305, 'qualifierId': 212, 'value': '28.5'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;ef5l49abdub3dtvmdz7dolatw;Pass;;;;;;;;;;45,9;43,4;;5,68;;28,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;45,9;43,4;;;;;;;0;0;6;40;Philadelphia Union II;400;DC;1,0
