id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_Involved;value_TeamPlayerFormation;value_TeamFormation;value_PlayerPosition;value_JerseyNumber;value_TeamKit;value_Captain;value_Resume;value_DirectionOfPlay;value_Length;value_Angle;value_KickOff;value_PassEndY;value_Zone;value_PassEndX;value_LongBall;value_Launch;value_HeadPass;value_FlickOn;value_Head;value_OutOfPlay;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_AttemptedTackle;value_Offensive;value_Direct;value_Foul;value_Defensive;value_RightFooted;value_OutSwinger;value_FreeKickTaken;value_Cross;value_Chipped;value_MediumGkIntervention;value_KeeperThrow;value_TouchTypeControl;value_Assist;value_DrivenCross;value_Straight;value_RegularPlay;value_IntentionalAssist;value_GkX;value_LeftFooted;value_RelatedEventId;value_GkY;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_IndividualPlay;value_Assisted;value_LowLeft;value_BoxCentre;value_GoalmouthY;value_GoalmouthZ;value_GoalShotGameClock;value_GkXTimeOfGoal;value_DeletedEventType;value_TouchTypeClearance;value_TouchTypePass;value_Handball;value_NotVisible;value_LayOff;value_TakeOnOvertake;value_InjuredPlayerId;value_Injury;value_LowGkIntervention;value_TakeOnSpace;value_LastLine;value_SwitchOfPlay;value_NextEventGoalKick;value_GoalKick;value_Low;value_BlockedPass;value_FloatedCross;value_Overrun;value_Defensive1V1;value_PenaltyTakerId;value_Penalty;value_BlockedX;value_HitWoodwork;value_HitRightPost;value_BlockedY;value_LowRight;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_BigChance;value_NotAssisted;value_Left;value_Diving;value_Saved;value_Hands;value_ParriedSafe;value_HitLeftPost;value_Right;value_CornerTaken;value_PlayersCaughtOffside;value_Indirect;value_CloseRight;value_OutOfBoxCentre;value_FirstTouch;value_SmallBoxCentre;value_LowCentre;value_BoxRight;value_Caught;value_YellowCard;value_Argument;value_InSwinger;value_FromCorner;value_SixYardBlocked;value_Blocked;value_Volley;value_Weak;value_BoxDeepLeft;value_DefBlock;value_TacticalFoul;value_RecklessOffence;value_PullBack;value_High;value_Minutes;value_ShirtPull/Holding;value_FreeKick;value_OtherReason;value_TempBlocked;value_Strong;value_SwerveLeft;value_ByWall;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_DangerousPlay;value_BoxLeft;value_Collected;value_HighGkIntervention;value_RefereeInjury;value_RefereeDelay;value_RefereeStop;value_LeadingToAttempt;value_RelatedError1Id;value_CloseLeft;value_35Centre;value_OtherBodyPart;value_Standing;value_GkKickFromHands;value_Shove/Push;value_NotPastGoalLine;value_SoloRun;value_HighClaim;value_GkHoof;value_NotRetreating;value_BlockedCross;value_SecondYellow;value_TimeWasting;value_HighRight;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2697327835;72;4;1;6;58;cwnjxlibb02fuh0vwgvac6h45;1;67,6;13,5;2024-06-22T23:15:56.504Z;2024-06-22T23:15:58Z;[{'id': 5084313177, 'qualifierId': 152}, {'id': 5084313183, 'qualifierId': 233, 'value': '40'}, {'id': 5084313179, 'qualifierId': 265}, {'id': 5084313175, 'qualifierId': 56, 'value': 'Right'}, {'id': 5084313173, 'qualifierId': 13}, {'id': 5084313181, 'qualifierId': 286}];at2xv960peboe9spoag2kn21g;A. McGrath;;;dj776pxg04eae7ii441qvkg7o;Foul;;;;;;;;;;;;;;;;;;;;;;40,0;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;6;58;Carolina Core;418;MC;1,0
2697327827;40;4;1;6;58;2nnef9tr9g7m2s6n873qif95g;0;32,4;86,5;2024-06-22T23:15:56.505Z;2024-06-22T23:15:58Z;[{'id': 5084313155, 'qualifierId': 265}, {'id': 5084313153, 'qualifierId': 152}, {'id': 5084313149, 'qualifierId': 13}, {'id': 5084313157, 'qualifierId': 285}, {'id': 5084313189, 'qualifierId': 233, 'value': '72'}, {'id': 5084313151, 'qualifierId': 56, 'value': 'Back'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;dj776pxg04eae7ii441qvkg7o;Foul;;;;;;;;;;;;;;;;;;;;;;72,0;;;;1,0;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;6;58;Chattanooga;418;DC;1,0
2697327963;73;1;1;7;14;cwnjxlibb02fuh0vwgvac6h45;0;67,3;10,0;2024-06-22T23:16:13.277Z;2024-06-22T23:16:38Z;[{'id': 5084313931, 'qualifierId': 141, 'value': '8.9'}, {'id': 5084313935, 'qualifierId': 213, 'value': '6.25'}, {'id': 5084313933, 'qualifierId': 212, 'value': '24.1'}, {'id': 5084313979, 'qualifierId': 189}, {'id': 5084313923, 'qualifierId': 5}, {'id': 5084313925, 'qualifierId': 152}, {'id': 5084313927, 'qualifierId': 56, 'value': 'Right'}, {'id': 5084313929, 'qualifierId': 140, 'value': '90.2'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;dj776pxg04eae7ii441qvkg7o;Pass;;;;;;;;;;24,1;6,25;;8,9;;90,2;;;;;;;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;90,2;8,9;;;;;;;;0;7;14;Carolina Core;434;MC;1,0
2697328257;54;49;1;7;16;2nnef9tr9g7m2s6n873qif95g;1;2,7;90,6;2024-06-22T23:16:14.497Z;2024-06-22T23:17:43Z;[];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;;;dj776pxg04eae7ii441qvkg7o;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;7;16;Chattanooga;436;DML;1,0
2697327965;41;1;1;7;18;2nnef9tr9g7m2s6n873qif95g;1;0,7;95,6;2024-06-22T23:16:17.330Z;2024-06-22T23:17:26Z;[{'id': 5084313947, 'qualifierId': 212, 'value': '17.5'}, {'id': 5084313949, 'qualifierId': 213, 'value': '0.07'}, {'id': 5084313941, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084313945, 'qualifierId': 141, 'value': '97.5'}, {'id': 5084313943, 'qualifierId': 140, 'value': '17.3'}];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;;;dj776pxg04eae7ii441qvkg7o;Pass;;;;;;;;;;17,5;0,07;;97,5;;17,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;17,3;97,5;;;;;;;;0;7;18;Chattanooga;438;DML;1,0
2697327993;42;1;1;7;20;2nnef9tr9g7m2s6n873qif95g;1;17,3;97,5;2024-06-22T23:16:18.745Z;2024-06-25T07:45:19Z;[{'id': 5084314113, 'qualifierId': 141, 'value': '94.1'}, {'id': 5084314115, 'qualifierId': 212, 'value': '15.8'}, {'id': 5084314109, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086915801, 'qualifierId': 156}, {'id': 5084314117, 'qualifierId': 213, 'value': '3.29'}, {'id': 5084314111, 'qualifierId': 140, 'value': '2.4'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;dj776pxg04eae7ii441qvkg7o;Pass;;;;;;;;;;15,8;3,29;;94,1;;2,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;2,4;94,1;;;;;;;;0;7;20;Chattanooga;440;FWL;1,0
2697327997;43;3;1;7;23;2nnef9tr9g7m2s6n873qif95g;1;4,4;90,2;2024-06-22T23:16:21.829Z;2024-06-25T07:45:26Z;[{'id': 5084314175, 'qualifierId': 233, 'value': '74'}, {'id': 5084314151, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086915819, 'qualifierId': 465}, {'id': 5084314153, 'qualifierId': 285}];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;;;dj776pxg04eae7ii441qvkg7o;Take On;;;;;;;;;;;;;;;;;;;;;;74,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;7;23;Chattanooga;443;DML;1,0
2697327991;74;45;1;7;23;cwnjxlibb02fuh0vwgvac6h45;0;95,6;9,8;2024-06-22T23:16:21.829Z;2024-06-22T23:16:24Z;[{'id': 5084314179, 'qualifierId': 233, 'value': '43'}, {'id': 5084314105, 'qualifierId': 56, 'value': 'Right'}, {'id': 5084314107, 'qualifierId': 286}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;dj776pxg04eae7ii441qvkg7o;Challenge;;;;;;;;;;;;;;;;;;;;;;43,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;7;23;Carolina Core;443;FWR;1,0
2697328011;44;1;1;7;24;2nnef9tr9g7m2s6n873qif95g;1;16,0;94,4;2024-06-22T23:16:23.225Z;2024-06-22T23:16:26Z;[{'id': 5084314273, 'qualifierId': 140, 'value': '21.3'}, {'id': 5084314275, 'qualifierId': 141, 'value': '84.1'}, {'id': 5084314271, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084314279, 'qualifierId': 213, 'value': '5.38'}, {'id': 5084314277, 'qualifierId': 212, 'value': '8.9'}];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;;;dj776pxg04eae7ii441qvkg7o;Pass;;;;;;;;;;8,9;5,38;;84,1;;21,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;21,3;84,1;;;;;;;;0;7;24;Chattanooga;444;DML;1,0
2697328021;45;1;1;7;28;2nnef9tr9g7m2s6n873qif95g;1;21,7;83,6;2024-06-22T23:16:26.496Z;2024-06-22T23:16:28Z;[{'id': 5084314357, 'qualifierId': 213, 'value': '0.86'}, {'id': 5084314351, 'qualifierId': 140, 'value': '30.6'}, {'id': 5084314355, 'qualifierId': 212, 'value': '14.3'}, {'id': 5084314353, 'qualifierId': 141, 'value': '99.6'}, {'id': 5084314349, 'qualifierId': 56, 'value': 'Back'}];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;;dj776pxg04eae7ii441qvkg7o;Pass;;;;;;;;;;14,3;0,86;;99,6;;30,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;30,6;99,6;;;;;;;;0;7;28;Chattanooga;448;MC;1,0
2697328029;46;3;1;7;28;2nnef9tr9g7m2s6n873qif95g;1;28,7;91,5;2024-06-22T23:16:27.460Z;2024-06-25T07:45:33Z;[{'id': 5084314449, 'qualifierId': 233, 'value': '75'}, {'id': 5086915833, 'qualifierId': 465}, {'id': 5084314407, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084314409, 'qualifierId': 285}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;dj776pxg04eae7ii441qvkg7o;Take On;;;;;;;;;;;;;;;;;;;;;;75,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;7;28;Chattanooga;448;FWL;1,0
2697328017;75;45;1;7;28;cwnjxlibb02fuh0vwgvac6h45;0;71,3;8,5;2024-06-22T23:16:27.460Z;2024-06-22T23:16:31Z;[{'id': 5084314317, 'qualifierId': 56, 'value': 'Right'}, {'id': 5084314319, 'qualifierId': 286}, {'id': 5084314459, 'qualifierId': 233, 'value': '46'}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;dj776pxg04eae7ii441qvkg7o;Challenge;;;;;;;;;;;;;;;;;;;;;;46,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;7;28;Carolina Core;448;MC;1,0
2697328037;47;3;1;7;30;2nnef9tr9g7m2s6n873qif95g;0;39,0;95,7;2024-06-22T23:16:29.268Z;2024-06-25T08:37:45Z;[{'id': 5086928815, 'qualifierId': 233, 'value': '76'}, {'id': 5086915849, 'qualifierId': 465}, {'id': 5084314433, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084314435, 'qualifierId': 286}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;dj776pxg04eae7ii441qvkg7o;Take On;;;;;;;;;;;;;;;;;;;;;;76,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;7;30;Chattanooga;450;FWL;1,0
2697328043;76;7;1;7;30;cwnjxlibb02fuh0vwgvac6h45;1;61,0;4,3;2024-06-22T23:16:29.269Z;2024-06-25T07:45:49Z;[{'id': 5086915875, 'qualifierId': 384}, {'id': 5084314481, 'qualifierId': 233, 'value': '47'}, {'id': 5084314475, 'qualifierId': 285}, {'id': 5084314473, 'qualifierId': 56, 'value': 'Right'}];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;;dj776pxg04eae7ii441qvkg7o;Tackle;;;;;;;;;;;;;;;;;;;;;;47,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;7;30;Carolina Core;450;DR;1,0
2697328045;77;49;1;7;32;cwnjxlibb02fuh0vwgvac6h45;1;68,3;9,1;2024-06-22T23:16:31.444Z;2024-06-22T23:16:31Z;[];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;;dj776pxg04eae7ii441qvkg7o;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;7;32;Carolina Core;452;DR;1,0
2697328053;78;1;1;7;33;cwnjxlibb02fuh0vwgvac6h45;0;68,3;9,1;2024-06-22T23:16:31.701Z;2024-06-22T23:16:32Z;[{'id': 5084314525, 'qualifierId': 212, 'value': '15.7'}, {'id': 5084314523, 'qualifierId': 141, 'value': '31.2'}, {'id': 5084314519, 'qualifierId': 56, 'value': 'Center'}, {'id': 5084314521, 'qualifierId': 140, 'value': '72.7'}, {'id': 5084314527, 'qualifierId': 213, 'value': '1.27'}];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;;dj776pxg04eae7ii441qvkg7o;Pass;;;;;;;;;;15,7;1,27;;31,2;;72,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;72,7;31,2;;;;;;;;0;7;33;Carolina Core;453;DR;1,0
2697328055;48;8;1;7;34;2nnef9tr9g7m2s6n873qif95g;1;31,1;59,9;2024-06-22T23:16:32.977Z;2024-06-25T07:46:00Z;[{'id': 5084314529, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086915893, 'qualifierId': 384}];f3uzkdl46t1mujsddhr5tg07o;M. Alenga;;;dj776pxg04eae7ii441qvkg7o;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;7;34;Chattanooga;454;MC;1,0
2697328065;49;49;1;7;36;2nnef9tr9g7m2s6n873qif95g;1;32,6;59,4;2024-06-22T23:16:34.521Z;2024-06-22T23:16:34Z;[];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;;dj776pxg04eae7ii441qvkg7o;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;7;36;Chattanooga;456;MC;1,0
2697328079;50;1;1;7;36;2nnef9tr9g7m2s6n873qif95g;1;33,5;59,1;2024-06-22T23:16:35.240Z;2024-06-22T23:16:36Z;[{'id': 5084314641, 'qualifierId': 213, 'value': '5.35'}, {'id': 5084314633, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084314635, 'qualifierId': 140, 'value': '35.7'}, {'id': 5084314637, 'qualifierId': 141, 'value': '54.5'}, {'id': 5084314639, 'qualifierId': 212, 'value': '3.9'}];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;;dj776pxg04eae7ii441qvkg7o;Pass;;;;;;;;;;3,9;5,35;;54,5;;35,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;35,7;54,5;;;;;;;;0;7;36;Chattanooga;456;MC;1,0
2697328187;51;1;1;7;37;2nnef9tr9g7m2s6n873qif95g;1;35,7;54,5;2024-06-22T23:16:36.376Z;2024-06-22T23:17:01Z;[{'id': 5084315199, 'qualifierId': 140, 'value': '24.7'}, {'id': 5084315205, 'qualifierId': 213, 'value': '2.98'}, {'id': 5084315197, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084315203, 'qualifierId': 212, 'value': '11.7'}, {'id': 5084315201, 'qualifierId': 141, 'value': '57.3'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;dj776pxg04eae7ii441qvkg7o;Pass;;;;;;;;;;11,7;2,98;;57,3;;24,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;24,7;57,3;;;;;;;;0;7;37;Chattanooga;457;FWR;1,0
2697328189;52;27;1;7;53;2nnef9tr9g7m2s6n873qif95g;1;0,0;0,0;2024-06-22T23:16:51.533Z;2024-06-22T23:17:01Z;[{'id': 5084315221, 'qualifierId': 53, 'value': '6oia90bi52zwmgdlvcvfnj1pm'}, {'id': 5084315237, 'qualifierId': 233, 'value': '79'}, {'id': 5084315219, 'qualifierId': 41, 'value': 'Injury'}];;;;;dj776pxg04eae7ii441qvkg7o;Start delay;;;;;;;;;;;;;;;;;;;;;;79,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;7;53;Chattanooga;473;;
2697328153;79;27;1;7;53;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-06-22T23:16:51.533Z;2024-06-22T23:17:01Z;[{'id': 5084315227, 'qualifierId': 233, 'value': '52'}];;;;;dj776pxg04eae7ii441qvkg7o;Start delay;;;;;;;;;;;;;;;;;;;;;;52,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;7;53;Carolina Core;473;;
2697328253;53;43;1;8;30;2nnef9tr9g7m2s6n873qif95g;1;0,0;0,0;2024-06-22T23:17:29.057Z;2024-06-22T23:17:45Z;[{'id': 5084315847, 'qualifierId': 144, 'value': '28'}, {'id': 5084315605, 'qualifierId': 55, 'value': '52'}];;;;;dj776pxg04eae7ii441qvkg7o;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52,0;;;;;;;;;;;;28,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;52,0;;;0;8;30;Chattanooga;510;;
2697328349;55;28;1;8;44;2nnef9tr9g7m2s6n873qif95g;1;0,0;0,0;2024-06-22T23:17:43.102Z;2024-06-22T23:35:00Z;[{'id': 5084316077, 'qualifierId': 55, 'value': '52'}, {'id': 5084338305, 'qualifierId': 233, 'value': '80'}];;;;;dj776pxg04eae7ii441qvkg7o;End delay;;;;;;;;;;;;;;;;;;;;;;80,0;;;;;;;;;;;;;;;;;;;;;;;;52,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;52,0;;;0;8;44;Chattanooga;524;;
2697328299;80;28;1;8;44;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-06-22T23:17:43.102Z;2024-06-22T23:35:00Z;[{'id': 5084315823, 'qualifierId': 55, 'value': '79'}, {'id': 5084338287, 'qualifierId': 233, 'value': '55'}];;;;;dj776pxg04eae7ii441qvkg7o;End delay;;;;;;;;;;;;;;;;;;;;;;55,0;;;;;;;;;;;;;;;;;;;;;;;;79,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;79,0;;;0;8;44;Carolina Core;524;;
2697328343;81;68;1;8;58;cwnjxlibb02fuh0vwgvac6h45;0;81,0;46,4;2024-06-22T23:17:57.364Z;2024-06-22T23:17:59Z;[];;;;;dj776pxg04eae7ii441qvkg7o;Referee Drop Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;8;58;Carolina Core;538;;
2697328353;56;68;1;8;59;2nnef9tr9g7m2s6n873qif95g;1;18,4;52,4;2024-06-22T23:17:57.929Z;2024-06-22T23:17:58Z;[];;;;;dj776pxg04eae7ii441qvkg7o;Referee Drop Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;8;59;Chattanooga;539;;
