id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_TeamPlayerFormation;value_Captain;value_JerseyNumber;value_Involved;value_PlayerPosition;value_TeamFormation;value_Resume;value_DirectionOfPlay;value_Length;value_PassEndY;value_Zone;value_Angle;value_KickOff;value_PassEndX;value_Launch;value_LongBall;value_BlockedPass;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_NextEventThrowIn;value_ThrowIn;value_Head;value_HeadPass;value_FlickOn;value_Foul;value_Direct;value_AttemptedTackle;value_DeletedEventType;value_FreeKickTaken;value_Chipped;value_OutOfPlay;value_LayOff;value_NotVisible;value_VideoCoverageLost;value_SwitchOfPlay;value_Cross;value_BlockedCross;value_Left;value_OutSwinger;value_CornerTaken;value_FirstTouch;value_GoalmouthY;value_GoalmouthZ;value_OutOfBoxCentre;value_HighCentre;value_BlockedX;value_Assisted;value_RightFooted;value_Volley;value_BlockedY;value_FromCorner;value_RelatedEventId;value_IndividualPlay;value_Diving;value_Hands;value_ParriedSafe;value_InSwinger;value_LowCentre;value_GkX;value_NotAssisted;value_GkY;value_LeftFooted;value_Blocked;value_DefBlock;value_GkKickFromHands;value_Shove/Push;value_FreeKick;value_Standing;value_Collected;value_KeeperThrow;value_IntendedTackleTarget;value_ShirtPull/Holding;value_IntentionalAssist;value_Assist;value_RegularPlay;value_BoxCentre;value_Stooping;value_35Centre;value_1On1;value_BigChance;value_Feet;value_Sliding;value_Right;value_LowLeft;value_ParriedDanger;value_High;value_NextEventGoalKick;value_GoalKick;value_YellowCard;value_Dissent;value_BoxRight;value_BoxDeepRight;value_MisHit;value_HighRight;value_Low;value_TempBlocked;value_Minutes;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_InjuredPlayerId;value_Injury;value_Handball;value_BoxLeft;value_CloseLeft;value_Overrun;value_LowRight;value_SmallBoxRight;value_NotPastGoalLine;value_SetPiece;value_SixYardBlocked;value_SmallBoxCentre;value_LeadingToGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_HighLeft;value_OverArm;value_OtherObstacle;value_OtherReason;value_RefereeDelay;value_BallHitsReferee;value_AerialFoul;value_PlayersCaughtOffside;value_Indirect;value_TacticalFoul;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2736949099;332;1;1;38;21;bd0378yx50xpdcgwkt9p9bmz8;1;67,9;94,2;2024-10-20T23:42:56.361Z;2024-10-20T23:59:26Z;[{'id': 5301877861, 'qualifierId': 140, 'value': '35.1'}, {'id': 5301877863, 'qualifierId': 141, 'value': '77.2'}, {'id': 5301877869, 'qualifierId': 1}, {'id': 5301877867, 'qualifierId': 213, 'value': '3.47'}, {'id': 5301877859, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301877865, 'qualifierId': 212, 'value': '36.3'}];bfm4xr4ue74v0li53slarf9t6;P. Mangione;;;5zbl8kzmkn3lbs2amkku9rlec;Pass;;;;;;;;;;36,3;77,2;;3,47;;35,1;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;35,1;77,2;;;;;;;0;0;38;21;Crown Legacy;2301;FW;1,0
2736949125;333;1;1;38;24;bd0378yx50xpdcgwkt9p9bmz8;1;36,0;75,6;2024-10-20T23:42:58.585Z;2024-10-20T23:43:01Z;[{'id': 5301877991, 'qualifierId': 213, 'value': '4.33'}, {'id': 5301877983, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301877987, 'qualifierId': 141, 'value': '47.9'}, {'id': 5301877985, 'qualifierId': 140, 'value': '28.7'}, {'id': 5301877989, 'qualifierId': 212, 'value': '20.3'}];739dnufx6izfhubwow0n1ijxm;L. Aghedo;;;5zbl8kzmkn3lbs2amkku9rlec;Pass;;;;;;;;;;20,3;47,9;;4,33;;28,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;28,7;47,9;;;;;;;0;0;38;24;Crown Legacy;2304;DC;1,0
2736949179;334;1;1;38;26;bd0378yx50xpdcgwkt9p9bmz8;1;28,7;47,9;2024-10-20T23:43:00.922Z;2024-10-20T23:43:07Z;[{'id': 5301878305, 'qualifierId': 213, 'value': '5.01'}, {'id': 5301878303, 'qualifierId': 212, 'value': '13.7'}, {'id': 5301878299, 'qualifierId': 140, 'value': '32.5'}, {'id': 5301878297, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301878301, 'qualifierId': 141, 'value': '28.6'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;5zbl8kzmkn3lbs2amkku9rlec;Pass;;;;;;;;;;13,7;28,6;;5,01;;32,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;32,5;28,6;;;;;;;0;0;38;26;Crown Legacy;2306;DC;1,0
2736949199;335;1;1;38;32;bd0378yx50xpdcgwkt9p9bmz8;1;40,6;23,9;2024-10-20T23:43:06.955Z;2024-10-20T23:43:08Z;[{'id': 5301878365, 'qualifierId': 141, 'value': '37.6'}, {'id': 5301878367, 'qualifierId': 212, 'value': '11.1'}, {'id': 5301878371, 'qualifierId': 213, 'value': '0.99'}, {'id': 5301878363, 'qualifierId': 140, 'value': '46.4'}, {'id': 5301878361, 'qualifierId': 56, 'value': 'Back'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;5zbl8kzmkn3lbs2amkku9rlec;Pass;;;;;;;;;;11,1;37,6;;0,99;;46,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;46,4;37,6;;;;;;;0;0;38;32;Crown Legacy;2312;DC;1,0
2736949217;336;1;1;38;34;bd0378yx50xpdcgwkt9p9bmz8;1;46,4;37,6;2024-10-20T23:43:08.714Z;2024-10-20T23:43:10Z;[{'id': 5301878467, 'qualifierId': 213, 'value': '2.59'}, {'id': 5301878459, 'qualifierId': 141, 'value': '52.2'}, {'id': 5301878455, 'qualifierId': 140, 'value': '30.9'}, {'id': 5301878451, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301878465, 'qualifierId': 212, 'value': '19.1'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;5zbl8kzmkn3lbs2amkku9rlec;Pass;;;;;;;;;;19,1;52,2;;2,59;;30,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;30,9;52,2;;;;;;;0;0;38;34;Crown Legacy;2314;DMC;1,0
2736949233;337;1;1;38;36;bd0378yx50xpdcgwkt9p9bmz8;1;30,9;52,2;2024-10-20T23:43:10.746Z;2024-10-20T23:43:12Z;[{'id': 5301878561, 'qualifierId': 140, 'value': '45.4'}, {'id': 5301878563, 'qualifierId': 141, 'value': '60.9'}, {'id': 5301878567, 'qualifierId': 213, 'value': '0.37'}, {'id': 5301878559, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301878565, 'qualifierId': 212, 'value': '16.3'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;5zbl8kzmkn3lbs2amkku9rlec;Pass;;;;;;;;;;16,3;60,9;;0,37;;45,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;45,4;60,9;;;;;;;0;0;38;36;Crown Legacy;2316;DC;1,0
2736949245;338;1;1;38;39;bd0378yx50xpdcgwkt9p9bmz8;1;44,8;63,9;2024-10-20T23:43:13.930Z;2024-10-20T23:43:15Z;[{'id': 5301878621, 'qualifierId': 140, 'value': '52.6'}, {'id': 5301878623, 'qualifierId': 141, 'value': '95.1'}, {'id': 5301878619, 'qualifierId': 56, 'value': 'Left'}, {'id': 5301878625, 'qualifierId': 212, 'value': '22.7'}, {'id': 5301878627, 'qualifierId': 213, 'value': '1.20'}];bu0qf3q6j69an4i0gz7xhqcd0;Y. Ramos;;;5zbl8kzmkn3lbs2amkku9rlec;Pass;;;;;;;;;;22,7;95,1;;1,2;;52,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;52,6;95,1;;;;;;;0;0;38;39;Crown Legacy;2319;DMC;1,0
2736949273;339;1;1;38;40;bd0378yx50xpdcgwkt9p9bmz8;1;52,6;95,1;2024-10-20T23:43:15.514Z;2024-10-20T23:43:19Z;[{'id': 5301878753, 'qualifierId': 213, 'value': '0.14'}, {'id': 5301878751, 'qualifierId': 212, 'value': '13.6'}, {'id': 5301878747, 'qualifierId': 140, 'value': '65.4'}, {'id': 5301878745, 'qualifierId': 56, 'value': 'Left'}, {'id': 5301878749, 'qualifierId': 141, 'value': '97.8'}];739dnufx6izfhubwow0n1ijxm;L. Aghedo;;;5zbl8kzmkn3lbs2amkku9rlec;Pass;;;;;;;;;;13,6;97,8;;0,14;;65,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;65,4;97,8;;;;;;;0;0;38;40;Crown Legacy;2320;DC;1,0
2736949293;340;1;1;38;44;bd0378yx50xpdcgwkt9p9bmz8;1;72,6;93,3;2024-10-20T23:43:19.467Z;2024-10-20T23:43:22Z;[{'id': 5301878865, 'qualifierId': 141, 'value': '74.1'}, {'id': 5301878867, 'qualifierId': 212, 'value': '13.7'}, {'id': 5301878869, 'qualifierId': 213, 'value': '4.40'}, {'id': 5301878863, 'qualifierId': 140, 'value': '68.6'}, {'id': 5301878861, 'qualifierId': 56, 'value': 'Center'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;5zbl8kzmkn3lbs2amkku9rlec;Pass;;;;;;;;;;13,7;74,1;;4,4;;68,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;68,6;74,1;;;;;;;0;0;38;44;Crown Legacy;2324;DML;1,0
2736949313;341;1;1;38;47;bd0378yx50xpdcgwkt9p9bmz8;1;69,1;67,3;2024-10-20T23:43:21.979Z;2024-10-20T23:43:25Z;[{'id': 5301878989, 'qualifierId': 56, 'value': 'Left'}, {'id': 5301878995, 'qualifierId': 212, 'value': '14.1'}, {'id': 5301878997, 'qualifierId': 213, 'value': '0.96'}, {'id': 5301878991, 'qualifierId': 140, 'value': '76.8'}, {'id': 5301878993, 'qualifierId': 141, 'value': '84.2'}];bu0qf3q6j69an4i0gz7xhqcd0;Y. Ramos;;;5zbl8kzmkn3lbs2amkku9rlec;Pass;;;;;;;;;;14,1;84,2;;0,96;;76,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;76,8;84,2;;;;;;;0;0;38;47;Crown Legacy;2327;DMC;1,0
2736949323;342;1;1;38;50;bd0378yx50xpdcgwkt9p9bmz8;0;78,5;83,2;2024-10-20T23:43:24.907Z;2024-10-20T23:43:26Z;[{'id': 5301879039, 'qualifierId': 56, 'value': 'Left'}, {'id': 5301879047, 'qualifierId': 213, 'value': '5.91'}, {'id': 5301879037, 'qualifierId': 155}, {'id': 5301879041, 'qualifierId': 140, 'value': '80.8'}, {'id': 5301879085, 'qualifierId': 233, 'value': '338'}, {'id': 5301879083, 'qualifierId': 236}, {'id': 5301879035, 'qualifierId': 2}, {'id': 5301879043, 'qualifierId': 141, 'value': '81.8'}, {'id': 5301879089, 'qualifierId': 286}, {'id': 5301879045, 'qualifierId': 212, 'value': '2.6'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;5zbl8kzmkn3lbs2amkku9rlec;Pass;;;;;;;;;;2,6;81,8;;5,91;;80,8;;;1,0;1,0;338,0;;;;;;;;;;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;80,8;81,8;;;;;;;0;0;38;50;Crown Legacy;2330;DML;1,0
2736949327;338;12;1;38;50;6ubc4y1v6hr63mca7ica4hp90;1;25,4;17,3;2024-10-20T23:43:25.007Z;2024-10-20T23:43:26Z;[{'id': 5301879091, 'qualifierId': 233, 'value': '342'}, {'id': 5301879073, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301879071, 'qualifierId': 185}];ds4avrkvrp4jxq9lp02ssci22;N. Scardina;;;5zbl8kzmkn3lbs2amkku9rlec;Clearance;;;;;;;;;;;;;;;;;;;;342,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;38;50;Cincinnati II;2330;DR;1,0
2736949365;343;1;1;38;52;bd0378yx50xpdcgwkt9p9bmz8;1;73,8;84,7;2024-10-20T23:43:26.907Z;2024-10-20T23:43:30Z;[{'id': 5301879261, 'qualifierId': 212, 'value': '8.0'}, {'id': 5301879263, 'qualifierId': 213, 'value': '3.92'}, {'id': 5301879257, 'qualifierId': 140, 'value': '68.4'}, {'id': 5301879255, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301879259, 'qualifierId': 141, 'value': '76.4'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;5zbl8kzmkn3lbs2amkku9rlec;Pass;;;;;;;;;;8,0;76,4;;3,92;;68,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;68,4;76,4;;;;;;;0;0;38;52;Crown Legacy;2332;DML;1,0
2736949373;344;1;1;38;55;bd0378yx50xpdcgwkt9p9bmz8;1;68,4;76,4;2024-10-20T23:43:29.962Z;2024-10-20T23:43:30Z;[{'id': 5301879303, 'qualifierId': 56, 'value': 'Left'}, {'id': 5301879305, 'qualifierId': 140, 'value': '77.1'}, {'id': 5301879311, 'qualifierId': 213, 'value': '0.88'}, {'id': 5301879309, 'qualifierId': 212, 'value': '14.4'}, {'id': 5301879307, 'qualifierId': 141, 'value': '92.7'}];bu0qf3q6j69an4i0gz7xhqcd0;Y. Ramos;;;5zbl8kzmkn3lbs2amkku9rlec;Pass;;;;;;;;;;14,4;92,7;;0,88;;77,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;77,1;92,7;;;;;;;0;0;38;55;Crown Legacy;2335;DMC;1,0
2736949379;345;1;1;38;56;bd0378yx50xpdcgwkt9p9bmz8;1;77,1;92,7;2024-10-20T23:43:30.778Z;2024-10-20T23:43:31Z;[{'id': 5301879349, 'qualifierId': 140, 'value': '69.6'}, {'id': 5301879347, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301879355, 'qualifierId': 213, 'value': '4.04'}, {'id': 5301879353, 'qualifierId': 212, 'value': '12.7'}, {'id': 5301879351, 'qualifierId': 141, 'value': '78.1'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;5zbl8kzmkn3lbs2amkku9rlec;Pass;;;;;;;;;;12,7;78,1;;4,04;;69,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;69,6;78,1;;;;;;;0;0;38;56;Crown Legacy;2336;DML;1,0
2736949413;346;1;1;38;57;bd0378yx50xpdcgwkt9p9bmz8;1;69,6;78,1;2024-10-20T23:43:31.707Z;2024-10-20T23:43:35Z;[{'id': 5301879545, 'qualifierId': 213, 'value': '3.98'}, {'id': 5301879541, 'qualifierId': 141, 'value': '59.6'}, {'id': 5301879539, 'qualifierId': 140, 'value': '58.8'}, {'id': 5301879537, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301879543, 'qualifierId': 212, 'value': '16.9'}];bu0qf3q6j69an4i0gz7xhqcd0;Y. Ramos;;;5zbl8kzmkn3lbs2amkku9rlec;Pass;;;;;;;;;;16,9;59,6;;3,98;;58,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;58,8;59,6;;;;;;;0;0;38;57;Crown Legacy;2337;DMC;1,0
2736949437;347;1;1;39;0;bd0378yx50xpdcgwkt9p9bmz8;1;58,8;59,6;2024-10-20T23:43:35.051Z;2024-10-20T23:43:37Z;[{'id': 5301879677, 'qualifierId': 140, 'value': '67.9'}, {'id': 5301879675, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301879681, 'qualifierId': 212, 'value': '21.7'}, {'id': 5301879683, 'qualifierId': 213, 'value': '5.17'}, {'id': 5301879679, 'qualifierId': 141, 'value': '31.0'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;5zbl8kzmkn3lbs2amkku9rlec;Pass;;;;;;;;;;21,7;31,0;;5,17;;67,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;67,9;31,0;;;;;;;0;0;39;0;Crown Legacy;2340;DC;1,0
2736949469;348;1;1;39;2;bd0378yx50xpdcgwkt9p9bmz8;1;67,3;30,3;2024-10-20T23:43:37.275Z;2024-10-20T23:43:39Z;[{'id': 5301879825, 'qualifierId': 140, 'value': '73.4'}, {'id': 5301879829, 'qualifierId': 212, 'value': '12.2'}, {'id': 5301879823, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301879827, 'qualifierId': 141, 'value': '45.5'}, {'id': 5301879831, 'qualifierId': 213, 'value': '1.02'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;5zbl8kzmkn3lbs2amkku9rlec;Pass;;;;;;;;;;12,2;45,5;;1,02;;73,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;73,4;45,5;;;;;;;0;0;39;2;Crown Legacy;2342;DC;1,0
2736949473;349;1;1;39;5;bd0378yx50xpdcgwkt9p9bmz8;0;71,2;43,4;2024-10-20T23:43:39.611Z;2024-10-20T23:43:43Z;[{'id': 5301879867, 'qualifierId': 212, 'value': '1.5'}, {'id': 5301880067, 'qualifierId': 236}, {'id': 5301880079, 'qualifierId': 286}, {'id': 5301879865, 'qualifierId': 141, 'value': '45.4'}, {'id': 5301879869, 'qualifierId': 213, 'value': '1.20'}, {'id': 5301879863, 'qualifierId': 140, 'value': '71.7'}, {'id': 5301879861, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301880073, 'qualifierId': 233, 'value': '339'}];b94wogguhbhpo2mal3pfpo26s;K. Mboma Dem;;;5zbl8kzmkn3lbs2amkku9rlec;Pass;;;;;;;;;;1,5;45,4;;1,2;;71,7;;;1,0;1,0;339,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;71,7;45,4;;;;;;;0;0;39;5;Crown Legacy;2345;AMC;1,0
2736949507;339;74;1;39;5;6ubc4y1v6hr63mca7ica4hp90;1;34,2;61,1;2024-10-20T23:43:39.612Z;2024-10-21T00:29:43Z;[{'id': 5301880047, 'qualifierId': 285}, {'id': 5301880081, 'qualifierId': 233, 'value': '349'}, {'id': 5301880045, 'qualifierId': 56, 'value': 'Back'}];doqbp8fg8hke6hhifdr4jzklw;E. Peña;;;5zbl8kzmkn3lbs2amkku9rlec;Blocked Pass;;;;;;;;;;;;;;;;;;;;349,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;39;5;Cincinnati II;2345;MC;1,0
2736949501;350;1;1;39;7;bd0378yx50xpdcgwkt9p9bmz8;1;69,8;40,9;2024-10-20T23:43:41.979Z;2024-10-20T23:43:43Z;[{'id': 5301880025, 'qualifierId': 213, 'value': '3.17'}, {'id': 5301880017, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301880019, 'qualifierId': 140, 'value': '53.9'}, {'id': 5301880023, 'qualifierId': 212, 'value': '16.7'}, {'id': 5301880021, 'qualifierId': 141, 'value': '40.3'}];b94wogguhbhpo2mal3pfpo26s;K. Mboma Dem;;;5zbl8kzmkn3lbs2amkku9rlec;Pass;;;;;;;;;;16,7;40,3;;3,17;;53,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;53,9;40,3;;;;;;;0;0;39;7;Crown Legacy;2347;AMC;1,0
2736949537;351;1;1;39;8;bd0378yx50xpdcgwkt9p9bmz8;1;53,9;40,3;2024-10-20T23:43:43.131Z;2024-10-20T23:43:46Z;[{'id': 5301880219, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301880225, 'qualifierId': 212, 'value': '25.1'}, {'id': 5301880227, 'qualifierId': 213, 'value': '1.35'}, {'id': 5301880221, 'qualifierId': 140, 'value': '59.2'}, {'id': 5301880223, 'qualifierId': 141, 'value': '76.3'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;5zbl8kzmkn3lbs2amkku9rlec;Pass;;;;;;;;;;25,1;76,3;;1,35;;59,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;59,2;76,3;;;;;;;0;0;39;8;Crown Legacy;2348;DC;1,0
2736949601;352;1;1;39;13;bd0378yx50xpdcgwkt9p9bmz8;1;69,6;85,6;2024-10-20T23:43:48.060Z;2024-10-20T23:43:54Z;[{'id': 5301880535, 'qualifierId': 140, 'value': '84.1'}, {'id': 5301880539, 'qualifierId': 212, 'value': '17.6'}, {'id': 5301880533, 'qualifierId': 56, 'value': 'Left'}, {'id': 5301880537, 'qualifierId': 141, 'value': '98.7'}, {'id': 5301880541, 'qualifierId': 213, 'value': '0.53'}];739dnufx6izfhubwow0n1ijxm;L. Aghedo;;;5zbl8kzmkn3lbs2amkku9rlec;Pass;;;;;;;;;;17,6;98,7;;0,53;;84,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;84,1;98,7;;;;;;;0;0;39;13;Crown Legacy;2353;DC;1,0
2736949643;353;1;1;39;20;bd0378yx50xpdcgwkt9p9bmz8;1;95,6;85,9;2024-10-20T23:43:54.811Z;2024-10-20T23:44:16Z;[{'id': 5301881489, 'qualifierId': 210, 'value': '13'}, {'id': 5301880745, 'qualifierId': 213, 'value': '4.83'}, {'id': 5301880741, 'qualifierId': 141, 'value': '35.5'}, {'id': 5301881493, 'qualifierId': 154}, {'id': 5301880743, 'qualifierId': 212, 'value': '34.5'}, {'id': 5301880737, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301880747, 'qualifierId': 1}, {'id': 5301880733, 'qualifierId': 2}, {'id': 5301880739, 'qualifierId': 140, 'value': '99.4'}, {'id': 5301880735, 'qualifierId': 155}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;1,0;;5zbl8kzmkn3lbs2amkku9rlec;Pass;;;;;;;;;;34,5;35,5;;4,83;;99,4;;1,0;;;;;;;;;;;;;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;99,4;35,5;;;;;;;0;0;39;20;Crown Legacy;2360;DML;1,0
