id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_Resume;value_Involved;value_TeamFormation;value_TeamPlayerFormation;value_Captain;value_TeamKit;value_PlayerPosition;value_JerseyNumber;value_DirectionOfPlay;value_Zone;value_Angle;value_KickOff;value_PassEndY;value_PassEndX;value_Length;value_LongBall;value_Chipped;value_DeletedEventType;value_OppositeRelatedEventId;value_NextEventGoalKick;value_GoalKick;value_Low;value_Launch;value_Offensive;value_Defensive;value_HeadPass;value_IntendedTackleTarget;value_TouchTypeControl;value_TouchTypePass;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_TakeOnOvertake;value_PlayersCaughtOffside;value_FreeKickTaken;value_Indirect;value_Head;value_TakeOnSpace;value_SwitchOfPlay;value_Overrun;value_BlockedPass;value_Foul;value_Direct;value_AttemptedTackle;value_MediumGkIntervention;value_KeeperThrow;value_LayOff;value_OutOfPlay;value_Handball;value_DangerousPlay;value_Shove/Push;value_NotVisible;value_ShirtPull/Holding;value_FlickOn;value_IndividualPlay;value_RightFooted;value_GkY;value_OutOfBoxCentre;value_GkX;value_RegularPlay;value_GoalmouthZ;value_GoalmouthY;value_NotAssisted;value_Right;value_InSwinger;value_Cross;value_HighGkIntervention;value_HighClaim;value_LowGkIntervention;value_DrivenCross;value_LeftFooted;value_Straight;value_Left;value_CornerTaken;value_Assist;value_BlockedX;value_SwerveLeft;value_Assisted;value_BoxLeft;value_Blocked;value_LowRight;value_BlockedY;value_RelatedEventId;value_DefBlock;value_LastLine;value_IntentionalAssist;value_High;value_BoxCentre;value_Dissent;value_YellowCard;value_TacticalFoul;value_FloatedCross;value_SetPiece;value_FirstTouch;value_HighRight;value_SmallBoxLeft;value_GoalDisallowed;value_LeadingToAttempt;value_1On1;value_CloseHigh;value_RelatedError1Id;value_Weak;value_BigChance;value_OutSwinger;value_PullBack;value_Minutes;value_EndType;value_RecklessOffence;value_LowLeft;value_LowCentre;value_Unchallenged;value_OverArm;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_BoxRight;value_Hands;value_Standing;value_Collected;value_Stooping;value_ParriedDanger;value_Fumble;value_PersistentInfringement;value_SecondYellow;value_CaptainChange;value_ParriedSafe;value_Volley;value_BlockedClearance;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GkXTimeOfGoal;value_KeeperTouched;value_GoalShotTimestamp;value_InjuredPlayerId;value_Injury;value_GkKickFromHands;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2703521799;431;1;2;51;28;1pc6sx2h4rp113ldkbp5d2xas;1;35,3;90,6;2024-07-27T01:14:08.183Z;2024-07-27T01:14:10Z;[{'id': 5118558689, 'qualifierId': 141, 'value': '97.7'}, {'id': 5118558687, 'qualifierId': 140, 'value': '44.3'}, {'id': 5118558685, 'qualifierId': 56, 'value': 'Back'}, {'id': 5118558691, 'qualifierId': 212, 'value': '10.6'}, {'id': 5118558693, 'qualifierId': 213, 'value': '0.47'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;e8p914erm3l8t24lf3s2cu4gk;Pass;;;;;;;;;;;0,47;;97,7;44,3;10,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;44,3;97,7;;;;;;;0;0;51;28;Colorado Rapids II;3088;DC;1,0
2703521837;432;1;2;51;30;1pc6sx2h4rp113ldkbp5d2xas;1;43,6;96,8;2024-07-27T01:14:10.102Z;2024-07-27T01:14:14Z;[{'id': 5118558883, 'qualifierId': 213, 'value': '0.12'}, {'id': 5118558881, 'qualifierId': 212, 'value': '7.4'}, {'id': 5118558875, 'qualifierId': 56, 'value': 'Left'}, {'id': 5118558877, 'qualifierId': 140, 'value': '50.6'}, {'id': 5118558879, 'qualifierId': 141, 'value': '98.1'}];a1rc6kukly42y5j5smz3w72tw;T. Ibsais;;e8p914erm3l8t24lf3s2cu4gk;Pass;;;;;;;;;;;0,12;;98,1;50,6;7,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;50,6;98,1;;;;;;;0;0;51;30;Colorado Rapids II;3090;DML;1,0
2703521835;501;83;2;51;34;iiolvosiuokkrl5iuoxcjo4p;0;54,1;4,3;2024-07-27T01:14:13.794Z;2024-07-27T01:14:18Z;[{'id': 5118559043, 'qualifierId': 399, 'value': '8hftsf1ff8839jdbe3e6lmm1g'}];etyqw24tl6zko0qarctyv6ane;R. Peña;;e8p914erm3l8t24lf3s2cu4gk;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;0;0;51;34;Minnesota United II;3094;MC;1,0
2703521853;433;1;2;51;34;1pc6sx2h4rp113ldkbp5d2xas;1;42,2;98,7;2024-07-27T01:14:13.991Z;2024-07-27T01:14:17Z;[{'id': 5118559013, 'qualifierId': 141, 'value': '83.7'}, {'id': 5118559017, 'qualifierId': 213, 'value': '4.05'}, {'id': 5118559015, 'qualifierId': 212, 'value': '12.9'}, {'id': 5118559011, 'qualifierId': 140, 'value': '34.7'}, {'id': 5118559009, 'qualifierId': 56, 'value': 'Back'}];8hftsf1ff8839jdbe3e6lmm1g;K. Romanshyn;;e8p914erm3l8t24lf3s2cu4gk;Pass;;;;;;;;;;;4,05;;83,7;34,7;12,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;34,7;83,7;;;;;;;0;0;51;34;Colorado Rapids II;3094;MC;1,0
2703521859;434;61;2;51;37;1pc6sx2h4rp113ldkbp5d2xas;0;38,5;84,3;2024-07-27T01:14:17.543Z;2024-07-27T01:14:17Z;[{'id': 5118559039, 'qualifierId': 56, 'value': 'Back'}];a4staqjshva5lhcr0dw744nze;R. O'Driscoll;;e8p914erm3l8t24lf3s2cu4gk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;51;37;Colorado Rapids II;3097;AMC;1,0
2703521867;502;49;2;51;39;iiolvosiuokkrl5iuoxcjo4p;1;64,9;17,6;2024-07-27T01:14:19.459Z;2024-07-27T01:14:19Z;[];etyqw24tl6zko0qarctyv6ane;R. Peña;;e8p914erm3l8t24lf3s2cu4gk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;0;0;51;39;Minnesota United II;3099;MC;1,0
2703521895;503;1;2;51;41;iiolvosiuokkrl5iuoxcjo4p;1;72,7;23,0;2024-07-27T01:14:20.755Z;2024-07-27T01:14:24Z;[{'id': 5118559215, 'qualifierId': 141, 'value': '58.4'}, {'id': 5118559217, 'qualifierId': 212, 'value': '24.8'}, {'id': 5118559211, 'qualifierId': 56, 'value': 'Center'}, {'id': 5118559213, 'qualifierId': 140, 'value': '78.4'}, {'id': 5118559219, 'qualifierId': 213, 'value': '1.33'}];etyqw24tl6zko0qarctyv6ane;R. Peña;;e8p914erm3l8t24lf3s2cu4gk;Pass;;;;;;;;;;;1,33;;58,4;78,4;24,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;78,4;58,4;;;;;;;0;0;51;41;Minnesota United II;3101;MC;1,0
2704854539;821;61;2;51;42;iiolvosiuokkrl5iuoxcjo4p;1;72,5;47,8;2024-07-27T01:14:21.922Z;2024-07-31T09:32:30Z;[{'id': 5125913769, 'qualifierId': 56, 'value': 'Center'}];ew8oodr9hiuqve7xlz24xznfu;M. Vargas;;e8p914erm3l8t24lf3s2cu4gk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;0;0;51;42;Minnesota United II;3102;AMC;1,0
2703521903;504;1;2;51;44;iiolvosiuokkrl5iuoxcjo4p;1;80,1;53,1;2024-07-27T01:14:24.547Z;2024-07-27T01:14:26Z;[{'id': 5118559267, 'qualifierId': 212, 'value': '4.8'}, {'id': 5118559261, 'qualifierId': 56, 'value': 'Center'}, {'id': 5118559265, 'qualifierId': 141, 'value': '51.0'}, {'id': 5118559263, 'qualifierId': 140, 'value': '75.7'}, {'id': 5118559269, 'qualifierId': 213, 'value': '3.44'}];7gh46rkxaa7trgtp8lf1l591w;F. Núñez;;e8p914erm3l8t24lf3s2cu4gk;Pass;;;;;;;;;;;3,44;;51,0;75,7;4,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;75,7;51,0;;;;;;;0;0;51;44;Minnesota United II;3104;AML;1,0
2703521923;505;1;2;51;46;iiolvosiuokkrl5iuoxcjo4p;1;77,4;54,6;2024-07-27T01:14:26.163Z;2024-07-27T01:14:28Z;[{'id': 5118559361, 'qualifierId': 56, 'value': 'Center'}, {'id': 5118559367, 'qualifierId': 212, 'value': '16.1'}, {'id': 5118559365, 'qualifierId': 141, 'value': '74.0'}, {'id': 5118559363, 'qualifierId': 140, 'value': '86.2'}, {'id': 5118559369, 'qualifierId': 213, 'value': '0.96'}];86piuxs9tep01rcbsp3t8vx90;P. Dormoh;;e8p914erm3l8t24lf3s2cu4gk;Pass;;;;;;;;;;;0,96;;74,0;86,2;16,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;86,2;74,0;;;;;;;0;0;51;46;Minnesota United II;3106;DC;1,0
2703521937;506;1;2;51;48;iiolvosiuokkrl5iuoxcjo4p;1;85,6;73,7;2024-07-27T01:14:28.306Z;2024-07-27T01:14:30Z;[{'id': 5118559447, 'qualifierId': 141, 'value': '71.4'}, {'id': 5118559445, 'qualifierId': 140, 'value': '97.2'}, {'id': 5118559443, 'qualifierId': 56, 'value': 'Center'}, {'id': 5118559449, 'qualifierId': 212, 'value': '12.3'}, {'id': 5118559451, 'qualifierId': 213, 'value': '6.16'}];ew8oodr9hiuqve7xlz24xznfu;M. Vargas;;e8p914erm3l8t24lf3s2cu4gk;Pass;;;;;;;;;;;6,16;;71,4;97,2;12,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;97,2;71,4;;;;;;;0;0;51;48;Minnesota United II;3108;AMC;1,0
2703521949;507;1;2;51;50;iiolvosiuokkrl5iuoxcjo4p;0;98,7;71,0;2024-07-27T01:14:30.499Z;2024-07-30T09:43:06Z;[{'id': 5118559599, 'qualifierId': 233, 'value': '435'}, {'id': 5118559533, 'qualifierId': 56, 'value': 'Center'}, {'id': 5118559603, 'qualifierId': 286}, {'id': 5118559597, 'qualifierId': 236}, {'id': 5125024261, 'qualifierId': 195}, {'id': 5118559535, 'qualifierId': 140, 'value': '98.1'}, {'id': 5118559541, 'qualifierId': 213, 'value': '4.38'}, {'id': 5118559537, 'qualifierId': 141, 'value': '68.3'}, {'id': 5118559539, 'qualifierId': 212, 'value': '1.9'}];86piuxs9tep01rcbsp3t8vx90;P. Dormoh;;e8p914erm3l8t24lf3s2cu4gk;Pass;;;;;;;;;;;4,38;;68,3;98,1;1,9;;;;435,0;;;;;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;98,1;68,3;;;;;;;0;0;51;50;Minnesota United II;3110;DC;1,0
2703521955;435;74;2;51;50;1pc6sx2h4rp113ldkbp5d2xas;1;1,8;33,2;2024-07-27T01:14:30.500Z;2024-07-27T01:14:51Z;[{'id': 5118559607, 'qualifierId': 233, 'value': '507'}, {'id': 5118559575, 'qualifierId': 285}, {'id': 5118559573, 'qualifierId': 56, 'value': 'Back'}];cz98wcy8nq9hqncb2z33p4hec;D. Mawing;;e8p914erm3l8t24lf3s2cu4gk;Blocked Pass;;;;;;;;;;;;;;;;;;;507,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;51;50;Colorado Rapids II;3110;DC;1,0
2703521967;436;6;2;51;53;1pc6sx2h4rp113ldkbp5d2xas;0;0,0;0,0;2024-07-27T01:14:32.660Z;2024-07-30T09:43:21Z;[{'id': 5118559645, 'qualifierId': 56, 'value': 'Back'}, {'id': 5118559667, 'qualifierId': 233, 'value': '508'}, {'id': 5118559657, 'qualifierId': 73}];cz98wcy8nq9hqncb2z33p4hec;D. Mawing;;e8p914erm3l8t24lf3s2cu4gk;Corner Awarded;;;;;;;;;;;;;;;;;;;508,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;51;53;Colorado Rapids II;3113;DC;1,0
2703521953;508;6;2;51;53;iiolvosiuokkrl5iuoxcjo4p;1;0,0;0,0;2024-07-27T01:14:32.660Z;2024-07-27T01:14:54Z;[{'id': 5118559659, 'qualifierId': 233, 'value': '436'}, {'id': 5118559653, 'qualifierId': 56, 'value': 'Center'}, {'id': 5118559655, 'qualifierId': 73}];86piuxs9tep01rcbsp3t8vx90;P. Dormoh;;e8p914erm3l8t24lf3s2cu4gk;Corner Awarded;;;;;;;;;;;;;;;;;;;436,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;0;0;51;53;Minnesota United II;3113;DC;1,0
2703522201;509;1;2;52;27;iiolvosiuokkrl5iuoxcjo4p;0;99,5;99,5;2024-07-27T01:15:07.299Z;2024-07-30T09:43:39Z;[{'id': 5125024823, 'qualifierId': 20}, {'id': 5118560995, 'qualifierId': 155}, {'id': 5118560997, 'qualifierId': 223}, {'id': 5118560999, 'qualifierId': 56, 'value': 'Center'}, {'id': 5118561007, 'qualifierId': 213, 'value': '4.58'}, {'id': 5118561005, 'qualifierId': 212, 'value': '30.0'}, {'id': 5118560993, 'qualifierId': 6}, {'id': 5118560991, 'qualifierId': 2}, {'id': 5118561003, 'qualifierId': 141, 'value': '55.8'}, {'id': 5118561001, 'qualifierId': 140, 'value': '95.7'}];28kg6zbpgbb8zrnhidogpxi0a;A. Díaz;;e8p914erm3l8t24lf3s2cu4gk;Pass;;;;;;;;;;;4,58;;55,8;95,7;30,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;1,0;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;95,7;55,8;;;;;;;0;0;52;27;Minnesota United II;3147;FW;1,0
2703522209;437;12;2;52;30;1pc6sx2h4rp113ldkbp5d2xas;1;5,9;49,0;2024-07-27T01:15:09.903Z;2024-07-31T09:34:15Z;[{'id': 5118561041, 'qualifierId': 56, 'value': 'Back'}, {'id': 5118561043, 'qualifierId': 140, 'value': '0.0'}, {'id': 5118561047, 'qualifierId': 212, 'value': '21.2'}, {'id': 5118561045, 'qualifierId': 141, 'value': '78.3'}, {'id': 5118561049, 'qualifierId': 213, 'value': '1.91'}, {'id': 5118561207, 'qualifierId': 15}, {'id': 5118561085, 'qualifierId': 167}];cz98wcy8nq9hqncb2z33p4hec;D. Mawing;;e8p914erm3l8t24lf3s2cu4gk;Clearance;;;;;;;;;;;1,91;;78,3;0,0;21,2;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;0,0;78,3;;;;;;;0;0;52;30;Colorado Rapids II;3150;DC;1,0
2703522215;438;6;2;52;31;1pc6sx2h4rp113ldkbp5d2xas;0;1,0;65,5;2024-07-27T01:15:11.346Z;2024-07-30T09:44:03Z;[{'id': 5118561091, 'qualifierId': 56, 'value': 'Back'}, {'id': 5118561093, 'qualifierId': 73}, {'id': 5118561103, 'qualifierId': 233, 'value': '510'}];cz98wcy8nq9hqncb2z33p4hec;D. Mawing;;e8p914erm3l8t24lf3s2cu4gk;Corner Awarded;;;;;;;;;;;;;;;;;;;510,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;52;31;Colorado Rapids II;3151;DC;1,0
2703522205;510;6;2;52;31;iiolvosiuokkrl5iuoxcjo4p;1;99,0;34,5;2024-07-27T01:15:11.346Z;2024-07-27T01:26:22Z;[{'id': 5118561099, 'qualifierId': 233, 'value': '438'}, {'id': 5118561081, 'qualifierId': 56, 'value': 'Center'}, {'id': 5118561083, 'qualifierId': 75}];28kg6zbpgbb8zrnhidogpxi0a;A. Díaz;;e8p914erm3l8t24lf3s2cu4gk;Corner Awarded;;;;;;;;;;;;;;;;;;;438,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;0;0;52;31;Minnesota United II;3151;FW;1,0
2703522353;511;1;2;53;0;iiolvosiuokkrl5iuoxcjo4p;0;99,5;0,5;2024-07-27T01:15:39.715Z;2024-07-30T09:44:56Z;[{'id': 5118561881, 'qualifierId': 224}, {'id': 5118561893, 'qualifierId': 1}, {'id': 5118561883, 'qualifierId': 56, 'value': 'Center'}, {'id': 5118561891, 'qualifierId': 213, 'value': '1.69'}, {'id': 5118561887, 'qualifierId': 141, 'value': '48.1'}, {'id': 5118561885, 'qualifierId': 140, 'value': '95.7'}, {'id': 5118561875, 'qualifierId': 2}, {'id': 5118561877, 'qualifierId': 6}, {'id': 5125026153, 'qualifierId': 20}, {'id': 5118561889, 'qualifierId': 212, 'value': '32.6'}, {'id': 5118561879, 'qualifierId': 155}];28kg6zbpgbb8zrnhidogpxi0a;A. Díaz;;e8p914erm3l8t24lf3s2cu4gk;Pass;;;;;;;;;;;1,69;;48,1;95,7;32,6;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;95,7;48,1;;;;;;;0;0;53;0;Minnesota United II;3180;FW;1,0
2704696933;892;44;2;53;2;1pc6sx2h4rp113ldkbp5d2xas;1;3,6;54,8;2024-07-27T01:15:41.873Z;2024-07-30T11:44:51Z;[{'id': 5125026697, 'qualifierId': 285}, {'id': 5125116549, 'qualifierId': 233, 'value': '815'}, {'id': 5125026693, 'qualifierId': 56, 'value': 'Back'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;e8p914erm3l8t24lf3s2cu4gk;Aerial;;;;;;;;;;;;;;;;;;;815,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;53;2;Colorado Rapids II;3182;DC;1,0
2704696937;815;44;2;53;2;iiolvosiuokkrl5iuoxcjo4p;0;96,4;45,2;2024-07-27T01:15:41.874Z;2024-07-31T10:06:47Z;[{'id': 5125026715, 'qualifierId': 286}, {'id': 5125026717, 'qualifierId': 233, 'value': '892'}, {'id': 5125026711, 'qualifierId': 56, 'value': 'Center'}];7gh46rkxaa7trgtp8lf1l591w;F. Núñez;;e8p914erm3l8t24lf3s2cu4gk;Aerial;;;;;;;;;;;;;;;;;;;892,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;0;0;53;2;Minnesota United II;3182;AML;1,0
2703522357;439;12;2;53;2;1pc6sx2h4rp113ldkbp5d2xas;1;3,3;55,4;2024-07-27T01:15:42.374Z;2024-07-27T01:15:43Z;[{'id': 5118561929, 'qualifierId': 213, 'value': '5.32'}, {'id': 5118561935, 'qualifierId': 15}, {'id': 5118561923, 'qualifierId': 140, 'value': '8.3'}, {'id': 5118561925, 'qualifierId': 141, 'value': '44.3'}, {'id': 5118561927, 'qualifierId': 212, 'value': '9.2'}, {'id': 5118561921, 'qualifierId': 56, 'value': 'Back'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;e8p914erm3l8t24lf3s2cu4gk;Clearance;;;;;;;;;;;5,32;;44,3;8,3;9,2;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;8,3;44,3;;;;;;;0;0;53;2;Colorado Rapids II;3182;DC;1,0
2704696815;891;44;2;53;4;1pc6sx2h4rp113ldkbp5d2xas;1;7,6;49,0;2024-07-27T01:15:44.077Z;2024-07-30T11:44:51Z;[{'id': 5125116563, 'qualifierId': 233, 'value': '814'}, {'id': 5125025997, 'qualifierId': 56, 'value': 'Back'}, {'id': 5125026001, 'qualifierId': 285}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;e8p914erm3l8t24lf3s2cu4gk;Aerial;;;;;;;;;;;;;;;;;;;814,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;53;4;Colorado Rapids II;3184;DMR;1,0
2704696817;814;44;2;53;4;iiolvosiuokkrl5iuoxcjo4p;0;92,4;51,0;2024-07-27T01:15:44.078Z;2024-07-30T09:44:48Z;[{'id': 5125026011, 'qualifierId': 233, 'value': '891'}, {'id': 5125026005, 'qualifierId': 56, 'value': 'Center'}, {'id': 5125026009, 'qualifierId': 286}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;e8p914erm3l8t24lf3s2cu4gk;Aerial;;;;;;;;;;;;;;;;;;;891,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;0;0;53;4;Minnesota United II;3184;DC;1,0
