id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_Involved;value_Captain;value_TeamKit;value_JerseyNumber;value_TeamPlayerFormation;value_PlayerPosition;value_Resume;value_DirectionOfPlay;value_Zone;value_Length;value_Angle;value_KickOff;value_PassEndX;value_PassEndY;value_Launch;value_LongBall;value_HeadPass;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Offensive;value_TouchTypeClearance;value_Defensive;value_BlockedPass;value_IntendedTackleTarget;value_DeletedEventType;value_Chipped;value_NextEventGoalKick;value_Low;value_NotVisible;value_GoalKick;value_SwitchOfPlay;value_TakeOnOvertake;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_TouchTypePass;value_LayOff;value_OutSwinger;value_Cross;value_RightFooted;value_LowGkIntervention;value_KeeperThrow;value_TouchTypeControl;value_FlickOn;value_LeftFooted;value_InSwinger;value_TakeOnSpace;value_OutOfPlay;value_Assist;value_IntentionalAssist;value_GoalmouthZ;value_FirstTouch;value_Assisted;value_BoxCentre;value_RelatedEventId;value_GkY;value_GkX;value_RegularPlay;value_BigChance;value_HighLeft;value_GoalmouthY;value_High;value_Left;value_Right;value_RecklessOffence;value_YellowCard;value_CornerTaken;value_Head;value_TacticalFoul;value_Shove/Push;value_FromCorner;value_Blocked;value_BlockedX;value_BlockedY;value_MisHit;value_LowLeft;value_DefBlock;value_CloseRight;value_LowCentre;value_BoxLeft;value_OutOfBoxCentre;value_SwerveLeft;value_IndividualPlay;value_Volley;value_NotPastGoalLine;value_SwerveMoving;value_PenaltyTakerId;value_Penalty;value_Scored;value_Diving;value_FantasyAssistTeam;value_CausingPlayer;value_LowRight;value_GoalShotGameClock;value_NotAssisted;value_FantasyAssistedBy;value_FantasyAssistType;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_FantasyAssistId;value_GkXTimeOfGoal;value_Second(2Nd)OppositeRelatedEventId;value_PlayersCaughtOffside;value_Dissent;value_Minutes;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_OutOnSideline;value_SmallBoxCentre;value_Weak;value_CloseLeft;value_ParriedSafe;value_Hands;value_SmallBoxLeft;value_LastLine;value_Injury;value_SixYardBlocked;value_OverArm;value_DrivenCross;value_Straight;value_CaptainChange;value_OtherObstacle;value_BallHitsReferee;value_MediumGkIntervention;value_GkKickFromHands;value_InjuredPlayerId;value_HighRight;value_HighGkIntervention;value_TempBlocked;value_Overrun;value_35Centre;value_Indirect;value_ShirtPull/Holding;value_GoesToPenalties;value_Saved;value_HitWoodwork;value_HitBar;value_Standing;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2696579241;561;14;2;52;54;8ijkk62897so5r3bq0wgwx4bu;1;95,4;58,1;2024-06-17T03:14:33.292Z;2024-06-20T12:33:03Z;[{'id': 5080202675, 'qualifierId': 102, 'value': '44.8'}, {'id': 5080202665, 'qualifierId': 75}, {'id': 5080202679, 'qualifierId': 230, 'value': '99.4'}, {'id': 5080202669, 'qualifierId': 154}, {'id': 5080202449, 'qualifierId': 56, 'value': 'Center'}, {'id': 5080202651, 'qualifierId': 328}, {'id': 5080202677, 'qualifierId': 103, 'value': '17.1'}, {'id': 5080202667, 'qualifierId': 29}, {'id': 5080202645, 'qualifierId': 25}, {'id': 5080202681, 'qualifierId': 231, 'value': '50.2'}, {'id': 5080202647, 'qualifierId': 15}, {'id': 5082819733, 'qualifierId': 61}, {'id': 5080202671, 'qualifierId': 55, 'value': '559'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;dieixqamnhtsz5zeal6khos9g;Post;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;17,1;1,0;1,0;;559,0;50,2;99,4;;;;44,8;;;1,0;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;44,8;17.1;559,0;c44bkncqmptribnxki1dyppbe;;0;52;54;Colorado Rapids II;3174;DC;1,0
2697057973;815;12;2;52;55;iiolvosiuokkrl5iuoxcjo4p;1;1,2;49,9;2024-06-17T03:14:33.987Z;2024-06-20T12:35:48Z;[{'id': 5082819807, 'qualifierId': 213, 'value': '6.00'}, {'id': 5082819805, 'qualifierId': 212, 'value': '7.0'}, {'id': 5082819801, 'qualifierId': 140, 'value': '7.6'}, {'id': 5082819803, 'qualifierId': 141, 'value': '47.0'}, {'id': 5082819797, 'qualifierId': 56, 'value': 'Back'}];etyqw24tl6zko0qarctyv6ane;R. Peña;;;dieixqamnhtsz5zeal6khos9g;Clearance;;;;;;;;;;;7,0;6,0;;7,6;47,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;7,6;47,0;;;;;;;;0;52;55;Ventura County;3175;MC;1,0
2696579255;389;12;2;52;57;iiolvosiuokkrl5iuoxcjo4p;1;8,3;49,4;2024-06-17T03:14:35.809Z;2024-06-17T03:14:57Z;[{'id': 5080202563, 'qualifierId': 56, 'value': 'Right'}, {'id': 5080202569, 'qualifierId': 212, 'value': '67.2'}, {'id': 5080202571, 'qualifierId': 213, 'value': '5.94'}, {'id': 5080202567, 'qualifierId': 141, 'value': '16.2'}, {'id': 5080202565, 'qualifierId': 140, 'value': '68.6'}];28kg6zbpgbb8zrnhidogpxi0a;A. Díaz;;;dieixqamnhtsz5zeal6khos9g;Clearance;;;;;;;;;;;67,2;5,94;;68,6;16,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;68,6;16,2;;;;;;;;0;52;57;Ventura County;3177;Sub;1,0
2696579243;562;43;2;52;58;8ijkk62897so5r3bq0wgwx4bu;1;0,0;0,0;2024-06-17T03:14:37.451Z;2024-06-17T03:15:31Z;[{'id': 5080202729, 'qualifierId': 144, 'value': '61'}, {'id': 5080202459, 'qualifierId': 56, 'value': 'Center'}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;;dieixqamnhtsz5zeal6khos9g;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;52;58;Colorado Rapids II;3178;DR;1,0
2696579247;563;1;2;53;6;8ijkk62897so5r3bq0wgwx4bu;1;30,8;74,1;2024-06-17T03:14:44.715Z;2024-06-17T03:14:47Z;[{'id': 5080202487, 'qualifierId': 140, 'value': '48.4'}, {'id': 5080202493, 'qualifierId': 213, 'value': '6.18'}, {'id': 5080202485, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080202491, 'qualifierId': 212, 'value': '18.6'}, {'id': 5080202489, 'qualifierId': 141, 'value': '71.3'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;dieixqamnhtsz5zeal6khos9g;Pass;;;;;;;;;;;18,6;6,18;;48,4;71,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;48,4;71,3;;;;;;;;0;53;6;Colorado Rapids II;3186;DC;1,0
2696579251;564;1;2;53;8;8ijkk62897so5r3bq0wgwx4bu;1;48,3;71,7;2024-06-17T03:14:47.084Z;2024-06-17T03:14:54Z;[{'id': 5080202523, 'qualifierId': 56, 'value': 'Right'}, {'id': 5080202531, 'qualifierId': 213, 'value': '5.49'}, {'id': 5080202525, 'qualifierId': 140, 'value': '89.8'}, {'id': 5080202529, 'qualifierId': 212, 'value': '61.8'}, {'id': 5080202519, 'qualifierId': 155}, {'id': 5080202527, 'qualifierId': 141, 'value': '7.2'}, {'id': 5080202521, 'qualifierId': 196}, {'id': 5080202533, 'qualifierId': 1}];2eoftsi3eznjjmhu8ybft11ck;N. Schelotto;;;dieixqamnhtsz5zeal6khos9g;Pass;;;;;;;;;;;61,8;5,49;;89,8;7,2;;1,0;;;;;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;89,8;7,2;;;;;;;;0;53;8;Colorado Rapids II;3188;MC;1,0
2696579253;565;1;2;53;15;8ijkk62897so5r3bq0wgwx4bu;0;89,4;13,5;2024-06-17T03:14:54.251Z;2024-06-20T12:36:25Z;[{'id': 5080202551, 'qualifierId': 155}, {'id': 5082819877, 'qualifierId': 224}, {'id': 5080202557, 'qualifierId': 141, 'value': '59.3'}, {'id': 5080202561, 'qualifierId': 213, 'value': '1.58'}, {'id': 5082819879, 'qualifierId': 20}, {'id': 5080202549, 'qualifierId': 2}, {'id': 5080202559, 'qualifierId': 212, 'value': '31.1'}, {'id': 5080202555, 'qualifierId': 140, 'value': '89.2'}, {'id': 5080202553, 'qualifierId': 56, 'value': 'Center'}];b2sl4wp77nrynvodb6k19yfze;D. Díaz;;;dieixqamnhtsz5zeal6khos9g;Pass;;;;;;;;;;;31,1;1,58;;89,2;59,3;;;;;;;;;;;;;1,0;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;89,2;59,3;;;;;;;;0;53;15;Colorado Rapids II;3195;MR;1,0
2696579257;390;12;2;53;19;iiolvosiuokkrl5iuoxcjo4p;1;13,4;35,6;2024-06-17T03:14:57.824Z;2024-06-17T03:15:00Z;[{'id': 5080202583, 'qualifierId': 141, 'value': '73.5'}, {'id': 5080202579, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080202581, 'qualifierId': 140, 'value': '10.4'}, {'id': 5080202587, 'qualifierId': 213, 'value': '1.69'}, {'id': 5080202585, 'qualifierId': 212, 'value': '26.0'}];86piuxs9tep01rcbsp3t8vx90;P. Dormoh;;;dieixqamnhtsz5zeal6khos9g;Clearance;;;;;;;;;;;26,0;1,69;;10,4;73,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;10,4;73,5;;;;;;;;0;53;19;Ventura County;3199;DR;1,0
2696579259;391;12;2;53;22;iiolvosiuokkrl5iuoxcjo4p;1;10,4;71,1;2024-06-17T03:15:00.641Z;2024-06-20T12:37:14Z;[{'id': 5080202589, 'qualifierId': 56, 'value': 'Back'}, {'id': 5082819953, 'qualifierId': 141, 'value': '83.8'}, {'id': 5082819951, 'qualifierId': 140, 'value': '6.7'}, {'id': 5082819957, 'qualifierId': 213, 'value': '1.99'}, {'id': 5082819955, 'qualifierId': 212, 'value': '9.5'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;dieixqamnhtsz5zeal6khos9g;Clearance;;;;;;;;;;;9,5;1,99;;6,7;83,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;6,7;83,8;;;;;;;;0;53;22;Ventura County;3202;MC;1,0
2696579263;392;4;2;53;24;iiolvosiuokkrl5iuoxcjo4p;1;8,4;92,2;2024-06-17T03:15:03.145Z;2024-06-17T03:15:06Z;[{'id': 5080202607, 'qualifierId': 285}, {'id': 5080202605, 'qualifierId': 152}, {'id': 5080202599, 'qualifierId': 13}, {'id': 5080202601, 'qualifierId': 294}, {'id': 5080202623, 'qualifierId': 233, 'value': '566'}, {'id': 5080202603, 'qualifierId': 56, 'value': 'Back'}];am8ndwmm4m03ys6wkad29lst0;M. Alvarado;;;dieixqamnhtsz5zeal6khos9g;Foul;;;;;;;;;;;;;;;;;;;;566,0;;;;1,0;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;53;24;Ventura County;3204;DC;1,0
2696579261;566;4;2;53;24;8ijkk62897so5r3bq0wgwx4bu;0;91,6;7,8;2024-06-17T03:15:03.146Z;2024-06-17T03:15:06Z;[{'id': 5080202617, 'qualifierId': 286}, {'id': 5080202627, 'qualifierId': 233, 'value': '392'}, {'id': 5080202611, 'qualifierId': 294}, {'id': 5080202613, 'qualifierId': 56, 'value': 'Right'}, {'id': 5080202615, 'qualifierId': 152}, {'id': 5080202609, 'qualifierId': 13}];b2sl4wp77nrynvodb6k19yfze;D. Díaz;;;dieixqamnhtsz5zeal6khos9g;Foul;;;;;;;;;;;;;;;;;;;;392,0;;1,0;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;53;24;Colorado Rapids II;3204;MR;1,0
2696579283;394;1;2;53;58;iiolvosiuokkrl5iuoxcjo4p;1;11,7;90,1;2024-06-17T03:15:36.913Z;2024-06-17T03:16:12Z;[{'id': 5080202833, 'qualifierId': 152}, {'id': 5080202841, 'qualifierId': 212, 'value': '92.5'}, {'id': 5080202835, 'qualifierId': 56, 'value': 'Left'}, {'id': 5080202829, 'qualifierId': 5}, {'id': 5080202845, 'qualifierId': 1}, {'id': 5080202839, 'qualifierId': 141, 'value': '82.8'}, {'id': 5080202831, 'qualifierId': 157}, {'id': 5080202837, 'qualifierId': 140, 'value': '99.7'}, {'id': 5080202843, 'qualifierId': 213, 'value': '6.23'}];1o5qnb5ktq4u6t11lj3fqntg;A. Beaudry;;;dieixqamnhtsz5zeal6khos9g;Pass;;;;;;;;;;;92,5;6,23;;99,7;82,8;1,0;1,0;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;99,7;82,8;;;;;;;;0;53;58;Ventura County;3238;GK;1,0
2696579285;395;61;2;54;4;iiolvosiuokkrl5iuoxcjo4p;0;99,7;82,8;2024-06-17T03:15:43.146Z;2024-06-20T12:38:12Z;[{'id': 5080202849, 'qualifierId': 56, 'value': 'Left'}];28kg6zbpgbb8zrnhidogpxi0a;A. Díaz;;;dieixqamnhtsz5zeal6khos9g;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;54;4;Ventura County;3244;Sub;1,0
2696579291;396;5;2;54;6;iiolvosiuokkrl5iuoxcjo4p;0;94,8;101,1;2024-06-17T03:15:44.769Z;2024-06-17T03:16:12Z;[{'id': 5080202869, 'qualifierId': 347}, {'id': 5080203043, 'qualifierId': 233, 'value': '567'}, {'id': 5080202867, 'qualifierId': 56, 'value': 'Left'}];28kg6zbpgbb8zrnhidogpxi0a;A. Díaz;;;dieixqamnhtsz5zeal6khos9g;Out;;;;;;;;;;;;;;;;;;;1,0;567,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;54;6;Ventura County;3246;Sub;1,0
2696579287;567;5;2;54;6;8ijkk62897so5r3bq0wgwx4bu;1;5,2;-1,1;2024-06-17T03:15:44.769Z;2024-06-17T03:28:19Z;[{'id': 5080202857, 'qualifierId': 347}, {'id': 5080202855, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080203039, 'qualifierId': 233, 'value': '396'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;dieixqamnhtsz5zeal6khos9g;Out;;;;;;;;;;;;;;;;;;;1,0;396,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;54;6;Colorado Rapids II;3246;DC;1,0
2696579293;568;1;2;54;15;8ijkk62897so5r3bq0wgwx4bu;1;5,5;0,0;2024-06-17T03:15:53.579Z;2024-06-17T03:15:55Z;[{'id': 5080202877, 'qualifierId': 141, 'value': '11.2'}, {'id': 5080202871, 'qualifierId': 107}, {'id': 5080202879, 'qualifierId': 212, 'value': '10.7'}, {'id': 5080202881, 'qualifierId': 213, 'value': '0.94'}, {'id': 5080202875, 'qualifierId': 140, 'value': '11.5'}, {'id': 5080202873, 'qualifierId': 56, 'value': 'Back'}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;;dieixqamnhtsz5zeal6khos9g;Pass;;;;;;;;;;;10,7;0,94;;11,5;11,2;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;11,5;11,2;;;;;;;;0;54;15;Colorado Rapids II;3255;DR;1,0
2696579295;569;1;2;54;16;8ijkk62897so5r3bq0wgwx4bu;1;10,9;11,0;2024-06-17T03:15:54.971Z;2024-06-17T03:15:55Z;[{'id': 5080202887, 'qualifierId': 140, 'value': '9.2'}, {'id': 5080202893, 'qualifierId': 213, 'value': '4.25'}, {'id': 5080202885, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080202891, 'qualifierId': 212, 'value': '4.0'}, {'id': 5080202889, 'qualifierId': 141, 'value': '5.7'}];2eoftsi3eznjjmhu8ybft11ck;N. Schelotto;;;dieixqamnhtsz5zeal6khos9g;Pass;;;;;;;;;;;4,0;4,25;;9,2;5,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;9,2;5,7;;;;;;;;0;54;16;Colorado Rapids II;3256;MC;1,0
2696579297;570;1;2;54;17;8ijkk62897so5r3bq0wgwx4bu;0;9,2;5,7;2024-06-17T03:15:55.755Z;2024-06-17T03:15:57Z;[{'id': 5080202909, 'qualifierId': 213, 'value': '0.54'}, {'id': 5080202903, 'qualifierId': 140, 'value': '31.0'}, {'id': 5080202905, 'qualifierId': 141, 'value': '25.7'}, {'id': 5080202907, 'qualifierId': 212, 'value': '26.6'}, {'id': 5080202901, 'qualifierId': 56, 'value': 'Back'}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;;dieixqamnhtsz5zeal6khos9g;Pass;;;;;;;;;;;26,6;0,54;;31,0;25,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;31,0;25,7;;;;;;;;0;54;17;Colorado Rapids II;3257;DR;1,0
2696579299;397;49;2;54;19;iiolvosiuokkrl5iuoxcjo4p;1;67,0;75,3;2024-06-17T03:15:58.528Z;2024-06-17T03:15:58Z;[];etyqw24tl6zko0qarctyv6ane;R. Peña;;;dieixqamnhtsz5zeal6khos9g;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;54;19;Ventura County;3259;MC;1,0
2696579301;398;1;2;54;20;iiolvosiuokkrl5iuoxcjo4p;1;67,7;74,3;2024-06-17T03:15:59.184Z;2024-06-17T03:16:01Z;[{'id': 5080202933, 'qualifierId': 212, 'value': '17.3'}, {'id': 5080202927, 'qualifierId': 56, 'value': 'Center'}, {'id': 5080202935, 'qualifierId': 213, 'value': '4.93'}, {'id': 5080202929, 'qualifierId': 140, 'value': '71.2'}, {'id': 5080202931, 'qualifierId': 141, 'value': '49.4'}];etyqw24tl6zko0qarctyv6ane;R. Peña;;;dieixqamnhtsz5zeal6khos9g;Pass;;;;;;;;;;;17,3;4,93;;71,2;49,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;71,2;49,4;;;;;;;;0;54;20;Ventura County;3260;MC;1,0
2696579303;399;1;2;54;22;iiolvosiuokkrl5iuoxcjo4p;1;71,2;49,4;2024-06-17T03:16:00.943Z;2024-06-17T03:16:01Z;[{'id': 5080202945, 'qualifierId': 141, 'value': '60.3'}, {'id': 5080202943, 'qualifierId': 140, 'value': '66.7'}, {'id': 5080202947, 'qualifierId': 212, 'value': '8.8'}, {'id': 5080202941, 'qualifierId': 56, 'value': 'Center'}, {'id': 5080202949, 'qualifierId': 213, 'value': '2.14'}];7pegcq6kh8s6naujxky714ys4;N. Strellnauer;;;dieixqamnhtsz5zeal6khos9g;Pass;;;;;;;;;;;8,8;2,14;;66,7;60,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;66,7;60,3;;;;;;;;0;54;22;Ventura County;3262;MR;1,0
2696579305;400;1;2;54;23;iiolvosiuokkrl5iuoxcjo4p;0;66,7;60,3;2024-06-17T03:16:01.808Z;2024-06-17T03:16:02Z;[{'id': 5080202959, 'qualifierId': 140, 'value': '72.9'}, {'id': 5080202961, 'qualifierId': 141, 'value': '54.0'}, {'id': 5080202965, 'qualifierId': 213, 'value': '5.70'}, {'id': 5080202957, 'qualifierId': 56, 'value': 'Center'}, {'id': 5080202963, 'qualifierId': 212, 'value': '7.8'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;dieixqamnhtsz5zeal6khos9g;Pass;;;;;;;;;;;7,8;5,7;;72,9;54,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;72,9;54,0;;;;;;;;0;54;23;Ventura County;3263;MC;1,0
2696579309;571;8;2;54;25;8ijkk62897so5r3bq0wgwx4bu;1;23,4;41,1;2024-06-17T03:16:03.611Z;2024-06-20T12:39:15Z;[{'id': 5080202983, 'qualifierId': 56, 'value': 'Back'}, {'id': 5082820463, 'qualifierId': 384}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;dieixqamnhtsz5zeal6khos9g;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;54;25;Colorado Rapids II;3265;DC;1,0
2696579311;572;49;2;54;26;8ijkk62897so5r3bq0wgwx4bu;1;28,4;41,1;2024-06-17T03:16:05.179Z;2024-06-17T03:16:05Z;[];c44bkncqmptribnxki1dyppbe;I. Parente;;;dieixqamnhtsz5zeal6khos9g;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;54;26;Colorado Rapids II;3266;MC;1,0
