id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_TeamKit;value_JerseyNumber;value_Captain;value_Resume;value_PlayerPosition;value_TeamPlayerFormation;value_Involved;value_DirectionOfPlay;value_Zone;value_LongBall;value_PassEndY;value_Angle;value_KickOff;value_Length;value_PassEndX;value_Launch;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_IntendedTackleTarget;value_DeletedEventType;value_TakeOnSpace;value_TouchTypeControl;value_Direct;value_Foul;value_ShirtPull/Holding;value_FreeKickTaken;value_TouchTypePass;value_TouchTypeClearance;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_BlockedPass;value_Chipped;value_Overrun;value_LayOff;value_NextEventGoalKick;value_Low;value_GoalKick;value_IntentionalAssist;value_Assist;value_GoalmouthY;value_Blocked;value_GkX;value_GoalmouthZ;value_GkY;value_BoxLeft;value_RegularPlay;value_FirstTouch;value_RelatedEventId;value_RightFooted;value_LowLeft;value_BlockedX;value_BlockedY;value_Assisted;value_DefBlock;value_LowGkIntervention;value_KeeperThrow;value_Left;value_Right;value_OutSwinger;value_CornerTaken;value_Cross;value_LeftFooted;value_OutOfBoxCentre;value_IndividualPlay;value_FromCorner;value_LowCentre;value_BoxCentre;value_Collected;value_Stooping;value_Hands;value_NotVisible;value_Head;value_PlayersCaughtOffside;value_Indirect;value_OverArm;value_InSwinger;value_AttemptedTackle;value_Defensive1V1;value_GoalShotGameClock;value_GkYTimeOfGoal;value_BigChance;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_FlickOn;value_SwitchOfPlay;value_SmallBoxRight;value_ParriedDanger;value_SmallBoxCentre;value_NotAssisted;value_MediumGkIntervention;value_PullBack;value_OverhitCross;value_GkKickFromHands;value_BoxDeepLeft;value_SixYardBlocked;value_TakeOnOvertake;value_YellowCard;value_AdvantagePlayed;value_RecklessOffence;value_SetPiece;value_High;value_BoxRight;value_OutOfBoxDeepLeft;value_FreeKick;value_Minutes;value_CloseHigh;value_EndType;value_HighGkIntervention;value_Injury;value_InjuredPlayerId;value_Shove/Push;value_TacticalFoul;value_LowRight;value_HighRight;value_Feet;value_ParriedSafe;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_BlockedCross;value_SwerveLeft;value_NotRetreating;value_ThroughBall;value_Volley;value_Obstruction;value_Argument;value_HighLeft;value_OtherObstacle;value_NotPastGoalLine;value_FantasyAssistedBy;value_OwnGoal;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistTeam;value_Diving;value_GoesToPenalties;value_Second(2Nd)OppositeRelatedEventId;value_Penalty;value_Scored;value_TempShotOn;value_Saved;value_Missed;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2717939019;209;1;1;23;29;erwnez7ksfkns4dqmyr1fhbe;1;50,1;50,0;2024-09-06T21:33:02.964Z;2024-09-06T21:37:55Z;[{'id': 5198036779, 'qualifierId': 279, 'value': 'G'}, {'id': 5198033981, 'qualifierId': 213, 'value': '3.23'}, {'id': 5198033973, 'qualifierId': 56, 'value': 'Back'}, {'id': 5198033979, 'qualifierId': 212, 'value': '14.2'}, {'id': 5198033975, 'qualifierId': 140, 'value': '36.6'}, {'id': 5198033977, 'qualifierId': 141, 'value': '48.2'}];ah3swx80hoddr239t1r6qg2ga;T. Wolff;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;48,2;3,23;;14,2;36,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;36,6;48,2;;;;;;;;0;23;29;New York City II;1409;FW;1,0
2717939027;210;1;1;23;31;erwnez7ksfkns4dqmyr1fhbe;1;36,7;46,4;2024-09-06T21:33:05.268Z;2024-09-06T21:33:09Z;[{'id': 5198034023, 'qualifierId': 212, 'value': '22.5'}, {'id': 5198034019, 'qualifierId': 140, 'value': '44.8'}, {'id': 5198034021, 'qualifierId': 141, 'value': '15.7'}, {'id': 5198034025, 'qualifierId': 213, 'value': '5.10'}, {'id': 5198034017, 'qualifierId': 56, 'value': 'Back'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;15,7;5,1;;22,5;44,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;44,8;15,7;;;;;;;;0;23;31;New York City II;1411;MC;1,0
2717939039;211;1;1;23;35;erwnez7ksfkns4dqmyr1fhbe;1;43,9;19,3;2024-09-06T21:33:08.980Z;2024-09-06T21:33:14Z;[{'id': 5198034119, 'qualifierId': 213, 'value': '5.57'}, {'id': 5198034111, 'qualifierId': 141, 'value': '1.7'}, {'id': 5198034103, 'qualifierId': 56, 'value': 'Right'}, {'id': 5198034115, 'qualifierId': 212, 'value': '18.2'}, {'id': 5198034107, 'qualifierId': 140, 'value': '57.0'}];5c7gqtyra887hjyg502tvzn1m;M. Edwards;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;1,7;5,57;;18,2;57,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;57,0;1,7;;;;;;;;0;23;35;New York City II;1415;DR;1,0
2717939043;212;1;1;23;40;erwnez7ksfkns4dqmyr1fhbe;1;44,4;18,4;2024-09-06T21:33:13.956Z;2024-09-06T21:33:17Z;[{'id': 5198034143, 'qualifierId': 140, 'value': '35.6'}, {'id': 5198034147, 'qualifierId': 212, 'value': '14.2'}, {'id': 5198034149, 'qualifierId': 213, 'value': '2.28'}, {'id': 5198034141, 'qualifierId': 56, 'value': 'Back'}, {'id': 5198034145, 'qualifierId': 141, 'value': '34.3'}];a63su8pudaernrvj1fi9006qc;L. Brennan;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;34,3;2,28;;14,2;35,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;35,6;34,3;;;;;;;;0;23;40;New York City II;1420;AMR;1,0
2717939057;213;1;1;23;43;erwnez7ksfkns4dqmyr1fhbe;1;38,1;29,2;2024-09-06T21:33:17.492Z;2024-09-06T21:33:22Z;[{'id': 5198034195, 'qualifierId': 1}, {'id': 5198034187, 'qualifierId': 140, 'value': '76.1'}, {'id': 5198034191, 'qualifierId': 212, 'value': '56.1'}, {'id': 5198034185, 'qualifierId': 56, 'value': 'Left'}, {'id': 5198034189, 'qualifierId': 141, 'value': '87.2'}, {'id': 5198034183, 'qualifierId': 155}, {'id': 5198034193, 'qualifierId': 213, 'value': '0.78'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;1,0;87,2;0,78;;56,1;76,1;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;76,1;87,2;;;;;;;;0;23;43;New York City II;1423;MC;1,0
2717939059;214;3;1;23;48;erwnez7ksfkns4dqmyr1fhbe;0;76,0;89,6;2024-09-06T21:33:22.003Z;2024-09-10T04:08:23Z;[{'id': 5198034207, 'qualifierId': 56, 'value': 'Left'}, {'id': 5202961297, 'qualifierId': 464}, {'id': 5198034209, 'qualifierId': 286}, {'id': 5198034401, 'qualifierId': 233, 'value': '218'}];3vlv0gwh5fgwri12fkn4k2stm;E. Mosquera;;;f3qnsnvpm43xj0644j2qikyl0;Take On;;;;;;;;;;;;;;;;;;218,0;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;23;48;New York City II;1428;AML;1,0
2717939091;218;7;1;23;48;6ddsx316t3j0z6nolrky9k4r8;1;24,0;10,4;2024-09-06T21:33:22.004Z;2024-09-10T04:08:26Z;[{'id': 5198034395, 'qualifierId': 233, 'value': '214'}, {'id': 5202961303, 'qualifierId': 383}, {'id': 5198034391, 'qualifierId': 285}, {'id': 5198034389, 'qualifierId': 56, 'value': 'Back'}];5bjavs7mhqjh1tlrfp4vj7od0;J. Lopez;;;f3qnsnvpm43xj0644j2qikyl0;Tackle;;;;;;;;;;;;;;;;;;214,0;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;23;48;Atlanta United II;1428;DR;1,0
2717939069;216;1;1;23;52;6ddsx316t3j0z6nolrky9k4r8;1;24,7;9,1;2024-09-06T21:33:26.422Z;2024-09-06T22:02:24Z;[{'id': 5198034283, 'qualifierId': 157}, {'id': 5198034293, 'qualifierId': 213, 'value': '6.18'}, {'id': 5198034295, 'qualifierId': 1}, {'id': 5198034291, 'qualifierId': 212, 'value': '13.3'}, {'id': 5198034287, 'qualifierId': 140, 'value': '37.3'}, {'id': 5198034285, 'qualifierId': 56, 'value': 'Back'}, {'id': 5198034289, 'qualifierId': 141, 'value': '7.1'}];5bjavs7mhqjh1tlrfp4vj7od0;J. Lopez;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;1,0;7,1;6,18;;13,3;37,3;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;37,3;7,1;;;;;;;;0;23;52;Atlanta United II;1432;DR;1,0
2717939071;217;61;1;23;53;6ddsx316t3j0z6nolrky9k4r8;0;38,1;7,9;2024-09-06T21:33:27.159Z;2024-09-10T04:08:48Z;[{'id': 5198034299, 'qualifierId': 56, 'value': 'Back'}];1p4rbf4wumfagv2ntlewdxey;R. Arévalo;;;f3qnsnvpm43xj0644j2qikyl0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;23;53;Atlanta United II;1433;AMR;1,0
2718837929;901;83;1;23;54;6ddsx316t3j0z6nolrky9k4r8;1;45,0;4,9;2024-09-06T21:33:28.712Z;2024-09-10T04:09:02Z;[{'id': 5202961347, 'qualifierId': 399, 'value': 'astn4ytzoaav30ifi17s4dn8'}];1p4rbf4wumfagv2ntlewdxey;R. Arévalo;;;f3qnsnvpm43xj0644j2qikyl0;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;23;54;Atlanta United II;1434;AMR;1,0
2717939077;215;1;1;23;55;erwnez7ksfkns4dqmyr1fhbe;1;53,6;91,5;2024-09-06T21:33:29.172Z;2024-09-06T21:33:31Z;[{'id': 5198034331, 'qualifierId': 212, 'value': '14.9'}, {'id': 5198034329, 'qualifierId': 141, 'value': '80.7'}, {'id': 5198034325, 'qualifierId': 56, 'value': 'Back'}, {'id': 5198034333, 'qualifierId': 213, 'value': '3.66'}, {'id': 5198034327, 'qualifierId': 140, 'value': '41.3'}];astn4ytzoaav30ifi17s4dn8;A. Carleton;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;80,7;3,66;;14,9;41,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;41,3;80,7;;;;;;;;0;23;55;New York City II;1435;MC;1,0
2717939083;216;1;1;23;58;erwnez7ksfkns4dqmyr1fhbe;1;36,0;77,3;2024-09-06T21:33:31.860Z;2024-09-06T21:33:33Z;[{'id': 5198034353, 'qualifierId': 213, 'value': '4.48'}, {'id': 5198034347, 'qualifierId': 140, 'value': '32.2'}, {'id': 5198034345, 'qualifierId': 56, 'value': 'Back'}, {'id': 5198034351, 'qualifierId': 212, 'value': '17.3'}, {'id': 5198034349, 'qualifierId': 141, 'value': '52.5'}];8pzkxfe5txe71u08n67d8k1uy;E. Morales;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;52,5;4,48;;17,3;32,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;32,2;52,5;;;;;;;;0;23;58;New York City II;1438;DC;1,0
2717939089;217;1;1;23;59;erwnez7ksfkns4dqmyr1fhbe;1;32,2;52,5;2024-09-06T21:33:32.884Z;2024-09-06T21:33:35Z;[{'id': 5198034385, 'qualifierId': 213, 'value': '1.44'}, {'id': 5198034379, 'qualifierId': 140, 'value': '33.9'}, {'id': 5198034381, 'qualifierId': 141, 'value': '72.8'}, {'id': 5198034377, 'qualifierId': 56, 'value': 'Back'}, {'id': 5198034383, 'qualifierId': 212, 'value': '13.9'}];d3gmzmf34c6o8vzngnf7ishlg;N. Cobb;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;72,8;1,44;;13,9;33,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;33,9;72,8;;;;;;;;0;23;59;New York City II;1439;DL;1,0
2717939095;218;1;1;24;1;erwnez7ksfkns4dqmyr1fhbe;1;29,6;72,3;2024-09-06T21:33:35.124Z;2024-09-06T21:33:38Z;[{'id': 5198034409, 'qualifierId': 140, 'value': '15.5'}, {'id': 5198034413, 'qualifierId': 212, 'value': '18.1'}, {'id': 5198034415, 'qualifierId': 213, 'value': '3.76'}, {'id': 5198034407, 'qualifierId': 56, 'value': 'Back'}, {'id': 5198034411, 'qualifierId': 141, 'value': '56.9'}];8pzkxfe5txe71u08n67d8k1uy;E. Morales;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;56,9;3,76;;18,1;15,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;15,5;56,9;;;;;;;;0;24;1;New York City II;1441;DC;1,0
2717939097;219;1;1;24;4;erwnez7ksfkns4dqmyr1fhbe;1;19,1;60,2;2024-09-06T21:33:38.709Z;2024-09-06T21:33:40Z;[{'id': 5198034425, 'qualifierId': 212, 'value': '13.3'}, {'id': 5198034421, 'qualifierId': 140, 'value': '22.7'}, {'id': 5198034419, 'qualifierId': 56, 'value': 'Back'}, {'id': 5198034427, 'qualifierId': 213, 'value': '1.28'}, {'id': 5198034423, 'qualifierId': 141, 'value': '78.9'}];f1e7n1pmjklbr35g7uuqdr78q;J. Hibbert;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;78,9;1,28;;13,3;22,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;22,7;78,9;;;;;;;;0;24;4;New York City II;1444;GK;1,0
2717939105;220;1;1;24;6;erwnez7ksfkns4dqmyr1fhbe;1;23,3;75,0;2024-09-06T21:33:40.612Z;2024-09-06T21:33:42Z;[{'id': 5198034455, 'qualifierId': 140, 'value': '18.5'}, {'id': 5198034459, 'qualifierId': 212, 'value': '17.3'}, {'id': 5198034457, 'qualifierId': 141, 'value': '50.6'}, {'id': 5198034461, 'qualifierId': 213, 'value': '4.42'}, {'id': 5198034453, 'qualifierId': 56, 'value': 'Back'}];8pzkxfe5txe71u08n67d8k1uy;E. Morales;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;50,6;4,42;;17,3;18,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;18,5;50,6;;;;;;;;0;24;6;New York City II;1446;DC;1,0
2717939109;221;1;1;24;8;erwnez7ksfkns4dqmyr1fhbe;1;18,5;50,6;2024-09-06T21:33:42.500Z;2024-09-06T21:33:44Z;[{'id': 5198034483, 'qualifierId': 212, 'value': '16.1'}, {'id': 5198034477, 'qualifierId': 56, 'value': 'Back'}, {'id': 5198034481, 'qualifierId': 141, 'value': '42.7'}, {'id': 5198034479, 'qualifierId': 140, 'value': '33.0'}, {'id': 5198034485, 'qualifierId': 213, 'value': '5.94'}];f1e7n1pmjklbr35g7uuqdr78q;J. Hibbert;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;42,7;5,94;;16,1;33,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;33,0;42,7;;;;;;;;0;24;8;New York City II;1448;GK;1,0
2717939117;222;1;1;24;10;erwnez7ksfkns4dqmyr1fhbe;1;33,1;43,1;2024-09-06T21:33:44.403Z;2024-09-06T21:33:47Z;[{'id': 5198034535, 'qualifierId': 213, 'value': '2.32'}, {'id': 5198034531, 'qualifierId': 141, 'value': '50.4'}, {'id': 5198034529, 'qualifierId': 140, 'value': '28.7'}, {'id': 5198034533, 'qualifierId': 212, 'value': '6.8'}, {'id': 5198034527, 'qualifierId': 56, 'value': 'Back'}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;50,4;2,32;;6,8;28,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;28,7;50,4;;;;;;;;0;24;10;New York City II;1450;AMC;1,0
2717939125;223;2;1;24;13;erwnez7ksfkns4dqmyr1fhbe;1;27,9;51,3;2024-09-06T21:33:47.491Z;2024-09-10T04:09:31Z;[{'id': 5198034553, 'qualifierId': 141, 'value': '20.3'}, {'id': 5198034567, 'qualifierId': 1}, {'id': 5198034551, 'qualifierId': 140, 'value': '64.2'}, {'id': 5198034569, 'qualifierId': 56, 'value': 'Right'}, {'id': 5198034565, 'qualifierId': 7, 'value': 'a63su8pudaernrvj1fi9006qc'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;f3qnsnvpm43xj0644j2qikyl0;Offside Pass;;;;;;;;;;;1,0;20,3;;;;64,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;64,2;20,3;;;;;;;;0;24;13;New York City II;1453;MC;1,0
2717939129;219;55;1;24;13;6ddsx316t3j0z6nolrky9k4r8;1;45,3;77,5;2024-09-06T21:33:47.492Z;2024-09-06T22:02:45Z;[{'id': 5198048021, 'qualifierId': 189}];4k6c9nnzytq9qhc9uol64wg7o;S. Bednarsky;;;f3qnsnvpm43xj0644j2qikyl0;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;24;13;Atlanta United II;1453;DC;1,0
2717939133;220;1;1;24;22;6ddsx316t3j0z6nolrky9k4r8;1;39,3;69,0;2024-09-06T21:33:56.654Z;2024-09-06T21:34:03Z;[{'id': 5198034613, 'qualifierId': 213, 'value': '4.37'}, {'id': 5198034603, 'qualifierId': 241}, {'id': 5198034609, 'qualifierId': 141, 'value': '38.2'}, {'id': 5198034601, 'qualifierId': 5}, {'id': 5198034605, 'qualifierId': 56, 'value': 'Back'}, {'id': 5198034607, 'qualifierId': 140, 'value': '32.3'}, {'id': 5198034611, 'qualifierId': 212, 'value': '22.2'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;38,2;4,37;;22,2;32,3;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;32,3;38,2;;;;;;;;0;24;22;Atlanta United II;1462;DC;1,0
2717939135;221;1;1;24;29;6ddsx316t3j0z6nolrky9k4r8;1;38,2;33,7;2024-09-06T21:34:03.231Z;2024-09-06T21:34:05Z;[{'id': 5198034627, 'qualifierId': 140, 'value': '26.5'}, {'id': 5198034633, 'qualifierId': 213, 'value': '2.23'}, {'id': 5198034625, 'qualifierId': 56, 'value': 'Back'}, {'id': 5198034629, 'qualifierId': 141, 'value': '56.9'}, {'id': 5198034631, 'qualifierId': 212, 'value': '20.0'}];bug5x187ehj0apzl11lrl3ip6;R. Hope-Gund;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;56,9;2,23;;20,0;26,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;26,5;56,9;;;;;;;;0;24;29;Atlanta United II;1469;DL;1,0
2717939143;222;1;1;24;31;6ddsx316t3j0z6nolrky9k4r8;1;26,8;55,7;2024-09-06T21:34:05.271Z;2024-09-06T21:34:14Z;[{'id': 5198034675, 'qualifierId': 141, 'value': '23.0'}, {'id': 5198034681, 'qualifierId': 213, 'value': '5.06'}, {'id': 5198034671, 'qualifierId': 56, 'value': 'Back'}, {'id': 5198034673, 'qualifierId': 140, 'value': '34.5'}, {'id': 5198034677, 'qualifierId': 212, 'value': '23.7'}];d7efidcaz053ml8l4h19i7fmx;L. Barraza;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;23,0;5,06;;23,7;34,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;34,5;23,0;;;;;;;;0;24;31;Atlanta United II;1471;GK;1,0
2717939149;223;1;1;24;40;6ddsx316t3j0z6nolrky9k4r8;1;36,8;26,9;2024-09-06T21:34:14.215Z;2024-09-06T21:34:16Z;[{'id': 5198034703, 'qualifierId': 141, 'value': '43.0'}, {'id': 5198034707, 'qualifierId': 213, 'value': '2.11'}, {'id': 5198034705, 'qualifierId': 212, 'value': '12.7'}, {'id': 5198034699, 'qualifierId': 56, 'value': 'Back'}, {'id': 5198034701, 'qualifierId': 140, 'value': '30.6'}];bug5x187ehj0apzl11lrl3ip6;R. Hope-Gund;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;43,0;2,11;;12,7;30,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;30,6;43,0;;;;;;;;0;24;40;Atlanta United II;1480;DL;1,0
