id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_PlayerPosition;value_Involved;value_TeamPlayerFormation;value_TeamFormation;value_TeamKit;value_Resume;value_JerseyNumber;value_Captain;value_DirectionOfPlay;value_Zone;value_Length;value_PassEndX;value_KickOff;value_Angle;value_PassEndY;value_LongBall;value_Launch;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_DeletedEventType;value_Chipped;value_FlickOn;value_TouchTypeControl;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_LayOff;value_NextEventThrowIn;value_ThrowIn;value_TouchTypePass;value_IntendedTackleTarget;value_NextEventGoalKick;value_Low;value_GoalKick;value_BlockedPass;value_OutOfPlay;value_Defensive1V1;value_TakeOnSpace;value_ShirtPull/Holding;value_TakeOnOvertake;value_TouchTypeClearance;value_RelatedEventId;value_YellowCard;value_TacticalFoul;value_SwerveLeft;value_OutOfBoxCentre;value_NotAssisted;value_FreeKick;value_BlockedY;value_GoalmouthZ;value_BlockedX;value_RightFooted;value_LowCentre;value_GoalmouthY;value_Diving;value_Hands;value_ParriedSafe;value_LowGkIntervention;value_Right;value_Left;value_CornerNotTaken;value_Cross;value_OutSwinger;value_CornerTaken;value_HighGkIntervention;value_LeftFooted;value_HighClaim;value_KeeperThrow;value_OverArm;value_LeadingToGoal;value_RegularPlay;value_Assist;value_IntentionalAssist;value_Assisted;value_BigChance;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkX;value_RelatedError1Id;value_Volley;value_GkY;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_BoxCentre;value_FirstTouch;value_InSwinger;value_Head;value_Unchallenged;value_Straight;value_DrivenCross;value_NotVisible;value_Shove/Push;value_BlockedCross;value_Handball;value_OtherObstacle;value_BallHitsReferee;value_Blocked;value_DefBlock;value_PlayersCaughtOffside;value_Indirect;value_ThroughBall;value_IndividualPlay;value_Deflection;value_LowRight;value_Collected;value_ThrowInSetPiece;value_SixYardBlocked;value_InjuredPlayerId;value_Injury;value_Overrun;value_RecklessOffence;value_SwitchOfPlay;value_OverhitCross;value_PullBack;value_LowLeft;value_BoxLeft;value_Minutes;value_High;value_EndType;value_CloseLeft;value_SavedOffLine;value_LastLine;value_SmallBoxRight;value_Feet;value_Stooping;value_PenaltyTakerId;value_Penalty;value_FantasyAssistType;value_FantasyAssistedBy;value_HighLeft;value_FantasyAssistId;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistTeam;value_Scored;value_FastBreak;value_FromCorner;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_SmallBoxCentre;value_MediumGkIntervention;value_OtherBodyPart;value_ParriedDanger;value_HighRight;value_HitWoodwork;value_HitRightPost;value_TempShotOn;value_AerialFoul;value_TimeWasting;value_MisHit;value_SetPiece;value_GkHoof;value_HighCentre;value_GoesToPenalties;value_Saved;value_KeeperTouched;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2663294503;487;1;2;48;54;4g68p0t2f5jzhzfr67i2rj1ex;1;24,8;37,6;2024-03-24T22:12:28.636Z;2024-03-24T22:12:54Z;[{'id': 4899464415, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899464423, 'qualifierId': 213, 'value': '0.95'}, {'id': 4899464421, 'qualifierId': 212, 'value': '17.9'}, {'id': 4899464419, 'qualifierId': 141, 'value': '59.0'}, {'id': 4899464417, 'qualifierId': 140, 'value': '34.7'}];76xo0u2yd2cqf8xdyh8rteqdw;A. Rutkowski;;;btn4yv7vq02d43eueyko1nwno;Pass;;;;;;;;;;;17,9;34,7;;0,95;59,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;34,7;59,0;;;;;;;;0;48;54;Inter Miami II;2934;GK;1,0
2663294517;488;1;2;48;56;4g68p0t2f5jzhzfr67i2rj1ex;1;37,4;65,1;2024-03-24T22:12:30.844Z;2024-03-24T22:12:34Z;[{'id': 4899464513, 'qualifierId': 141, 'value': '96.6'}, {'id': 4899464507, 'qualifierId': 56, 'value': 'Left'}, {'id': 4899464519, 'qualifierId': 213, 'value': '0.91'}, {'id': 4899464509, 'qualifierId': 140, 'value': '53.3'}, {'id': 4899464517, 'qualifierId': 212, 'value': '27.2'}];e2tuar1frliervcr2mnmvfspg;A. O'Connor;;;btn4yv7vq02d43eueyko1nwno;Pass;;;;;;;;;;;27,2;53,3;;0,91;96,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;53,3;96,6;;;;;;;;0;48;56;Inter Miami II;2936;DC;1,0
2663294535;489;1;2;49;0;4g68p0t2f5jzhzfr67i2rj1ex;1;58,6;97,2;2024-03-24T22:12:34.476Z;2024-03-24T22:12:38Z;[{'id': 4899464633, 'qualifierId': 212, 'value': '7.2'}, {'id': 4899464625, 'qualifierId': 56, 'value': 'Left'}, {'id': 4899464627, 'qualifierId': 140, 'value': '56.4'}, {'id': 4899464635, 'qualifierId': 213, 'value': '4.39'}, {'id': 4899464629, 'qualifierId': 141, 'value': '87.1'}];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;btn4yv7vq02d43eueyko1nwno;Pass;;;;;;;;;;;7,2;56,4;;4,39;87,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;56,4;87,1;;;;;;;;0;49;0;Inter Miami II;2940;DC;1,0
2663294545;490;1;2;49;4;4g68p0t2f5jzhzfr67i2rj1ex;1;60,9;83,9;2024-03-24T22:12:38.540Z;2024-03-24T22:12:40Z;[{'id': 4899464683, 'qualifierId': 56, 'value': 'Left'}, {'id': 4899464689, 'qualifierId': 212, 'value': '5.3'}, {'id': 4899464691, 'qualifierId': 213, 'value': '6.04'}, {'id': 4899464685, 'qualifierId': 140, 'value': '65.8'}, {'id': 4899464687, 'qualifierId': 141, 'value': '82.0'}];a79oz5xhvq7gz2k2j20sa02dw;R. Donkor;;;btn4yv7vq02d43eueyko1nwno;Pass;;;;;;;;;;;5,3;65,8;;6,04;82,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;65,8;82,0;;;;;;;;0;49;4;Inter Miami II;2944;MC;1,0
2663294555;491;1;2;49;5;4g68p0t2f5jzhzfr67i2rj1ex;1;66,7;80,5;2024-03-24T22:12:40.060Z;2024-03-29T13:42:10Z;[{'id': 4899464721, 'qualifierId': 212, 'value': '9.5'}, {'id': 4899464719, 'qualifierId': 141, 'value': '66.6'}, {'id': 4903374543, 'qualifierId': 156}, {'id': 4899464717, 'qualifierId': 140, 'value': '65.6'}, {'id': 4899464715, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899464723, 'qualifierId': 213, 'value': '4.59'}];afqry84j23xgkhqryrontj190;I. Kasule;;;btn4yv7vq02d43eueyko1nwno;Pass;;;;;;;;;;;9,5;65,6;;4,59;66,6;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;65,6;66,6;;;;;;;;0;49;5;Inter Miami II;2945;ML;1,0
2663294565;492;1;2;49;8;4g68p0t2f5jzhzfr67i2rj1ex;1;65,2;64,2;2024-03-24T22:12:42.588Z;2024-03-24T22:12:45Z;[{'id': 4899464781, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899464787, 'qualifierId': 212, 'value': '33.4'}, {'id': 4899464785, 'qualifierId': 141, 'value': '27.6'}, {'id': 4899464783, 'qualifierId': 140, 'value': '86.4'}, {'id': 4899464791, 'qualifierId': 1}, {'id': 4899464789, 'qualifierId': 213, 'value': '5.44'}];a79oz5xhvq7gz2k2j20sa02dw;R. Donkor;;;btn4yv7vq02d43eueyko1nwno;Pass;;;;;;;;;;;33,4;86,4;;5,44;27,6;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;86,4;27,6;;;;;;;;0;49;8;Inter Miami II;2948;MC;1,0
2663294581;493;1;2;49;11;4g68p0t2f5jzhzfr67i2rj1ex;1;86,5;26,1;2024-03-24T22:12:45.516Z;2024-03-24T22:14:18Z;[{'id': 4899464877, 'qualifierId': 213, 'value': '0.47'}, {'id': 4899464871, 'qualifierId': 140, 'value': '96.9'}, {'id': 4899466831, 'qualifierId': 210, 'value': '15'}, {'id': 4899464873, 'qualifierId': 141, 'value': '34.3'}, {'id': 4899464869, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899466833, 'qualifierId': 154}, {'id': 4899464875, 'qualifierId': 212, 'value': '12.3'}];5gd78gkv3k39vofarmapgeuj8;J. Mina;;1,0;btn4yv7vq02d43eueyko1nwno;Pass;;;;;;;;;;;12,3;96,9;;0,47;34,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;96,9;34,3;;;;;;;;0;49;11;Inter Miami II;2951;DR;1,0
2663294583;494;15;2;49;12;4g68p0t2f5jzhzfr67i2rj1ex;1;98,0;39,3;2024-03-24T22:12:46.787Z;2024-03-29T13:44:16Z;[{'id': 4899466847, 'qualifierId': 103, 'value': '3.2'}, {'id': 4903377251, 'qualifierId': 60}, {'id': 4899466857, 'qualifierId': 147, 'value': '43.3'}, {'id': 4899466691, 'qualifierId': 22}, {'id': 4903377255, 'qualifierId': 328}, {'id': 4899466853, 'qualifierId': 146, 'value': '99.7'}, {'id': 4899466841, 'qualifierId': 55, 'value': '493'}, {'id': 4899466725, 'qualifierId': 20}, {'id': 4899466837, 'qualifierId': 29}, {'id': 4903377253, 'qualifierId': 80}, {'id': 4899464881, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899466845, 'qualifierId': 102, 'value': '46.9'}, {'id': 4899467755, 'qualifierId': 233, 'value': '572'}, {'id': 4899466839, 'qualifierId': 154}];es0bxxdxf6bco25evmg19ic4;M. Sofo;;;btn4yv7vq02d43eueyko1nwno;Attempt Saved;;;;;;;;;;;;;;;;;;;572,0;;;;;;;;;;;;;;;;;;;;;;;;;;493,0;;;;;;;43,3;3,2;99,7;1,0;;46,9;;;;;;;;;;;;;;;;;1,0;;1,0;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;99,7;43,3;46,9;3.2;493,0;5gd78gkv3k39vofarmapgeuj8;;0;49;12;Inter Miami II;2952;MR;1,0
2663295075;572;10;2;49;12;c7c4wwva2u1vb3rr7rwava044;1;0,5;53,6;2024-03-24T22:12:46.887Z;2024-03-29T13:44:40Z;[{'id': 4899467759, 'qualifierId': 233, 'value': '494'}, {'id': 4903377539, 'qualifierId': 183}, {'id': 4899467513, 'qualifierId': 180}, {'id': 4899467463, 'qualifierId': 56, 'value': 'Back'}, {'id': 4903377537, 'qualifierId': 173}, {'id': 4903377541, 'qualifierId': 376}];as5066ocmlp4tub6d3tnabi1g;C. Jensen;;;btn4yv7vq02d43eueyko1nwno;Save;;;;;;;;;;;;;;;;;;;494,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;49;12;New York RB II;2952;GK;1,0
2663294591;565;52;2;49;17;c7c4wwva2u1vb3rr7rwava044;1;2,5;56,9;2024-03-24T22:12:51.604Z;2024-03-29T13:44:48Z;[{'id': 4903377709, 'qualifierId': 376}];as5066ocmlp4tub6d3tnabi1g;C. Jensen;;;btn4yv7vq02d43eueyko1nwno;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;49;17;New York RB II;2957;GK;1,0
2663294645;566;1;2;49;27;c7c4wwva2u1vb3rr7rwava044;1;8,2;50,6;2024-03-24T22:13:01.556Z;2024-03-24T22:13:05Z;[{'id': 4899465207, 'qualifierId': 140, 'value': '12.6'}, {'id': 4899465213, 'qualifierId': 213, 'value': '5.04'}, {'id': 4899465211, 'qualifierId': 212, 'value': '14.3'}, {'id': 4899465205, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899465203, 'qualifierId': 123}, {'id': 4899465209, 'qualifierId': 141, 'value': '30.7'}];as5066ocmlp4tub6d3tnabi1g;C. Jensen;;;btn4yv7vq02d43eueyko1nwno;Pass;;;;;;;;;;;14,3;12,6;;5,04;30,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;12,6;30,7;;;;;;;;0;49;27;New York RB II;2967;GK;1,0
2663294665;567;1;2;49;31;c7c4wwva2u1vb3rr7rwava044;1;12,9;17,7;2024-03-24T22:13:05.557Z;2024-03-24T22:13:11Z;[{'id': 4899465301, 'qualifierId': 155}, {'id': 4899465307, 'qualifierId': 141, 'value': '20.3'}, {'id': 4899465313, 'qualifierId': 1}, {'id': 4899465305, 'qualifierId': 140, 'value': '46.4'}, {'id': 4899465311, 'qualifierId': 213, 'value': '0.05'}, {'id': 4899465303, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899465309, 'qualifierId': 212, 'value': '35.2'}];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;btn4yv7vq02d43eueyko1nwno;Pass;;;;;;;;;;;35,2;46,4;;0,05;20,3;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;46,4;20,3;;;;;;;;0;49;31;New York RB II;2971;DL;1,0
2663294667;568;44;2;49;35;c7c4wwva2u1vb3rr7rwava044;1;45,5;23,2;2024-03-24T22:13:09.596Z;2024-03-24T22:13:12Z;[{'id': 4899465317, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899465363, 'qualifierId': 233, 'value': '495'}, {'id': 4899465319, 'qualifierId': 285}];1874nj27f507jqja4e8zla1as;B. Destin;;;btn4yv7vq02d43eueyko1nwno;Aerial;;;;;;;;;;;;;;;;;;1,0;495,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;49;35;New York RB II;2975;FW;1,0
2663294661;495;44;2;49;35;4g68p0t2f5jzhzfr67i2rj1ex;0;54,5;76,8;2024-03-24T22:13:09.597Z;2024-03-24T22:13:13Z;[{'id': 4899465287, 'qualifierId': 286}, {'id': 4899465367, 'qualifierId': 233, 'value': '568'}, {'id': 4899465285, 'qualifierId': 56, 'value': 'Center'}];e2tuar1frliervcr2mnmvfspg;A. O'Connor;;;btn4yv7vq02d43eueyko1nwno;Aerial;;;;;;;;;;;;;;;;;;;568,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;49;35;Inter Miami II;2975;DC;1,0
2663294671;569;61;2;49;35;c7c4wwva2u1vb3rr7rwava044;0;46,3;20,3;2024-03-24T22:13:09.941Z;2024-03-27T15:23:07Z;[{'id': 4899465333, 'qualifierId': 56, 'value': 'Back'}];1874nj27f507jqja4e8zla1as;B. Destin;;;btn4yv7vq02d43eueyko1nwno;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;49;35;New York RB II;2975;FW;1,0
2663294669;496;1;2;49;37;4g68p0t2f5jzhzfr67i2rj1ex;1;58,9;60,6;2024-03-24T22:13:11.813Z;2024-03-24T22:15:18Z;[{'id': 4899465325, 'qualifierId': 141, 'value': '57.9'}, {'id': 4899465329, 'qualifierId': 213, 'value': '3.47'}, {'id': 4899465323, 'qualifierId': 140, 'value': '53.8'}, {'id': 4899465321, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899465327, 'qualifierId': 212, 'value': '5.7'}];a79oz5xhvq7gz2k2j20sa02dw;R. Donkor;;;btn4yv7vq02d43eueyko1nwno;Pass;;;;;;;;;;;5,7;53,8;;3,47;57,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;53,8;57,9;;;;;;;;0;49;37;Inter Miami II;2977;MC;1,0
2663294685;497;1;2;49;37;4g68p0t2f5jzhzfr67i2rj1ex;1;53,9;57,9;2024-03-24T22:13:11.965Z;2024-03-24T22:13:15Z;[{'id': 4899465431, 'qualifierId': 157}, {'id': 4899465441, 'qualifierId': 213, 'value': '0.39'}, {'id': 4899465437, 'qualifierId': 141, 'value': '72.7'}, {'id': 4899465435, 'qualifierId': 140, 'value': '77.5'}, {'id': 4899465443, 'qualifierId': 1}, {'id': 4899465433, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899465439, 'qualifierId': 212, 'value': '26.7'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;btn4yv7vq02d43eueyko1nwno;Pass;;;;;;;;;;;26,7;77,5;;0,39;72,7;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;77,5;72,7;;;;;;;;0;49;37;Inter Miami II;2977;MC;1,0
2663294689;498;49;2;49;40;4g68p0t2f5jzhzfr67i2rj1ex;1;77,5;72,7;2024-03-24T22:13:15.085Z;2024-03-24T22:13:15Z;[];7ak1pv4uqkfa5cxsnthsjvfca;R. Mitchell;;;btn4yv7vq02d43eueyko1nwno;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;49;40;Inter Miami II;2980;FW;1,0
2663294713;499;43;2;49;42;4g68p0t2f5jzhzfr67i2rj1ex;1;0,0;0,0;2024-03-24T22:13:16.864Z;2024-03-24T22:13:23Z;[{'id': 4899465553, 'qualifierId': 286, 'value': '0'}, {'id': 4899465583, 'qualifierId': 144, 'value': '3'}, {'id': 4899465551, 'qualifierId': 56, 'value': 'Center'}];7ak1pv4uqkfa5cxsnthsjvfca;R. Mitchell;;;btn4yv7vq02d43eueyko1nwno;Deleted event;;;;;;;;;;;;;;;;;;;;0,0;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;49;42;Inter Miami II;2982;FW;1,0
2663294715;500;4;2;49;45;4g68p0t2f5jzhzfr67i2rj1ex;1;89,3;69,4;2024-03-24T22:13:19.582Z;2024-03-29T13:47:13Z;[{'id': 4899465569, 'qualifierId': 286}, {'id': 4899465563, 'qualifierId': 56, 'value': 'Center'}, {'id': 4903380873, 'qualifierId': 295}, {'id': 4899465565, 'qualifierId': 152}, {'id': 4899466935, 'qualifierId': 348, 'value': 'afqry84j23xgkhqryrontj190'}, {'id': 4899465661, 'qualifierId': 233, 'value': '570'}, {'id': 4899465559, 'qualifierId': 9}, {'id': 4899465567, 'qualifierId': 265}, {'id': 4899465561, 'qualifierId': 13}];7ak1pv4uqkfa5cxsnthsjvfca;R. Mitchell;;;btn4yv7vq02d43eueyko1nwno;Foul;;;;;;;;;;;;;;;;;;;570,0;1,0;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;1,0;0;49;45;Inter Miami II;2985;FW;1,0
2663294721;570;4;2;49;45;c7c4wwva2u1vb3rr7rwava044;0;10,7;30,6;2024-03-24T22:13:19.583Z;2024-03-29T13:47:16Z;[{'id': 4899465643, 'qualifierId': 152}, {'id': 4903380935, 'qualifierId': 295}, {'id': 4899465639, 'qualifierId': 13}, {'id': 4899465677, 'qualifierId': 233, 'value': '500'}, {'id': 4899465645, 'qualifierId': 265}, {'id': 4899465637, 'qualifierId': 9}, {'id': 4899465647, 'qualifierId': 285}, {'id': 4899465641, 'qualifierId': 56, 'value': 'Back'}];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;btn4yv7vq02d43eueyko1nwno;Foul;;;;;;;;;;;;;;;;;;1,0;500,0;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;1,0;0;49;45;New York RB II;2985;DL;1,0
2663295055;501;16;2;50;59;4g68p0t2f5jzhzfr67i2rj1ex;1;88,5;50,0;2024-03-24T22:14:34.030Z;2024-03-29T13:50:04Z;[{'id': 4899467521, 'qualifierId': 103, 'value': '31.0'}, {'id': 4899467327, 'qualifierId': 9}, {'id': 4899467333, 'qualifierId': 214}, {'id': 4899467329, 'qualifierId': 17}, {'id': 4899467531, 'qualifierId': 280, 'value': 'PENALTY_WON'}, {'id': 4899467533, 'qualifierId': 281, 'value': '7ak1pv4uqkfa5cxsnthsjvfca'}, {'id': 4899467517, 'qualifierId': 77}, {'id': 4899467539, 'qualifierId': 472, 'value': '500'}, {'id': 4899467527, 'qualifierId': 230, 'value': '99.0'}, {'id': 4899467519, 'qualifierId': 102, 'value': '51.9'}, {'id': 4899467331, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899467523, 'qualifierId': 390, 'value': '499422'}, {'id': 4899467529, 'qualifierId': 231, 'value': '50'}, {'id': 4899467395, 'qualifierId': 20}, {'id': 4899467403, 'qualifierId': 375, 'value': '50:58.841'}, {'id': 4903383399, 'qualifierId': 396, 'value': '53.1'}, {'id': 4899467591, 'qualifierId': 353, 'value': '571'}, {'id': 4899467535, 'qualifierId': 282, 'value': '12125'}, {'id': 4899467399, 'qualifierId': 374, 'value': '2024-03-24 22:14:33.305'}, {'id': 4899467525, 'qualifierId': 458}, {'id': 4903383397, 'qualifierId': 395, 'value': '99.0'}];afqry84j23xgkhqryrontj190;I. Kasule;;;btn4yv7vq02d43eueyko1nwno;Goal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;31,0;;1,0;;51,9;;;;;;;;;;;;;;;;;;;;;1,0;;;99,0;;;50,0;53,1;99,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;500,0;499422,0;571,0;12125,0;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;51,9;31.0;;;1,0;1;50;59;Inter Miami II;3059;ML;1,0
