id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_Involved;value_PlayerPosition;value_JerseyNumber;value_Resume;value_TeamFormation;value_Captain;value_TeamPlayerFormation;value_DirectionOfPlay;value_Angle;value_Zone;value_PassEndY;value_PassEndX;value_Length;value_KickOff;value_LongBall;value_TouchTypeClearance;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Offensive;value_Defensive;value_HeadPass;value_OutOfPlay;value_DeletedEventType;value_Launch;value_MediumGkIntervention;value_GkKickFromHands;value_BlockedPass;value_Shove/Push;value_Direct;value_Foul;value_FreeKickTaken;value_Chipped;value_TakeOnOvertake;value_TouchTypePass;value_Cross;value_OutSwinger;value_RightFooted;value_Head;value_NotAssisted;value_LeftFooted;value_LowLeft;value_OutOfBoxCentre;value_RegularPlay;value_Blocked;value_GkX;value_GoalmouthZ;value_BlockedY;value_GoalmouthY;value_BlockedX;value_GkY;value_IndividualPlay;value_DefBlock;value_IntendedTackleTarget;value_ThroughBall;value_LastLine;value_TouchTypeControl;value_Right;value_Left;value_InSwinger;value_CornerTaken;value_Assist;value_RelatedEventId;value_Assisted;value_CloseLeft;value_FromCorner;value_NextEventGoalKick;value_GoalKick;value_High;value_TakeOnSpace;value_HighRight;value_SwerveLeft;value_Handball;value_LowGkIntervention;value_KeeperThrow;value_AttemptedTackle;value_SwitchOfPlay;value_Low;value_IntentionalAssist;value_GoalShotGameClock;value_GoalShotTimestamp;value_BoxCentre;value_FirstTouch;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_SwerveRight;value_LayOff;value_FlickOn;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_RecklessOffence;value_YellowCard;value_Injury;value_InjuredPlayerId;value_AerialFoul;value_BlockedClearance;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_ShirtPull/Holding;value_LowCentre;value_HighClaim;value_RefereeDelay;value_DrinksBreak;value_HighCentre;value_Collected;value_Standing;value_Hands;value_Minutes;value_LowRight;value_Diving;value_Fingertip;value_SetPiece;value_BoxRight;value_EndType;value_FastBreak;value_BoxLeft;value_BigChance;value_Feet;value_Sliding;value_ParriedDanger;value_VideoCoverageLost;value_Overrun;value_OverhitCross;value_MisHit;value_Straight;value_FloatedCross;value_OverArm;value_Tactical;value_BoxDeepRight;value_HighLeft;value_SmallBoxRight;value_CloseRight;value_LeadingToGoal;value_KeeperTouched;value_RelatedError1Id;value_HitWoodwork;value_FreeKick;value_HitLeftPost;value_Reaching;value_HighGkIntervention;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2692541837;134;49;1;13;5;4g68p0t2f5jzhzfr67i2rj1ex;1;32,1;74,8;2024-05-26T21:16:55.671Z;2024-05-26T21:16:55Z;[];5u3ohty1lsm0fn2ltez4g7o5w;B. Estrela;;;d1dfjadu57a6m4uh2jwpwi3h0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;0;0;13;5;Philadelphia Union II;785;MC;1,0
2692541861;135;43;1;13;5;4g68p0t2f5jzhzfr67i2rj1ex;1;0,0;0,0;2024-05-26T21:16:56.134Z;2024-05-26T21:17:04Z;[{'id': 5058013169, 'qualifierId': 212, 'value': '7.2'}, {'id': 5058013165, 'qualifierId': 140, 'value': '29.2'}, {'id': 5058013167, 'qualifierId': 141, 'value': '60.9'}, {'id': 5058013163, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058013171, 'qualifierId': 213, 'value': '4.61'}, {'id': 5058013341, 'qualifierId': 144, 'value': '1'}];5u3ohty1lsm0fn2ltez4g7o5w;B. Estrela;;;d1dfjadu57a6m4uh2jwpwi3h0;Deleted event;;;;;;;;;;4,61;;60,9;29,2;7,2;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;29,2;60,9;;;;;;;0;0;13;5;Philadelphia Union II;785;MC;1,0
2692541863;136;4;1;13;8;4g68p0t2f5jzhzfr67i2rj1ex;1;28,6;73,9;2024-05-26T21:16:58.554Z;2024-05-26T21:17:00Z;[{'id': 5058013191, 'qualifierId': 152}, {'id': 5058013187, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058013183, 'qualifierId': 13}, {'id': 5058013195, 'qualifierId': 285}, {'id': 5058013193, 'qualifierId': 265}, {'id': 5058013199, 'qualifierId': 233, 'value': '141'}];5u3ohty1lsm0fn2ltez4g7o5w;B. Estrela;;;d1dfjadu57a6m4uh2jwpwi3h0;Foul;;;;;;;;;;;;;;;;;;;141,0;;;1,0;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;0;0;13;8;Philadelphia Union II;788;MC;1,0
2692541847;141;4;1;13;8;1zgjjyruyufrkh4xjvryqsb1i;0;71,4;26,1;2024-05-26T21:16:58.555Z;2024-05-26T21:18:09Z;[{'id': 5058013127, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058013125, 'qualifierId': 13}, {'id': 5058013133, 'qualifierId': 286}, {'id': 5058013129, 'qualifierId': 152}, {'id': 5058013131, 'qualifierId': 265}, {'id': 5058013207, 'qualifierId': 233, 'value': '136'}];45v94x6b8g7n4xa3lsfdp6pzo;D. Vazquez;;;d1dfjadu57a6m4uh2jwpwi3h0;Foul;;;;;;;;;;;;;;;;;;;136,0;;1,0;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;13;8;New York RB II;788;AMC;1,0
2692541939;137;1;1;13;16;4g68p0t2f5jzhzfr67i2rj1ex;1;26,7;68,2;2024-05-26T21:17:06.391Z;2024-05-26T21:17:10Z;[{'id': 5058013577, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058013573, 'qualifierId': 152}, {'id': 5058013587, 'qualifierId': 213, 'value': '0.77'}, {'id': 5058013585, 'qualifierId': 212, 'value': '11.7'}, {'id': 5058013583, 'qualifierId': 141, 'value': '80.2'}, {'id': 5058013571, 'qualifierId': 5}, {'id': 5058013581, 'qualifierId': 140, 'value': '34.7'}];e2tuar1frliervcr2mnmvfspg;A. O'Connor;;;d1dfjadu57a6m4uh2jwpwi3h0;Pass;;;;;;;;;;0,77;;80,2;34,7;11,7;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;34,7;80,2;;;;;;;0;0;13;16;Philadelphia Union II;796;DC;1,0
2692541959;138;1;1;13;20;4g68p0t2f5jzhzfr67i2rj1ex;1;36,4;77,2;2024-05-26T21:17:10.358Z;2024-05-26T21:17:14Z;[{'id': 5058013723, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058013725, 'qualifierId': 140, 'value': '19.1'}, {'id': 5058013727, 'qualifierId': 141, 'value': '48.4'}, {'id': 5058013729, 'qualifierId': 212, 'value': '26.7'}, {'id': 5058013731, 'qualifierId': 213, 'value': '3.96'}];5u3ohty1lsm0fn2ltez4g7o5w;B. Estrela;;;d1dfjadu57a6m4uh2jwpwi3h0;Pass;;;;;;;;;;3,96;;48,4;19,1;26,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;19,1;48,4;;;;;;;0;0;13;20;Philadelphia Union II;800;MC;1,0
2692541979;139;1;1;13;23;4g68p0t2f5jzhzfr67i2rj1ex;1;19,1;48,4;2024-05-26T21:17:14.118Z;2024-05-26T21:21:14Z;[{'id': 5058013819, 'qualifierId': 141, 'value': '16.2'}, {'id': 5058013817, 'qualifierId': 140, 'value': '19.9'}, {'id': 5058013815, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058013823, 'qualifierId': 213, 'value': '4.75'}, {'id': 5058013821, 'qualifierId': 212, 'value': '21.9'}];bvtvko74cyeqe297mp6shrf2s;A. Stokes;;;d1dfjadu57a6m4uh2jwpwi3h0;Pass;;;;;;;;;;4,75;;16,2;19,9;21,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;19,9;16,2;;;;;;;0;0;13;23;Philadelphia Union II;803;GK;1,0
2692541991;140;1;1;13;27;4g68p0t2f5jzhzfr67i2rj1ex;0;21,8;15,5;2024-05-26T21:17:17.879Z;2024-05-26T21:17:19Z;[{'id': 5058013875, 'qualifierId': 141, 'value': '38.6'}, {'id': 5058013877, 'qualifierId': 212, 'value': '53.8'}, {'id': 5058013869, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058013873, 'qualifierId': 140, 'value': '70.8'}, {'id': 5058013865, 'qualifierId': 155}, {'id': 5058013879, 'qualifierId': 213, 'value': '0.30'}, {'id': 5058013881, 'qualifierId': 1}];e23u0x31okggroh6dkoqx5fdg;D. Alexandre;;;d1dfjadu57a6m4uh2jwpwi3h0;Pass;;;;;;;;;;0,3;;38,6;70,8;53,8;;1,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;70,8;38,6;;;;;;;0;0;13;27;Philadelphia Union II;807;DL;1,0
2692542003;142;1;1;13;29;1zgjjyruyufrkh4xjvryqsb1i;0;33,4;76,7;2024-05-26T21:17:19.865Z;2024-05-26T21:17:21Z;[{'id': 5058013941, 'qualifierId': 3}, {'id': 5058013945, 'qualifierId': 140, 'value': '58.3'}, {'id': 5058013947, 'qualifierId': 141, 'value': '75.7'}, {'id': 5058013951, 'qualifierId': 213, 'value': '6.26'}, {'id': 5058013943, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058013949, 'qualifierId': 212, 'value': '26.2'}];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;d1dfjadu57a6m4uh2jwpwi3h0;Pass;;;;;;;;;;6,26;;75,7;58,3;26,2;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;58,3;75,7;;;;;;;0;0;13;29;New York RB II;809;DC;1,0
2692542021;141;1;1;13;33;4g68p0t2f5jzhzfr67i2rj1ex;0;38,4;27,0;2024-05-26T21:17:23.446Z;2024-05-26T21:17:24Z;[{'id': 5058014047, 'qualifierId': 1}, {'id': 5058014045, 'qualifierId': 213, 'value': '0.71'}, {'id': 5058014039, 'qualifierId': 140, 'value': '69.9'}, {'id': 5058014043, 'qualifierId': 212, 'value': '43.5'}, {'id': 5058014035, 'qualifierId': 155}, {'id': 5058014037, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058014041, 'qualifierId': 141, 'value': '68.5'}];e23u0x31okggroh6dkoqx5fdg;D. Alexandre;;;d1dfjadu57a6m4uh2jwpwi3h0;Pass;;;;;;;;;;0,71;;68,5;69,9;43,5;;1,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;69,9;68,5;;;;;;;0;0;13;33;Philadelphia Union II;813;DL;1,0
2692542031;143;44;1;13;35;1zgjjyruyufrkh4xjvryqsb1i;1;35,6;35,7;2024-05-26T21:17:25.434Z;2024-05-26T21:17:26Z;[{'id': 5058014075, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058014077, 'qualifierId': 285}, {'id': 5058014093, 'qualifierId': 233, 'value': '142'}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;d1dfjadu57a6m4uh2jwpwi3h0;Aerial;;;;;;;;;;;;;;;;;;;142,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;13;35;New York RB II;815;DR;1,0
2692542035;142;44;1;13;35;4g68p0t2f5jzhzfr67i2rj1ex;0;64,4;64,3;2024-05-26T21:17:25.435Z;2024-05-26T21:17:27Z;[{'id': 5058014087, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058014105, 'qualifierId': 233, 'value': '143'}, {'id': 5058014089, 'qualifierId': 286}];e4rpnf90oa672lcm8ego7vllg;R. Mosquera;;;d1dfjadu57a6m4uh2jwpwi3h0;Aerial;;;;;;;;;;;;;;;;;;;143,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;0;0;13;35;Philadelphia Union II;815;ML;1,0
2692542041;144;1;1;13;35;1zgjjyruyufrkh4xjvryqsb1i;1;38,8;35,4;2024-05-26T21:17:25.753Z;2024-05-26T21:17:27Z;[{'id': 5058014121, 'qualifierId': 212, 'value': '10.6'}, {'id': 5058014119, 'qualifierId': 141, 'value': '44.8'}, {'id': 5058014115, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058014117, 'qualifierId': 140, 'value': '46.8'}, {'id': 5058014123, 'qualifierId': 213, 'value': '0.65'}, {'id': 5058014113, 'qualifierId': 3}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;d1dfjadu57a6m4uh2jwpwi3h0;Pass;;;;;;;;;;0,65;;44,8;46,8;10,6;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;46,8;44,8;;;;;;;0;0;13;35;New York RB II;815;DR;1,0
2692542045;145;1;1;13;37;1zgjjyruyufrkh4xjvryqsb1i;1;46,8;44,8;2024-05-26T21:17:27.593Z;2024-05-26T21:17:28Z;[{'id': 5058014139, 'qualifierId': 212, 'value': '10.8'}, {'id': 5058014137, 'qualifierId': 141, 'value': '52.7'}, {'id': 5058014135, 'qualifierId': 140, 'value': '55.7'}, {'id': 5058014133, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058014141, 'qualifierId': 213, 'value': '0.52'}, {'id': 5058014131, 'qualifierId': 155}];cjhjwaelyypl3ca9gpzu61vys;G. Sequera;;;d1dfjadu57a6m4uh2jwpwi3h0;Pass;;;;;;;;;;0,52;;52,7;55,7;10,8;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;55,7;52,7;;;;;;;0;0;13;37;New York RB II;817;MR;1,0
2692542059;146;1;1;13;38;1zgjjyruyufrkh4xjvryqsb1i;0;55,7;52,7;2024-05-26T21:17:28.508Z;2024-05-26T21:17:31Z;[{'id': 5058014211, 'qualifierId': 141, 'value': '28.8'}, {'id': 5058014209, 'qualifierId': 140, 'value': '68.2'}, {'id': 5058014213, 'qualifierId': 212, 'value': '20.9'}, {'id': 5058014205, 'qualifierId': 3}, {'id': 5058014215, 'qualifierId': 213, 'value': '5.39'}, {'id': 5058014207, 'qualifierId': 56, 'value': 'Center'}];9j3va21w5i9ypf8qmt4g1vggk;E. Davis;;;d1dfjadu57a6m4uh2jwpwi3h0;Pass;;;;;;;;;;5,39;;28,8;68,2;20,9;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;68,2;28,8;;;;;;;0;0;13;38;New York RB II;818;FW;1,0
2692542099;143;1;1;13;40;4g68p0t2f5jzhzfr67i2rj1ex;1;31,7;68,7;2024-05-26T21:17:31.258Z;2024-05-26T21:17:35Z;[{'id': 5058014421, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058014423, 'qualifierId': 140, 'value': '13.3'}, {'id': 5058014427, 'qualifierId': 212, 'value': '20.2'}, {'id': 5058014425, 'qualifierId': 141, 'value': '60.0'}, {'id': 5058014429, 'qualifierId': 213, 'value': '3.44'}];nhhmltlm3ayn7vqmp6etck5w;C. Ofori;;;d1dfjadu57a6m4uh2jwpwi3h0;Pass;;;;;;;;;;3,44;;60,0;13,3;20,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;13,3;60,0;;;;;;;0;0;13;40;Philadelphia Union II;820;DC;1,0
2692542113;144;1;1;13;44;4g68p0t2f5jzhzfr67i2rj1ex;0;13,0;56,0;2024-05-26T21:17:35.190Z;2024-05-26T21:17:38Z;[{'id': 5058014503, 'qualifierId': 140, 'value': '53.5'}, {'id': 5058014505, 'qualifierId': 141, 'value': '60.9'}, {'id': 5058014507, 'qualifierId': 212, 'value': '42.7'}, {'id': 5058014499, 'qualifierId': 157}, {'id': 5058014509, 'qualifierId': 213, 'value': '0.08'}, {'id': 5058014501, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058014511, 'qualifierId': 1}];bvtvko74cyeqe297mp6shrf2s;A. Stokes;;;d1dfjadu57a6m4uh2jwpwi3h0;Pass;;;;;;;;;;0,08;;60,9;53,5;42,7;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;53,5;60,9;;;;;;;0;0;13;44;Philadelphia Union II;824;GK;1,0
2692542133;147;1;1;13;48;1zgjjyruyufrkh4xjvryqsb1i;1;52,0;46,7;2024-05-26T21:17:39.225Z;2024-05-26T21:17:41Z;[{'id': 5058014627, 'qualifierId': 3}, {'id': 5058014635, 'qualifierId': 140, 'value': '72.8'}, {'id': 5058014637, 'qualifierId': 141, 'value': '40.3'}, {'id': 5058014645, 'qualifierId': 213, 'value': '6.09'}, {'id': 5058014631, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058014641, 'qualifierId': 212, 'value': '22.3'}];3h4x6eh6zkcaww4g6rhkwpbf8;Neil Pierre;;;d1dfjadu57a6m4uh2jwpwi3h0;Pass;;;;;;;;;;6,09;;40,3;72,8;22,3;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;72,8;40,3;;;;;;;0;0;13;48;New York RB II;828;DL;1,0
2692542147;148;1;1;13;50;1zgjjyruyufrkh4xjvryqsb1i;1;72,3;39,1;2024-05-26T21:17:41.290Z;2024-05-31T08:06:26Z;[{'id': 5062631391, 'qualifierId': 156}, {'id': 5058014755, 'qualifierId': 212, 'value': '12.3'}, {'id': 5058014757, 'qualifierId': 213, 'value': '1.97'}, {'id': 5058014753, 'qualifierId': 141, 'value': '55.8'}, {'id': 5058014749, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058014751, 'qualifierId': 140, 'value': '67.8'}];9j3va21w5i9ypf8qmt4g1vggk;E. Davis;;;d1dfjadu57a6m4uh2jwpwi3h0;Pass;;;;;;;;;;1,97;;55,8;67,8;12,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;67,8;55,8;;;;;;;0;0;13;50;New York RB II;830;FW;1,0
2692542151;145;45;1;13;52;4g68p0t2f5jzhzfr67i2rj1ex;0;35,2;48,0;2024-05-26T21:17:43.322Z;2024-05-31T08:08:11Z;[{'id': 5058014877, 'qualifierId': 233, 'value': '149'}, {'id': 5058014771, 'qualifierId': 285}, {'id': 5058014769, 'qualifierId': 56, 'value': 'Back'}];afqry84j23xgkhqryrontj190;I. Kasule;;;d1dfjadu57a6m4uh2jwpwi3h0;Challenge;;;;;;;;;;;;;;;;;;;149,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;0;0;13;52;Philadelphia Union II;832;MR;1,0
2692542163;149;3;1;13;52;1zgjjyruyufrkh4xjvryqsb1i;1;64,8;52,0;2024-05-26T21:17:43.322Z;2024-05-31T08:08:01Z;[{'id': 5062631417, 'qualifierId': 464}, {'id': 5058014849, 'qualifierId': 233, 'value': '145'}, {'id': 5058014807, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058014809, 'qualifierId': 286}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;d1dfjadu57a6m4uh2jwpwi3h0;Take On;;;;;;;;;;;;;;;;;;;145,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;13;52;New York RB II;832;ML;1,0
2692542165;150;61;1;13;54;1zgjjyruyufrkh4xjvryqsb1i;1;68,9;54,8;2024-05-26T21:17:44.552Z;2024-05-26T21:17:44Z;[{'id': 5058014811, 'qualifierId': 56, 'value': 'Center'}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;d1dfjadu57a6m4uh2jwpwi3h0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;13;54;New York RB II;834;ML;1,0
2692542177;151;1;1;13;55;1zgjjyruyufrkh4xjvryqsb1i;0;71,4;54,6;2024-05-26T21:17:45.802Z;2024-05-26T21:17:46Z;[{'id': 5058014917, 'qualifierId': 212, 'value': '10.7'}, {'id': 5058014915, 'qualifierId': 141, 'value': '38.9'}, {'id': 5058014913, 'qualifierId': 140, 'value': '71.6'}, {'id': 5058014911, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058014919, 'qualifierId': 213, 'value': '4.73'}];de6bz3uyz5ta17f0jnnfhzims;L. Soria;;;d1dfjadu57a6m4uh2jwpwi3h0;Pass;;;;;;;;;;4,73;;38,9;71,6;10,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;71,6;38,9;;;;;;;0;0;13;55;New York RB II;835;FW;1,0
2692542181;146;49;1;13;56;4g68p0t2f5jzhzfr67i2rj1ex;1;34,8;72,9;2024-05-26T21:17:47.143Z;2024-05-26T21:17:47Z;[];nhhmltlm3ayn7vqmp6etck5w;C. Ofori;;;d1dfjadu57a6m4uh2jwpwi3h0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;0;0;13;56;Philadelphia Union II;836;DC;1,0
