id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_Involved;value_Captain;value_TeamPlayerFormation;value_TeamFormation;value_Resume;value_JerseyNumber;value_TeamKit;value_DirectionOfPlay;value_Zone;value_PassEndX;value_Length;value_Angle;value_PassEndY;value_KickOff;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_DeletedEventType;value_HeadPass;value_Chipped;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_PlayersCaughtOffside;value_Indirect;value_BlockedPass;value_NextEventThrowIn;value_IncorrectOutOfPlayDecision;value_ThrowIn;value_ShirtPull/Holding;value_TakeOnSpace;value_TouchTypePass;value_OutOfPlay;value_SwitchOfPlay;value_Assist;value_Blocked;value_GkY;value_LowCentre;value_IndividualPlay;value_RightFooted;value_RelatedEventId;value_OutOfBoxCentre;value_GoalmouthZ;value_BlockedX;value_GkX;value_BlockedY;value_Assisted;value_GoalmouthY;value_RegularPlay;value_DefBlock;value_LowGkIntervention;value_KeeperThrow;value_TouchTypeControl;value_TakeOnOvertake;value_LowLeft;value_OverArm;value_Cross;value_OutSwinger;value_HighGkIntervention;value_Overrun;value_LeftFooted;value_InSwinger;value_Head;value_DrivenCross;value_Straight;value_BlockedCross;value_LayOff;value_ThroughBall;value_IntentionalAssist;value_BoxDeepLeft;value_CloseLeft;value_NextEventGoalKick;value_Low;value_GoalKick;value_Left;value_Right;value_CornerTaken;value_IntendedTackleTarget;value_FromCorner;value_TouchTypeClearance;value_CloseRightAndHigh;value_BoxCentre;value_Defensive1V1;value_PenaltyTakerId;value_Penalty;value_DeniedGoalScoringOpp;value_YellowCard;value_BigChance;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_NotAssisted;value_Diving;value_Saved;value_ParriedDanger;value_Hands;value_GkYTimeOfGoal;value_HighLeft;value_FirstTouch;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_SetPiece;value_GoalShotGameClock;value_CloseRight;value_FloatedCross;value_ParriedSafe;value_Standing;value_MediumGkIntervention;value_Collected;value_NotVisible;value_FlickOn;value_RecklessOffence;value_FreeKick;value_LowRight;value_Volley;value_BoxLeft;value_SixYardBlocked;value_PullBack;value_DrinksBreak;value_RefereeDelay;value_SmallBoxLeft;value_Handball;value_Shove/Push;value_BlockedClearance;value_High;value_GkKickFromHands;value_TacticalFoul;value_FollowsADribble;value_SoloRun;value_Tap;value_Minutes;value_SwerveRight;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_Unchallenged;value_HighRight;value_BoxRight;value_Reaching;value_1On1;value_Feet;value_Sliding;value_CaptainChange;value_HighCentre;value_KeeperTouched;value_SmallBoxCentre;value_LeadingToAttempt;value_RelatedError1Id;value_BoxDeepRight;value_FastBreak;value_SwerveLeft;value_NotPastGoalLine;value_MisHit;value_InjuredPlayerId;value_Injury;value_RedCard;value_FoulAndAbusiveLanguage;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2710906309;450;49;2;53;20;6ddsx316t3j0z6nolrky9k4r8;1;35,3;18,8;2024-08-19T00:15:45.929Z;2024-08-19T00:15:56Z;[];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;;;erlouwa9mxt0hd06rb10ml8us;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;53;20;Orlando City B;3200;MC;1,0
2710906317;451;4;2;53;20;6ddsx316t3j0z6nolrky9k4r8;1;34,0;20,4;2024-08-19T00:15:46.573Z;2024-08-19T00:15:51Z;[{'id': 5159342327, 'qualifierId': 152}, {'id': 5159342331, 'qualifierId': 286}, {'id': 5159342323, 'qualifierId': 13}, {'id': 5159342329, 'qualifierId': 265}, {'id': 5159342351, 'qualifierId': 233, 'value': '465'}, {'id': 5159342325, 'qualifierId': 56, 'value': 'Back'}];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;;;erlouwa9mxt0hd06rb10ml8us;Foul;;;;;;;;;;;;;;;;;;465,0;1,0;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;53;20;Orlando City B;3200;MC;1,0
2710906295;465;4;2;53;20;479lsfr4cwlzewpbuda3y2xv4;0;66,0;79,6;2024-08-19T00:15:46.574Z;2024-08-19T00:15:51Z;[{'id': 5159342371, 'qualifierId': 233, 'value': '451'}, {'id': 5159342255, 'qualifierId': 152}, {'id': 5159342257, 'qualifierId': 265}, {'id': 5159342367, 'qualifierId': 285}, {'id': 5159342253, 'qualifierId': 56, 'value': 'Left'}, {'id': 5159342251, 'qualifierId': 13}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;erlouwa9mxt0hd06rb10ml8us;Foul;;;;;;;;;;;;;;;;;;451,0;;1,0;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;53;20;New York City II;3200;AMC;1,0
2710906411;452;1;2;53;36;6ddsx316t3j0z6nolrky9k4r8;1;35,9;18,3;2024-08-19T00:16:01.857Z;2024-08-19T00:16:03Z;[{'id': 5159342947, 'qualifierId': 212, 'value': '8.2'}, {'id': 5159342949, 'qualifierId': 213, 'value': '2.02'}, {'id': 5159342941, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159342943, 'qualifierId': 140, 'value': '32.5'}, {'id': 5159342939, 'qualifierId': 152}, {'id': 5159342937, 'qualifierId': 5}, {'id': 5159342945, 'qualifierId': 141, 'value': '29.2'}];2676930j149yvanqev61emh62;J. Rozhansky;;;erlouwa9mxt0hd06rb10ml8us;Pass;;;;;;;;;;;32,5;8,2;2,02;29,2;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;32,5;29,2;;;;;;;;0;53;36;Orlando City B;3216;MC;1,0
2710906441;453;1;2;53;37;6ddsx316t3j0z6nolrky9k4r8;1;32,5;29,2;2024-08-19T00:16:03.473Z;2024-08-19T01:17:49Z;[{'id': 5159343103, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159343105, 'qualifierId': 140, 'value': '56.5'}, {'id': 5159343109, 'qualifierId': 212, 'value': '26.0'}, {'id': 5159343111, 'qualifierId': 213, 'value': '0.25'}, {'id': 5159343107, 'qualifierId': 141, 'value': '38.6'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;erlouwa9mxt0hd06rb10ml8us;Pass;;;;;;;;;;;56,5;26,0;0,25;38,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;56,5;38,6;;;;;;;;0;53;37;Orlando City B;3217;Sub;1,0
2710906435;466;83;2;53;40;479lsfr4cwlzewpbuda3y2xv4;0;43,9;65,2;2024-08-19T00:16:06.133Z;2024-08-21T15:35:08Z;[{'id': 5159343547, 'qualifierId': 399, 'value': 'cwyml9l4tfvb4ceh8tv3au0wk'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;erlouwa9mxt0hd06rb10ml8us;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;53;40;New York City II;3220;MC;1,0
2711499979;823;1;2;53;41;6ddsx316t3j0z6nolrky9k4r8;1;56,6;46,7;2024-08-19T00:16:07.065Z;2024-08-21T12:11:33Z;[{'id': 5162650987, 'qualifierId': 56, 'value': 'Right'}, {'id': 5162650993, 'qualifierId': 212, 'value': '24.7'}, {'id': 5162650991, 'qualifierId': 141, 'value': '14.7'}, {'id': 5162650989, 'qualifierId': 140, 'value': '67.7'}, {'id': 5162650995, 'qualifierId': 213, 'value': '5.20'}];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;;;erlouwa9mxt0hd06rb10ml8us;Pass;;;;;;;;;;;67,7;24,7;5,2;14,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;67,7;14,7;;;;;;;;0;53;41;Orlando City B;3221;MC;1,0
2710906499;454;1;2;53;46;6ddsx316t3j0z6nolrky9k4r8;1;63,4;30,3;2024-08-19T00:16:12.176Z;2024-08-21T12:12:23Z;[{'id': 5159343435, 'qualifierId': 212, 'value': '17.7'}, {'id': 5159343431, 'qualifierId': 140, 'value': '64.9'}, {'id': 5159343433, 'qualifierId': 141, 'value': '4.4'}, {'id': 5159343429, 'qualifierId': 56, 'value': 'Right'}, {'id': 5159343437, 'qualifierId': 213, 'value': '4.80'}];1p4rbf4wumfagv2ntlewdxey;R. Arévalo;;;erlouwa9mxt0hd06rb10ml8us;Pass;;;;;;;;;;;64,9;17,7;4,8;4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;64,9;4,4;;;;;;;;0;53;46;Orlando City B;3226;FWR;1,0
2710906509;455;1;2;53;49;6ddsx316t3j0z6nolrky9k4r8;1;55,5;22,1;2024-08-19T00:16:15.216Z;2024-08-19T00:16:16Z;[{'id': 5159343483, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159343489, 'qualifierId': 212, 'value': '12.9'}, {'id': 5159343491, 'qualifierId': 213, 'value': '1.08'}, {'id': 5159343487, 'qualifierId': 141, 'value': '38.8'}, {'id': 5159343485, 'qualifierId': 140, 'value': '61.3'}];2676930j149yvanqev61emh62;J. Rozhansky;;;erlouwa9mxt0hd06rb10ml8us;Pass;;;;;;;;;;;61,3;12,9;1,08;38,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;61,3;38,8;;;;;;;;0;53;49;Orlando City B;3229;MC;1,0
2710906541;456;1;2;53;51;6ddsx316t3j0z6nolrky9k4r8;1;60,7;35,4;2024-08-19T00:16:16.768Z;2024-08-19T00:16:19Z;[{'id': 5159343625, 'qualifierId': 212, 'value': '16.0'}, {'id': 5159343623, 'qualifierId': 141, 'value': '12.2'}, {'id': 5159343619, 'qualifierId': 56, 'value': 'Right'}, {'id': 5159343621, 'qualifierId': 140, 'value': '63.0'}, {'id': 5159343627, 'qualifierId': 213, 'value': '4.86'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;erlouwa9mxt0hd06rb10ml8us;Pass;;;;;;;;;;;63,0;16,0;4,86;12,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;63,0;12,2;;;;;;;;0;53;51;Orlando City B;3231;Sub;1,0
2711500151;824;1;2;53;51;6ddsx316t3j0z6nolrky9k4r8;1;56,0;36,0;2024-08-19T00:16:17.713Z;2024-08-21T12:12:58Z;[{'id': 5162652057, 'qualifierId': 212, 'value': '19.0'}, {'id': 5162652053, 'qualifierId': 140, 'value': '63.9'}, {'id': 5162652059, 'qualifierId': 213, 'value': '1.12'}, {'id': 5162652051, 'qualifierId': 56, 'value': 'Center'}, {'id': 5162652055, 'qualifierId': 141, 'value': '61.1'}];2676930j149yvanqev61emh62;J. Rozhansky;;;erlouwa9mxt0hd06rb10ml8us;Pass;;;;;;;;;;;63,9;19,0;1,12;61,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;63,9;61,1;;;;;;;;0;53;51;Orlando City B;3231;MC;1,0
2711500155;825;1;2;53;52;6ddsx316t3j0z6nolrky9k4r8;1;56,4;48,4;2024-08-19T00:16:18.114Z;2024-08-21T12:13:03Z;[{'id': 5162652095, 'qualifierId': 213, 'value': '5.16'}, {'id': 5162652093, 'qualifierId': 212, 'value': '18.7'}, {'id': 5162652089, 'qualifierId': 140, 'value': '64.1'}, {'id': 5162652091, 'qualifierId': 141, 'value': '23.6'}, {'id': 5162652087, 'qualifierId': 56, 'value': 'Center'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;erlouwa9mxt0hd06rb10ml8us;Pass;;;;;;;;;;;64,1;18,7;5,16;23,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;64,1;23,6;;;;;;;;0;53;52;Orlando City B;3232;Sub;1,0
2710906561;457;1;2;53;53;6ddsx316t3j0z6nolrky9k4r8;1;65,5;16,8;2024-08-19T00:16:19.657Z;2024-08-19T00:16:22Z;[{'id': 5159343741, 'qualifierId': 213, 'value': '1.61'}, {'id': 5159343737, 'qualifierId': 141, 'value': '41.8'}, {'id': 5159343739, 'qualifierId': 212, 'value': '17.0'}, {'id': 5159343735, 'qualifierId': 140, 'value': '64.9'}, {'id': 5159343733, 'qualifierId': 56, 'value': 'Center'}];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;;;erlouwa9mxt0hd06rb10ml8us;Pass;;;;;;;;;;;64,9;17,0;1,61;41,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;64,9;41,8;;;;;;;;0;53;53;Orlando City B;3233;MC;1,0
2710906591;458;1;2;53;56;6ddsx316t3j0z6nolrky9k4r8;1;65,3;33,9;2024-08-19T00:16:22.377Z;2024-08-19T00:16:26Z;[{'id': 5159343915, 'qualifierId': 141, 'value': '38.3'}, {'id': 5159343913, 'qualifierId': 140, 'value': '77.1'}, {'id': 5159343919, 'qualifierId': 213, 'value': '0.24'}, {'id': 5159343911, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159343917, 'qualifierId': 212, 'value': '12.7'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;erlouwa9mxt0hd06rb10ml8us;Pass;;;;;;;;;;;77,1;12,7;0,24;38,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;77,1;38,3;;;;;;;;0;53;56;Orlando City B;3236;Sub;1,0
2711500287;826;1;2;54;0;6ddsx316t3j0z6nolrky9k4r8;1;78,9;38,0;2024-08-19T00:16:26.413Z;2024-08-21T12:14:37Z;[{'id': 5162652897, 'qualifierId': 212, 'value': '7.7'}, {'id': 5162652893, 'qualifierId': 140, 'value': '76.2'}, {'id': 5162652891, 'qualifierId': 56, 'value': 'Center'}, {'id': 5162652899, 'qualifierId': 213, 'value': '1.95'}, {'id': 5162652895, 'qualifierId': 141, 'value': '48.5'}];1p4rbf4wumfagv2ntlewdxey;R. Arévalo;;;erlouwa9mxt0hd06rb10ml8us;Pass;;;;;;;;;;;76,2;7,7;1,95;48,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;76,2;48,5;;;;;;;;0;54;0;Orlando City B;3240;FWR;1,0
2711500337;827;1;2;54;1;6ddsx316t3j0z6nolrky9k4r8;1;79,3;52,7;2024-08-19T00:16:27.662Z;2024-08-21T12:14:46Z;[{'id': 5162653177, 'qualifierId': 140, 'value': '65.9'}, {'id': 5162653183, 'qualifierId': 213, 'value': '3.13'}, {'id': 5162653179, 'qualifierId': 141, 'value': '53.0'}, {'id': 5162653173, 'qualifierId': 156}, {'id': 5162653181, 'qualifierId': 212, 'value': '14.1'}, {'id': 5162653175, 'qualifierId': 56, 'value': 'Center'}];1cfm4ne1po0mld4bl37deg36c;J. Shore;;;erlouwa9mxt0hd06rb10ml8us;Pass;;;;;;;;;;;65,9;14,1;3,13;53,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;65,9;53,0;;;;;;;;0;54;1;Orlando City B;3241;MC;1,0
2710906639;459;1;2;54;3;6ddsx316t3j0z6nolrky9k4r8;1;75,3;42,8;2024-08-19T00:16:29.312Z;2024-08-21T12:14:13Z;[{'id': 5159344147, 'qualifierId': 213, 'value': '0.96'}, {'id': 5159344141, 'qualifierId': 140, 'value': '87.6'}, {'id': 5159344143, 'qualifierId': 141, 'value': '70.0'}, {'id': 5159344999, 'qualifierId': 154}, {'id': 5159344139, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159344997, 'qualifierId': 210, 'value': '15'}, {'id': 5159344145, 'qualifierId': 212, 'value': '22.6'}];1p4rbf4wumfagv2ntlewdxey;R. Arévalo;1,0;;erlouwa9mxt0hd06rb10ml8us;Pass;;;;;;;;;;;87,6;22,6;0,96;70,0;;;;;;;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;87,6;70,0;;;;;;;;0;54;3;Orlando City B;3243;FWR;1,0
2710906641;460;15;2;54;5;6ddsx316t3j0z6nolrky9k4r8;1;95,5;65,2;2024-08-19T00:16:31.065Z;2024-08-27T15:43:21Z;[{'id': 5162654407, 'qualifierId': 214}, {'id': 5159345015, 'qualifierId': 103, 'value': '1.9'}, {'id': 5159345009, 'qualifierId': 55, 'value': '459'}, {'id': 5159345001, 'qualifierId': 72}, {'id': 5159344155, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159457291, 'qualifierId': 65}, {'id': 5159345013, 'qualifierId': 102, 'value': '50.6'}, {'id': 5159345005, 'qualifierId': 29}, {'id': 5159344151, 'qualifierId': 22}, {'id': 5162654409, 'qualifierId': 89}, {'id': 5159345003, 'qualifierId': 78}, {'id': 5159345029, 'qualifierId': 233, 'value': '468'}, {'id': 5159345021, 'qualifierId': 147, 'value': '59.8'}, {'id': 5159345019, 'qualifierId': 146, 'value': '97.5'}, {'id': 5159345007, 'qualifierId': 154}];2s085s5fgmzsmf7oup7aekm0a;N. Kapanadze;;;erlouwa9mxt0hd06rb10ml8us;Attempt Saved;;;;;;;;;;;;;;;;;;468,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;459,0;;1,9;97,5;;59,8;1,0;50,6;1,0;;;;;;;;;;;;1,0;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;97,5;59,8;50,6;1.9;459,0;1p4rbf4wumfagv2ntlewdxey;;0;54;5;Orlando City B;3245;Sub;1,0
2710906619;468;10;2;54;5;479lsfr4cwlzewpbuda3y2xv4;1;2,7;40,4;2024-08-19T00:16:31.165Z;2024-08-27T15:43:30Z;[{'id': 5162654777, 'qualifierId': 376}, {'id': 5159344065, 'qualifierId': 56, 'value': 'Back'}, {'id': 5162654701, 'qualifierId': 183}, {'id': 5159345033, 'qualifierId': 233, 'value': '460'}, {'id': 5159344137, 'qualifierId': 389}, {'id': 5159344057, 'qualifierId': 173}];8h2vywep73yn25kus2nda8ga2;C. Mercado;;;erlouwa9mxt0hd06rb10ml8us;Save;;;;;;;;;;;;;;;;;;460,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;54;5;New York City II;3245;GK;1,0
2710906651;469;12;2;54;10;479lsfr4cwlzewpbuda3y2xv4;1;6,1;45,7;2024-08-19T00:16:35.870Z;2024-08-19T00:16:37Z;[{'id': 5159344205, 'qualifierId': 167}, {'id': 5159344203, 'qualifierId': 213, 'value': '4.28'}, {'id': 5159344201, 'qualifierId': 212, 'value': '16.5'}, {'id': 5159344197, 'qualifierId': 140, 'value': '0.0'}, {'id': 5159344199, 'qualifierId': 141, 'value': '23.7'}, {'id': 5159344195, 'qualifierId': 56, 'value': 'Back'}];2wsgrwgiotfis2l96i0sxlvys;T. Reid-Brown;;;erlouwa9mxt0hd06rb10ml8us;Clearance;;;;;;;;;;;0,0;16,5;4,28;23,7;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;0,0;23,7;;;;;;;;0;54;10;New York City II;3250;DC;1,0
2710906647;461;6;2;54;10;6ddsx316t3j0z6nolrky9k4r8;1;97,4;72,7;2024-08-19T00:16:36Z;2024-08-19T00:32:08Z;[{'id': 5159344243, 'qualifierId': 233, 'value': '470'}, {'id': 5159344231, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159344233, 'qualifierId': 73}];2s085s5fgmzsmf7oup7aekm0a;N. Kapanadze;;;erlouwa9mxt0hd06rb10ml8us;Corner Awarded;;;;;;;;;;;;;;;;;;470,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;54;10;Orlando City B;3250;Sub;1,0
2710906653;470;6;2;54;10;479lsfr4cwlzewpbuda3y2xv4;0;2,6;27,3;2024-08-19T00:16:36Z;2024-08-21T12:17:33Z;[{'id': 5159344237, 'qualifierId': 73}, {'id': 5159344251, 'qualifierId': 233, 'value': '461'}, {'id': 5159344235, 'qualifierId': 56, 'value': 'Back'}];2wsgrwgiotfis2l96i0sxlvys;T. Reid-Brown;;;erlouwa9mxt0hd06rb10ml8us;Corner Awarded;;;;;;;;;;;;;;;;;;461,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;54;10;New York City II;3250;DC;1,0
