id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_Involved;value_PlayerPosition;value_TeamFormation;value_TeamPlayerFormation;value_TeamKit;value_Resume;value_Captain;value_DirectionOfPlay;value_PassEndY;value_Length;value_Angle;value_PassEndX;value_KickOff;value_Zone;value_ShirtPull/Holding;value_Offensive;value_OppositeRelatedEventId;value_Foul;value_Direct;value_Defensive;value_FreeKickTaken;value_IntendedTackleTarget;value_DeletedEventType;value_LongBall;value_BlockedPass;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_Cross;value_Chipped;value_AttemptedTackle;value_Head;value_Assist;value_GoalmouthY;value_RelatedEventId;value_BlockedX;value_RegularPlay;value_IndividualPlay;value_Assisted;value_OutOfBoxCentre;value_LeftFooted;value_BlockedY;value_LowCentre;value_GoalmouthZ;value_Standing;value_Collected;value_Hands;value_KeeperThrow;value_NextEventGoalKick;value_High;value_GoalKick;value_Launch;value_HeadPass;value_Shove/Push;value_Handball;value_SwitchOfPlay;value_OverArm;value_LayOff;value_TacticalFoul;value_YellowCard;value_RecklessOffence;value_NotVisible;value_Left;value_Right;value_CornerTaken;value_Straight;value_RightFooted;value_HighCentre;value_Reaching;value_InSwinger;value_IntentionalAssist;value_BoxCentre;value_GkY;value_FirstTouch;value_CloseLeft;value_GkX;value_OverhitCross;value_Dissent;value_Overrun;value_BlockedCross;value_HighClaim;value_GkKickFromHands;value_BoxRight;value_LowRight;value_Minutes;value_EndType;value_BoxLeft;value_HighLeft;value_FlickOn;value_LowLeft;value_Blocked;value_DefBlock;value_OutSwinger;value_BoxDeepLeft;value_Low;value_35Centre;value_BigChance;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_ThroughBall;value_InjuredPlayerId;value_Injury;value_CloseRight;value_FromCorner;value_Feet;value_Stooping;value_ParriedSafe;value_SmallBoxCentre;value_NotAssisted;value_Sliding;value_HitLeftPost;value_GoalShotGameClock;value_GoalShotTimestamp;value_HitWoodwork;value_GkHoof;value_AerialFoul;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2732022503;827;1;2;51;38;2nnef9tr9g7m2s6n873qif95g;0;15,0;19,4;2024-10-06T18:18:02.204Z;2024-10-06T19:08:46Z;[{'id': 5274972253, 'qualifierId': 213, 'value': '6.15'}, {'id': 5274972245, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274972249, 'qualifierId': 141, 'value': '18.3'}, {'id': 5274972247, 'qualifierId': 140, 'value': '20.5'}, {'id': 5274972243, 'qualifierId': 155}, {'id': 5274972251, 'qualifierId': 212, 'value': '5.8'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;jsfono2kxucpdz0mkzlx3cb8;Pass;;;;;;;;;;18,3;5,8;6,15;20,5;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;20,5;18,3;;;;;;;0;0;51;38;Inter Miami II;3098;FW;1,0
2731965617;405;8;2;51;40;c7c4wwva2u1vb3rr7rwava044;1;60,5;80,5;2024-10-06T18:18:04.903Z;2024-10-06T18:18:05Z;[{'id': 5274650653, 'qualifierId': 15}, {'id': 5274650601, 'qualifierId': 56, 'value': 'Left'}];bn5ic0uuxaupf6hs2tgqqq0b8;S. Morales;;;jsfono2kxucpdz0mkzlx3cb8;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;51;40;Carolina Core;3100;MC;1,0
2731965743;406;1;2;51;45;c7c4wwva2u1vb3rr7rwava044;1;63,6;77,0;2024-10-06T18:18:09.655Z;2024-10-06T18:18:12Z;[{'id': 5274651327, 'qualifierId': 212, 'value': '13.8'}, {'id': 5274651329, 'qualifierId': 213, 'value': '5.44'}, {'id': 5274651323, 'qualifierId': 141, 'value': '61.8'}, {'id': 5274651319, 'qualifierId': 140, 'value': '72.3'}, {'id': 5274651317, 'qualifierId': 56, 'value': 'Center'}];bn5ic0uuxaupf6hs2tgqqq0b8;S. Morales;;;jsfono2kxucpdz0mkzlx3cb8;Pass;;;;;;;;;;61,8;13,8;5,44;72,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;72,3;61,8;;;;;;;0;0;51;45;Carolina Core;3105;MC;1,0
2731965879;407;1;2;51;47;c7c4wwva2u1vb3rr7rwava044;1;74,4;60,9;2024-10-06T18:18:11.928Z;2024-10-06T18:18:19Z;[{'id': 5274652133, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274652143, 'qualifierId': 141, 'value': '62.7'}, {'id': 5274652145, 'qualifierId': 212, 'value': '1.9'}, {'id': 5274652149, 'qualifierId': 213, 'value': '2.45'}, {'id': 5274652139, 'qualifierId': 140, 'value': '73.0'}];9z7fz0c95ib7oniguzwbihs0k;A. Flores;;;jsfono2kxucpdz0mkzlx3cb8;Pass;;;;;;;;;;62,7;1,9;2,45;73,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;73,0;62,7;;;;;;;0;0;51;47;Carolina Core;3107;FWR;1,0
2731965891;408;1;2;51;55;c7c4wwva2u1vb3rr7rwava044;0;95,7;75,4;2024-10-06T18:18:19.448Z;2024-10-06T18:18:21Z;[{'id': 5274652341, 'qualifierId': 236}, {'id': 5274652213, 'qualifierId': 155}, {'id': 5274652221, 'qualifierId': 212, 'value': '1.8'}, {'id': 5274652343, 'qualifierId': 233, 'value': '482'}, {'id': 5274652211, 'qualifierId': 2}, {'id': 5274652223, 'qualifierId': 213, 'value': '5.35'}, {'id': 5274652347, 'qualifierId': 286}, {'id': 5274652215, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274652219, 'qualifierId': 141, 'value': '73.3'}, {'id': 5274652217, 'qualifierId': 140, 'value': '96.7'}];bn5ic0uuxaupf6hs2tgqqq0b8;S. Morales;;;jsfono2kxucpdz0mkzlx3cb8;Pass;;;;;;;;;;73,3;1,8;5,35;96,7;;;;1,0;482,0;;;;;;;;1,0;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;96,7;73,3;;;;;;;0;0;51;55;Carolina Core;3115;MC;1,0
2731965907;482;12;2;51;55;2nnef9tr9g7m2s6n873qif95g;1;1,2;24,9;2024-10-06T18:18:19.548Z;2024-10-06T18:18:21Z;[{'id': 5274652329, 'qualifierId': 185}, {'id': 5274652331, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274652353, 'qualifierId': 233, 'value': '408'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;jsfono2kxucpdz0mkzlx3cb8;Clearance;;;;;;;;;;;;;;;;;;408,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;51;55;Inter Miami II;3115;DC;1,0
2731965955;483;4;2;51;59;2nnef9tr9g7m2s6n873qif95g;1;4,8;7,2;2024-10-06T18:18:23.745Z;2024-10-06T18:18:44Z;[{'id': 5274652653, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274652651, 'qualifierId': 13}, {'id': 5274652659, 'qualifierId': 285}, {'id': 5274652655, 'qualifierId': 152}, {'id': 5274654933, 'qualifierId': 294}, {'id': 5274652913, 'qualifierId': 233, 'value': '409'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;jsfono2kxucpdz0mkzlx3cb8;Foul;;;;;;;;;;;;;;;;;;409,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;51;59;Inter Miami II;3119;DC;1,0
2731965965;409;4;2;51;59;c7c4wwva2u1vb3rr7rwava044;0;95,2;92,8;2024-10-06T18:18:23.746Z;2024-10-06T18:18:44Z;[{'id': 5274652893, 'qualifierId': 56, 'value': 'Left'}, {'id': 5274652891, 'qualifierId': 294}, {'id': 5274652889, 'qualifierId': 13}, {'id': 5274652937, 'qualifierId': 233, 'value': '483'}, {'id': 5274652895, 'qualifierId': 152}, {'id': 5274652897, 'qualifierId': 286}];9z7fz0c95ib7oniguzwbihs0k;A. Flores;;;jsfono2kxucpdz0mkzlx3cb8;Foul;;;;;;;;;;;;;;;;;1,0;483,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;51;59;Carolina Core;3119;FWR;1,0
2731967161;484;1;2;52;46;2nnef9tr9g7m2s6n873qif95g;1;5,2;9,4;2024-10-06T18:19:10.846Z;2024-10-06T19:09:40Z;[{'id': 5274659095, 'qualifierId': 213, 'value': '6.10'}, {'id': 5274659087, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274659089, 'qualifierId': 140, 'value': '24.2'}, {'id': 5274659085, 'qualifierId': 152}, {'id': 5274659091, 'qualifierId': 141, 'value': '4.1'}, {'id': 5274659083, 'qualifierId': 5}, {'id': 5274659093, 'qualifierId': 212, 'value': '20.3'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;jsfono2kxucpdz0mkzlx3cb8;Pass;;;;;;;;;;4,1;20,3;6,1;24,2;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;24,2;4,1;;;;;;;0;0;52;46;Inter Miami II;3166;DC;1,0
2731967205;485;1;2;52;53;2nnef9tr9g7m2s6n873qif95g;1;25,4;8,2;2024-10-06T18:19:17.806Z;2024-10-06T18:21:01Z;[{'id': 5274659341, 'qualifierId': 212, 'value': '44.4'}, {'id': 5274659333, 'qualifierId': 196}, {'id': 5274659343, 'qualifierId': 213, 'value': '1.60'}, {'id': 5274659345, 'qualifierId': 1}, {'id': 5274659335, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274659339, 'qualifierId': 141, 'value': '73.5'}, {'id': 5274659337, 'qualifierId': 140, 'value': '24.3'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;jsfono2kxucpdz0mkzlx3cb8;Pass;;;;;;;;;;73,5;44,4;1,6;24,3;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;24,3;73,5;;;;;;;0;0;52;53;Inter Miami II;3173;DC;1,0
2731967293;486;1;2;52;57;2nnef9tr9g7m2s6n873qif95g;1;30,5;76,3;2024-10-06T18:19:21.776Z;2024-10-06T18:19:24Z;[{'id': 5274659807, 'qualifierId': 141, 'value': '94.7'}, {'id': 5274659809, 'qualifierId': 212, 'value': '24.5'}, {'id': 5274659805, 'qualifierId': 140, 'value': '50.6'}, {'id': 5274659811, 'qualifierId': 213, 'value': '0.54'}, {'id': 5274659803, 'qualifierId': 56, 'value': 'Left'}];1y1nw8t5bj1r6dqie0v1i189g;Juan Pablo Rodríguez;;;jsfono2kxucpdz0mkzlx3cb8;Pass;;;;;;;;;;94,7;24,5;0,54;50,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;50,6;94,7;;;;;;;0;0;52;57;Inter Miami II;3177;DC;1,0
2731967365;487;1;2;53;0;2nnef9tr9g7m2s6n873qif95g;1;55,3;83,0;2024-10-06T18:19:24.626Z;2024-10-06T18:19:28Z;[{'id': 5274660219, 'qualifierId': 141, 'value': '88.1'}, {'id': 5274660223, 'qualifierId': 213, 'value': '0.22'}, {'id': 5274660217, 'qualifierId': 140, 'value': '70.1'}, {'id': 5274660215, 'qualifierId': 56, 'value': 'Left'}, {'id': 5274660221, 'qualifierId': 212, 'value': '15.9'}];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;;jsfono2kxucpdz0mkzlx3cb8;Pass;;;;;;;;;;88,1;15,9;0,22;70,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;70,1;88,1;;;;;;;0;0;53;0;Inter Miami II;3180;DMC;1,0
2731967437;488;1;2;53;4;2nnef9tr9g7m2s6n873qif95g;1;66,5;86,3;2024-10-06T18:19:28.466Z;2024-10-06T18:19:31Z;[{'id': 5274660605, 'qualifierId': 213, 'value': '2.97'}, {'id': 5274660601, 'qualifierId': 141, 'value': '89.6'}, {'id': 5274660597, 'qualifierId': 56, 'value': 'Left'}, {'id': 5274660599, 'qualifierId': 140, 'value': '54.3'}, {'id': 5274660603, 'qualifierId': 212, 'value': '13.0'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;jsfono2kxucpdz0mkzlx3cb8;Pass;;;;;;;;;;89,6;13,0;2,97;54,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;54,3;89,6;;;;;;;0;0;53;4;Inter Miami II;3184;FW;1,0
2731967507;489;1;2;53;6;2nnef9tr9g7m2s6n873qif95g;1;54,7;90,2;2024-10-06T18:19:31.156Z;2024-10-06T18:19:35Z;[{'id': 5274660963, 'qualifierId': 141, 'value': '62.3'}, {'id': 5274660955, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274660967, 'qualifierId': 212, 'value': '19.0'}, {'id': 5274660969, 'qualifierId': 213, 'value': '4.63'}, {'id': 5274660959, 'qualifierId': 140, 'value': '53.2'}];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;;jsfono2kxucpdz0mkzlx3cb8;Pass;;;;;;;;;;62,3;19,0;4,63;53,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;53,2;62,3;;;;;;;0;0;53;6;Inter Miami II;3186;DMC;1,0
2731967569;490;1;2;53;11;2nnef9tr9g7m2s6n873qif95g;1;53,4;43,9;2024-10-06T18:19:35.826Z;2024-10-06T18:19:38Z;[{'id': 5274661279, 'qualifierId': 140, 'value': '68.8'}, {'id': 5274661281, 'qualifierId': 141, 'value': '6.7'}, {'id': 5274661277, 'qualifierId': 56, 'value': 'Right'}, {'id': 5274661285, 'qualifierId': 213, 'value': '5.28'}, {'id': 5274661283, 'qualifierId': 212, 'value': '30.0'}];f3uzkdl46t1mujsddhr5tg07o;M. Alenga;;;jsfono2kxucpdz0mkzlx3cb8;Pass;;;;;;;;;;6,7;30,0;5,28;68,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;68,8;6,7;;;;;;;0;0;53;11;Inter Miami II;3191;DMC;1,0
2731967649;491;1;2;53;14;2nnef9tr9g7m2s6n873qif95g;1;68,9;7,0;2024-10-06T18:19:38.336Z;2024-10-06T18:19:42Z;[{'id': 5274661749, 'qualifierId': 141, 'value': '6.4'}, {'id': 5274661747, 'qualifierId': 140, 'value': '84.9'}, {'id': 5274661753, 'qualifierId': 213, 'value': '6.26'}, {'id': 5274661745, 'qualifierId': 56, 'value': 'Right'}, {'id': 5274661751, 'qualifierId': 212, 'value': '16.8'}];4t078b0rnzmi8u83wzmdwze38;C. Díaz;;;jsfono2kxucpdz0mkzlx3cb8;Pass;;;;;;;;;;6,4;16,8;6,26;84,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;84,9;6,4;;;;;;;0;0;53;14;Inter Miami II;3194;DMR;1,0
2731967691;492;1;2;53;18;2nnef9tr9g7m2s6n873qif95g;0;91,7;9,1;2024-10-06T18:19:42.237Z;2024-10-06T18:19:44Z;[{'id': 5274661997, 'qualifierId': 213, 'value': '1.64'}, {'id': 5274661995, 'qualifierId': 212, 'value': '28.9'}, {'id': 5274661991, 'qualifierId': 140, 'value': '89.7'}, {'id': 5274661981, 'qualifierId': 2}, {'id': 5274661989, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274661993, 'qualifierId': 141, 'value': '51.5'}, {'id': 5274661987, 'qualifierId': 155}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;jsfono2kxucpdz0mkzlx3cb8;Pass;;;;;;;;;;51,5;28,9;1,64;89,7;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;89,7;51,5;;;;;;;0;0;53;18;Inter Miami II;3198;AMC;1,0
2731967711;411;12;2;53;19;c7c4wwva2u1vb3rr7rwava044;1;11,7;42,5;2024-10-06T18:19:43.690Z;2024-10-06T18:19:44Z;[{'id': 5274662105, 'qualifierId': 213, 'value': '0.77'}, {'id': 5274662101, 'qualifierId': 141, 'value': '63.9'}, {'id': 5274662097, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274662099, 'qualifierId': 140, 'value': '26.1'}, {'id': 5274662123, 'qualifierId': 15}, {'id': 5274662103, 'qualifierId': 212, 'value': '21.0'}];3x8f4j8q49d8hft60a6k8l5as;T. Barton;;;jsfono2kxucpdz0mkzlx3cb8;Clearance;;;;;;;;;;63,9;21,0;0,77;26,1;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;26,1;63,9;;;;;;;0;0;53;19;Carolina Core;3199;DL;1,0
2731967747;493;50;2;53;22;2nnef9tr9g7m2s6n873qif95g;1;74,9;36,6;2024-10-06T18:19:46.793Z;2024-10-06T18:19:48Z;[{'id': 5274662449, 'qualifierId': 233, 'value': '412'}, {'id': 5274662259, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274662261, 'qualifierId': 286}];f3uzkdl46t1mujsddhr5tg07o;M. Alenga;;;jsfono2kxucpdz0mkzlx3cb8;Dispossessed;;;;;;;;;;;;;;;;;1,0;412,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;53;22;Inter Miami II;3202;DMC;1,0
2731967767;412;7;2;53;22;c7c4wwva2u1vb3rr7rwava044;1;25,6;61,8;2024-10-06T18:19:46.794Z;2024-10-06T18:19:48Z;[{'id': 5274662351, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274662407, 'qualifierId': 233, 'value': '493'}, {'id': 5274662353, 'qualifierId': 285}];bn5ic0uuxaupf6hs2tgqqq0b8;S. Morales;;;jsfono2kxucpdz0mkzlx3cb8;Tackle;;;;;;;;;;;;;;;;;;493,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;53;22;Carolina Core;3202;MC;1,0
2731967771;413;49;2;53;23;c7c4wwva2u1vb3rr7rwava044;1;26,7;59,9;2024-10-06T18:19:47.531Z;2024-10-06T18:20:21Z;[];7uj52qs9yf21gxixhrowyvswk;D. Martinez;;;jsfono2kxucpdz0mkzlx3cb8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;53;23;Carolina Core;3203;MC;1,0
2731967807;414;1;2;53;24;c7c4wwva2u1vb3rr7rwava044;1;26,0;54,8;2024-10-06T18:19:48.970Z;2024-10-06T18:19:49Z;[{'id': 5274662629, 'qualifierId': 140, 'value': '20.5'}, {'id': 5274662627, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274662631, 'qualifierId': 141, 'value': '48.4'}, {'id': 5274662633, 'qualifierId': 212, 'value': '7.2'}, {'id': 5274662635, 'qualifierId': 213, 'value': '3.79'}];7uj52qs9yf21gxixhrowyvswk;D. Martinez;;;jsfono2kxucpdz0mkzlx3cb8;Pass;;;;;;;;;;48,4;7,2;3,79;20,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;20,5;48,4;;;;;;;0;0;53;24;Carolina Core;3204;MC;1,0
2731967873;415;1;2;53;25;c7c4wwva2u1vb3rr7rwava044;1;20,5;48,4;2024-10-06T18:19:49.802Z;2024-10-06T18:19:52Z;[{'id': 5274662971, 'qualifierId': 212, 'value': '6.6'}, {'id': 5274662973, 'qualifierId': 213, 'value': '1.59'}, {'id': 5274662965, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274662969, 'qualifierId': 141, 'value': '58.1'}, {'id': 5274662967, 'qualifierId': 140, 'value': '20.4'}];3x8f4j8q49d8hft60a6k8l5as;T. Barton;;;jsfono2kxucpdz0mkzlx3cb8;Pass;;;;;;;;;;58,1;6,6;1,59;20,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;20,4;58,1;;;;;;;0;0;53;25;Carolina Core;3205;DL;1,0
2731967889;416;1;2;53;27;c7c4wwva2u1vb3rr7rwava044;0;20,3;60,3;2024-10-06T18:19:52.138Z;2024-10-06T18:19:53Z;[{'id': 5274663067, 'qualifierId': 212, 'value': '43.9'}, {'id': 5274663069, 'qualifierId': 213, 'value': '5.04'}, {'id': 5274663065, 'qualifierId': 141, 'value': '0.0'}, {'id': 5274663071, 'qualifierId': 1}, {'id': 5274663059, 'qualifierId': 157}, {'id': 5274663061, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274663063, 'qualifierId': 140, 'value': '33.7'}];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;;jsfono2kxucpdz0mkzlx3cb8;Pass;;;;;;;;;;0,0;43,9;5,04;33,7;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;33,7;0,0;;;;;;;0;0;53;27;Carolina Core;3207;DC;1,0
2731967899;417;5;2;53;29;c7c4wwva2u1vb3rr7rwava044;0;31,2;-1,1;2024-10-06T18:19:53.390Z;2024-10-06T19:03:05Z;[{'id': 5274663115, 'qualifierId': 347}, {'id': 5274664261, 'qualifierId': 233, 'value': '494'}, {'id': 5274663113, 'qualifierId': 56, 'value': 'Back'}];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;;jsfono2kxucpdz0mkzlx3cb8;Out;;;;;;;;;;;;;;;;;;494,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;53;29;Carolina Core;3209;DC;1,0
2731968103;494;5;2;53;29;2nnef9tr9g7m2s6n873qif95g;1;68,8;101,1;2024-10-06T18:19:53.390Z;2024-10-06T19:03:04Z;[{'id': 5274664205, 'qualifierId': 56, 'value': 'Left'}, {'id': 5274664241, 'qualifierId': 233, 'value': '417'}, {'id': 5274664207, 'qualifierId': 347}];f3uzkdl46t1mujsddhr5tg07o;M. Alenga;;;jsfono2kxucpdz0mkzlx3cb8;Out;;;;;;;;;;;;;;;;;;417,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;53;29;Inter Miami II;3209;DMC;1,0
