id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_Captain;value_PlayerPosition;value_Involved;value_TeamFormation;value_Resume;value_TeamKit;value_JerseyNumber;value_DirectionOfPlay;value_Length;value_Angle;value_PassEndX;value_Zone;value_KickOff;value_PassEndY;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_NextEventGoalKick;value_Low;value_GoalKick;value_HeadPass;value_FlickOn;value_NextEventThrowIn;value_ThrowIn;value_Chipped;value_IntendedTackleTarget;value_Overrun;value_TakeOnOvertake;value_Offensive;value_OutOfPlay;value_BlockedPass;value_Defensive;value_TakeOnSpace;value_TouchTypePass;value_SwitchOfPlay;value_TouchTypeClearance;value_DeletedEventType;value_OutSwinger;value_Cross;value_RightFooted;value_High;value_Head;value_Assist;value_Blocked;value_OutOfBoxCentre;value_GkY;value_Assisted;value_BlockedX;value_GkX;value_IndividualPlay;value_GoalmouthZ;value_RelatedEventId;value_LowRight;value_RegularPlay;value_BlockedY;value_GoalmouthY;value_DefBlock;value_Foul;value_ShirtPull/Holding;value_Direct;value_FreeKickTaken;value_LeftFooted;value_DrivenCross;value_Straight;value_Left;value_TempBlocked;value_SmallBoxLeft;value_CornerTaken;value_InSwinger;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_AttemptedTackle;value_LayOff;value_OverhitCross;value_Defensive1V1;value_BlockedCross;value_Right;value_RecklessOffence;value_YellowCard;value_TempMissed;value_BoxCentre;value_TacticalFoul;value_Shove/Push;value_LowLeft;value_NotAssisted;value_SwerveRight;value_FreeKick;value_Hands;value_ParriedSafe;value_Diving;value_MediumGkIntervention;value_Minutes;value_HighGkIntervention;value_FromCorner;value_GkYTimeOfGoal;value_Volley;value_GoalShotGameClock;value_GoalShotTimestamp;value_LowCentre;value_Deflection;value_GkXTimeOfGoal;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_Weak;value_NotPastGoalLine;value_FirstTouch;value_MisHit;value_CloseRight;value_TouchTypeControl;value_PersistentInfringement;value_LowGkIntervention;value_KeeperThrow;value_ThroughBall;value_BoxRight;value_HighClaim;value_PullBack;value_IntentionalAssist;value_HighCentre;value_ParriedDanger;value_Standing;value_Fumble;value_Collected;value_OverArm;value_SetPiece;value_Dissent;value_Handball;value_GkKickFromHands;value_AerialFoul;value_FollowsADribble;value_HighLeft;value_1On1;value_BigChance;value_BoxLeft;value_BlockedClearance;value_LastLine;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2684971879;839;61;2;45;10;eo64tqkioegeb09iice2hf8bt;0;11,3;70,0;2024-05-03T22:07:18.603Z;2024-05-10T15:55:34Z;[{'id': 5016712099, 'qualifierId': 56, 'value': 'Back'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;cjkq0scyme5g3wyue9l5b04k4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;0;0;45;10;Portland Timbers II;2710;DML;1,0
2681905795;399;43;2;45;12;eo64tqkioegeb09iice2hf8bt;1;0,0;0,0;2024-05-03T22:07:20.506Z;2024-05-03T22:07:34Z;[{'id': 5000061723, 'qualifierId': 140, 'value': '17.1'}, {'id': 5000061719, 'qualifierId': 3, 'value': '0'}, {'id': 5000061725, 'qualifierId': 141, 'value': '76.7'}, {'id': 5000061727, 'qualifierId': 212, 'value': '8.3'}, {'id': 5000061729, 'qualifierId': 213, 'value': '1.91'}, {'id': 5000061721, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000061929, 'qualifierId': 144, 'value': '1'}];bsufynk2wfvpz40nrndah1kb8;D. Saidykhan;;;cjkq0scyme5g3wyue9l5b04k4;Deleted event;;;;;;;;;;8,3;1,91;17,1;;;76,7;;;;;;;0,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;17,1;76,7;;;;;;;0;0;45;12;Portland Timbers II;2712;DC;1,0
2681905799;400;12;2;45;12;eo64tqkioegeb09iice2hf8bt;1;14,7;69,3;2024-05-03T22:07:20.943Z;2024-05-10T15:55:18Z;[{'id': 5016711757, 'qualifierId': 212, 'value': '6.4'}, {'id': 5016711759, 'qualifierId': 213, 'value': '1.62'}, {'id': 5000061747, 'qualifierId': 56, 'value': 'Back'}, {'id': 5016711755, 'qualifierId': 141, 'value': '78.7'}, {'id': 5016711753, 'qualifierId': 140, 'value': '14.4'}];bsufynk2wfvpz40nrndah1kb8;D. Saidykhan;;;cjkq0scyme5g3wyue9l5b04k4;Clearance;;;;;;;;;;6,4;1,62;14,4;;;78,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;14,4;78,7;;;;;;;0;0;45;12;Portland Timbers II;2712;DC;1,0
2681905815;462;1;2;45;18;5ou8b446l1sl8frblkz3xi17g;0;98,2;18,9;2024-05-03T22:07:26.782Z;2024-05-10T15:55:59Z;[{'id': 5000061835, 'qualifierId': 236}, {'id': 5000061807, 'qualifierId': 2}, {'id': 5016712553, 'qualifierId': 224}, {'id': 5000061813, 'qualifierId': 140, 'value': '98.2'}, {'id': 5000061837, 'qualifierId': 233, 'value': '401'}, {'id': 5000061841, 'qualifierId': 286}, {'id': 5016712555, 'qualifierId': 20}, {'id': 5000061811, 'qualifierId': 56, 'value': 'Right'}, {'id': 5000061817, 'qualifierId': 212, 'value': '1.2'}, {'id': 5000061819, 'qualifierId': 213, 'value': '1.57'}, {'id': 5000061815, 'qualifierId': 141, 'value': '20.6'}];druwx3n136woly4objqgk7tp0;A. Enriquez;;;cjkq0scyme5g3wyue9l5b04k4;Pass;;;;;;;;;;1,2;1,57;98,2;;;20,6;;;401,0;;;;;;;;;;;;1,0;;1,0;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;98,2;20,6;;;;;;;0;0;45;18;Vancouver Whitecaps II;2718;MC;1,0
2681905817;401;12;2;45;18;eo64tqkioegeb09iice2hf8bt;1;1,0;77,3;2024-05-03T22:07:26.882Z;2024-05-03T22:07:29Z;[{'id': 5000061823, 'qualifierId': 185}, {'id': 5000061825, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000061847, 'qualifierId': 233, 'value': '462'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;cjkq0scyme5g3wyue9l5b04k4;Clearance;;;;;;;;;;;;;;;;;;462,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;0;0;45;18;Portland Timbers II;2718;DML;1,0
2681905827;402;6;2;45;20;eo64tqkioegeb09iice2hf8bt;0;0,6;78,6;2024-05-03T22:07:28.221Z;2024-05-10T15:56:25Z;[{'id': 5000061867, 'qualifierId': 73}, {'id': 5000061863, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000061885, 'qualifierId': 233, 'value': '463'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;cjkq0scyme5g3wyue9l5b04k4;Corner Awarded;;;;;;;;;;;;;;;;;;463,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;0;0;45;20;Portland Timbers II;2720;DML;1,0
2681905821;463;6;2;45;20;5ou8b446l1sl8frblkz3xi17g;1;99,4;21,4;2024-05-03T22:07:28.221Z;2024-05-03T22:07:30Z;[{'id': 5000061879, 'qualifierId': 233, 'value': '402'}, {'id': 5000061875, 'qualifierId': 75}, {'id': 5000061873, 'qualifierId': 56, 'value': 'Center'}];druwx3n136woly4objqgk7tp0;A. Enriquez;;;cjkq0scyme5g3wyue9l5b04k4;Corner Awarded;;;;;;;;;;;;;;;;;;402,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;45;20;Vancouver Whitecaps II;2720;MC;1,0
2681905913;464;1;2;45;49;5ou8b446l1sl8frblkz3xi17g;0;99,5;0,5;2024-05-03T22:07:57.181Z;2024-05-10T15:56:28Z;[{'id': 5000062243, 'qualifierId': 140, 'value': '92.1'}, {'id': 5000062233, 'qualifierId': 2}, {'id': 5016713077, 'qualifierId': 72}, {'id': 5000062245, 'qualifierId': 141, 'value': '41.5'}, {'id': 5000062235, 'qualifierId': 6}, {'id': 5000062241, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000062249, 'qualifierId': 213, 'value': '1.84'}, {'id': 5000062247, 'qualifierId': 212, 'value': '28.9'}, {'id': 5000062239, 'qualifierId': 223}, {'id': 5000062237, 'qualifierId': 155}];7t8o8pe93me2pef74vw21nr6y;J. Penn;;;cjkq0scyme5g3wyue9l5b04k4;Pass;;;;;;;;;;28,9;1,84;92,1;;;41,5;;;;;;;;;;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;92,1;41,5;;;;;;;0;0;45;49;Vancouver Whitecaps II;2749;AMC;1,0
2681905911;403;44;2;45;50;eo64tqkioegeb09iice2hf8bt;1;8,0;57,6;2024-05-03T22:07:58.442Z;2024-05-03T22:08:00Z;[{'id': 5000062229, 'qualifierId': 285}, {'id': 5000062311, 'qualifierId': 233, 'value': '465'}, {'id': 5000062223, 'qualifierId': 56, 'value': 'Back'}];1ksu0c3adavx1gqbrhalfpatw;C. Kachwele;;;cjkq0scyme5g3wyue9l5b04k4;Aerial;;;;;;;;;;;;;;;;;;465,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;0;0;45;50;Portland Timbers II;2750;FW;1,0
2681905919;465;44;2;45;50;5ou8b446l1sl8frblkz3xi17g;0;92,0;42,4;2024-05-03T22:07:58.443Z;2024-05-03T22:08:00Z;[{'id': 5000062315, 'qualifierId': 233, 'value': '403'}, {'id': 5000062283, 'qualifierId': 286}, {'id': 5000062281, 'qualifierId': 56, 'value': 'Center'}];5gvvjvj3aw75jrxcmajcx2b6c;N. Santos;;;cjkq0scyme5g3wyue9l5b04k4;Aerial;;;;;;;;;;;;;;;;;;403,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;45;50;Vancouver Whitecaps II;2750;FW;1,0
2681905915;404;12;2;45;50;eo64tqkioegeb09iice2hf8bt;1;8,0;56,7;2024-05-03T22:07:58.676Z;2024-05-03T22:08:03Z;[{'id': 5000062259, 'qualifierId': 140, 'value': '17.6'}, {'id': 5000062257, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000062297, 'qualifierId': 15}, {'id': 5000062263, 'qualifierId': 212, 'value': '10.9'}, {'id': 5000062267, 'qualifierId': 213, 'value': '5.89'}, {'id': 5000062261, 'qualifierId': 141, 'value': '50.6'}];1ksu0c3adavx1gqbrhalfpatw;C. Kachwele;;;cjkq0scyme5g3wyue9l5b04k4;Clearance;;;;;;;;;;10,9;5,89;17,6;;;50,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;17,6;50,6;;;;;;;0;0;45;50;Portland Timbers II;2750;FW;1,0
2681905931;466;13;2;45;53;5ou8b446l1sl8frblkz3xi17g;1;79,9;45,8;2024-05-03T22:08:01.421Z;2024-05-03T22:11:01Z;[{'id': 5000064761, 'qualifierId': 114}, {'id': 5000064787, 'qualifierId': 458}, {'id': 5000064795, 'qualifierId': 231, 'value': '48.9'}, {'id': 5000064765, 'qualifierId': 102, 'value': '60.7'}, {'id': 5000064555, 'qualifierId': 25}, {'id': 5000064789, 'qualifierId': 146, 'value': '86.2'}, {'id': 5000064791, 'qualifierId': 147, 'value': '48.0'}, {'id': 5000062331, 'qualifierId': 18}, {'id': 5000064771, 'qualifierId': 108}, {'id': 5000064793, 'qualifierId': 230, 'value': '98.6'}, {'id': 5000064769, 'qualifierId': 215}, {'id': 5000062333, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000064561, 'qualifierId': 153}, {'id': 5000064557, 'qualifierId': 20}, {'id': 5000064767, 'qualifierId': 103, 'value': '6.9'}, {'id': 5000064775, 'qualifierId': 328}, {'id': 5000064781, 'qualifierId': 391}, {'id': 5000064763, 'qualifierId': 73}];5nykil6w1bxfevpp2c5rr32fo;J. Jones-Riley;;;cjkq0scyme5g3wyue9l5b04k4;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;1,0;48,9;;86,2;98,6;1,0;6,9;;;;48,0;60,7;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;1,0;;1,0;;;;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;86,2;48,0;60,7;6.9;;;0;0;45;53;Vancouver Whitecaps II;2753;AMR;1,0
2681905965;405;12;2;45;55;eo64tqkioegeb09iice2hf8bt;1;13,6;51,5;2024-05-03T22:08:03.614Z;2024-05-03T22:08:13Z;[{'id': 5000062551, 'qualifierId': 141, 'value': '50.7'}, {'id': 5000062555, 'qualifierId': 213, 'value': '6.26'}, {'id': 5000062547, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000062549, 'qualifierId': 140, 'value': '35.1'}, {'id': 5000062553, 'qualifierId': 212, 'value': '22.6'}];dvk85r457e15hg0pw5rig0222;J. Herdman;;;cjkq0scyme5g3wyue9l5b04k4;Clearance;;;;;;;;;;22,6;6,26;35,1;;;50,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;35,1;50,7;;;;;;;0;0;45;55;Portland Timbers II;2755;FWR;1,0
2681905941;467;1;2;45;56;5ou8b446l1sl8frblkz3xi17g;1;61,6;48,7;2024-05-03T22:08:04.364Z;2024-05-03T22:08:05Z;[{'id': 5000062375, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000062383, 'qualifierId': 213, 'value': '5.34'}, {'id': 5000062379, 'qualifierId': 141, 'value': '35.1'}, {'id': 5000062377, 'qualifierId': 140, 'value': '68.0'}, {'id': 5000062381, 'qualifierId': 212, 'value': '11.4'}];a89drfd4adts1cbtqa77l1boq;B. Pope;;;cjkq0scyme5g3wyue9l5b04k4;Pass;;;;;;;;;;11,4;5,34;68,0;;;35,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;68,0;35,1;;;;;;;0;0;45;56;Vancouver Whitecaps II;2756;DR;1,0
2681905951;468;1;2;45;57;5ou8b446l1sl8frblkz3xi17g;1;68,0;35,1;2024-05-03T22:08:05.229Z;2024-05-03T22:08:08Z;[{'id': 5000062433, 'qualifierId': 212, 'value': '11.8'}, {'id': 5000062435, 'qualifierId': 213, 'value': '4.19'}, {'id': 5000062429, 'qualifierId': 140, 'value': '62.4'}, {'id': 5000062427, 'qualifierId': 56, 'value': 'Right'}, {'id': 5000062431, 'qualifierId': 141, 'value': '20.1'}];druwx3n136woly4objqgk7tp0;A. Enriquez;;;cjkq0scyme5g3wyue9l5b04k4;Pass;;;;;;;;;;11,8;4,19;62,4;;;20,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;62,4;20,1;;;;;;;0;0;45;57;Vancouver Whitecaps II;2757;MC;1,0
2681905957;469;1;2;46;0;5ou8b446l1sl8frblkz3xi17g;1;65,5;13,7;2024-05-03T22:08:08.349Z;2024-05-03T22:08:11Z;[{'id': 5000062503, 'qualifierId': 141, 'value': '3.4'}, {'id': 5000062501, 'qualifierId': 140, 'value': '78.0'}, {'id': 5000062507, 'qualifierId': 213, 'value': '5.79'}, {'id': 5000062499, 'qualifierId': 56, 'value': 'Right'}, {'id': 5000062505, 'qualifierId': 212, 'value': '14.9'}];8p8xhni028mqjv6kz6fdz850q;K. Linhares;;;cjkq0scyme5g3wyue9l5b04k4;Pass;;;;;;;;;;14,9;5,79;78,0;;;3,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;78,0;3,4;;;;;;;0;0;46;0;Vancouver Whitecaps II;2760;AML;1,0
2681905963;470;1;2;46;2;5ou8b446l1sl8frblkz3xi17g;1;78,0;3,4;2024-05-03T22:08:10.973Z;2024-05-03T22:08:13Z;[{'id': 5000062535, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000062543, 'qualifierId': 213, 'value': '0.91'}, {'id': 5000062533, 'qualifierId': 155}, {'id': 5000062541, 'qualifierId': 212, 'value': '18.6'}, {'id': 5000062537, 'qualifierId': 140, 'value': '88.8'}, {'id': 5000062539, 'qualifierId': 141, 'value': '25.0'}];7t8o8pe93me2pef74vw21nr6y;J. Penn;;;cjkq0scyme5g3wyue9l5b04k4;Pass;;;;;;;;;;18,6;0,91;88,8;;;25,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;88,8;25,0;;;;;;;0;0;46;2;Vancouver Whitecaps II;2762;AMC;1,0
2681905969;471;50;2;46;5;5ou8b446l1sl8frblkz3xi17g;1;88,6;26,7;2024-05-03T22:08:13.086Z;2024-05-03T22:27:29Z;[{'id': 5000062561, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000062625, 'qualifierId': 233, 'value': '406'}, {'id': 5000062563, 'qualifierId': 286}];8p8xhni028mqjv6kz6fdz850q;K. Linhares;;;cjkq0scyme5g3wyue9l5b04k4;Dispossessed;;;;;;;;;;;;;;;;;;406,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;46;5;Vancouver Whitecaps II;2765;AML;1,0
2681905977;406;7;2;46;5;eo64tqkioegeb09iice2hf8bt;1;11,4;73,3;2024-05-03T22:08:13.087Z;2024-05-10T15:57:29Z;[{'id': 5000062593, 'qualifierId': 285}, {'id': 5000062595, 'qualifierId': 233, 'value': '471'}, {'id': 5016714123, 'qualifierId': 384}, {'id': 5000062591, 'qualifierId': 56, 'value': 'Back'}];bsufynk2wfvpz40nrndah1kb8;D. Saidykhan;;;cjkq0scyme5g3wyue9l5b04k4;Tackle;;;;;;;;;;;;;;;;;;471,0;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;0;0;46;5;Portland Timbers II;2765;DC;1,0
2681905979;407;61;2;46;7;eo64tqkioegeb09iice2hf8bt;1;11,8;90,6;2024-05-03T22:08:15.707Z;2024-05-10T15:57:42Z;[{'id': 5016714323, 'qualifierId': 56, 'value': 'Back'}];441plehxckmdj5gb2mr6y8ne2;E. Goldthorp;;;cjkq0scyme5g3wyue9l5b04k4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;0;0;46;7;Portland Timbers II;2767;DMR;1,0
2681905985;408;43;2;46;7;eo64tqkioegeb09iice2hf8bt;1;0,0;0,0;2024-05-03T22:08:16.035Z;2024-05-10T15:57:45Z;[{'id': 5016714401, 'qualifierId': 144, 'value': '1'}, {'id': 5000062617, 'qualifierId': 141, 'value': '83.3'}, {'id': 5000062619, 'qualifierId': 212, 'value': '8.5'}, {'id': 5000062615, 'qualifierId': 140, 'value': '5.2'}, {'id': 5000062613, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000062621, 'qualifierId': 213, 'value': '3.76'}];441plehxckmdj5gb2mr6y8ne2;E. Goldthorp;;;cjkq0scyme5g3wyue9l5b04k4;Deleted event;;;;;;;;;;8,5;3,76;5,2;;;83,3;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;5,2;83,3;;;;;;;0;0;46;7;Portland Timbers II;2767;DMR;1,0
2681905989;409;1;2;46;9;eo64tqkioegeb09iice2hf8bt;1;5,2;83,3;2024-05-03T22:08:17.176Z;2024-05-03T22:08:19Z;[{'id': 5000062635, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000062645, 'qualifierId': 1}, {'id': 5000062637, 'qualifierId': 140, 'value': '42.0'}, {'id': 5000062639, 'qualifierId': 141, 'value': '90.0'}, {'id': 5000062641, 'qualifierId': 212, 'value': '38.9'}, {'id': 5000062633, 'qualifierId': 157}, {'id': 5000062643, 'qualifierId': 213, 'value': '0.12'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;cjkq0scyme5g3wyue9l5b04k4;Pass;;;;;;;;;;38,9;0,12;42,0;;;90,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;42,0;90,0;;;;;;;0;0;46;9;Portland Timbers II;2769;DML;1,0
2681905991;410;61;2;46;10;eo64tqkioegeb09iice2hf8bt;0;42,0;90,0;2024-05-03T22:08:18.582Z;2024-05-03T22:15:02Z;[{'id': 5000062649, 'qualifierId': 56, 'value': 'Back'}];1ksu0c3adavx1gqbrhalfpatw;C. Kachwele;;;cjkq0scyme5g3wyue9l5b04k4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;0;0;46;10;Portland Timbers II;2770;FW;1,0
2681905987;472;43;2;46;11;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-05-03T22:08:19.373Z;2024-05-10T15:58:14Z;[{'id': 5016714941, 'qualifierId': 144, 'value': '49'}];a89drfd4adts1cbtqa77l1boq;B. Pope;;;cjkq0scyme5g3wyue9l5b04k4;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;46;11;Vancouver Whitecaps II;2771;DR;1,0
