id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_Captain;value_TeamFormation;value_JerseyNumber;value_PlayerPosition;value_Involved;value_TeamPlayerFormation;value_Resume;value_DirectionOfPlay;value_KickOff;value_Angle;value_Length;value_PassEndY;value_Zone;value_PassEndX;value_Launch;value_LongBall;value_HeadPass;value_OppositeRelatedEventId;value_Foul;value_Direct;value_Shove/Push;value_Offensive;value_Defensive;value_FreeKickTaken;value_Assist;value_LowCentre;value_BlockedX;value_RelatedEventId;value_GoalmouthZ;value_RightFooted;value_BlockedY;value_OutOfBoxCentre;value_RegularPlay;value_GoalmouthY;value_Assisted;value_IndividualPlay;value_Collected;value_Stooping;value_Hands;value_OverArm;value_KeeperThrow;value_NextEventThrowIn;value_ThrowIn;value_AttemptedTackle;value_YellowCard;value_TacticalFoul;value_IntentionalAssist;value_Chipped;value_Cross;value_BoxCentre;value_Head;value_FirstTouch;value_HighCentre;value_SetPiece;value_Standing;value_BlockedPass;value_BlockedCross;value_IntendedTackleTarget;value_DeletedEventType;value_SwitchOfPlay;value_BigChance;value_GoalShotTimestamp;value_SmallBoxCentre;value_LowLeft;value_GoalShotGameClock;value_GkY;value_GkX;value_OutOfPlay;value_BoxRight;value_ParriedDanger;value_Diving;value_NotVisible;value_FairPlay;value_Left;value_Right;value_CornerTaken;value_FromCorner;value_Blocked;value_HitBar;value_OutOfBoxDeepRight;value_HitWoodwork;value_LeftFooted;value_DefBlock;value_TempBlocked;value_SmallBoxLeft;value_InSwinger;value_Handball;value_NextEventGoalKick;value_GoalKick;value_Low;value_LayOff;value_High;value_FreeKick;value_SwerveLeft;value_NotAssisted;value_PlayersCaughtOffside;value_Indirect;value_Deflection;value_Injury;value_InjuredPlayerId;value_LowRight;value_ParriedSafe;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_Minutes;value_ThroughBall;value_FastBreak;value_EndType;value_Tactical;value_RecklessOffence;value_ShirtPull/Holding;value_HighLeft;value_OverhitCross;value_Overrun;value_BoxLeft;value_NotPastGoalLine;value_TempShotOn;value_PullBack;value_Volley;value_CloseLeft;value_BoxDeepRight;value_TempMissed;value_Feet;value_Sliding;value_HighClaim;value_GkKickFromHands;value_OutSwinger;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2707753547;622;1;2;55;17;99l7fsj6ykgbyqcb9zqqu9dgq;0;75,0;60,2;2024-08-11T01:34:56.806Z;2024-08-11T01:34:59Z;[{'id': 5141950521, 'qualifierId': 141, 'value': '62.6'}, {'id': 5141950523, 'qualifierId': 212, 'value': '22.9'}, {'id': 5141950517, 'qualifierId': 56, 'value': 'Center'}, {'id': 5141950519, 'qualifierId': 140, 'value': '96.8'}, {'id': 5141950525, 'qualifierId': 213, 'value': '0.07'}];6ggqe5gi2w2jjclmbjev6dd78;Pedrinho;;;eljv81fqo5qn12un1aa4at7o4;Pass;;;;;;;;;;;0,07;22,9;62,6;;96,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;96,8;62,6;;;;;;;0;0;55;17;Sporting KC II;3317;FWL;1,0
2707753555;466;52;2;55;21;7fbej4xwoq4imaf5l39304m37;1;4,2;35,2;2024-08-11T01:35:00.749Z;2024-08-11T01:35:00Z;[];3f52lf1p2xmtzysfi8n18m044;J. Molinaro;;;eljv81fqo5qn12un1aa4at7o4;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;55;21;North Texas;3321;GK;1,0
2707753735;467;27;2;55;52;7fbej4xwoq4imaf5l39304m37;1;0,0;0,0;2024-08-11T01:35:32.016Z;2024-08-11T02:23:14Z;[{'id': 5141951697, 'qualifierId': 233, 'value': '623'}, {'id': 5141951695, 'qualifierId': 189}];;;;;eljv81fqo5qn12un1aa4at7o4;Start delay;;;;;;;;;;;;;;;;;;;623,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;55;52;North Texas;3352;;
2707753727;623;27;2;55;52;99l7fsj6ykgbyqcb9zqqu9dgq;1;0,0;0,0;2024-08-11T01:35:32.016Z;2024-08-11T01:35:38Z;[{'id': 5141951647, 'qualifierId': 189}, {'id': 5141951657, 'qualifierId': 233, 'value': '467'}];;;;;eljv81fqo5qn12un1aa4at7o4;Start delay;;;;;;;;;;;;;;;;;;;467,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;55;52;Sporting KC II;3352;;
2707753745;468;28;2;56;1;7fbej4xwoq4imaf5l39304m37;1;0,0;0,0;2024-08-11T01:35:40.761Z;2024-08-11T01:35:45Z;[{'id': 5141951935, 'qualifierId': 233, 'value': '624'}, {'id': 5141951727, 'qualifierId': 55, 'value': '467'}];;;;;eljv81fqo5qn12un1aa4at7o4;End delay;;;;;;;;;;;;;;;;;;;624,0;;;;;;;;;;467,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;467,0;;0;0;56;1;North Texas;3361;;
2707753773;624;28;2;56;1;99l7fsj6ykgbyqcb9zqqu9dgq;1;0,0;0,0;2024-08-11T01:35:40.761Z;2024-08-11T01:35:44Z;[{'id': 5141951907, 'qualifierId': 233, 'value': '468'}, {'id': 5141951903, 'qualifierId': 55, 'value': '623'}];;;;;eljv81fqo5qn12un1aa4at7o4;End delay;;;;;;;;;;;;;;;;;;;468,0;;;;;;;;;;623,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;623,0;;0;0;56;1;Sporting KC II;3361;;
2707753767;469;68;2;56;3;7fbej4xwoq4imaf5l39304m37;1;15,7;47,9;2024-08-11T01:35:43.538Z;2024-08-11T01:35:43Z;[];;;;;eljv81fqo5qn12un1aa4at7o4;Referee Drop Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;56;3;North Texas;3363;;
2707771341;760;52;2;56;4;7fbej4xwoq4imaf5l39304m37;1;10,2;48,8;2024-08-11T01:35:43.600Z;2024-08-11T02:23:44Z;[];3f52lf1p2xmtzysfi8n18m044;J. Molinaro;;;eljv81fqo5qn12un1aa4at7o4;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;56;4;North Texas;3364;GK;1,0
2707753789;470;1;2;56;5;7fbej4xwoq4imaf5l39304m37;1;8,5;45,6;2024-08-11T01:35:44.630Z;2024-08-11T02:23:37Z;[{'id': 5141951973, 'qualifierId': 213, 'value': '5.04'}, {'id': 5141951965, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141951969, 'qualifierId': 141, 'value': '35.2'}, {'id': 5141951971, 'qualifierId': 212, 'value': '7.5'}, {'id': 5142049009, 'qualifierId': 123}, {'id': 5141951967, 'qualifierId': 140, 'value': '10.8'}];3f52lf1p2xmtzysfi8n18m044;J. Molinaro;;;eljv81fqo5qn12un1aa4at7o4;Pass;;;;;;;;;;;5,04;7,5;35,2;;10,8;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;10,8;35,2;;;;;;;0;0;56;5;North Texas;3365;GK;1,0
2707753787;625;68;2;56;5;99l7fsj6ykgbyqcb9zqqu9dgq;0;96,8;62,6;2024-08-11T01:35:45.351Z;2024-08-11T01:35:46Z;[];;;;;eljv81fqo5qn12un1aa4at7o4;Referee Drop Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;56;5;Sporting KC II;3365;;
2707753803;471;1;2;56;6;7fbej4xwoq4imaf5l39304m37;1;16,0;32,4;2024-08-11T01:35:45.703Z;2024-08-11T01:35:49Z;[{'id': 5141952089, 'qualifierId': 213, 'value': '0.12'}, {'id': 5141952087, 'qualifierId': 212, 'value': '16.1'}, {'id': 5141952083, 'qualifierId': 140, 'value': '31.2'}, {'id': 5141952085, 'qualifierId': 141, 'value': '35.2'}, {'id': 5141952081, 'qualifierId': 56, 'value': 'Back'}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;eljv81fqo5qn12un1aa4at7o4;Pass;;;;;;;;;;;0,12;16,1;35,2;;31,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;31,2;35,2;;;;;;;0;0;56;6;North Texas;3366;DL;1,0
2707753811;472;1;2;56;9;7fbej4xwoq4imaf5l39304m37;1;25,9;33,9;2024-08-11T01:35:49.079Z;2024-08-11T01:35:50Z;[{'id': 5141952137, 'qualifierId': 141, 'value': '51.5'}, {'id': 5141952133, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141952141, 'qualifierId': 213, 'value': '2.64'}, {'id': 5141952135, 'qualifierId': 140, 'value': '5.2'}, {'id': 5141952139, 'qualifierId': 212, 'value': '24.8'}];c7luarkv7hwdspd9xhidhisk4;C. Tschantret;;;eljv81fqo5qn12un1aa4at7o4;Pass;;;;;;;;;;;2,64;24,8;51,5;;5,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;5,2;51,5;;;;;;;0;0;56;9;North Texas;3369;MC;1,0
2707753823;473;1;2;56;10;7fbej4xwoq4imaf5l39304m37;1;5,2;51,5;2024-08-11T01:35:50.383Z;2024-08-11T01:35:51Z;[{'id': 5141952203, 'qualifierId': 141, 'value': '93.5'}, {'id': 5141952207, 'qualifierId': 213, 'value': '1.09'}, {'id': 5141952209, 'qualifierId': 1}, {'id': 5141952199, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141952201, 'qualifierId': 140, 'value': '19.3'}, {'id': 5141952205, 'qualifierId': 212, 'value': '32.2'}];3f52lf1p2xmtzysfi8n18m044;J. Molinaro;;;eljv81fqo5qn12un1aa4at7o4;Pass;;;;;;;;;;;1,09;32,2;93,5;;19,3;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;19,3;93,5;;;;;;;0;0;56;10;North Texas;3370;GK;1,0
2707753843;474;1;2;56;12;7fbej4xwoq4imaf5l39304m37;0;19,2;94,4;2024-08-11T01:35:51.671Z;2024-08-11T01:35:54Z;[{'id': 5141952343, 'qualifierId': 1}, {'id': 5141952335, 'qualifierId': 140, 'value': '43.9'}, {'id': 5141952339, 'qualifierId': 212, 'value': '27.7'}, {'id': 5141952341, 'qualifierId': 213, 'value': '5.93'}, {'id': 5141952331, 'qualifierId': 157}, {'id': 5141952333, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141952337, 'qualifierId': 141, 'value': '80.3'}];9kahvwswke29dt3uumulbktpm;M. Visconti;;;eljv81fqo5qn12un1aa4at7o4;Pass;;;;;;;;;;;5,93;27,7;80,3;;43,9;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;43,9;80,3;;;;;;;0;0;56;12;North Texas;3372;DC;1,0
2707753839;626;49;2;56;14;99l7fsj6ykgbyqcb9zqqu9dgq;1;56,2;26,5;2024-08-11T01:35:54.279Z;2024-08-11T01:35:54Z;[];9nl0k91lrjonu0z2irbs01oiy;A. Korça;;;eljv81fqo5qn12un1aa4at7o4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;56;14;Sporting KC II;3374;DC;1,0
2707753883;627;1;2;56;16;99l7fsj6ykgbyqcb9zqqu9dgq;1;48,8;26,2;2024-08-11T01:35:56.598Z;2024-08-11T01:36:01Z;[{'id': 5141952587, 'qualifierId': 140, 'value': '28.6'}, {'id': 5141952593, 'qualifierId': 213, 'value': '2.64'}, {'id': 5141952591, 'qualifierId': 212, 'value': '24.2'}, {'id': 5141952589, 'qualifierId': 141, 'value': '43.4'}, {'id': 5141952585, 'qualifierId': 56, 'value': 'Back'}];9nl0k91lrjonu0z2irbs01oiy;A. Korça;;;eljv81fqo5qn12un1aa4at7o4;Pass;;;;;;;;;;;2,64;24,2;43,4;;28,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;28,6;43,4;;;;;;;0;0;56;16;Sporting KC II;3376;DC;1,0
2707753887;628;1;2;56;22;99l7fsj6ykgbyqcb9zqqu9dgq;1;26,2;43,9;2024-08-11T01:36:01.622Z;2024-08-11T01:36:02Z;[{'id': 5141952625, 'qualifierId': 213, 'value': '6.13'}, {'id': 5141952621, 'qualifierId': 141, 'value': '41.9'}, {'id': 5141952619, 'qualifierId': 140, 'value': '34.7'}, {'id': 5141952623, 'qualifierId': 212, 'value': '9.0'}, {'id': 5141952617, 'qualifierId': 56, 'value': 'Back'}];6agfr3usj1pblrbq2i9mdpmcq;M. Collodi;;;eljv81fqo5qn12un1aa4at7o4;Pass;;;;;;;;;;;6,13;9,0;41,9;;34,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;34,7;41,9;;;;;;;0;0;56;22;Sporting KC II;3382;GK;1,0
2707753905;629;1;2;56;22;99l7fsj6ykgbyqcb9zqqu9dgq;1;34,7;41,9;2024-08-11T01:36:02.422Z;2024-08-11T01:36:06Z;[{'id': 5141952755, 'qualifierId': 213, 'value': '1.89'}, {'id': 5141952749, 'qualifierId': 140, 'value': '28.1'}, {'id': 5141952753, 'qualifierId': 212, 'value': '22.0'}, {'id': 5141952747, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141952751, 'qualifierId': 141, 'value': '72.6'}];6girdg17h5o2qr8stoywy3vv8;A. Urzua;;;eljv81fqo5qn12un1aa4at7o4;Pass;;;;;;;;;;;1,89;22,0;72,6;;28,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;28,1;72,6;;;;;;;0;0;56;22;Sporting KC II;3382;MC;1,0
2707753935;630;1;2;56;26;99l7fsj6ykgbyqcb9zqqu9dgq;1;28,3;75,6;2024-08-11T01:36:06.246Z;2024-08-11T01:36:11Z;[{'id': 5141952889, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141952897, 'qualifierId': 213, 'value': '0.45'}, {'id': 5141952893, 'qualifierId': 141, 'value': '81.8'}, {'id': 5141952891, 'qualifierId': 140, 'value': '36.7'}, {'id': 5141952895, 'qualifierId': 212, 'value': '9.8'}];7al9w77ailhli8g487tkl32tw;M. Westergren;;;eljv81fqo5qn12un1aa4at7o4;Pass;;;;;;;;;;;0,45;9,8;81,8;;36,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;36,7;81,8;;;;;;;0;0;56;26;Sporting KC II;3386;Sub;1,0
2707753939;631;1;2;56;31;99l7fsj6ykgbyqcb9zqqu9dgq;1;39,9;76,4;2024-08-11T01:36:11.238Z;2024-08-11T01:36:12Z;[{'id': 5141952921, 'qualifierId': 140, 'value': '36.1'}, {'id': 5141952925, 'qualifierId': 212, 'value': '10.9'}, {'id': 5141952923, 'qualifierId': 141, 'value': '61.5'}, {'id': 5141952927, 'qualifierId': 213, 'value': '4.34'}, {'id': 5141952919, 'qualifierId': 56, 'value': 'Back'}];32c9e26wcnr5kmab8ep4zph5g;D. García;;;eljv81fqo5qn12un1aa4at7o4;Pass;;;;;;;;;;;4,34;10,9;61,5;;36,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;36,1;61,5;;;;;;;0;0;56;31;Sporting KC II;3391;MC;1,0
2707753947;632;1;2;56;32;99l7fsj6ykgbyqcb9zqqu9dgq;1;36,1;61,5;2024-08-11T01:36:11.990Z;2024-08-11T01:36:13Z;[{'id': 5141952973, 'qualifierId': 140, 'value': '31.0'}, {'id': 5141952979, 'qualifierId': 212, 'value': '10.2'}, {'id': 5141952981, 'qualifierId': 213, 'value': '2.13'}, {'id': 5141952971, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141952975, 'qualifierId': 141, 'value': '74.2'}];6girdg17h5o2qr8stoywy3vv8;A. Urzua;;;eljv81fqo5qn12un1aa4at7o4;Pass;;;;;;;;;;;2,13;10,2;74,2;;31,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;31,0;74,2;;;;;;;0;0;56;32;Sporting KC II;3392;MC;1,0
2707753961;633;1;2;56;33;99l7fsj6ykgbyqcb9zqqu9dgq;1;31,0;74,2;2024-08-11T01:36:13.334Z;2024-08-11T01:36:15Z;[{'id': 5141953059, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141953067, 'qualifierId': 213, 'value': '0.72'}, {'id': 5141953063, 'qualifierId': 141, 'value': '87.4'}, {'id': 5141953065, 'qualifierId': 212, 'value': '13.6'}, {'id': 5141953061, 'qualifierId': 140, 'value': '40.7'}];7al9w77ailhli8g487tkl32tw;M. Westergren;;;eljv81fqo5qn12un1aa4at7o4;Pass;;;;;;;;;;;0,72;13,6;87,4;;40,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;40,7;87,4;;;;;;;0;0;56;33;Sporting KC II;3393;Sub;1,0
2707753999;634;1;2;56;36;99l7fsj6ykgbyqcb9zqqu9dgq;1;38,6;87,4;2024-08-11T01:36:15.734Z;2024-08-11T01:36:21Z;[{'id': 5141953249, 'qualifierId': 140, 'value': '30.8'}, {'id': 5141953255, 'qualifierId': 213, 'value': '4.02'}, {'id': 5141953251, 'qualifierId': 141, 'value': '73.0'}, {'id': 5141953247, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141953253, 'qualifierId': 212, 'value': '12.8'}];32c9e26wcnr5kmab8ep4zph5g;D. García;;;eljv81fqo5qn12un1aa4at7o4;Pass;;;;;;;;;;;4,02;12,8;73,0;;30,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;30,8;73,0;;;;;;;0;0;56;36;Sporting KC II;3396;MC;1,0
2707754003;635;1;2;56;41;99l7fsj6ykgbyqcb9zqqu9dgq;1;28,8;65,2;2024-08-11T01:36:21.206Z;2024-08-11T01:36:22Z;[{'id': 5141953285, 'qualifierId': 141, 'value': '46.0'}, {'id': 5141953281, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141953289, 'qualifierId': 213, 'value': '4.48'}, {'id': 5141953287, 'qualifierId': 212, 'value': '13.4'}, {'id': 5141953283, 'qualifierId': 140, 'value': '25.9'}];7al9w77ailhli8g487tkl32tw;M. Westergren;;;eljv81fqo5qn12un1aa4at7o4;Pass;;;;;;;;;;;4,48;13,4;46,0;;25,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;25,9;46,0;;;;;;;0;0;56;41;Sporting KC II;3401;Sub;1,0
2707754025;636;1;2;56;42;99l7fsj6ykgbyqcb9zqqu9dgq;1;25,9;46,0;2024-08-11T01:36:21.926Z;2024-08-11T01:36:24Z;[{'id': 5141953381, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141953385, 'qualifierId': 141, 'value': '13.7'}, {'id': 5141953387, 'qualifierId': 212, 'value': '22.3'}, {'id': 5141953383, 'qualifierId': 140, 'value': '22.4'}, {'id': 5141953389, 'qualifierId': 213, 'value': '4.55'}];9nl0k91lrjonu0z2irbs01oiy;A. Korça;;;eljv81fqo5qn12un1aa4at7o4;Pass;;;;;;;;;;;4,55;22,3;13,7;;22,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;22,4;13,7;;;;;;;0;0;56;42;Sporting KC II;3402;DC;1,0
2707754035;637;1;2;56;45;99l7fsj6ykgbyqcb9zqqu9dgq;1;22,4;12,2;2024-08-11T01:36:24.774Z;2024-08-11T01:36:27Z;[{'id': 5141953435, 'qualifierId': 212, 'value': '12.7'}, {'id': 5141953429, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141953431, 'qualifierId': 140, 'value': '34.1'}, {'id': 5141953433, 'qualifierId': 141, 'value': '7.3'}, {'id': 5141953437, 'qualifierId': 213, 'value': '6.02'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;eljv81fqo5qn12un1aa4at7o4;Pass;;;;;;;;;;;6,02;12,7;7,3;;34,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;34,1;7,3;;;;;;;0;0;56;45;Sporting KC II;3405;DC;1,0
2707754049;638;1;2;56;47;99l7fsj6ykgbyqcb9zqqu9dgq;1;33,9;6,7;2024-08-11T01:36:27.142Z;2024-08-11T01:36:29Z;[{'id': 5141953505, 'qualifierId': 141, 'value': '5.2'}, {'id': 5141953509, 'qualifierId': 213, 'value': '3.23'}, {'id': 5141953503, 'qualifierId': 140, 'value': '23.1'}, {'id': 5141953507, 'qualifierId': 212, 'value': '11.4'}, {'id': 5141953501, 'qualifierId': 56, 'value': 'Back'}];8vnnownnzz2ksuuitbw3ax5yi;A. Ramirez;;;eljv81fqo5qn12un1aa4at7o4;Pass;;;;;;;;;;;3,23;11,4;5,2;;23,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;23,1;5,2;;;;;;;0;0;56;47;Sporting KC II;3407;FWR;1,0
