id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_JerseyNumber;value_Involved;value_TeamPlayerFormation;value_PlayerPosition;value_Captain;value_TeamKit;value_Resume;value_DirectionOfPlay;value_Zone;value_PassEndX;value_PassEndY;value_KickOff;value_Angle;value_Length;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_BlockedPass;value_NextEventGoalKick;value_GoalKick;value_Chipped;value_High;value_NextEventThrowIn;value_ThrowIn;value_LeftFooted;value_Cross;value_OutSwinger;value_OutOfPlay;value_DeletedEventType;value_TakeOnOvertake;value_IntentionalAssist;value_Assist;value_RightFooted;value_GkY;value_Assisted;value_GoalmouthY;value_GkX;value_BoxCentre;value_RegularPlay;value_FirstTouch;value_RelatedEventId;value_HighRight;value_GoalmouthZ;value_NotVisible;value_IntendedTackleTarget;value_NotAssisted;value_IndividualPlay;value_BoxLeft;value_HighLeft;value_DefBlock;value_HighGkIntervention;value_KeeperThrow;value_LayOff;value_TakeOnSpace;value_Foul;value_Direct;value_ShirtPull/Holding;value_FreeKickTaken;value_BlockedCross;value_Right;value_Left;value_CornerTaken;value_Head;value_BlockedY;value_FromCorner;value_BlockedX;value_SwerveLeft;value_OutOfBoxCentre;value_Volley;value_NotPastGoalLine;value_MisHit;value_Handball;value_SwitchOfPlay;value_TouchTypeControl;value_TouchTypeClearance;value_OverhitCross;value_PlayersCaughtOffside;value_Indirect;value_FlickOn;value_BoxRight;value_FastBreak;value_Blocked;value_LowLeft;value_TouchTypePass;value_LowGkIntervention;value_LowRight;value_Diving;value_ParriedSafe;value_Hands;value_AttemptedTackle;value_FloatedCross;value_Straight;value_HighClaim;value_LeadingToAttempt;value_LowCentre;value_RelatedError1Id;value_PullBack;value_MediumGkIntervention;value_OtherObstacle;value_BallHitsReferee;value_Shove/Push;value_YellowCard;value_TacticalFoul;value_SetPiece;value_Overrun;value_BlockedClearance;value_BigChance;value_1On1;value_Stooping;value_ParriedDanger;value_SmallBoxRight;value_Low;value_RecklessOffence;value_Minutes;value_TempBlocked;value_Standing;value_EndType;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkYTimeOfGoal;value_Collected;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_35Centre;value_2NdAssist;value_2NdAssisted;value_2NdRelatedEventId;value_ThroughBall;value_BoxDeepLeft;value_Strong;value_FreeKick;value_AerialFoul;value_Dissent;value_CloseLeft;value_LastLine;value_InSwinger;value_OverArm;value_Injury;value_InjuredPlayerId;value_GkKickFromHands;value_LeadingToGoal;value_FollowsADribble;value_Weak;value_SmallBoxLeft;value_GkHoof;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2693844095;378;43;1;40;58;4gymgvqmve0m2vh89v84tt3x0;1;0,0;0,0;2024-06-02T00:51:19.818Z;2024-06-02T00:51:57Z;[{'id': 5065121007, 'qualifierId': 56, 'value': 'Center'}, {'id': 5065121009, 'qualifierId': 346, 'value': '0'}, {'id': 5065123313, 'qualifierId': 144, 'value': '5'}, {'id': 5065121223, 'qualifierId': 233, 'value': '417'}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;d6arklw161x30f5jksbhj1r10;Deleted event;;;;;;;;;;;;;;;;;;417,0;;;;;0,0;;;;;;;;;;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;0;0;40;58;Carolina Core;2458;MR;1,0
2693845145;380;1;1;42;34;4gymgvqmve0m2vh89v84tt3x0;0;99,5;0,5;2024-06-02T00:52:56.377Z;2024-06-07T14:42:10Z;[{'id': 5065127189, 'qualifierId': 6}, {'id': 5065127191, 'qualifierId': 155}, {'id': 5065127193, 'qualifierId': 224}, {'id': 5065127187, 'qualifierId': 2}, {'id': 5065127195, 'qualifierId': 56, 'value': 'Center'}, {'id': 5065127197, 'qualifierId': 140, 'value': '96.1'}, {'id': 5065127203, 'qualifierId': 213, 'value': '1.70'}, {'id': 5065127199, 'qualifierId': 141, 'value': '41.5'}, {'id': 5071311021, 'qualifierId': 20}, {'id': 5065127201, 'qualifierId': 212, 'value': '28.1'}];7udp171hmb1rdixg9awx93h1w;T. Pasnik;;;d6arklw161x30f5jksbhj1r10;Pass;;;;;;;;;;;96,1;41,5;;1,7;28,1;;;;;;;;;;1,0;;;;;1,0;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;96,1;41,5;;;;;;;0;0;42;34;Carolina Core;2554;FW;1,0
2693845167;418;12;1;42;36;2nnef9tr9g7m2s6n873qif95g;1;4,7;60,9;2024-06-02T00:52:58.590Z;2024-06-02T00:53:02Z;[{'id': 5065127317, 'qualifierId': 15}, {'id': 5065127295, 'qualifierId': 56, 'value': 'Back'}, {'id': 5065127299, 'qualifierId': 141, 'value': '71.2'}, {'id': 5065127303, 'qualifierId': 213, 'value': '1.35'}, {'id': 5065127301, 'qualifierId': 212, 'value': '7.2'}, {'id': 5065127297, 'qualifierId': 140, 'value': '6.2'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;d6arklw161x30f5jksbhj1r10;Clearance;;;;;;;;;;;6,2;71,2;;1,35;7,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;6,2;71,2;;;;;;;0;0;42;36;Huntsville City;2556;MC;1,0
2693845849;430;43;1;42;39;2nnef9tr9g7m2s6n873qif95g;1;0,0;0,0;2024-06-02T00:53:00.924Z;2024-06-02T00:54:36Z;[{'id': 5065131455, 'qualifierId': 140, 'value': '8.8'}, {'id': 5065131481, 'qualifierId': 15, 'value': '0'}, {'id': 5065131453, 'qualifierId': 56, 'value': 'Back'}, {'id': 5065131459, 'qualifierId': 212, 'value': '3.8'}, {'id': 5065131461, 'qualifierId': 213, 'value': '1.43'}, {'id': 5065131457, 'qualifierId': 141, 'value': '82.0'}, {'id': 5065134307, 'qualifierId': 144, 'value': '12'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;d6arklw161x30f5jksbhj1r10;Deleted event;;;;;;;;;;;8,8;82,0;;1,43;3,8;;;;;;;;;;;;;;;;;;12,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;8,8;82,0;;;;;;;0;0;42;39;Huntsville City;2559;DC;1,0
2693845215;381;44;1;42;40;4gymgvqmve0m2vh89v84tt3x0;1;90,5;23,0;2024-06-02T00:53:01.719Z;2024-06-02T01:11:46Z;[{'id': 5065127577, 'qualifierId': 56, 'value': 'Center'}, {'id': 5065127579, 'qualifierId': 286}, {'id': 5065130159, 'qualifierId': 233, 'value': '419'}];5m3bxdstyhzoplpzam8c94t90;F. Ajago;;;d6arklw161x30f5jksbhj1r10;Aerial;;;;;;;;;;;;;;;;;;419,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;0;0;42;40;Carolina Core;2560;FW;1,0
2693845211;419;44;1;42;40;2nnef9tr9g7m2s6n873qif95g;0;9,5;77,0;2024-06-02T00:53:01.720Z;2024-06-02T01:00:29Z;[{'id': 5065130101, 'qualifierId': 233, 'value': '381'}, {'id': 5065127551, 'qualifierId': 285}, {'id': 5065127549, 'qualifierId': 56, 'value': 'Back'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;d6arklw161x30f5jksbhj1r10;Aerial;;;;;;;;;;;;;;;;;;381,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;42;40;Huntsville City;2560;DC;1,0
2693846395;392;1;1;42;40;4gymgvqmve0m2vh89v84tt3x0;1;87,4;18,6;2024-06-02T00:53:02.537Z;2024-06-07T14:42:20Z;[{'id': 5065134857, 'qualifierId': 212, 'value': '4.4'}, {'id': 5065134849, 'qualifierId': 3}, {'id': 5065134859, 'qualifierId': 213, 'value': '4.52'}, {'id': 5065134851, 'qualifierId': 56, 'value': 'Right'}, {'id': 5065134853, 'qualifierId': 140, 'value': '86.6'}, {'id': 5065134855, 'qualifierId': 141, 'value': '12.2'}];5m3bxdstyhzoplpzam8c94t90;F. Ajago;;;d6arklw161x30f5jksbhj1r10;Pass;;;;;;;;;;;86,6;12,2;;4,52;4,4;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;86,6;12,2;;;;;;;0;0;42;40;Carolina Core;2560;FW;1,0
2693845301;382;1;1;42;42;4gymgvqmve0m2vh89v84tt3x0;1;88,4;6,8;2024-06-02T00:53:03.992Z;2024-06-02T00:53:19Z;[{'id': 5065128799, 'qualifierId': 210, 'value': '13'}, {'id': 5065128143, 'qualifierId': 141, 'value': '25.3'}, {'id': 5065128147, 'qualifierId': 213, 'value': '2.35'}, {'id': 5065128141, 'qualifierId': 140, 'value': '76.5'}, {'id': 5065128145, 'qualifierId': 212, 'value': '17.7'}, {'id': 5065128139, 'qualifierId': 56, 'value': 'Center'}];7udp171hmb1rdixg9awx93h1w;T. Pasnik;1,0;;d6arklw161x30f5jksbhj1r10;Pass;;;;;;;;;;;76,5;25,3;;2,35;17,7;;;;;;;;;;;;;;;;;;;;;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;76,5;25,3;;;;;;;0;0;42;42;Carolina Core;2562;FW;1,0
2693845327;383;3;1;42;46;4gymgvqmve0m2vh89v84tt3x0;1;77,1;28,4;2024-06-02T00:53:08.057Z;2024-06-07T14:42:28Z;[{'id': 5065128247, 'qualifierId': 286}, {'id': 5065128245, 'qualifierId': 56, 'value': 'Center'}, {'id': 5065128317, 'qualifierId': 233, 'value': '420'}, {'id': 5071311099, 'qualifierId': 465}];5m3bxdstyhzoplpzam8c94t90;F. Ajago;;;d6arklw161x30f5jksbhj1r10;Take On;;;;;;;;;;;;;;;;;;420,0;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;0;0;42;46;Carolina Core;2566;FW;1,0
2693845313;420;45;1;42;46;2nnef9tr9g7m2s6n873qif95g;0;22,9;71,6;2024-06-02T00:53:08.057Z;2024-06-02T00:53:10Z;[{'id': 5065128337, 'qualifierId': 233, 'value': '383'}, {'id': 5065128191, 'qualifierId': 285}, {'id': 5065128189, 'qualifierId': 56, 'value': 'Back'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;d6arklw161x30f5jksbhj1r10;Challenge;;;;;;;;;;;;;;;;;;383,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;42;46;Huntsville City;2566;DC;1,0
2693845333;384;13;1;42;46;4gymgvqmve0m2vh89v84tt3x0;1;78,7;27,0;2024-06-02T00:53:08.521Z;2024-06-07T14:42:37Z;[{'id': 5065128849, 'qualifierId': 74}, {'id': 5065128859, 'qualifierId': 103, 'value': '69.4'}, {'id': 5065128861, 'qualifierId': 215}, {'id': 5065128271, 'qualifierId': 18}, {'id': 5065128851, 'qualifierId': 29}, {'id': 5065128857, 'qualifierId': 102, 'value': '48.1'}, {'id': 5065128865, 'qualifierId': 231, 'value': '46.9'}, {'id': 5065128461, 'qualifierId': 20}, {'id': 5065128863, 'qualifierId': 230, 'value': '97.3'}, {'id': 5065128847, 'qualifierId': 25}, {'id': 5065128273, 'qualifierId': 56, 'value': 'Center'}, {'id': 5065128853, 'qualifierId': 55, 'value': '382'}];5m3bxdstyhzoplpzam8c94t90;F. Ajago;;;d6arklw161x30f5jksbhj1r10;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;1,0;46,9;1,0;48,1;97,3;;;;382,0;;69,4;;;;1,0;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;48,1;69.4;382,0;7udp171hmb1rdixg9awx93h1w;0;0;42;46;Carolina Core;2566;FW;1,0
2693845355;385;5;1;42;48;4gymgvqmve0m2vh89v84tt3x0;0;101,4;48,6;2024-06-02T00:53:09.964Z;2024-06-02T01:12:33Z;[{'id': 5065128343, 'qualifierId': 56, 'value': 'Center'}, {'id': 5065128393, 'qualifierId': 233, 'value': '421'}, {'id': 5065128345, 'qualifierId': 346}];5m3bxdstyhzoplpzam8c94t90;F. Ajago;;;d6arklw161x30f5jksbhj1r10;Out;;;;;;;;;;;;;;;;;;421,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;0;0;42;48;Carolina Core;2568;FW;1,0
2693845349;421;5;1;42;48;2nnef9tr9g7m2s6n873qif95g;1;-1,4;51,4;2024-06-02T00:53:09.964Z;2024-06-02T00:53:11Z;[{'id': 5065128333, 'qualifierId': 346}, {'id': 5065128411, 'qualifierId': 233, 'value': '385'}, {'id': 5065128331, 'qualifierId': 56, 'value': 'Back'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;d6arklw161x30f5jksbhj1r10;Out;;;;;;;;;;;;;;;;;;385,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;42;48;Huntsville City;2568;DC;1,0
2693845443;422;1;1;42;59;2nnef9tr9g7m2s6n873qif95g;1;3,8;45,8;2024-06-02T00:53:20.879Z;2024-06-02T01:00:07Z;[{'id': 5065128977, 'qualifierId': 189}, {'id': 5065128955, 'qualifierId': 237}, {'id': 5065128941, 'qualifierId': 56, 'value': 'Back'}, {'id': 5065128943, 'qualifierId': 140, 'value': '30.0'}, {'id': 5065128951, 'qualifierId': 1}, {'id': 5065128945, 'qualifierId': 141, 'value': '7.4'}, {'id': 5065128939, 'qualifierId': 124}, {'id': 5065128947, 'qualifierId': 212, 'value': '37.9'}, {'id': 5065128949, 'qualifierId': 213, 'value': '5.52'}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;d6arklw161x30f5jksbhj1r10;Pass;;;;;;;;;;;30,0;7,4;;5,52;37,9;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;30,0;7,4;;;;;;;0;0;42;59;Huntsville City;2579;GK;1,0
2693845483;423;1;1;43;2;2nnef9tr9g7m2s6n873qif95g;1;29,4;12,3;2024-06-02T00:53:23.628Z;2024-06-02T01:00:09Z;[{'id': 5065129211, 'qualifierId': 213, 'value': '1.72'}, {'id': 5065129209, 'qualifierId': 212, 'value': '7.8'}, {'id': 5065129207, 'qualifierId': 141, 'value': '23.7'}, {'id': 5065129205, 'qualifierId': 140, 'value': '28.3'}, {'id': 5065129203, 'qualifierId': 56, 'value': 'Back'}];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;;;d6arklw161x30f5jksbhj1r10;Pass;;;;;;;;;;;28,3;23,7;;1,72;7,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;28,3;23,7;;;;;;;0;0;43;2;Huntsville City;2582;DMR;1,0
2693845531;424;1;1;43;4;2nnef9tr9g7m2s6n873qif95g;1;27,4;27,3;2024-06-02T00:53:26.535Z;2024-06-02T00:53:30Z;[{'id': 5065129535, 'qualifierId': 1}, {'id': 5065129529, 'qualifierId': 141, 'value': '86.3'}, {'id': 5065129531, 'qualifierId': 212, 'value': '40.1'}, {'id': 5065129527, 'qualifierId': 140, 'value': '26.4'}, {'id': 5065129533, 'qualifierId': 213, 'value': '1.60'}, {'id': 5065129525, 'qualifierId': 56, 'value': 'Back'}, {'id': 5065129523, 'qualifierId': 155}];5jxj5s38o1nx0xbnapwl58bo4;J. Orejuela;;;d6arklw161x30f5jksbhj1r10;Pass;;;;;;;;;;;26,4;86,3;;1,6;40,1;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;26,4;86,3;;;;;;;0;0;43;4;Huntsville City;2584;MC;1,0
2693845621;425;1;1;43;12;2nnef9tr9g7m2s6n873qif95g;1;24,9;82,6;2024-06-02T00:53:34.175Z;2024-06-02T00:53:37Z;[{'id': 5065130053, 'qualifierId': 56, 'value': 'Back'}, {'id': 5065130055, 'qualifierId': 140, 'value': '12.5'}, {'id': 5065130057, 'qualifierId': 141, 'value': '64.0'}, {'id': 5065130061, 'qualifierId': 213, 'value': '3.91'}, {'id': 5065130059, 'qualifierId': 212, 'value': '18.2'}];w92nbx3n5ztvgmf89sdp95re;A. Aguas;;;d6arklw161x30f5jksbhj1r10;Pass;;;;;;;;;;;12,5;64,0;;3,91;18,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;12,5;64,0;;;;;;;0;0;43;12;Huntsville City;2592;DC;1,0
2693845679;426;1;1;43;16;2nnef9tr9g7m2s6n873qif95g;1;14,6;57,5;2024-06-02T00:53:38.269Z;2024-06-02T00:53:40Z;[{'id': 5065130439, 'qualifierId': 56, 'value': 'Back'}, {'id': 5065130445, 'qualifierId': 212, 'value': '25.8'}, {'id': 5065130441, 'qualifierId': 140, 'value': '25.2'}, {'id': 5065130447, 'qualifierId': 213, 'value': '5.16'}, {'id': 5065130443, 'qualifierId': 141, 'value': '23.3'}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;d6arklw161x30f5jksbhj1r10;Pass;;;;;;;;;;;25,2;23,3;;5,16;25,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;25,2;23,3;;;;;;;0;0;43;16;Huntsville City;2596;GK;1,0
2693845723;427;1;1;43;18;2nnef9tr9g7m2s6n873qif95g;1;26,0;21,6;2024-06-02T00:53:40.503Z;2024-06-07T14:43:06Z;[{'id': 5065130697, 'qualifierId': 141, 'value': '21.9'}, {'id': 5065130693, 'qualifierId': 56, 'value': 'Center'}, {'id': 5065130699, 'qualifierId': 212, 'value': '27.2'}, {'id': 5065130701, 'qualifierId': 213, 'value': '0.01'}, {'id': 5065130695, 'qualifierId': 140, 'value': '51.9'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;d6arklw161x30f5jksbhj1r10;Pass;;;;;;;;;;;51,9;21,9;;0,01;27,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;51,9;21,9;;;;;;;0;0;43;18;Huntsville City;2598;DC;1,0
2693845807;428;1;1;43;21;2nnef9tr9g7m2s6n873qif95g;1;51,9;21,9;2024-06-02T00:53:42.815Z;2024-06-02T00:53:48Z;[{'id': 5065131211, 'qualifierId': 141, 'value': '2.6'}, {'id': 5065131215, 'qualifierId': 212, 'value': '14.3'}, {'id': 5065131207, 'qualifierId': 140, 'value': '57.2'}, {'id': 5065131219, 'qualifierId': 213, 'value': '5.11'}, {'id': 5065131203, 'qualifierId': 56, 'value': 'Right'}];1irhjiafn9ushepjvevbkn6ui;F. Stachuk;;;d6arklw161x30f5jksbhj1r10;Pass;;;;;;;;;;;57,2;2,6;;5,11;14,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;57,2;2,6;;;;;;;0;0;43;21;Huntsville City;2601;FWL;1,0
2693845809;429;4;1;43;26;2nnef9tr9g7m2s6n873qif95g;1;56,2;9,9;2024-06-02T00:53:48.199Z;2024-06-02T00:53:49Z;[{'id': 5065131291, 'qualifierId': 233, 'value': '386'}, {'id': 5065131273, 'qualifierId': 13}, {'id': 5065131275, 'qualifierId': 56, 'value': 'Right'}, {'id': 5065131277, 'qualifierId': 152}, {'id': 5065131281, 'qualifierId': 286}, {'id': 5065131279, 'qualifierId': 265}];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;;;d6arklw161x30f5jksbhj1r10;Foul;;;;;;;;;;;;;;;;;;386,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;43;26;Huntsville City;2606;DMR;1,0
2693845801;386;4;1;43;26;4gymgvqmve0m2vh89v84tt3x0;0;43,8;90,1;2024-06-02T00:53:48.200Z;2024-06-02T00:53:49Z;[{'id': 5065131255, 'qualifierId': 152}, {'id': 5065131251, 'qualifierId': 13}, {'id': 5065131253, 'qualifierId': 56, 'value': 'Back'}, {'id': 5065131315, 'qualifierId': 233, 'value': '429'}, {'id': 5065131259, 'qualifierId': 285}, {'id': 5065131257, 'qualifierId': 265}];9ncybediodv8share9pox2kno;T. Ritondale;;;d6arklw161x30f5jksbhj1r10;Foul;;;;;;;;;;;;;;;;;;429,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;0;0;43;26;Carolina Core;2606;DC;1,0
2693845923;431;1;1;43;37;2nnef9tr9g7m2s6n873qif95g;1;53,1;19,7;2024-06-02T00:53:59.518Z;2024-06-02T00:59:16Z;[{'id': 5065131883, 'qualifierId': 5}, {'id': 5065131885, 'qualifierId': 152}, {'id': 5065131887, 'qualifierId': 56, 'value': 'Back'}, {'id': 5065131895, 'qualifierId': 213, 'value': '2.96'}, {'id': 5065131889, 'qualifierId': 140, 'value': '41.0'}, {'id': 5065131891, 'qualifierId': 141, 'value': '23.1'}, {'id': 5065131893, 'qualifierId': 212, 'value': '12.9'}];1irhjiafn9ushepjvevbkn6ui;F. Stachuk;;;d6arklw161x30f5jksbhj1r10;Pass;;;;;;;;;;;41,0;23,1;;2,96;12,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;41,0;23,1;;;;;;;0;0;43;37;Huntsville City;2617;FWL;1,0
