id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_Resume;value_Involved;value_TeamKit;value_JerseyNumber;value_TeamFormation;value_PlayerPosition;value_TeamPlayerFormation;value_DirectionOfPlay;value_Angle;value_PassEndY;value_PassEndX;value_KickOff;value_Zone;value_Length;value_BlockedPass;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_Launch;value_LongBall;value_NextEventThrowIn;value_ThrowIn;value_Head;value_BoxCentre;value_FirstTouch;value_BlockedY;value_LowCentre;value_RightFooted;value_Volley;value_BlockedX;value_IndividualPlay;value_GoalmouthZ;value_ThrowInSetPiece;value_GoalmouthY;value_NotAssisted;value_Hands;value_Standing;value_Collected;value_LowGkIntervention;value_KeeperThrow;value_Chipped;value_LayOff;value_HeadPass;value_TouchTypeClearance;value_TakeOnOvertake;value_Defensive1V1;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_SwitchOfPlay;value_OutSwinger;value_Cross;value_LeftFooted;value_BlockedCross;value_Left;value_InSwinger;value_CornerTaken;value_HighGkIntervention;value_IntendedTackleTarget;value_Right;value_IntentionalAssist;value_Assist;value_SmallBoxRight;value_RelatedEventId;value_GkX;value_FromCorner;value_CloseRightAndHigh;value_GkY;value_Assisted;value_NextEventGoalKick;value_High;value_GoalKick;value_DeletedEventType;value_Shove/Push;value_OtherObstacle;value_RefereeDelay;value_OtherReason;value_BallHitsReferee;value_TouchTypePass;value_TakeOnSpace;value_OutOfPlay;value_Low;value_FlickOn;value_BoxRight;value_CloseHigh;value_Strong;value_RegularPlay;value_TouchTypeControl;value_PlayersCaughtOffside;value_Indirect;value_ShirtPull/Holding;value_YellowCard;value_TacticalFoul;value_ThroughBall;value_Blocked;value_LowLeft;value_BoxLeft;value_DefBlock;value_PullBack;value_BigChance;value_MediumGkIntervention;value_AerialFoul;value_CloseRight;value_OutOfBoxCentre;value_CloseLeft;value_SwerveRight;value_DangerousPlay;value_RecklessOffence;value_Diving;value_OverArm;value_InjuredPlayerId;value_Injury;value_Overrun;value_Handball;value_Stooping;value_Minutes;value_Deflection;value_LowRight;value_FreeKick;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_NotVisible;value_SwerveLeft;value_SetPiece;value_FastBreak;value_Feet;value_ParriedSafe;value_Sliding;value_TempShotOn;value_ParriedDanger;value_FollowsADribble;value_Weak;value_GoalShotGameClock;value_1On1;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_ExcessiveCelebration;value_BoxDeepRight;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2686763011;150;1;1;20;53;1pc6sx2h4rp113ldkbp5d2xas;0;48,4;44,6;2024-05-12T19:44:53.525Z;2024-05-16T20:27:56Z;[{'id': 5026456041, 'qualifierId': 213, 'value': '0.80'}, {'id': 5026456021, 'qualifierId': 155}, {'id': 5026456033, 'qualifierId': 141, 'value': '100.0'}, {'id': 5026456045, 'qualifierId': 1}, {'id': 5026456037, 'qualifierId': 212, 'value': '54.5'}, {'id': 5026456029, 'qualifierId': 140, 'value': '84.7'}, {'id': 5026456025, 'qualifierId': 56, 'value': 'Left'}];7tjrziff3z2fl88t52j3rk3bp;Z. Valentin;;;crwpfh4qsq62xxy1rifmu7jtg;Pass;;;;;;;;;;0,8;100,0;84,7;;;54,5;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;84,7;100,0;;;;;;;0;0;20;53;Ventura County;1253;DC;1,0
2686763019;151;5;1;21;0;1pc6sx2h4rp113ldkbp5d2xas;0;82,8;101,6;2024-05-12T19:45:00.972Z;2024-05-12T20:12:34Z;[{'id': 5026456075, 'qualifierId': 347}, {'id': 5026456073, 'qualifierId': 56, 'value': 'Left'}, {'id': 5026457593, 'qualifierId': 233, 'value': '161'}];7tjrziff3z2fl88t52j3rk3bp;Z. Valentin;;;crwpfh4qsq62xxy1rifmu7jtg;Out;;;;;;;;;;;;;;;;;161,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;21;0;Ventura County;1260;DC;1,0
2686763279;161;5;1;21;0;8ijkk62897so5r3bq0wgwx4bu;1;17,2;-1,6;2024-05-12T19:45:00.972Z;2024-05-12T19:45:14Z;[{'id': 5026457529, 'qualifierId': 56, 'value': 'Back'}, {'id': 5026457531, 'qualifierId': 347}, {'id': 5026457565, 'qualifierId': 233, 'value': '151'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;crwpfh4qsq62xxy1rifmu7jtg;Out;;;;;;;;;;;;;;;;;151,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;21;0;Minnesota United II;1260;DC;1,0
2686763341;162;1;1;21;13;8ijkk62897so5r3bq0wgwx4bu;1;18,7;0,0;2024-05-12T19:45:13.980Z;2024-05-12T19:45:16Z;[{'id': 5026457899, 'qualifierId': 56, 'value': 'Back'}, {'id': 5026457901, 'qualifierId': 140, 'value': '30.9'}, {'id': 5026457905, 'qualifierId': 212, 'value': '13.4'}, {'id': 5026457903, 'qualifierId': 141, 'value': '4.9'}, {'id': 5026457907, 'qualifierId': 213, 'value': '0.30'}, {'id': 5026457897, 'qualifierId': 107}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;crwpfh4qsq62xxy1rifmu7jtg;Pass;;;;;;;;;;0,3;4,9;30,9;;;13,4;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;30,9;4,9;;;;;;;0;0;21;13;Minnesota United II;1273;DR;1,0
2686763351;163;50;1;21;16;8ijkk62897so5r3bq0wgwx4bu;1;28,7;11,0;2024-05-12T19:45:16.604Z;2024-05-12T19:45:19Z;[{'id': 5026457955, 'qualifierId': 56, 'value': 'Back'}, {'id': 5026457957, 'qualifierId': 285}, {'id': 5026458233, 'qualifierId': 233, 'value': '152'}];4o8ulvahxfb06x5xhvflvwhzo;R. Ramos;;;crwpfh4qsq62xxy1rifmu7jtg;Dispossessed;;;;;;;;;;;;;;;;;152,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;21;16;Minnesota United II;1276;AMC;1,0
2686763391;152;7;1;21;16;1pc6sx2h4rp113ldkbp5d2xas;1;71,3;89,0;2024-05-12T19:45:16.605Z;2024-05-16T20:28:16Z;[{'id': 5034163861, 'qualifierId': 384}, {'id': 5026458153, 'qualifierId': 56, 'value': 'Left'}, {'id': 5026458155, 'qualifierId': 286}, {'id': 5026458189, 'qualifierId': 233, 'value': '163'}];7g1lvmpww9jrvojy55zengpw4;A. Bran;1,0;;crwpfh4qsq62xxy1rifmu7jtg;Tackle;;;;;;;;;;;;;;;;;163,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;21;16;Ventura County;1276;MC;1,0
2686763397;153;49;1;21;18;1pc6sx2h4rp113ldkbp5d2xas;1;72,8;74,8;2024-05-12T19:45:18.762Z;2024-05-12T19:45:19Z;[];45b72f8szmqnv8tz06j7mj1wq;P. Weah;;;crwpfh4qsq62xxy1rifmu7jtg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;21;18;Ventura County;1278;FW;1,0
2686763405;164;83;1;21;18;8ijkk62897so5r3bq0wgwx4bu;0;25,0;26,1;2024-05-12T19:45:19.420Z;2024-05-12T21:30:25Z;[{'id': 5026907289, 'qualifierId': 399, 'value': '45b72f8szmqnv8tz06j7mj1wq'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;crwpfh4qsq62xxy1rifmu7jtg;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;21;18;Minnesota United II;1278;MC;1,0
2686763437;154;13;1;21;19;1pc6sx2h4rp113ldkbp5d2xas;1;82,7;62,8;2024-05-12T19:45:19.732Z;2024-05-16T20:29:07Z;[{'id': 5026459091, 'qualifierId': 230, 'value': '98.8'}, {'id': 5026459087, 'qualifierId': 215}, {'id': 5026458699, 'qualifierId': 20}, {'id': 5026458401, 'qualifierId': 56, 'value': 'Center'}, {'id': 5026459083, 'qualifierId': 102, 'value': '43.0'}, {'id': 5026459079, 'qualifierId': 55, 'value': '152'}, {'id': 5026459075, 'qualifierId': 84}, {'id': 5026459077, 'qualifierId': 29}, {'id': 5026459093, 'qualifierId': 231, 'value': '50.9'}, {'id': 5026458393, 'qualifierId': 22}, {'id': 5026459085, 'qualifierId': 103, 'value': '16.7'}, {'id': 5026459491, 'qualifierId': 18}];45b72f8szmqnv8tz06j7mj1wq;P. Weah;;;crwpfh4qsq62xxy1rifmu7jtg;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;16,7;;43,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;152,0;98,8;;;50,9;1,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;43,0;16.7;152,0;7g1lvmpww9jrvojy55zengpw4;0;0;21;19;Ventura County;1279;FW;1,0
2686763461;155;5;1;21;20;1pc6sx2h4rp113ldkbp5d2xas;0;101,0;39,9;2024-05-12T19:45:21.419Z;2024-05-12T20:12:34Z;[{'id': 5026458541, 'qualifierId': 56, 'value': 'Center'}, {'id': 5026458543, 'qualifierId': 346}, {'id': 5026458635, 'qualifierId': 233, 'value': '165'}];45b72f8szmqnv8tz06j7mj1wq;P. Weah;;;crwpfh4qsq62xxy1rifmu7jtg;Out;;;;;;;;;;;;;;;;;165,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;21;20;Ventura County;1280;FW;1,0
2686763449;165;5;1;21;20;8ijkk62897so5r3bq0wgwx4bu;1;-1,0;60,1;2024-05-12T19:45:21.419Z;2024-05-12T19:45:22Z;[{'id': 5026458467, 'qualifierId': 56, 'value': 'Back'}, {'id': 5026458607, 'qualifierId': 233, 'value': '155'}, {'id': 5026458471, 'qualifierId': 346}];c44bkncqmptribnxki1dyppbe;I. Parente;;;crwpfh4qsq62xxy1rifmu7jtg;Out;;;;;;;;;;;;;;;;;155,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;21;20;Minnesota United II;1280;MC;1,0
2686763937;166;1;1;21;43;8ijkk62897so5r3bq0wgwx4bu;1;5,0;62,3;2024-05-12T19:45:44.203Z;2024-05-12T20:12:54Z;[{'id': 5026461349, 'qualifierId': 56, 'value': 'Back'}, {'id': 5026461351, 'qualifierId': 140, 'value': '7.4'}, {'id': 5026461353, 'qualifierId': 141, 'value': '51.5'}, {'id': 5026461355, 'qualifierId': 212, 'value': '7.8'}, {'id': 5026461361, 'qualifierId': 237}, {'id': 5026461357, 'qualifierId': 213, 'value': '5.04'}, {'id': 5026461347, 'qualifierId': 124}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;crwpfh4qsq62xxy1rifmu7jtg;Pass;;;;;;;;;;5,04;51,5;7,4;;;7,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;7,4;51,5;;;;;;;0;0;21;43;Minnesota United II;1303;DC;1,0
2686763961;167;1;1;21;49;8ijkk62897so5r3bq0wgwx4bu;1;6,9;49,1;2024-05-12T19:45:49.547Z;2024-05-12T19:45:51Z;[{'id': 5026461479, 'qualifierId': 56, 'value': 'Back'}, {'id': 5026461489, 'qualifierId': 212, 'value': '19.8'}, {'id': 5026461481, 'qualifierId': 140, 'value': '23.1'}, {'id': 5026461483, 'qualifierId': 141, 'value': '63.9'}, {'id': 5026461491, 'qualifierId': 213, 'value': '0.53'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;crwpfh4qsq62xxy1rifmu7jtg;Pass;;;;;;;;;;0,53;63,9;23,1;;;19,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;23,1;63,9;;;;;;;0;0;21;49;Minnesota United II;1309;GK;1,0
2686763989;168;1;1;21;50;8ijkk62897so5r3bq0wgwx4bu;0;23,1;63,9;2024-05-12T19:45:50.941Z;2024-05-12T19:45:52Z;[{'id': 5026461667, 'qualifierId': 140, 'value': '10.9'}, {'id': 5026461673, 'qualifierId': 213, 'value': '2.78'}, {'id': 5026461665, 'qualifierId': 56, 'value': 'Back'}, {'id': 5026461671, 'qualifierId': 212, 'value': '13.7'}, {'id': 5026461669, 'qualifierId': 141, 'value': '71.1'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;crwpfh4qsq62xxy1rifmu7jtg;Pass;;;;;;;;;;2,78;71,1;10,9;;;13,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;10,9;71,1;;;;;;;0;0;21;50;Minnesota United II;1310;MC;1,0
2686764065;156;49;1;21;55;1pc6sx2h4rp113ldkbp5d2xas;1;86,1;23,0;2024-05-12T19:45:56.132Z;2024-05-12T19:45:56Z;[];iu61re9bbusv2w7fu7w6505w;L. Mesanvi;;;crwpfh4qsq62xxy1rifmu7jtg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;21;55;Ventura County;1315;FW;1,0
2686764079;157;1;1;21;55;1pc6sx2h4rp113ldkbp5d2xas;1;87,3;21,6;2024-05-12T19:45:56.452Z;2024-05-12T19:45:57Z;[{'id': 5026462145, 'qualifierId': 141, 'value': '27.0'}, {'id': 5026462149, 'qualifierId': 213, 'value': '2.40'}, {'id': 5026462147, 'qualifierId': 212, 'value': '5.4'}, {'id': 5026462141, 'qualifierId': 56, 'value': 'Center'}, {'id': 5026462143, 'qualifierId': 140, 'value': '83.5'}];iu61re9bbusv2w7fu7w6505w;L. Mesanvi;;;crwpfh4qsq62xxy1rifmu7jtg;Pass;;;;;;;;;;2,4;27,0;83,5;;;5,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;83,5;27,0;;;;;;;0;0;21;55;Ventura County;1315;FW;1,0
2686764095;158;1;1;21;56;1pc6sx2h4rp113ldkbp5d2xas;0;83,8;28,3;2024-05-12T19:45:56.501Z;2024-05-12T21:31:33Z;[{'id': 5026462251, 'qualifierId': 56, 'value': 'Center'}, {'id': 5026462253, 'qualifierId': 140, 'value': '91.6'}, {'id': 5026462255, 'qualifierId': 141, 'value': '25.2'}, {'id': 5026462259, 'qualifierId': 213, 'value': '6.03'}, {'id': 5026462257, 'qualifierId': 212, 'value': '8.5'}];69h930ebovyl7rut5dz4r2iok;M. Khan;;;crwpfh4qsq62xxy1rifmu7jtg;Pass;;;;;;;;;;6,03;25,2;91,6;;;8,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;91,6;25,2;;;;;;;0;0;21;56;Ventura County;1316;AMC;1,0
2686764071;169;8;1;21;56;8ijkk62897so5r3bq0wgwx4bu;1;9,9;62,0;2024-05-12T19:45:56.671Z;2024-05-16T20:29:36Z;[{'id': 5026462077, 'qualifierId': 56, 'value': 'Back'}, {'id': 5034165117, 'qualifierId': 385}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;crwpfh4qsq62xxy1rifmu7jtg;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;21;56;Minnesota United II;1316;MC;1,0
2686764189;159;1;1;22;0;1pc6sx2h4rp113ldkbp5d2xas;1;89,0;6,2;2024-05-12T19:46:01.062Z;2024-05-12T19:46:03Z;[{'id': 5026462837, 'qualifierId': 213, 'value': '3.02'}, {'id': 5026462829, 'qualifierId': 56, 'value': 'Right'}, {'id': 5026462833, 'qualifierId': 141, 'value': '7.9'}, {'id': 5026462835, 'qualifierId': 212, 'value': '9.6'}, {'id': 5026462831, 'qualifierId': 140, 'value': '79.9'}];iu61re9bbusv2w7fu7w6505w;L. Mesanvi;;;crwpfh4qsq62xxy1rifmu7jtg;Pass;;;;;;;;;;3,02;7,9;79,9;;;9,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;79,9;7,9;;;;;;;0;0;22;0;Ventura County;1320;FW;1,0
2686764247;160;1;1;22;3;1pc6sx2h4rp113ldkbp5d2xas;1;80,3;8,2;2024-05-12T19:46:03.541Z;2024-05-12T19:46:05Z;[{'id': 5026463129, 'qualifierId': 212, 'value': '8.3'}, {'id': 5026463119, 'qualifierId': 56, 'value': 'Right'}, {'id': 5026463125, 'qualifierId': 141, 'value': '19.2'}, {'id': 5026463133, 'qualifierId': 213, 'value': '2.02'}, {'id': 5026463123, 'qualifierId': 140, 'value': '76.9'}];eliciww307c6fs2mg347z1iei;C. Clark;;;crwpfh4qsq62xxy1rifmu7jtg;Pass;;;;;;;;;;2,02;19,2;76,9;;;8,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;76,9;19,2;;;;;;;0;0;22;3;Ventura County;1323;DMR;1,0
2686764271;161;1;1;22;5;1pc6sx2h4rp113ldkbp5d2xas;0;78,0;21,0;2024-05-12T19:46:05.572Z;2024-05-16T20:29:54Z;[{'id': 5026463295, 'qualifierId': 213, 'value': '0.78'}, {'id': 5026463285, 'qualifierId': 155}, {'id': 5034165425, 'qualifierId': 224}, {'id': 5026463289, 'qualifierId': 140, 'value': '94.8'}, {'id': 5026463293, 'qualifierId': 212, 'value': '24.8'}, {'id': 5026463287, 'qualifierId': 56, 'value': 'Center'}, {'id': 5026463291, 'qualifierId': 141, 'value': '46.6'}, {'id': 5034165427, 'qualifierId': 20}, {'id': 5026463283, 'qualifierId': 2}];7g1lvmpww9jrvojy55zengpw4;A. Bran;;;crwpfh4qsq62xxy1rifmu7jtg;Pass;;;;;;;;;;0,78;46,6;94,8;;;24,8;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;94,8;46,6;;;;;;;0;0;22;5;Ventura County;1325;MC;1,0
2686764301;170;12;1;22;7;8ijkk62897so5r3bq0wgwx4bu;1;8,3;44,0;2024-05-12T19:46:07.948Z;2024-05-12T19:46:09Z;[{'id': 5026463427, 'qualifierId': 213, 'value': '0.72'}, {'id': 5026463417, 'qualifierId': 140, 'value': '13.0'}, {'id': 5026463423, 'qualifierId': 212, 'value': '6.6'}, {'id': 5026463415, 'qualifierId': 56, 'value': 'Back'}, {'id': 5026463419, 'qualifierId': 141, 'value': '50.4'}, {'id': 5026463459, 'qualifierId': 15}];e7q60ne93c6289xwnt9zj65wq;M. Ferkranus;;;crwpfh4qsq62xxy1rifmu7jtg;Clearance;;;;;;;;;;0,72;50,4;13,0;;;6,6;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;13,0;50,4;;;;;;;0;0;22;7;Minnesota United II;1327;DL;1,0
2686764331;171;49;1;22;9;8ijkk62897so5r3bq0wgwx4bu;1;17,4;53,0;2024-05-12T19:46:09.820Z;2024-05-12T19:46:10Z;[];c44bkncqmptribnxki1dyppbe;I. Parente;;;crwpfh4qsq62xxy1rifmu7jtg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;22;9;Minnesota United II;1329;MC;1,0
2686764391;172;1;1;22;9;8ijkk62897so5r3bq0wgwx4bu;1;17,4;53,0;2024-05-12T19:46:10.107Z;2024-05-12T19:46:12Z;[{'id': 5026463885, 'qualifierId': 212, 'value': '8.9'}, {'id': 5026463879, 'qualifierId': 56, 'value': 'Back'}, {'id': 5026463883, 'qualifierId': 141, 'value': '41.6'}, {'id': 5026463881, 'qualifierId': 140, 'value': '21.5'}, {'id': 5026463887, 'qualifierId': 213, 'value': '5.22'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;crwpfh4qsq62xxy1rifmu7jtg;Pass;;;;;;;;;;5,22;41,6;21,5;;;8,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;21,5;41,6;;;;;;;0;0;22;9;Minnesota United II;1329;MC;1,0
2686764395;173;61;1;22;10;8ijkk62897so5r3bq0wgwx4bu;0;21,8;40,0;2024-05-12T19:46:10.666Z;2024-05-12T21:31:41Z;[{'id': 5026463913, 'qualifierId': 56, 'value': 'Back'}];5zawuirp825t4brhaj90k9duy;S. Karani;;;crwpfh4qsq62xxy1rifmu7jtg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;22;10;Minnesota United II;1330;AMR;1,0
