id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_TeamPlayerFormation;value_Captain;value_Resume;value_TeamFormation;value_Involved;value_JerseyNumber;value_TeamKit;value_DirectionOfPlay;value_PassEndY;value_Length;value_Angle;value_Zone;value_KickOff;value_PassEndX;value_Chipped;value_LongBall;value_HeadPass;value_OppositeRelatedEventId;value_BlockedPass;value_Offensive;value_Defensive;value_LeftFooted;value_OutSwinger;value_Cross;value_BlockedCross;value_Left;value_IntentionalAssist;value_InSwinger;value_CornerTaken;value_Assist;value_RightFooted;value_Head;value_FromCorner;value_High;value_GkY;value_RelatedEventId;value_Assisted;value_GoalmouthY;value_FirstTouch;value_GkX;value_BoxDeepLeft;value_GoalmouthZ;value_NextEventGoalKick;value_GoalKick;value_TakeOnOvertake;value_TouchTypePass;value_Launch;value_IntendedTackleTarget;value_LayOff;value_TouchTypeClearance;value_2NdAssist;value_RegularPlay;value_LowCentre;value_GkYTimeOfGoal;value_GoalShotGameClock;value_2NdAssisted;value_2NdRelatedEventId;value_BigChance;value_BoxCentre;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_FloatedCross;value_Straight;value_MediumGkIntervention;value_KeeperThrow;value_TouchTypeControl;value_OutOfPlay;value_HighLeft;value_FlickOn;value_DeletedEventType;value_OverhitCross;value_NextEventThrowIn;value_ThrowIn;value_PlayersCaughtOffside;value_Indirect;value_FreeKickTaken;value_ThroughBall;value_Right;value_HighClaim;value_HighGkIntervention;value_SwitchOfPlay;value_AttemptedTackle;value_Direct;value_Foul;value_TakeOnSpace;value_LowGkIntervention;value_Injury;value_InjuredPlayerId;value_BlockedX;value_BlockedY;value_Sliding;value_OtherBodyPart;value_ParriedSafe;value_YellowCard;value_RecklessOffence;value_OutOfBoxCentre;value_Blocked;value_Volley;value_NotAssisted;value_IndividualPlay;value_DefBlock;value_PullBack;value_LeadingToAttempt;value_RelatedError1Id;value_LowLeft;value_Diving;value_Hands;value_Collected;value_NotVisible;value_GkHoof;value_Defensive1V1;value_Low;value_OverArm;value_RefereeDelay;value_OtherReason;value_Overrun;value_KeeperTouched;value_BlockedClearance;value_SmallBoxCentre;value_Standing;value_Minutes;value_LowRight;value_BoxRight;value_SixYardBlocked;value_HighRight;value_BoxDeepRight;value_Strong;value_ShirtPull/Holding;value_TacticalFoul;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_CaptainChange;value_Shove/Push;value_Handball;value_HighCentre;value_Deflection;value_Reaching;value_Caught;value_FairPlay;value_Stooping;value_Feet;value_GkKickFromHands;value_LeadingToGoal;value_ParriedDanger;value_VideoCoverageLost;value_HitBar;value_HitWoodwork;value_Dissent;value_OwnPlayer;value_EndOfOffside;value_GoalDisallowed;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2695241143;230;74;1;28;48;4gymgvqmve0m2vh89v84tt3x0;1;44,9;43,7;2024-06-09T00:32:44.766Z;2024-06-09T00:38:47Z;[{'id': 5072857081, 'qualifierId': 285}, {'id': 5072855621, 'qualifierId': 56, 'value': 'Back'}, {'id': 5072857093, 'qualifierId': 233, 'value': '269'}];5mkyx29nr54rr3quwdgfpz3oq;E. O'Brien;;;dbyonzm0reey10b1x155gs0lw;Blocked Pass;;;;;;;;;;;;;;;;;;;269,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;28;48;Crown Legacy;1728;MC;1,0
2695241149;270;61;1;28;50;6ubc4y1v6hr63mca7ica4hp90;0;49,6;59,0;2024-06-09T00:32:46.876Z;2024-06-09T00:32:46Z;[{'id': 5072855665, 'qualifierId': 56, 'value': 'Back'}];drt65b9m2f494wnoyep49bn1m;F. Mirkovic;;;dbyonzm0reey10b1x155gs0lw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;28;50;Huntsville City;1730;MC;1,0
2695242087;245;3;1;28;54;4gymgvqmve0m2vh89v84tt3x0;1;53,9;35,3;2024-06-09T00:32:50.420Z;2024-06-14T07:51:51Z;[{'id': 5072860865, 'qualifierId': 286}, {'id': 5076882439, 'qualifierId': 465}, {'id': 5072860893, 'qualifierId': 233, 'value': '272'}, {'id': 5072860863, 'qualifierId': 56, 'value': 'Center'}];5m3bxdstyhzoplpzam8c94t90;F. Ajago;;;dbyonzm0reey10b1x155gs0lw;Take On;;;;;;;;;;;;;;;;;;;272,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;28;54;Crown Legacy;1734;FW;1,0
2695241171;272;45;1;28;54;6ubc4y1v6hr63mca7ica4hp90;0;46,1;64,7;2024-06-09T00:32:50.420Z;2024-06-09T00:38:48Z;[{'id': 5072855767, 'qualifierId': 56, 'value': 'Back'}, {'id': 5072855835, 'qualifierId': 233, 'value': '245'}, {'id': 5072855769, 'qualifierId': 285}];drt65b9m2f494wnoyep49bn1m;F. Mirkovic;;;dbyonzm0reey10b1x155gs0lw;Challenge;;;;;;;;;;;;;;;;;;;245,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;28;54;Huntsville City;1734;MC;1,0
2695241179;232;3;1;28;54;4gymgvqmve0m2vh89v84tt3x0;1;54,5;34,2;2024-06-09T00:32:50.467Z;2024-06-14T07:51:54Z;[{'id': 5072855831, 'qualifierId': 233, 'value': '315'}, {'id': 5072855811, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076882441, 'qualifierId': 465}, {'id': 5072855813, 'qualifierId': 286}];5m3bxdstyhzoplpzam8c94t90;F. Ajago;;;dbyonzm0reey10b1x155gs0lw;Take On;;;;;;;;;;;;;;;;;;;315,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;28;54;Crown Legacy;1734;FW;1,0
2695242145;315;45;1;28;54;6ubc4y1v6hr63mca7ica4hp90;0;45,5;65,8;2024-06-09T00:32:50.467Z;2024-06-09T00:38:49Z;[{'id': 5072861267, 'qualifierId': 233, 'value': '232'}, {'id': 5072861143, 'qualifierId': 56, 'value': 'Back'}, {'id': 5072861145, 'qualifierId': 285}];603sxl8xsij9kep03px6s85m2;B. Cambridge;;;dbyonzm0reey10b1x155gs0lw;Challenge;;;;;;;;;;;;;;;;;;;232,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;28;54;Huntsville City;1734;MC;1,0
2695241165;271;43;1;28;54;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-06-09T00:32:50.565Z;2024-06-09T00:37:09Z;[{'id': 5072857485, 'qualifierId': 399, 'value': '5m3bxdstyhzoplpzam8c94t90'}, {'id': 5072862145, 'qualifierId': 144, 'value': '83'}];603sxl8xsij9kep03px6s85m2;B. Cambridge;;;dbyonzm0reey10b1x155gs0lw;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;83,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;28;54;Huntsville City;1734;MC;1,0
2695241175;231;49;1;28;55;4gymgvqmve0m2vh89v84tt3x0;1;54,3;34,6;2024-06-09T00:32:51.158Z;2024-06-14T07:52:01Z;[];5m3bxdstyhzoplpzam8c94t90;F. Ajago;;;dbyonzm0reey10b1x155gs0lw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;28;55;Crown Legacy;1735;FW;1,0
2695241185;233;3;1;28;56;4gymgvqmve0m2vh89v84tt3x0;0;62,2;30,7;2024-06-09T00:32:52.846Z;2024-06-14T07:52:07Z;[{'id': 5072855913, 'qualifierId': 233, 'value': '273'}, {'id': 5076882445, 'qualifierId': 465}, {'id': 5072855827, 'qualifierId': 56, 'value': 'Center'}, {'id': 5072855829, 'qualifierId': 286}];5m3bxdstyhzoplpzam8c94t90;F. Ajago;;;dbyonzm0reey10b1x155gs0lw;Take On;;;;;;;;;;;;;;;;;;;273,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;28;56;Crown Legacy;1736;FW;1,0
2695241193;273;7;1;28;56;6ubc4y1v6hr63mca7ica4hp90;1;37,8;69,3;2024-06-09T00:32:52.847Z;2024-06-14T07:52:05Z;[{'id': 5072855891, 'qualifierId': 233, 'value': '233'}, {'id': 5076882443, 'qualifierId': 384}, {'id': 5072855881, 'qualifierId': 285}, {'id': 5072855879, 'qualifierId': 56, 'value': 'Back'}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;dbyonzm0reey10b1x155gs0lw;Tackle;;;;;;;;;;;;;;;;;;;233,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;28;56;Huntsville City;1736;DL;1,0
2695241195;274;49;1;28;59;6ubc4y1v6hr63mca7ica4hp90;1;40,6;91,1;2024-06-09T00:32:55.245Z;2024-06-09T00:32:55Z;[];6bg69aksa8wb6wmu7w81is8yy;J. Forbes;;;dbyonzm0reey10b1x155gs0lw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;28;59;Huntsville City;1739;DC;1,0
2695241371;234;27;1;29;5;4gymgvqmve0m2vh89v84tt3x0;1;0,0;0,0;2024-06-09T00:33:01.679Z;2024-06-14T07:52:15Z;[{'id': 5072856871, 'qualifierId': 201}, {'id': 5072856873, 'qualifierId': 40}, {'id': 5072864637, 'qualifierId': 233, 'value': '275'}];;;;;dbyonzm0reey10b1x155gs0lw;Start delay;;;;;;;;;;;;;;;;;;;275,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;29;5;Crown Legacy;1745;;
2695241237;275;27;1;29;5;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-06-09T00:33:01.679Z;2024-06-14T07:52:17Z;[{'id': 5072856143, 'qualifierId': 41, 'value': 'Injury'}, {'id': 5072856145, 'qualifierId': 53, 'value': '603sxl8xsij9kep03px6s85m2'}, {'id': 5072864641, 'qualifierId': 233, 'value': '234'}];;;;;dbyonzm0reey10b1x155gs0lw;Start delay;;;;;;;;;;;;;;;;;;;234,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;29;5;Huntsville City;1745;;
2695241387;235;28;1;29;45;4gymgvqmve0m2vh89v84tt3x0;1;0,0;0,0;2024-06-09T00:33:41.721Z;2024-06-09T00:33:46Z;[{'id': 5072856983, 'qualifierId': 233, 'value': '276'}, {'id': 5072856975, 'qualifierId': 55, 'value': '234'}];;;;;dbyonzm0reey10b1x155gs0lw;End delay;;;;;;;;;;;;;;;;;;;276,0;;;;;;;;;;;;;;;;;;234,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;234,0;;0;0;29;45;Crown Legacy;1785;;
2695241377;276;28;1;29;45;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-06-09T00:33:41.721Z;2024-06-09T00:33:46Z;[{'id': 5072856999, 'qualifierId': 233, 'value': '235'}, {'id': 5072856899, 'qualifierId': 55, 'value': '275'}];;;;;dbyonzm0reey10b1x155gs0lw;End delay;;;;;;;;;;;;;;;;;;;235,0;;;;;;;;;;;;;;;;;;275,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;275,0;;0;0;29;45;Huntsville City;1785;;
2695241445;277;68;1;30;0;6ubc4y1v6hr63mca7ica4hp90;1;40,7;92,0;2024-06-09T00:33:56.111Z;2024-06-09T00:33:56Z;[];;;;;dbyonzm0reey10b1x155gs0lw;Referee Drop Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;30;0;Huntsville City;1800;;
2695241443;236;68;1;30;0;4gymgvqmve0m2vh89v84tt3x0;0;59,0;15,5;2024-06-09T00:33:56.937Z;2024-06-14T07:52:43Z;[];;;;;dbyonzm0reey10b1x155gs0lw;Referee Drop Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;30;0;Crown Legacy;1800;;
2695241465;278;1;1;30;2;6ubc4y1v6hr63mca7ica4hp90;1;40,8;89,9;2024-06-09T00:33:58.270Z;2024-06-09T00:34:00Z;[{'id': 5072857341, 'qualifierId': 56, 'value': 'Back'}, {'id': 5072857345, 'qualifierId': 141, 'value': '79.1'}, {'id': 5072857349, 'qualifierId': 213, 'value': '3.72'}, {'id': 5072857347, 'qualifierId': 212, 'value': '13.5'}, {'id': 5072857343, 'qualifierId': 140, 'value': '30.0'}];6bg69aksa8wb6wmu7w81is8yy;J. Forbes;;;dbyonzm0reey10b1x155gs0lw;Pass;;;;;;;;;;79,1;13,5;3,72;;;30,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;30,0;79,1;;;;;;;0;0;30;2;Huntsville City;1802;DC;1,0
2695241483;279;1;1;30;4;6ubc4y1v6hr63mca7ica4hp90;1;30,0;78,2;2024-06-09T00:34:00.159Z;2024-06-09T00:34:02Z;[{'id': 5072857467, 'qualifierId': 213, 'value': '4.65'}, {'id': 5072857469, 'qualifierId': 1}, {'id': 5072857461, 'qualifierId': 140, 'value': '28.0'}, {'id': 5072857465, 'qualifierId': 212, 'value': '33.2'}, {'id': 5072857459, 'qualifierId': 56, 'value': 'Back'}, {'id': 5072857463, 'qualifierId': 141, 'value': '29.5'}];ezda0qbkzxiyuxmpc360mcdn8;A. Ouedraogo;;;dbyonzm0reey10b1x155gs0lw;Pass;;;;;;;;;;29,5;33,2;4,65;;;28,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;28,0;29,5;;;;;;;0;0;30;4;Huntsville City;1804;DC;1,0
2695241513;280;1;1;30;6;6ubc4y1v6hr63mca7ica4hp90;1;26,5;30,0;2024-06-09T00:34:02.703Z;2024-06-09T00:34:07Z;[{'id': 5072857649, 'qualifierId': 212, 'value': '21.6'}, {'id': 5072857651, 'qualifierId': 213, 'value': '5.42'}, {'id': 5072857643, 'qualifierId': 56, 'value': 'Back'}, {'id': 5072857645, 'qualifierId': 140, 'value': '39.8'}, {'id': 5072857647, 'qualifierId': 141, 'value': '5.8'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;dbyonzm0reey10b1x155gs0lw;Pass;;;;;;;;;;5,8;21,6;5,42;;;39,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;39,8;5,8;;;;;;;0;0;30;6;Huntsville City;1806;DR;1,0
2695241537;281;1;1;30;11;6ubc4y1v6hr63mca7ica4hp90;1;41,6;18,6;2024-06-09T00:34:07.422Z;2024-06-09T00:34:10Z;[{'id': 5072857807, 'qualifierId': 212, 'value': '22.2'}, {'id': 5072857805, 'qualifierId': 141, 'value': '40.1'}, {'id': 5072857803, 'qualifierId': 140, 'value': '25.7'}, {'id': 5072857809, 'qualifierId': 213, 'value': '2.42'}, {'id': 5072857801, 'qualifierId': 56, 'value': 'Back'}];7bxp7ho4cmsoviw19q4bxr02c;B. Romero;;;dbyonzm0reey10b1x155gs0lw;Pass;;;;;;;;;;40,1;22,2;2,42;;;25,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;25,7;40,1;;;;;;;0;0;30;11;Huntsville City;1811;FWR;1,0
2695241559;282;1;1;30;14;6ubc4y1v6hr63mca7ica4hp90;1;27,1;40,4;2024-06-09T00:34:10.031Z;2024-06-09T00:34:13Z;[{'id': 5072857917, 'qualifierId': 140, 'value': '37.7'}, {'id': 5072857915, 'qualifierId': 56, 'value': 'Back'}, {'id': 5072857923, 'qualifierId': 213, 'value': '1.13'}, {'id': 5072857921, 'qualifierId': 212, 'value': '26.3'}, {'id': 5072857919, 'qualifierId': 141, 'value': '75.4'}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;dbyonzm0reey10b1x155gs0lw;Pass;;;;;;;;;;75,4;26,3;1,13;;;37,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;37,7;75,4;;;;;;;0;0;30;14;Huntsville City;1814;DL;1,0
2695241565;283;1;1;30;17;6ubc4y1v6hr63mca7ica4hp90;1;38,2;77,5;2024-06-09T00:34:13.519Z;2024-06-09T00:34:15Z;[{'id': 5072857971, 'qualifierId': 213, 'value': '1.14'}, {'id': 5072857965, 'qualifierId': 140, 'value': '42.8'}, {'id': 5072857967, 'qualifierId': 141, 'value': '92.9'}, {'id': 5072857963, 'qualifierId': 56, 'value': 'Back'}, {'id': 5072857969, 'qualifierId': 212, 'value': '11.5'}];ezda0qbkzxiyuxmpc360mcdn8;A. Ouedraogo;;;dbyonzm0reey10b1x155gs0lw;Pass;;;;;;;;;;92,9;11,5;1,14;;;42,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;42,8;92,9;;;;;;;0;0;30;17;Huntsville City;1817;DC;1,0
2695241583;284;1;1;30;19;6ubc4y1v6hr63mca7ica4hp90;1;43,3;92,6;2024-06-09T00:34:15.247Z;2024-06-09T00:34:18Z;[{'id': 5072858067, 'qualifierId': 213, 'value': '4.30'}, {'id': 5072858065, 'qualifierId': 212, 'value': '15.5'}, {'id': 5072858061, 'qualifierId': 140, 'value': '37.4'}, {'id': 5072858059, 'qualifierId': 56, 'value': 'Back'}, {'id': 5072858063, 'qualifierId': 141, 'value': '71.7'}];9qhpi9y9iujvkbocafhgrj04q;C. Duke;;;dbyonzm0reey10b1x155gs0lw;Pass;;;;;;;;;;71,7;15,5;4,3;;;37,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;37,4;71,7;;;;;;;0;0;30;19;Huntsville City;1819;FWL;1,0
2695241591;285;1;1;30;22;6ubc4y1v6hr63mca7ica4hp90;1;36,9;69,4;2024-06-09T00:34:18.719Z;2024-06-09T00:34:21Z;[{'id': 5072858113, 'qualifierId': 213, 'value': '3.43'}, {'id': 5072858109, 'qualifierId': 141, 'value': '64.6'}, {'id': 5072858111, 'qualifierId': 212, 'value': '11.3'}, {'id': 5072858105, 'qualifierId': 56, 'value': 'Back'}, {'id': 5072858107, 'qualifierId': 140, 'value': '26.6'}];drt65b9m2f494wnoyep49bn1m;F. Mirkovic;;;dbyonzm0reey10b1x155gs0lw;Pass;;;;;;;;;;64,6;11,3;3,43;;;26,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;26,6;64,6;;;;;;;0;0;30;22;Huntsville City;1822;MC;1,0
2695241599;286;1;1;30;25;6ubc4y1v6hr63mca7ica4hp90;1;28,8;65,2;2024-06-09T00:34:21.167Z;2024-06-09T00:34:26Z;[{'id': 5072858199, 'qualifierId': 212, 'value': '18.6'}, {'id': 5072858193, 'qualifierId': 56, 'value': 'Back'}, {'id': 5072858195, 'qualifierId': 140, 'value': '34.0'}, {'id': 5072858197, 'qualifierId': 141, 'value': '91.4'}, {'id': 5072858201, 'qualifierId': 213, 'value': '1.27'}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;dbyonzm0reey10b1x155gs0lw;Pass;;;;;;;;;;91,4;18,6;1,27;;;34,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;34,0;91,4;;;;;;;0;0;30;25;Huntsville City;1825;DL;1,0
