id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_Resume;value_Captain;value_TeamPlayerFormation;value_TeamFormation;value_PlayerPosition;value_TeamKit;value_JerseyNumber;value_DirectionOfPlay;value_PassEndX;value_Angle;value_Length;value_Zone;value_PassEndY;value_KickOff;value_LongBall;value_Chipped;value_HeadPass;value_FlickOn;value_LayOff;value_TouchTypePass;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Launch;value_NextEventGoalKick;value_Low;value_GoalKick;value_DeletedEventType;value_IntendedTackleTarget;value_Defensive;value_Offensive;value_Foul;value_NotVisible;value_Shove/Push;value_Direct;value_FreeKickTaken;value_TouchTypeControl;value_TakeOnSpace;value_DrivenCross;value_Straight;value_RightFooted;value_Cross;value_OutOfPlay;value_Assist;value_IntentionalAssist;value_Right;value_BoxRight;value_Assisted;value_GkX;value_GkY;value_Head;value_RelatedEventId;value_ThrowInSetPiece;value_FirstTouch;value_GoalmouthZ;value_GoalmouthY;value_ShirtPull/Holding;value_Defensive1V1;value_TakeOnOvertake;value_AttemptedTackle;value_InSwinger;value_BoxCentre;value_SetPiece;value_CloseHigh;value_OutOfBoxCentre;value_IndividualPlay;value_Left;value_LeftFooted;value_RegularPlay;value_SwitchOfPlay;value_MediumGkIntervention;value_KeeperThrow;value_HighRight;value_High;value_NotRetreating;value_YellowCard;value_LowGkIntervention;value_BlockedPass;value_TouchTypeClearance;value_CornerTaken;value_TempMissed;value_SmallBoxCentre;value_OutSwinger;value_FromCorner;value_LowRight;value_Blocked;value_BlockedY;value_BlockedX;value_DefBlock;value_Indirect;value_Obstruction;value_CloseLeftAndHigh;value_BoxLeft;value_Volley;value_IncorrectOutOfPlayDecision;value_LowCentre;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_2NdAssist;value_CloseLeft;value_NotPastGoalLine;value_BigChance;value_2NdRelatedEventId;value_KeeperTouched;value_HitWoodwork;value_2NdAssisted;value_HitRightPost;value_RecklessOffence;value_Overrun;value_TacticalFoul;value_HighCentre;value_Collected;value_Standing;value_Hands;value_OverArm;value_BlockedCross;value_Minutes;value_GkKickFromHands;value_EndType;value_CaptainChange;value_FastBreak;value_SecondYellow;value_OtherObstacle;value_GkHoof;value_NotAssisted;value_InjuredPlayerId;value_Injury;value_LowLeft;value_HighGkIntervention;value_PlayersCaughtOffside;value_OverhitCross;value_Unchallenged;value_Handball;value_BoxDeepRight;value_CloseRight;value_HighClaim;value_MisHit;value_GoesToPenalties;value_Diving;value_Penalty;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_Weak;value_Saved;value_ParriedSafe;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2706844139;867;1;2;88;51;1pc6sx2h4rp113ldkbp5d2xas;1;30,4;94,1;2024-08-09T01:50:25.233Z;2024-08-09T01:50:27Z;[{'id': 5136942403, 'qualifierId': 212, 'value': '5.4'}, {'id': 5136942397, 'qualifierId': 140, 'value': '34.3'}, {'id': 5136942393, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136942405, 'qualifierId': 213, 'value': '5.58'}, {'id': 5136942401, 'qualifierId': 141, 'value': '89.0'}];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;34,3;5,58;5,4;;89,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;34,3;89,0;;;;;;;;0;88;51;The Town;5331;Sub;1,0
2706844141;868;61;2;88;53;1pc6sx2h4rp113ldkbp5d2xas;0;32,0;89,2;2024-08-09T01:50:26.929Z;2024-08-09T01:50:27Z;[{'id': 5136942413, 'qualifierId': 56, 'value': 'Back'}];1gmj4ge2sog221wqkmap8kidw;A. Martinez;;;ek1ucu60bgmb557vf6kj0du6s;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;88;53;The Town;5333;Sub;1,0
2706844155;758;49;2;88;55;ew2zirzye0sw1txr2m33nr25y;1;76,5;11,9;2024-08-09T01:50:29.281Z;2024-08-09T01:50:36Z;[];3514h23j8mh5m37hsg90245ck;C. Cowell;;;ek1ucu60bgmb557vf6kj0du6s;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;88;55;Minnesota United II;5335;Sub;1,0
2706844157;759;3;2;88;56;ew2zirzye0sw1txr2m33nr25y;1;76,4;12,2;2024-08-09T01:50:29.904Z;2024-08-13T13:31:55Z;[{'id': 5136942485, 'qualifierId': 233, 'value': '869'}, {'id': 5136942477, 'qualifierId': 56, 'value': 'Right'}, {'id': 5146755323, 'qualifierId': 465}, {'id': 5136942479, 'qualifierId': 286}];3514h23j8mh5m37hsg90245ck;C. Cowell;;;ek1ucu60bgmb557vf6kj0du6s;Take On;;;;;;;;;;;;;;;;;;;;;;869,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;88;56;Minnesota United II;5336;Sub;1,0
2706844149;869;45;2;88;56;1pc6sx2h4rp113ldkbp5d2xas;0;23,6;87,8;2024-08-09T01:50:29.904Z;2024-08-09T01:50:34Z;[{'id': 5136942447, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136942449, 'qualifierId': 285}, {'id': 5136942491, 'qualifierId': 233, 'value': '759'}];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;;ek1ucu60bgmb557vf6kj0du6s;Challenge;;;;;;;;;;;;;;;;;;;;;;759,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;88;56;The Town;5336;Sub;1,0
2706844159;760;3;2;88;58;ew2zirzye0sw1txr2m33nr25y;0;86,6;19,0;2024-08-09T01:50:32.160Z;2024-08-13T13:32:15Z;[{'id': 5136942541, 'qualifierId': 233, 'value': '870'}, {'id': 5136942483, 'qualifierId': 286}, {'id': 5136942481, 'qualifierId': 56, 'value': 'Right'}, {'id': 5146755345, 'qualifierId': 465}];3514h23j8mh5m37hsg90245ck;C. Cowell;;;ek1ucu60bgmb557vf6kj0du6s;Take On;;;;;;;;;;;;;;;;;;;;;;870,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;88;58;Minnesota United II;5338;Sub;1,0
2706844165;870;7;2;88;58;1pc6sx2h4rp113ldkbp5d2xas;1;13,4;81,0;2024-08-09T01:50:32.161Z;2024-08-13T13:32:33Z;[{'id': 5136942515, 'qualifierId': 56, 'value': 'Back'}, {'id': 5146755387, 'qualifierId': 384}, {'id': 5136942517, 'qualifierId': 285}, {'id': 5136942533, 'qualifierId': 233, 'value': '760'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;ek1ucu60bgmb557vf6kj0du6s;Tackle;;;;;;;;;;;;;;;;;;;;;1,0;760,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;88;58;The Town;5338;DC;1,0
2706844169;871;49;2;88;59;1pc6sx2h4rp113ldkbp5d2xas;1;15,4;69,3;2024-08-09T01:50:33.812Z;2024-08-09T01:50:34Z;[];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;;ek1ucu60bgmb557vf6kj0du6s;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;88;59;The Town;5339;Sub;1,0
2706844177;872;1;2;89;0;1pc6sx2h4rp113ldkbp5d2xas;1;15,4;69,3;2024-08-09T01:50:34.065Z;2024-08-09T01:50:38Z;[{'id': 5136942571, 'qualifierId': 213, 'value': '0.24'}, {'id': 5136942569, 'qualifierId': 212, 'value': '13.0'}, {'id': 5136942567, 'qualifierId': 141, 'value': '73.9'}, {'id': 5136942565, 'qualifierId': 140, 'value': '27.4'}, {'id': 5136942563, 'qualifierId': 56, 'value': 'Back'}];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;27,4;0,24;13,0;;73,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;27,4;73,9;;;;;;;;0;89;0;The Town;5340;Sub;1,0
2706844181;873;1;2;89;4;1pc6sx2h4rp113ldkbp5d2xas;1;24,1;84,3;2024-08-09T01:50:38.113Z;2024-08-09T01:50:41Z;[{'id': 5136942593, 'qualifierId': 141, 'value': '77.0'}, {'id': 5136942589, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136942597, 'qualifierId': 213, 'value': '3.61'}, {'id': 5136942591, 'qualifierId': 140, 'value': '14.8'}, {'id': 5136942595, 'qualifierId': 212, 'value': '11.0'}];1gmj4ge2sog221wqkmap8kidw;A. Martinez;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;14,8;3,61;11,0;;77,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;14,8;77,0;;;;;;;;0;89;4;The Town;5344;Sub;1,0
2706844201;874;1;2;89;7;1pc6sx2h4rp113ldkbp5d2xas;1;21,5;84,7;2024-08-09T01:50:41.299Z;2024-08-09T01:50:50Z;[{'id': 5136942677, 'qualifierId': 141, 'value': '69.1'}, {'id': 5136942671, 'qualifierId': 157}, {'id': 5136942675, 'qualifierId': 140, 'value': '70.5'}, {'id': 5136942673, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136942681, 'qualifierId': 213, 'value': '6.08'}, {'id': 5136942679, 'qualifierId': 212, 'value': '52.5'}, {'id': 5136942683, 'qualifierId': 1}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;70,5;6,08;52,5;;69,1;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;70,5;69,1;;;;;;;;0;89;7;The Town;5347;DC;1,0
2706844193;761;83;2;89;13;ew2zirzye0sw1txr2m33nr25y;0;24,9;26,7;2024-08-09T01:50:47.738Z;2024-08-09T01:50:55Z;[{'id': 5136942729, 'qualifierId': 399, 'value': 'tc5nl1hz1w06jobp5ckktr3e'}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;;ek1ucu60bgmb557vf6kj0du6s;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;89;13;Minnesota United II;5353;DL;1,0
2706844211;875;1;2;89;16;1pc6sx2h4rp113ldkbp5d2xas;1;73,7;48,1;2024-08-09T01:50:50.353Z;2024-08-09T01:51:02Z;[{'id': 5136942717, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136942719, 'qualifierId': 140, 'value': '89.1'}, {'id': 5136942761, 'qualifierId': 210, 'value': '13'}, {'id': 5136942723, 'qualifierId': 212, 'value': '19.6'}, {'id': 5136942763, 'qualifierId': 154}, {'id': 5136942721, 'qualifierId': 141, 'value': '31.8'}, {'id': 5136942725, 'qualifierId': 213, 'value': '5.68'}];tc5nl1hz1w06jobp5ckktr3e;J. Adebayo-Smith;1,0;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;89,1;5,68;19,6;;31,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;89,1;31,8;;;;;;;;0;89;16;The Town;5356;FW;1,0
2706844215;876;13;2;89;19;1pc6sx2h4rp113ldkbp5d2xas;1;90,6;31,3;2024-08-09T01:50:53.705Z;2024-08-20T12:16:10Z;[{'id': 5136942767, 'qualifierId': 29}, {'id': 5136942781, 'qualifierId': 230, 'value': '99.0'}, {'id': 5136942735, 'qualifierId': 22}, {'id': 5136942771, 'qualifierId': 55, 'value': '875'}, {'id': 5136942777, 'qualifierId': 103, 'value': '9.7'}, {'id': 5136942739, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136942765, 'qualifierId': 73}, {'id': 5136942779, 'qualifierId': 328}, {'id': 5136942783, 'qualifierId': 231, 'value': '47.1'}, {'id': 5136942737, 'qualifierId': 63}, {'id': 5136942757, 'qualifierId': 20}, {'id': 5136942775, 'qualifierId': 102, 'value': '65.4'}, {'id': 5136942769, 'qualifierId': 154}];byelagxi3qg0rb06tjl3fodn8;D. Randell;;;ek1ucu60bgmb557vf6kj0du6s;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;1,0;;1,0;1,0;99,0;47,1;;875,0;;1,0;9,7;65,4;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;65,4;9.7;875,0;tc5nl1hz1w06jobp5ckktr3e;;0;89;19;The Town;5359;Sub;1,0
2706844239;762;5;2;89;20;ew2zirzye0sw1txr2m33nr25y;1;-1,6;38,3;2024-08-09T01:50:54.186Z;2024-08-09T02:05:31Z;[{'id': 5136942893, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136942895, 'qualifierId': 346}, {'id': 5136948119, 'qualifierId': 233, 'value': '877'}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;;ek1ucu60bgmb557vf6kj0du6s;Out;;;;;;;;;;;;;;;;;;;;;;877,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;89;20;Minnesota United II;5360;DC;1,0
2706844225;877;5;2;89;20;1pc6sx2h4rp113ldkbp5d2xas;0;101,6;61,7;2024-08-09T01:50:54.186Z;2024-08-09T02:05:31Z;[{'id': 5136942841, 'qualifierId': 346}, {'id': 5136948123, 'qualifierId': 233, 'value': '762'}, {'id': 5136942839, 'qualifierId': 56, 'value': 'Center'}];byelagxi3qg0rb06tjl3fodn8;D. Randell;;;ek1ucu60bgmb557vf6kj0du6s;Out;;;;;;;;;;;;;;;;;;;;;;762,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;89;20;The Town;5360;Sub;1,0
2706844249;763;1;2;89;42;ew2zirzye0sw1txr2m33nr25y;1;3,9;46,5;2024-08-09T01:51:16.186Z;2024-08-13T13:35:02Z;[{'id': 5136942937, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136942935, 'qualifierId': 124}, {'id': 5136942949, 'qualifierId': 237}, {'id': 5136942945, 'qualifierId': 213, 'value': '6.14'}, {'id': 5136942941, 'qualifierId': 141, 'value': '41.8'}, {'id': 5136942939, 'qualifierId': 140, 'value': '24.5'}, {'id': 5146755597, 'qualifierId': 189}, {'id': 5136942943, 'qualifierId': 212, 'value': '21.9'}];23j7p7rylg9rwke4vbgquzjai;D. Sweeney;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;24,5;6,14;21,9;;41,8;;;;;;;;;;;;;1,0;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;24,5;41,8;;;;;;;;0;89;42;Minnesota United II;5382;GK;1,0
2706844261;764;1;2;89;44;ew2zirzye0sw1txr2m33nr25y;1;24,8;41,6;2024-08-09T01:51:18.674Z;2024-08-09T01:51:22Z;[{'id': 5136943001, 'qualifierId': 141, 'value': '72.6'}, {'id': 5136943005, 'qualifierId': 213, 'value': '1.12'}, {'id': 5136942997, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136943003, 'qualifierId': 212, 'value': '23.4'}, {'id': 5136942999, 'qualifierId': 140, 'value': '34.5'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;34,5;1,12;23,4;;72,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;34,5;72,6;;;;;;;;0;89;44;Minnesota United II;5384;DC;1,0
2706844265;765;1;2;89;48;ew2zirzye0sw1txr2m33nr25y;1;42,6;75,5;2024-08-09T01:51:22.745Z;2024-08-13T13:35:40Z;[{'id': 5136943013, 'qualifierId': 56, 'value': 'Left'}, {'id': 5136943019, 'qualifierId': 212, 'value': '27.3'}, {'id': 5136943017, 'qualifierId': 141, 'value': '92.1'}, {'id': 5136943015, 'qualifierId': 140, 'value': '66.3'}, {'id': 5136943021, 'qualifierId': 213, 'value': '0.43'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;66,3;0,43;27,3;;92,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;66,3;92,1;;;;;;;;0;89;48;Minnesota United II;5388;MC;1,0
2706844273;766;1;2;89;50;ew2zirzye0sw1txr2m33nr25y;1;68,5;82,7;2024-08-09T01:51:24.634Z;2024-08-09T01:51:26Z;[{'id': 5136943047, 'qualifierId': 212, 'value': '13.7'}, {'id': 5136943045, 'qualifierId': 141, 'value': '64.9'}, {'id': 5136943041, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136943043, 'qualifierId': 140, 'value': '74.6'}, {'id': 5136943049, 'qualifierId': 213, 'value': '5.20'}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;74,6;5,2;13,7;;64,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;74,6;64,9;;;;;;;;0;89;50;Minnesota United II;5390;AMR;1,0
2706844279;767;1;2;89;52;ew2zirzye0sw1txr2m33nr25y;1;75,1;65,2;2024-08-09T01:51:26.441Z;2024-08-09T01:51:28Z;[{'id': 5136943073, 'qualifierId': 140, 'value': '79.5'}, {'id': 5136943079, 'qualifierId': 213, 'value': '5.30'}, {'id': 5136943075, 'qualifierId': 141, 'value': '55.0'}, {'id': 5136943077, 'qualifierId': 212, 'value': '8.3'}, {'id': 5136943071, 'qualifierId': 56, 'value': 'Center'}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;79,5;5,3;8,3;;55,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;79,5;55,0;;;;;;;;0;89;52;Minnesota United II;5392;FW;1,0
2706844281;768;61;2;89;54;ew2zirzye0sw1txr2m33nr25y;0;79,7;55,1;2024-08-09T01:51:28.833Z;2024-08-09T01:51:29Z;[{'id': 5136943083, 'qualifierId': 56, 'value': 'Center'}];cac9hjmdwt1gsz0qt3f6d4b2s;J. Donnery;;;ek1ucu60bgmb557vf6kj0du6s;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;89;54;Minnesota United II;5394;Sub;1,0
2706844283;878;1;2;89;55;1pc6sx2h4rp113ldkbp5d2xas;0;18,8;61,3;2024-08-09T01:51:29.537Z;2024-08-09T01:51:31Z;[{'id': 5136943101, 'qualifierId': 1}, {'id': 5136943091, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136943097, 'qualifierId': 212, 'value': '38.4'}, {'id': 5136943095, 'qualifierId': 141, 'value': '34.0'}, {'id': 5136943089, 'qualifierId': 157}, {'id': 5136943093, 'qualifierId': 140, 'value': '50.8'}, {'id': 5136943099, 'qualifierId': 213, 'value': '5.78'}];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;50,8;5,78;38,4;;34,0;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;50,8;34,0;;;;;;;;0;89;55;The Town;5395;Sub;1,0
2706844307;769;1;2;90;7;ew2zirzye0sw1txr2m33nr25y;1;52,6;64,5;2024-08-09T01:51:40.930Z;2024-08-09T01:51:44Z;[{'id': 5136943207, 'qualifierId': 56, 'value': 'Left'}, {'id': 5136943213, 'qualifierId': 212, 'value': '20.5'}, {'id': 5136943211, 'qualifierId': 141, 'value': '87.8'}, {'id': 5136943209, 'qualifierId': 140, 'value': '65.0'}, {'id': 5136943215, 'qualifierId': 213, 'value': '0.88'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;65,0;0,88;20,5;;87,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;65,0;87,8;;;;;;;;0;90;7;Minnesota United II;5407;DC;1,0
2706844297;879;70;2;90;7;1pc6sx2h4rp113ldkbp5d2xas;1;0,0;0,0;2024-08-09T01:51:41.612Z;2024-08-09T01:51:41Z;[{'id': 5136943167, 'qualifierId': 277, 'value': '3'}];;;;;ek1ucu60bgmb557vf6kj0du6s;Injury Time Announcement;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;90;7;The Town;5407;;
