id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_Captain;value_Involved;value_PlayerPosition;value_Resume;value_TeamPlayerFormation;value_TeamKit;value_JerseyNumber;value_DirectionOfPlay;value_KickOff;value_Length;value_Zone;value_Angle;value_PassEndY;value_PassEndX;value_LongBall;value_Launch;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_HeadPass;value_DeletedEventType;value_Chipped;value_TouchTypeControl;value_TakeOnSpace;value_IntendedTackleTarget;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_TouchTypePass;value_SwitchOfPlay;value_Cross;value_LeftFooted;value_BlockedPass;value_Straight;value_DrivenCross;value_BlockedCross;value_Left;value_RightFooted;value_InSwinger;value_CornerTaken;value_Head;value_TouchTypeClearance;value_Assist;value_Assisted;value_IndividualPlay;value_BlockedX;value_BlockedY;value_RelatedEventId;value_GoalmouthY;value_GkX;value_OutOfBoxCentre;value_LowCentre;value_GkY;value_GoalmouthZ;value_Blocked;value_RegularPlay;value_DefBlock;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_FreeKickTaken;value_Shove/Push;value_Foul;value_Direct;value_TakeOnOvertake;value_OutSwinger;value_NextEventGoalKick;value_GoalKick;value_High;value_LayOff;value_AttemptedTackle;value_LeadingToGoal;value_FantasyAssistType;value_NotAssisted;value_FantasyAssistedBy;value_BoxCentre;value_FantasyAssistTeam;value_BigChance;value_FantasyAssistId;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_FirstTouch;value_LowLeft;value_GkYTimeOfGoal;value_FlickOn;value_Low;value_Overrun;value_ShirtPull/Holding;value_LowGkIntervention;value_KeeperThrow;value_IntentionalAssist;value_HighCentre;value_Volley;value_Collected;value_HighGkIntervention;value_Standing;value_Hands;value_Defensive1V1;value_MediumGkIntervention;value_HighClaim;value_BoxDeepLeft;value_HitLeftPost;value_HitWoodwork;value_ParriedDanger;value_HitRightPost;value_Stooping;value_TacticalFoul;value_YellowCard;value_35Centre;value_OwnPlayer;value_BoxRight;value_OwnShotBlocked;value_Dissent;value_Minutes;value_FreeKick;value_SwerveRight;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_OverArm;value_HighLeft;value_CloseRightAndHigh;value_Right;value_RecklessOffence;value_FromCorner;value_ParriedSafe;value_Reaching;value_Handball;value_PullBack;value_OtherBodyPart;value_Diving;value_FastBreak;value_Feet;value_InjuredPlayerId;value_Injury;value_SecondYellow;value_CaptainChange;value_CloseLeft;value_PersistentInfringement;value_MisHit;value_SetPiece;value_ThroughBall;value_LowRight;value_BoxLeft;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2699663145;814;83;2;45;12;eo64tqkioegeb09iice2hf8bt;0;64,7;3,2;2024-07-07T03:37:29.246Z;2024-07-13T09:41:40Z;[{'id': 5097254823, 'qualifierId': 399, 'value': '8p8xhni028mqjv6kz6fdz850q'}];5n7a8mn92t3qajms7udeolmok;M. Morgan;;;dwhau2armo9gk68ezjl1irqqc;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;0;0;45;12;Portland Timbers II;2712;FW;1,0
2699651861;421;1;2;45;13;5ou8b446l1sl8frblkz3xi17g;1;42,1;95,0;2024-07-07T03:37:30.260Z;2024-07-07T03:42:31Z;[{'id': 5097198003, 'qualifierId': 140, 'value': '35.4'}, {'id': 5097198001, 'qualifierId': 56, 'value': 'Back'}, {'id': 5097198007, 'qualifierId': 212, 'value': '7.1'}, {'id': 5097198009, 'qualifierId': 213, 'value': '2.98'}, {'id': 5097198005, 'qualifierId': 141, 'value': '96.7'}];8p8xhni028mqjv6kz6fdz850q;K. Linhares;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;7,1;;2,98;96,7;35,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;35,4;96,7;;;;;;;0;0;45;13;Vancouver Whitecaps II;2713;Sub;1,0
2699651865;422;61;2;45;15;5ou8b446l1sl8frblkz3xi17g;0;33,8;96,5;2024-07-07T03:37:32.843Z;2024-07-07T03:37:33Z;[{'id': 5097198025, 'qualifierId': 56, 'value': 'Back'}];a5tjyddv4t8eg9wcum3o15qfo;S. Jura;;;dwhau2armo9gk68ezjl1irqqc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;45;15;Vancouver Whitecaps II;2715;DC;1,0
2699651871;423;5;2;45;15;5ou8b446l1sl8frblkz3xi17g;0;35,6;101,4;2024-07-07T03:37:33.149Z;2024-07-07T03:40:20Z;[{'id': 5097198083, 'qualifierId': 233, 'value': '430'}, {'id': 5097198055, 'qualifierId': 56, 'value': 'Back'}, {'id': 5097198057, 'qualifierId': 347}];a5tjyddv4t8eg9wcum3o15qfo;S. Jura;;;dwhau2armo9gk68ezjl1irqqc;Out;;;;;;;;;;;;;;;;;;;430,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;45;15;Vancouver Whitecaps II;2715;DC;1,0
2699651873;430;5;2;45;15;eo64tqkioegeb09iice2hf8bt;1;64,4;-1,4;2024-07-07T03:37:33.149Z;2024-07-07T03:37:34Z;[{'id': 5097198067, 'qualifierId': 56, 'value': 'Right'}, {'id': 5097198069, 'qualifierId': 347}, {'id': 5097198073, 'qualifierId': 233, 'value': '423'}];dvk85r457e15hg0pw5rig0222;J. Herdman;;;dwhau2armo9gk68ezjl1irqqc;Out;;;;;;;;;;;;;;;;;;;423,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;0;0;45;15;Portland Timbers II;2715;FW;1,0
2699651893;431;1;2;45;16;eo64tqkioegeb09iice2hf8bt;1;63,3;0,0;2024-07-07T03:37:33.901Z;2024-07-07T03:37:39Z;[{'id': 5097198211, 'qualifierId': 140, 'value': '79.7'}, {'id': 5097198217, 'qualifierId': 213, 'value': '0.40'}, {'id': 5097198215, 'qualifierId': 212, 'value': '18.7'}, {'id': 5097198209, 'qualifierId': 56, 'value': 'Right'}, {'id': 5097198207, 'qualifierId': 107}, {'id': 5097198213, 'qualifierId': 141, 'value': '9.4'}];dvk85r457e15hg0pw5rig0222;J. Herdman;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;18,7;;0,4;9,4;79,7;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;79,7;9,4;;;;;;;0;0;45;16;Portland Timbers II;2716;FW;1,0
2699651903;432;1;2;45;22;eo64tqkioegeb09iice2hf8bt;1;83,7;6,5;2024-07-07T03:37:39.485Z;2024-07-07T03:37:40Z;[{'id': 5097198267, 'qualifierId': 56, 'value': 'Right'}, {'id': 5097198269, 'qualifierId': 140, 'value': '75.2'}, {'id': 5097198275, 'qualifierId': 213, 'value': '2.70'}, {'id': 5097198273, 'qualifierId': 212, 'value': '9.9'}, {'id': 5097198271, 'qualifierId': 141, 'value': '12.7'}];5n7a8mn92t3qajms7udeolmok;M. Morgan;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;9,9;;2,7;12,7;75,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;75,2;12,7;;;;;;;0;0;45;22;Portland Timbers II;2722;FW;1,0
2699651911;433;1;2;45;23;eo64tqkioegeb09iice2hf8bt;1;75,2;12,7;2024-07-07T03:37:40.733Z;2024-07-07T03:37:42Z;[{'id': 5097198313, 'qualifierId': 56, 'value': 'Right'}, {'id': 5097198315, 'qualifierId': 140, 'value': '86.0'}, {'id': 5097198321, 'qualifierId': 213, 'value': '0.30'}, {'id': 5097198317, 'qualifierId': 141, 'value': '17.9'}, {'id': 5097198319, 'qualifierId': 212, 'value': '11.9'}];dvk85r457e15hg0pw5rig0222;J. Herdman;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;11,9;;0,3;17,9;86,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;86,0;17,9;;;;;;;0;0;45;23;Portland Timbers II;2723;FW;1,0
2699651919;434;1;2;45;24;eo64tqkioegeb09iice2hf8bt;1;86,0;17,9;2024-07-07T03:37:42.109Z;2024-07-07T03:37:43Z;[{'id': 5097198357, 'qualifierId': 140, 'value': '94.6'}, {'id': 5097198359, 'qualifierId': 141, 'value': '7.0'}, {'id': 5097198363, 'qualifierId': 213, 'value': '5.60'}, {'id': 5097198355, 'qualifierId': 56, 'value': 'Right'}, {'id': 5097198361, 'qualifierId': 212, 'value': '11.7'}];bhzjqo4qidpkmh7lqqir9h4ic;J. Badwal;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;11,7;;5,6;7,0;94,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;94,6;7,0;;;;;;;0;0;45;24;Portland Timbers II;2724;MC;1,0
2699651923;435;1;2;45;25;eo64tqkioegeb09iice2hf8bt;0;94,6;7,0;2024-07-07T03:37:43.165Z;2024-07-07T03:37:43Z;[{'id': 5097198377, 'qualifierId': 213, 'value': '1.38'}, {'id': 5097198371, 'qualifierId': 140, 'value': '95.1'}, {'id': 5097198373, 'qualifierId': 141, 'value': '11.0'}, {'id': 5097198375, 'qualifierId': 212, 'value': '2.8'}, {'id': 5097198369, 'qualifierId': 56, 'value': 'Right'}];5n7a8mn92t3qajms7udeolmok;M. Morgan;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;2,8;;1,38;11,0;95,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;95,1;11,0;;;;;;;0;0;45;25;Portland Timbers II;2725;FW;1,0
2699651921;424;61;2;45;26;5ou8b446l1sl8frblkz3xi17g;1;7,1;86,7;2024-07-07T03:37:43.263Z;2024-07-07T03:37:43Z;[{'id': 5097198367, 'qualifierId': 56, 'value': 'Back'}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;dwhau2armo9gk68ezjl1irqqc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;45;26;Vancouver Whitecaps II;2726;DC;1,0
2699651937;436;1;2;45;27;eo64tqkioegeb09iice2hf8bt;0;97,5;22,9;2024-07-07T03:37:45.198Z;2024-07-13T09:42:29Z;[{'id': 5097198419, 'qualifierId': 140, 'value': '95.6'}, {'id': 5102193671, 'qualifierId': 224}, {'id': 5097198425, 'qualifierId': 213, 'value': '1.66'}, {'id': 5097198407, 'qualifierId': 2}, {'id': 5097198409, 'qualifierId': 155}, {'id': 5097198421, 'qualifierId': 141, 'value': '55.8'}, {'id': 5097198423, 'qualifierId': 212, 'value': '22.5'}, {'id': 5097198413, 'qualifierId': 56, 'value': 'Center'}, {'id': 5102193673, 'qualifierId': 20}];bhzjqo4qidpkmh7lqqir9h4ic;J. Badwal;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;22,5;;1,66;55,8;95,6;;;;;;;;1,0;;;;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;95,6;55,8;;;;;;;0;0;45;27;Portland Timbers II;2727;MC;1,0
2699651947;425;61;2;45;30;5ou8b446l1sl8frblkz3xi17g;1;4,4;42,3;2024-07-07T03:37:48.069Z;2024-07-07T03:37:48Z;[{'id': 5097198475, 'qualifierId': 56, 'value': 'Back'}];5nykil6w1bxfevpp2c5rr32fo;J. Jones-Riley;;;dwhau2armo9gk68ezjl1irqqc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;45;30;Vancouver Whitecaps II;2730;DR;1,0
2699651955;426;52;2;45;33;5ou8b446l1sl8frblkz3xi17g;1;9,3;50,0;2024-07-07T03:37:50.724Z;2024-07-13T09:42:49Z;[{'id': 5102194163, 'qualifierId': 377}];4wr32d93f1q1v8qjq2ywmnbze;C. Miller;;;dwhau2armo9gk68ezjl1irqqc;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;45;33;Vancouver Whitecaps II;2733;GK;1,0
2699652147;436;1;2;45;36;5ou8b446l1sl8frblkz3xi17g;0;15,0;42,3;2024-07-07T03:37:53.900Z;2024-07-07T04:27:18Z;[{'id': 5097201417, 'qualifierId': 1}, {'id': 5097200001, 'qualifierId': 56, 'value': 'Back'}, {'id': 5097200035, 'qualifierId': 287}, {'id': 5097200009, 'qualifierId': 213, 'value': '5.75'}, {'id': 5097200007, 'qualifierId': 212, 'value': '35.7'}, {'id': 5097199999, 'qualifierId': 123}, {'id': 5097200005, 'qualifierId': 141, 'value': '15.8'}, {'id': 5097200003, 'qualifierId': 140, 'value': '44.3'}];4wr32d93f1q1v8qjq2ywmnbze;C. Miller;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;35,7;;5,75;15,8;44,3;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;44,3;15,8;;;;;;;0;0;45;36;Vancouver Whitecaps II;2736;GK;1,0
2699651969;437;8;2;45;38;eo64tqkioegeb09iice2hf8bt;1;63,5;93,6;2024-07-07T03:37:56.045Z;2024-07-13T09:43:03Z;[{'id': 5097198599, 'qualifierId': 56, 'value': 'Left'}, {'id': 5102194543, 'qualifierId': 383}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;dwhau2armo9gk68ezjl1irqqc;Interception;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;0;0;45;38;Portland Timbers II;2738;DML;1,0
2699651975;438;49;2;45;39;eo64tqkioegeb09iice2hf8bt;1;67,6;88,2;2024-07-07T03:37:56.620Z;2024-07-07T03:37:56Z;[];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;dwhau2armo9gk68ezjl1irqqc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;0;0;45;39;Portland Timbers II;2739;DML;1,0
2699651995;439;1;2;45;42;eo64tqkioegeb09iice2hf8bt;1;85,9;74,9;2024-07-07T03:37:59.500Z;2024-07-07T03:38:10Z;[{'id': 5097198745, 'qualifierId': 141, 'value': '62.9'}, {'id': 5097198961, 'qualifierId': 210, 'value': '13'}, {'id': 5097198749, 'qualifierId': 213, 'value': '4.90'}, {'id': 5097198747, 'qualifierId': 212, 'value': '8.3'}, {'id': 5097198741, 'qualifierId': 56, 'value': 'Center'}, {'id': 5097198743, 'qualifierId': 140, 'value': '87.4'}, {'id': 5097198963, 'qualifierId': 154}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;1,0;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;8,3;;4,9;62,9;87,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;87,4;62,9;;;;;;;0;0;45;42;Portland Timbers II;2742;DML;1,0
2699651997;440;13;2;45;44;eo64tqkioegeb09iice2hf8bt;1;89,9;60,3;2024-07-07T03:38:01.741Z;2024-07-14T06:42:02Z;[{'id': 5097199017, 'qualifierId': 154}, {'id': 5097199019, 'qualifierId': 55, 'value': '439'}, {'id': 5097200141, 'qualifierId': 73}, {'id': 5097199015, 'qualifierId': 29}, {'id': 5097199023, 'qualifierId': 102, 'value': '60.2'}, {'id': 5097198757, 'qualifierId': 17}, {'id': 5097198759, 'qualifierId': 56, 'value': 'Center'}, {'id': 5097198755, 'qualifierId': 22}, {'id': 5097199025, 'qualifierId': 103, 'value': '23.6'}, {'id': 5097199027, 'qualifierId': 230, 'value': '98.1'}, {'id': 5097198821, 'qualifierId': 72}, {'id': 5097199029, 'qualifierId': 231, 'value': '53.6'}];dvk85r457e15hg0pw5rig0222;J. Herdman;;;dwhau2armo9gk68ezjl1irqqc;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;1,0;;;;;;;1,0;;;;439,0;60,2;98,1;;;53,6;23,6;;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;60,2;23.6;439,0;249t35evpr3aasx0uczjs2j9w;0;0;45;44;Portland Timbers II;2744;FW;1,0
2699652059;431;5;2;45;45;5ou8b446l1sl8frblkz3xi17g;1;-1,1;40,0;2024-07-07T03:38:03.069Z;2024-07-07T03:40:20Z;[{'id': 5097202561, 'qualifierId': 233, 'value': '441'}, {'id': 5097199123, 'qualifierId': 56, 'value': 'Back'}, {'id': 5097199125, 'qualifierId': 346}];4wr32d93f1q1v8qjq2ywmnbze;C. Miller;;;dwhau2armo9gk68ezjl1irqqc;Out;;;;;;;;;;;;;;;;;;;441,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;45;45;Vancouver Whitecaps II;2745;GK;1,0
2699652001;441;5;2;45;45;eo64tqkioegeb09iice2hf8bt;0;101,1;60,0;2024-07-07T03:38:03.069Z;2024-07-07T03:40:20Z;[{'id': 5097198791, 'qualifierId': 346}, {'id': 5097202565, 'qualifierId': 233, 'value': '431'}, {'id': 5097198789, 'qualifierId': 56, 'value': 'Center'}];dvk85r457e15hg0pw5rig0222;J. Herdman;;;dwhau2armo9gk68ezjl1irqqc;Out;;;;;;;;;;;;;;;;;;;431,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;0;0;45;45;Portland Timbers II;2745;FW;1,0
2699652077;432;1;2;46;0;5ou8b446l1sl8frblkz3xi17g;1;4,9;50,3;2024-07-07T03:38:17.499Z;2024-07-07T03:38:19Z;[{'id': 5097199213, 'qualifierId': 140, 'value': '11.0'}, {'id': 5097199211, 'qualifierId': 56, 'value': 'Back'}, {'id': 5097199225, 'qualifierId': 237}, {'id': 5097199219, 'qualifierId': 213, 'value': '5.11'}, {'id': 5097199217, 'qualifierId': 212, 'value': '16.4'}, {'id': 5097199209, 'qualifierId': 124}, {'id': 5097199215, 'qualifierId': 141, 'value': '28.1'}];4wr32d93f1q1v8qjq2ywmnbze;C. Miller;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;16,4;;5,11;28,1;11,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;11,0;28,1;;;;;;;0;0;46;0;Vancouver Whitecaps II;2760;GK;1,0
2699652087;433;1;2;46;2;5ou8b446l1sl8frblkz3xi17g;1;11,0;28,1;2024-07-07T03:38:19.853Z;2024-07-07T03:38:22Z;[{'id': 5097199293, 'qualifierId': 212, 'value': '23.1'}, {'id': 5097199287, 'qualifierId': 56, 'value': 'Back'}, {'id': 5097199289, 'qualifierId': 140, 'value': '26.4'}, {'id': 5097199295, 'qualifierId': 213, 'value': '5.49'}, {'id': 5097199291, 'qualifierId': 141, 'value': '3.9'}];d1xlw5bza316m39f9n82hir1m;K. Rad;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;23,1;;5,49;3,9;26,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;26,4;3,9;;;;;;;0;0;46;2;Vancouver Whitecaps II;2762;Sub;1,0
2699652091;434;1;2;46;5;5ou8b446l1sl8frblkz3xi17g;0;26,3;3,8;2024-07-07T03:38:22.540Z;2024-07-07T03:38:25Z;[{'id': 5097199313, 'qualifierId': 56, 'value': 'Back'}, {'id': 5097199321, 'qualifierId': 213, 'value': '0.89'}, {'id': 5097199315, 'qualifierId': 140, 'value': '27.2'}, {'id': 5097199319, 'qualifierId': 212, 'value': '1.5'}, {'id': 5097199353, 'qualifierId': 286}, {'id': 5097199317, 'qualifierId': 141, 'value': '5.5'}, {'id': 5097199349, 'qualifierId': 233, 'value': '442'}, {'id': 5097199347, 'qualifierId': 236}];5nykil6w1bxfevpp2c5rr32fo;J. Jones-Riley;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;1,5;;0,89;5,5;27,2;;;1,0;442,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;27,2;5,5;;;;;;;0;0;46;5;Vancouver Whitecaps II;2765;DR;1,0
