id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_TeamKit;value_PlayerPosition;value_Involved;value_TeamFormation;value_Captain;value_TeamPlayerFormation;value_JerseyNumber;value_DirectionOfPlay;value_KickOff;value_PassEndX;value_Zone;value_Length;value_Angle;value_PassEndY;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_TakeOnOvertake;value_Overrun;value_DeletedEventType;value_IntendedTackleTarget;value_Defensive1V1;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_Chipped;value_TakeOnSpace;value_GoalmouthZ;value_BlockedY;value_LowCentre;value_GoalmouthY;value_OutOfBoxCentre;value_NotAssisted;value_BlockedX;value_FreeKick;value_RightFooted;value_Collected;value_LowGkIntervention;value_Stooping;value_Hands;value_KeeperThrow;value_NotVisible;value_TouchTypePass;value_NextEventThrowIn;value_ThrowIn;value_FlickOn;value_MediumGkIntervention;value_TouchTypeControl;value_IntentionalAssist;value_Assist;value_Assisted;value_RelatedEventId;value_BoxCentre;value_RegularPlay;value_Diving;value_PlayersCaughtOffside;value_Indirect;value_LayOff;value_ShirtPull/Holding;value_ThroughBall;value_OverArm;value_SwitchOfPlay;value_OutOfPlay;value_TouchTypeClearance;value_Left;value_CornerTaken;value_InSwinger;value_Cross;value_Head;value_FromCorner;value_GkXTimeOfGoal;value_GoalShotGameClock;value_SwerveRight;value_FollowsADribble;value_GkX;value_IndividualPlay;value_GoalShotTimestamp;value_LeftFooted;value_GkYTimeOfGoal;value_HighRight;value_GkY;value_LeadingToAttempt;value_RelatedError1Id;value_FirstTouch;value_HighClaim;value_BigChance;value_Feet;value_ParriedSafe;value_Sliding;value_BlockedPass;value_GoalDisallowed;value_CloseHigh;value_NextEventGoalKick;value_GoalKick;value_High;value_Shove/Push;value_BoxLeft;value_CloseLeft;value_Low;value_TacticalFoul;value_YellowCard;value_OutSwinger;value_AerialFoul;value_InjuredPlayerId;value_Injury;value_BoxDeepRight;value_LowLeft;value_Right;value_BlockedCross;value_GkHoof;value_IncorrectOutOfPlayDecision;value_Minutes;value_PenaltyTakerId;value_Penalty;value_Scored;value_CausingPlayer;value_Weak;value_Second(2Nd)OppositeRelatedEventId;value_EndType;value_LastLine;value_SetPiece;value_NotPastGoalLine;value_HitWoodwork;value_HitRightPost;value_HighGkIntervention;value_GkKickFromHands;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_Handball;value_Volley;value_MisHit;value_Blocked;value_DefBlock;value_CloseRight;value_RecklessOffence;value_LowRight;value_SixYardBlocked;value_BoxDeepLeft;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2694323303;462;4;2;50;15;iiolvosiuokkrl5iuoxcjo4p;0;46,0;34,5;2024-06-03T03:12:47.772Z;2024-06-07T13:15:56Z;[{'id': 5067797047, 'qualifierId': 233, 'value': '443'}, {'id': 5067797031, 'qualifierId': 285}, {'id': 5067797027, 'qualifierId': 152}, {'id': 5067832499, 'qualifierId': 295}, {'id': 5067797025, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067797023, 'qualifierId': 13}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;d6oauavu7mmhfhn2sa0niikgk;Foul;;;;;;;;;;;;;;;;;;443,0;1,0;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;50;15;St. Louis City II;3015;DL;1,0
2694323299;461;43;2;50;17;iiolvosiuokkrl5iuoxcjo4p;1;0,0;0,0;2024-06-03T03:12:48.949Z;2024-06-03T04:11:42Z;[{'id': 5067832469, 'qualifierId': 144, 'value': '1'}, {'id': 5067796999, 'qualifierId': 140, 'value': '41.5'}, {'id': 5067796997, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067797005, 'qualifierId': 213, 'value': '4.24'}, {'id': 5067797001, 'qualifierId': 141, 'value': '35.4'}, {'id': 5067797003, 'qualifierId': 212, 'value': '0.7'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;d6oauavu7mmhfhn2sa0niikgk;Deleted event;;;;;;;;;;;41,5;;0,7;4,24;35,4;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;41,5;35,4;;;;;;;;0;50;17;St. Louis City II;3017;MC;1,0
2694323289;442;43;2;50;17;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-06-03T03:12:49.037Z;2024-06-03T04:11:52Z;[{'id': 5067796953, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067832541, 'qualifierId': 144, 'value': '61'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;d6oauavu7mmhfhn2sa0niikgk;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;;0;50;17;Colorado Rapids II;3017;ML;1,0
2694323309;444;1;2;50;32;dqx48fglv1l96cyrmjdod0xec;1;54,0;68,3;2024-06-03T03:13:04.882Z;2024-06-03T04:00:31Z;[{'id': 5067797081, 'qualifierId': 140, 'value': '44.8'}, {'id': 5067797085, 'qualifierId': 212, 'value': '14.2'}, {'id': 5067797083, 'qualifierId': 141, 'value': '53.0'}, {'id': 5067797079, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067797077, 'qualifierId': 152}, {'id': 5067797075, 'qualifierId': 5}, {'id': 5067797087, 'qualifierId': 213, 'value': '3.96'}];dpedfgxin5nc4qmziaokpmiy2;C. Cilley;;;d6oauavu7mmhfhn2sa0niikgk;Pass;;;;;;;;;;;44,8;;14,2;3,96;53,0;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;44,8;53,0;;;;;;;;0;50;32;Colorado Rapids II;3032;MC;1,0
2694323313;445;1;2;50;35;dqx48fglv1l96cyrmjdod0xec;1;44,7;52,6;2024-06-03T03:13:07.586Z;2024-06-03T04:00:31Z;[{'id': 5067797105, 'qualifierId': 212, 'value': '11.8'}, {'id': 5067797099, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067797101, 'qualifierId': 140, 'value': '44.7'}, {'id': 5067797103, 'qualifierId': 141, 'value': '69.9'}, {'id': 5067797107, 'qualifierId': 213, 'value': '1.57'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;d6oauavu7mmhfhn2sa0niikgk;Pass;;;;;;;;;;;44,7;;11,8;1,57;69,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;44,7;69,9;;;;;;;;0;50;35;Colorado Rapids II;3035;DL;1,0
2694323315;446;1;2;50;37;dqx48fglv1l96cyrmjdod0xec;1;41,6;68,8;2024-06-03T03:13:09.873Z;2024-06-03T04:00:30Z;[{'id': 5067797119, 'qualifierId': 213, 'value': '4.47'}, {'id': 5067797113, 'qualifierId': 140, 'value': '38.6'}, {'id': 5067797117, 'qualifierId': 212, 'value': '13.0'}, {'id': 5067797111, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067797115, 'qualifierId': 141, 'value': '50.3'}];276kl5oc1k19y1linbxml0xec;Ó. Benítez;;;d6oauavu7mmhfhn2sa0niikgk;Pass;;;;;;;;;;;38,6;;13,0;4,47;50,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;38,6;50,3;;;;;;;;0;50;37;Colorado Rapids II;3037;DC;1,0
2694323323;447;1;2;50;43;dqx48fglv1l96cyrmjdod0xec;1;37,4;47,1;2024-06-03T03:13:15.266Z;2024-06-03T04:00:30Z;[{'id': 5067797157, 'qualifierId': 141, 'value': '27.5'}, {'id': 5067797153, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067797159, 'qualifierId': 212, 'value': '24.2'}, {'id': 5067797161, 'qualifierId': 213, 'value': '5.70'}, {'id': 5067797155, 'qualifierId': 140, 'value': '56.6'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;d6oauavu7mmhfhn2sa0niikgk;Pass;;;;;;;;;;;56,6;;24,2;5,7;27,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;56,6;27,5;;;;;;;;0;50;43;Colorado Rapids II;3043;DL;1,0
2694323327;448;1;2;50;46;dqx48fglv1l96cyrmjdod0xec;1;56,6;28,3;2024-06-03T03:13:18.467Z;2024-06-03T04:14:19Z;[{'id': 5067797173, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067833699, 'qualifierId': 155}, {'id': 5067797175, 'qualifierId': 140, 'value': '66.4'}, {'id': 5067797179, 'qualifierId': 212, 'value': '11.9'}, {'id': 5067797177, 'qualifierId': 141, 'value': '37.2'}, {'id': 5067797181, 'qualifierId': 213, 'value': '0.53'}];en6q7ddrr22sz6knipkbqhyw9;Wan Kuzain;;;d6oauavu7mmhfhn2sa0niikgk;Pass;;;;;;;;;;;66,4;;11,9;0,53;37,2;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;66,4;37,2;;;;;;;;0;50;46;Colorado Rapids II;3046;MR;1,0
2694323331;449;1;2;50;47;dqx48fglv1l96cyrmjdod0xec;0;71,2;38,5;2024-06-03T03:13:19.092Z;2024-06-03T04:26:40Z;[{'id': 5067833823, 'qualifierId': 168}, {'id': 5067833829, 'qualifierId': 212, 'value': '5.7'}, {'id': 5067833827, 'qualifierId': 141, 'value': '41.7'}, {'id': 5067833825, 'qualifierId': 140, 'value': '76.2'}, {'id': 5067833831, 'qualifierId': 213, 'value': '0.39'}, {'id': 5067832839, 'qualifierId': 56, 'value': 'Center'}];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;;;d6oauavu7mmhfhn2sa0niikgk;Pass;;;;;;;;;;;76,2;;5,7;0,39;41,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;76,2;41,7;;;;;;;;0;50;47;Colorado Rapids II;3047;FW;1,0
2694323333;463;1;2;50;47;iiolvosiuokkrl5iuoxcjo4p;0;25,5;47,0;2024-06-03T03:13:19.615Z;2024-06-03T03:58:31Z;[{'id': 5067797195, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067797203, 'qualifierId': 213, 'value': '0.22'}, {'id': 5067797205, 'qualifierId': 1}, {'id': 5067797201, 'qualifierId': 212, 'value': '35.1'}, {'id': 5067797193, 'qualifierId': 157}, {'id': 5067797199, 'qualifierId': 141, 'value': '58.4'}, {'id': 5067797197, 'qualifierId': 140, 'value': '58.1'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;d6oauavu7mmhfhn2sa0niikgk;Pass;;;;;;;;;;;58,1;;35,1;0,22;58,4;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;58,1;58,4;;;;;;;;0;50;47;St. Louis City II;3047;DL;1,0
2694323335;450;1;2;50;51;dqx48fglv1l96cyrmjdod0xec;0;42,2;29,9;2024-06-03T03:13:23.409Z;2024-06-03T04:00:29Z;[{'id': 5067797217, 'qualifierId': 140, 'value': '71.3'}, {'id': 5067797225, 'qualifierId': 1}, {'id': 5067797221, 'qualifierId': 212, 'value': '37.5'}, {'id': 5067797219, 'qualifierId': 141, 'value': '0.0'}, {'id': 5067797223, 'qualifierId': 213, 'value': '5.67'}, {'id': 5067797213, 'qualifierId': 3}, {'id': 5067797215, 'qualifierId': 56, 'value': 'Right'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;d6oauavu7mmhfhn2sa0niikgk;Pass;;;;;;;;;;;71,3;;37,5;5,67;0,0;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;71,3;0,0;;;;;;;;0;50;51;Colorado Rapids II;3051;DL;1,0
2694323337;451;5;2;50;55;dqx48fglv1l96cyrmjdod0xec;0;70,2;-2,0;2024-06-03T03:13:26.946Z;2024-06-03T04:00:29Z;[{'id': 5067797229, 'qualifierId': 347}, {'id': 5067797227, 'qualifierId': 56, 'value': 'Right'}, {'id': 5067797259, 'qualifierId': 233, 'value': '464'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;d6oauavu7mmhfhn2sa0niikgk;Out;;;;;;;;;;;;;;;;;;464,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;;0;50;55;Colorado Rapids II;3055;DL;1,0
2694323343;464;5;2;50;55;iiolvosiuokkrl5iuoxcjo4p;1;29,8;102,0;2024-06-03T03:13:26.946Z;2024-06-03T03:58:31Z;[{'id': 5067797253, 'qualifierId': 347}, {'id': 5067797251, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067797255, 'qualifierId': 233, 'value': '451'}];am8ndwmm4m03ys6wkad29lst0;M. Alvarado;;;d6oauavu7mmhfhn2sa0niikgk;Out;;;;;;;;;;;;;;;;;;451,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;50;55;St. Louis City II;3055;DC;1,0
2694323347;465;1;2;51;2;iiolvosiuokkrl5iuoxcjo4p;1;30,9;100,0;2024-06-03T03:13:34.607Z;2024-06-03T03:58:31Z;[{'id': 5067797283, 'qualifierId': 140, 'value': '32.9'}, {'id': 5067797279, 'qualifierId': 107}, {'id': 5067797285, 'qualifierId': 141, 'value': '85.3'}, {'id': 5067797281, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067797289, 'qualifierId': 213, 'value': '4.90'}, {'id': 5067797287, 'qualifierId': 212, 'value': '11.5'}];am8ndwmm4m03ys6wkad29lst0;M. Alvarado;;;d6oauavu7mmhfhn2sa0niikgk;Pass;;;;;;;;;;;32,9;;11,5;4,9;85,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;32,9;85,3;;;;;;;;0;51;2;St. Louis City II;3062;DC;1,0
2694323349;466;1;2;51;5;iiolvosiuokkrl5iuoxcjo4p;0;35,2;94,7;2024-06-03T03:13:37.903Z;2024-06-07T13:16:40Z;[{'id': 5067797305, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067797311, 'qualifierId': 212, 'value': '48.2'}, {'id': 5067797315, 'qualifierId': 1}, {'id': 5067797307, 'qualifierId': 140, 'value': '75.0'}, {'id': 5071287155, 'qualifierId': 4}, {'id': 5067797313, 'qualifierId': 213, 'value': '5.76'}, {'id': 5067797303, 'qualifierId': 155}, {'id': 5067797309, 'qualifierId': 141, 'value': '59.3'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;d6oauavu7mmhfhn2sa0niikgk;Pass;;;;;;;;;;;75,0;;48,2;5,76;59,3;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;75,0;59,3;;;;;;;;0;51;5;St. Louis City II;3065;MC;1,0
2694323353;452;8;2;51;11;dqx48fglv1l96cyrmjdod0xec;1;30,9;32,5;2024-06-03T03:13:43.458Z;2024-06-07T13:16:49Z;[{'id': 5067797321, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071287173, 'qualifierId': 14}, {'id': 5071287217, 'qualifierId': 383}];276kl5oc1k19y1linbxml0xec;Ó. Benítez;;;d6oauavu7mmhfhn2sa0niikgk;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;;0;51;11;Colorado Rapids II;3071;DC;1,0
2694323359;453;49;2;51;12;dqx48fglv1l96cyrmjdod0xec;1;30,9;25,8;2024-06-03T03:13:44.258Z;2024-06-03T04:00:29Z;[];276kl5oc1k19y1linbxml0xec;Ó. Benítez;;;d6oauavu7mmhfhn2sa0niikgk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;;0;51;12;Colorado Rapids II;3072;DC;1,0
2694323369;454;1;2;51;12;dqx48fglv1l96cyrmjdod0xec;1;30,9;25,8;2024-06-03T03:13:44.402Z;2024-06-03T04:00:28Z;[{'id': 5067797361, 'qualifierId': 212, 'value': '16.3'}, {'id': 5067797355, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067797357, 'qualifierId': 140, 'value': '38.8'}, {'id': 5067797363, 'qualifierId': 213, 'value': '5.24'}, {'id': 5067797359, 'qualifierId': 141, 'value': '5.1'}];276kl5oc1k19y1linbxml0xec;Ó. Benítez;;;d6oauavu7mmhfhn2sa0niikgk;Pass;;;;;;;;;;;38,8;;16,3;5,24;5,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;38,8;5,1;;;;;;;;0;51;12;Colorado Rapids II;3072;DC;1,0
2694323377;455;1;2;51;17;dqx48fglv1l96cyrmjdod0xec;1;53,4;7,6;2024-06-03T03:13:48.962Z;2024-06-03T04:00:28Z;[{'id': 5067797401, 'qualifierId': 212, 'value': '14.9'}, {'id': 5067797395, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067797403, 'qualifierId': 213, 'value': '1.54'}, {'id': 5067797397, 'qualifierId': 140, 'value': '53.9'}, {'id': 5067797399, 'qualifierId': 141, 'value': '29.5'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;d6oauavu7mmhfhn2sa0niikgk;Pass;;;;;;;;;;;53,9;;14,9;1,54;29,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;53,9;29,5;;;;;;;;0;51;17;Colorado Rapids II;3077;DR;1,0
2694323393;456;1;2;51;19;dqx48fglv1l96cyrmjdod0xec;1;54,1;31,7;2024-06-03T03:13:51.122Z;2024-06-03T04:00:28Z;[{'id': 5067797467, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067797469, 'qualifierId': 140, 'value': '70.8'}, {'id': 5067797477, 'qualifierId': 1}, {'id': 5067797475, 'qualifierId': 213, 'value': '1.07'}, {'id': 5067797471, 'qualifierId': 141, 'value': '78.6'}, {'id': 5067797473, 'qualifierId': 212, 'value': '36.4'}, {'id': 5067797465, 'qualifierId': 155}];dpedfgxin5nc4qmziaokpmiy2;C. Cilley;;;d6oauavu7mmhfhn2sa0niikgk;Pass;;;;;;;;;;;70,8;;36,4;1,07;78,6;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;70,8;78,6;;;;;;;;0;51;19;Colorado Rapids II;3079;MC;1,0
2694323399;457;1;2;51;27;dqx48fglv1l96cyrmjdod0xec;0;78,6;63,6;2024-06-03T03:13:59.890Z;2024-06-03T04:00:28Z;[{'id': 5067797517, 'qualifierId': 1}, {'id': 5067797507, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067797509, 'qualifierId': 140, 'value': '100.0'}, {'id': 5067797513, 'qualifierId': 212, 'value': '33.6'}, {'id': 5067797515, 'qualifierId': 213, 'value': '5.48'}, {'id': 5067797511, 'qualifierId': 141, 'value': '28.0'}, {'id': 5067797505, 'qualifierId': 155}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;d6oauavu7mmhfhn2sa0niikgk;Pass;;;;;;;;;;;100,0;;33,6;5,48;28,0;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;100,0;28,0;;;;;;;;0;51;27;Colorado Rapids II;3087;ML;1,0
2694323403;458;5;2;51;29;dqx48fglv1l96cyrmjdod0xec;0;101,0;24,6;2024-06-03T03:14:01.312Z;2024-06-03T04:00:27Z;[{'id': 5067797529, 'qualifierId': 233, 'value': '467'}, {'id': 5067797523, 'qualifierId': 346}, {'id': 5067797521, 'qualifierId': 56, 'value': 'Center'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;d6oauavu7mmhfhn2sa0niikgk;Out;;;;;;;;;;;;;;;;;;467,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;;0;51;29;Colorado Rapids II;3089;ML;1,0
2694323395;467;5;2;51;29;iiolvosiuokkrl5iuoxcjo4p;1;-1,0;75,4;2024-06-03T03:14:01.312Z;2024-06-03T03:58:30Z;[{'id': 5067797487, 'qualifierId': 346}, {'id': 5067797525, 'qualifierId': 233, 'value': '458'}, {'id': 5067797485, 'qualifierId': 56, 'value': 'Back'}];am8ndwmm4m03ys6wkad29lst0;M. Alvarado;;;d6oauavu7mmhfhn2sa0niikgk;Out;;;;;;;;;;;;;;;;;;458,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;51;29;St. Louis City II;3089;DC;1,0
2694323421;468;1;2;51;49;iiolvosiuokkrl5iuoxcjo4p;1;5,0;63,0;2024-06-03T03:14:21.439Z;2024-06-03T03:58:30Z;[{'id': 5067797605, 'qualifierId': 124}, {'id': 5067797611, 'qualifierId': 141, 'value': '55.8'}, {'id': 5067797615, 'qualifierId': 213, 'value': '5.24'}, {'id': 5067797613, 'qualifierId': 212, 'value': '5.7'}, {'id': 5067797607, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067797619, 'qualifierId': 237}, {'id': 5067797609, 'qualifierId': 140, 'value': '7.7'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;d6oauavu7mmhfhn2sa0niikgk;Pass;;;;;;;;;;;7,7;;5,7;5,24;55,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;7,7;55,8;;;;;;;;0;51;49;St. Louis City II;3109;DC;1,0
