id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_TeamPlayerFormation;value_PlayerPosition;value_TeamKit;value_Involved;value_TeamFormation;value_Captain;value_JerseyNumber;value_DirectionOfPlay;value_Length;value_KickOff;value_PassEndY;value_Zone;value_PassEndX;value_Angle;value_LongBall;value_Launch;value_OutOfPlay;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Offensive;value_Defensive;value_FlickOn;value_HeadPass;value_Head;value_LayOff;value_DeletedEventType;value_IntendedTackleTarget;value_Chipped;value_HighGkIntervention;value_HighClaim;value_KeeperThrow;value_TouchTypePass;value_NotVisible;value_InSwinger;value_Cross;value_RightFooted;value_TouchTypeClearance;value_Direct;value_AerialFoul;value_Foul;value_FreeKickTaken;value_BlockedPass;value_TakeOnOvertake;value_TakeOnSpace;value_Shove/Push;value_Assist;value_GoalmouthZ;value_GoalmouthY;value_OutOfBoxCentre;value_RelatedEventId;value_Assisted;value_RegularPlay;value_BlockedY;value_LowCentre;value_IndividualPlay;value_LeftFooted;value_BlockedX;value_Collected;value_Diving;value_Hands;value_LowGkIntervention;value_GkHoof;value_DangerousPlay;value_Indirect;value_IntentionalAssist;value_Tap;value_NotPastGoalLine;value_GkX;value_GkY;value_Right;value_FreeKick;value_FirstTouch;value_TouchTypeControl;value_LeadingToAttempt;value_RelatedError1Id;value_LowLeft;value_NotAssisted;value_BigChance;value_ParriedSafe;value_Left;value_CornerTaken;value_BoxCentre;value_FromCorner;value_ThroughBall;value_MediumGkIntervention;value_OtherBodyPart;value_Stooping;value_Blocked;value_DefBlock;value_Defensive1V1;value_ShirtPull/Holding;value_OutSwinger;value_Volley;value_HighLeft;value_LastLine;value_Feet;value_ParriedDanger;value_NextEventGoalKick;value_GoalKick;value_High;value_Low;value_SwitchOfPlay;value_PullBack;value_AttemptedTackle;value_IncorrectOutOfPlayDecision;value_PlayersCaughtOffside;value_YellowCard;value_NotRetreating;value_RecklessOffence;value_OverhitCross;value_DrivenCross;value_Straight;value_SwerveRight;value_OutOnSideline;value_Minutes;value_EndType;value_Overrun;value_Handball;value_HighRight;value_BlockedCross;value_PenaltyTakerId;value_Penalty;value_Saved;value_LowRight;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_SmallBoxCentre;value_SetPiece;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_SwerveLeft;value_Strong;value_TacticalFoul;value_CloseRight;value_Standing;value_InjuredPlayerId;value_Injury;value_SmallBoxRight;value_FastBreak;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_HighCentre;value_Reaching;value_Fingertip;value_MisHit;value_BoxRight;value_SavedOffLine;value_SixYardBlocked;value_FloatedCross;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2692549315;361;1;1;35;59;bd0378yx50xpdcgwkt9p9bmz8;1;29,4;90,8;2024-05-26T21:37:41.667Z;2024-05-26T21:37:49Z;[{'id': 5058051557, 'qualifierId': 1}, {'id': 5058051553, 'qualifierId': 212, 'value': '37.9'}, {'id': 5058051545, 'qualifierId': 155}, {'id': 5058051551, 'qualifierId': 141, 'value': '91.2'}, {'id': 5058051547, 'qualifierId': 56, 'value': 'Left'}, {'id': 5058051549, 'qualifierId': 140, 'value': '65.5'}, {'id': 5058051555, 'qualifierId': 213, 'value': '0.01'}];39t59x9q2xumbn2hphk7urp7u;I. Foster;;;d24bodha971i57dt9if9d7kt0;Pass;;;;;;;;;;37,9;;91,2;;65,5;0,01;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;65,5;91,2;;;;;;;;0;35;59;Inter Miami II;2159;DC;1,0
2692549319;362;1;1;36;7;bd0378yx50xpdcgwkt9p9bmz8;0;61,2;95,0;2024-05-26T21:37:49.426Z;2024-05-26T21:37:51Z;[{'id': 5058051573, 'qualifierId': 56, 'value': 'Left'}, {'id': 5058051579, 'qualifierId': 212, 'value': '2.6'}, {'id': 5058051581, 'qualifierId': 213, 'value': '3.12'}, {'id': 5058051577, 'qualifierId': 141, 'value': '95.1'}, {'id': 5058051653, 'qualifierId': 236}, {'id': 5058051575, 'qualifierId': 140, 'value': '58.7'}, {'id': 5058051661, 'qualifierId': 286}, {'id': 5058051657, 'qualifierId': 233, 'value': '339'}];1ofx4ncf6w5twjbaam5w0mu7e;Guilherme Santos;;;d24bodha971i57dt9if9d7kt0;Pass;;;;;;;;;;2,6;;95,1;;58,7;3,12;;;;;339,0;;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;58,7;95,1;;;;;;;;0;36;7;Inter Miami II;2167;AMC;1,0
2692549331;339;74;1;36;7;c7c4wwva2u1vb3rr7rwava044;1;38,4;5,0;2024-05-26T21:37:49.427Z;2024-05-26T22:21:21Z;[{'id': 5058051625, 'qualifierId': 285}, {'id': 5058051623, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058051675, 'qualifierId': 233, 'value': '362'}];40za2m92ngp5og8pxyrkxl3is;I. Boatwright;;;d24bodha971i57dt9if9d7kt0;Blocked Pass;;;;;;;;;;;;;;;;;;;;362,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;36;7;Cincinnati II;2167;;1,0
2692549321;363;83;1;36;8;bd0378yx50xpdcgwkt9p9bmz8;0;59,6;94,7;2024-05-26T21:37:50.723Z;2024-05-26T22:23:37Z;[{'id': 5058144697, 'qualifierId': 399, 'value': '40za2m92ngp5og8pxyrkxl3is'}];1ofx4ncf6w5twjbaam5w0mu7e;Guilherme Santos;;;d24bodha971i57dt9if9d7kt0;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;36;8;Inter Miami II;2168;AMC;1,0
2692549347;341;1;1;36;10;c7c4wwva2u1vb3rr7rwava044;1;38,0;4,7;2024-05-26T21:37:52.278Z;2024-05-26T21:50:32Z;[{'id': 5058051699, 'qualifierId': 140, 'value': '42.6'}, {'id': 5058051701, 'qualifierId': 141, 'value': '11.3'}, {'id': 5058051705, 'qualifierId': 213, 'value': '0.75'}, {'id': 5058051697, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058051703, 'qualifierId': 212, 'value': '6.6'}];40za2m92ngp5og8pxyrkxl3is;I. Boatwright;;;d24bodha971i57dt9if9d7kt0;Pass;;;;;;;;;;6,6;;11,3;;42,6;0,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;42,6;11,3;;;;;;;;0;36;10;Cincinnati II;2170;;1,0
2692549341;340;49;1;36;10;c7c4wwva2u1vb3rr7rwava044;1;38,0;4,7;2024-05-26T21:37:52.371Z;2024-05-26T21:50:30Z;[];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;d24bodha971i57dt9if9d7kt0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;36;10;Cincinnati II;2170;;1,0
2692549367;342;1;1;36;10;c7c4wwva2u1vb3rr7rwava044;1;42,6;11,3;2024-05-26T21:37:52.889Z;2024-05-26T21:37:56Z;[{'id': 5058051813, 'qualifierId': 140, 'value': '58.6'}, {'id': 5058051819, 'qualifierId': 213, 'value': '0.39'}, {'id': 5058051815, 'qualifierId': 141, 'value': '21.6'}, {'id': 5058051811, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058051817, 'qualifierId': 212, 'value': '18.2'}];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;d24bodha971i57dt9if9d7kt0;Pass;;;;;;;;;;18,2;;21,6;;58,6;0,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;58,6;21,6;;;;;;;;0;36;10;Cincinnati II;2170;;1,0
2692549375;343;4;1;36;14;c7c4wwva2u1vb3rr7rwava044;1;54,6;33,8;2024-05-26T21:37:56.507Z;2024-05-26T21:37:59Z;[{'id': 5058051843, 'qualifierId': 13}, {'id': 5058051893, 'qualifierId': 233, 'value': '364'}, {'id': 5058051849, 'qualifierId': 265}, {'id': 5058051847, 'qualifierId': 152}, {'id': 5058051851, 'qualifierId': 286}, {'id': 5058051845, 'qualifierId': 56, 'value': 'Center'}];8l4bqb8gtyzqpx3pti200phqs;Y. Cohen;;;d24bodha971i57dt9if9d7kt0;Foul;;;;;;;;;;;;;;;;;;;;364,0;;1,0;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;36;14;Cincinnati II;2174;;1,0
2692549381;364;4;1;36;14;bd0378yx50xpdcgwkt9p9bmz8;0;45,4;66,2;2024-05-26T21:37:56.508Z;2024-05-29T07:37:59Z;[{'id': 5058051897, 'qualifierId': 233, 'value': '343'}, {'id': 5058051865, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058051867, 'qualifierId': 152}, {'id': 5058051871, 'qualifierId': 285}, {'id': 5058051869, 'qualifierId': 265}, {'id': 5058051863, 'qualifierId': 13}];4uo9isxivewjrtdg9v7lku9zo;S. Jimenez;;;d24bodha971i57dt9if9d7kt0;Foul;;;;;;;;;;;;;;;;;;;;343,0;;;1,0;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;36;14;Inter Miami II;2174;DMC;1,0
2692549413;365;17;1;36;19;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-05-26T21:38:02.146Z;2024-05-29T07:38:13Z;[{'id': 5058052307, 'qualifierId': 31}, {'id': 5058054155, 'qualifierId': 244}];39t59x9q2xumbn2hphk7urp7u;I. Foster;;;d24bodha971i57dt9if9d7kt0;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;36;19;Inter Miami II;2179;DC;1,0
2692549497;344;1;1;36;41;c7c4wwva2u1vb3rr7rwava044;1;53,7;40,6;2024-05-26T21:38:23.713Z;2024-05-26T21:38:25Z;[{'id': 5058052665, 'qualifierId': 5}, {'id': 5058052675, 'qualifierId': 212, 'value': '5.0'}, {'id': 5058052667, 'qualifierId': 152}, {'id': 5058052669, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058052671, 'qualifierId': 140, 'value': '57.1'}, {'id': 5058052673, 'qualifierId': 141, 'value': '45.7'}, {'id': 5058052679, 'qualifierId': 213, 'value': '0.77'}];3x8f4j8q49d8hft60a6k8l5as;T. Barton;;;d24bodha971i57dt9if9d7kt0;Pass;;;;;;;;;;5,0;;45,7;;57,1;0,77;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;57,1;45,7;;;;;;;;0;36;41;Cincinnati II;2201;;1,0
2692549505;345;1;1;36;42;c7c4wwva2u1vb3rr7rwava044;1;57,1;45,7;2024-05-26T21:38:24.874Z;2024-05-26T21:38:26Z;[{'id': 5058052725, 'qualifierId': 212, 'value': '6.2'}, {'id': 5058052727, 'qualifierId': 213, 'value': '3.68'}, {'id': 5058052723, 'qualifierId': 141, 'value': '41.0'}, {'id': 5058052721, 'qualifierId': 140, 'value': '52.0'}, {'id': 5058052719, 'qualifierId': 56, 'value': 'Center'}];7ve3vmg19c3g91j7zs32oecd0;R. Montenegro;;;d24bodha971i57dt9if9d7kt0;Pass;;;;;;;;;;6,2;;41,0;;52,0;3,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;52,0;41,0;;;;;;;;0;36;42;Cincinnati II;2202;;1,0
2692549515;346;1;1;36;43;c7c4wwva2u1vb3rr7rwava044;1;52,0;41,0;2024-05-26T21:38:25.922Z;2024-05-26T21:38:27Z;[{'id': 5058052815, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058052817, 'qualifierId': 140, 'value': '67.1'}, {'id': 5058052823, 'qualifierId': 213, 'value': '5.90'}, {'id': 5058052821, 'qualifierId': 212, 'value': '17.1'}, {'id': 5058052819, 'qualifierId': 141, 'value': '31.5'}];3x8f4j8q49d8hft60a6k8l5as;T. Barton;;;d24bodha971i57dt9if9d7kt0;Pass;;;;;;;;;;17,1;;31,5;;67,1;5,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;67,1;31,5;;;;;;;;0;36;43;Cincinnati II;2203;;1,0
2692549529;347;1;1;36;45;c7c4wwva2u1vb3rr7rwava044;1;67,1;31,5;2024-05-26T21:38:27.401Z;2024-05-29T07:38:36Z;[{'id': 5058052901, 'qualifierId': 212, 'value': '11.2'}, {'id': 5058052899, 'qualifierId': 141, 'value': '17.6'}, {'id': 5058052903, 'qualifierId': 213, 'value': '4.14'}, {'id': 5058052897, 'qualifierId': 140, 'value': '61.3'}, {'id': 5058052895, 'qualifierId': 56, 'value': 'Right'}, {'id': 5060506367, 'qualifierId': 156}];7uj52qs9yf21gxixhrowyvswk;D. Martinez;;;d24bodha971i57dt9if9d7kt0;Pass;;;;;;;;;;11,2;;17,6;;61,3;4,14;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;61,3;17,6;;;;;;;;0;36;45;Cincinnati II;2205;;1,0
2692549543;348;1;1;36;50;c7c4wwva2u1vb3rr7rwava044;1;65,9;13,2;2024-05-26T21:38:32.186Z;2024-05-26T21:38:33Z;[{'id': 5058052991, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058052995, 'qualifierId': 141, 'value': '25.8'}, {'id': 5058052999, 'qualifierId': 213, 'value': '1.50'}, {'id': 5058052993, 'qualifierId': 140, 'value': '66.5'}, {'id': 5058052997, 'qualifierId': 212, 'value': '8.6'}];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;d24bodha971i57dt9if9d7kt0;Pass;;;;;;;;;;8,6;;25,8;;66,5;1,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;66,5;25,8;;;;;;;;0;36;50;Cincinnati II;2210;;1,0
2692549553;349;1;1;36;51;c7c4wwva2u1vb3rr7rwava044;1;66,5;25,8;2024-05-26T21:38:33.729Z;2024-05-26T21:38:36Z;[{'id': 5058053059, 'qualifierId': 141, 'value': '9.8'}, {'id': 5058053061, 'qualifierId': 212, 'value': '10.9'}, {'id': 5058053063, 'qualifierId': 213, 'value': '4.70'}, {'id': 5058053057, 'qualifierId': 140, 'value': '66.4'}, {'id': 5058053055, 'qualifierId': 56, 'value': 'Right'}];7ve3vmg19c3g91j7zs32oecd0;R. Montenegro;;;d24bodha971i57dt9if9d7kt0;Pass;;;;;;;;;;10,9;;9,8;;66,4;4,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;66,4;9,8;;;;;;;;0;36;51;Cincinnati II;2211;;1,0
2692549563;350;1;1;36;54;c7c4wwva2u1vb3rr7rwava044;1;67,5;9,4;2024-05-26T21:38:36.825Z;2024-05-26T21:38:38Z;[{'id': 5058053117, 'qualifierId': 56, 'value': 'Right'}, {'id': 5058053119, 'qualifierId': 140, 'value': '71.0'}, {'id': 5058053121, 'qualifierId': 141, 'value': '16.5'}, {'id': 5058053125, 'qualifierId': 213, 'value': '0.92'}, {'id': 5058053123, 'qualifierId': 212, 'value': '6.1'}];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;d24bodha971i57dt9if9d7kt0;Pass;;;;;;;;;;6,1;;16,5;;71,0;0,92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;71,0;16,5;;;;;;;;0;36;54;Cincinnati II;2214;;1,0
2692549577;351;1;1;36;55;c7c4wwva2u1vb3rr7rwava044;1;71,0;16,5;2024-05-26T21:38:38.161Z;2024-05-26T21:38:39Z;[{'id': 5058053195, 'qualifierId': 141, 'value': '17.6'}, {'id': 5058053197, 'qualifierId': 212, 'value': '7.8'}, {'id': 5058053199, 'qualifierId': 213, 'value': '3.05'}, {'id': 5058053193, 'qualifierId': 140, 'value': '63.6'}, {'id': 5058053191, 'qualifierId': 56, 'value': 'Right'}];9owtf360wi6ky1cr4qwnnfk0k;I. Zeltzer-Zubida;;;d24bodha971i57dt9if9d7kt0;Pass;;;;;;;;;;7,8;;17,6;;63,6;3,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;63,6;17,6;;;;;;;;0;36;55;Cincinnati II;2215;;1,0
2692549595;352;1;1;36;57;c7c4wwva2u1vb3rr7rwava044;1;59,8;17,7;2024-05-26T21:38:39.361Z;2024-05-26T21:38:43Z;[{'id': 5058053329, 'qualifierId': 213, 'value': '2.07'}, {'id': 5058053323, 'qualifierId': 140, 'value': '55.1'}, {'id': 5058053321, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058053327, 'qualifierId': 212, 'value': '10.2'}, {'id': 5058053325, 'qualifierId': 141, 'value': '30.9'}];7ve3vmg19c3g91j7zs32oecd0;R. Montenegro;;;d24bodha971i57dt9if9d7kt0;Pass;;;;;;;;;;10,2;;30,9;;55,1;2,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;55,1;30,9;;;;;;;;0;36;57;Cincinnati II;2217;;1,0
2692549613;366;83;1;36;59;bd0378yx50xpdcgwkt9p9bmz8;0;46,5;51,0;2024-05-26T21:38:41.524Z;2024-05-29T07:39:01Z;[{'id': 5058108721, 'qualifierId': 399, 'value': '3x8f4j8q49d8hft60a6k8l5as'}];1ofx4ncf6w5twjbaam5w0mu7e;Guilherme Santos;;;d24bodha971i57dt9if9d7kt0;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;36;59;Inter Miami II;2219;AMC;1,0
2692549621;353;1;1;37;0;c7c4wwva2u1vb3rr7rwava044;1;53,6;41,8;2024-05-26T21:38:43.034Z;2024-05-26T21:38:46Z;[{'id': 5058053455, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058053463, 'qualifierId': 213, 'value': '1.97'}, {'id': 5058053461, 'qualifierId': 212, 'value': '22.2'}, {'id': 5058053459, 'qualifierId': 141, 'value': '71.8'}, {'id': 5058053457, 'qualifierId': 140, 'value': '45.3'}];3x8f4j8q49d8hft60a6k8l5as;T. Barton;;;d24bodha971i57dt9if9d7kt0;Pass;;;;;;;;;;22,2;;71,8;;45,3;1,97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;45,3;71,8;;;;;;;;0;37;0;Cincinnati II;2220;;1,0
2692549649;354;2;1;37;4;c7c4wwva2u1vb3rr7rwava044;1;45,3;71,8;2024-05-26T21:38:46.315Z;2024-05-26T21:38:52Z;[{'id': 5058053633, 'qualifierId': 141, 'value': '10.7'}, {'id': 5058053639, 'qualifierId': 7, 'value': '40za2m92ngp5og8pxyrkxl3is'}, {'id': 5058053631, 'qualifierId': 140, 'value': '75.7'}, {'id': 5058053641, 'qualifierId': 1}, {'id': 5058053643, 'qualifierId': 56, 'value': 'Right'}];cngjy2fgv7bd3262mp7onczkk;S. Garcia;;;d24bodha971i57dt9if9d7kt0;Offside Pass;;;;;;;;;;;;10,7;;75,7;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;75,7;10,7;;;;;;;;0;37;4;Cincinnati II;2224;;1,0
2692549651;367;55;1;37;4;bd0378yx50xpdcgwkt9p9bmz8;1;22,5;70,3;2024-05-26T21:38:46.316Z;2024-05-29T07:39:11Z;[{'id': 5060506421, 'qualifierId': 189}];39t59x9q2xumbn2hphk7urp7u;I. Foster;;;d24bodha971i57dt9if9d7kt0;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;37;4;Inter Miami II;2224;DC;1,0
2692549775;368;1;1;37;33;bd0378yx50xpdcgwkt9p9bmz8;1;23,8;93,9;2024-05-26T21:39:15.617Z;2024-05-26T21:39:18Z;[{'id': 5058054619, 'qualifierId': 5}, {'id': 5058054621, 'qualifierId': 241}, {'id': 5058054623, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058054629, 'qualifierId': 212, 'value': '22.9'}, {'id': 5058054627, 'qualifierId': 141, 'value': '75.0'}, {'id': 5058054631, 'qualifierId': 213, 'value': '3.74'}, {'id': 5058054625, 'qualifierId': 140, 'value': '5.8'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;d24bodha971i57dt9if9d7kt0;Pass;;;;;;;;;;22,9;;75,0;;5,8;3,74;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;5,8;75,0;;;;;;;;0;37;33;Inter Miami II;2253;DC;1,0
