id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_Captain;value_TeamFormation;value_PlayerPosition;value_JerseyNumber;value_TeamPlayerFormation;value_TeamKit;value_Involved;value_DirectionOfPlay;value_PassEndX;value_Angle;value_PassEndY;value_KickOff;value_Zone;value_Length;value_Chipped;value_LongBall;value_DeletedEventType;value_Defensive;value_Launch;value_OppositeRelatedEventId;value_Offensive;value_BlockedPass;value_IntendedTackleTarget;value_Cross;value_RightFooted;value_OutSwinger;value_Direct;value_Shove/Push;value_Foul;value_FreeKickTaken;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_Assist;value_HeadPass;value_BlockedX;value_BlockedY;value_IndividualPlay;value_BoxCentre;value_GoalmouthZ;value_BigChance;value_Assisted;value_1On1;value_RelatedEventId;value_FastBreak;value_GoalmouthY;value_LowCentre;value_ParriedDanger;value_Feet;value_Sliding;value_LowGkIntervention;value_GkX;value_GkY;value_NotAssisted;value_LowRight;value_FirstTouch;value_OutOfBoxCentre;value_Blocked;value_DefBlock;value_InjuredPlayerId;value_Injury;value_Head;value_AttemptedTackle;value_TakeOnSpace;value_TouchTypeClearance;value_Left;value_Right;value_CornerTaken;value_LayOff;value_TouchTypePass;value_BlockedCross;value_Overrun;value_TouchTypeControl;value_LeftFooted;value_InSwinger;value_NextEventGoalKick;value_GoalKick;value_Low;value_TakeOnOvertake;value_FlickOn;value_PlayersCaughtOffside;value_YellowCard;value_TacticalFoul;value_High;value_FreeKick;value_SwitchOfPlay;value_KeeperThrow;value_RegularPlay;value_FromCorner;value_IntentionalAssist;value_GoalShotGameClock;value_SmallBoxCentre;value_GoalShotTimestamp;value_LowLeft;value_Diving;value_Hands;value_OverArm;value_HighCentre;value_Collected;value_Standing;value_Handball;value_RecklessOffence;value_Dissent;value_CoachId;value_BoxDeepLeft;value_ParriedSafe;value_Stooping;value_Minutes;value_EndType;value_HighClaim;value_TempShotOn;value_CloseLeftAndHigh;value_ShirtPull/Holding;value_NotVisible;value_Indirect;value_BoxLeft;value_CloseLeft;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_Tactical;value_HighLeft;value_Tap;value_ViolentConduct;value_RedCard;value_TimeWasting;value_CaptainChange;value_GkKickFromHands;value_GameEnd;value_GoesToPenalties;value_ChecksComplete/LiveCollectionChecksComplete;value_CoachTypes;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2713767707;349;1;1;34;20;4g68p0t2f5jzhzfr67i2rj1ex;0;38,9;32,2;2024-08-25T23:38:01.489Z;2024-08-25T23:56:55Z;[{'id': 5175067437, 'qualifierId': 213, 'value': '0.57'}, {'id': 5175067433, 'qualifierId': 141, 'value': '35.6'}, {'id': 5175067431, 'qualifierId': 140, 'value': '42.3'}, {'id': 5175067435, 'qualifierId': 212, 'value': '4.3'}, {'id': 5175067429, 'qualifierId': 56, 'value': 'Back'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;evtbhe5j6fze9zsov2rg22x3o;Pass;;;;;;;;;;42,3;0,57;35,6;;;4,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;42,3;35,6;;;;;;;0;0;34;20;Crown Legacy;2060;MC;1,0
2713758603;251;4;1;34;23;4g68p0t2f5jzhzfr67i2rj1ex;1;38,7;40,7;2024-08-25T23:38:04.972Z;2024-08-25T23:57:09Z;[{'id': 5175017909, 'qualifierId': 233, 'value': '289'}, {'id': 5175066991, 'qualifierId': 10}, {'id': 5175017749, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175017755, 'qualifierId': 286}, {'id': 5175017751, 'qualifierId': 152}];;;;;evtbhe5j6fze9zsov2rg22x3o;Foul;;;;;;;;;;;;;;;;;;;;;289,0;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;0;0;34;23;Crown Legacy;2063;;
2713758621;289;4;1;34;23;6ubc4y1v6hr63mca7ica4hp90;0;61,3;59,3;2024-08-25T23:38:04.973Z;2024-08-25T23:57:01Z;[{'id': 5175067669, 'qualifierId': 10}, {'id': 5175017907, 'qualifierId': 285}, {'id': 5175017903, 'qualifierId': 152}, {'id': 5175017943, 'qualifierId': 233, 'value': '251'}, {'id': 5175017901, 'qualifierId': 56, 'value': 'Center'}];9qhpi9y9iujvkbocafhgrj04q;C. Duke;;;evtbhe5j6fze9zsov2rg22x3o;Foul;;;;;;;;;;;;;;;;;;;1,0;;251,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;34;23;New York RB II;2063;MC;1,0
2713758797;252;1;1;34;45;4g68p0t2f5jzhzfr67i2rj1ex;1;40,9;31,9;2024-08-25T23:38:26.787Z;2024-08-25T23:38:29Z;[{'id': 5175018633, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175018637, 'qualifierId': 141, 'value': '7.3'}, {'id': 5175018631, 'qualifierId': 152}, {'id': 5175018635, 'qualifierId': 140, 'value': '46.7'}, {'id': 5175018639, 'qualifierId': 212, 'value': '17.8'}, {'id': 5175018641, 'qualifierId': 213, 'value': '5.06'}, {'id': 5175018629, 'qualifierId': 5}];e23u0x31okggroh6dkoqx5fdg;D. Alexandre;;;evtbhe5j6fze9zsov2rg22x3o;Pass;;;;;;;;;;46,7;5,06;7,3;;;17,8;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;46,7;7,3;;;;;;;0;0;34;45;Crown Legacy;2085;DL;1,0
2713758801;253;61;1;34;47;4g68p0t2f5jzhzfr67i2rj1ex;0;46,5;7,3;2024-08-25T23:38:28.963Z;2024-08-25T23:38:29Z;[{'id': 5175018661, 'qualifierId': 56, 'value': 'Back'}];6rgdv71lxh4cpz487ygvy5nv8;C. Berkley;;;evtbhe5j6fze9zsov2rg22x3o;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;0;0;34;47;Crown Legacy;2087;DR;1,0
2713758805;254;5;1;34;48;4g68p0t2f5jzhzfr67i2rj1ex;0;49,0;-1,4;2024-08-25T23:38:29.852Z;2024-08-25T23:53:30Z;[{'id': 5175018883, 'qualifierId': 233, 'value': '290'}, {'id': 5175018689, 'qualifierId': 347}, {'id': 5175018687, 'qualifierId': 56, 'value': 'Back'}];6rgdv71lxh4cpz487ygvy5nv8;C. Berkley;;;evtbhe5j6fze9zsov2rg22x3o;Out;;;;;;;;;;;;;;;;;;;;;290,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;0;0;34;48;Crown Legacy;2088;DR;1,0
2713758839;290;5;1;34;48;6ubc4y1v6hr63mca7ica4hp90;1;51,0;101,4;2024-08-25T23:38:29.852Z;2024-08-25T23:53:30Z;[{'id': 5175018877, 'qualifierId': 233, 'value': '254'}, {'id': 5175018861, 'qualifierId': 347}, {'id': 5175018859, 'qualifierId': 56, 'value': 'Left'}];9qhpi9y9iujvkbocafhgrj04q;C. Duke;;;evtbhe5j6fze9zsov2rg22x3o;Out;;;;;;;;;;;;;;;;;;;;;254,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;34;48;New York RB II;2088;MC;1,0
2713758855;291;1;1;34;52;6ubc4y1v6hr63mca7ica4hp90;1;47,0;100,0;2024-08-25T23:38:34.140Z;2024-08-25T23:38:37Z;[{'id': 5175018959, 'qualifierId': 107}, {'id': 5175018969, 'qualifierId': 212, 'value': '23.9'}, {'id': 5175018965, 'qualifierId': 140, 'value': '45.5'}, {'id': 5175018973, 'qualifierId': 1}, {'id': 5175018971, 'qualifierId': 213, 'value': '4.65'}, {'id': 5175018963, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175018967, 'qualifierId': 141, 'value': '66.6'}];8texi81doeqhy7eu6fnhrstbe;J. Assi;;;evtbhe5j6fze9zsov2rg22x3o;Pass;;;;;;;;;;45,5;4,65;66,6;;;23,9;;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;45,5;66,6;;;;;;;0;0;34;52;New York RB II;2092;DC;1,0
2713758857;292;61;1;34;55;6ubc4y1v6hr63mca7ica4hp90;0;46,5;70,0;2024-08-25T23:38:36.892Z;2024-08-25T23:38:37Z;[{'id': 5175018979, 'qualifierId': 56, 'value': 'Back'}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;evtbhe5j6fze9zsov2rg22x3o;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;34;55;New York RB II;2095;MC;1,0
2713758879;255;49;1;34;57;4g68p0t2f5jzhzfr67i2rj1ex;1;55,3;11,9;2024-08-25T23:38:38.884Z;2024-08-25T23:38:39Z;[];8y7kqet5swj9dmqama0z5ngus;J. Hall;;;evtbhe5j6fze9zsov2rg22x3o;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;0;0;34;57;Crown Legacy;2097;FW;1,0
2713758905;256;3;1;34;58;4g68p0t2f5jzhzfr67i2rj1ex;1;59,8;22,8;2024-08-25T23:38:39.650Z;2024-08-25T23:48:30Z;[{'id': 5175019213, 'qualifierId': 233, 'value': '293'}, {'id': 5175019199, 'qualifierId': 286}, {'id': 5175019197, 'qualifierId': 56, 'value': 'Center'}];8y7kqet5swj9dmqama0z5ngus;J. Hall;;;evtbhe5j6fze9zsov2rg22x3o;Take On;;;;;;;;;;;;;;;;;;;;;293,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;0;0;34;58;Crown Legacy;2098;FW;1,0
2713758887;293;45;1;34;58;6ubc4y1v6hr63mca7ica4hp90;0;40,2;77,2;2024-08-25T23:38:39.650Z;2024-08-25T23:48:31Z;[{'id': 5175019111, 'qualifierId': 285}, {'id': 5175019109, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175019221, 'qualifierId': 233, 'value': '256'}];8texi81doeqhy7eu6fnhrstbe;J. Assi;;;evtbhe5j6fze9zsov2rg22x3o;Challenge;;;;;;;;;;;;;;;;;;;1,0;;256,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;34;58;New York RB II;2098;DC;1,0
2713758915;257;1;1;34;59;4g68p0t2f5jzhzfr67i2rj1ex;1;64,2;5,2;2024-08-25T23:38:41.011Z;2024-08-25T23:38:42Z;[{'id': 5175019261, 'qualifierId': 212, 'value': '8.4'}, {'id': 5175019255, 'qualifierId': 56, 'value': 'Right'}, {'id': 5175019263, 'qualifierId': 213, 'value': '3.02'}, {'id': 5175019259, 'qualifierId': 141, 'value': '6.7'}, {'id': 5175019257, 'qualifierId': 140, 'value': '56.3'}];8y7kqet5swj9dmqama0z5ngus;J. Hall;;;evtbhe5j6fze9zsov2rg22x3o;Pass;;;;;;;;;;56,3;3,02;6,7;;;8,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;56,3;6,7;;;;;;;0;0;34;59;Crown Legacy;2099;FW;1,0
2713758953;258;1;1;35;0;4g68p0t2f5jzhzfr67i2rj1ex;1;56,3;6,7;2024-08-25T23:38:42.148Z;2024-08-25T23:38:46Z;[{'id': 5175019485, 'qualifierId': 213, 'value': '0.96'}, {'id': 5175019483, 'qualifierId': 212, 'value': '12.7'}, {'id': 5175019481, 'qualifierId': 141, 'value': '22.0'}, {'id': 5175019477, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175019479, 'qualifierId': 140, 'value': '63.2'}];65g50zt5gbo1lnrbc7uvwsbo4;T. Rosborough;;;evtbhe5j6fze9zsov2rg22x3o;Pass;;;;;;;;;;63,2;0,96;22,0;;;12,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;63,2;22,0;;;;;;;0;0;35;0;Crown Legacy;2100;MR;1,0
2713758939;294;4;1;35;3;6ubc4y1v6hr63mca7ica4hp90;1;35,2;74,0;2024-08-25T23:38:44.923Z;2024-08-25T23:38:50Z;[{'id': 5175019539, 'qualifierId': 286}, {'id': 5175019535, 'qualifierId': 233, 'value': '259'}, {'id': 5175019527, 'qualifierId': 152}, {'id': 5175019523, 'qualifierId': 13}, {'id': 5175019529, 'qualifierId': 265}, {'id': 5175019525, 'qualifierId': 56, 'value': 'Back'}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;evtbhe5j6fze9zsov2rg22x3o;Foul;;;;;;;;;;;;;;;;;;;;;259,0;1,0;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;35;3;New York RB II;2103;MC;1,0
2713758955;259;4;1;35;3;4g68p0t2f5jzhzfr67i2rj1ex;0;64,8;26,0;2024-08-25T23:38:44.924Z;2024-08-25T23:38:57Z;[{'id': 5175019509, 'qualifierId': 152}, {'id': 5175019505, 'qualifierId': 13}, {'id': 5175019511, 'qualifierId': 265}, {'id': 5175019939, 'qualifierId': 55, 'value': '260'}, {'id': 5175019543, 'qualifierId': 233, 'value': '294'}, {'id': 5175019513, 'qualifierId': 285}, {'id': 5175019507, 'qualifierId': 56, 'value': 'Center'}];o3gftw0hatp1r62ynjmlaaui;D. Sullivan;;;evtbhe5j6fze9zsov2rg22x3o;Foul;;;;;;;;;;;;;;;;;;;1,0;;294,0;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;260,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;260,0;o3gftw0hatp1r62ynjmlaaui;0;0;35;3;Crown Legacy;2103;MC;1,0
2713759019;260;17;1;35;12;4g68p0t2f5jzhzfr67i2rj1ex;1;0,0;0,0;2024-08-25T23:38:53.932Z;2024-08-25T23:38:56Z;[{'id': 5175019901, 'qualifierId': 392}, {'id': 5175019903, 'qualifierId': 13, 'value': '243'}, {'id': 5175019899, 'qualifierId': 31}, {'id': 5175019905, 'qualifierId': 55, 'value': '259'}];o3gftw0hatp1r62ynjmlaaui;D. Sullivan;;;evtbhe5j6fze9zsov2rg22x3o;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;243,0;;;;;;;;;;;;;;;259,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;259,0;o3gftw0hatp1r62ynjmlaaui;0;0;35;12;Crown Legacy;2112;MC;1,0
2713759799;310;17;1;35;22;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-08-25T23:39:04.296Z;2024-08-25T23:54:00Z;[{'id': 5175024151, 'qualifierId': 184}, {'id': 5175024149, 'qualifierId': 31}, {'id': 5175024155, 'qualifierId': 283, 'value': '8eptyng9v4k59f1wixr7y75cl'}];;;;;evtbhe5j6fze9zsov2rg22x3o;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;35;22;New York RB II;2122;;
2713759385;295;1;1;35;59;6ubc4y1v6hr63mca7ica4hp90;1;31,7;62,6;2024-08-25T23:39:40.955Z;2024-08-25T23:39:45Z;[{'id': 5175021783, 'qualifierId': 141, 'value': '40.4'}, {'id': 5175021787, 'qualifierId': 213, 'value': '4.94'}, {'id': 5175021785, 'qualifierId': 212, 'value': '15.5'}, {'id': 5175021775, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175021779, 'qualifierId': 140, 'value': '35.0'}, {'id': 5175021765, 'qualifierId': 5}, {'id': 5175021771, 'qualifierId': 152}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;evtbhe5j6fze9zsov2rg22x3o;Pass;;;;;;;;;;35,0;4,94;40,4;;;15,5;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;35,0;40,4;;;;;;;0;0;35;59;New York RB II;2159;DC;1,0
2713759431;296;1;1;36;3;6ubc4y1v6hr63mca7ica4hp90;1;34,9;40,3;2024-08-25T23:39:45.116Z;2024-08-25T23:39:51Z;[{'id': 5175022009, 'qualifierId': 56, 'value': 'Right'}, {'id': 5175022019, 'qualifierId': 212, 'value': '30.4'}, {'id': 5175022015, 'qualifierId': 141, 'value': '20.4'}, {'id': 5175022023, 'qualifierId': 213, 'value': '5.82'}, {'id': 5175022013, 'qualifierId': 140, 'value': '60.8'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;evtbhe5j6fze9zsov2rg22x3o;Pass;;;;;;;;;;60,8;5,82;20,4;;;30,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;60,8;20,4;;;;;;;0;0;36;3;New York RB II;2163;DL;1,0
2713761503;292;45;1;36;6;4g68p0t2f5jzhzfr67i2rj1ex;0;38,8;80,4;2024-08-25T23:39:47.715Z;2024-08-25T23:44:57Z;[{'id': 5175033681, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175033683, 'qualifierId': 285}, {'id': 5175035997, 'qualifierId': 233, 'value': '342'}];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;evtbhe5j6fze9zsov2rg22x3o;Challenge;;;;;;;;;;;;;;;;;;;1,0;;342,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;0;0;36;6;Crown Legacy;2166;DC;1,0
2713761637;342;3;1;36;6;6ubc4y1v6hr63mca7ica4hp90;1;61,2;19,6;2024-08-25T23:39:47.715Z;2024-08-25T23:44:58Z;[{'id': 5175034425, 'qualifierId': 56, 'value': 'Right'}, {'id': 5175036019, 'qualifierId': 233, 'value': '292'}, {'id': 5175034427, 'qualifierId': 286}];4ywn289r9mrs444sgkgduyivo;T. Smalls;;;evtbhe5j6fze9zsov2rg22x3o;Take On;;;;;;;;;;;;;;;;;;;;;292,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;36;6;New York RB II;2166;FWR;1,0
2713759413;261;45;1;36;6;4g68p0t2f5jzhzfr67i2rj1ex;0;36,8;81,8;2024-08-25T23:39:47.746Z;2024-08-25T23:48:31Z;[{'id': 5175021917, 'qualifierId': 285}, {'id': 5175022177, 'qualifierId': 233, 'value': '297'}, {'id': 5175021915, 'qualifierId': 56, 'value': 'Back'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;evtbhe5j6fze9zsov2rg22x3o;Challenge;;;;;;;;;;;;;;;;;;;1,0;;297,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;0;0;36;6;Crown Legacy;2166;MC;1,0
2713759457;297;3;1;36;6;6ubc4y1v6hr63mca7ica4hp90;1;63,2;18,2;2024-08-25T23:39:47.746Z;2024-08-25T23:48:31Z;[{'id': 5175022145, 'qualifierId': 56, 'value': 'Right'}, {'id': 5175022173, 'qualifierId': 233, 'value': '261'}, {'id': 5175022147, 'qualifierId': 286}];4ywn289r9mrs444sgkgduyivo;T. Smalls;;;evtbhe5j6fze9zsov2rg22x3o;Take On;;;;;;;;;;;;;;;;;;;;;261,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;36;6;New York RB II;2166;FWR;1,0
2713759473;298;1;1;36;13;6ubc4y1v6hr63mca7ica4hp90;1;77,2;26,7;2024-08-25T23:39:55.435Z;2024-08-25T23:39:57Z;[{'id': 5175022259, 'qualifierId': 140, 'value': '89.8'}, {'id': 5175022257, 'qualifierId': 56, 'value': 'Right'}, {'id': 5175022261, 'qualifierId': 141, 'value': '5.9'}, {'id': 5175022263, 'qualifierId': 212, 'value': '19.4'}, {'id': 5175022265, 'qualifierId': 213, 'value': '5.46'}];4ywn289r9mrs444sgkgduyivo;T. Smalls;;;evtbhe5j6fze9zsov2rg22x3o;Pass;;;;;;;;;;89,8;5,46;5,9;;;19,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;89,8;5,9;;;;;;;0;0;36;13;New York RB II;2173;FWR;1,0
2713759475;299;50;1;36;15;6ubc4y1v6hr63mca7ica4hp90;1;93,0;4,2;2024-08-25T23:39:57.347Z;2024-08-25T23:40:01Z;[{'id': 5175022269, 'qualifierId': 56, 'value': 'Right'}, {'id': 5175022303, 'qualifierId': 233, 'value': '262'}, {'id': 5175022271, 'qualifierId': 286}];ds4avrkvrp4jxq9lp02ssci22;N. Scardina;;;evtbhe5j6fze9zsov2rg22x3o;Dispossessed;;;;;;;;;;;;;;;;;;;;;262,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;36;15;New York RB II;2175;DR;1,0
2713759483;262;7;1;36;15;4g68p0t2f5jzhzfr67i2rj1ex;1;7,0;95,8;2024-08-25T23:39:57.348Z;2024-08-25T23:40:00Z;[{'id': 5175022293, 'qualifierId': 285}, {'id': 5175022297, 'qualifierId': 233, 'value': '299'}, {'id': 5175022291, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175022289, 'qualifierId': 167}];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;evtbhe5j6fze9zsov2rg22x3o;Tackle;;;;;;;;;;;;;;;;;;;1,0;;299,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;0;0;36;15;Crown Legacy;2175;DC;1,0
