id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_TeamKit;value_TeamPlayerFormation;value_JerseyNumber;value_Resume;value_Captain;value_TeamFormation;value_PlayerPosition;value_DirectionOfPlay;value_Zone;value_Length;value_PassEndY;value_KickOff;value_PassEndX;value_Angle;value_LongBall;value_Chipped;value_OutOfPlay;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Offensive;value_TouchTypePass;value_Defensive;value_TakeOnOvertake;value_TouchTypeClearance;value_PlayersCaughtOffside;value_DeletedEventType;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_TouchTypeControl;value_IntendedTackleTarget;value_Launch;value_TakeOnSpace;value_ShirtPull/Holding;value_OutSwinger;value_Cross;value_RightFooted;value_HeadPass;value_BlockedPass;value_HighGkIntervention;value_KeeperThrow;value_NextEventGoalKick;value_Low;value_GoalKick;value_Shove/Push;value_Defensive1V1;value_InSwinger;value_Head;value_SwitchOfPlay;value_BlockedX;value_BlockedY;value_GoalmouthY;value_Blocked;value_LowCentre;value_IndividualPlay;value_OutOfBoxCentre;value_GkY;value_RegularPlay;value_GoalmouthZ;value_GkX;value_LeftFooted;value_NotAssisted;value_DefBlock;value_IntentionalAssist;value_Assist;value_RelatedEventId;value_FirstTouch;value_Assisted;value_Hands;value_Collected;value_LowGkIntervention;value_Stooping;value_NotVisible;value_LayOff;value_Indirect;value_Straight;value_DrivenCross;value_YellowCard;value_RecklessOffence;value_TacticalFoul;value_FastBreak;value_Right;value_BoxRight;value_SwerveRight;value_ThroughBall;value_BigChance;value_BoxCentre;value_Feet;value_ParriedDanger;value_Diving;value_SixYardBlocked;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_LowLeft;value_SetPiece;value_NotPastGoalLine;value_HitWoodwork;value_Injury;value_InjuredPlayerId;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_HighClaim;value_BoxLeft;value_GkHoof;value_HighRight;value_High;value_GkKickFromHands;value_FlickOn;value_PullBack;value_SmallBoxCentre;value_Minutes;value_Penalty;value_PenaltyTakerId;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_CloseRight;value_Missed;value_Left;value_LowRight;value_Dissent;value_EndType;value_Tactical;value_SmallBoxLeft;value_OverArm;value_Overrun;value_CloseHigh;value_FreeKick;value_MediumGkIntervention;value_HighCentre;value_CornerTaken;value_Volley;value_FromCorner;value_FloatedCross;value_Standing;value_BlockedCross;value_35Centre;value_OutOnSideline;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2683580293;120;1;1;13;3;99l7fsj6ykgbyqcb9zqqu9dgq;1;4,9;38,9;2024-05-05T23:16:52.267Z;2024-05-05T23:16:54Z;[{'id': 5009108585, 'qualifierId': 140, 'value': '3.6'}, {'id': 5009108591, 'qualifierId': 213, 'value': '1.77'}, {'id': 5009108589, 'qualifierId': 212, 'value': '6.8'}, {'id': 5009108587, 'qualifierId': 141, 'value': '48.7'}, {'id': 5009108595, 'qualifierId': 237}, {'id': 5009108583, 'qualifierId': 56, 'value': 'Back'}, {'id': 5009108581, 'qualifierId': 124}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;cnq73iffo9clmxf08hykkpams;Pass;;;;;;;;;;;6,8;48,7;;3,6;1,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;3,6;48,7;;;;;;;;0;13;3;Sporting KC II;783;DC;1,0
2683580321;121;1;1;13;6;99l7fsj6ykgbyqcb9zqqu9dgq;1;8,2;52,1;2024-05-05T23:16:55.347Z;2024-05-05T23:17:03Z;[{'id': 5009108749, 'qualifierId': 213, 'value': '5.71'}, {'id': 5009108751, 'qualifierId': 1}, {'id': 5009108745, 'qualifierId': 141, 'value': '4.0'}, {'id': 5009108743, 'qualifierId': 140, 'value': '56.9'}, {'id': 5009108741, 'qualifierId': 56, 'value': 'Right'}, {'id': 5009108739, 'qualifierId': 157}, {'id': 5009108747, 'qualifierId': 212, 'value': '60.7'}];6agfr3usj1pblrbq2i9mdpmcq;M. Collodi;;;cnq73iffo9clmxf08hykkpams;Pass;;;;;;;;;;;60,7;4,0;;56,9;5,71;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;56,9;4,0;;;;;;;;0;13;6;Sporting KC II;786;GK;1,0
2683580325;122;1;1;13;14;99l7fsj6ykgbyqcb9zqqu9dgq;1;53,4;4,3;2024-05-05T23:17:02.979Z;2024-05-05T23:17:04Z;[{'id': 5009108767, 'qualifierId': 140, 'value': '41.3'}, {'id': 5009108773, 'qualifierId': 213, 'value': '2.37'}, {'id': 5009108769, 'qualifierId': 141, 'value': '22.4'}, {'id': 5009108771, 'qualifierId': 212, 'value': '17.7'}, {'id': 5009108765, 'qualifierId': 56, 'value': 'Back'}];auomns9j08ffqknhs9007ju38;M. Molina;;;cnq73iffo9clmxf08hykkpams;Pass;;;;;;;;;;;17,7;22,4;;41,3;2,37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;41,3;22,4;;;;;;;;0;13;14;Sporting KC II;794;DMR;1,0
2683580337;123;1;1;13;15;99l7fsj6ykgbyqcb9zqqu9dgq;1;41,0;22,4;2024-05-05T23:17:03.988Z;2024-05-05T23:17:05Z;[{'id': 5009108855, 'qualifierId': 213, 'value': '3.09'}, {'id': 5009108847, 'qualifierId': 56, 'value': 'Back'}, {'id': 5009108853, 'qualifierId': 212, 'value': '16.7'}, {'id': 5009108849, 'qualifierId': 140, 'value': '25.1'}, {'id': 5009108851, 'qualifierId': 141, 'value': '23.6'}];32c9e26wcnr5kmab8ep4zph5g;D. García;;;cnq73iffo9clmxf08hykkpams;Pass;;;;;;;;;;;16,7;23,6;;25,1;3,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;25,1;23,6;;;;;;;;0;13;15;Sporting KC II;795;MC;1,0
2683580359;124;1;1;13;16;99l7fsj6ykgbyqcb9zqqu9dgq;1;25,1;23,6;2024-05-05T23:17:05.764Z;2024-05-05T23:17:08Z;[{'id': 5009108945, 'qualifierId': 212, 'value': '20.7'}, {'id': 5009108941, 'qualifierId': 140, 'value': '13.1'}, {'id': 5009108943, 'qualifierId': 141, 'value': '47.8'}, {'id': 5009108939, 'qualifierId': 56, 'value': 'Back'}, {'id': 5009108947, 'qualifierId': 213, 'value': '2.22'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;cnq73iffo9clmxf08hykkpams;Pass;;;;;;;;;;;20,7;47,8;;13,1;2,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;13,1;47,8;;;;;;;;0;13;16;Sporting KC II;796;DC;1,0
2683580373;125;1;1;13;19;99l7fsj6ykgbyqcb9zqqu9dgq;1;13,5;46,6;2024-05-05T23:17:08.851Z;2024-05-05T23:17:12Z;[{'id': 5009109045, 'qualifierId': 141, 'value': '68.2'}, {'id': 5009109049, 'qualifierId': 213, 'value': '0.53'}, {'id': 5009109047, 'qualifierId': 212, 'value': '28.9'}, {'id': 5009109043, 'qualifierId': 140, 'value': '37.2'}, {'id': 5009109041, 'qualifierId': 56, 'value': 'Back'}];6agfr3usj1pblrbq2i9mdpmcq;M. Collodi;;;cnq73iffo9clmxf08hykkpams;Pass;;;;;;;;;;;28,9;68,2;;37,2;0,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;37,2;68,2;;;;;;;;0;13;19;Sporting KC II;799;GK;1,0
2683580377;126;50;1;13;23;99l7fsj6ykgbyqcb9zqqu9dgq;1;33,8;69,6;2024-05-05T23:17:12.099Z;2024-05-05T23:17:14Z;[{'id': 5009109145, 'qualifierId': 233, 'value': '105'}, {'id': 5009109065, 'qualifierId': 286}, {'id': 5009109063, 'qualifierId': 56, 'value': 'Back'}];3h8rx5wumr7hktll4hnvx7or8;E. Sali;;;cnq73iffo9clmxf08hykkpams;Dispossessed;;;;;;;;;;;;;;;;;;;105,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;13;23;Sporting KC II;803;FWL;1,0
2683580385;105;7;1;13;23;7fbej4xwoq4imaf5l39304m37;1;66,2;30,4;2024-05-05T23:17:12.100Z;2024-05-11T11:11:16Z;[{'id': 5019053487, 'qualifierId': 384}, {'id': 5009109113, 'qualifierId': 56, 'value': 'Center'}, {'id': 5009109125, 'qualifierId': 285}, {'id': 5009109121, 'qualifierId': 233, 'value': '126'}];9jczt268kcld72pk5ho4xpzsa;J. Bartlett;;;cnq73iffo9clmxf08hykkpams;Tackle;;;;;;;;;;;;;;;;;;;126,0;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;13;23;North Texas;803;DR;1,0
2683580389;106;49;1;13;24;7fbej4xwoq4imaf5l39304m37;1;74,7;21,6;2024-05-05T23:17:13.944Z;2024-05-05T23:17:14Z;[];vhjelesjaxtgjcgfv7yxp2lm;S. Cruz;;;cnq73iffo9clmxf08hykkpams;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;13;24;North Texas;804;FW;1,0
2683580401;107;1;1;13;25;7fbej4xwoq4imaf5l39304m37;0;80,1;17,0;2024-05-05T23:17:14.360Z;2024-05-05T23:17:16Z;[{'id': 5009109177, 'qualifierId': 140, 'value': '81.8'}, {'id': 5009109183, 'qualifierId': 213, 'value': '1.45'}, {'id': 5009109175, 'qualifierId': 56, 'value': 'Center'}, {'id': 5009109181, 'qualifierId': 212, 'value': '14.5'}, {'id': 5009109179, 'qualifierId': 141, 'value': '38.2'}];vhjelesjaxtgjcgfv7yxp2lm;S. Cruz;;;cnq73iffo9clmxf08hykkpams;Pass;;;;;;;;;;;14,5;38,2;;81,8;1,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;81,8;38,2;;;;;;;;0;13;25;North Texas;805;FW;1,0
2683580397;127;8;1;13;26;99l7fsj6ykgbyqcb9zqqu9dgq;1;22,2;65,4;2024-05-05T23:17:15.900Z;2024-05-11T11:11:25Z;[{'id': 5009109161, 'qualifierId': 56, 'value': 'Back'}, {'id': 5019053765, 'qualifierId': 384}];akgtib8zyv5lrvh9mxunj2rdg;T. Pondeca;;;cnq73iffo9clmxf08hykkpams;Interception;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;13;26;Sporting KC II;806;MC;1,0
2683580409;128;49;1;13;28;99l7fsj6ykgbyqcb9zqqu9dgq;1;12,7;64,9;2024-05-05T23:17:17.475Z;2024-05-05T23:17:17Z;[];14sld3djevxpcce9co1aqxn9w;N. Norris;;;cnq73iffo9clmxf08hykkpams;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;13;28;Sporting KC II;808;DC;1,0
2683580417;129;1;1;13;28;99l7fsj6ykgbyqcb9zqqu9dgq;1;12,7;64,9;2024-05-05T23:17:17.651Z;2024-05-05T23:17:19Z;[{'id': 5009109275, 'qualifierId': 212, 'value': '15.1'}, {'id': 5009109271, 'qualifierId': 140, 'value': '3.9'}, {'id': 5009109269, 'qualifierId': 56, 'value': 'Back'}, {'id': 5009109273, 'qualifierId': 141, 'value': '47.3'}, {'id': 5009109277, 'qualifierId': 213, 'value': '4.05'}];14sld3djevxpcce9co1aqxn9w;N. Norris;;;cnq73iffo9clmxf08hykkpams;Pass;;;;;;;;;;;15,1;47,3;;3,9;4,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;3,9;47,3;;;;;;;;0;13;28;Sporting KC II;808;DC;1,0
2683580429;130;1;1;13;30;99l7fsj6ykgbyqcb9zqqu9dgq;0;4,1;45,2;2024-05-05T23:17:19.340Z;2024-05-05T23:17:23Z;[{'id': 5009109371, 'qualifierId': 141, 'value': '15.2'}, {'id': 5009109369, 'qualifierId': 140, 'value': '47.3'}, {'id': 5009109373, 'qualifierId': 212, 'value': '49.7'}, {'id': 5009109377, 'qualifierId': 1}, {'id': 5009109365, 'qualifierId': 157}, {'id': 5009109375, 'qualifierId': 213, 'value': '5.86'}, {'id': 5009109367, 'qualifierId': 56, 'value': 'Back'}];6agfr3usj1pblrbq2i9mdpmcq;M. Collodi;;;cnq73iffo9clmxf08hykkpams;Pass;;;;;;;;;;;49,7;15,2;;47,3;5,86;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;47,3;15,2;;;;;;;;0;13;30;Sporting KC II;810;GK;1,0
2683580447;108;1;1;13;34;7fbej4xwoq4imaf5l39304m37;1;51,5;77,8;2024-05-05T23:17:23.112Z;2024-05-05T23:17:25Z;[{'id': 5009109471, 'qualifierId': 140, 'value': '65.9'}, {'id': 5009109477, 'qualifierId': 212, 'value': '15.6'}, {'id': 5009109479, 'qualifierId': 213, 'value': '6.03'}, {'id': 5009109463, 'qualifierId': 3}, {'id': 5009109475, 'qualifierId': 141, 'value': '72.1'}, {'id': 5009109467, 'qualifierId': 56, 'value': 'Center'}];1yohdc0hkzkom8hlhw3rjfn8q;N. Clarke;;;cnq73iffo9clmxf08hykkpams;Pass;;;;;;;;;;;15,6;72,1;;65,9;6,03;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;65,9;72,1;;;;;;;;0;13;34;North Texas;814;DC;1,0
2683580453;109;49;1;13;36;7fbej4xwoq4imaf5l39304m37;1;65,9;72,1;2024-05-05T23:17:25.673Z;2024-05-05T23:17:26Z;[];bhhdcubw5vyxzf0lc1fcfftka;D. Flores;;;cnq73iffo9clmxf08hykkpams;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;13;36;North Texas;816;MC;1,0
2683580463;110;1;1;13;36;7fbej4xwoq4imaf5l39304m37;1;65,9;72,1;2024-05-05T23:17:25.784Z;2024-05-05T23:17:27Z;[{'id': 5009109535, 'qualifierId': 212, 'value': '21.1'}, {'id': 5009109529, 'qualifierId': 56, 'value': 'Back'}, {'id': 5009109537, 'qualifierId': 213, 'value': '2.88'}, {'id': 5009109531, 'qualifierId': 140, 'value': '46.5'}, {'id': 5009109533, 'qualifierId': 141, 'value': '80.0'}];bhhdcubw5vyxzf0lc1fcfftka;D. Flores;;;cnq73iffo9clmxf08hykkpams;Pass;;;;;;;;;;;21,1;80,0;;46,5;2,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;46,5;80,0;;;;;;;;0;13;36;North Texas;816;MC;1,0
2683580479;111;1;1;13;38;7fbej4xwoq4imaf5l39304m37;1;46,8;76,6;2024-05-05T23:17:27.640Z;2024-05-05T23:17:30Z;[{'id': 5009109601, 'qualifierId': 213, 'value': '5.80'}, {'id': 5009109597, 'qualifierId': 141, 'value': '56.4'}, {'id': 5009109593, 'qualifierId': 56, 'value': 'Center'}, {'id': 5009109591, 'qualifierId': 155}, {'id': 5009109595, 'qualifierId': 140, 'value': '71.9'}, {'id': 5009109599, 'qualifierId': 212, 'value': '29.7'}];1yohdc0hkzkom8hlhw3rjfn8q;N. Clarke;;;cnq73iffo9clmxf08hykkpams;Pass;;;;;;;;;;;29,7;56,4;;71,9;5,8;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;71,9;56,4;;;;;;;;0;13;38;North Texas;818;DC;1,0
2683580507;112;1;1;13;41;7fbej4xwoq4imaf5l39304m37;1;71,9;56,4;2024-05-05T23:17:30.280Z;2024-05-05T23:17:35Z;[{'id': 5009109731, 'qualifierId': 141, 'value': '65.1'}, {'id': 5009109733, 'qualifierId': 212, 'value': '7.4'}, {'id': 5009109729, 'qualifierId': 140, 'value': '67.6'}, {'id': 5009109735, 'qualifierId': 213, 'value': '2.22'}, {'id': 5009109727, 'qualifierId': 56, 'value': 'Center'}];vhjelesjaxtgjcgfv7yxp2lm;S. Cruz;;;cnq73iffo9clmxf08hykkpams;Pass;;;;;;;;;;;7,4;65,1;;67,6;2,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;67,6;65,1;;;;;;;;0;13;41;North Texas;821;FW;1,0
2683580493;131;83;1;13;44;99l7fsj6ykgbyqcb9zqqu9dgq;0;35,3;35,7;2024-05-05T23:17:33.170Z;2024-05-05T23:36:16Z;[{'id': 5009145895, 'qualifierId': 399, 'value': '4oz12ku4mdjsq7y4sgogpwg2y'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;cnq73iffo9clmxf08hykkpams;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;13;44;Sporting KC II;824;DC;1,0
2685400593;790;3;1;13;44;7fbej4xwoq4imaf5l39304m37;0;66,5;67,7;2024-05-05T23:17:33.319Z;2024-05-11T11:12:02Z;[{'id': 5019054919, 'qualifierId': 286}, {'id': 5019054923, 'qualifierId': 467, 'value': '1j010cibh247p8kjchww6ny3u'}, {'id': 5019054917, 'qualifierId': 56, 'value': 'Center'}, {'id': 5019054921, 'qualifierId': 464}];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;;cnq73iffo9clmxf08hykkpams;Take On;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;13;44;North Texas;824;FWL;1,0
2683580509;113;4;1;13;45;7fbej4xwoq4imaf5l39304m37;1;67,2;67,8;2024-05-05T23:17:34.739Z;2024-05-05T23:17:36Z;[{'id': 5009109757, 'qualifierId': 265}, {'id': 5009109753, 'qualifierId': 56, 'value': 'Center'}, {'id': 5009109751, 'qualifierId': 13}, {'id': 5009109755, 'qualifierId': 152}, {'id': 5009109765, 'qualifierId': 233, 'value': '132'}, {'id': 5009109759, 'qualifierId': 286}];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;;cnq73iffo9clmxf08hykkpams;Foul;;;;;;;;;;;;;;;;;;;132,0;;;1,0;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;13;45;North Texas;825;FWL;1,0
2683580503;132;4;1;13;45;99l7fsj6ykgbyqcb9zqqu9dgq;0;32,8;32,2;2024-05-05T23:17:34.740Z;2024-05-05T23:17:36Z;[{'id': 5009109745, 'qualifierId': 265}, {'id': 5009109743, 'qualifierId': 152}, {'id': 5009109783, 'qualifierId': 233, 'value': '113'}, {'id': 5009109741, 'qualifierId': 56, 'value': 'Back'}, {'id': 5009109739, 'qualifierId': 13}, {'id': 5009109747, 'qualifierId': 285}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;cnq73iffo9clmxf08hykkpams;Foul;;;;;;;;;;;;;;;;;;;113,0;;;;;1,0;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;13;45;Sporting KC II;825;DC;1,0
2683580533;114;1;1;13;49;7fbej4xwoq4imaf5l39304m37;1;69,2;67,9;2024-05-05T23:17:38.872Z;2024-05-05T23:17:40Z;[{'id': 5009109913, 'qualifierId': 155}, {'id': 5009109911, 'qualifierId': 5}, {'id': 5009109925, 'qualifierId': 213, 'value': '5.03'}, {'id': 5009109917, 'qualifierId': 56, 'value': 'Right'}, {'id': 5009109919, 'qualifierId': 140, 'value': '79.8'}, {'id': 5009109927, 'qualifierId': 1}, {'id': 5009109923, 'qualifierId': 212, 'value': '35.2'}, {'id': 5009109915, 'qualifierId': 152}, {'id': 5009109921, 'qualifierId': 141, 'value': '18.8'}];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;;cnq73iffo9clmxf08hykkpams;Pass;;;;;;;;;;;35,2;18,8;;79,8;5,03;1,0;1,0;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;79,8;18,8;;;;;;;;0;13;49;North Texas;829;FWL;1,0
2683580545;115;1;1;13;51;7fbej4xwoq4imaf5l39304m37;1;77,8;24,4;2024-05-05T23:17:40.873Z;2024-05-11T11:12:19Z;[{'id': 5009109997, 'qualifierId': 140, 'value': '80.5'}, {'id': 5009110003, 'qualifierId': 213, 'value': '1.43'}, {'id': 5009109999, 'qualifierId': 141, 'value': '53.0'}, {'id': 5009110001, 'qualifierId': 212, 'value': '19.7'}, {'id': 5009109995, 'qualifierId': 56, 'value': 'Center'}, {'id': 5009110333, 'qualifierId': 154}, {'id': 5009110331, 'qualifierId': 210, 'value': '15'}];9jczt268kcld72pk5ho4xpzsa;J. Bartlett;1,0;;cnq73iffo9clmxf08hykkpams;Pass;;;;;;;;;;;19,7;53,0;;80,5;1,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;80,5;53,0;;;;;;;;0;13;51;North Texas;831;DR;1,0
