id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_JerseyNumber;value_TeamFormation;value_Captain;value_TeamKit;value_Involved;value_PlayerPosition;value_TeamPlayerFormation;value_DirectionOfPlay;value_PassEndY;value_KickOff;value_Zone;value_PassEndX;value_Length;value_Angle;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_TakeOnOvertake;value_Offensive;value_Defensive;value_TouchTypeClearance;value_BlockedPass;value_LayOff;value_TouchTypePass;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_Chipped;value_NextEventThrowIn;value_ThrowIn;value_SwitchOfPlay;value_TakeOnSpace;value_TouchTypeControl;value_RightFooted;value_OutSwinger;value_Cross;value_DeletedEventType;value_IntendedTackleTarget;value_DrivenCross;value_Straight;value_OutOfPlay;value_AerialFoul;value_LeftFooted;value_HeadPass;value_LowGkIntervention;value_GoalmouthZ;value_GoalmouthY;value_RegularPlay;value_NotAssisted;value_GkY;value_BoxCentre;value_Volley;value_FirstTouch;value_High;value_GkX;value_NextEventGoalKick;value_GoalKick;value_Low;value_PullBack;value_IntentionalAssist;value_Assist;value_BigChance;value_Assisted;value_RelatedEventId;value_Left;value_BlockedY;value_SmallBoxLeft;value_HighCentre;value_BlockedX;value_HighGkIntervention;value_Stooping;value_OtherBodyPart;value_ParriedDanger;value_InjuredPlayerId;value_Injury;value_MediumGkIntervention;value_KeeperThrow;value_FlickOn;value_Right;value_CornerTaken;value_InSwinger;value_Head;value_HighClaim;value_FromCorner;value_NotPastGoalLine;value_PlayersCaughtOffside;value_Indirect;value_ThroughBall;value_YellowCard;value_RecklessOffence;value_NotVisible;value_IndividualPlay;value_OutOfBoxCentre;value_Blocked;value_FastBreak;value_LowLeft;value_DefBlock;value_LeadingToAttempt;value_RelatedError1Id;value_Feet;value_BoxRight;value_ShirtPull/Holding;value_Defensive1V1;value_2NdAssist;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_2NdRelatedEventId;value_GkYTimeOfGoal;value_SmallBoxCentre;value_GoalShotGameClock;value_2NdAssisted;value_Minutes;value_Shove/Push;value_BoxDeepRight;value_LowCentre;value_ParriedSafe;value_Standing;value_EndType;value_VideoCoverageLost;value_Overrun;value_BlockedClearance;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_TacticalFoul;value_LowRight;value_CloseLeft;value_FloatedCross;value_GkKickFromHands;value_LastLine;value_SixYardBlocked;value_SavedOffLine;value_OutOfBoxRight;value_Deflection;value_Penalty;value_PenaltyTakerId;value_DeniedGoalScoringOpp;value_Diving;value_Scored;value_FantasyAssistType;value_FantasyAssistId;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_FantasyAssistedBy;value_FantasyAssistTeam;value_ExcessiveCelebration;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2698799193;427;17;2;56;0;4g68p0t2f5jzhzfr67i2rj1ex;1;0,0;0,0;2024-07-01T00:21:22.304Z;2024-07-01T00:21:27Z;[{'id': 5092459805, 'qualifierId': 55, 'value': '426'}, {'id': 5092459799, 'qualifierId': 31}, {'id': 5092459801, 'qualifierId': 393}, {'id': 5092459803, 'qualifierId': 13, 'value': '243'}];e2tuar1frliervcr2mnmvfspg;A. O'Connor;;;dr5o3k45kkpjio3brcpijni1g;Card;;;;;;;;;;;;;;;;;;;;;;;;;;243,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;426,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;426,0;e2tuar1frliervcr2mnmvfspg;;0;56;0;Columbus Crew II;3360;DC;1,0
2698799395;581;1;2;56;34;5b4ccd62yeeqdl2qk6jzsmjv8;1;50,7;7,7;2024-07-01T00:21:56.728Z;2024-07-01T00:22:02Z;[{'id': 5092460803, 'qualifierId': 152}, {'id': 5092460815, 'qualifierId': 1}, {'id': 5092460811, 'qualifierId': 212, 'value': '35.7'}, {'id': 5092460809, 'qualifierId': 141, 'value': '44.2'}, {'id': 5092460801, 'qualifierId': 5}, {'id': 5092460805, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092460813, 'qualifierId': 213, 'value': '2.37'}, {'id': 5092460807, 'qualifierId': 140, 'value': '26.2'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;dr5o3k45kkpjio3brcpijni1g;Pass;;;;;;;;;;44,2;;;26,2;35,7;2,37;;1,0;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;26,2;44,2;;;;;;;;0;56;34;New York RB II;3394;DMR;1,0
2698799407;582;1;2;56;41;5b4ccd62yeeqdl2qk6jzsmjv8;1;26,0;44,9;2024-07-01T00:22:02.823Z;2024-07-01T00:22:06Z;[{'id': 5092460879, 'qualifierId': 212, 'value': '15.1'}, {'id': 5092460881, 'qualifierId': 213, 'value': '5.11'}, {'id': 5092460873, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092460875, 'qualifierId': 140, 'value': '31.6'}, {'id': 5092460877, 'qualifierId': 141, 'value': '24.4'}];3me8mlpj9tgn82v2mwyibpkb8;C. Johnson;;;dr5o3k45kkpjio3brcpijni1g;Pass;;;;;;;;;;24,4;;;31,6;15,1;5,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;31,6;24,4;;;;;;;;0;56;41;New York RB II;3401;GK;1,0
2698799451;583;1;2;56;44;5b4ccd62yeeqdl2qk6jzsmjv8;1;31,6;25,2;2024-07-01T00:22:06.631Z;2024-07-01T00:22:11Z;[{'id': 5092461099, 'qualifierId': 212, 'value': '15.0'}, {'id': 5092461093, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092461101, 'qualifierId': 213, 'value': '2.13'}, {'id': 5092461095, 'qualifierId': 140, 'value': '24.1'}, {'id': 5092461097, 'qualifierId': 141, 'value': '43.9'}];1cc8cz8wtm8f05109tjb02xka;D. Almeida;;;dr5o3k45kkpjio3brcpijni1g;Pass;;;;;;;;;;43,9;;;24,1;15,0;2,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;24,1;43,9;;;;;;;;0;56;44;New York RB II;3404;DC;1,0
2698799459;584;1;2;56;50;5b4ccd62yeeqdl2qk6jzsmjv8;1;24,7;46,7;2024-07-01T00:22:11.831Z;2024-07-01T00:22:13Z;[{'id': 5092461145, 'qualifierId': 140, 'value': '25.7'}, {'id': 5092461147, 'qualifierId': 141, 'value': '32.7'}, {'id': 5092461155, 'qualifierId': 213, 'value': '4.82'}, {'id': 5092461143, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092461151, 'qualifierId': 212, 'value': '9.6'}];3me8mlpj9tgn82v2mwyibpkb8;C. Johnson;;;dr5o3k45kkpjio3brcpijni1g;Pass;;;;;;;;;;32,7;;;25,7;9,6;4,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;25,7;32,7;;;;;;;;0;56;50;New York RB II;3410;GK;1,0
2698799509;585;1;2;56;54;5b4ccd62yeeqdl2qk6jzsmjv8;1;23,6;35,4;2024-07-01T00:22:16.088Z;2024-07-01T00:22:20Z;[{'id': 5092461377, 'qualifierId': 213, 'value': '1.82'}, {'id': 5092461375, 'qualifierId': 212, 'value': '10.0'}, {'id': 5092461371, 'qualifierId': 140, 'value': '21.2'}, {'id': 5092461369, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092461373, 'qualifierId': 141, 'value': '49.7'}];1cc8cz8wtm8f05109tjb02xka;D. Almeida;;;dr5o3k45kkpjio3brcpijni1g;Pass;;;;;;;;;;49,7;;;21,2;10,0;1,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;21,2;49,7;;;;;;;;0;56;54;New York RB II;3414;DC;1,0
2698799513;586;1;2;56;58;5b4ccd62yeeqdl2qk6jzsmjv8;1;21,6;55,1;2024-07-01T00:22:20.312Z;2024-07-01T00:22:21Z;[{'id': 5092461403, 'qualifierId': 212, 'value': '12.8'}, {'id': 5092461397, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092461399, 'qualifierId': 140, 'value': '26.5'}, {'id': 5092461401, 'qualifierId': 141, 'value': '72.4'}, {'id': 5092461405, 'qualifierId': 213, 'value': '1.16'}];3me8mlpj9tgn82v2mwyibpkb8;C. Johnson;;;dr5o3k45kkpjio3brcpijni1g;Pass;;;;;;;;;;72,4;;;26,5;12,8;1,16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;26,5;72,4;;;;;;;;0;56;58;New York RB II;3418;GK;1,0
2698799529;587;1;2;57;0;5b4ccd62yeeqdl2qk6jzsmjv8;1;26,3;73,8;2024-07-01T00:22:22.072Z;2024-07-01T00:22:24Z;[{'id': 5092461515, 'qualifierId': 213, 'value': '0.87'}, {'id': 5092461509, 'qualifierId': 140, 'value': '36.8'}, {'id': 5092461511, 'qualifierId': 141, 'value': '92.9'}, {'id': 5092461513, 'qualifierId': 212, 'value': '17.0'}, {'id': 5092461507, 'qualifierId': 56, 'value': 'Back'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;dr5o3k45kkpjio3brcpijni1g;Pass;;;;;;;;;;92,9;;;36,8;17,0;0,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;36,8;92,9;;;;;;;;0;57;0;New York RB II;3420;DC;1,0
2698799549;588;1;2;57;3;5b4ccd62yeeqdl2qk6jzsmjv8;1;36,9;93,0;2024-07-01T00:22:24.809Z;2024-07-01T00:22:29Z;[{'id': 5092461651, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092461653, 'qualifierId': 140, 'value': '33.2'}, {'id': 5092461659, 'qualifierId': 213, 'value': '4.14'}, {'id': 5092461655, 'qualifierId': 141, 'value': '84.2'}, {'id': 5092461657, 'qualifierId': 212, 'value': '7.1'}];79606fy6lyfs1h12645q4shzo;T. Williams;;;dr5o3k45kkpjio3brcpijni1g;Pass;;;;;;;;;;84,2;;;33,2;7,1;4,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;33,2;84,2;;;;;;;;0;57;3;New York RB II;3423;DML;1,0
2698799557;428;83;2;57;5;4g68p0t2f5jzhzfr67i2rj1ex;0;65,8;23,7;2024-07-01T00:22:27.098Z;2024-07-01T00:28:17Z;[{'id': 5092471787, 'qualifierId': 399, 'value': '37zynr7fwzqg4c9w5ydefywyy'}];ov4fk38lrcculu6tdbnrto2c;M. Dembele;;;dr5o3k45kkpjio3brcpijni1g;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;57;5;Columbus Crew II;3425;MR;1,0
2698799577;589;1;2;57;7;5b4ccd62yeeqdl2qk6jzsmjv8;1;31,6;66,4;2024-07-01T00:22:28.888Z;2024-07-01T00:22:32Z;[{'id': 5092461769, 'qualifierId': 212, 'value': '16.1'}, {'id': 5092461767, 'qualifierId': 141, 'value': '47.0'}, {'id': 5092461765, 'qualifierId': 140, 'value': '22.8'}, {'id': 5092461771, 'qualifierId': 213, 'value': '4.10'}, {'id': 5092461763, 'qualifierId': 56, 'value': 'Back'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;dr5o3k45kkpjio3brcpijni1g;Pass;;;;;;;;;;47,0;;;22,8;16,1;4,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;22,8;47,0;;;;;;;;0;57;7;New York RB II;3427;MC;1,0
2698799591;590;1;2;57;10;5b4ccd62yeeqdl2qk6jzsmjv8;1;22,3;37,7;2024-07-01T00:22:32.745Z;2024-07-01T00:22:34Z;[{'id': 5092461829, 'qualifierId': 213, 'value': '5.43'}, {'id': 5092461825, 'qualifierId': 141, 'value': '8.8'}, {'id': 5092461827, 'qualifierId': 212, 'value': '26.1'}, {'id': 5092461821, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092461823, 'qualifierId': 140, 'value': '38.7'}];1cc8cz8wtm8f05109tjb02xka;D. Almeida;;;dr5o3k45kkpjio3brcpijni1g;Pass;;;;;;;;;;8,8;;;38,7;26,1;5,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;38,7;8,8;;;;;;;;0;57;10;New York RB II;3430;DC;1,0
2698799597;591;1;2;57;12;5b4ccd62yeeqdl2qk6jzsmjv8;1;38,8;10,6;2024-07-01T00:22:34.184Z;2024-07-01T00:22:36Z;[{'id': 5092461853, 'qualifierId': 140, 'value': '61.8'}, {'id': 5092461851, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092461857, 'qualifierId': 212, 'value': '24.8'}, {'id': 5092461859, 'qualifierId': 213, 'value': '0.23'}, {'id': 5092461855, 'qualifierId': 141, 'value': '19.1'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;dr5o3k45kkpjio3brcpijni1g;Pass;;;;;;;;;;19,1;;;61,8;24,8;0,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;61,8;19,1;;;;;;;;0;57;12;New York RB II;3432;DMR;1,0
2698799603;592;1;2;57;14;5b4ccd62yeeqdl2qk6jzsmjv8;1;66,0;15,5;2024-07-01T00:22:36.153Z;2024-07-01T00:22:37Z;[{'id': 5092461897, 'qualifierId': 212, 'value': '7.8'}, {'id': 5092461899, 'qualifierId': 213, 'value': '1.90'}, {'id': 5092461895, 'qualifierId': 141, 'value': '26.4'}, {'id': 5092461893, 'qualifierId': 140, 'value': '63.6'}, {'id': 5092461891, 'qualifierId': 56, 'value': 'Center'}];33a69m1zaamzxjr6tsb8p3578;C. Mrowka;;;dr5o3k45kkpjio3brcpijni1g;Pass;;;;;;;;;;26,4;;;63,6;7,8;1,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;63,6;26,4;;;;;;;;0;57;14;New York RB II;3434;FWR;1,0
2698799609;593;1;2;57;15;5b4ccd62yeeqdl2qk6jzsmjv8;1;63,6;26,4;2024-07-01T00:22:37.049Z;2024-07-01T00:22:39Z;[{'id': 5092461921, 'qualifierId': 212, 'value': '22.6'}, {'id': 5092461923, 'qualifierId': 213, 'value': '6.05'}, {'id': 5092461919, 'qualifierId': 141, 'value': '18.6'}, {'id': 5092461917, 'qualifierId': 140, 'value': '84.5'}, {'id': 5092461915, 'qualifierId': 56, 'value': 'Right'}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;dr5o3k45kkpjio3brcpijni1g;Pass;;;;;;;;;;18,6;;;84,5;22,6;6,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;84,5;18,6;;;;;;;;0;57;15;New York RB II;3435;DC;1,0
2698799623;594;1;2;57;17;5b4ccd62yeeqdl2qk6jzsmjv8;1;85,3;22,1;2024-07-01T00:22:39.353Z;2024-07-01T00:23:39Z;[{'id': 5092462029, 'qualifierId': 140, 'value': '93.8'}, {'id': 5092462031, 'qualifierId': 141, 'value': '51.5'}, {'id': 5092463275, 'qualifierId': 154}, {'id': 5092463277, 'qualifierId': 22}, {'id': 5092462035, 'qualifierId': 213, 'value': '1.15'}, {'id': 5092462027, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092462033, 'qualifierId': 212, 'value': '21.9'}, {'id': 5092463273, 'qualifierId': 210, 'value': '16'}];33a69m1zaamzxjr6tsb8p3578;C. Mrowka;;1,0;dr5o3k45kkpjio3brcpijni1g;Pass;;;;;;;;;;51,5;;;93,8;21,9;1,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;1,0;16,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;93,8;51,5;;;;;;;;0;57;17;New York RB II;3437;FWR;1,0
2698799627;595;16;2;57;18;5b4ccd62yeeqdl2qk6jzsmjv8;1;93,8;51,5;2024-07-01T00:22:40.305Z;2024-07-05T13:27:16Z;[{'id': 5092462055, 'qualifierId': 17}, {'id': 5092463329, 'qualifierId': 231, 'value': '50'}, {'id': 5092463327, 'qualifierId': 230, 'value': '97.7'}, {'id': 5092462053, 'qualifierId': 22}, {'id': 5092463315, 'qualifierId': 55, 'value': '594'}, {'id': 5092463099, 'qualifierId': 374, 'value': '2024-07-01 01:22:39.910'}, {'id': 5092463313, 'qualifierId': 154}, {'id': 5092463321, 'qualifierId': 103, 'value': '34.2'}, {'id': 5092462057, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092465267, 'qualifierId': 79}, {'id': 5092463311, 'qualifierId': 29}, {'id': 5092463323, 'qualifierId': 214}, {'id': 5095034931, 'qualifierId': 396, 'value': '51.4'}, {'id': 5092463325, 'qualifierId': 328}, {'id': 5092463103, 'qualifierId': 375, 'value': '57:18.153'}, {'id': 5095034929, 'qualifierId': 395, 'value': '97.2'}, {'id': 5092463095, 'qualifierId': 72}, {'id': 5092463319, 'qualifierId': 102, 'value': '51.5'}];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;;;dr5o3k45kkpjio3brcpijni1g;Goal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;34,2;51,5;1,0;;50,0;1,0;;1,0;;97,7;;;;;1,0;;1,0;1,0;594,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97,2;;;51,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;51,5;34.2;594,0;33a69m1zaamzxjr6tsb8p3578;;1;57;18;New York RB II;3438;FW;1,0
2698799869;429;1;2;58;17;4g68p0t2f5jzhzfr67i2rj1ex;1;50,1;50,0;2024-07-01T00:23:38.932Z;2024-07-01T00:23:42Z;[{'id': 5092463421, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092463425, 'qualifierId': 141, 'value': '45.2'}, {'id': 5092463427, 'qualifierId': 212, 'value': '12.4'}, {'id': 5092463423, 'qualifierId': 140, 'value': '38.7'}, {'id': 5092463429, 'qualifierId': 213, 'value': '3.41'}, {'id': 5092463431, 'qualifierId': 279, 'value': 'G'}];4akvdujqbywk628gok9xbh2j8;F. Ssebufu;;;dr5o3k45kkpjio3brcpijni1g;Pass;;;;;;;;;;45,2;;;38,7;12,4;3,41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;38,7;45,2;;;;;;;;0;58;17;Columbus Crew II;3497;FW;1,0
2698799877;430;1;2;58;20;4g68p0t2f5jzhzfr67i2rj1ex;1;38,7;44,5;2024-07-01T00:23:42.728Z;2024-07-01T00:23:44Z;[{'id': 5092463479, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092463481, 'qualifierId': 140, 'value': '35.7'}, {'id': 5092463485, 'qualifierId': 212, 'value': '22.1'}, {'id': 5092463487, 'qualifierId': 213, 'value': '4.57'}, {'id': 5092463483, 'qualifierId': 141, 'value': '12.3'}];5u3ohty1lsm0fn2ltez4g7o5w;B. Estrela;;;dr5o3k45kkpjio3brcpijni1g;Pass;;;;;;;;;;12,3;;;35,7;22,1;4,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;35,7;12,3;;;;;;;;0;58;20;Columbus Crew II;3500;MC;1,0
2698799887;431;1;2;58;22;4g68p0t2f5jzhzfr67i2rj1ex;1;35,7;12,3;2024-07-01T00:23:44.068Z;2024-07-01T00:23:45Z;[{'id': 5092463527, 'qualifierId': 140, 'value': '26.9'}, {'id': 5092463529, 'qualifierId': 141, 'value': '31.2'}, {'id': 5092463525, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092463533, 'qualifierId': 213, 'value': '2.19'}, {'id': 5092463531, 'qualifierId': 212, 'value': '15.8'}];5gd78gkv3k39vofarmapgeuj8;J. Mina;;;dr5o3k45kkpjio3brcpijni1g;Pass;;;;;;;;;;31,2;;;26,9;15,8;2,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;26,9;31,2;;;;;;;;0;58;22;Columbus Crew II;3502;DR;1,0
2698799909;432;1;2;58;23;4g68p0t2f5jzhzfr67i2rj1ex;1;25,9;32,8;2024-07-01T00:23:45.572Z;2024-07-01T00:23:50Z;[{'id': 5092463643, 'qualifierId': 212, 'value': '19.1'}, {'id': 5092463639, 'qualifierId': 140, 'value': '10.9'}, {'id': 5092463637, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092463641, 'qualifierId': 141, 'value': '48.8'}, {'id': 5092463645, 'qualifierId': 213, 'value': '2.54'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;dr5o3k45kkpjio3brcpijni1g;Pass;;;;;;;;;;48,8;;;10,9;19,1;2,54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;10,9;48,8;;;;;;;;0;58;23;Columbus Crew II;3503;DL;1,0
2698799929;433;1;2;58;28;4g68p0t2f5jzhzfr67i2rj1ex;1;9,5;54,2;2024-07-01T00:23:49.925Z;2024-07-01T00:23:54Z;[{'id': 5092463779, 'qualifierId': 140, 'value': '46.4'}, {'id': 5092463781, 'qualifierId': 141, 'value': '78.7'}, {'id': 5092463787, 'qualifierId': 1}, {'id': 5092463785, 'qualifierId': 213, 'value': '0.41'}, {'id': 5092463775, 'qualifierId': 157}, {'id': 5092463777, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092463783, 'qualifierId': 212, 'value': '42.2'}];bvtvko74cyeqe297mp6shrf2s;A. Stokes;;;dr5o3k45kkpjio3brcpijni1g;Pass;;;;;;;;;;78,7;;;46,4;42,2;0,41;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;46,4;78,7;;;;;;;;0;58;28;Columbus Crew II;3508;GK;1,0
