id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_TeamPlayerFormation;value_PlayerPosition;value_Captain;value_Involved;value_TeamFormation;value_JerseyNumber;value_TeamKit;value_Resume;value_DirectionOfPlay;value_Length;value_Zone;value_KickOff;value_Angle;value_PassEndY;value_PassEndX;value_Shove/Push;value_Direct;value_Foul;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_FreeKickTaken;value_IntendedTackleTarget;value_TouchTypeControl;value_TakeOnOvertake;value_TakeOnSpace;value_TouchTypeClearance;value_LongBall;value_Chipped;value_NextEventGoalKick;value_Low;value_GoalKick;value_DeletedEventType;value_PlayersCaughtOffside;value_Indirect;value_NextEventThrowIn;value_ThrowIn;value_BlockedPass;value_HeadPass;value_Assist;value_RegularPlay;value_IntentionalAssist;value_GkX;value_GoalmouthZ;value_GkY;value_GoalmouthY;value_GkXTimeOfGoal;value_FirstTouch;value_BoxRight;value_Assisted;value_GoalShotTimestamp;value_RelatedEventId;value_BigChance;value_HighRight;value_GoalShotGameClock;value_GkYTimeOfGoal;value_RightFooted;value_Tap;value_Launch;value_ShirtPull/Holding;value_Cross;value_OutSwinger;value_LayOff;value_SwitchOfPlay;value_HighGkIntervention;value_KeeperThrow;value_FlickOn;value_ThroughBall;value_BlockedY;value_BlockedX;value_LeftFooted;value_IndividualPlay;value_Collected;value_Hands;value_Standing;value_NotVisible;value_AttemptedTackle;value_LowLeft;value_Blocked;value_OutOfBoxCentre;value_DefBlock;value_OutOfPlay;value_TouchTypePass;value_MediumGkIntervention;value_OverArm;value_Head;value_LowRight;value_BoxCentre;value_Diving;value_LowGkIntervention;value_Right;value_Left;value_CornerTaken;value_YellowCard;value_TacticalFoul;value_PullBack;value_High;value_Injury;value_InjuredPlayerId;value_35Centre;value_FromCorner;value_LowCentre;value_RecklessOffence;value_NotAssisted;value_BoxLeft;value_SetPiece;value_Minutes;value_FastBreak;value_KeeperTouched;value_GkKickFromHands;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_ParriedSafe;value_SmallBoxCentre;value_SixYardBlocked;value_InSwinger;value_Overrun;value_Defensive1V1;value_CloseLeftAndHigh;value_CloseRightAndHigh;value_FollowsShotRebound;value_HighClaim;value_SavedOffLine;value_LastLine;value_HighCentre;value_ParriedDanger;value_Reaching;value_NotRetreating;value_TimeWasting;value_NotPastGoalLine;value_CloseLeft;value_BoxDeepLeft;value_CloseHigh;value_GkHoof;value_SmallBoxRight;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2673229141;378;3;1;36;38;99l7fsj6ykgbyqcb9zqqu9dgq;0;51,2;4,2;2024-04-15T01:11:07.110Z;2024-04-18T17:28:23Z;[{'id': 4959601701, 'qualifierId': 233, 'value': '937'}, {'id': 4959558803, 'qualifierId': 465}, {'id': 4953076291, 'qualifierId': 56, 'value': 'Right'}, {'id': 4953076293, 'qualifierId': 286}];rtca480n5ehey5ffvt8nudck;H. Endeley;;;c86q4wvce0uumzjzerzhml82c;Take On;;;;;;;;;;;;;;;;;;;;937,0;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;36;38;Tacoma Defiance;2198;DMR;1,0
2674443537;937;7;1;36;38;5icuo8utnztpsd9l03gdd68dl;1;48,8;95,8;2024-04-15T01:11:07.111Z;2024-04-18T17:28:23Z;[{'id': 4959601665, 'qualifierId': 233, 'value': '378'}, {'id': 4959558995, 'qualifierId': 285}, {'id': 4959558997, 'qualifierId': 383}, {'id': 4959558993, 'qualifierId': 56, 'value': 'Back'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;c86q4wvce0uumzjzerzhml82c;Tackle;;;;;;;;;;;;;;;;;;;1,0;378,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;36;38;North Texas;2198;DC;1,0
2673229123;341;43;1;36;42;5icuo8utnztpsd9l03gdd68dl;1;0,0;0,0;2024-04-15T01:11:10.641Z;2024-04-18T16:53:34Z;[{'id': 4959559253, 'qualifierId': 144, 'value': '49'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;c86q4wvce0uumzjzerzhml82c;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;36;42;North Texas;2202;DC;1,0
2673229145;342;1;1;36;42;5icuo8utnztpsd9l03gdd68dl;1;36,9;96,0;2024-04-15T01:11:11.041Z;2024-04-15T01:11:14Z;[{'id': 4953076311, 'qualifierId': 140, 'value': '14.2'}, {'id': 4953076315, 'qualifierId': 212, 'value': '38.5'}, {'id': 4953076319, 'qualifierId': 1}, {'id': 4953076309, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953076313, 'qualifierId': 141, 'value': '51.5'}, {'id': 4953076317, 'qualifierId': 213, 'value': '4.05'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;c86q4wvce0uumzjzerzhml82c;Pass;;;;;;;;;;38,5;;;4,05;51,5;14,2;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;14,2;51,5;;;;;;;0;0;36;42;North Texas;2202;DC;1,0
2674443593;938;49;1;36;43;5icuo8utnztpsd9l03gdd68dl;1;14,9;52,7;2024-04-15T01:11:11.610Z;2024-04-18T16:53:38Z;[];bdrs643l8uzj01plxa25wncdm;J. Castro;;;c86q4wvce0uumzjzerzhml82c;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;36;43;North Texas;2203;GK;1,0
2673229151;343;1;1;36;45;5icuo8utnztpsd9l03gdd68dl;1;20,9;48,4;2024-04-15T01:11:14.274Z;2024-04-18T16:53:43Z;[{'id': 4953076355, 'qualifierId': 212, 'value': '13.2'}, {'id': 4953076347, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953076357, 'qualifierId': 213, 'value': '5.77'}, {'id': 4953076353, 'qualifierId': 141, 'value': '38.9'}, {'id': 4953076349, 'qualifierId': 140, 'value': '31.9'}];bdrs643l8uzj01plxa25wncdm;J. Castro;;;c86q4wvce0uumzjzerzhml82c;Pass;;;;;;;;;;13,2;;;5,77;38,9;31,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;31,9;38,9;;;;;;;0;0;36;45;North Texas;2205;GK;1,0
2673229169;344;1;1;36;47;5icuo8utnztpsd9l03gdd68dl;1;33,6;37,9;2024-04-15T01:11:16.225Z;2024-04-15T01:11:17Z;[{'id': 4953076465, 'qualifierId': 141, 'value': '32.2'}, {'id': 4953076469, 'qualifierId': 213, 'value': '6.03'}, {'id': 4953076463, 'qualifierId': 140, 'value': '48.1'}, {'id': 4953076467, 'qualifierId': 212, 'value': '15.7'}, {'id': 4953076461, 'qualifierId': 56, 'value': 'Back'}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;c86q4wvce0uumzjzerzhml82c;Pass;;;;;;;;;;15,7;;;6,03;32,2;48,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;48,1;32,2;;;;;;;0;0;36;47;North Texas;2207;DL;1,0
2673229185;345;1;1;36;49;5icuo8utnztpsd9l03gdd68dl;1;48,1;32,2;2024-04-15T01:11:17.794Z;2024-04-18T16:53:52Z;[{'id': 4959559499, 'qualifierId': 156}, {'id': 4953076581, 'qualifierId': 213, 'value': '2.63'}, {'id': 4953076577, 'qualifierId': 141, 'value': '38.5'}, {'id': 4953076573, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953076575, 'qualifierId': 140, 'value': '40.9'}, {'id': 4953076579, 'qualifierId': 212, 'value': '8.7'}];cdyrj15oxu3l5sgzgwof8ohgq;F. Bettache;;;c86q4wvce0uumzjzerzhml82c;Pass;;;;;;;;;;8,7;;;2,63;38,5;40,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;40,9;38,5;;;;;;;0;0;36;49;North Texas;2209;AMC;1,0
2673229197;346;1;1;36;51;5icuo8utnztpsd9l03gdd68dl;0;40,9;38,5;2024-04-15T01:11:19.873Z;2024-04-15T01:11:21Z;[{'id': 4953076651, 'qualifierId': 56, 'value': 'Right'}, {'id': 4953076661, 'qualifierId': 1}, {'id': 4953076657, 'qualifierId': 212, 'value': '36.8'}, {'id': 4953076653, 'qualifierId': 140, 'value': '64.6'}, {'id': 4953076655, 'qualifierId': 141, 'value': '0.0'}, {'id': 4953076659, 'qualifierId': 213, 'value': '5.45'}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;c86q4wvce0uumzjzerzhml82c;Pass;;;;;;;;;;36,8;;;5,45;0,0;64,6;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;64,6;0,0;;;;;;;0;0;36;51;North Texas;2211;MC;1,0
2673229201;347;5;1;36;52;5icuo8utnztpsd9l03gdd68dl;0;62,6;-1,2;2024-04-15T01:11:21.241Z;2024-04-15T01:11:24Z;[{'id': 4953076685, 'qualifierId': 347}, {'id': 4953076779, 'qualifierId': 233, 'value': '379'}, {'id': 4953076683, 'qualifierId': 56, 'value': 'Right'}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;c86q4wvce0uumzjzerzhml82c;Out;;;;;;;;;;;;;;;;;;;;379,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;36;52;North Texas;2212;MC;1,0
2673229215;379;5;1;36;52;99l7fsj6ykgbyqcb9zqqu9dgq;1;37,4;101,2;2024-04-15T01:11:21.241Z;2024-04-15T01:25:02Z;[{'id': 4953076775, 'qualifierId': 233, 'value': '347'}, {'id': 4953076753, 'qualifierId': 347}, {'id': 4953076751, 'qualifierId': 56, 'value': 'Back'}];rtca480n5ehey5ffvt8nudck;H. Endeley;;;c86q4wvce0uumzjzerzhml82c;Out;;;;;;;;;;;;;;;;;;;;347,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;36;52;Tacoma Defiance;2212;DMR;1,0
2673229393;380;1;1;37;18;99l7fsj6ykgbyqcb9zqqu9dgq;1;37,7;100,0;2024-04-15T01:11:46.471Z;2024-04-15T01:11:49Z;[{'id': 4953077875, 'qualifierId': 56, 'value': 'Left'}, {'id': 4953077879, 'qualifierId': 141, 'value': '92.6'}, {'id': 4953077881, 'qualifierId': 212, 'value': '31.6'}, {'id': 4953077873, 'qualifierId': 107}, {'id': 4953077877, 'qualifierId': 140, 'value': '67.3'}, {'id': 4953077885, 'qualifierId': 1}, {'id': 4953077883, 'qualifierId': 213, 'value': '6.10'}];939wjlo1zcnhfu6jy2px0zmui;I. Parker;;;c86q4wvce0uumzjzerzhml82c;Pass;;;;;;;;;;31,6;;;6,1;92,6;67,3;;;;;;;;;;;;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;67,3;92,6;;;;;;;0;0;37;18;Tacoma Defiance;2238;DML;1,0
2673229411;381;1;1;37;20;99l7fsj6ykgbyqcb9zqqu9dgq;1;68,0;91,5;2024-04-15T01:11:49.365Z;2024-04-18T16:54:23Z;[{'id': 4959560007, 'qualifierId': 156}, {'id': 4953077971, 'qualifierId': 140, 'value': '63.6'}, {'id': 4953077969, 'qualifierId': 56, 'value': 'Left'}, {'id': 4953077973, 'qualifierId': 141, 'value': '85.6'}, {'id': 4953077977, 'qualifierId': 213, 'value': '3.86'}, {'id': 4953077975, 'qualifierId': 212, 'value': '6.1'}];fgue58g7u6f2c53ggb0r2oa2;M. Henry-Scott;;;c86q4wvce0uumzjzerzhml82c;Pass;;;;;;;;;;6,1;;;3,86;85,6;63,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;63,6;85,6;;;;;;;0;0;37;20;Tacoma Defiance;2240;FW;1,0
2673229413;382;1;1;37;21;99l7fsj6ykgbyqcb9zqqu9dgq;0;63,6;85,6;2024-04-15T01:11:49.997Z;2024-04-15T01:31:25Z;[{'id': 4953077993, 'qualifierId': 213, 'value': '3.37'}, {'id': 4953077985, 'qualifierId': 56, 'value': 'Left'}, {'id': 4953077991, 'qualifierId': 212, 'value': '8.8'}, {'id': 4953077989, 'qualifierId': 141, 'value': '82.7'}, {'id': 4953077987, 'qualifierId': 140, 'value': '55.4'}];3h8rx5wumr7hktll4hnvx7or8;E. Sali;;;c86q4wvce0uumzjzerzhml82c;Pass;;;;;;;;;;8,8;;;3,37;82,7;55,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;55,4;82,7;;;;;;;0;0;37;21;Tacoma Defiance;2241;FWL;1,0
2673229407;348;8;1;37;22;5icuo8utnztpsd9l03gdd68dl;1;47,0;16,5;2024-04-15T01:11:50.946Z;2024-04-18T16:54:33Z;[{'id': 4959560223, 'qualifierId': 384}, {'id': 4953077951, 'qualifierId': 56, 'value': 'Back'}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;;c86q4wvce0uumzjzerzhml82c;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;37;22;North Texas;2242;MC;1,0
2673229441;349;49;1;37;23;5icuo8utnztpsd9l03gdd68dl;1;63,8;5,0;2024-04-15T01:11:52.002Z;2024-04-18T16:54:52Z;[];cdyrj15oxu3l5sgzgwof8ohgq;F. Bettache;;;c86q4wvce0uumzjzerzhml82c;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;37;23;North Texas;2243;AMC;1,0
2674443765;939;61;1;37;24;5icuo8utnztpsd9l03gdd68dl;0;63,0;8,7;2024-04-15T01:11:52.609Z;2024-04-18T16:54:51Z;[{'id': 4959560409, 'qualifierId': 56, 'value': 'Right'}];cdyrj15oxu3l5sgzgwof8ohgq;F. Bettache;;;c86q4wvce0uumzjzerzhml82c;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;37;24;North Texas;2244;AMC;1,0
2673229445;350;5;1;37;26;5icuo8utnztpsd9l03gdd68dl;0;64,4;-1,6;2024-04-15T01:11:54.705Z;2024-04-15T01:25:03Z;[{'id': 4953078141, 'qualifierId': 347}, {'id': 4953078139, 'qualifierId': 56, 'value': 'Right'}, {'id': 4953105203, 'qualifierId': 233, 'value': '383'}];cdyrj15oxu3l5sgzgwof8ohgq;F. Bettache;;;c86q4wvce0uumzjzerzhml82c;Out;;;;;;;;;;;;;;;;;;;;383,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;37;26;North Texas;2246;AMC;1,0
2673229501;383;5;1;37;26;99l7fsj6ykgbyqcb9zqqu9dgq;1;35,6;101,6;2024-04-15T01:11:54.705Z;2024-04-15T01:25:03Z;[{'id': 4953105199, 'qualifierId': 233, 'value': '350'}, {'id': 4953078533, 'qualifierId': 347}, {'id': 4953078531, 'qualifierId': 56, 'value': 'Back'}];3h8rx5wumr7hktll4hnvx7or8;E. Sali;;;c86q4wvce0uumzjzerzhml82c;Out;;;;;;;;;;;;;;;;;;;;350,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;37;26;Tacoma Defiance;2246;FWL;1,0
2673229509;384;1;1;37;38;99l7fsj6ykgbyqcb9zqqu9dgq;0;42,4;100,0;2024-04-15T01:12:07.205Z;2024-04-15T01:12:08Z;[{'id': 4953078551, 'qualifierId': 107}, {'id': 4953078561, 'qualifierId': 213, 'value': '5.48'}, {'id': 4953078557, 'qualifierId': 141, 'value': '82.4'}, {'id': 4953078553, 'qualifierId': 56, 'value': 'Left'}, {'id': 4953078555, 'qualifierId': 140, 'value': '54.4'}, {'id': 4953078559, 'qualifierId': 212, 'value': '18.2'}];939wjlo1zcnhfu6jy2px0zmui;I. Parker;;;c86q4wvce0uumzjzerzhml82c;Pass;;;;;;;;;;18,2;;;5,48;82,4;54,4;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;54,4;82,4;;;;;;;0;0;37;38;Tacoma Defiance;2258;DML;1,0
2673229505;351;8;1;37;39;5icuo8utnztpsd9l03gdd68dl;1;43,5;16,7;2024-04-15T01:12:07.888Z;2024-04-18T16:56:13Z;[{'id': 4959561797, 'qualifierId': 384}, {'id': 4953078541, 'qualifierId': 56, 'value': 'Back'}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;;c86q4wvce0uumzjzerzhml82c;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;37;39;North Texas;2259;MC;1,0
2673229513;352;1;1;37;41;5icuo8utnztpsd9l03gdd68dl;0;45,7;21,3;2024-04-15T01:12:10.305Z;2024-04-15T01:12:10Z;[{'id': 4953078607, 'qualifierId': 140, 'value': '53.2'}, {'id': 4953078613, 'qualifierId': 213, 'value': '0.05'}, {'id': 4953078611, 'qualifierId': 212, 'value': '7.9'}, {'id': 4953078605, 'qualifierId': 56, 'value': 'Center'}, {'id': 4953078609, 'qualifierId': 141, 'value': '21.9'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;c86q4wvce0uumzjzerzhml82c;Pass;;;;;;;;;;7,9;;;0,05;21,9;53,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;53,2;21,9;;;;;;;0;0;37;41;North Texas;2261;DC;1,0
2673229527;385;1;1;37;43;99l7fsj6ykgbyqcb9zqqu9dgq;0;38,7;72,2;2024-04-15T01:12:12.134Z;2024-04-18T16:56:24Z;[{'id': 4953078729, 'qualifierId': 141, 'value': '72.2'}, {'id': 4953078735, 'qualifierId': 1}, {'id': 4953078723, 'qualifierId': 157}, {'id': 4953078727, 'qualifierId': 140, 'value': '39.9'}, {'id': 4953078775, 'qualifierId': 233, 'value': '353'}, {'id': 4953078731, 'qualifierId': 212, 'value': '1.3'}, {'id': 4953078773, 'qualifierId': 236}, {'id': 4953078725, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953078733, 'qualifierId': 213, 'value': '0.00'}, {'id': 4953078779, 'qualifierId': 286}];14sld3djevxpcce9co1aqxn9w;N. Norris;;;c86q4wvce0uumzjzerzhml82c;Pass;;;;;;;;;;1,3;;;0,0;72,2;39,9;;;;;353,0;1,0;;;;;;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;39,9;72,2;;;;;;;0;0;37;43;Tacoma Defiance;2263;MC;1,0
2673229533;353;74;1;37;43;5icuo8utnztpsd9l03gdd68dl;1;59,5;27,6;2024-04-15T01:12:12.135Z;2024-04-18T16:56:27Z;[{'id': 4953078781, 'qualifierId': 233, 'value': '385'}, {'id': 4953078763, 'qualifierId': 56, 'value': 'Center'}, {'id': 4953078767, 'qualifierId': 285}];s9a51dj3nkad2e53b2jbgl5g;S. Gomez;;;c86q4wvce0uumzjzerzhml82c;Blocked Pass;;;;;;;;;;;;;;;;;;;1,0;385,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;37;43;North Texas;2263;AML;1,0
2673229551;386;1;1;37;45;99l7fsj6ykgbyqcb9zqqu9dgq;1;34,6;71,7;2024-04-15T01:12:13.846Z;2024-04-15T01:12:16Z;[{'id': 4953078873, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953078877, 'qualifierId': 141, 'value': '37.4'}, {'id': 4953078881, 'qualifierId': 213, 'value': '4.66'}, {'id': 4953078879, 'qualifierId': 212, 'value': '23.4'}, {'id': 4953078875, 'qualifierId': 140, 'value': '33.4'}];8vnnownnzz2ksuuitbw3ax5yi;A. Ramirez;;;c86q4wvce0uumzjzerzhml82c;Pass;;;;;;;;;;23,4;;;4,66;37,4;33,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;33,4;37,4;;;;;;;0;0;37;45;Tacoma Defiance;2265;MC;1,0
2673229581;387;1;1;37;47;99l7fsj6ykgbyqcb9zqqu9dgq;1;34,3;36,1;2024-04-15T01:12:15.877Z;2024-04-15T01:12:22Z;[{'id': 4953079065, 'qualifierId': 56, 'value': 'Right'}, {'id': 4953079069, 'qualifierId': 141, 'value': '12.3'}, {'id': 4953079071, 'qualifierId': 212, 'value': '26.7'}, {'id': 4953079067, 'qualifierId': 140, 'value': '54.5'}, {'id': 4953079073, 'qualifierId': 213, 'value': '5.63'}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;c86q4wvce0uumzjzerzhml82c;Pass;;;;;;;;;;26,7;;;5,63;12,3;54,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;54,5;12,3;;;;;;;0;0;37;47;Tacoma Defiance;2267;DC;1,0
