id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_TeamKit;value_JerseyNumber;value_Resume;value_PlayerPosition;value_TeamPlayerFormation;value_Involved;value_Captain;value_DirectionOfPlay;value_PassEndY;value_PassEndX;value_Zone;value_Angle;value_KickOff;value_Length;value_LongBall;value_Launch;value_TouchTypePass;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_DeletedEventType;value_TakeOnOvertake;value_TouchTypeClearance;value_NextEventGoalKick;value_Low;value_GoalKick;value_Assist;value_IndividualPlay;value_GkX;value_Right;value_RightFooted;value_GoalmouthZ;value_GoalmouthY;value_BoxLeft;value_RegularPlay;value_GkY;value_RelatedEventId;value_Assisted;value_Chipped;value_LayOff;value_LeadingToAttempt;value_BlockedX;value_LowRight;value_RelatedError1Id;value_BoxCentre;value_SixYardBlocked;value_Blocked;value_NotAssisted;value_BlockedY;value_SavedOffLine;value_DefBlock;value_LastLine;value_NotVisible;value_FreeKickTaken;value_Direct;value_NextEventThrowIn;value_ThrowIn;value_Head;value_IntendedTackleTarget;value_SwitchOfPlay;value_PlayersCaughtOffside;value_Indirect;value_OutSwinger;value_Cross;value_OutOfPlay;value_Left;value_InSwinger;value_CornerTaken;value_AttemptedTackle;value_Foul;value_BlockedPass;value_LeftFooted;value_HighCentre;value_OutOfBoxCentre;value_ParriedSafe;value_HighGkIntervention;value_Hands;value_Standing;value_TakeOnSpace;value_TouchTypeControl;value_BoxRight;value_CloseHigh;value_FirstTouch;value_ShirtPull/Holding;value_LowCentre;value_FreeKick;value_ByWall;value_Defensive1V1;value_DrivenCross;value_Straight;value_FlickOn;value_IntentionalAssist;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GoalShotGameClock;value_BigChance;value_SetPiece;value_SoloRun;value_KeeperTouched;value_PullBack;value_Injury;value_InjuredPlayerId;value_HighClaim;value_KeeperThrow;value_HitLeftPost;value_HitWoodwork;value_PersistentInfringement;value_YellowCard;value_BlockedCross;value_Dissent;value_FromCorner;value_Overrun;value_Shove/Push;value_GoalDisallowed;value_FastBreak;value_Minutes;value_NotRetreating;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_Diving;value_LowGkIntervention;value_Collected;value_GkKickFromHands;value_Sliding;value_MediumGkIntervention;value_NotPastGoalLine;value_CloseLeft;value_LowLeft;value_High;value_OwnPlayer;value_OwnShotBlocked;value_SwerveRight;value_HighRight;value_Deflection;value_GkHoof;value_ThroughBall;value_LeadingToGoal;value_RecklessOffence;value_HighLeft;value_SmallBoxCentre;value_TacticalFoul;value_OverArm;value_1On1;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2669703369;293;5;1;39;28;iiolvosiuokkrl5iuoxcjo4p;1;68,4;101,6;2024-04-08T02:13:30.416Z;2024-04-08T02:13:32Z;[{'id': 4934127085, 'qualifierId': 56, 'value': 'Left'}, {'id': 4934127087, 'qualifierId': 347}, {'id': 4934127091, 'qualifierId': 233, 'value': '337'}];1ss7pdaxmlk0sijax5brwpkyy;L. Batiste;;;c2ixoaq0jtlyhhdhpux465fys;Out;;;;;;;;;;;;;;;;;;;;337,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;39;28;Sporting KC II;2368;DC;1,0
2669703365;337;5;1;39;28;7fbej4xwoq4imaf5l39304m37;0;31,6;-1,6;2024-04-08T02:13:30.416Z;2024-04-08T02:16:25Z;[{'id': 4934127095, 'qualifierId': 233, 'value': '293'}, {'id': 4934127071, 'qualifierId': 56, 'value': 'Back'}, {'id': 4934127073, 'qualifierId': 347}];1yohdc0hkzkom8hlhw3rjfn8q;N. Clarke;;;c2ixoaq0jtlyhhdhpux465fys;Out;;;;;;;;;;;;;;;;;;;;293,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;39;28;Colorado Rapids II;2368;DR;1,0
2669703389;294;1;1;39;31;iiolvosiuokkrl5iuoxcjo4p;1;65,3;100,0;2024-04-08T02:13:32.593Z;2024-04-08T02:13:39Z;[{'id': 4934127153, 'qualifierId': 212, 'value': '13.7'}, {'id': 4934127149, 'qualifierId': 140, 'value': '53.2'}, {'id': 4934127155, 'qualifierId': 213, 'value': '3.52'}, {'id': 4934127147, 'qualifierId': 56, 'value': 'Left'}, {'id': 4934127145, 'qualifierId': 107}, {'id': 4934127151, 'qualifierId': 141, 'value': '94.3'}];1ss7pdaxmlk0sijax5brwpkyy;L. Batiste;;;c2ixoaq0jtlyhhdhpux465fys;Pass;;;;;;;;;;94,3;53,2;;3,52;;13,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;53,2;94,3;;;;;;;0;0;39;31;Sporting KC II;2371;DC;1,0
2669703401;295;1;1;39;37;iiolvosiuokkrl5iuoxcjo4p;1;50,2;91,3;2024-04-08T02:13:39.232Z;2024-04-08T02:13:42Z;[{'id': 4934127199, 'qualifierId': 213, 'value': '5.55'}, {'id': 4934127191, 'qualifierId': 56, 'value': 'Center'}, {'id': 4934127195, 'qualifierId': 141, 'value': '77.6'}, {'id': 4934127197, 'qualifierId': 212, 'value': '13.9'}, {'id': 4934127193, 'qualifierId': 140, 'value': '60.0'}];63r5yw1u82xzwndp8c6rwvzoq;D. Garcia;;;c2ixoaq0jtlyhhdhpux465fys;Pass;;;;;;;;;;77,6;60,0;;5,55;;13,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;60,0;77,6;;;;;;;0;0;39;37;Sporting KC II;2377;DC;1,0
2669703403;296;1;1;39;40;iiolvosiuokkrl5iuoxcjo4p;1;60,0;77,6;2024-04-08T02:13:41.600Z;2024-04-08T02:13:42Z;[{'id': 4934127203, 'qualifierId': 56, 'value': 'Back'}, {'id': 4934127205, 'qualifierId': 140, 'value': '46.6'}, {'id': 4934127207, 'qualifierId': 141, 'value': '76.8'}, {'id': 4934127211, 'qualifierId': 213, 'value': '3.18'}, {'id': 4934127209, 'qualifierId': 212, 'value': '14.1'}];ew8oodr9hiuqve7xlz24xznfu;M. Vargas;;;c2ixoaq0jtlyhhdhpux465fys;Pass;;;;;;;;;;76,8;46,6;;3,18;;14,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;46,6;76,8;;;;;;;0;0;39;40;Sporting KC II;2380;MC;1,0
2669703411;297;1;1;39;41;iiolvosiuokkrl5iuoxcjo4p;1;46,6;76,8;2024-04-08T02:13:42.704Z;2024-04-08T02:13:43Z;[{'id': 4934127233, 'qualifierId': 141, 'value': '90.5'}, {'id': 4934127229, 'qualifierId': 56, 'value': 'Back'}, {'id': 4934127231, 'qualifierId': 140, 'value': '41.6'}, {'id': 4934127237, 'qualifierId': 213, 'value': '2.08'}, {'id': 4934127235, 'qualifierId': 212, 'value': '10.7'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;c2ixoaq0jtlyhhdhpux465fys;Pass;;;;;;;;;;90,5;41,6;;2,08;;10,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;41,6;90,5;;;;;;;0;0;39;41;Sporting KC II;2381;MC;1,0
2669703439;298;1;1;39;42;iiolvosiuokkrl5iuoxcjo4p;1;41,6;90,5;2024-04-08T02:13:43.584Z;2024-04-08T02:13:54Z;[{'id': 4934127335, 'qualifierId': 212, 'value': '32.3'}, {'id': 4934127339, 'qualifierId': 1}, {'id': 4934127337, 'qualifierId': 213, 'value': '4.00'}, {'id': 4934127331, 'qualifierId': 140, 'value': '21.5'}, {'id': 4934127333, 'qualifierId': 141, 'value': '54.6'}, {'id': 4934127329, 'qualifierId': 56, 'value': 'Back'}];63r5yw1u82xzwndp8c6rwvzoq;D. Garcia;;;c2ixoaq0jtlyhhdhpux465fys;Pass;;;;;;;;;;54,6;21,5;;4,0;;32,3;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;21,5;54,6;;;;;;;0;0;39;42;Sporting KC II;2382;DC;1,0
2669703447;299;1;1;39;52;iiolvosiuokkrl5iuoxcjo4p;0;25,5;47,8;2024-04-08T02:13:54.193Z;2024-04-08T03:43:09Z;[{'id': 4934127373, 'qualifierId': 213, 'value': '6.04'}, {'id': 4934127363, 'qualifierId': 157}, {'id': 4934127365, 'qualifierId': 56, 'value': 'Center'}, {'id': 4934127369, 'qualifierId': 141, 'value': '29.2'}, {'id': 4934127371, 'qualifierId': 212, 'value': '52.7'}, {'id': 4934127367, 'qualifierId': 140, 'value': '74.2'}, {'id': 4934127375, 'qualifierId': 1}];3gzatxlefe9axcrqyllbtrzmc;E. Bandré;;;c2ixoaq0jtlyhhdhpux465fys;Pass;;;;;;;;;;29,2;74,2;;6,04;;52,7;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;74,2;29,2;;;;;;;0;0;39;52;Sporting KC II;2392;GK;1,0
2669703453;338;43;1;39;55;7fbej4xwoq4imaf5l39304m37;1;0,0;0,0;2024-04-08T02:13:56.991Z;2024-04-12T15:47:51Z;[{'id': 4941840465, 'qualifierId': 144, 'value': '44'}, {'id': 4934127391, 'qualifierId': 233, 'value': '300'}, {'id': 4934127387, 'qualifierId': 56, 'value': 'Back'}, {'id': 4934127389, 'qualifierId': 285, 'value': '0'}];5n0su1a4r7kb7it3ghxbhrf56;J. Robinson;;;c2ixoaq0jtlyhhdhpux465fys;Deleted event;;;;;;;;;;;;;;;;;;;0,0;300,0;;;44,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;39;55;Colorado Rapids II;2395;DC;1,0
2669703451;300;43;1;39;55;iiolvosiuokkrl5iuoxcjo4p;1;0,0;0,0;2024-04-08T02:13:56.992Z;2024-04-12T15:47:53Z;[{'id': 4941840501, 'qualifierId': 144, 'value': '44'}, {'id': 4934127385, 'qualifierId': 286, 'value': '0'}, {'id': 4934127383, 'qualifierId': 56, 'value': 'Center'}];86piuxs9tep01rcbsp3t8vx90;P. Dormoh;;;c2ixoaq0jtlyhhdhpux465fys;Deleted event;;;;;;;;;;;;;;;;;;;;;0,0;;44,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;39;55;Sporting KC II;2395;DR;1,0
2669703455;339;61;1;39;56;7fbej4xwoq4imaf5l39304m37;1;29,1;71,1;2024-04-08T02:13:57.814Z;2024-04-08T02:13:58Z;[{'id': 4934127395, 'qualifierId': 56, 'value': 'Back'}];5n0su1a4r7kb7it3ghxbhrf56;J. Robinson;;;c2ixoaq0jtlyhhdhpux465fys;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;39;56;Colorado Rapids II;2396;DC;1,0
2669703467;301;1;1;40;2;iiolvosiuokkrl5iuoxcjo4p;1;92,9;17,6;2024-04-08T02:14:03.762Z;2024-04-08T02:14:08Z;[{'id': 4934127481, 'qualifierId': 213, 'value': '2.45'}, {'id': 4934127473, 'qualifierId': 56, 'value': 'Center'}, {'id': 4934127475, 'qualifierId': 140, 'value': '76.0'}, {'id': 4934127477, 'qualifierId': 141, 'value': '39.4'}, {'id': 4934127479, 'qualifierId': 212, 'value': '23.1'}];28kg6zbpgbb8zrnhidogpxi0a;A. Díaz;;;c2ixoaq0jtlyhhdhpux465fys;Pass;;;;;;;;;;39,4;76,0;;2,45;;23,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;76,0;39,4;;;;;;;0;0;40;2;Sporting KC II;2402;FW;1,0
2669703469;302;1;1;40;6;iiolvosiuokkrl5iuoxcjo4p;1;74,9;35,9;2024-04-08T02:14:08.177Z;2024-04-08T02:14:09Z;[{'id': 4934127497, 'qualifierId': 213, 'value': '3.76'}, {'id': 4934127491, 'qualifierId': 141, 'value': '24.0'}, {'id': 4934127493, 'qualifierId': 212, 'value': '14.0'}, {'id': 4934127489, 'qualifierId': 140, 'value': '64.0'}, {'id': 4934127487, 'qualifierId': 56, 'value': 'Center'}];etyqw24tl6zko0qarctyv6ane;R. Peña;;;c2ixoaq0jtlyhhdhpux465fys;Pass;;;;;;;;;;24,0;64,0;;3,76;;14,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;64,0;24,0;;;;;;;0;0;40;6;Sporting KC II;2406;MC;1,0
2669703475;303;1;1;40;8;iiolvosiuokkrl5iuoxcjo4p;1;64,0;24,0;2024-04-08T02:14:09.841Z;2024-04-08T02:14:12Z;[{'id': 4934127523, 'qualifierId': 56, 'value': 'Center'}, {'id': 4934127525, 'qualifierId': 140, 'value': '67.3'}, {'id': 4934127527, 'qualifierId': 141, 'value': '33.8'}, {'id': 4934127531, 'qualifierId': 213, 'value': '1.09'}, {'id': 4934127529, 'qualifierId': 212, 'value': '7.5'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;c2ixoaq0jtlyhhdhpux465fys;Pass;;;;;;;;;;33,8;67,3;;1,09;;7,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;67,3;33,8;;;;;;;0;0;40;8;Sporting KC II;2408;DL;1,0
2669703487;304;1;1;40;12;iiolvosiuokkrl5iuoxcjo4p;1;63,3;42,3;2024-04-08T02:14:13.938Z;2024-04-08T02:14:16Z;[{'id': 4934127573, 'qualifierId': 213, 'value': '1.61'}, {'id': 4934127567, 'qualifierId': 140, 'value': '62.4'}, {'id': 4934127569, 'qualifierId': 141, 'value': '76.4'}, {'id': 4934127571, 'qualifierId': 212, 'value': '23.2'}, {'id': 4934127565, 'qualifierId': 56, 'value': 'Center'}];etyqw24tl6zko0qarctyv6ane;R. Peña;;;c2ixoaq0jtlyhhdhpux465fys;Pass;;;;;;;;;;76,4;62,4;;1,61;;23,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;62,4;76,4;;;;;;;0;0;40;12;Sporting KC II;2412;MC;1,0
2669703495;305;1;1;40;15;iiolvosiuokkrl5iuoxcjo4p;1;62,4;76,4;2024-04-08T02:14:16.498Z;2024-04-08T02:14:22Z;[{'id': 4934127623, 'qualifierId': 212, 'value': '18.3'}, {'id': 4934127619, 'qualifierId': 140, 'value': '74.4'}, {'id': 4934127625, 'qualifierId': 213, 'value': '0.81'}, {'id': 4934127617, 'qualifierId': 56, 'value': 'Left'}, {'id': 4934127621, 'qualifierId': 141, 'value': '95.9'}];ew8oodr9hiuqve7xlz24xznfu;M. Vargas;;;c2ixoaq0jtlyhhdhpux465fys;Pass;;;;;;;;;;95,9;74,4;;0,81;;18,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;74,4;95,9;;;;;;;0;0;40;15;Sporting KC II;2415;MC;1,0
2669703501;306;1;1;40;20;iiolvosiuokkrl5iuoxcjo4p;1;80,3;88,9;2024-04-08T02:14:22.418Z;2024-04-08T02:14:26Z;[{'id': 4934127657, 'qualifierId': 141, 'value': '69.9'}, {'id': 4934127655, 'qualifierId': 140, 'value': '79.9'}, {'id': 4934127653, 'qualifierId': 56, 'value': 'Center'}, {'id': 4934127659, 'qualifierId': 212, 'value': '12.9'}, {'id': 4934127661, 'qualifierId': 213, 'value': '4.68'}];6hh057kb54ovy3lqxo5bvxlhw;A. García;;;c2ixoaq0jtlyhhdhpux465fys;Pass;;;;;;;;;;69,9;79,9;;4,68;;12,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;79,9;69,9;;;;;;;0;0;40;20;Sporting KC II;2420;FWL;1,0
2669703507;307;1;1;40;25;iiolvosiuokkrl5iuoxcjo4p;1;77,0;57,1;2024-04-08T02:14:26.609Z;2024-04-08T02:14:29Z;[{'id': 4934127695, 'qualifierId': 212, 'value': '15.8'}, {'id': 4934127697, 'qualifierId': 213, 'value': '4.96'}, {'id': 4934127691, 'qualifierId': 140, 'value': '80.7'}, {'id': 4934127693, 'qualifierId': 141, 'value': '34.6'}, {'id': 4934127689, 'qualifierId': 56, 'value': 'Center'}];1ss7pdaxmlk0sijax5brwpkyy;L. Batiste;;;c2ixoaq0jtlyhhdhpux465fys;Pass;;;;;;;;;;34,6;80,7;;4,96;;15,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;80,7;34,6;;;;;;;0;0;40;25;Sporting KC II;2425;DC;1,0
2669703521;308;1;1;40;28;iiolvosiuokkrl5iuoxcjo4p;1;78,5;28,4;2024-04-08T02:14:29.825Z;2024-04-08T02:14:33Z;[{'id': 4934127739, 'qualifierId': 141, 'value': '30.1'}, {'id': 4934127741, 'qualifierId': 212, 'value': '18.5'}, {'id': 4934127743, 'qualifierId': 213, 'value': '3.08'}, {'id': 4934127735, 'qualifierId': 140, 'value': '60.9'}, {'id': 4934127733, 'qualifierId': 56, 'value': 'Center'}];7pegcq6kh8s6naujxky714ys4;N. Strellnauer;;;c2ixoaq0jtlyhhdhpux465fys;Pass;;;;;;;;;;30,1;60,9;;3,08;;18,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;60,9;30,1;;;;;;;0;0;40;28;Sporting KC II;2428;FWR;1,0
2669703535;309;1;1;40;31;iiolvosiuokkrl5iuoxcjo4p;0;61,5;31,2;2024-04-08T02:14:33.218Z;2024-04-08T02:14:36Z;[{'id': 4934127795, 'qualifierId': 1}, {'id': 4934127789, 'qualifierId': 141, 'value': '80.3'}, {'id': 4934127793, 'qualifierId': 213, 'value': '0.99'}, {'id': 4934127781, 'qualifierId': 56, 'value': 'Left'}, {'id': 4934127791, 'qualifierId': 212, 'value': '39.9'}, {'id': 4934127779, 'qualifierId': 155}, {'id': 4934127785, 'qualifierId': 140, 'value': '82.3'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;c2ixoaq0jtlyhhdhpux465fys;Pass;;;;;;;;;;80,3;82,3;;0,99;;39,9;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;82,3;80,3;;;;;;;0;0;40;31;Sporting KC II;2431;DL;1,0
2669703545;340;1;1;40;35;7fbej4xwoq4imaf5l39304m37;0;25,3;28,0;2024-04-08T02:14:37.220Z;2024-04-12T15:48:43Z;[{'id': 4934127819, 'qualifierId': 212, 'value': '6.2'}, {'id': 4934127811, 'qualifierId': 3}, {'id': 4934127815, 'qualifierId': 140, 'value': '31.2'}, {'id': 4934127817, 'qualifierId': 141, 'value': '27.8'}, {'id': 4934127821, 'qualifierId': 213, 'value': '6.26'}, {'id': 4934127813, 'qualifierId': 56, 'value': 'Back'}];3tkdn8arq1j3il4ako7rcio2y;M. Goumballe;;;c2ixoaq0jtlyhhdhpux465fys;Pass;;;;;;;;;;27,8;31,2;;6,26;;6,2;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;31,2;27,8;;;;;;;0;0;40;35;Colorado Rapids II;2435;AMR;1,0
2669703555;341;61;1;40;36;7fbej4xwoq4imaf5l39304m37;0;31,1;27,8;2024-04-08T02:14:38.211Z;2024-04-12T15:48:41Z;[{'id': 4934127845, 'qualifierId': 56, 'value': 'Back'}];1pm343qga3zwdbrjngpeqhtnu;J. Swallen;;;c2ixoaq0jtlyhhdhpux465fys;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;40;36;Colorado Rapids II;2436;MC;1,0
2669703551;310;3;1;40;37;iiolvosiuokkrl5iuoxcjo4p;0;78,3;80,8;2024-04-08T02:14:38.776Z;2024-04-12T15:48:51Z;[{'id': 4934127833, 'qualifierId': 286}, {'id': 4941841233, 'qualifierId': 465}, {'id': 4934127831, 'qualifierId': 56, 'value': 'Left'}, {'id': 4934127843, 'qualifierId': 211}];6hh057kb54ovy3lqxo5bvxlhw;A. García;;;c2ixoaq0jtlyhhdhpux465fys;Take On;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;40;37;Sporting KC II;2437;FWL;1,0
2669703557;342;49;1;40;40;7fbej4xwoq4imaf5l39304m37;1;29,7;31,4;2024-04-08T02:14:41.715Z;2024-04-08T02:15:36Z;[];1yohdc0hkzkom8hlhw3rjfn8q;N. Clarke;;;c2ixoaq0jtlyhhdhpux465fys;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;40;40;Colorado Rapids II;2440;DR;1,0
