id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_TeamPlayerFormation;value_Captain;value_Resume;value_JerseyNumber;value_TeamKit;value_TeamFormation;value_Involved;value_DirectionOfPlay;value_Tap;value_Length;value_Angle;value_PassEndX;value_Zone;value_KickOff;value_PassEndY;value_Chipped;value_LongBall;value_Assist;value_Cross;value_IntentionalAssist;value_GoalmouthZ;value_GkX;value_GoalmouthY;value_FirstTouch;value_RelatedEventId;value_RegularPlay;value_GkY;value_High;value_Assisted;value_Head;value_BoxCentre;value_NextEventGoalKick;value_OppositeRelatedEventId;value_GoalKick;value_HeadPass;value_IntendedTackleTarget;value_Offensive;value_Defensive;value_Foul;value_AttemptedTackle;value_Direct;value_PenaltyTakerId;value_Penalty;value_DeletedEventType;value_CausingPlayer;value_GoalShotTimestamp;value_BigChance;value_GoalShotGameClock;value_FantasyAssistedBy;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistId;value_RightFooted;value_NotAssisted;value_FantasyAssistType;value_FantasyAssistTeam;value_LowRight;value_Scored;value_Right;value_Diving;value_BlockedPass;value_NextEventThrowIn;value_IncorrectOutOfPlayDecision;value_ThrowIn;value_SwitchOfPlay;value_FreeKickTaken;value_OutOfPlay;value_OverhitCross;value_Launch;value_LayOff;value_CloseLeft;value_FastBreak;value_Low;value_NotVisible;value_TacticalFoul;value_YellowCard;value_SetPiece;value_OutOfBoxCentre;value_IndividualPlay;value_FlickOn;value_RecklessOffence;value_InjuredPlayerId;value_Injury;value_Volley;value_Blocked;value_LowLeft;value_BoxLeft;value_BlockedY;value_BlockedX;value_DefBlock;value_Overrun;value_Shove/Push;value_ThroughBall;value_KeeperThrow;value_LowCentre;value_LeftFooted;value_Hands;value_Collected;value_Stooping;value_HighLeft;value_ParriedSafe;value_Standing;value_GkKickFromHands;value_ShirtPull/Holding;value_PullBack;value_Left;value_CornerTaken;value_OutSwinger;value_HighClaim;value_HighRight;value_PlayersCaughtOffside;value_Indirect;value_OverArm;value_Minutes;value_CloseLeftAndHigh;value_BlockedClearance;value_EndType;value_CloseRight;value_AerialFoul;value_FromCorner;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_Weak;value_LastLine;value_NotPastGoalLine;value_GkHoof;value_BlockedCross;value_BoxDeepLeft;value_TempBlocked;value_FreeKick;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2719205125;629;1;2;50;40;2nnef9tr9g7m2s6n873qif95g;1;24,3;57,9;2024-09-11T23:48:40.127Z;2024-09-11T23:48:42Z;[{'id': 5204962967, 'qualifierId': 213, 'value': '0.56'}, {'id': 5204962963, 'qualifierId': 141, 'value': '67.5'}, {'id': 5204962959, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204962965, 'qualifierId': 212, 'value': '12.3'}, {'id': 5204962961, 'qualifierId': 140, 'value': '34.2'}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;32mlngluiyi2g7cni4x9y0wk;Pass;;;;;;;;;;;12,3;0,56;34,2;;;67,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;34,2;67,5;;;;;;;;0;50;40;Philadelphia Union II;3040;GK;1,0
2719205127;630;1;2;50;42;2nnef9tr9g7m2s6n873qif95g;1;30,4;66,4;2024-09-11T23:48:42.753Z;2024-09-11T23:48:46Z;[{'id': 5204962971, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204962979, 'qualifierId': 213, 'value': '3.92'}, {'id': 5204962975, 'qualifierId': 141, 'value': '50.3'}, {'id': 5204962973, 'qualifierId': 140, 'value': '19.9'}, {'id': 5204962977, 'qualifierId': 212, 'value': '15.5'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;32mlngluiyi2g7cni4x9y0wk;Pass;;;;;;;;;;;15,5;3,92;19,9;;;50,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;19,9;50,3;;;;;;;;0;50;42;Philadelphia Union II;3042;DC;1,0
2719205135;631;1;2;50;46;2nnef9tr9g7m2s6n873qif95g;1;22,0;49,0;2024-09-11T23:48:45.903Z;2024-09-11T23:48:51Z;[{'id': 5204963029, 'qualifierId': 141, 'value': '6.1'}, {'id': 5204963027, 'qualifierId': 140, 'value': '30.5'}, {'id': 5204963033, 'qualifierId': 213, 'value': '5.01'}, {'id': 5204963025, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204963031, 'qualifierId': 212, 'value': '30.5'}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;32mlngluiyi2g7cni4x9y0wk;Pass;;;;;;;;;;;30,5;5,01;30,5;;;6,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;30,5;6,1;;;;;;;;0;50;46;Philadelphia Union II;3046;GK;1,0
2719205137;632;1;2;50;51;2nnef9tr9g7m2s6n873qif95g;0;43,6;5,0;2024-09-11T23:48:51.004Z;2024-09-11T23:48:53Z;[{'id': 5204963045, 'qualifierId': 141, 'value': '36.7'}, {'id': 5204963051, 'qualifierId': 1}, {'id': 5204963039, 'qualifierId': 155}, {'id': 5204963049, 'qualifierId': 213, 'value': '0.45'}, {'id': 5204963041, 'qualifierId': 56, 'value': 'Center'}, {'id': 5204963047, 'qualifierId': 212, 'value': '49.7'}, {'id': 5204963043, 'qualifierId': 140, 'value': '86.2'}];74x5zysb9qkyyxuha65102z56;D. Chica;;;32mlngluiyi2g7cni4x9y0wk;Pass;;;;;;;;;;;49,7;0,45;86,2;;;36,7;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;86,2;36,7;;;;;;;;0;50;51;Philadelphia Union II;3051;DC;1,0
2719205141;405;52;2;50;55;1zgjjyruyufrkh4xjvryqsb1i;1;13,9;64,7;2024-09-11T23:48:55.051Z;2024-09-11T23:49:00Z;[];ekq7nzrsi7yf4wqi91dkmeaxh;O. Semmle;;;32mlngluiyi2g7cni4x9y0wk;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;;0;50;55;Carolina Core;3055;GK;1,0
2719205173;406;1;2;51;3;1zgjjyruyufrkh4xjvryqsb1i;1;11,9;59,3;2024-09-11T23:49:02.923Z;2024-09-11T23:49:09Z;[{'id': 5204963199, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204963205, 'qualifierId': 212, 'value': '16.5'}, {'id': 5204963201, 'qualifierId': 140, 'value': '21.2'}, {'id': 5204963207, 'qualifierId': 213, 'value': '0.94'}, {'id': 5204963203, 'qualifierId': 141, 'value': '78.9'}, {'id': 5204963197, 'qualifierId': 123}];ekq7nzrsi7yf4wqi91dkmeaxh;O. Semmle;;;32mlngluiyi2g7cni4x9y0wk;Pass;;;;;;;;;;;16,5;0,94;21,2;;;78,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;21,2;78,9;;;;;;;;0;51;3;Carolina Core;3063;GK;1,0
2719205187;407;1;2;51;9;1zgjjyruyufrkh4xjvryqsb1i;1;20,6;69,7;2024-09-11T23:49:08.940Z;2024-09-11T23:49:12Z;[{'id': 5204963279, 'qualifierId': 141, 'value': '49.5'}, {'id': 5204963281, 'qualifierId': 212, 'value': '19.2'}, {'id': 5204963275, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204963283, 'qualifierId': 213, 'value': '3.94'}, {'id': 5204963277, 'qualifierId': 140, 'value': '7.8'}];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;32mlngluiyi2g7cni4x9y0wk;Pass;;;;;;;;;;;19,2;3,94;7,8;;;49,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;7,8;49,5;;;;;;;;0;51;9;Carolina Core;3069;DC;1,0
2719205195;408;1;2;51;12;1zgjjyruyufrkh4xjvryqsb1i;1;8,3;48,4;2024-09-11T23:49:12.764Z;2024-09-11T23:49:16Z;[{'id': 5204963335, 'qualifierId': 212, 'value': '48.7'}, {'id': 5204963339, 'qualifierId': 1}, {'id': 5204963331, 'qualifierId': 140, 'value': '51.9'}, {'id': 5204963327, 'qualifierId': 157}, {'id': 5204963329, 'qualifierId': 56, 'value': 'Center'}, {'id': 5204963337, 'qualifierId': 213, 'value': '5.94'}, {'id': 5204963333, 'qualifierId': 141, 'value': '24.0'}];ekq7nzrsi7yf4wqi91dkmeaxh;O. Semmle;;;32mlngluiyi2g7cni4x9y0wk;Pass;;;;;;;;;;;48,7;5,94;51,9;;;24,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;51,9;24,0;;;;;;;;0;51;12;Carolina Core;3072;GK;1,0
2719205197;633;4;2;51;16;2nnef9tr9g7m2s6n873qif95g;1;46,9;75,8;2024-09-11T23:49:16.333Z;2024-09-11T23:56:16Z;[{'id': 5204963443, 'qualifierId': 13}, {'id': 5204963477, 'qualifierId': 233, 'value': '409'}, {'id': 5204963447, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204963449, 'qualifierId': 152}, {'id': 5204963451, 'qualifierId': 286}, {'id': 5204963445, 'qualifierId': 264}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;32mlngluiyi2g7cni4x9y0wk;Foul;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;409,0;;;;1,0;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;51;16;Philadelphia Union II;3076;DC;1,0
2719205219;409;4;2;51;16;1zgjjyruyufrkh4xjvryqsb1i;0;53,1;24,2;2024-09-11T23:49:16.334Z;2024-09-11T23:56:17Z;[{'id': 5204963455, 'qualifierId': 264}, {'id': 5204963459, 'qualifierId': 152}, {'id': 5204963485, 'qualifierId': 233, 'value': '633'}, {'id': 5204963457, 'qualifierId': 56, 'value': 'Center'}, {'id': 5204963461, 'qualifierId': 285}, {'id': 5204963453, 'qualifierId': 13}];ngmdu10fjli45jvddeljv8yc;M. Anderson;;;32mlngluiyi2g7cni4x9y0wk;Foul;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;633,0;;;;;1,0;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;;0;51;16;Carolina Core;3076;FW;1,0
2719205235;634;1;2;51;27;2nnef9tr9g7m2s6n873qif95g;1;42,2;70,6;2024-09-11T23:49:27.085Z;2024-09-11T23:49:29Z;[{'id': 5204963545, 'qualifierId': 140, 'value': '29.4'}, {'id': 5204963551, 'qualifierId': 213, 'value': '3.95'}, {'id': 5204963539, 'qualifierId': 5}, {'id': 5204963549, 'qualifierId': 212, 'value': '19.5'}, {'id': 5204963541, 'qualifierId': 152}, {'id': 5204963547, 'qualifierId': 141, 'value': '49.9'}, {'id': 5204963543, 'qualifierId': 56, 'value': 'Back'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;32mlngluiyi2g7cni4x9y0wk;Pass;;;;;;;;;;;19,5;3,95;29,4;;;49,9;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;29,4;49,9;;;;;;;;0;51;27;Philadelphia Union II;3087;DC;1,0
2719205239;635;1;2;51;29;2nnef9tr9g7m2s6n873qif95g;1;29,5;49,4;2024-09-11T23:49:29.580Z;2024-09-11T23:49:32Z;[{'id': 5204963571, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204963579, 'qualifierId': 213, 'value': '5.27'}, {'id': 5204963575, 'qualifierId': 141, 'value': '28.3'}, {'id': 5204963573, 'qualifierId': 140, 'value': '38.0'}, {'id': 5204963577, 'qualifierId': 212, 'value': '16.9'}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;32mlngluiyi2g7cni4x9y0wk;Pass;;;;;;;;;;;16,9;5,27;38,0;;;28,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;38,0;28,3;;;;;;;;0;51;29;Philadelphia Union II;3089;GK;1,0
2719205247;636;1;2;51;32;2nnef9tr9g7m2s6n873qif95g;1;37,6;26,8;2024-09-11T23:49:31.935Z;2024-09-11T23:49:34Z;[{'id': 5204963623, 'qualifierId': 56, 'value': 'Right'}, {'id': 5204963627, 'qualifierId': 141, 'value': '4.3'}, {'id': 5204963631, 'qualifierId': 213, 'value': '5.56'}, {'id': 5204963629, 'qualifierId': 212, 'value': '23.0'}, {'id': 5204963625, 'qualifierId': 140, 'value': '54.0'}];74x5zysb9qkyyxuha65102z56;D. Chica;;;32mlngluiyi2g7cni4x9y0wk;Pass;;;;;;;;;;;23,0;5,56;54,0;;;4,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;54,0;4,3;;;;;;;;0;51;32;Philadelphia Union II;3092;DC;1,0
2719205253;637;1;2;51;34;2nnef9tr9g7m2s6n873qif95g;1;54,2;4,3;2024-09-11T23:49:34Z;2024-09-11T23:49:36Z;[{'id': 5204963659, 'qualifierId': 213, 'value': '0.05'}, {'id': 5204963651, 'qualifierId': 56, 'value': 'Right'}, {'id': 5204963653, 'qualifierId': 140, 'value': '69.2'}, {'id': 5204963655, 'qualifierId': 141, 'value': '5.5'}, {'id': 5204963657, 'qualifierId': 212, 'value': '15.8'}];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;;;32mlngluiyi2g7cni4x9y0wk;Pass;;;;;;;;;;;15,8;0,05;69,2;;;5,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;69,2;5,5;;;;;;;;0;51;34;Philadelphia Union II;3094;DR;1,0
2719205255;638;61;2;51;36;2nnef9tr9g7m2s6n873qif95g;0;69,4;5,5;2024-09-11T23:49:36.430Z;2024-09-11T23:49:36Z;[{'id': 5204963663, 'qualifierId': 56, 'value': 'Right'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;32mlngluiyi2g7cni4x9y0wk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;51;36;Philadelphia Union II;3096;MR;1,0
2719205257;410;49;2;51;38;1zgjjyruyufrkh4xjvryqsb1i;1;21,3;90,8;2024-09-11T23:49:37.995Z;2024-09-11T23:49:38Z;[];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;32mlngluiyi2g7cni4x9y0wk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;;0;51;38;Carolina Core;3098;DC;1,0
2719205275;411;1;2;51;44;1zgjjyruyufrkh4xjvryqsb1i;0;14,4;96,2;2024-09-11T23:49:44.748Z;2024-09-11T23:49:45Z;[{'id': 5204963751, 'qualifierId': 213, 'value': '6.06'}, {'id': 5204963753, 'qualifierId': 1}, {'id': 5204963743, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204963741, 'qualifierId': 157}, {'id': 5204963749, 'qualifierId': 212, 'value': '1.8'}, {'id': 5204963747, 'qualifierId': 141, 'value': '95.6'}, {'id': 5204963745, 'qualifierId': 140, 'value': '16.1'}];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;32mlngluiyi2g7cni4x9y0wk;Pass;;;;;;;;;;;1,8;6,06;16,1;;;95,6;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;16,1;95,6;;;;;;;;0;51;44;Carolina Core;3104;DC;1,0
2719205285;639;61;2;51;45;2nnef9tr9g7m2s6n873qif95g;1;88,4;8,5;2024-09-11T23:49:45.186Z;2024-09-11T23:52:16Z;[{'id': 5204963813, 'qualifierId': 56, 'value': 'Right'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;32mlngluiyi2g7cni4x9y0wk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;51;45;Philadelphia Union II;3105;MR;1,0
2719205289;412;3;2;51;47;1zgjjyruyufrkh4xjvryqsb1i;0;25,6;95,0;2024-09-11T23:49:47.196Z;2024-09-11T23:52:50Z;[{'id': 5204965367, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204965369, 'qualifierId': 285}, {'id': 5204965425, 'qualifierId': 211}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;32mlngluiyi2g7cni4x9y0wk;Take On;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;;0;51;47;Carolina Core;3107;DC;1,0
2719205295;640;61;2;51;49;2nnef9tr9g7m2s6n873qif95g;1;73,2;10,0;2024-09-11T23:49:49.120Z;2024-09-11T23:52:30Z;[{'id': 5204963839, 'qualifierId': 56, 'value': 'Right'}];74x5zysb9qkyyxuha65102z56;D. Chica;;;32mlngluiyi2g7cni4x9y0wk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;51;49;Philadelphia Union II;3109;DC;1,0
2719205297;641;49;2;51;50;2nnef9tr9g7m2s6n873qif95g;1;74,7;6,7;2024-09-11T23:49:50.540Z;2024-09-11T23:49:50Z;[];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;;32mlngluiyi2g7cni4x9y0wk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;51;50;Philadelphia Union II;3110;MC;1,0
2719205315;642;1;2;51;51;2nnef9tr9g7m2s6n873qif95g;1;73,5;6,2;2024-09-11T23:49:51.088Z;2024-09-11T23:49:54Z;[{'id': 5204963931, 'qualifierId': 140, 'value': '67.2'}, {'id': 5204963935, 'qualifierId': 212, 'value': '6.7'}, {'id': 5204963933, 'qualifierId': 141, 'value': '4.3'}, {'id': 5204963937, 'qualifierId': 213, 'value': '3.33'}, {'id': 5204963929, 'qualifierId': 56, 'value': 'Right'}];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;;32mlngluiyi2g7cni4x9y0wk;Pass;;;;;;;;;;;6,7;3,33;67,2;;;4,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;67,2;4,3;;;;;;;;0;51;51;Philadelphia Union II;3111;MC;1,0
2719205299;413;83;2;51;52;1zgjjyruyufrkh4xjvryqsb1i;0;26,3;97,1;2024-09-11T23:49:51.980Z;2024-09-11T23:49:56Z;[{'id': 5204963963, 'qualifierId': 399, 'value': '3acyax22zfwdjw0cpgg4x7dre'}];993vihjmsn70q9w237fatzgbu;N. Pariano;;;32mlngluiyi2g7cni4x9y0wk;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;;0;51;52;Carolina Core;3112;DMC;1,0
2719205317;643;50;2;51;53;2nnef9tr9g7m2s6n873qif95g;1;68,2;3,7;2024-09-11T23:49:53.674Z;2024-09-12T00:38:29Z;[{'id': 5204963943, 'qualifierId': 56, 'value': 'Right'}, {'id': 5204963951, 'qualifierId': 233, 'value': '414'}, {'id': 5204963945, 'qualifierId': 286}];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;;;32mlngluiyi2g7cni4x9y0wk;Dispossessed;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;414,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;51;53;Philadelphia Union II;3113;DR;1,0
2719205309;414;7;2;51;53;1zgjjyruyufrkh4xjvryqsb1i;0;31,8;96,3;2024-09-11T23:49:53.675Z;2024-09-12T00:38:29Z;[{'id': 5204963901, 'qualifierId': 285}, {'id': 5204963947, 'qualifierId': 233, 'value': '643'}, {'id': 5204963899, 'qualifierId': 56, 'value': 'Back'}];9j3va21w5i9ypf8qmt4g1vggk;E. Davis;;;32mlngluiyi2g7cni4x9y0wk;Tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;643,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;;0;51;53;Carolina Core;3113;FW;1,0
2719205329;644;1;2;51;57;2nnef9tr9g7m2s6n873qif95g;1;65,5;6,1;2024-09-11T23:49:57.660Z;2024-09-11T23:49:59Z;[{'id': 5204964013, 'qualifierId': 141, 'value': '36.7'}, {'id': 5204964017, 'qualifierId': 213, 'value': '1.80'}, {'id': 5204964011, 'qualifierId': 140, 'value': '60.9'}, {'id': 5204964015, 'qualifierId': 212, 'value': '21.4'}, {'id': 5204964009, 'qualifierId': 56, 'value': 'Center'}];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;;;32mlngluiyi2g7cni4x9y0wk;Pass;;;;;;;;;;;21,4;1,8;60,9;;;36,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;60,9;36,7;;;;;;;;0;51;57;Philadelphia Union II;3117;DR;1,0
