id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_Resume;value_Involved;value_TeamPlayerFormation;value_TeamKit;value_Captain;value_JerseyNumber;value_TeamFormation;value_PlayerPosition;value_DirectionOfPlay;value_Length;value_KickOff;value_Zone;value_Angle;value_PassEndY;value_PassEndX;value_Chipped;value_SwitchOfPlay;value_LongBall;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Defensive;value_TakeOnSpace;value_Offensive;value_Launch;value_HeadPass;value_LayOff;value_TouchTypeControl;value_DeletedEventType;value_TouchTypeClearance;value_IntendedTackleTarget;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_TakeOnOvertake;value_OutSwinger;value_RightFooted;value_Cross;value_NextEventGoalKick;value_GoalKick;value_Low;value_PlayersCaughtOffside;value_Indirect;value_LowGkIntervention;value_KeeperThrow;value_BlockedPass;value_LeftFooted;value_InSwinger;value_Head;value_OutOfPlay;value_Defensive1V1;value_TouchTypePass;value_ThroughBall;value_RegularPlay;value_Assist;value_GkX;value_GoalmouthZ;value_GkYTimeOfGoal;value_GkY;value_GoalShotGameClock;value_IndividualPlay;value_FirstTouch;value_GkXTimeOfGoal;value_LowRight;value_GoalmouthY;value_Assisted;value_RelatedEventId;value_OutOfBoxCentre;value_GoalShotTimestamp;value_Tap;value_ShirtPull/Holding;value_OtherObstacle;value_CloseLeft;value_MediumGkIntervention;value_HighRight;value_High;value_PullBack;value_IntentionalAssist;value_CloseRight;value_BoxLeft;value_RecklessOffence;value_YellowCard;value_HighClaim;value_BlockedY;value_Blocked;value_BlockedX;value_NotAssisted;value_DefBlock;value_Review;value_LowCentre;value_HitBar;value_BigChance;value_BoxCentre;value_HitWoodwork;value_ParriedSafe;value_Hands;value_Standing;value_Left;value_Right;value_CornerTaken;value_CloseHigh;value_FromCorner;value_Diving;value_ParriedDanger;value_Dissent;value_Overrun;value_BlockedClearance;value_BoxRight;value_Minutes;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_Injury;value_LastLine;value_FlickOn;value_Straight;value_DrivenCross;value_HighGkIntervention;value_LowLeft;value_Weak;value_NotPastGoalLine;value_MisHit;value_Volley;value_OverArm;value_Shove/Push;value_NotVisible;value_HighLeft;value_Stooping;value_SmallBoxRight;value_Feet;value_Collected;value_TimeWasting;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2728404379;471;1;2;46;30;8o8m08he36u0j4w08aj2iodn8;1;24,6;37,6;2024-09-29T20:08:02.269Z;2024-09-29T20:08:05Z;[{'id': 5255232053, 'qualifierId': 155}, {'id': 5255232065, 'qualifierId': 1}, {'id': 5255232059, 'qualifierId': 141, 'value': '82.6'}, {'id': 5255232061, 'qualifierId': 212, 'value': '40.2'}, {'id': 5255232063, 'qualifierId': 213, 'value': '0.87'}, {'id': 5255232055, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255232057, 'qualifierId': 140, 'value': '49.4'}];12wcwqu2liyd0zv8ramcevh1w;P. Los;;;ew08ihuj1ikwwghnwohn43kk;Pass;;;;;;;;;;40,2;;;0,87;82,6;49,4;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;49,4;82,6;;;;;;;0;0;46;30;Columbus Crew II;2790;GK;1,0
2728404617;472;1;2;46;33;8o8m08he36u0j4w08aj2iodn8;1;50,1;86,9;2024-09-29T20:08:05.260Z;2024-09-29T20:08:17Z;[{'id': 5255233295, 'qualifierId': 56, 'value': 'Left'}, {'id': 5255233301, 'qualifierId': 212, 'value': '20.3'}, {'id': 5255233297, 'qualifierId': 140, 'value': '69.1'}, {'id': 5255233303, 'qualifierId': 213, 'value': '0.19'}, {'id': 5255233293, 'qualifierId': 3}, {'id': 5255233299, 'qualifierId': 141, 'value': '92.4'}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;ew08ihuj1ikwwghnwohn43kk;Pass;;;;;;;;;;20,3;;;0,19;92,4;69,1;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;69,1;92,4;;;;;;;0;0;46;33;Columbus Crew II;2793;DC;1,0
2728404649;473;3;2;46;43;8o8m08he36u0j4w08aj2iodn8;0;93,3;85,9;2024-09-29T20:08:15.437Z;2024-10-03T10:31:39Z;[{'id': 5262272773, 'qualifierId': 465}, {'id': 5255233427, 'qualifierId': 56, 'value': 'Left'}, {'id': 5255233439, 'qualifierId': 211}, {'id': 5255233429, 'qualifierId': 286}];9ii1zrimesdnqccy8dki8knx0;V. Hlyut;;;ew08ihuj1ikwwghnwohn43kk;Take On;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;0;0;46;43;Columbus Crew II;2803;Sub;1,0
2728407647;437;1;2;46;44;5b4ccd62yeeqdl2qk6jzsmjv8;1;2,8;14,7;2024-09-29T20:08:16.141Z;2024-09-29T20:10:58Z;[{'id': 5255248749, 'qualifierId': 213, 'value': '4.87'}, {'id': 5255248743, 'qualifierId': 140, 'value': '3.8'}, {'id': 5255248741, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255248747, 'qualifierId': 212, 'value': '6.7'}, {'id': 5255248745, 'qualifierId': 141, 'value': '4.9'}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;ew08ihuj1ikwwghnwohn43kk;Pass;;;;;;;;;;6,7;;;4,87;4,9;3,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;3,8;4,9;;;;;;;0;0;46;44;Chicago Fire II;2804;DMR;1,0
2728404709;414;1;2;46;49;5b4ccd62yeeqdl2qk6jzsmjv8;0;5,8;5,3;2024-09-29T20:08:21.202Z;2024-09-29T21:05:03Z;[{'id': 5255233697, 'qualifierId': 141, 'value': '7.7'}, {'id': 5255233701, 'qualifierId': 213, 'value': '2.27'}, {'id': 5255233699, 'qualifierId': 212, 'value': '2.1'}, {'id': 5255233695, 'qualifierId': 140, 'value': '4.5'}, {'id': 5255233693, 'qualifierId': 56, 'value': 'Back'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;ew08ihuj1ikwwghnwohn43kk;Pass;;;;;;;;;;2,1;;;2,27;7,7;4,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;4,5;7,7;;;;;;;0;0;46;49;Chicago Fire II;2809;MC;1,0
2728404699;474;61;2;46;50;8o8m08he36u0j4w08aj2iodn8;1;92,6;87,1;2024-09-29T20:08:21.980Z;2024-09-29T20:08:22Z;[{'id': 5255233643, 'qualifierId': 56, 'value': 'Left'}];9ii1zrimesdnqccy8dki8knx0;V. Hlyut;;;ew08ihuj1ikwwghnwohn43kk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;0;0;46;50;Columbus Crew II;2810;Sub;1,0
2728404753;415;1;2;46;53;5b4ccd62yeeqdl2qk6jzsmjv8;1;2,5;12,0;2024-09-29T20:08:24.922Z;2024-09-29T21:00:46Z;[{'id': 5255233929, 'qualifierId': 212, 'value': '8.2'}, {'id': 5255233927, 'qualifierId': 141, 'value': '2.0'}, {'id': 5255233931, 'qualifierId': 213, 'value': '5.30'}, {'id': 5255233923, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255233925, 'qualifierId': 140, 'value': '6.8'}];ej430my7aij4crwaycjsw0qhg;D. Randazzo;;;ew08ihuj1ikwwghnwohn43kk;Pass;;;;;;;;;;8,2;;;5,3;2,0;6,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;6,8;2,0;;;;;;;0;0;46;53;Chicago Fire II;2813;DC;1,0
2728404781;416;1;2;46;54;5b4ccd62yeeqdl2qk6jzsmjv8;1;6,8;4,7;2024-09-29T20:08:25.610Z;2024-09-29T21:00:44Z;[{'id': 5255234039, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255234041, 'qualifierId': 140, 'value': '12.2'}, {'id': 5255234043, 'qualifierId': 141, 'value': '14.3'}, {'id': 5255234047, 'qualifierId': 213, 'value': '0.86'}, {'id': 5255234045, 'qualifierId': 212, 'value': '8.6'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;ew08ihuj1ikwwghnwohn43kk;Pass;;;;;;;;;;8,6;;;0,86;14,3;12,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;12,2;14,3;;;;;;;0;0;46;54;Chicago Fire II;2814;MC;1,0
2728408973;442;50;2;46;54;5b4ccd62yeeqdl2qk6jzsmjv8;1;14,0;15,6;2024-09-29T20:08:26.563Z;2024-10-03T10:34:50Z;[{'id': 5255255433, 'qualifierId': 285}, {'id': 5255478279, 'qualifierId': 233, 'value': '868'}, {'id': 5255255431, 'qualifierId': 56, 'value': 'Back'}];dyv4gls8evw1fkei1zofev21g;T. Habroune;;;ew08ihuj1ikwwghnwohn43kk;Dispossessed;;;;;;;;;;;;;;;;;;;868,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;46;54;Chicago Fire II;2814;MC;1,0
2728448495;868;7;2;46;55;8o8m08he36u0j4w08aj2iodn8;1;86,0;84,4;2024-09-29T20:08:26.564Z;2024-10-03T10:33:11Z;[{'id': 5255478257, 'qualifierId': 286}, {'id': 5255478265, 'qualifierId': 233, 'value': '442'}, {'id': 5255478255, 'qualifierId': 56, 'value': 'Left'}, {'id': 5262273491, 'qualifierId': 384}];5ehbz7f56cmfamc29fnk3yuax;L. Prpa;;;ew08ihuj1ikwwghnwohn43kk;Tackle;;;;;;;;;;;;;;;;;;;442,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;0;0;46;55;Columbus Crew II;2815;MC;1,0
2728404789;475;49;2;46;56;8o8m08he36u0j4w08aj2iodn8;1;85,4;84,5;2024-09-29T20:08:27.629Z;2024-09-29T20:08:27Z;[];9ii1zrimesdnqccy8dki8knx0;V. Hlyut;;;ew08ihuj1ikwwghnwohn43kk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;0;0;46;56;Columbus Crew II;2816;Sub;1,0
2728404839;476;1;2;46;57;8o8m08he36u0j4w08aj2iodn8;1;85,5;84,5;2024-09-29T20:08:29.077Z;2024-10-03T10:34:41Z;[{'id': 5255234315, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255234317, 'qualifierId': 140, 'value': '78.2'}, {'id': 5255234321, 'qualifierId': 212, 'value': '14.7'}, {'id': 5255234323, 'qualifierId': 213, 'value': '4.16'}, {'id': 5255234319, 'qualifierId': 141, 'value': '66.1'}];9ii1zrimesdnqccy8dki8knx0;V. Hlyut;;;ew08ihuj1ikwwghnwohn43kk;Pass;;;;;;;;;;14,7;;;4,16;66,1;78,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;78,2;66,1;;;;;;;0;0;46;57;Columbus Crew II;2817;Sub;1,0
2728404849;477;3;2;46;59;8o8m08he36u0j4w08aj2iodn8;0;77,1;65,9;2024-09-29T20:08:30.908Z;2024-10-03T10:33:22Z;[{'id': 5262273637, 'qualifierId': 465}, {'id': 5255234365, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255234699, 'qualifierId': 233, 'value': '417'}, {'id': 5255234367, 'qualifierId': 286}];38p90lsdc5iv1jvjbhiinv6ne;J. Casas;;;ew08ihuj1ikwwghnwohn43kk;Take On;;;;;;;;;;;;;;;;;;;417,0;;;;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;0;0;46;59;Columbus Crew II;2819;MC;1,0
2728404903;417;7;2;46;59;5b4ccd62yeeqdl2qk6jzsmjv8;1;22,9;34,1;2024-09-29T20:08:30.909Z;2024-10-03T10:33:26Z;[{'id': 5255234609, 'qualifierId': 285}, {'id': 5255234673, 'qualifierId': 233, 'value': '477'}, {'id': 5255234607, 'qualifierId': 56, 'value': 'Back'}, {'id': 5262273675, 'qualifierId': 383}];ej430my7aij4crwaycjsw0qhg;D. Randazzo;;;ew08ihuj1ikwwghnwohn43kk;Tackle;;;;;;;;;;;;;;;;;;;477,0;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;46;59;Chicago Fire II;2819;DC;1,0
2729688311;875;61;2;46;59;8o8m08he36u0j4w08aj2iodn8;0;79,3;60,8;2024-09-29T20:08:31.064Z;2024-10-03T10:35:50Z;[{'id': 5262274861, 'qualifierId': 56, 'value': 'Center'}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;ew08ihuj1ikwwghnwohn43kk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;0;0;46;59;Columbus Crew II;2819;FW;1,0
2728404957;478;1;2;47;0;8o8m08he36u0j4w08aj2iodn8;0;78,3;66,1;2024-09-29T20:08:31.725Z;2024-09-29T21:07:02Z;[{'id': 5255234919, 'qualifierId': 140, 'value': '72.1'}, {'id': 5255234917, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255234925, 'qualifierId': 213, 'value': '3.14'}, {'id': 5255234923, 'qualifierId': 212, 'value': '6.5'}, {'id': 5255234921, 'qualifierId': 141, 'value': '66.1'}];38p90lsdc5iv1jvjbhiinv6ne;J. Casas;;;ew08ihuj1ikwwghnwohn43kk;Pass;;;;;;;;;;6,5;;;3,14;66,1;72,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;72,1;66,1;;;;;;;0;0;47;0;Columbus Crew II;2820;MC;1,0
2728404963;479;43;2;47;2;8o8m08he36u0j4w08aj2iodn8;1;0,0;0,0;2024-09-29T20:08:33.872Z;2024-09-29T21:06:00Z;[{'id': 5255234961, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255505951, 'qualifierId': 144, 'value': '61'}];38p90lsdc5iv1jvjbhiinv6ne;J. Casas;;;ew08ihuj1ikwwghnwohn43kk;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;0;0;47;2;Columbus Crew II;2822;MC;1,0
2728404911;418;49;2;47;2;5b4ccd62yeeqdl2qk6jzsmjv8;1;31,0;37,6;2024-09-29T20:08:34.139Z;2024-09-29T20:08:34Z;[];e1jku8gmpckc900s9y6z1gn4k;A. Mohand;;;ew08ihuj1ikwwghnwohn43kk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;47;2;Chicago Fire II;2822;Sub;1,0
2728405021;419;1;2;47;7;5b4ccd62yeeqdl2qk6jzsmjv8;0;66,2;49,6;2024-09-29T20:08:39.499Z;2024-09-29T20:08:39Z;[{'id': 5255235245, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255235251, 'qualifierId': 212, 'value': '10.7'}, {'id': 5255235249, 'qualifierId': 141, 'value': '62.1'}, {'id': 5255235253, 'qualifierId': 213, 'value': '0.92'}, {'id': 5255235247, 'qualifierId': 140, 'value': '72.4'}];e1jku8gmpckc900s9y6z1gn4k;A. Mohand;;;ew08ihuj1ikwwghnwohn43kk;Pass;;;;;;;;;;10,7;;;0,92;62,1;72,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;72,4;62,1;;;;;;;0;0;47;7;Chicago Fire II;2827;Sub;1,0
2728405095;480;8;2;47;11;8o8m08he36u0j4w08aj2iodn8;1;28,7;40,0;2024-09-29T20:08:43.038Z;2024-10-03T10:36:47Z;[{'id': 5262275407, 'qualifierId': 385}, {'id': 5255235643, 'qualifierId': 56, 'value': 'Back'}, {'id': 5262275401, 'qualifierId': 14}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;ew08ihuj1ikwwghnwohn43kk;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;0;0;47;11;Columbus Crew II;2831;DL;1,0
2728405133;481;4;2;47;14;8o8m08he36u0j4w08aj2iodn8;1;35,4;47,5;2024-09-29T20:08:45.581Z;2024-10-03T10:37:28Z;[{'id': 5255235959, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255236267, 'qualifierId': 233, 'value': '420'}, {'id': 5255235965, 'qualifierId': 286}, {'id': 5255235957, 'qualifierId': 13}, {'id': 5262275865, 'qualifierId': 295}, {'id': 5255235961, 'qualifierId': 152}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;ew08ihuj1ikwwghnwohn43kk;Foul;;;;;;;;;;;;;;;;;;;420,0;;;;;1,0;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;0;0;47;14;Columbus Crew II;2834;FWR;1,0
2728405197;420;4;2;47;14;5b4ccd62yeeqdl2qk6jzsmjv8;0;64,6;52,5;2024-09-29T20:08:45.582Z;2024-10-03T10:37:20Z;[{'id': 5255236245, 'qualifierId': 13}, {'id': 5255236251, 'qualifierId': 152}, {'id': 5255236311, 'qualifierId': 233, 'value': '481'}, {'id': 5255236255, 'qualifierId': 285}, {'id': 5262275797, 'qualifierId': 295}, {'id': 5255236249, 'qualifierId': 56, 'value': 'Center'}];e1jku8gmpckc900s9y6z1gn4k;A. Mohand;;;ew08ihuj1ikwwghnwohn43kk;Foul;;;;;;;;;;;;;;;;;;;481,0;;;1,0;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;47;14;Chicago Fire II;2834;Sub;1,0
2728405739;482;1;2;47;42;8o8m08he36u0j4w08aj2iodn8;1;34,8;55,5;2024-09-29T20:09:14.014Z;2024-09-29T20:09:17Z;[{'id': 5255238945, 'qualifierId': 140, 'value': '34.5'}, {'id': 5255238953, 'qualifierId': 213, 'value': '4.69'}, {'id': 5255238947, 'qualifierId': 141, 'value': '36.7'}, {'id': 5255238941, 'qualifierId': 152}, {'id': 5255238943, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255238949, 'qualifierId': 212, 'value': '12.8'}, {'id': 5255238939, 'qualifierId': 5}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;ew08ihuj1ikwwghnwohn43kk;Pass;;;;;;;;;;12,8;;;4,69;36,7;34,5;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;34,5;36,7;;;;;;;0;0;47;42;Columbus Crew II;2862;DC;1,0
2728405783;483;1;2;47;46;8o8m08he36u0j4w08aj2iodn8;1;35,8;33,6;2024-09-29T20:09:17.694Z;2024-09-29T20:09:20Z;[{'id': 5255239165, 'qualifierId': 140, 'value': '57.1'}, {'id': 5255239163, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255239171, 'qualifierId': 213, 'value': '6.08'}, {'id': 5255239167, 'qualifierId': 141, 'value': '26.7'}, {'id': 5255239169, 'qualifierId': 212, 'value': '22.9'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;ew08ihuj1ikwwghnwohn43kk;Pass;;;;;;;;;;22,9;;;6,08;26,7;57,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;57,1;26,7;;;;;;;0;0;47;46;Columbus Crew II;2866;DL;1,0
2728405809;484;1;2;47;48;8o8m08he36u0j4w08aj2iodn8;0;57,1;26,8;2024-09-29T20:09:20.046Z;2024-09-29T20:09:22Z;[{'id': 5255239289, 'qualifierId': 168}, {'id': 5255239295, 'qualifierId': 140, 'value': '73.7'}, {'id': 5255239293, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255239301, 'qualifierId': 213, 'value': '0.09'}, {'id': 5255239297, 'qualifierId': 141, 'value': '29.1'}, {'id': 5255239299, 'qualifierId': 212, 'value': '17.5'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;ew08ihuj1ikwwghnwohn43kk;Pass;;;;;;;;;;17,5;;;0,09;29,1;73,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;73,7;29,1;;;;;;;0;0;47;48;Columbus Crew II;2868;FWR;1,0
2728405843;421;49;2;47;51;5b4ccd62yeeqdl2qk6jzsmjv8;1;28,8;76,3;2024-09-29T20:09:22.875Z;2024-09-29T20:09:23Z;[];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;;ew08ihuj1ikwwghnwohn43kk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;47;51;Chicago Fire II;2871;DC;1,0
