id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_TeamPlayerFormation;value_Resume;value_Captain;value_TeamKit;value_Involved;value_JerseyNumber;value_PlayerPosition;value_TeamFormation;value_DirectionOfPlay;value_PassEndY;value_KickOff;value_Zone;value_Angle;value_PassEndX;value_Length;value_LayOff;value_TouchTypePass;value_LongBall;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Defensive;value_Offensive;value_TakeOnOvertake;value_OutSwinger;value_Chipped;value_RightFooted;value_Cross;value_RegularPlay;value_IntentionalAssist;value_HeadPass;value_Assist;value_BigChance;value_LowCentre;value_SmallBoxCentre;value_GoalmouthY;value_GkY;value_GkXTimeOfGoal;value_Assisted;value_GoalmouthZ;value_RelatedEventId;value_FirstTouch;value_GoalShotGameClock;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_GkX;value_Launch;value_SwitchOfPlay;value_IntendedTackleTarget;value_OverhitCross;value_LeftFooted;value_BlockedPass;value_BlockedCross;value_Defensive1V1;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_Volley;value_Left;value_BoxCentre;value_NextEventGoalKick;value_GoalKick;value_Low;value_TakeOnSpace;value_TouchTypeControl;value_DeletedEventType;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_BlockedX;value_Blocked;value_BlockedY;value_IndividualPlay;value_DefBlock;value_HighCentre;value_Head;value_Reaching;value_HighGkIntervention;value_Collected;value_Hands;value_LowLeft;value_InSwinger;value_OutOfPlay;value_TouchTypeClearance;value_PullBack;value_BoxLeft;value_LowRight;value_ParriedDanger;value_LowGkIntervention;value_Diving;value_Right;value_CornerTaken;value_High;value_FromCorner;value_OutOfBoxCentre;value_NotAssisted;value_LeadingToGoal;value_RelatedError1Id;value_Shove/Push;value_Overrun;value_MediumGkIntervention;value_KeeperThrow;value_SixYardBlocked;value_SmallBoxRight;value_Stooping;value_ParriedSafe;value_BoxRight;value_HighLeft;value_Deflection;value_FlickOn;value_ThroughBall;value_CloseRight;value_SetPiece;value_Standing;value_OverArm;value_Minutes;value_GkStart;value_YellowCard;value_RecklessOffence;value_HighRight;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_Dissent;value_Straight;value_DrivenCross;value_ShirtPull/Holding;value_HighClaim;value_FastBreak;value_TacticalFoul;value_GkKickFromHands;value_Unchallenged;value_Handball;value_GameEnd;value_GoesToPenalties;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_KeeperTouched;value_Saved;value_Argument;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2706851473;406;1;1;47;42;d0c07im4a6oj8qa7f1zlt3pqs;1;30,4;53,4;2024-08-09T03:51:26.364Z;2024-08-09T03:51:28Z;[{'id': 5136983297, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136983305, 'qualifierId': 213, 'value': '1.47'}, {'id': 5136983303, 'qualifierId': 212, 'value': '11.7'}, {'id': 5136983301, 'qualifierId': 141, 'value': '70.5'}, {'id': 5136983299, 'qualifierId': 140, 'value': '31.5'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;ekfcrbrsaceshpap8nvuikfmc;Pass;;;;;;;;;;70,5;;;1,47;31,5;11,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;31,5;70,5;;;;;;;;0;47;42;Portland Timbers II;2862;MC;1,0
2706851483;407;1;1;47;43;d0c07im4a6oj8qa7f1zlt3pqs;1;34,1;70,0;2024-08-09T03:51:28.092Z;2024-08-09T03:51:31Z;[{'id': 5136983357, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136983361, 'qualifierId': 141, 'value': '31.8'}, {'id': 5136983365, 'qualifierId': 213, 'value': '4.58'}, {'id': 5136983363, 'qualifierId': 212, 'value': '26.2'}, {'id': 5136983359, 'qualifierId': 140, 'value': '30.8'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;ekfcrbrsaceshpap8nvuikfmc;Pass;;;;;;;;;;31,8;;;4,58;30,8;26,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;30,8;31,8;;;;;;;;0;47;43;Portland Timbers II;2863;DC;1,0
2706851489;408;1;1;47;47;d0c07im4a6oj8qa7f1zlt3pqs;1;30,4;31,6;2024-08-09T03:51:31.284Z;2024-08-09T03:51:35Z;[{'id': 5136983395, 'qualifierId': 140, 'value': '55.5'}, {'id': 5136983401, 'qualifierId': 213, 'value': '5.79'}, {'id': 5136983397, 'qualifierId': 141, 'value': '10.9'}, {'id': 5136983393, 'qualifierId': 56, 'value': 'Right'}, {'id': 5136983399, 'qualifierId': 212, 'value': '29.9'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;ekfcrbrsaceshpap8nvuikfmc;Pass;;;;;;;;;;10,9;;;5,79;55,5;29,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;55,5;10,9;;;;;;;;0;47;47;Portland Timbers II;2867;DL;1,0
2706851493;409;1;1;47;51;d0c07im4a6oj8qa7f1zlt3pqs;1;55,4;7,9;2024-08-09T03:51:35.692Z;2024-08-09T03:51:40Z;[{'id': 5136983421, 'qualifierId': 141, 'value': '20.0'}, {'id': 5136983417, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136983419, 'qualifierId': 140, 'value': '36.1'}, {'id': 5136983423, 'qualifierId': 212, 'value': '21.9'}, {'id': 5136983425, 'qualifierId': 213, 'value': '2.76'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;ekfcrbrsaceshpap8nvuikfmc;Pass;;;;;;;;;;20,0;;;2,76;36,1;21,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;36,1;20,0;;;;;;;;0;47;51;Portland Timbers II;2871;DR;1,0
2706851497;410;1;1;47;56;d0c07im4a6oj8qa7f1zlt3pqs;1;39,8;28,2;2024-08-09T03:51:40.764Z;2024-08-09T03:51:45Z;[{'id': 5136983453, 'qualifierId': 212, 'value': '49.6'}, {'id': 5136983445, 'qualifierId': 196}, {'id': 5136983447, 'qualifierId': 56, 'value': 'Left'}, {'id': 5136983449, 'qualifierId': 140, 'value': '55.9'}, {'id': 5136983455, 'qualifierId': 213, 'value': '1.22'}, {'id': 5136983443, 'qualifierId': 155}, {'id': 5136983457, 'qualifierId': 1}, {'id': 5136983451, 'qualifierId': 141, 'value': '96.8'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;ekfcrbrsaceshpap8nvuikfmc;Pass;;;;;;;;;;96,8;;;1,22;55,9;49,6;;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;55,9;96,8;;;;;;;;0;47;56;Portland Timbers II;2876;DL;1,0
2706851499;411;3;1;48;0;d0c07im4a6oj8qa7f1zlt3pqs;0;56,0;96,2;2024-08-09T03:51:44.948Z;2024-08-13T20:23:49Z;[{'id': 5136983477, 'qualifierId': 233, 'value': '381'}, {'id': 5136983461, 'qualifierId': 56, 'value': 'Left'}, {'id': 5136983463, 'qualifierId': 286}, {'id': 5147598743, 'qualifierId': 464}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;ekfcrbrsaceshpap8nvuikfmc;Take On;;;;;;;;;;;;;;;;;;;;381,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;48;0;Portland Timbers II;2880;DC;1,0
2706851501;381;7;1;48;0;5ou8b446l1sl8frblkz3xi17g;1;44,0;3,8;2024-08-09T03:51:44.949Z;2024-08-13T20:23:51Z;[{'id': 5136983469, 'qualifierId': 285}, {'id': 5136983471, 'qualifierId': 233, 'value': '411'}, {'id': 5136983465, 'qualifierId': 167}, {'id': 5136983467, 'qualifierId': 56, 'value': 'Back'}, {'id': 5147599049, 'qualifierId': 385}];e076q290ab1o6qz9vthl2c0a2;H. Neville;;;ekfcrbrsaceshpap8nvuikfmc;Tackle;;;;;;;;;;;;;;;;;;;;411,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;48;0;Austin II;2880;DMR;1,0
2706851509;382;5;1;48;1;5ou8b446l1sl8frblkz3xi17g;0;43,4;-1,4;2024-08-09T03:51:46.208Z;2024-08-09T05:33:35Z;[{'id': 5136983513, 'qualifierId': 347}, {'id': 5136983613, 'qualifierId': 233, 'value': '412'}, {'id': 5136983511, 'qualifierId': 56, 'value': 'Back'}];e076q290ab1o6qz9vthl2c0a2;H. Neville;;;ekfcrbrsaceshpap8nvuikfmc;Out;;;;;;;;;;;;;;;;;;;1,0;412,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;48;1;Austin II;2881;DMR;1,0
2706851529;412;5;1;48;1;d0c07im4a6oj8qa7f1zlt3pqs;1;56,6;101,4;2024-08-09T03:51:46.208Z;2024-08-09T05:33:35Z;[{'id': 5136983609, 'qualifierId': 233, 'value': '382'}, {'id': 5136983601, 'qualifierId': 347}, {'id': 5136983599, 'qualifierId': 56, 'value': 'Left'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;ekfcrbrsaceshpap8nvuikfmc;Out;;;;;;;;;;;;;;;;;;;1,0;382,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;48;1;Portland Timbers II;2881;DC;1,0
2706851527;384;30;1;48;6;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-08-09T03:51:50.408Z;2024-08-09T03:51:53Z;[{'id': 5136983583, 'qualifierId': 57, 'value': '0'}];;;;;ekfcrbrsaceshpap8nvuikfmc;End;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;48;6;Austin II;2886;;
2706851531;413;30;1;48;6;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-08-09T03:51:50.408Z;2024-08-09T03:51:54Z;[{'id': 5136983607, 'qualifierId': 57, 'value': '0'}];;;;;ekfcrbrsaceshpap8nvuikfmc;End;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;48;6;Portland Timbers II;2886;;
2706852311;427;18;2;45;0;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-08-09T04:07:39.049Z;2024-08-09T04:08:32Z;[{'id': 5136989029, 'qualifierId': 59, 'value': '30'}, {'id': 5136989025, 'qualifierId': 42}, {'id': 5136989051, 'qualifierId': 55, 'value': '428'}, {'id': 5136989027, 'qualifierId': 44, 'value': 'Midfielder'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;ekfcrbrsaceshpap8nvuikfmc;Player off;;;;;;30,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;428,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;428,0;ov91zkisppven9tp72gfbjf8;;0;45;0;Portland Timbers II;2700;MC;1,0
2706852313;428;19;2;45;0;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-08-09T04:07:39.050Z;2024-08-09T06:45:26Z;[{'id': 5136989043, 'qualifierId': 293, 'value': '2'}, {'id': 5136989037, 'qualifierId': 145, 'value': '8'}, {'id': 5136989033, 'qualifierId': 42}, {'id': 5136989045, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5136989039, 'qualifierId': 59, 'value': '18'}, {'id': 5136989041, 'qualifierId': 292, 'value': '6'}, {'id': 5136989047, 'qualifierId': 55, 'value': '427'}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;ekfcrbrsaceshpap8nvuikfmc;Player on;;;;;;18,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;2,0;8,0;6,0;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;427,0;7m5wyvhq876dyap45egqs2tjo;;0;45;0;Portland Timbers II;2700;Sub;1,0
2706852251;388;32;2;45;0;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-08-09T04:07:49.049Z;2024-08-13T16:06:28Z;[{'id': 5136988647, 'qualifierId': 127, 'value': 'Left to Right'}];;;;;ekfcrbrsaceshpap8nvuikfmc;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;45;0;Austin II;2700;;
2706852249;416;32;2;45;0;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-08-09T04:07:49.049Z;2024-08-09T04:07:49Z;[{'id': 5136988645, 'qualifierId': 127, 'value': 'Right to Left'}];;;;;ekfcrbrsaceshpap8nvuikfmc;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;45;0;Portland Timbers II;2700;;
2706852253;417;1;2;45;0;d0c07im4a6oj8qa7f1zlt3pqs;1;49,9;50,1;2024-08-09T04:07:49.050Z;2024-08-09T04:07:53Z;[{'id': 5136988679, 'qualifierId': 279, 'value': 'S'}, {'id': 5136988673, 'qualifierId': 141, 'value': '48.7'}, {'id': 5136988669, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136988675, 'qualifierId': 212, 'value': '16.4'}, {'id': 5136988671, 'qualifierId': 140, 'value': '34.3'}, {'id': 5136988677, 'qualifierId': 213, 'value': '3.20'}];elvrjpt1jlko4henaqvfid7o4;M. Burton;;;ekfcrbrsaceshpap8nvuikfmc;Pass;;;;;;;;;;48,7;;;3,2;34,3;16,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;34,3;48,7;;;;;;;;0;45;0;Portland Timbers II;2700;FW;1,0
2706852255;418;1;2;45;3;d0c07im4a6oj8qa7f1zlt3pqs;1;32,9;47,9;2024-08-09T04:07:52.773Z;2024-08-09T04:07:54Z;[{'id': 5136988689, 'qualifierId': 212, 'value': '14.7'}, {'id': 5136988691, 'qualifierId': 213, 'value': '4.19'}, {'id': 5136988683, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136988685, 'qualifierId': 140, 'value': '25.9'}, {'id': 5136988687, 'qualifierId': 141, 'value': '29.2'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;ekfcrbrsaceshpap8nvuikfmc;Pass;;;;;;;;;;29,2;;;4,19;25,9;14,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;25,9;29,2;;;;;;;;0;45;3;Portland Timbers II;2703;MC;1,0
2706852261;419;1;2;45;5;d0c07im4a6oj8qa7f1zlt3pqs;1;25,9;29,2;2024-08-09T04:07:54.546Z;2024-08-09T04:07:57Z;[{'id': 5136988747, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136988751, 'qualifierId': 141, 'value': '63.6'}, {'id': 5136988755, 'qualifierId': 213, 'value': '1.75'}, {'id': 5136988753, 'qualifierId': 212, 'value': '23.8'}, {'id': 5136988749, 'qualifierId': 140, 'value': '21.9'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;ekfcrbrsaceshpap8nvuikfmc;Pass;;;;;;;;;;63,6;;;1,75;21,9;23,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;21,9;63,6;;;;;;;;0;45;5;Portland Timbers II;2705;DL;1,0
2706852267;420;1;2;45;8;d0c07im4a6oj8qa7f1zlt3pqs;1;24,1;65,5;2024-08-09T04:07:57.735Z;2024-08-09T04:08:02Z;[{'id': 5136988773, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136988779, 'qualifierId': 212, 'value': '22.5'}, {'id': 5136988777, 'qualifierId': 141, 'value': '32.5'}, {'id': 5136988781, 'qualifierId': 213, 'value': '4.80'}, {'id': 5136988775, 'qualifierId': 140, 'value': '26.0'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;ekfcrbrsaceshpap8nvuikfmc;Pass;;;;;;;;;;32,5;;;4,8;26,0;22,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;26,0;32,5;;;;;;;;0;45;8;Portland Timbers II;2708;DC;1,0
2706852271;421;1;2;45;13;d0c07im4a6oj8qa7f1zlt3pqs;1;31,8;34,9;2024-08-09T04:08:02.679Z;2024-08-09T04:08:05Z;[{'id': 5136988799, 'qualifierId': 140, 'value': '26.2'}, {'id': 5136988801, 'qualifierId': 141, 'value': '64.0'}, {'id': 5136988805, 'qualifierId': 213, 'value': '1.86'}, {'id': 5136988797, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136988803, 'qualifierId': 212, 'value': '20.6'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;ekfcrbrsaceshpap8nvuikfmc;Pass;;;;;;;;;;64,0;;;1,86;26,2;20,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;26,2;64,0;;;;;;;;0;45;13;Portland Timbers II;2713;DL;1,0
2706852277;422;1;2;45;16;d0c07im4a6oj8qa7f1zlt3pqs;1;26,4;64,9;2024-08-09T04:08:05.095Z;2024-08-09T04:08:09Z;[{'id': 5136988841, 'qualifierId': 141, 'value': '87.1'}, {'id': 5136988837, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136988843, 'qualifierId': 212, 'value': '16.4'}, {'id': 5136988839, 'qualifierId': 140, 'value': '32.6'}, {'id': 5136988845, 'qualifierId': 213, 'value': '1.16'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;ekfcrbrsaceshpap8nvuikfmc;Pass;;;;;;;;;;87,1;;;1,16;32,6;16,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;32,6;87,1;;;;;;;;0;45;16;Portland Timbers II;2716;DC;1,0
2706852281;423;1;2;45;20;d0c07im4a6oj8qa7f1zlt3pqs;1;33,5;87,2;2024-08-09T04:08:09.383Z;2024-08-09T04:08:11Z;[{'id': 5136988871, 'qualifierId': 213, 'value': '3.66'}, {'id': 5136988869, 'qualifierId': 212, 'value': '22.2'}, {'id': 5136988863, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136988867, 'qualifierId': 141, 'value': '70.9'}, {'id': 5136988865, 'qualifierId': 140, 'value': '15.2'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;ekfcrbrsaceshpap8nvuikfmc;Pass;;;;;;;;;;70,9;;;3,66;15,2;22,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;15,2;70,9;;;;;;;;0;45;20;Portland Timbers II;2720;DC;1,0
2706852283;424;1;2;45;21;d0c07im4a6oj8qa7f1zlt3pqs;1;15,2;70,9;2024-08-09T04:08:10.895Z;2024-08-09T04:08:14Z;[{'id': 5136988879, 'qualifierId': 141, 'value': '50.7'}, {'id': 5136988883, 'qualifierId': 213, 'value': '3.99'}, {'id': 5136988875, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136988881, 'qualifierId': 212, 'value': '18.4'}, {'id': 5136988877, 'qualifierId': 140, 'value': '3.6'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;ekfcrbrsaceshpap8nvuikfmc;Pass;;;;;;;;;;50,7;;;3,99;3,6;18,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;3,6;50,7;;;;;;;;0;45;21;Portland Timbers II;2721;DC;1,0
2706852287;425;1;2;45;25;d0c07im4a6oj8qa7f1zlt3pqs;1;3,6;50,7;2024-08-09T04:08:14.735Z;2024-08-09T04:08:16Z;[{'id': 5136988893, 'qualifierId': 140, 'value': '23.6'}, {'id': 5136988899, 'qualifierId': 213, 'value': '5.31'}, {'id': 5136988897, 'qualifierId': 212, 'value': '37.3'}, {'id': 5136988901, 'qualifierId': 1}, {'id': 5136988889, 'qualifierId': 155}, {'id': 5136988891, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136988895, 'qualifierId': 141, 'value': '5.3'}];81a5mbcfvbxke0w3cbq65ld2i;M. Alstrup;;;ekfcrbrsaceshpap8nvuikfmc;Pass;;;;;;;;;;5,3;;;5,31;23,6;37,3;;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;23,6;5,3;;;;;;;;0;45;25;Portland Timbers II;2725;GK;1,0
2706852291;426;1;2;45;27;d0c07im4a6oj8qa7f1zlt3pqs;0;23,7;4,7;2024-08-09T04:08:16.702Z;2024-08-09T04:08:17Z;[{'id': 5136988909, 'qualifierId': 140, 'value': '29.5'}, {'id': 5136988913, 'qualifierId': 212, 'value': '9.3'}, {'id': 5136988915, 'qualifierId': 213, 'value': '0.86'}, {'id': 5136988905, 'qualifierId': 3}, {'id': 5136988911, 'qualifierId': 141, 'value': '15.0'}, {'id': 5136988907, 'qualifierId': 56, 'value': 'Back'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;ekfcrbrsaceshpap8nvuikfmc;Pass;;;;;;;;;;15,0;;;0,86;29,5;9,3;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;29,5;15,0;;;;;;;;0;45;27;Portland Timbers II;2727;DR;1,0
