id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_TeamKit;value_TeamPlayerFormation;value_Resume;value_Captain;value_JerseyNumber;value_Involved;value_PlayerPosition;value_DirectionOfPlay;value_PassEndX;value_PassEndY;value_Zone;value_Angle;value_Length;value_KickOff;value_LongBall;value_Launch;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Defensive;value_TakeOnOvertake;value_TouchTypeClearance;value_Offensive;value_OutOfPlay;value_IntendedTackleTarget;value_TouchTypePass;value_Chipped;value_RightFooted;value_OutSwinger;value_Cross;value_Head;value_HeadPass;value_SwitchOfPlay;value_DeletedEventType;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_RelatedEventId;value_RecklessOffence;value_YellowCard;value_NotVisible;value_ShirtPull/Holding;value_LayOff;value_TakeOnSpace;value_BlockedPass;value_IntentionalAssist;value_Assist;value_GoalmouthY;value_GkX;value_GoalmouthZ;value_Blocked;value_GkY;value_BlockedY;value_BlockedX;value_LowRight;value_RegularPlay;value_SixYardBlocked;value_FirstTouch;value_Assisted;value_BoxCentre;value_DefBlock;value_LeftFooted;value_LastLine;value_FastBreak;value_NotAssisted;value_ParriedSafe;value_LowGkIntervention;value_Hands;value_Diving;value_Right;value_Left;value_CornerTaken;value_FromCorner;value_IndividualPlay;value_BoxLeft;value_LowCentre;value_BlockedCross;value_InSwinger;value_NextEventGoalKick;value_GoalKick;value_Low;value_Defensive1V1;value_Shove/Push;value_KeeperThrow;value_VideoCoverageLost;value_TouchTypeControl;value_OutOfBoxCentre;value_CloseRight;value_BigChance;value_SetPiece;value_Overrun;value_FlickOn;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_HighCentre;value_GkYTimeOfGoal;value_GoalShotGameClock;value_LowLeft;value_Collected;value_PlayersCaughtOffside;value_Indirect;value_HighGkIntervention;value_Minutes;value_EndType;value_Standing;value_MediumGkIntervention;value_OtherObstacle;value_Deflection;value_Weak;value_Feet;value_ThroughBall;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_DrivenCross;value_Straight;value_InjuredPlayerId;value_Injury;value_SwerveLeft;value_FollowsShotRebound;value_GoalDisallowed;value_PullBack;value_ParriedDanger;value_RedCard;value_SeriousFoul;value_FloatedCross;value_MisHit;value_HighRight;value_HighLeft;value_NotPastGoalLine;value_CloseLeft;value_35Right;value_GkHoof;value_BoxRight;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2700351137;111;1;1;11;28;7pmw399vh2v44cjle4fkklp1w;1;42,8;54,9;2024-07-12T00:17:41.383Z;2024-07-12T00:17:45Z;[{'id': 5100965933, 'qualifierId': 56, 'value': 'Center'}, {'id': 5100965935, 'qualifierId': 140, 'value': '55.0'}, {'id': 5100965939, 'qualifierId': 212, 'value': '13.0'}, {'id': 5100965937, 'qualifierId': 141, 'value': '58.1'}, {'id': 5100965941, 'qualifierId': 213, 'value': '0.17'}];bfsjxpmiflhdz2162ulqlo0lw;J. Valverde;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;55,0;58,1;;0,17;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;55,0;58,1;;;;;;;0;0;11;28;Austin II;688;MC;1,0
2700351141;112;1;1;11;32;7pmw399vh2v44cjle4fkklp1w;1;63,1;67,5;2024-07-12T00:17:45.575Z;2024-07-16T03:14:54Z;[{'id': 5100965959, 'qualifierId': 56, 'value': 'Left'}, {'id': 5100965967, 'qualifierId': 213, 'value': '1.21'}, {'id': 5100965965, 'qualifierId': 212, 'value': '15.7'}, {'id': 5100965963, 'qualifierId': 141, 'value': '89.1'}, {'id': 5100965961, 'qualifierId': 140, 'value': '68.4'}];azzpjrq2pndxuz0waw25p7r6y;I. Reid;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;68,4;89,1;;1,21;15,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;68,4;89,1;;;;;;;0;0;11;32;Austin II;692;AML;1,0
2700351151;113;1;1;11;35;7pmw399vh2v44cjle4fkklp1w;0;76,9;93,4;2024-07-12T00:17:48.456Z;2024-07-16T03:15:00Z;[{'id': 5100966011, 'qualifierId': 56, 'value': 'Left'}, {'id': 5100966007, 'qualifierId': 2}, {'id': 5106086885, 'qualifierId': 224}, {'id': 5100966013, 'qualifierId': 140, 'value': '80.8'}, {'id': 5106086887, 'qualifierId': 72}, {'id': 5100966017, 'qualifierId': 212, 'value': '9.3'}, {'id': 5100966015, 'qualifierId': 141, 'value': '81.2'}, {'id': 5100966019, 'qualifierId': 213, 'value': '5.17'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;80,8;81,2;;5,17;9,3;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;80,8;81,2;;;;;;;0;0;11;35;Austin II;695;DC;1,0
2700351147;101;61;1;11;35;d0c07im4a6oj8qa7f1zlt3pqs;1;14,4;18,2;2024-07-12T00:17:48.668Z;2024-07-12T00:17:48Z;[{'id': 5100966003, 'qualifierId': 56, 'value': 'Back'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;dzj0cfmo3nsbmujxbseqt711w;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;11;35;Houston Dynamo II;695;DR;1,0
2700351153;102;6;1;11;36;d0c07im4a6oj8qa7f1zlt3pqs;0;16,6;19,2;2024-07-12T00:17:49.215Z;2024-07-16T03:15:12Z;[{'id': 5100966025, 'qualifierId': 73}, {'id': 5100966051, 'qualifierId': 233, 'value': '114'}, {'id': 5100966023, 'qualifierId': 56, 'value': 'Back'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;dzj0cfmo3nsbmujxbseqt711w;Corner Awarded;;;;;;;;;;;;;;;;;;;114,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;11;36;Houston Dynamo II;696;DR;1,0
2700351155;114;6;1;11;36;7pmw399vh2v44cjle4fkklp1w;1;83,4;80,8;2024-07-12T00:17:49.215Z;2024-07-12T00:18:47Z;[{'id': 5100966047, 'qualifierId': 233, 'value': '102'}, {'id': 5100966039, 'qualifierId': 56, 'value': 'Left'}, {'id': 5100966041, 'qualifierId': 73}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;dzj0cfmo3nsbmujxbseqt711w;Corner Awarded;;;;;;;;;;;;;;;;;;;102,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;11;36;Austin II;696;DC;1,0
2700351251;116;1;1;12;8;7pmw399vh2v44cjle4fkklp1w;0;99,5;99,3;2024-07-12T00:18:21.191Z;2024-07-16T03:15:09Z;[{'id': 5100966661, 'qualifierId': 212, 'value': '47.3'}, {'id': 5100966647, 'qualifierId': 2}, {'id': 5100966651, 'qualifierId': 155}, {'id': 5100966663, 'qualifierId': 213, 'value': '4.75'}, {'id': 5100966653, 'qualifierId': 223}, {'id': 5100966659, 'qualifierId': 141, 'value': '29.8'}, {'id': 5100966649, 'qualifierId': 6}, {'id': 5100966665, 'qualifierId': 1}, {'id': 5100966657, 'qualifierId': 140, 'value': '100.0'}, {'id': 5100966655, 'qualifierId': 56, 'value': 'Center'}, {'id': 5106086889, 'qualifierId': 20}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;100,0;29,8;;4,75;47,3;;1,0;;;;;;;;;;;;1,0;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;100,0;29,8;;;;;;;0;0;12;8;Austin II;728;AMC;1,0
2700351243;103;5;1;12;11;d0c07im4a6oj8qa7f1zlt3pqs;1;-0,8;69,6;2024-07-12T00:18:24.778Z;2024-07-12T00:18:26Z;[{'id': 5100966607, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100966609, 'qualifierId': 346}, {'id': 5100966671, 'qualifierId': 233, 'value': '117'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;dzj0cfmo3nsbmujxbseqt711w;Out;;;;;;;;;;;;;;;;;;;117,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;12;11;Houston Dynamo II;731;DR;1,0
2700351253;117;5;1;12;11;7pmw399vh2v44cjle4fkklp1w;0;100,8;30,4;2024-07-12T00:18:24.778Z;2024-07-12T00:18:49Z;[{'id': 5100966669, 'qualifierId': 346}, {'id': 5100966675, 'qualifierId': 233, 'value': '103'}, {'id': 5100966667, 'qualifierId': 56, 'value': 'Center'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;dzj0cfmo3nsbmujxbseqt711w;Out;;;;;;;;;;;;;;;;;;;103,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;12;11;Austin II;731;AMC;1,0
2700351289;104;1;1;12;39;d0c07im4a6oj8qa7f1zlt3pqs;1;3,9;55,2;2024-07-12T00:18:52.688Z;2024-07-12T00:18:55Z;[{'id': 5100966933, 'qualifierId': 141, 'value': '85.1'}, {'id': 5100966937, 'qualifierId': 213, 'value': '1.12'}, {'id': 5100966935, 'qualifierId': 212, 'value': '22.6'}, {'id': 5100966927, 'qualifierId': 124}, {'id': 5100966929, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100966931, 'qualifierId': 140, 'value': '13.3'}, {'id': 5100966941, 'qualifierId': 237}];81a5mbcfvbxke0w3cbq65ld2i;M. Alstrup;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;13,3;85,1;;1,12;22,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;13,3;85,1;;;;;;;0;0;12;39;Houston Dynamo II;759;GK;1,0
2700351293;105;1;1;12;42;d0c07im4a6oj8qa7f1zlt3pqs;1;13,4;85,9;2024-07-12T00:18:55.813Z;2024-07-16T03:15:24Z;[{'id': 5100966959, 'qualifierId': 140, 'value': '37.0'}, {'id': 5100966955, 'qualifierId': 155}, {'id': 5100966965, 'qualifierId': 213, 'value': '0.02'}, {'id': 5100966957, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100966963, 'qualifierId': 212, 'value': '24.8'}, {'id': 5100966961, 'qualifierId': 141, 'value': '86.5'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;37,0;86,5;;0,02;24,8;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;37,0;86,5;;;;;;;0;0;12;42;Houston Dynamo II;762;DC;1,0
2700351303;106;1;1;12;44;d0c07im4a6oj8qa7f1zlt3pqs;1;35,5;84,4;2024-07-12T00:18:57.125Z;2024-07-16T03:15:28Z;[{'id': 5100967013, 'qualifierId': 212, 'value': '9.2'}, {'id': 5100967017, 'qualifierId': 213, 'value': '5.04'}, {'id': 5100967011, 'qualifierId': 141, 'value': '71.6'}, {'id': 5100967009, 'qualifierId': 140, 'value': '38.3'}, {'id': 5100967007, 'qualifierId': 56, 'value': 'Back'}];3cbmr8hg3kszw5wl04p3ol27e;C. Fodrey;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;38,3;71,6;;5,04;9,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;38,3;71,6;;;;;;;0;0;12;44;Houston Dynamo II;764;AML;1,0
2700351311;107;1;1;12;47;d0c07im4a6oj8qa7f1zlt3pqs;1;57,9;70,4;2024-07-12T00:19:00.208Z;2024-07-12T00:19:02Z;[{'id': 5100967063, 'qualifierId': 213, 'value': '5.90'}, {'id': 5100967061, 'qualifierId': 212, 'value': '10.2'}, {'id': 5100967059, 'qualifierId': 141, 'value': '64.8'}, {'id': 5100967055, 'qualifierId': 56, 'value': 'Center'}, {'id': 5100967057, 'qualifierId': 140, 'value': '66.9'}];elvrjpt1jlko4henaqvfid7o4;M. Burton;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;66,9;64,8;;5,9;10,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;66,9;64,8;;;;;;;0;0;12;47;Houston Dynamo II;767;AMC;1,0
2700351313;108;3;1;12;48;d0c07im4a6oj8qa7f1zlt3pqs;0;67,6;66,0;2024-07-12T00:19:01.910Z;2024-07-16T03:15:33Z;[{'id': 5100967109, 'qualifierId': 233, 'value': '118'}, {'id': 5106086893, 'qualifierId': 465}, {'id': 5100967067, 'qualifierId': 56, 'value': 'Center'}, {'id': 5100967069, 'qualifierId': 286}];4521gkm1oemvrfsgksz7b6zxm;S. Pineau;;;dzj0cfmo3nsbmujxbseqt711w;Take On;;;;;;;;;;;;;;;;;;;118,0;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;12;48;Houston Dynamo II;768;FW;1,0
2700351319;118;7;1;12;48;7pmw399vh2v44cjle4fkklp1w;0;32,4;34,0;2024-07-12T00:19:01.911Z;2024-07-16T03:15:36Z;[{'id': 5106086895, 'qualifierId': 385}, {'id': 5100967099, 'qualifierId': 285}, {'id': 5100967097, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100967101, 'qualifierId': 233, 'value': '108'}];1p5u02noafhj6r31hj50stn2s;T. Lampman;;;dzj0cfmo3nsbmujxbseqt711w;Tackle;;;;;;;;;;;;;;;;;;;108,0;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;12;48;Austin II;768;DC;1,0
2700351323;109;61;1;12;50;d0c07im4a6oj8qa7f1zlt3pqs;1;67,0;65,0;2024-07-12T00:19:03.192Z;2024-07-12T00:19:03Z;[{'id': 5100967107, 'qualifierId': 56, 'value': 'Center'}];4521gkm1oemvrfsgksz7b6zxm;S. Pineau;;;dzj0cfmo3nsbmujxbseqt711w;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;12;50;Houston Dynamo II;770;FW;1,0
2700351331;119;1;1;12;52;7pmw399vh2v44cjle4fkklp1w;1;34,9;38,3;2024-07-12T00:19:05.158Z;2024-07-16T03:15:41Z;[{'id': 5100967165, 'qualifierId': 212, 'value': '8.5'}, {'id': 5100967159, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100967167, 'qualifierId': 213, 'value': '3.03'}, {'id': 5100967161, 'qualifierId': 140, 'value': '26.9'}, {'id': 5100967163, 'qualifierId': 141, 'value': '39.7'}];1p5u02noafhj6r31hj50stn2s;T. Lampman;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;26,9;39,7;;3,03;8,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;26,9;39,7;;;;;;;0;0;12;52;Austin II;772;DC;1,0
2700351333;120;49;1;12;53;7pmw399vh2v44cjle4fkklp1w;1;22,9;35,4;2024-07-12T00:19:06.631Z;2024-07-12T00:19:06Z;[];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;dzj0cfmo3nsbmujxbseqt711w;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;12;53;Austin II;773;DL;1,0
2700351341;121;1;1;12;53;7pmw399vh2v44cjle4fkklp1w;1;26,4;39,1;2024-07-12T00:19:07.014Z;2024-07-16T03:15:45Z;[{'id': 5100967219, 'qualifierId': 141, 'value': '47.4'}, {'id': 5100967215, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100967223, 'qualifierId': 213, 'value': '2.82'}, {'id': 5100967221, 'qualifierId': 212, 'value': '18.1'}, {'id': 5100967217, 'qualifierId': 140, 'value': '10.0'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;10,0;47,4;;2,82;18,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;10,0;47,4;;;;;;;0;0;12;53;Austin II;773;DL;1,0
2700351347;122;1;1;12;57;7pmw399vh2v44cjle4fkklp1w;1;8,6;49,4;2024-07-12T00:19:10.503Z;2024-07-12T00:19:14Z;[{'id': 5100967247, 'qualifierId': 141, 'value': '25.6'}, {'id': 5100967245, 'qualifierId': 140, 'value': '19.6'}, {'id': 5100967251, 'qualifierId': 213, 'value': '5.33'}, {'id': 5100967249, 'qualifierId': 212, 'value': '19.9'}, {'id': 5100967243, 'qualifierId': 56, 'value': 'Back'}];3my8ymhvy1bysbllwpoj3qctm;N. Hansen;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;19,6;25,6;;5,33;19,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;19,6;25,6;;;;;;;0;0;12;57;Austin II;777;GK;1,0
2700351349;123;1;1;13;1;7pmw399vh2v44cjle4fkklp1w;1;23,2;22,5;2024-07-12T00:19:14.230Z;2024-07-16T03:15:52Z;[{'id': 5100967271, 'qualifierId': 212, 'value': '14.2'}, {'id': 5100967267, 'qualifierId': 140, 'value': '30.3'}, {'id': 5100967265, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100967269, 'qualifierId': 141, 'value': '4.7'}, {'id': 5100967273, 'qualifierId': 213, 'value': '5.26'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;30,3;4,7;;5,26;14,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;30,3;4,7;;;;;;;0;0;13;1;Austin II;781;DL;1,0
2700351351;124;1;1;13;3;7pmw399vh2v44cjle4fkklp1w;1;26,8;5,4;2024-07-12T00:19:16.231Z;2024-07-16T03:15:57Z;[{'id': 5100967281, 'qualifierId': 141, 'value': '2.5'}, {'id': 5100967283, 'qualifierId': 212, 'value': '10.7'}, {'id': 5100967277, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100967279, 'qualifierId': 140, 'value': '36.8'}, {'id': 5100967285, 'qualifierId': 213, 'value': '6.10'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;36,8;2,5;;6,1;10,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;36,8;2,5;;;;;;;0;0;13;3;Austin II;783;DR;1,0
2700351353;125;1;1;13;5;7pmw399vh2v44cjle4fkklp1w;1;35,9;3,3;2024-07-12T00:19:18.167Z;2024-07-16T03:16:03Z;[{'id': 5100967291, 'qualifierId': 140, 'value': '40.3'}, {'id': 5100967293, 'qualifierId': 141, 'value': '11.3'}, {'id': 5100967295, 'qualifierId': 212, 'value': '7.1'}, {'id': 5100967289, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100967297, 'qualifierId': 213, 'value': '0.87'}];7yt2ddw0yntv9xq1hrv1jx05w;M. Dimareli;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;40,3;11,3;;0,87;7,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;40,3;11,3;;;;;;;0;0;13;5;Austin II;785;AMR;1,0
2700351357;126;1;1;13;5;7pmw399vh2v44cjle4fkklp1w;1;35,3;10,7;2024-07-12T00:19:19.031Z;2024-07-12T00:19:20Z;[{'id': 5100967313, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100967317, 'qualifierId': 141, 'value': '1.7'}, {'id': 5100967321, 'qualifierId': 213, 'value': '5.68'}, {'id': 5100967315, 'qualifierId': 140, 'value': '43.7'}, {'id': 5100967319, 'qualifierId': 212, 'value': '10.7'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;43,7;1,7;;5,68;10,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;43,7;1,7;;;;;;;0;0;13;5;Austin II;785;AMC;1,0
2700351359;127;61;1;13;7;7pmw399vh2v44cjle4fkklp1w;0;42,6;1,0;2024-07-12T00:19:20.663Z;2024-07-12T00:19:21Z;[{'id': 5100967325, 'qualifierId': 56, 'value': 'Back'}];7yt2ddw0yntv9xq1hrv1jx05w;M. Dimareli;;;dzj0cfmo3nsbmujxbseqt711w;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;13;7;Austin II;787;AMR;1,0
