id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_Captain;value_Involved;value_JerseyNumber;value_Resume;value_PlayerPosition;value_TeamPlayerFormation;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_PassEndY;value_Zone;value_Length;value_PassEndX;value_Angle;value_Chipped;value_LongBall;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_NextEventThrowIn;value_ThrowIn;value_Launch;value_BlockedPass;value_TouchTypePass;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_OutOfPlay;value_TakeOnOvertake;value_LeftFooted;value_Cross;value_DrivenCross;value_Straight;value_TouchTypeClearance;value_Left;value_IntentionalAssist;value_OutSwinger;value_CornerTaken;value_Assist;value_GkY;value_GoalmouthZ;value_FirstTouch;value_FromCorner;value_BoxCentre;value_BlockedY;value_BlockedX;value_Head;value_Right;value_GkX;value_RelatedEventId;value_GoalmouthY;value_NotPastGoalLine;value_Assisted;value_DeletedEventType;value_Deflection;value_RightFooted;value_NotAssisted;value_HighLeft;value_Standing;value_Hands;value_Collected;value_HighGkIntervention;value_KeeperThrow;value_NotVisible;value_TouchTypeControl;value_TakeOnSpace;value_SwitchOfPlay;value_LeadingToGoal;value_GkYTimeOfGoal;value_FantasyAssistedBy;value_GoalShotTimestamp;value_HighRight;value_BigChance;value_FantasyAssistType;value_FantasyAssistId;value_RegularPlay;value_GkXTimeOfGoal;value_GoalShotGameClock;value_FantasyAssistTeam;value_IntendedTackleTarget;value_Shove/Push;value_InSwinger;value_InjuredPlayerId;value_Injury;value_IndividualPlay;value_CloseLeft;value_BoxLeft;value_NextEventGoalKick;value_GoalKick;value_Low;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_FlickOn;value_DefBlock;value_PlayersCaughtOffside;value_Indirect;value_LayOff;value_ShirtPull/Holding;value_HighClaim;value_OverArm;value_SwerveLeft;value_FreeKick;value_OutOfBoxCentre;value_High;value_Handball;value_LowLeft;value_ParriedSafe;value_MediumGkIntervention;value_Diving;value_Blocked;value_LowCentre;value_FloatedCross;value_TacticalFoul;value_YellowCard;value_LowGkIntervention;value_Overrun;value_FastBreak;value_Minutes;value_EndType;value_LowRight;value_ThroughBall;value_Volley;value_BoxRight;value_Tactical;value_Dissent;value_BlockedCross;value_GkHoof;value_SecondYellow;value_Feet;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2724809719;561;1;2;47;15;29nx7yxy1rdqv2oobqn5pjf8p;1;26,6;26,7;2024-09-22T22:09:54.021Z;2024-09-22T22:09:57Z;[{'id': 5235505043, 'qualifierId': 141, 'value': '5.9'}, {'id': 5235505049, 'qualifierId': 213, 'value': '5.69'}, {'id': 5235505041, 'qualifierId': 140, 'value': '46.4'}, {'id': 5235505039, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235505045, 'qualifierId': 212, 'value': '25.1'}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;ac8byw6k9u451p8cmzkm68es;Pass;;;;;;;;;;;5,9;;25,1;46,4;5,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;46,4;5,9;;;;;;;0;0;47;15;New York RB II;2835;DL;1,0
2724809739;562;1;2;47;18;29nx7yxy1rdqv2oobqn5pjf8p;1;46,4;5,9;2024-09-22T22:09:57.093Z;2024-09-22T22:09:58Z;[{'id': 5235505159, 'qualifierId': 140, 'value': '47.6'}, {'id': 5235505165, 'qualifierId': 213, 'value': '1.44'}, {'id': 5235505163, 'qualifierId': 212, 'value': '9.7'}, {'id': 5235505161, 'qualifierId': 141, 'value': '20.0'}, {'id': 5235505155, 'qualifierId': 56, 'value': 'Back'}];7z57s6veqr3k87quyd6i7fgx6;M. Fisher;;;ac8byw6k9u451p8cmzkm68es;Pass;;;;;;;;;;;20,0;;9,7;47,6;1,44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;47,6;20,0;;;;;;;0;0;47;18;New York RB II;2838;MR;1,0
2724809745;563;50;2;47;19;29nx7yxy1rdqv2oobqn5pjf8p;1;54,5;31,2;2024-09-22T22:09:58.328Z;2024-09-22T22:41:38Z;[{'id': 5235505307, 'qualifierId': 233, 'value': '397'}, {'id': 5235505187, 'qualifierId': 286}, {'id': 5235505185, 'qualifierId': 56, 'value': 'Center'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;ac8byw6k9u451p8cmzkm68es;Dispossessed;;;;;;;;;;;;;;;;;;397,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;47;19;New York RB II;2839;MC;1,0
2724809763;397;7;2;47;19;4g68p0t2f5jzhzfr67i2rj1ex;1;45,5;68,8;2024-09-22T22:09:58.329Z;2024-09-26T10:06:47Z;[{'id': 5235505251, 'qualifierId': 285}, {'id': 5242313237, 'qualifierId': 384}, {'id': 5235505253, 'qualifierId': 233, 'value': '563'}, {'id': 5235505249, 'qualifierId': 56, 'value': 'Back'}];80p7shawtxjiydizsg5fo5a1g;A. Mehmeti;;;ac8byw6k9u451p8cmzkm68es;Tackle;;;;;;;;;;;;;;;;;;563,0;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;0;0;47;19;Toronto II;2839;MC;1,0
2724809785;398;1;2;47;20;4g68p0t2f5jzhzfr67i2rj1ex;0;45,0;74,3;2024-09-22T22:09:59.207Z;2024-09-26T10:06:59Z;[{'id': 5235505375, 'qualifierId': 213, 'value': '5.91'}, {'id': 5235505367, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235505371, 'qualifierId': 141, 'value': '62.6'}, {'id': 5235505369, 'qualifierId': 140, 'value': '64.4'}, {'id': 5235505373, 'qualifierId': 212, 'value': '21.9'}];8u0efvao8rym6mdx0tl0h0qac;A. Jarvis;;;ac8byw6k9u451p8cmzkm68es;Pass;;;;;;;;;;;62,6;;21,9;64,4;5,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;64,4;62,6;;;;;;;0;0;47;20;Toronto II;2840;MC;1,0
2724809761;564;8;2;47;21;29nx7yxy1rdqv2oobqn5pjf8p;1;43,0;37,9;2024-09-22T22:10:00.135Z;2024-09-26T10:07:07Z;[{'id': 5235505247, 'qualifierId': 56, 'value': 'Back'}, {'id': 5242313325, 'qualifierId': 383}];3wn0nn5q8g2mjzuc8yb4dvu2;M. Cimermancic;;;ac8byw6k9u451p8cmzkm68es;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;47;21;New York RB II;2841;MC;1,0
2724809767;565;43;2;47;22;29nx7yxy1rdqv2oobqn5pjf8p;1;0,0;0,0;2024-09-22T22:10:00.742Z;2024-09-22T22:10:03Z;[{'id': 5235505515, 'qualifierId': 144, 'value': '49'}];3wn0nn5q8g2mjzuc8yb4dvu2;M. Cimermancic;;;ac8byw6k9u451p8cmzkm68es;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;47;22;New York RB II;2842;MC;1,0
2724809823;566;1;2;47;23;29nx7yxy1rdqv2oobqn5pjf8p;1;42,7;33,3;2024-09-22T22:10:01.750Z;2024-09-22T22:10:04Z;[{'id': 5235505555, 'qualifierId': 213, 'value': '0.35'}, {'id': 5235505547, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235505551, 'qualifierId': 141, 'value': '40.3'}, {'id': 5235505553, 'qualifierId': 212, 'value': '14.0'}, {'id': 5235505549, 'qualifierId': 140, 'value': '55.2'}];3wn0nn5q8g2mjzuc8yb4dvu2;M. Cimermancic;;;ac8byw6k9u451p8cmzkm68es;Pass;;;;;;;;;;;40,3;;14,0;55,2;0,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;55,2;40,3;;;;;;;0;0;47;23;New York RB II;2843;MC;1,0
2724809897;567;1;2;47;25;29nx7yxy1rdqv2oobqn5pjf8p;1;58,2;46,3;2024-09-22T22:10:04.680Z;2024-09-22T22:10:10Z;[{'id': 5235505885, 'qualifierId': 140, 'value': '67.9'}, {'id': 5235505891, 'qualifierId': 213, 'value': '1.25'}, {'id': 5235505887, 'qualifierId': 141, 'value': '91.0'}, {'id': 5235505893, 'qualifierId': 1}, {'id': 5235505889, 'qualifierId': 212, 'value': '32.1'}, {'id': 5235505883, 'qualifierId': 56, 'value': 'Left'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;ac8byw6k9u451p8cmzkm68es;Pass;;;;;;;;;;;91,0;;32,1;67,9;1,25;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;67,9;91,0;;;;;;;0;0;47;25;New York RB II;2845;MC;1,0
2724809923;568;1;2;47;31;29nx7yxy1rdqv2oobqn5pjf8p;1;75,8;76,7;2024-09-22T22:10:10.590Z;2024-09-22T22:10:12Z;[{'id': 5235506025, 'qualifierId': 213, 'value': '0.46'}, {'id': 5235506023, 'qualifierId': 212, 'value': '15.6'}, {'id': 5235506017, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235506021, 'qualifierId': 141, 'value': '87.0'}, {'id': 5235506019, 'qualifierId': 140, 'value': '89.1'}];cgcpmpetc768pyqb51qthq61g;R. Chukwu;;;ac8byw6k9u451p8cmzkm68es;Pass;;;;;;;;;;;87,0;;15,6;89,1;0,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;89,1;87,0;;;;;;;0;0;47;31;New York RB II;2851;DC;1,0
2724809959;569;1;2;47;36;29nx7yxy1rdqv2oobqn5pjf8p;1;89,1;87,0;2024-09-22T22:10:14.774Z;2024-09-22T22:10:16Z;[{'id': 5235506213, 'qualifierId': 212, 'value': '11.2'}, {'id': 5235506211, 'qualifierId': 141, 'value': '82.0'}, {'id': 5235506209, 'qualifierId': 140, 'value': '78.9'}, {'id': 5235506215, 'qualifierId': 213, 'value': '3.45'}, {'id': 5235506207, 'qualifierId': 56, 'value': 'Left'}];dqxh3f9qy6lhrwabvnbb6erro;A. Dumitru;;;ac8byw6k9u451p8cmzkm68es;Pass;;;;;;;;;;;82,0;;11,2;78,9;3,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;78,9;82,0;;;;;;;0;0;47;36;New York RB II;2856;FW;1,0
2724809965;570;1;2;47;37;29nx7yxy1rdqv2oobqn5pjf8p;1;78,1;81,1;2024-09-22T22:10:16.518Z;2024-09-22T22:10:17Z;[{'id': 5235506245, 'qualifierId': 141, 'value': '72.9'}, {'id': 5235506241, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235506247, 'qualifierId': 212, 'value': '5.7'}, {'id': 5235506243, 'qualifierId': 140, 'value': '77.1'}, {'id': 5235506249, 'qualifierId': 213, 'value': '4.53'}];cgcpmpetc768pyqb51qthq61g;R. Chukwu;;;ac8byw6k9u451p8cmzkm68es;Pass;;;;;;;;;;;72,9;;5,7;77,1;4,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;77,1;72,9;;;;;;;0;0;47;37;New York RB II;2857;DC;1,0
2724809993;571;1;2;47;38;29nx7yxy1rdqv2oobqn5pjf8p;1;77,1;72,9;2024-09-22T22:10:17.318Z;2024-09-22T22:10:19Z;[{'id': 5235506385, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235506391, 'qualifierId': 212, 'value': '7.3'}, {'id': 5235506387, 'qualifierId': 140, 'value': '78.2'}, {'id': 5235506393, 'qualifierId': 213, 'value': '1.41'}, {'id': 5235506389, 'qualifierId': 141, 'value': '83.5'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;ac8byw6k9u451p8cmzkm68es;Pass;;;;;;;;;;;83,5;;7,3;78,2;1,41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;78,2;83,5;;;;;;;0;0;47;38;New York RB II;2858;MC;1,0
2724810013;572;1;2;47;40;29nx7yxy1rdqv2oobqn5pjf8p;1;74,5;86,8;2024-09-22T22:10:19.469Z;2024-09-22T22:10:20Z;[{'id': 5235506501, 'qualifierId': 213, 'value': '0.78'}, {'id': 5235506495, 'qualifierId': 140, 'value': '79.4'}, {'id': 5235506497, 'qualifierId': 141, 'value': '94.3'}, {'id': 5235506493, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235506499, 'qualifierId': 212, 'value': '7.2'}];cgcpmpetc768pyqb51qthq61g;R. Chukwu;;;ac8byw6k9u451p8cmzkm68es;Pass;;;;;;;;;;;94,3;;7,2;79,4;0,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;79,4;94,3;;;;;;;0;0;47;40;New York RB II;2860;DC;1,0
2724823305;816;43;2;47;41;29nx7yxy1rdqv2oobqn5pjf8p;1;0,0;0,0;2024-09-22T22:10:19.872Z;2024-09-26T10:09:25Z;[{'id': 5235577083, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235577089, 'qualifierId': 212, 'value': '7.7'}, {'id': 5235577091, 'qualifierId': 213, 'value': '1.63'}, {'id': 5235577087, 'qualifierId': 141, 'value': '85.7'}, {'id': 5242314133, 'qualifierId': 144, 'value': '1'}, {'id': 5235577085, 'qualifierId': 140, 'value': '76.2'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;ac8byw6k9u451p8cmzkm68es;Deleted event;;;;;;;;;;;85,7;;7,7;76,2;1,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;76,2;85,7;;;;;;;0;0;47;41;New York RB II;2861;MC;1,0
2724810029;573;1;2;47;41;29nx7yxy1rdqv2oobqn5pjf8p;1;79,4;94,3;2024-09-22T22:10:20.669Z;2024-09-22T23:06:49Z;[{'id': 5235506575, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235506589, 'qualifierId': 213, 'value': '3.80'}, {'id': 5235506579, 'qualifierId': 140, 'value': '76.2'}, {'id': 5235506581, 'qualifierId': 141, 'value': '90.5'}, {'id': 5235506587, 'qualifierId': 212, 'value': '4.2'}];dqxh3f9qy6lhrwabvnbb6erro;A. Dumitru;;;ac8byw6k9u451p8cmzkm68es;Pass;;;;;;;;;;;90,5;;4,2;76,2;3,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;76,2;90,5;;;;;;;0;0;47;41;New York RB II;2861;FW;1,0
2724810035;574;1;2;47;43;29nx7yxy1rdqv2oobqn5pjf8p;1;72,2;93,2;2024-09-22T22:10:22.017Z;2024-09-26T10:09:38Z;[{'id': 5235556373, 'qualifierId': 140, 'value': '75.5'}, {'id': 5235556379, 'qualifierId': 213, 'value': '5.48'}, {'id': 5235556377, 'qualifierId': 212, 'value': '5.0'}, {'id': 5235556371, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235556375, 'qualifierId': 141, 'value': '87.9'}];cgcpmpetc768pyqb51qthq61g;R. Chukwu;;;ac8byw6k9u451p8cmzkm68es;Pass;;;;;;;;;;;87,9;;5,0;75,5;5,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;75,5;87,9;;;;;;;0;0;47;43;New York RB II;2863;DC;1,0
2726038385;1047;1;2;47;43;29nx7yxy1rdqv2oobqn5pjf8p;1;77,3;80,7;2024-09-22T22:10:22.285Z;2024-09-26T10:10:12Z;[{'id': 5242314429, 'qualifierId': 56, 'value': 'Left'}, {'id': 5242314433, 'qualifierId': 141, 'value': '89.3'}, {'id': 5242314435, 'qualifierId': 212, 'value': '5.9'}, {'id': 5242314431, 'qualifierId': 140, 'value': '76.5'}, {'id': 5242314437, 'qualifierId': 213, 'value': '1.71'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;ac8byw6k9u451p8cmzkm68es;Pass;;;;;;;;;;;89,3;;5,9;76,5;1,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;76,5;89,3;;;;;;;0;0;47;43;New York RB II;2863;MC;1,0
2726038401;1048;1;2;47;45;29nx7yxy1rdqv2oobqn5pjf8p;1;77,9;96,2;2024-09-22T22:10:24.087Z;2024-09-26T10:10:34Z;[{'id': 5242314539, 'qualifierId': 140, 'value': '72.5'}, {'id': 5242314545, 'qualifierId': 213, 'value': '3.85'}, {'id': 5242314537, 'qualifierId': 56, 'value': 'Left'}, {'id': 5242314543, 'qualifierId': 212, 'value': '7.5'}, {'id': 5242314541, 'qualifierId': 141, 'value': '89.0'}];dqxh3f9qy6lhrwabvnbb6erro;A. Dumitru;;;ac8byw6k9u451p8cmzkm68es;Pass;;;;;;;;;;;89,0;;7,5;72,5;3,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;72,5;89,0;;;;;;;0;0;47;45;New York RB II;2865;FW;1,0
2724810089;575;1;2;47;45;29nx7yxy1rdqv2oobqn5pjf8p;1;75,7;89,2;2024-09-22T22:10:24.101Z;2024-09-22T22:10:27Z;[{'id': 5235506897, 'qualifierId': 141, 'value': '93.2'}, {'id': 5235506903, 'qualifierId': 213, 'value': '0.76'}, {'id': 5235506893, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235506901, 'qualifierId': 212, 'value': '3.9'}, {'id': 5235506895, 'qualifierId': 140, 'value': '78.4'}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;;ac8byw6k9u451p8cmzkm68es;Pass;;;;;;;;;;;93,2;;3,9;78,4;0,76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;78,4;93,2;;;;;;;0;0;47;45;New York RB II;2865;ML;1,0
2726038413;1049;1;2;47;46;29nx7yxy1rdqv2oobqn5pjf8p;1;71,5;85,6;2024-09-22T22:10:25.336Z;2024-09-26T10:10:47Z;[{'id': 5242314611, 'qualifierId': 141, 'value': '88.7'}, {'id': 5242314613, 'qualifierId': 212, 'value': '3.8'}, {'id': 5242314607, 'qualifierId': 56, 'value': 'Left'}, {'id': 5242314615, 'qualifierId': 213, 'value': '0.59'}, {'id': 5242314609, 'qualifierId': 140, 'value': '74.5'}];cgcpmpetc768pyqb51qthq61g;R. Chukwu;;;ac8byw6k9u451p8cmzkm68es;Pass;;;;;;;;;;;88,7;;3,8;74,5;0,59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;74,5;88,7;;;;;;;0;0;47;46;New York RB II;2866;DC;1,0
2726038425;1050;1;2;47;47;29nx7yxy1rdqv2oobqn5pjf8p;1;72,1;92,5;2024-09-22T22:10:26.586Z;2024-09-26T10:11:00Z;[{'id': 5242314663, 'qualifierId': 140, 'value': '68.9'}, {'id': 5242314669, 'qualifierId': 213, 'value': '3.86'}, {'id': 5242314667, 'qualifierId': 212, 'value': '4.5'}, {'id': 5242314661, 'qualifierId': 56, 'value': 'Left'}, {'id': 5242314665, 'qualifierId': 141, 'value': '88.2'}];dqxh3f9qy6lhrwabvnbb6erro;A. Dumitru;;;ac8byw6k9u451p8cmzkm68es;Pass;;;;;;;;;;;88,2;;4,5;68,9;3,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;68,9;88,2;;;;;;;0;0;47;47;New York RB II;2867;FW;1,0
2726038467;1051;1;2;47;48;29nx7yxy1rdqv2oobqn5pjf8p;1;68,3;88,7;2024-09-22T22:10:27.221Z;2024-09-26T10:11:34Z;[{'id': 5242314917, 'qualifierId': 213, 'value': '6.11'}, {'id': 5242314911, 'qualifierId': 140, 'value': '75.9'}, {'id': 5242314913, 'qualifierId': 141, 'value': '86.7'}, {'id': 5242314915, 'qualifierId': 212, 'value': '8.1'}, {'id': 5242314909, 'qualifierId': 56, 'value': 'Left'}];cgcpmpetc768pyqb51qthq61g;R. Chukwu;;;ac8byw6k9u451p8cmzkm68es;Pass;;;;;;;;;;;86,7;;8,1;75,9;6,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;75,9;86,7;;;;;;;0;0;47;48;New York RB II;2868;DC;1,0
2724810095;576;61;2;47;49;29nx7yxy1rdqv2oobqn5pjf8p;0;83,6;84,8;2024-09-22T22:10:27.854Z;2024-09-22T22:10:28Z;[{'id': 5235506921, 'qualifierId': 56, 'value': 'Left'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;ac8byw6k9u451p8cmzkm68es;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;47;49;New York RB II;2869;MC;1,0
2724810109;399;49;2;47;50;4g68p0t2f5jzhzfr67i2rj1ex;1;31,8;17,9;2024-09-22T22:10:29.631Z;2024-09-22T22:10:40Z;[];afqry84j23xgkhqryrontj190;I. Kasule;;;ac8byw6k9u451p8cmzkm68es;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;0;0;47;50;Toronto II;2870;MR;1,0
