id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_Resume;value_Involved;value_PlayerPosition;value_JerseyNumber;value_Captain;value_TeamPlayerFormation;value_TeamFormation;value_DirectionOfPlay;value_KickOff;value_PassEndX;value_PassEndY;value_Zone;value_Length;value_Angle;value_OppositeRelatedEventId;value_NextEventThrowIn;value_LongBall;value_ThrowIn;value_Launch;value_Direct;value_AttemptedTackle;value_Offensive;value_Foul;value_Defensive;value_FreeKickTaken;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_TouchTypePass;value_BlockedPass;value_Injury;value_InjuredPlayerId;value_RelatedEventId;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_HeadPass;value_LayOff;value_TakeOnSpace;value_DeletedEventType;value_IntentionalAssist;value_Assist;value_RegularPlay;value_BlockedX;value_GoalmouthZ;value_BlockedY;value_Assisted;value_BoxCentre;value_RightFooted;value_GoalmouthY;value_LowLeft;value_Diving;value_LowGkIntervention;value_Hands;value_ParriedSafe;value_OutOfPlay;value_Left;value_Cross;value_CornerTaken;value_InSwinger;value_Head;value_BoxRight;value_IndividualPlay;value_FromCorner;value_LowCentre;value_NotAssisted;value_Stooping;value_Collected;value_KeeperThrow;value_Shove/Push;value_Chipped;value_ShirtPull/Holding;value_YellowCard;value_TacticalFoul;value_TouchTypeControl;value_IntendedTackleTarget;value_Overrun;value_TakeOnOvertake;value_BlockedClearance;value_GkY;value_Blocked;value_GkX;value_DefBlock;value_Right;value_OutSwinger;value_FirstTouch;value_OutOfBoxCentre;value_NextEventGoalKick;value_GoalKick;value_High;value_FantasyAssistedBy;value_GkXTimeOfGoal;value_FantasyAssistType;value_GkYTimeOfGoal;value_HitLeftPost;value_GoalShotTimestamp;value_GoalShotGameClock;value_FantasyAssistId;value_FantasyAssistTeam;value_HitWoodwork;value_FreeKick;value_AerialFoul;value_ThroughBall;value_BigChance;value_LeftFooted;value_FollowsADribble;value_TouchTypeClearance;value_FlickOn;value_CloseLeft;value_LowRight;value_SwerveRight;value_Weak;value_Standing;value_GkHoof;value_SwitchOfPlay;value_RecklessOffence;value_Low;value_FastBreak;value_BlockedCross;value_Volley;value_BoxLeft;value_NotPastGoalLine;value_HighGkIntervention;value_Minutes;value_Straight;value_DrivenCross;value_HighCentre;value_Dissent;value_Handball;value_OverhitCross;value_MisHit;value_OwnPlayer;value_OwnShotBlocked;value_SmallBoxCentre;value_SixYardBlocked;value_EndType;value_MediumGkIntervention;value_Tactical;value_OverArm;value_SecondYellow;value_Reaching;value_TempBlocked;value_HighLeft;value_CloseRight;value_HighClaim;value_KeeperTouched;value_HitBar;value_1On1;value_Defensive1V1;value_TempMissed;value_SoloRun;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2724850751;445;74;2;46;3;1pc6sx2h4rp113ldkbp5d2xas;1;28,4;15,0;2024-09-22T23:18:52.931Z;2024-09-22T23:18:54Z;[{'id': 5235732819, 'qualifierId': 285}, {'id': 5235732817, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235732959, 'qualifierId': 233, 'value': '442'}];58839nfw30jxxroffd3a7q0wk;Hugo Bacharach;;;bgsr1gtefnbn2jma7cxw5mok;Blocked Pass;;;;;;;;;;;;;;;;442,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;46;3;Sporting KC II;2763;DL;1,0
2724850805;446;1;2;46;7;1pc6sx2h4rp113ldkbp5d2xas;0;4,4;23,6;2024-09-22T23:18:57.507Z;2024-09-22T23:18:58Z;[{'id': 5235733215, 'qualifierId': 140, 'value': '10.6'}, {'id': 5235733217, 'qualifierId': 141, 'value': '0.0'}, {'id': 5235733219, 'qualifierId': 212, 'value': '17.8'}, {'id': 5235733213, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235733221, 'qualifierId': 213, 'value': '5.09'}];58839nfw30jxxroffd3a7q0wk;Hugo Bacharach;;;bgsr1gtefnbn2jma7cxw5mok;Pass;;;;;;;;;;;10,6;0,0;;17,8;5,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;10,6;0,0;;;;;;;0;0;46;7;Sporting KC II;2767;DL;1,0
2724850929;443;5;2;46;8;7fbej4xwoq4imaf5l39304m37;1;87,2;101,0;2024-09-22T23:18:58.317Z;2024-09-23T00:07:20Z;[{'id': 5235733983, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235733985, 'qualifierId': 347}, {'id': 5235734009, 'qualifierId': 233, 'value': '447'}];3tkdn8arq1j3il4ako7rcio2y;M. Goumballe;;;bgsr1gtefnbn2jma7cxw5mok;Out;;;;;;;;;;;;;;;;447,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;46;8;Minnesota United II;2768;FW;1,0
2724850807;447;5;2;46;8;1pc6sx2h4rp113ldkbp5d2xas;0;12,8;-1,0;2024-09-22T23:18:58.317Z;2024-09-23T00:07:20Z;[{'id': 5235733223, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235733225, 'qualifierId': 347}, {'id': 5235734027, 'qualifierId': 233, 'value': '443'}];58839nfw30jxxroffd3a7q0wk;Hugo Bacharach;;;bgsr1gtefnbn2jma7cxw5mok;Out;;;;;;;;;;;;;;;;443,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;46;8;Sporting KC II;2768;DL;1,0
2724850949;444;1;2;46;23;7fbej4xwoq4imaf5l39304m37;1;82,7;100,0;2024-09-22T23:19:12.935Z;2024-09-22T23:19:14Z;[{'id': 5235734111, 'qualifierId': 212, 'value': '13.2'}, {'id': 5235734105, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235734107, 'qualifierId': 140, 'value': '73.0'}, {'id': 5235734113, 'qualifierId': 213, 'value': '3.83'}, {'id': 5235734109, 'qualifierId': 141, 'value': '88.1'}, {'id': 5235734103, 'qualifierId': 107}];vhjelesjaxtgjcgfv7yxp2lm;S. Cruz;;;bgsr1gtefnbn2jma7cxw5mok;Pass;;;;;;;;;;;73,0;88,1;;13,2;3,83;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;73,0;88,1;;;;;;;0;0;46;23;Minnesota United II;2783;Sub;1,0
2724850963;445;1;2;46;24;7fbej4xwoq4imaf5l39304m37;1;72,5;87,1;2024-09-22T23:19:14.568Z;2024-09-22T23:19:16Z;[{'id': 5235734223, 'qualifierId': 140, 'value': '78.0'}, {'id': 5235734229, 'qualifierId': 213, 'value': '0.77'}, {'id': 5235734221, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235734227, 'qualifierId': 212, 'value': '8.1'}, {'id': 5235734225, 'qualifierId': 141, 'value': '95.4'}];9ts3xs5p912m8f3pph7ni9vkk;S. Donovan;;;bgsr1gtefnbn2jma7cxw5mok;Pass;;;;;;;;;;;78,0;95,4;;8,1;0,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;78,0;95,4;;;;;;;0;0;46;24;Minnesota United II;2784;MC;1,0
2724851023;446;1;2;46;26;7fbej4xwoq4imaf5l39304m37;1;78,2;95,7;2024-09-22T23:19:16.439Z;2024-09-22T23:19:23Z;[{'id': 5235734557, 'qualifierId': 141, 'value': '95.9'}, {'id': 5235734555, 'qualifierId': 140, 'value': '85.4'}, {'id': 5235734553, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235734559, 'qualifierId': 212, 'value': '7.6'}, {'id': 5235734561, 'qualifierId': 213, 'value': '0.02'}];vhjelesjaxtgjcgfv7yxp2lm;S. Cruz;;;bgsr1gtefnbn2jma7cxw5mok;Pass;;;;;;;;;;;85,4;95,9;;7,6;0,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;85,4;95,9;;;;;;;0;0;46;26;Minnesota United II;2786;Sub;1,0
2724851029;447;1;2;46;33;7fbej4xwoq4imaf5l39304m37;0;95,3;93,5;2024-09-22T23:19:22.920Z;2024-09-22T23:19:24Z;[{'id': 5235734605, 'qualifierId': 213, 'value': '3.40'}, {'id': 5235734597, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235734599, 'qualifierId': 140, 'value': '82.7'}, {'id': 5235734601, 'qualifierId': 141, 'value': '88.4'}, {'id': 5235734603, 'qualifierId': 212, 'value': '13.7'}];bhhdcubw5vyxzf0lc1fcfftka;D. Flores;;;bgsr1gtefnbn2jma7cxw5mok;Pass;;;;;;;;;;;82,7;88,4;;13,7;3,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;82,7;88,4;;;;;;;0;0;46;33;Minnesota United II;2793;MC;1,0
2724851041;448;61;2;46;35;1pc6sx2h4rp113ldkbp5d2xas;1;13,4;17,7;2024-09-22T23:19:25.322Z;2024-09-22T23:19:25Z;[{'id': 5235734683, 'qualifierId': 56, 'value': 'Back'}];a4staqjshva5lhcr0dw744nze;R. O'Driscoll;;;bgsr1gtefnbn2jma7cxw5mok;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;46;35;Sporting KC II;2795;MC;1,0
2724851053;449;49;2;46;37;1pc6sx2h4rp113ldkbp5d2xas;1;24,2;18,8;2024-09-22T23:19:27.171Z;2024-09-22T23:19:27Z;[];byelagxi3qg0rb06tjl3fodn8;D. Randell;;;bgsr1gtefnbn2jma7cxw5mok;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;46;37;Sporting KC II;2797;FWR;1,0
2724851083;450;1;2;46;37;1pc6sx2h4rp113ldkbp5d2xas;1;25,2;18,8;2024-09-22T23:19:27.419Z;2024-09-22T23:19:30Z;[{'id': 5235734949, 'qualifierId': 141, 'value': '33.6'}, {'id': 5235734951, 'qualifierId': 212, 'value': '15.7'}, {'id': 5235734947, 'qualifierId': 140, 'value': '36.7'}, {'id': 5235734945, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235734953, 'qualifierId': 213, 'value': '0.69'}];byelagxi3qg0rb06tjl3fodn8;D. Randell;;;bgsr1gtefnbn2jma7cxw5mok;Pass;;;;;;;;;;;36,7;33,6;;15,7;0,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;36,7;33,6;;;;;;;0;0;46;37;Sporting KC II;2797;FWR;1,0
2724851111;451;1;2;46;40;1pc6sx2h4rp113ldkbp5d2xas;1;46,5;46,3;2024-09-22T23:19:29.907Z;2024-09-22T23:19:33Z;[{'id': 5235735115, 'qualifierId': 140, 'value': '60.2'}, {'id': 5235735117, 'qualifierId': 141, 'value': '62.4'}, {'id': 5235735119, 'qualifierId': 212, 'value': '18.1'}, {'id': 5235735121, 'qualifierId': 213, 'value': '0.65'}, {'id': 5235735113, 'qualifierId': 56, 'value': 'Center'}];c3f7oxhzkegam5g1cn1j8j7jd;S. Shashoua;;;bgsr1gtefnbn2jma7cxw5mok;Pass;;;;;;;;;;;60,2;62,4;;18,1;0,65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;60,2;62,4;;;;;;;0;0;46;40;Sporting KC II;2800;MC;1,0
2724851171;452;1;2;46;43;1pc6sx2h4rp113ldkbp5d2xas;1;66,2;65,2;2024-09-22T23:19:33.428Z;2024-09-22T23:19:37Z;[{'id': 5235735423, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235735429, 'qualifierId': 212, 'value': '9.8'}, {'id': 5235735431, 'qualifierId': 213, 'value': '5.31'}, {'id': 5235735427, 'qualifierId': 141, 'value': '53.3'}, {'id': 5235735425, 'qualifierId': 140, 'value': '71.5'}];iu61re9bbusv2w7fu7w6505w;L. Mesanvi;;;bgsr1gtefnbn2jma7cxw5mok;Pass;;;;;;;;;;;71,5;53,3;;9,8;5,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;71,5;53,3;;;;;;;0;0;46;43;Sporting KC II;2803;FWL;1,0
2724851173;453;61;2;46;47;1pc6sx2h4rp113ldkbp5d2xas;0;71,4;53,3;2024-09-22T23:19:36.962Z;2024-09-22T23:19:37Z;[{'id': 5235735439, 'qualifierId': 56, 'value': 'Center'}];clqg0gusupd6cehokpggbslck;E. Nieves;;;bgsr1gtefnbn2jma7cxw5mok;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;46;47;Sporting KC II;2807;FW;1,0
2724851181;448;49;2;46;48;7fbej4xwoq4imaf5l39304m37;1;27,4;20,9;2024-09-22T23:19:38.056Z;2024-09-22T23:19:38Z;[];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;;bgsr1gtefnbn2jma7cxw5mok;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;46;48;Minnesota United II;2808;DC;1,0
2724851281;449;1;2;46;56;7fbej4xwoq4imaf5l39304m37;1;53,9;17,1;2024-09-22T23:19:45.943Z;2024-09-22T23:19:48Z;[{'id': 5235736179, 'qualifierId': 141, 'value': '4.4'}, {'id': 5235736183, 'qualifierId': 213, 'value': '5.17'}, {'id': 5235736175, 'qualifierId': 56, 'value': 'Right'}, {'id': 5235736177, 'qualifierId': 140, 'value': '58.0'}, {'id': 5235736181, 'qualifierId': 212, 'value': '9.6'}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;;bgsr1gtefnbn2jma7cxw5mok;Pass;;;;;;;;;;;58,0;4,4;;9,6;5,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;58,0;4,4;;;;;;;0;0;46;56;Minnesota United II;2816;DC;1,0
2724851291;450;1;2;46;58;7fbej4xwoq4imaf5l39304m37;0;58,6;4,7;2024-09-22T23:19:48.247Z;2024-09-22T23:19:49Z;[{'id': 5235736249, 'qualifierId': 141, 'value': '11.9'}, {'id': 5235736245, 'qualifierId': 56, 'value': 'Right'}, {'id': 5235736253, 'qualifierId': 213, 'value': '0.46'}, {'id': 5235736251, 'qualifierId': 212, 'value': '11.0'}, {'id': 5235736247, 'qualifierId': 140, 'value': '68.0'}];2gawx03wls5vwtlocjir3u7vu;M. Alexandre;;;bgsr1gtefnbn2jma7cxw5mok;Pass;;;;;;;;;;;68,0;11,9;;11,0;0,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;68,0;11,9;;;;;;;0;0;46;58;Minnesota United II;2818;DMR;1,0
2724851329;454;49;2;47;4;1pc6sx2h4rp113ldkbp5d2xas;1;26,1;75,7;2024-09-22T23:19:53.858Z;2024-09-22T23:19:53Z;[];a4staqjshva5lhcr0dw744nze;R. O'Driscoll;;;bgsr1gtefnbn2jma7cxw5mok;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;47;4;Sporting KC II;2824;MC;1,0
2724851347;455;1;2;47;4;1pc6sx2h4rp113ldkbp5d2xas;1;26,1;75,7;2024-09-22T23:19:54.082Z;2024-09-22T23:19:57Z;[{'id': 5235736625, 'qualifierId': 213, 'value': '3.86'}, {'id': 5235736617, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235736623, 'qualifierId': 212, 'value': '26.4'}, {'id': 5235736619, 'qualifierId': 140, 'value': '7.1'}, {'id': 5235736621, 'qualifierId': 141, 'value': '50.3'}];a4staqjshva5lhcr0dw744nze;R. O'Driscoll;;;bgsr1gtefnbn2jma7cxw5mok;Pass;;;;;;;;;;;7,1;50,3;;26,4;3,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;7,1;50,3;;;;;;;0;0;47;4;Sporting KC II;2824;MC;1,0
2724851391;456;1;2;47;7;1pc6sx2h4rp113ldkbp5d2xas;1;8,5;52,7;2024-09-22T23:19:57.059Z;2024-09-22T23:20:00Z;[{'id': 5235736899, 'qualifierId': 141, 'value': '32.2'}, {'id': 5235736891, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235736901, 'qualifierId': 212, 'value': '14.1'}, {'id': 5235736895, 'qualifierId': 140, 'value': '10.7'}, {'id': 5235736903, 'qualifierId': 213, 'value': '4.88'}];4ac61l7qt4s63hv34g8zsihgp;A. Smir;;;bgsr1gtefnbn2jma7cxw5mok;Pass;;;;;;;;;;;10,7;32,2;;14,1;4,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;10,7;32,2;;;;;;;0;0;47;7;Sporting KC II;2827;GK;1,0
2724851405;457;1;2;47;11;1pc6sx2h4rp113ldkbp5d2xas;0;18,5;27,7;2024-09-22T23:20:00.627Z;2024-09-22T23:20:03Z;[{'id': 5235736999, 'qualifierId': 213, 'value': '5.57'}, {'id': 5235736991, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235736993, 'qualifierId': 140, 'value': '34.4'}, {'id': 5235736995, 'qualifierId': 141, 'value': '6.4'}, {'id': 5235736997, 'qualifierId': 212, 'value': '22.1'}];58839nfw30jxxroffd3a7q0wk;Hugo Bacharach;;;bgsr1gtefnbn2jma7cxw5mok;Pass;;;;;;;;;;;34,4;6,4;;22,1;5,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;34,4;6,4;;;;;;;0;0;47;11;Sporting KC II;2831;DL;1,0
2724851683;460;4;2;47;15;1pc6sx2h4rp113ldkbp5d2xas;1;36,0;8,4;2024-09-22T23:20:04.582Z;2024-09-23T00:07:16Z;[{'id': 5235743309, 'qualifierId': 233, 'value': '451'}, {'id': 5235738645, 'qualifierId': 13}, {'id': 5235738647, 'qualifierId': 295}, {'id': 5235738649, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235738653, 'qualifierId': 286}, {'id': 5235738651, 'qualifierId': 152}];byelagxi3qg0rb06tjl3fodn8;D. Randell;;;bgsr1gtefnbn2jma7cxw5mok;Foul;;;;;;;;;;;;;;;;451,0;;;;;1,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;47;15;Sporting KC II;2835;FWR;1,0
2724851421;451;4;2;47;15;7fbej4xwoq4imaf5l39304m37;0;64,0;91,6;2024-09-22T23:20:04.583Z;2024-09-23T00:07:16Z;[{'id': 5235739091, 'qualifierId': 13}, {'id': 5235739093, 'qualifierId': 295}, {'id': 5235743329, 'qualifierId': 285}, {'id': 5235737081, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235743325, 'qualifierId': 233, 'value': '460'}, {'id': 5235739095, 'qualifierId': 152}];tvbjgz0zeq5irumgofxrko44;L. Christiano;;;bgsr1gtefnbn2jma7cxw5mok;Foul;;;;;;;;;;;;;;;;460,0;;;;;1,0;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;47;15;Minnesota United II;2835;DC;1,0
2724851437;458;43;2;47;16;1pc6sx2h4rp113ldkbp5d2xas;1;0,0;0,0;2024-09-22T23:20:06.147Z;2024-09-22T23:20:36Z;[{'id': 5235737179, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235738989, 'qualifierId': 144, 'value': '61'}];byelagxi3qg0rb06tjl3fodn8;D. Randell;;;bgsr1gtefnbn2jma7cxw5mok;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;47;16;Sporting KC II;2836;FWR;1,0
2724851529;452;43;2;47;17;7fbej4xwoq4imaf5l39304m37;1;0,0;0,0;2024-09-22T23:20:07.367Z;2024-09-22T23:20:32Z;[{'id': 5235737705, 'qualifierId': 347, 'value': '0'}, {'id': 5235738677, 'qualifierId': 144, 'value': '5'}, {'id': 5235737749, 'qualifierId': 233, 'value': '459'}, {'id': 5235737701, 'qualifierId': 56, 'value': 'Left'}];vhjelesjaxtgjcgfv7yxp2lm;S. Cruz;;;bgsr1gtefnbn2jma7cxw5mok;Deleted event;;;;;;;;;;;;;;;;459,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;47;17;Minnesota United II;2837;Sub;1,0
