id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_Captain;value_Resume;value_PlayerPosition;value_TeamPlayerFormation;value_TeamKit;value_Involved;value_JerseyNumber;value_DirectionOfPlay;value_Zone;value_Angle;value_PassEndY;value_Length;value_PassEndX;value_KickOff;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_FlickOn;value_OutOfPlay;value_IntendedTackleTarget;value_DeletedEventType;value_Chipped;value_SwitchOfPlay;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_LayOff;value_Handball;value_GkY;value_NotAssisted;value_RegularPlay;value_IndividualPlay;value_High;value_GoalmouthZ;value_OutOfBoxCentre;value_GoalmouthY;value_GkX;value_RightFooted;value_NextEventGoalKick;value_GoalKick;value_Low;value_Assist;value_RelatedEventId;value_BlockedY;value_LowCentre;value_Assisted;value_FirstTouch;value_BlockedX;value_Collected;value_Hands;value_Standing;value_OverArm;value_NotVisible;value_KeeperThrow;value_Cross;value_Shove/Push;value_FreeKick;value_PlayersCaughtOffside;value_Indirect;value_ShirtPull/Holding;value_IntentionalAssist;value_BoxRight;value_Blocked;value_DefBlock;value_HighClaim;value_GkKickFromHands;value_Overrun;value_CloseRight;value_LeftFooted;value_BoxCentre;value_Right;value_Left;value_OutSwinger;value_CornerTaken;value_Head;value_ParriedDanger;value_InSwinger;value_LowLeft;value_ParriedSafe;value_Diving;value_CloseLeft;value_Minutes;value_EndType;value_Tap;value_Strong;value_GoalShotTimestamp;value_BoxLeft;value_SwerveMoving;value_GoalShotGameClock;value_HighLeft;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_SixYardBlocked;value_TempBlocked;value_LowRight;value_BigChance;value_YellowCard;value_RecklessOffence;value_FromCorner;value_HighCentre;value_InjuredPlayerId;value_Injury;value_NotPastGoalLine;value_SetPiece;value_GoesToPenalties;value_HitWoodwork;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_Saved;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2695044351;472;1;2;50;51;8o8m08he36u0j4w08aj2iodn8;1;23,1;31,6;2024-06-08T00:11:42.252Z;2024-06-08T00:11:44Z;[{'id': 5071768009, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071768013, 'qualifierId': 141, 'value': '50.4'}, {'id': 5071768017, 'qualifierId': 213, 'value': '2.50'}, {'id': 5071768015, 'qualifierId': 212, 'value': '21.3'}, {'id': 5071768011, 'qualifierId': 140, 'value': '6.9'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;dagqzccegoimaolj4ic6czaxg;Pass;;;;;;;;;;;2,5;50,4;21,3;6,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;6,9;50,4;;;;;;;;0;50;51;Chattanooga;3051;DL;1,0
2695044369;473;1;2;50;54;8o8m08he36u0j4w08aj2iodn8;0;7,5;50,4;2024-06-08T00:11:44.396Z;2024-06-08T00:11:47Z;[{'id': 5071768073, 'qualifierId': 155}, {'id': 5071768085, 'qualifierId': 1}, {'id': 5071768077, 'qualifierId': 140, 'value': '36.1'}, {'id': 5071768081, 'qualifierId': 212, 'value': '37.4'}, {'id': 5071768075, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071768083, 'qualifierId': 213, 'value': '0.64'}, {'id': 5071768079, 'qualifierId': 141, 'value': '83.3'}];99hdzy5s45xr72d3lgttdmne1;J. Gal;;;dagqzccegoimaolj4ic6czaxg;Pass;;;;;;;;;;;0,64;83,3;37,4;36,1;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;36,1;83,3;;;;;;;;0;50;54;Chattanooga;3054;GK;1,0
2695044371;583;8;2;50;57;cwnjxlibb02fuh0vwgvac6h45;1;62,6;26,5;2024-06-08T00:11:47.633Z;2024-06-08T00:11:47Z;[{'id': 5071768099, 'qualifierId': 56, 'value': 'Center'}];exunlng0cgo9bpqh4x6jpxyax;J. Williams;;;dagqzccegoimaolj4ic6czaxg;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;50;57;Chicago Fire II;3057;DR;1,0
2695044381;584;49;2;50;58;cwnjxlibb02fuh0vwgvac6h45;1;71,4;25,5;2024-06-08T00:11:49.361Z;2024-06-08T00:11:49Z;[];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;dagqzccegoimaolj4ic6czaxg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;50;58;Chicago Fire II;3058;FWR;1,0
2695044391;585;1;2;50;59;cwnjxlibb02fuh0vwgvac6h45;1;71,4;25,5;2024-06-08T00:11:49.618Z;2024-06-08T00:11:51Z;[{'id': 5071768199, 'qualifierId': 155}, {'id': 5071768201, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071768209, 'qualifierId': 213, 'value': '1.35'}, {'id': 5071768205, 'qualifierId': 141, 'value': '40.4'}, {'id': 5071768207, 'qualifierId': 212, 'value': '10.4'}, {'id': 5071768203, 'qualifierId': 140, 'value': '73.6'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;dagqzccegoimaolj4ic6czaxg;Pass;;;;;;;;;;;1,35;40,4;10,4;73,6;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;73,6;40,4;;;;;;;;0;50;59;Chicago Fire II;3059;FWR;1,0
2695044413;586;1;2;51;0;cwnjxlibb02fuh0vwgvac6h45;0;73,8;40,3;2024-06-08T00:11:50.881Z;2024-06-08T00:11:54Z;[{'id': 5071768323, 'qualifierId': 141, 'value': '31.5'}, {'id': 5071768327, 'qualifierId': 213, 'value': '6.03'}, {'id': 5071768319, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071768321, 'qualifierId': 140, 'value': '95.7'}, {'id': 5071768317, 'qualifierId': 3}, {'id': 5071768325, 'qualifierId': 212, 'value': '23.8'}];exunlng0cgo9bpqh4x6jpxyax;J. Williams;;;dagqzccegoimaolj4ic6czaxg;Pass;;;;;;;;;;;6,03;31,5;23,8;95,7;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;95,7;31,5;;;;;;;;0;51;0;Chicago Fire II;3060;DR;1,0
2695044411;474;52;2;51;3;8o8m08he36u0j4w08aj2iodn8;1;3,7;69,3;2024-06-08T00:11:54.301Z;2024-06-08T00:11:54Z;[];99hdzy5s45xr72d3lgttdmne1;J. Gal;;;dagqzccegoimaolj4ic6czaxg;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;51;3;Chattanooga;3063;GK;1,0
2695044439;475;1;2;51;6;8o8m08he36u0j4w08aj2iodn8;1;11,1;70,8;2024-06-08T00:11:56.685Z;2024-06-08T00:12:01Z;[{'id': 5071768545, 'qualifierId': 141, 'value': '93.2'}, {'id': 5071768549, 'qualifierId': 213, 'value': '1.04'}, {'id': 5071768541, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071768543, 'qualifierId': 140, 'value': '19.6'}, {'id': 5071768539, 'qualifierId': 123}, {'id': 5071768547, 'qualifierId': 212, 'value': '17.7'}];99hdzy5s45xr72d3lgttdmne1;J. Gal;;;dagqzccegoimaolj4ic6czaxg;Pass;;;;;;;;;;;1,04;93,2;17,7;19,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;19,6;93,2;;;;;;;;0;51;6;Chattanooga;3066;GK;1,0
2695044445;476;1;2;51;11;8o8m08he36u0j4w08aj2iodn8;1;25,3;90,3;2024-06-08T00:12:01.676Z;2024-06-08T00:12:04Z;[{'id': 5071768607, 'qualifierId': 213, 'value': '4.60'}, {'id': 5071768603, 'qualifierId': 141, 'value': '70.6'}, {'id': 5071768601, 'qualifierId': 140, 'value': '23.8'}, {'id': 5071768605, 'qualifierId': 212, 'value': '13.5'}, {'id': 5071768599, 'qualifierId': 56, 'value': 'Back'}];5ehbz7f56cmfamc29fnk3yuax;L. Prpa;;;dagqzccegoimaolj4ic6czaxg;Pass;;;;;;;;;;;4,6;70,6;13,5;23,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;23,8;70,6;;;;;;;;0;51;11;Chattanooga;3071;MC;1,0
2695044461;477;1;2;51;14;8o8m08he36u0j4w08aj2iodn8;1;28,8;69,6;2024-06-08T00:12:04.460Z;2024-06-08T00:12:09Z;[{'id': 5071768701, 'qualifierId': 140, 'value': '27.1'}, {'id': 5071768705, 'qualifierId': 212, 'value': '31.7'}, {'id': 5071768707, 'qualifierId': 213, 'value': '4.66'}, {'id': 5071768703, 'qualifierId': 141, 'value': '23.0'}, {'id': 5071768699, 'qualifierId': 56, 'value': 'Back'}];ctwn52am38jz5ly1h8ac069lg;C. Heuer;;;dagqzccegoimaolj4ic6czaxg;Pass;;;;;;;;;;;4,66;23,0;31,7;27,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;27,1;23,0;;;;;;;;0;51;14;Chattanooga;3074;DMC;1,0
2695044477;478;1;2;51;18;8o8m08he36u0j4w08aj2iodn8;1;28,3;22,5;2024-06-08T00:12:09.100Z;2024-06-08T00:12:12Z;[{'id': 5071768791, 'qualifierId': 141, 'value': '2.8'}, {'id': 5071768787, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071768795, 'qualifierId': 213, 'value': '5.50'}, {'id': 5071768793, 'qualifierId': 212, 'value': '19.1'}, {'id': 5071768789, 'qualifierId': 140, 'value': '41.2'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;dagqzccegoimaolj4ic6czaxg;Pass;;;;;;;;;;;5,5;2,8;19,1;41,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;41,2;2,8;;;;;;;;0;51;18;Chattanooga;3078;DL;1,0
2695044489;479;3;2;51;21;8o8m08he36u0j4w08aj2iodn8;1;43,3;9,4;2024-06-08T00:12:12.084Z;2024-06-08T00:12:15Z;[{'id': 5071768845, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071768859, 'qualifierId': 233, 'value': '587'}, {'id': 5071768847, 'qualifierId': 286}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;dagqzccegoimaolj4ic6czaxg;Take On;;;;;;;;;;;;;;;;;;587,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;51;21;Chattanooga;3081;DR;1,0
2695044485;587;45;2;51;21;cwnjxlibb02fuh0vwgvac6h45;0;56,7;90,6;2024-06-08T00:12:12.084Z;2024-06-08T00:12:16Z;[{'id': 5071768837, 'qualifierId': 56, 'value': 'Left'}, {'id': 5071768865, 'qualifierId': 233, 'value': '479'}, {'id': 5071768839, 'qualifierId': 285}];adfocor2tbcmxo03ednm8vywa;J. Ibarra;;;dagqzccegoimaolj4ic6czaxg;Challenge;;;;;;;;;;;;;;;;;;479,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;51;21;Chicago Fire II;3081;FWL;1,0
2695044515;481;4;2;51;24;8o8m08he36u0j4w08aj2iodn8;1;43,4;20,6;2024-06-08T00:12:14.812Z;2024-06-08T00:12:40Z;[{'id': 5071769055, 'qualifierId': 286}, {'id': 5071769051, 'qualifierId': 152}, {'id': 5071769053, 'qualifierId': 265}, {'id': 5071769049, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071769459, 'qualifierId': 233, 'value': '588'}, {'id': 5071769047, 'qualifierId': 13}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;dagqzccegoimaolj4ic6czaxg;Foul;;;;;;;;;;;;;;;;;;588,0;;1,0;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;51;24;Chattanooga;3084;DR;1,0
2695044509;480;43;2;51;24;8o8m08he36u0j4w08aj2iodn8;1;0,0;0,0;2024-06-08T00:12:14.813Z;2024-06-08T00:12:34Z;[{'id': 5071769333, 'qualifierId': 144, 'value': '3'}, {'id': 5071768947, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071769023, 'qualifierId': 233, 'value': '588'}, {'id': 5071768949, 'qualifierId': 286, 'value': '0'}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;dagqzccegoimaolj4ic6czaxg;Deleted event;;;;;;;;;;;;;;;;;;588,0;;0,0;;;;;;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;51;24;Chattanooga;3084;DR;1,0
2695044495;588;4;2;51;24;cwnjxlibb02fuh0vwgvac6h45;0;56,6;79,4;2024-06-08T00:12:14.813Z;2024-06-08T00:12:46Z;[{'id': 5071769441, 'qualifierId': 152}, {'id': 5071768871, 'qualifierId': 56, 'value': 'Left'}, {'id': 5071769439, 'qualifierId': 13}, {'id': 5071769443, 'qualifierId': 265}, {'id': 5071768873, 'qualifierId': 285}, {'id': 5071769453, 'qualifierId': 233, 'value': '481'}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;dagqzccegoimaolj4ic6czaxg;Foul;;;;;;;;;;;;;;;;;;481,0;1,0;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;51;24;Chicago Fire II;3084;MC;1,0
2695044521;589;43;2;51;28;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-06-08T00:12:18.734Z;2024-06-08T00:12:39Z;[{'id': 5071769037, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071769041, 'qualifierId': 265, 'value': '0'}, {'id': 5071769457, 'qualifierId': 144, 'value': '4'}, {'id': 5071769063, 'qualifierId': 233, 'value': '481'}, {'id': 5071769039, 'qualifierId': 152, 'value': '0'}, {'id': 5071769035, 'qualifierId': 13, 'value': '0'}, {'id': 5071769043, 'qualifierId': 285, 'value': '0'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;dagqzccegoimaolj4ic6czaxg;Deleted event;;;;;;;;;;;;;;;;;;481,0;0,0;;;;;;;;;4,0;;;0,0;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;51;28;Chicago Fire II;3088;MC;1,0
2695044677;482;1;2;52;6;8o8m08he36u0j4w08aj2iodn8;1;45,0;19,2;2024-06-08T00:12:56.991Z;2024-06-08T00:13:03Z;[{'id': 5071769915, 'qualifierId': 213, 'value': '1.90'}, {'id': 5071769903, 'qualifierId': 155}, {'id': 5071769907, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071769911, 'qualifierId': 141, 'value': '59.1'}, {'id': 5071769905, 'qualifierId': 152}, {'id': 5071769909, 'qualifierId': 140, 'value': '36.1'}, {'id': 5071769901, 'qualifierId': 5}, {'id': 5071769913, 'qualifierId': 212, 'value': '28.7'}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;dagqzccegoimaolj4ic6czaxg;Pass;;;;;;;;;;;1,9;59,1;28,7;36,1;;;;;;;;;;;;;;;1,0;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;36,1;59,1;;;;;;;;0;52;6;Chattanooga;3126;MC;1,0
2695044685;483;1;2;52;13;8o8m08he36u0j4w08aj2iodn8;1;51,9;79,3;2024-06-08T00:13:03.407Z;2024-06-08T00:13:06Z;[{'id': 5071769955, 'qualifierId': 213, 'value': '0.18'}, {'id': 5071769951, 'qualifierId': 141, 'value': '81.7'}, {'id': 5071769953, 'qualifierId': 212, 'value': '9.3'}, {'id': 5071769949, 'qualifierId': 140, 'value': '60.6'}, {'id': 5071769947, 'qualifierId': 56, 'value': 'Left'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;dagqzccegoimaolj4ic6czaxg;Pass;;;;;;;;;;;0,18;81,7;9,3;60,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;60,6;81,7;;;;;;;;0;52;13;Chattanooga;3133;DC;1,0
2695044689;484;61;2;52;15;8o8m08he36u0j4w08aj2iodn8;0;60,6;81,5;2024-06-08T00:13:05.918Z;2024-06-08T00:13:06Z;[{'id': 5071769971, 'qualifierId': 56, 'value': 'Left'}];9ii1zrimesdnqccy8dki8knx0;V. Hlyut;;;dagqzccegoimaolj4ic6czaxg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;52;15;Chattanooga;3135;ML;1,0
2695044695;485;83;2;52;15;8o8m08he36u0j4w08aj2iodn8;0;60,4;82,0;2024-06-08T00:13:06.190Z;2024-06-08T00:18:26Z;[{'id': 5071776753, 'qualifierId': 399, 'value': '4hdai9za2ls03tjpcw0ahu5wq'}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;dagqzccegoimaolj4ic6czaxg;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;52;15;Chattanooga;3135;DC;1,0
2695045361;620;50;2;52;16;cwnjxlibb02fuh0vwgvac6h45;1;32,1;6,4;2024-06-08T00:13:06.481Z;2024-06-08T00:18:23Z;[{'id': 5071773509, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071773671, 'qualifierId': 233, 'value': '522'}, {'id': 5071773675, 'qualifierId': 285}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;dagqzccegoimaolj4ic6czaxg;Dispossessed;;;;;;;;;;;;;;;;;;522,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;52;16;Chicago Fire II;3136;FWR;1,0
2695045371;522;7;2;52;16;8o8m08he36u0j4w08aj2iodn8;0;67,9;93,6;2024-06-08T00:13:06.482Z;2024-06-08T00:15:54Z;[{'id': 5071773563, 'qualifierId': 286}, {'id': 5071773667, 'qualifierId': 233, 'value': '620'}, {'id': 5071773561, 'qualifierId': 56, 'value': 'Left'}];9ii1zrimesdnqccy8dki8knx0;V. Hlyut;;;dagqzccegoimaolj4ic6czaxg;Tackle;;;;;;;;;;;;;;;;;;620,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;52;16;Chattanooga;3136;ML;1,0
2695044693;590;49;2;52;16;cwnjxlibb02fuh0vwgvac6h45;1;36,7;4,7;2024-06-08T00:13:06.796Z;2024-06-08T00:15:57Z;[];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;dagqzccegoimaolj4ic6czaxg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;52;16;Chicago Fire II;3136;FWR;1,0
2695044701;591;61;2;52;17;cwnjxlibb02fuh0vwgvac6h45;1;36,7;4,7;2024-06-08T00:13:08.131Z;2024-06-08T00:16:01Z;[{'id': 5071770011, 'qualifierId': 56, 'value': 'Back'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;dagqzccegoimaolj4ic6czaxg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;52;17;Chicago Fire II;3137;FWR;1,0
2695044705;592;1;2;52;20;cwnjxlibb02fuh0vwgvac6h45;1;34,9;16,7;2024-06-08T00:13:10.499Z;2024-06-08T00:13:11Z;[{'id': 5071770051, 'qualifierId': 212, 'value': '13.3'}, {'id': 5071770053, 'qualifierId': 213, 'value': '3.66'}, {'id': 5071770045, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071770049, 'qualifierId': 141, 'value': '7.0'}, {'id': 5071770047, 'qualifierId': 140, 'value': '23.9'}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;dagqzccegoimaolj4ic6czaxg;Pass;;;;;;;;;;;3,66;7,0;13,3;23,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;23,9;7,0;;;;;;;;0;52;20;Chicago Fire II;3140;MC;1,0
2695044707;593;1;2;52;21;cwnjxlibb02fuh0vwgvac6h45;1;23,9;7,0;2024-06-08T00:13:11.827Z;2024-06-08T00:13:12Z;[{'id': 5071770057, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071770063, 'qualifierId': 212, 'value': '8.6'}, {'id': 5071770065, 'qualifierId': 213, 'value': '0.88'}, {'id': 5071770061, 'qualifierId': 141, 'value': '16.7'}, {'id': 5071770059, 'qualifierId': 140, 'value': '29.1'}];exunlng0cgo9bpqh4x6jpxyax;J. Williams;;;dagqzccegoimaolj4ic6czaxg;Pass;;;;;;;;;;;0,88;16,7;8,6;29,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;29,1;16,7;;;;;;;;0;52;21;Chicago Fire II;3141;DR;1,0
2695044713;594;1;2;52;22;cwnjxlibb02fuh0vwgvac6h45;1;29,1;16,7;2024-06-08T00:13:12.707Z;2024-06-08T00:13:13Z;[{'id': 5071770103, 'qualifierId': 213, 'value': '3.24'}, {'id': 5071770099, 'qualifierId': 141, 'value': '14.1'}, {'id': 5071770095, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071770101, 'qualifierId': 212, 'value': '17.5'}, {'id': 5071770097, 'qualifierId': 140, 'value': '12.5'}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;dagqzccegoimaolj4ic6czaxg;Pass;;;;;;;;;;;3,24;14,1;17,5;12,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;12,5;14,1;;;;;;;;0;52;22;Chicago Fire II;3142;MC;1,0
