id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_TeamPlayerFormation;value_JerseyNumber;value_Resume;value_PlayerPosition;value_TeamKit;value_Involved;value_Captain;value_DirectionOfPlay;value_VideoCoverageLost;value_NotVisible;value_Zone;value_PassEndX;value_Length;value_Angle;value_PassEndY;value_LongBall;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_DeletedEventType;value_Chipped;value_NextEventGoalKick;value_Low;value_GoalKick;value_Launch;value_PlayersCaughtOffside;value_FreeKickTaken;value_Indirect;value_Direct;value_Shove/Push;value_Foul;value_IntendedTackleTarget;value_GoalmouthZ;value_GkY;value_High;value_IndividualPlay;value_NotAssisted;value_GoalmouthY;value_OutOfBoxCentre;value_LeftFooted;value_RegularPlay;value_GkX;value_HeadPass;value_AttemptedTackle;value_Cross;value_Head;value_TempBlocked;value_BoxLeft;value_PullBack;value_Left;value_Assist;value_CornerTaken;value_InSwinger;value_IntentionalAssist;value_Assisted;value_FromCorner;value_BlockedY;value_BlockedX;value_RelatedEventId;value_FirstTouch;value_BoxCentre;value_Blocked;value_LowCentre;value_DefBlock;value_RightFooted;value_FantasyAssistType;value_BigChance;value_FantasyAssistId;value_GoalShotTimestamp;value_FantasyAssistTeam;value_FantasyAssistedBy;value_LowLeft;value_GoalShotGameClock;value_BoxRight;value_Volley;value_KickOff;value_KeeperThrow;value_Hands;value_ParriedSafe;value_Diving;value_OutOfPlay;value_LayOff;value_Right;value_RefereeDelay;value_DrinksBreak;value_Overrun;value_LowRight;value_HighRight;value_SwerveLeft;value_Standing;value_Caught;value_2NdAssist;value_2NdRelatedEventId;value_HighLeft;value_2NdAssisted;value_SwitchOfPlay;value_SetPiece;value_Minutes;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_FlickOn;value_GkHoof;value_YellowCard;value_RecklessOffence;value_Unchallenged;value_FastBreak;value_ParriedDanger;value_TacticalFoul;value_OutSwinger;value_ShirtPull/Holding;value_HitLeftPost;value_HitWoodwork;value_SwerveRight;value_Collected;value_Injury;value_InjuredPlayerId;value_GkChallenge;value_CloseHigh;value_AerialFoul;value_CloseRight;value_ThroughBall;value_CaptainChange;value_PersistentInfringement;value_TempMissed;value_Penalty;value_PenaltyTakerId;value_RedCard;value_ProfessionalFoulLastMan;value_Saved;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_Handball;value_TimeWasting;value_Dissent;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2704404157;353;1;2;49;38;4g68p0t2f5jzhzfr67i2rj1ex;1;69,0;81,6;2024-07-28T20:12:10.239Z;2024-07-28T20:12:12Z;[{'id': 5123380525, 'qualifierId': 212, 'value': '13.0'}, {'id': 5123380527, 'qualifierId': 213, 'value': '5.66'}, {'id': 5123380521, 'qualifierId': 140, 'value': '79.1'}, {'id': 5123380523, 'qualifierId': 141, 'value': '70.5'}, {'id': 5123380519, 'qualifierId': 56, 'value': 'Center'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;eazl16iuxl3g63mt5c3tsk844;Pass;;;;;;;;;;;;;79,1;13,0;5,66;70,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;79,1;70,5;;;;;;;;0;49;38;Toronto II;2978;DR;1,0
2704404169;354;1;2;49;40;4g68p0t2f5jzhzfr67i2rj1ex;0;79,9;68,8;2024-07-28T20:12:12.046Z;2024-07-28T20:12:13Z;[{'id': 5123380579, 'qualifierId': 140, 'value': '86.3'}, {'id': 5123380591, 'qualifierId': 213, 'value': '5.40'}, {'id': 5123380587, 'qualifierId': 212, 'value': '10.6'}, {'id': 5123380575, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123380583, 'qualifierId': 141, 'value': '56.7'}];afqry84j23xgkhqryrontj190;I. Kasule;;;eazl16iuxl3g63mt5c3tsk844;Pass;;;;;;;;;;;;;86,3;10,6;5,4;56,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;86,3;56,7;;;;;;;;0;49;40;Toronto II;2980;ML;1,0
2704404207;430;12;2;49;41;29nx7yxy1rdqv2oobqn5pjf8p;1;12,4;44,7;2024-07-28T20:12:12.578Z;2024-07-28T20:13:54Z;[{'id': 5123380759, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123380763, 'qualifierId': 141, 'value': '30.0'}, {'id': 5123380761, 'qualifierId': 140, 'value': '32.2'}, {'id': 5123380767, 'qualifierId': 213, 'value': '5.84'}, {'id': 5123380765, 'qualifierId': 212, 'value': '23.1'}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;eazl16iuxl3g63mt5c3tsk844;Clearance;;;;;;;;;;;;;32,2;23,1;5,84;30,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;32,2;30,0;;;;;;;;0;49;41;New York RB II;2981;DC;1,0
2704404719;441;44;2;49;41;29nx7yxy1rdqv2oobqn5pjf8p;1;28,5;22,9;2024-07-28T20:12:13.393Z;2024-07-28T20:58:51Z;[{'id': 5123383809, 'qualifierId': 233, 'value': '355'}, {'id': 5123383807, 'qualifierId': 285}, {'id': 5123383805, 'qualifierId': 56, 'value': 'Back'}];6xu5v7x5zge1k83w40mmbxyzu;H. Ayari;;;eazl16iuxl3g63mt5c3tsk844;Aerial;;;;;;;;;;;;;;;;;;1,0;355,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;49;41;New York RB II;2981;FWR;1,0
2704404197;355;44;2;49;41;4g68p0t2f5jzhzfr67i2rj1ex;0;71,5;77,1;2024-07-28T20:12:13.394Z;2024-07-28T20:13:27Z;[{'id': 5123384043, 'qualifierId': 233, 'value': '441'}, {'id': 5123380723, 'qualifierId': 286}, {'id': 5123380721, 'qualifierId': 56, 'value': 'Center'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;eazl16iuxl3g63mt5c3tsk844;Aerial;;;;;;;;;;;;;;;;;;;441,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;49;41;Toronto II;2981;DR;1,0
2704404213;431;1;2;49;45;29nx7yxy1rdqv2oobqn5pjf8p;0;32,4;29,1;2024-07-28T20:12:16.577Z;2024-07-28T20:12:17Z;[{'id': 5123380809, 'qualifierId': 213, 'value': '2.47'}, {'id': 5123380799, 'qualifierId': 3}, {'id': 5123380805, 'qualifierId': 141, 'value': '41.3'}, {'id': 5123380807, 'qualifierId': 212, 'value': '13.4'}, {'id': 5123380803, 'qualifierId': 140, 'value': '22.4'}, {'id': 5123380801, 'qualifierId': 56, 'value': 'Back'}];6xu5v7x5zge1k83w40mmbxyzu;H. Ayari;;;eazl16iuxl3g63mt5c3tsk844;Pass;;;;;;;;;;;;;22,4;13,4;2,47;41,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;22,4;41,3;;;;;;;;0;49;45;New York RB II;2985;FWR;1,0
2704404227;356;1;2;49;45;4g68p0t2f5jzhzfr67i2rj1ex;0;72,5;68,6;2024-07-28T20:12:17.231Z;2024-07-28T20:12:19Z;[{'id': 5123380857, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123380855, 'qualifierId': 3}, {'id': 5123380865, 'qualifierId': 213, 'value': '0.10'}, {'id': 5123380859, 'qualifierId': 140, 'value': '79.4'}, {'id': 5123380863, 'qualifierId': 212, 'value': '7.3'}, {'id': 5123380861, 'qualifierId': 141, 'value': '69.7'}];8u0efvao8rym6mdx0tl0h0qac;A. Jarvis;;;eazl16iuxl3g63mt5c3tsk844;Pass;;;;;;;;;;;;;79,4;7,3;0,1;69,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;79,4;69,7;;;;;;;;0;49;45;Toronto II;2985;MC;1,0
2704404239;432;44;2;49;47;29nx7yxy1rdqv2oobqn5pjf8p;1;22,6;29,4;2024-07-28T20:12:18.685Z;2024-07-28T20:13:26Z;[{'id': 5123380927, 'qualifierId': 285}, {'id': 5123380925, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123384005, 'qualifierId': 233, 'value': '357'}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;;eazl16iuxl3g63mt5c3tsk844;Aerial;;;;;;;;;;;;;;;;;;1,0;357,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;49;47;New York RB II;2987;DC;1,0
2704404229;357;44;2;49;47;4g68p0t2f5jzhzfr67i2rj1ex;0;77,4;70,6;2024-07-28T20:12:18.686Z;2024-07-28T20:13:27Z;[{'id': 5123380871, 'qualifierId': 286}, {'id': 5123380869, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123384089, 'qualifierId': 233, 'value': '432'}];afqry84j23xgkhqryrontj190;I. Kasule;;;eazl16iuxl3g63mt5c3tsk844;Aerial;;;;;;;;;;;;;;;;;;;432,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;49;47;Toronto II;2987;ML;1,0
2704404251;433;1;2;49;48;29nx7yxy1rdqv2oobqn5pjf8p;0;18,4;34,5;2024-07-28T20:12:19.873Z;2024-07-28T20:12:20Z;[{'id': 5123380987, 'qualifierId': 141, 'value': '44.4'}, {'id': 5123380985, 'qualifierId': 140, 'value': '17.7'}, {'id': 5123380983, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123380981, 'qualifierId': 3}, {'id': 5123380989, 'qualifierId': 212, 'value': '6.8'}, {'id': 5123380991, 'qualifierId': 213, 'value': '1.68'}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;;eazl16iuxl3g63mt5c3tsk844;Pass;;;;;;;;;;;;;17,7;6,8;1,68;44,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;17,7;44,4;;;;;;;;0;49;48;New York RB II;2988;DC;1,0
2704404255;358;50;2;49;49;4g68p0t2f5jzhzfr67i2rj1ex;1;85,6;62,0;2024-07-28T20:12:20.847Z;2024-07-28T20:12:25Z;[{'id': 5123380999, 'qualifierId': 286}, {'id': 5123381167, 'qualifierId': 233, 'value': '434'}, {'id': 5123380997, 'qualifierId': 56, 'value': 'Center'}];65g50zt5gbo1lnrbc7uvwsbo4;T. Rosborough;;;eazl16iuxl3g63mt5c3tsk844;Dispossessed;;;;;;;;;;;;;;;;;;;434,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;49;49;Toronto II;2989;FW;1,0
2704404293;434;7;2;49;49;29nx7yxy1rdqv2oobqn5pjf8p;1;14,4;38,0;2024-07-28T20:12:20.848Z;2024-07-28T20:12:25Z;[{'id': 5123381133, 'qualifierId': 285}, {'id': 5123381131, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123381161, 'qualifierId': 233, 'value': '358'}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;;eazl16iuxl3g63mt5c3tsk844;Tackle;;;;;;;;;;;;;;;;;;1,0;358,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;49;49;New York RB II;2989;DC;1,0
2704404297;435;49;2;49;53;29nx7yxy1rdqv2oobqn5pjf8p;1;9,5;35,4;2024-07-28T20:12:24.481Z;2024-07-28T20:12:24Z;[];7z57s6veqr3k87quyd6i7fgx6;M. Fisher;;;eazl16iuxl3g63mt5c3tsk844;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;49;53;New York RB II;2993;DC;1,0
2704404307;436;1;2;49;53;29nx7yxy1rdqv2oobqn5pjf8p;0;9,4;33,3;2024-07-28T20:12:25.169Z;2024-07-28T20:12:27Z;[{'id': 5123381249, 'qualifierId': 140, 'value': '12.3'}, {'id': 5123381257, 'qualifierId': 213, 'value': '5.35'}, {'id': 5123381267, 'qualifierId': 236}, {'id': 5123381245, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123381273, 'qualifierId': 286}, {'id': 5123381269, 'qualifierId': 233, 'value': '359'}, {'id': 5123381251, 'qualifierId': 141, 'value': '27.3'}, {'id': 5123381253, 'qualifierId': 212, 'value': '5.1'}];7z57s6veqr3k87quyd6i7fgx6;M. Fisher;;;eazl16iuxl3g63mt5c3tsk844;Pass;;;;;;;;;;;;;12,3;5,1;5,35;27,3;;;359,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;12,3;27,3;;;;;;;;0;49;53;New York RB II;2993;DC;1,0
2704404303;359;74;2;49;53;4g68p0t2f5jzhzfr67i2rj1ex;1;89,2;70,2;2024-07-28T20:12:25.170Z;2024-07-28T20:57:40Z;[{'id': 5123381209, 'qualifierId': 285}, {'id': 5123381309, 'qualifierId': 233, 'value': '436'}, {'id': 5123381207, 'qualifierId': 56, 'value': 'Center'}];65g50zt5gbo1lnrbc7uvwsbo4;T. Rosborough;;;eazl16iuxl3g63mt5c3tsk844;Blocked Pass;;;;;;;;;;;;;;;;;;1,0;436,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;49;53;Toronto II;2993;FW;1,0
2704404315;360;5;2;49;56;4g68p0t2f5jzhzfr67i2rj1ex;0;85,9;101,4;2024-07-28T20:12:27.631Z;2024-07-28T20:12:47Z;[{'id': 5123382267, 'qualifierId': 233, 'value': '437'}, {'id': 5123381307, 'qualifierId': 347}, {'id': 5123381305, 'qualifierId': 56, 'value': 'Left'}];65g50zt5gbo1lnrbc7uvwsbo4;T. Rosborough;;;eazl16iuxl3g63mt5c3tsk844;Out;;;;;;;;;;;;;;;;;;;437,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;49;56;Toronto II;2996;FW;1,0
2704404465;437;5;2;49;56;29nx7yxy1rdqv2oobqn5pjf8p;1;14,1;-1,4;2024-07-28T20:12:27.631Z;2024-07-28T20:38:35Z;[{'id': 5123382243, 'qualifierId': 233, 'value': '360'}, {'id': 5123382237, 'qualifierId': 347}, {'id': 5123382235, 'qualifierId': 56, 'value': 'Back'}];7z57s6veqr3k87quyd6i7fgx6;M. Fisher;;;eazl16iuxl3g63mt5c3tsk844;Out;;;;;;;;;;;;;;;;;;;360,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;49;56;New York RB II;2996;DC;1,0
2704404477;438;1;2;50;12;29nx7yxy1rdqv2oobqn5pjf8p;1;14,5;0,0;2024-07-28T20:12:44.305Z;2024-07-28T20:17:14Z;[{'id': 5123382307, 'qualifierId': 141, 'value': '5.5'}, {'id': 5123382309, 'qualifierId': 212, 'value': '20.4'}, {'id': 5123382303, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123382301, 'qualifierId': 107}, {'id': 5123382305, 'qualifierId': 140, 'value': '33.5'}, {'id': 5123382311, 'qualifierId': 213, 'value': '0.21'}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;;eazl16iuxl3g63mt5c3tsk844;Pass;;;;;;;;;;;;;33,5;20,4;0,21;5,5;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;33,5;5,5;;;;;;;;0;50;12;New York RB II;3012;DC;1,0
2704406047;469;1;2;50;14;29nx7yxy1rdqv2oobqn5pjf8p;0;33,3;3,0;2024-07-28T20:12:46.096Z;2024-07-28T20:17:09Z;[{'id': 5123392273, 'qualifierId': 141, 'value': '3.7'}, {'id': 5123392271, 'qualifierId': 140, 'value': '29.3'}, {'id': 5123392269, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123392277, 'qualifierId': 213, 'value': '3.03'}, {'id': 5123392275, 'qualifierId': 212, 'value': '4.2'}];6xu5v7x5zge1k83w40mmbxyzu;H. Ayari;;;eazl16iuxl3g63mt5c3tsk844;Pass;;;;;;;;;;;;;29,3;4,2;3,03;3,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;29,3;3,7;;;;;;;;0;50;14;New York RB II;3014;FWR;1,0
2704404893;367;61;2;50;17;4g68p0t2f5jzhzfr67i2rj1ex;1;65,3;96,2;2024-07-28T20:12:48.640Z;2024-07-28T20:14:16Z;[{'id': 5123384849, 'qualifierId': 56, 'value': 'Left'}];nhhmltlm3ayn7vqmp6etck5w;C. Ofori;;;eazl16iuxl3g63mt5c3tsk844;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;50;17;Toronto II;3017;DC;1,0
2704404507;439;1;2;50;17;29nx7yxy1rdqv2oobqn5pjf8p;1;26,2;8,2;2024-07-28T20:12:49.233Z;2024-07-28T20:12:52Z;[{'id': 5123382463, 'qualifierId': 140, 'value': '34.6'}, {'id': 5123382461, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123382465, 'qualifierId': 141, 'value': '18.0'}, {'id': 5123382467, 'qualifierId': 212, 'value': '11.1'}, {'id': 5123382469, 'qualifierId': 213, 'value': '0.65'}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;;eazl16iuxl3g63mt5c3tsk844;Pass;;;;;;;;;;;;;34,6;11,1;0,65;18,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;34,6;18,0;;;;;;;;0;50;17;New York RB II;3017;DC;1,0
2704404483;361;43;2;50;17;4g68p0t2f5jzhzfr67i2rj1ex;1;0,0;0,0;2024-07-28T20:12:49.327Z;2024-07-28T20:13:33Z;[{'id': 5123382339, 'qualifierId': 56, 'value': 'Left'}, {'id': 5123384309, 'qualifierId': 144, 'value': '61'}];nhhmltlm3ayn7vqmp6etck5w;C. Ofori;;;eazl16iuxl3g63mt5c3tsk844;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;50;17;Toronto II;3017;DC;1,0
2704404511;440;4;2;50;20;29nx7yxy1rdqv2oobqn5pjf8p;1;34,3;18,6;2024-07-28T20:12:52.237Z;2024-07-28T20:12:53Z;[{'id': 5123382541, 'qualifierId': 233, 'value': '362'}, {'id': 5123382527, 'qualifierId': 286}, {'id': 5123382519, 'qualifierId': 13}, {'id': 5123382523, 'qualifierId': 152}, {'id': 5123382521, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123382525, 'qualifierId': 265}];5qfwg7j8xrfv19ouu4gvrs00k;N. Edwards;;;eazl16iuxl3g63mt5c3tsk844;Foul;;;;;;;;;;;;;;;;;;;362,0;1,0;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;50;20;New York RB II;3020;DMR;1,0
2704404503;362;4;2;50;20;4g68p0t2f5jzhzfr67i2rj1ex;0;65,7;81,4;2024-07-28T20:12:52.238Z;2024-07-28T20:12:58Z;[{'id': 5123382495, 'qualifierId': 285}, {'id': 5123382493, 'qualifierId': 265}, {'id': 5123382491, 'qualifierId': 152}, {'id': 5123382785, 'qualifierId': 55, 'value': '363'}, {'id': 5123382489, 'qualifierId': 56, 'value': 'Left'}, {'id': 5123382577, 'qualifierId': 233, 'value': '440'}, {'id': 5123382487, 'qualifierId': 13}];5u3ohty1lsm0fn2ltez4g7o5w;B. Estrela;;;eazl16iuxl3g63mt5c3tsk844;Foul;;;;;;;;;;;;;;;;;;1,0;440,0;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;363,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;363,0;5u3ohty1lsm0fn2ltez4g7o5w;;0;50;20;Toronto II;3020;MC;1,0
2704404539;363;17;2;50;23;4g68p0t2f5jzhzfr67i2rj1ex;1;0,0;0,0;2024-07-28T20:12:55.279Z;2024-07-28T20:12:57Z;[{'id': 5123382767, 'qualifierId': 31}, {'id': 5123382773, 'qualifierId': 55, 'value': '362'}, {'id': 5123382771, 'qualifierId': 13, 'value': '243'}, {'id': 5123382769, 'qualifierId': 392}];5u3ohty1lsm0fn2ltez4g7o5w;B. Estrela;;;eazl16iuxl3g63mt5c3tsk844;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;243,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;362,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;362,0;5u3ohty1lsm0fn2ltez4g7o5w;;0;50;23;Toronto II;3023;MC;1,0
