id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_TeamKit;value_JerseyNumber;value_TeamFormation;value_PlayerPosition;value_Resume;value_TeamPlayerFormation;value_Involved;value_DirectionOfPlay;value_PassEndX;value_KickOff;value_Angle;value_PassEndY;value_Zone;value_Length;value_LongBall;value_Chipped;value_HeadPass;value_OppositeRelatedEventId;value_Offensive;value_BlockedPass;value_Defensive;value_TakeOnSpace;value_TouchTypeControl;value_Foul;value_AttemptedTackle;value_Direct;value_Launch;value_FreeKickTaken;value_Defensive1V1;value_ShirtPull/Holding;value_TakeOnOvertake;value_TouchTypeClearance;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_DeletedEventType;value_Overrun;value_Left;value_Right;value_CornerTaken;value_Head;value_Cross;value_LeftFooted;value_OutSwinger;value_LowGkIntervention;value_KeeperThrow;value_NotVisible;value_FlickOn;value_TouchTypePass;value_RegularPlay;value_BlockedY;value_BoxLeft;value_NotPastGoalLine;value_BlockedX;value_GoalmouthY;value_GkX;value_GoalmouthZ;value_NotAssisted;value_FirstTouch;value_GkY;value_PlayersCaughtOffside;value_Indirect;value_Shove/Push;value_SwitchOfPlay;value_InSwinger;value_RightFooted;value_Assist;value_IntentionalAssist;value_Assisted;value_BigChance;value_Volley;value_RelatedEventId;value_BoxCentre;value_CloseRight;value_NextEventGoalKick;value_GoalKick;value_High;value_YellowCard;value_RecklessOffence;value_Low;value_IndividualPlay;value_BoxRight;value_LowRight;value_MediumGkIntervention;value_ParriedSafe;value_Hands;value_Diving;value_SwerveLeft;value_LowCentre;value_Collected;value_Standing;value_LayOff;value_AerialFoul;value_OverhitCross;value_FloatedCross;value_Straight;value_IntendedTackleTarget;value_35Centre;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotGameClock;value_FollowsADribble;value_BoxDeepLeft;value_GoalShotTimestamp;value_FromCorner;value_GkKickFromHands;value_MisHit;value_OutOfBoxCentre;value_TimeWasting;value_Minutes;value_HighGkIntervention;value_HighClaim;value_EndType;value_HighRight;value_TacticalFoul;value_LowLeft;value_Blocked;value_DefBlock;value_ParriedDanger;value_Stooping;value_BlockedCross;value_LastLine;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_SetPiece;value_ThroughBall;value_Sliding;value_Feet;value_OwnPlayer;value_SixYardBlocked;value_OwnShotBlocked;value_InjuredPlayerId;value_Injury;value_GkHoof;value_FastBreak;value_BlockedClearance;value_Handball;value_Argument;value_CloseLeft;value_FreeKick;value_Fingertip;value_HighCentre;value_SmallBoxCentre;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2694920139;355;30;1;46;14;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-06-07T02:49:28.173Z;2024-06-13T10:04:22Z;[{'id': 5071085297, 'qualifierId': 57, 'value': '0'}];;;;;da39fiaal3k4weonmdczd08wk;End;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;46;14;Tacoma Defiance;2774;;
2694920137;412;30;1;46;14;5icuo8utnztpsd9l03gdd68dl;1;0,0;0,0;2024-06-07T02:49:28.173Z;2024-06-07T02:49:38Z;[{'id': 5071085295, 'qualifierId': 57, 'value': '0'}];;;;;da39fiaal3k4weonmdczd08wk;End;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;46;14;St. Louis City II;2774;;
2694921365;360;32;2;45;0;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-06-07T03:05:12.172Z;2024-06-07T03:05:12Z;[{'id': 5071092867, 'qualifierId': 127, 'value': 'Left to Right'}];;;;;da39fiaal3k4weonmdczd08wk;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;45;0;Tacoma Defiance;2700;;
2694921367;415;32;2;45;0;5icuo8utnztpsd9l03gdd68dl;1;0,0;0,0;2024-06-07T03:05:12.172Z;2024-06-13T06:10:38Z;[{'id': 5071092869, 'qualifierId': 127, 'value': 'Right to Left'}];;;;;da39fiaal3k4weonmdczd08wk;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;45;0;St. Louis City II;2700;;
2694921373;361;1;2;45;0;dqx48fglv1l96cyrmjdod0xec;1;49,9;50,0;2024-06-07T03:05:12.173Z;2024-06-07T03:05:18Z;[{'id': 5071092901, 'qualifierId': 213, 'value': '3.48'}, {'id': 5071092893, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071092895, 'qualifierId': 140, 'value': '31.4'}, {'id': 5071092903, 'qualifierId': 279, 'value': 'S'}, {'id': 5071092897, 'qualifierId': 141, 'value': '40.1'}, {'id': 5071092899, 'qualifierId': 212, 'value': '20.6'}];9k050zmkegfu3gdw2b4g4uwwk;C. Glover;;;da39fiaal3k4weonmdczd08wk;Pass;;;;;;;;;;31,4;;3,48;40,1;;20,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;31,4;40,1;;;;;;;0;0;45;0;Tacoma Defiance;2700;FW;1,0
2694921375;362;1;2;45;3;dqx48fglv1l96cyrmjdod0xec;1;31,4;40,1;2024-06-07T03:05:15.437Z;2024-06-07T03:56:43Z;[{'id': 5071092907, 'qualifierId': 157}, {'id': 5071092915, 'qualifierId': 212, 'value': '41.9'}, {'id': 5071092913, 'qualifierId': 141, 'value': '71.6'}, {'id': 5071092909, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071092917, 'qualifierId': 213, 'value': '0.54'}, {'id': 5071092911, 'qualifierId': 140, 'value': '65.7'}, {'id': 5071092919, 'qualifierId': 1}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;da39fiaal3k4weonmdczd08wk;Pass;;;;;;;;;;65,7;;0,54;71,6;;41,9;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;65,7;71,6;;;;;;;0;0;45;3;Tacoma Defiance;2703;DL;1,0
2694921377;363;1;2;45;6;dqx48fglv1l96cyrmjdod0xec;0;65,7;71,6;2024-06-07T03:05:18.395Z;2024-06-07T03:56:51Z;[{'id': 5071092923, 'qualifierId': 3}, {'id': 5071092925, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071092929, 'qualifierId': 141, 'value': '75.1'}, {'id': 5071092933, 'qualifierId': 213, 'value': '0.25'}, {'id': 5071092927, 'qualifierId': 140, 'value': '74.6'}, {'id': 5071092931, 'qualifierId': 212, 'value': '9.6'}];92oqt9q51us5rpmqmvvrdso6i;R. Becher;;;da39fiaal3k4weonmdczd08wk;Pass;;;;;;;;;;74,6;;0,25;75,1;;9,6;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;74,6;75,1;;;;;;;0;0;45;6;Tacoma Defiance;2706;FW;1,0
2694921383;416;1;2;45;9;5icuo8utnztpsd9l03gdd68dl;1;14,5;22,8;2024-06-07T03:05:22.096Z;2024-06-07T03:05:24Z;[{'id': 5071092955, 'qualifierId': 213, 'value': '5.42'}, {'id': 5071092953, 'qualifierId': 212, 'value': '17.9'}, {'id': 5071092945, 'qualifierId': 3}, {'id': 5071092949, 'qualifierId': 140, 'value': '25.6'}, {'id': 5071092951, 'qualifierId': 141, 'value': '2.8'}, {'id': 5071092947, 'qualifierId': 56, 'value': 'Back'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;da39fiaal3k4weonmdczd08wk;Pass;;;;;;;;;;25,6;;5,42;2,8;;17,9;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;25,6;2,8;;;;;;;0;0;45;9;St. Louis City II;2709;DR;1,0
2694921385;417;1;2;45;11;5icuo8utnztpsd9l03gdd68dl;0;28,4;5,6;2024-06-07T03:05:24.031Z;2024-06-07T03:05:25Z;[{'id': 5071092965, 'qualifierId': 212, 'value': '5.1'}, {'id': 5071092963, 'qualifierId': 141, 'value': '0.7'}, {'id': 5071092959, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071092961, 'qualifierId': 140, 'value': '32.1'}, {'id': 5071092967, 'qualifierId': 213, 'value': '5.57'}];4dji8lgdl3psnfchdwpllvod0;G. Minoungou;;;da39fiaal3k4weonmdczd08wk;Pass;;;;;;;;;;32,1;;5,57;0,7;;5,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;32,1;0,7;;;;;;;0;0;45;11;St. Louis City II;2711;AMR;1,0
2694921391;364;1;2;45;13;dqx48fglv1l96cyrmjdod0xec;1;62,4;89,9;2024-06-07T03:05:25.667Z;2024-06-07T03:56:58Z;[{'id': 5071092983, 'qualifierId': 141, 'value': '87.1'}, {'id': 5071092985, 'qualifierId': 212, 'value': '7.7'}, {'id': 5071092987, 'qualifierId': 213, 'value': '6.03'}, {'id': 5071092981, 'qualifierId': 140, 'value': '69.5'}, {'id': 5071092979, 'qualifierId': 56, 'value': 'Left'}];7zkzjmk1go1u2vi5qkqlmezu;J. Reid;;;da39fiaal3k4weonmdczd08wk;Pass;;;;;;;;;;69,5;;6,03;87,1;;7,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;69,5;87,1;;;;;;;0;0;45;13;Tacoma Defiance;2713;DC;1,0
2694921393;365;61;2;45;17;dqx48fglv1l96cyrmjdod0xec;1;69,0;84,9;2024-06-07T03:05:29.236Z;2024-06-07T03:57:07Z;[{'id': 5071092991, 'qualifierId': 56, 'value': 'Left'}];5jigl7kp5d2i5ws1602jm7n1m;J. Klein;;;da39fiaal3k4weonmdczd08wk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;45;17;Tacoma Defiance;2717;ML;1,0
2694921399;366;3;2;45;18;dqx48fglv1l96cyrmjdod0xec;1;69,6;82,0;2024-06-07T03:05:30.436Z;2024-06-13T08:18:26Z;[{'id': 5071093015, 'qualifierId': 286}, {'id': 5076348035, 'qualifierId': 464}, {'id': 5071093013, 'qualifierId': 56, 'value': 'Left'}, {'id': 5071093017, 'qualifierId': 233, 'value': '418'}];dpedfgxin5nc4qmziaokpmiy2;C. Cilley;;;da39fiaal3k4weonmdczd08wk;Take On;;;;;;;;;;;;;;;;;;;418,0;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;45;18;Tacoma Defiance;2718;MC;1,0
2694921395;418;45;2;45;18;5icuo8utnztpsd9l03gdd68dl;0;30,4;18,0;2024-06-07T03:05:30.436Z;2024-06-07T03:05:33Z;[{'id': 5071093021, 'qualifierId': 233, 'value': '366'}, {'id': 5071092997, 'qualifierId': 285}, {'id': 5071092995, 'qualifierId': 56, 'value': 'Back'}];4dji8lgdl3psnfchdwpllvod0;G. Minoungou;;;da39fiaal3k4weonmdczd08wk;Challenge;;;;;;;;;;;;;;;;;;;366,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;45;18;St. Louis City II;2718;AMR;1,0
2694921403;367;1;2;45;19;dqx48fglv1l96cyrmjdod0xec;1;69,0;83,7;2024-06-07T03:05:32.171Z;2024-06-07T03:05:34Z;[{'id': 5071093029, 'qualifierId': 56, 'value': 'Left'}, {'id': 5071093037, 'qualifierId': 213, 'value': '0.55'}, {'id': 5071093035, 'qualifierId': 212, 'value': '9.2'}, {'id': 5071093033, 'qualifierId': 141, 'value': '90.8'}, {'id': 5071093031, 'qualifierId': 140, 'value': '76.5'}];dpedfgxin5nc4qmziaokpmiy2;C. Cilley;;;da39fiaal3k4weonmdczd08wk;Pass;;;;;;;;;;76,5;;0,55;90,8;;9,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;76,5;90,8;;;;;;;0;0;45;19;Tacoma Defiance;2719;MC;1,0
2694921409;368;1;2;45;22;dqx48fglv1l96cyrmjdod0xec;1;86,5;89,7;2024-06-07T03:05:34.260Z;2024-06-13T08:18:39Z;[{'id': 5071093061, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071093067, 'qualifierId': 212, 'value': '31.1'}, {'id': 5076348069, 'qualifierId': 72}, {'id': 5071093059, 'qualifierId': 155}, {'id': 5071093065, 'qualifierId': 141, 'value': '45.0'}, {'id': 5071093063, 'qualifierId': 140, 'value': '92.9'}, {'id': 5071093069, 'qualifierId': 213, 'value': '4.93'}, {'id': 5071094615, 'qualifierId': 210, 'value': '14'}, {'id': 5071094617, 'qualifierId': 154}, {'id': 5076348067, 'qualifierId': 224}, {'id': 5071093057, 'qualifierId': 2}];7zkzjmk1go1u2vi5qkqlmezu;J. Reid;1,0;;da39fiaal3k4weonmdczd08wk;Pass;;;;;;;;;;92,9;;4,93;45,0;;31,1;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;14,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;92,9;45,0;;;;;;;0;0;45;22;Tacoma Defiance;2722;DC;1,0
2694921415;369;44;2;45;24;dqx48fglv1l96cyrmjdod0xec;1;91,3;43,9;2024-06-07T03:05:36.980Z;2024-06-07T03:05:38Z;[{'id': 5071093099, 'qualifierId': 233, 'value': '419'}, {'id': 5071093079, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071093081, 'qualifierId': 286}];92oqt9q51us5rpmqmvvrdso6i;R. Becher;;;da39fiaal3k4weonmdczd08wk;Aerial;;;;;;;;;;;;;;;;;;;419,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;45;24;Tacoma Defiance;2724;FW;1,0
2694921413;419;44;2;45;24;5icuo8utnztpsd9l03gdd68dl;0;8,7;56,1;2024-06-07T03:05:36.981Z;2024-06-07T03:05:38Z;[{'id': 5071093077, 'qualifierId': 285}, {'id': 5071093103, 'qualifierId': 233, 'value': '369'}, {'id': 5071093075, 'qualifierId': 56, 'value': 'Back'}];9mi1sfptejdihpufyukrdkftg;B. Aguilar;;;da39fiaal3k4weonmdczd08wk;Aerial;;;;;;;;;;;;;;;;;;;369,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;45;24;St. Louis City II;2724;DL;1,0
2694921417;370;14;2;45;25;dqx48fglv1l96cyrmjdod0xec;1;93,3;47,4;2024-06-07T03:05:37.323Z;2024-06-13T08:19:04Z;[{'id': 5071094631, 'qualifierId': 103, 'value': '19.0'}, {'id': 5071093085, 'qualifierId': 22}, {'id': 5076348137, 'qualifierId': 214}, {'id': 5071094635, 'qualifierId': 231, 'value': '49.3'}, {'id': 5071094633, 'qualifierId': 230, 'value': '98.9'}, {'id': 5071093087, 'qualifierId': 17}, {'id': 5071094527, 'qualifierId': 15}, {'id': 5071094629, 'qualifierId': 102, 'value': '44.6'}, {'id': 5071094531, 'qualifierId': 328}, {'id': 5071094625, 'qualifierId': 55, 'value': '368'}, {'id': 5071094623, 'qualifierId': 154}, {'id': 5071094619, 'qualifierId': 75}, {'id': 5071094621, 'qualifierId': 29}, {'id': 5071093089, 'qualifierId': 56, 'value': 'Center'}];92oqt9q51us5rpmqmvvrdso6i;R. Becher;;;da39fiaal3k4weonmdczd08wk;Post;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;1,0;;;;;44,6;98,9;19,0;;1,0;49,3;;;;;;;;1,0;1,0;1,0;;368,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;44,6;19.0;368,0;7zkzjmk1go1u2vi5qkqlmezu;0;0;45;25;Tacoma Defiance;2725;FW;1,0
2694921421;420;12;2;45;27;5icuo8utnztpsd9l03gdd68dl;1;2,0;55,7;2024-06-07T03:05:39.377Z;2024-06-07T03:05:42Z;[{'id': 5071093119, 'qualifierId': 140, 'value': '25.7'}, {'id': 5071093123, 'qualifierId': 212, 'value': '25.0'}, {'id': 5071093125, 'qualifierId': 213, 'value': '6.19'}, {'id': 5071093117, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071093121, 'qualifierId': 141, 'value': '52.1'}];9mi1sfptejdihpufyukrdkftg;B. Aguilar;;;da39fiaal3k4weonmdczd08wk;Clearance;;;;;;;;;;25,7;;6,19;52,1;;25,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;25,7;52,1;;;;;;;0;0;45;27;St. Louis City II;2727;DL;1,0
2694921425;421;1;2;45;29;5icuo8utnztpsd9l03gdd68dl;1;27,8;50,1;2024-06-07T03:05:41.904Z;2024-06-07T03:05:43Z;[{'id': 5071093137, 'qualifierId': 140, 'value': '23.5'}, {'id': 5071093141, 'qualifierId': 212, 'value': '5.4'}, {'id': 5071093139, 'qualifierId': 141, 'value': '45.7'}, {'id': 5071093135, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071093133, 'qualifierId': 3}, {'id': 5071093143, 'qualifierId': 213, 'value': '3.73'}];9fbj8njpn0q6j87le4rnafjf8;Y. Tsukanome;;;da39fiaal3k4weonmdczd08wk;Pass;;;;;;;;;;23,5;;3,73;45,7;;5,4;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;23,5;45,7;;;;;;;0;0;45;29;St. Louis City II;2729;FW;1,0
2694921427;422;1;2;45;30;5icuo8utnztpsd9l03gdd68dl;0;22,6;45,7;2024-06-07T03:05:43.151Z;2024-06-07T03:05:43Z;[{'id': 5071093157, 'qualifierId': 213, 'value': '4.98'}, {'id': 5071093147, 'qualifierId': 157}, {'id': 5071093159, 'qualifierId': 1}, {'id': 5071093151, 'qualifierId': 140, 'value': '23.5'}, {'id': 5071093149, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071093155, 'qualifierId': 212, 'value': '3.6'}, {'id': 5071093153, 'qualifierId': 141, 'value': '40.6'}];7ajceczjsu9ci4nqv9gg2860a;F. Daroma;;;da39fiaal3k4weonmdczd08wk;Pass;;;;;;;;;;23,5;;4,98;40,6;;3,6;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;23,5;40,6;;;;;;;0;0;45;30;St. Louis City II;2730;MC;1,0
2694921435;371;1;2;45;33;dqx48fglv1l96cyrmjdod0xec;1;78,2;49,5;2024-06-07T03:05:45.796Z;2024-06-07T03:05:57Z;[{'id': 5071093205, 'qualifierId': 141, 'value': '57.0'}, {'id': 5071093203, 'qualifierId': 140, 'value': '81.6'}, {'id': 5071093243, 'qualifierId': 210, 'value': '13'}, {'id': 5071093199, 'qualifierId': 3}, {'id': 5071093201, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071093209, 'qualifierId': 213, 'value': '0.96'}, {'id': 5071093207, 'qualifierId': 212, 'value': '6.2'}];9k050zmkegfu3gdw2b4g4uwwk;C. Glover;1,0;;da39fiaal3k4weonmdczd08wk;Pass;;;;;;;;;;81,6;;0,96;57,0;;6,2;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;81,6;57,0;;;;;;;0;0;45;33;Tacoma Defiance;2733;FW;1,0
2694921437;372;13;2;45;34;dqx48fglv1l96cyrmjdod0xec;1;84,7;56,4;2024-06-07T03:05:46.859Z;2024-06-13T08:19:36Z;[{'id': 5071130979, 'qualifierId': 17}, {'id': 5071093261, 'qualifierId': 231, 'value': '51.4'}, {'id': 5071093259, 'qualifierId': 230, 'value': '97.8'}, {'id': 5071093215, 'qualifierId': 22}, {'id': 5071093249, 'qualifierId': 55, 'value': '371'}, {'id': 5071093245, 'qualifierId': 81}, {'id': 5071093219, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071093253, 'qualifierId': 102, 'value': '41.8'}, {'id': 5071093255, 'qualifierId': 103, 'value': '79.2'}, {'id': 5071093239, 'qualifierId': 20}, {'id': 5071093257, 'qualifierId': 215}, {'id': 5071093247, 'qualifierId': 29}];5jigl7kp5d2i5ws1602jm7n1m;J. Klein;;;da39fiaal3k4weonmdczd08wk;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;41,8;97,8;79,2;;;51,4;;;;;;1,0;;;1,0;;;371,0;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;41,8;79.2;371,0;9k050zmkegfu3gdw2b4g4uwwk;0;0;45;34;Tacoma Defiance;2734;ML;1,0
2694921439;373;5;2;45;35;dqx48fglv1l96cyrmjdod0xec;0;100,8;41,6;2024-06-07T03:05:47.295Z;2024-06-07T04:14:53Z;[{'id': 5071093229, 'qualifierId': 346}, {'id': 5071093227, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071093235, 'qualifierId': 233, 'value': '423'}];5jigl7kp5d2i5ws1602jm7n1m;J. Klein;;;da39fiaal3k4weonmdczd08wk;Out;;;;;;;;;;;;;;;;;;;423,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;45;35;Tacoma Defiance;2735;ML;1,0
