id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_Involved;value_PlayerPosition;value_TeamFormation;value_Resume;value_JerseyNumber;value_TeamPlayerFormation;value_Captain;value_DirectionOfPlay;value_Length;value_KickOff;value_Angle;value_PassEndY;value_PassEndX;value_Zone;value_LongBall;value_Chipped;value_Launch;value_HeadPass;value_OutOfPlay;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Offensive;value_BlockedPass;value_Defensive;value_TakeOnOvertake;value_GoalmouthZ;value_RegularPlay;value_BlockedY;value_GkY;value_LeftFooted;value_BlockedX;value_NotAssisted;value_Blocked;value_LowCentre;value_GoalmouthY;value_OutOfBoxCentre;value_IndividualPlay;value_GkX;value_DefBlock;value_DeletedEventType;value_TouchTypeClearance;value_Foul;value_ShirtPull/Holding;value_Direct;value_FreeKickTaken;value_IntendedTackleTarget;value_NextEventGoalKick;value_GoalKick;value_Low;value_AttemptedTackle;value_MediumGkIntervention;value_OverArm;value_KeeperThrow;value_TouchTypePass;value_Cross;value_InSwinger;value_RightFooted;value_NotVisible;value_ThroughBall;value_OutSwinger;value_FlickOn;value_PlayersCaughtOffside;value_Indirect;value_TakeOnSpace;value_HighGkIntervention;value_Left;value_Head;value_SetPiece;value_SwerveLeft;value_High;value_Assisted;value_RelatedEventId;value_FirstTouch;value_BoxRight;value_Assist;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_SoloRun;value_BigChance;value_GoalShotGameClock;value_GoalShotTimestamp;value_SmallBoxLeft;value_FollowsADribble;value_LowRight;value_Overrun;value_LowGkIntervention;value_GkKickFromHands;value_MisHit;value_HighRight;value_FreeKick;value_Weak;value_Hands;value_Collected;value_Standing;value_SwitchOfPlay;value_CloseRight;value_Defensive1V1;value_DrinksBreak;value_RefereeDelay;value_CornerTaken;value_TouchTypeControl;value_IntentionalAssist;value_LowLeft;value_BoxCentre;value_Stooping;value_OtherObstacle;value_OtherReason;value_BallHitsReferee;value_LayOff;value_Right;value_Shove/Push;value_Minutes;value_PersistentInfringement;value_YellowCard;value_BoxLeft;value_SixYardBlocked;value_FromCorner;value_SavedOffLine;value_LastLine;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_HitWoodwork;value_Volley;value_HitLeftPost;value_BlockedCross;value_SwerveRight;value_CloseRightAndHigh;value_CloseLeft;value_PullBack;value_Strong;value_RecklessOffence;value_FantasyAssistId;value_FantasyAssistTeam;value_FantasyAssistedBy;value_FantasyAssistType;value_Injury;value_InjuredPlayerId;value_TacticalFoul;value_TimeWasting;value_GkHoof;value_Unchallenged;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2680260815;460;1;2;46;54;bd0378yx50xpdcgwkt9p9bmz8;1;55,1;67,9;2024-04-28T21:13:13.613Z;2024-04-28T21:13:17Z;[{'id': 4991077619, 'qualifierId': 141, 'value': '68.5'}, {'id': 4991077617, 'qualifierId': 140, 'value': '68.8'}, {'id': 4991077623, 'qualifierId': 213, 'value': '0.03'}, {'id': 4991077615, 'qualifierId': 56, 'value': 'Center'}, {'id': 4991077621, 'qualifierId': 212, 'value': '14.4'}];4uo9isxivewjrtdg9v7lku9zo;S. Jimenez;;;cha4ml3i0szuhl7b9n5fm8sus;Pass;;;;;;;;;;14,4;;0,03;68,5;68,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;68,8;68,5;;;;;;;0;0;46;54;Philadelphia Union II;2814;DMC;1,0
2680260841;461;1;2;46;58;bd0378yx50xpdcgwkt9p9bmz8;1;68,8;68,5;2024-04-28T21:13:17.821Z;2024-04-28T21:13:19Z;[{'id': 4991077739, 'qualifierId': 212, 'value': '7.0'}, {'id': 4991077735, 'qualifierId': 140, 'value': '70.3'}, {'id': 4991077733, 'qualifierId': 56, 'value': 'Center'}, {'id': 4991077737, 'qualifierId': 141, 'value': '58.4'}, {'id': 4991077741, 'qualifierId': 213, 'value': '4.94'}];aw9qtyjb4wdifiixi139m96cq;G. Valenzuela;;;cha4ml3i0szuhl7b9n5fm8sus;Pass;;;;;;;;;;7,0;;4,94;58,4;70,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;70,3;58,4;;;;;;;0;0;46;58;Philadelphia Union II;2818;AMC;1,0
2680260873;462;1;2;46;59;bd0378yx50xpdcgwkt9p9bmz8;1;70,3;58,4;2024-04-28T21:13:19.261Z;2024-04-28T21:13:21Z;[{'id': 4991077875, 'qualifierId': 56, 'value': 'Center'}, {'id': 4991077877, 'qualifierId': 140, 'value': '65.8'}, {'id': 4991077881, 'qualifierId': 212, 'value': '7.9'}, {'id': 4991077879, 'qualifierId': 141, 'value': '49.0'}, {'id': 4991077883, 'qualifierId': 213, 'value': '4.08'}];bfm4xr4ue74v0li53slarf9t6;P. Mangione;;;cha4ml3i0szuhl7b9n5fm8sus;Pass;;;;;;;;;;7,9;;4,08;49,0;65,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;65,8;49,0;;;;;;;0;0;46;59;Philadelphia Union II;2819;FW;1,0
2680260935;463;1;2;47;1;bd0378yx50xpdcgwkt9p9bmz8;1;65,8;49,0;2024-04-28T21:13:21.101Z;2024-04-28T21:13:26Z;[{'id': 4991078203, 'qualifierId': 140, 'value': '74.9'}, {'id': 4991078207, 'qualifierId': 212, 'value': '32.2'}, {'id': 4991078211, 'qualifierId': 1}, {'id': 4991078205, 'qualifierId': 141, 'value': '3.8'}, {'id': 4991078201, 'qualifierId': 56, 'value': 'Right'}, {'id': 4991078209, 'qualifierId': 213, 'value': '5.01'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;cha4ml3i0szuhl7b9n5fm8sus;Pass;;;;;;;;;;32,2;;5,01;3,8;74,9;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;74,9;3,8;;;;;;;0;0;47;1;Philadelphia Union II;2821;DMC;1,0
2680260951;464;1;2;47;6;bd0378yx50xpdcgwkt9p9bmz8;1;78,1;8,3;2024-04-28T21:13:26.013Z;2024-04-28T21:13:27Z;[{'id': 4991078293, 'qualifierId': 212, 'value': '15.1'}, {'id': 4991078287, 'qualifierId': 56, 'value': 'Center'}, {'id': 4991078289, 'qualifierId': 140, 'value': '70.7'}, {'id': 4991078295, 'qualifierId': 213, 'value': '2.11'}, {'id': 4991078291, 'qualifierId': 141, 'value': '27.3'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;cha4ml3i0szuhl7b9n5fm8sus;Pass;;;;;;;;;;15,1;;2,11;27,3;70,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;70,7;27,3;;;;;;;0;0;47;6;Philadelphia Union II;2826;DMR;1,0
2680260979;465;1;2;47;8;bd0378yx50xpdcgwkt9p9bmz8;1;70,7;27,3;2024-04-28T21:13:27.453Z;2024-04-28T21:13:29Z;[{'id': 4991078439, 'qualifierId': 141, 'value': '4.4'}, {'id': 4991078435, 'qualifierId': 56, 'value': 'Right'}, {'id': 4991078443, 'qualifierId': 213, 'value': '4.65'}, {'id': 4991078441, 'qualifierId': 212, 'value': '15.6'}, {'id': 4991078437, 'qualifierId': 140, 'value': '69.7'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;cha4ml3i0szuhl7b9n5fm8sus;Pass;;;;;;;;;;15,6;;4,65;4,4;69,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;69,7;4,4;;;;;;;0;0;47;8;Philadelphia Union II;2828;DMC;1,0
2680261001;466;1;2;47;9;bd0378yx50xpdcgwkt9p9bmz8;1;69,8;4,1;2024-04-28T21:13:29.357Z;2024-04-28T21:13:31Z;[{'id': 4991078529, 'qualifierId': 140, 'value': '52.6'}, {'id': 4991078533, 'qualifierId': 212, 'value': '21.6'}, {'id': 4991078527, 'qualifierId': 56, 'value': 'Center'}, {'id': 4991078535, 'qualifierId': 213, 'value': '2.56'}, {'id': 4991078531, 'qualifierId': 141, 'value': '21.5'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;cha4ml3i0szuhl7b9n5fm8sus;Pass;;;;;;;;;;21,6;;2,56;21,5;52,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;52,6;21,5;;;;;;;0;0;47;9;Philadelphia Union II;2829;DMR;1,0
2680261025;467;1;2;47;11;bd0378yx50xpdcgwkt9p9bmz8;1;52,6;21,5;2024-04-28T21:13:31.262Z;2024-04-28T21:13:33Z;[{'id': 4991078651, 'qualifierId': 140, 'value': '45.8'}, {'id': 4991078655, 'qualifierId': 212, 'value': '12.3'}, {'id': 4991078649, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991078657, 'qualifierId': 213, 'value': '2.19'}, {'id': 4991078653, 'qualifierId': 141, 'value': '36.3'}];739dnufx6izfhubwow0n1ijxm;L. Aghedo;;;cha4ml3i0szuhl7b9n5fm8sus;Pass;;;;;;;;;;12,3;;2,19;36,3;45,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;45,8;36,3;;;;;;;0;0;47;11;Philadelphia Union II;2831;DC;1,0
2680261057;468;1;2;47;13;bd0378yx50xpdcgwkt9p9bmz8;1;45,8;36,3;2024-04-28T21:13:33.101Z;2024-04-28T21:13:35Z;[{'id': 4991078817, 'qualifierId': 213, 'value': '0.43'}, {'id': 4991078813, 'qualifierId': 141, 'value': '43.7'}, {'id': 4991078811, 'qualifierId': 140, 'value': '56.3'}, {'id': 4991078815, 'qualifierId': 212, 'value': '12.1'}, {'id': 4991078809, 'qualifierId': 56, 'value': 'Center'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;cha4ml3i0szuhl7b9n5fm8sus;Pass;;;;;;;;;;12,1;;0,43;43,7;56,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;56,3;43,7;;;;;;;0;0;47;13;Philadelphia Union II;2833;DC;1,0
2680261091;469;1;2;47;15;bd0378yx50xpdcgwkt9p9bmz8;1;56,3;45,2;2024-04-28T21:13:34.894Z;2024-04-28T21:13:37Z;[{'id': 4991078981, 'qualifierId': 213, 'value': '1.75'}, {'id': 4991078971, 'qualifierId': 56, 'value': 'Center'}, {'id': 4991078975, 'qualifierId': 141, 'value': '70.9'}, {'id': 4991078973, 'qualifierId': 140, 'value': '53.3'}, {'id': 4991078977, 'qualifierId': 212, 'value': '17.8'}];4uo9isxivewjrtdg9v7lku9zo;S. Jimenez;;;cha4ml3i0szuhl7b9n5fm8sus;Pass;;;;;;;;;;17,8;;1,75;70,9;53,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;53,3;70,9;;;;;;;0;0;47;15;Philadelphia Union II;2835;DMC;1,0
2680261159;470;1;2;47;18;bd0378yx50xpdcgwkt9p9bmz8;1;53,3;70,9;2024-04-28T21:13:37.422Z;2024-04-28T21:13:42Z;[{'id': 4991079301, 'qualifierId': 1}, {'id': 4991079293, 'qualifierId': 140, 'value': '87.2'}, {'id': 4991079297, 'qualifierId': 212, 'value': '35.8'}, {'id': 4991079299, 'qualifierId': 213, 'value': '0.10'}, {'id': 4991079291, 'qualifierId': 56, 'value': 'Center'}, {'id': 4991079295, 'qualifierId': 141, 'value': '76.1'}];39t59x9q2xumbn2hphk7urp7u;I. Foster;;;cha4ml3i0szuhl7b9n5fm8sus;Pass;;;;;;;;;;35,8;;0,1;76,1;87,2;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;87,2;76,1;;;;;;;0;0;47;18;Philadelphia Union II;2838;DC;1,0
2680261179;471;1;2;47;22;bd0378yx50xpdcgwkt9p9bmz8;0;87,2;76,1;2024-04-28T21:13:42.093Z;2024-04-28T21:13:43Z;[{'id': 4991079399, 'qualifierId': 140, 'value': '81.9'}, {'id': 4991079401, 'qualifierId': 141, 'value': '36.4'}, {'id': 4991079405, 'qualifierId': 213, 'value': '4.51'}, {'id': 4991079397, 'qualifierId': 56, 'value': 'Center'}, {'id': 4991079403, 'qualifierId': 212, 'value': '27.6'}];aw9qtyjb4wdifiixi139m96cq;G. Valenzuela;;;cha4ml3i0szuhl7b9n5fm8sus;Pass;;;;;;;;;;27,6;;4,51;36,4;81,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;81,9;36,4;;;;;;;0;0;47;22;Philadelphia Union II;2842;AMC;1,0
2680261191;377;49;2;47;24;1zgjjyruyufrkh4xjvryqsb1i;1;20,2;73,9;2024-04-28T21:13:44.175Z;2024-04-28T21:13:44Z;[];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;cha4ml3i0szuhl7b9n5fm8sus;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;47;24;Cincinnati II;2844;DC;1,0
2680261229;378;1;2;47;25;1zgjjyruyufrkh4xjvryqsb1i;0;19,9;73,2;2024-04-28T21:13:45.055Z;2024-04-28T21:13:46Z;[{'id': 4991079613, 'qualifierId': 212, 'value': '29.1'}, {'id': 4991079607, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991079615, 'qualifierId': 213, 'value': '5.90'}, {'id': 4991079609, 'qualifierId': 140, 'value': '45.6'}, {'id': 4991079611, 'qualifierId': 141, 'value': '57.2'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;cha4ml3i0szuhl7b9n5fm8sus;Pass;;;;;;;;;;29,1;;5,9;57,2;45,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;45,6;57,2;;;;;;;0;0;47;25;Cincinnati II;2845;DC;1,0
2680261259;472;1;2;47;27;bd0378yx50xpdcgwkt9p9bmz8;1;53,2;45,4;2024-04-28T21:13:47.310Z;2024-04-28T21:13:48Z;[{'id': 4991079745, 'qualifierId': 212, 'value': '12.0'}, {'id': 4991079735, 'qualifierId': 56, 'value': 'Center'}, {'id': 4991079747, 'qualifierId': 213, 'value': '0.67'}, {'id': 4991079743, 'qualifierId': 141, 'value': '56.3'}, {'id': 4991079739, 'qualifierId': 140, 'value': '62.2'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;cha4ml3i0szuhl7b9n5fm8sus;Pass;;;;;;;;;;12,0;;0,67;56,3;62,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;62,2;56,3;;;;;;;0;0;47;27;Philadelphia Union II;2847;DC;1,0
2680261263;473;49;2;47;29;bd0378yx50xpdcgwkt9p9bmz8;1;62,0;56,3;2024-04-28T21:13:48.575Z;2024-04-28T21:13:48Z;[];4uo9isxivewjrtdg9v7lku9zo;S. Jimenez;;;cha4ml3i0szuhl7b9n5fm8sus;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;47;29;Philadelphia Union II;2849;DMC;1,0
2680261349;474;1;2;47;31;bd0378yx50xpdcgwkt9p9bmz8;1;63,3;57,8;2024-04-28T21:13:50.863Z;2024-04-28T21:13:56Z;[{'id': 4991080111, 'qualifierId': 213, 'value': '1.20'}, {'id': 4991080105, 'qualifierId': 140, 'value': '72.4'}, {'id': 4991080101, 'qualifierId': 155}, {'id': 4991080103, 'qualifierId': 56, 'value': 'Left'}, {'id': 4991080107, 'qualifierId': 141, 'value': '94.2'}, {'id': 4991080109, 'qualifierId': 212, 'value': '26.5'}];4uo9isxivewjrtdg9v7lku9zo;S. Jimenez;;;cha4ml3i0szuhl7b9n5fm8sus;Pass;;;;;;;;;;26,5;;1,2;94,2;72,4;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;72,4;94,2;;;;;;;0;0;47;31;Philadelphia Union II;2851;DMC;1,0
2680261377;475;1;2;47;36;bd0378yx50xpdcgwkt9p9bmz8;1;80,4;96,9;2024-04-28T21:13:56.254Z;2024-04-28T21:13:59Z;[{'id': 4991080249, 'qualifierId': 56, 'value': 'Left'}, {'id': 4991080255, 'qualifierId': 212, 'value': '10.4'}, {'id': 4991080251, 'qualifierId': 140, 'value': '71.1'}, {'id': 4991080253, 'qualifierId': 141, 'value': '91.5'}, {'id': 4991080257, 'qualifierId': 213, 'value': '3.50'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;cha4ml3i0szuhl7b9n5fm8sus;Pass;;;;;;;;;;10,4;;3,5;91,5;71,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;71,1;91,5;;;;;;;0;0;47;36;Philadelphia Union II;2856;DML;1,0
2680261405;476;1;2;47;39;bd0378yx50xpdcgwkt9p9bmz8;1;70,4;92,0;2024-04-28T21:13:58.942Z;2024-04-28T21:14:01Z;[{'id': 4991080389, 'qualifierId': 213, 'value': '3.21'}, {'id': 4991080385, 'qualifierId': 141, 'value': '90.2'}, {'id': 4991080381, 'qualifierId': 56, 'value': 'Left'}, {'id': 4991080387, 'qualifierId': 212, 'value': '18.4'}, {'id': 4991080383, 'qualifierId': 140, 'value': '52.9'}];4uo9isxivewjrtdg9v7lku9zo;S. Jimenez;;;cha4ml3i0szuhl7b9n5fm8sus;Pass;;;;;;;;;;18,4;;3,21;90,2;52,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;52,9;90,2;;;;;;;0;0;47;39;Philadelphia Union II;2859;DMC;1,0
2680261423;477;1;2;47;41;bd0378yx50xpdcgwkt9p9bmz8;1;52,9;90,2;2024-04-28T21:14:01.230Z;2024-04-28T21:14:03Z;[{'id': 4991080479, 'qualifierId': 213, 'value': '4.37'}, {'id': 4991080475, 'qualifierId': 141, 'value': '64.5'}, {'id': 4991080471, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991080473, 'qualifierId': 140, 'value': '47.0'}, {'id': 4991080477, 'qualifierId': 212, 'value': '18.5'}];39t59x9q2xumbn2hphk7urp7u;I. Foster;;;cha4ml3i0szuhl7b9n5fm8sus;Pass;;;;;;;;;;18,5;;4,37;64,5;47,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;47,0;64,5;;;;;;;0;0;47;41;Philadelphia Union II;2861;DC;1,0
2680261461;478;1;2;47;44;bd0378yx50xpdcgwkt9p9bmz8;1;47,5;62,0;2024-04-28T21:14:03.439Z;2024-04-28T21:14:06Z;[{'id': 4991080675, 'qualifierId': 140, 'value': '49.5'}, {'id': 4991080677, 'qualifierId': 141, 'value': '20.4'}, {'id': 4991080673, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991080679, 'qualifierId': 212, 'value': '28.4'}, {'id': 4991080681, 'qualifierId': 213, 'value': '4.79'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;cha4ml3i0szuhl7b9n5fm8sus;Pass;;;;;;;;;;28,4;;4,79;20,4;49,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;49,5;20,4;;;;;;;0;0;47;44;Philadelphia Union II;2864;DC;1,0
2680261481;479;1;2;47;47;bd0378yx50xpdcgwkt9p9bmz8;1;52,7;19,2;2024-04-28T21:14:06.862Z;2024-04-28T21:14:08Z;[{'id': 4991080789, 'qualifierId': 141, 'value': '1.7'}, {'id': 4991080791, 'qualifierId': 212, 'value': '13.9'}, {'id': 4991080793, 'qualifierId': 213, 'value': '5.26'}, {'id': 4991080785, 'qualifierId': 56, 'value': 'Right'}, {'id': 4991080787, 'qualifierId': 140, 'value': '59.6'}];739dnufx6izfhubwow0n1ijxm;L. Aghedo;;;cha4ml3i0szuhl7b9n5fm8sus;Pass;;;;;;;;;;13,9;;5,26;1,7;59,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;59,6;1,7;;;;;;;0;0;47;47;Philadelphia Union II;2867;DC;1,0
2680261543;480;1;2;47;49;bd0378yx50xpdcgwkt9p9bmz8;1;59,6;1,7;2024-04-28T21:14:08.479Z;2024-04-28T21:14:18Z;[{'id': 4991081041, 'qualifierId': 140, 'value': '85.2'}, {'id': 4991081045, 'qualifierId': 212, 'value': '27.0'}, {'id': 4991081043, 'qualifierId': 141, 'value': '4.9'}, {'id': 4991081039, 'qualifierId': 56, 'value': 'Right'}, {'id': 4991081047, 'qualifierId': 213, 'value': '0.08'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;cha4ml3i0szuhl7b9n5fm8sus;Pass;;;;;;;;;;27,0;;0,08;4,9;85,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;85,2;4,9;;;;;;;0;0;47;49;Philadelphia Union II;2869;DMR;1,0
