id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_TeamFormation;value_Captain;value_Involved;value_PlayerPosition;value_JerseyNumber;value_TeamPlayerFormation;value_TeamKit;value_DirectionOfPlay;value_Zone;value_PassEndY;value_KickOff;value_Length;value_PassEndX;value_Angle;value_Launch;value_LongBall;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Chipped;value_Defensive;value_Offensive;value_TakeOnSpace;value_TouchTypePass;value_TouchTypeClearance;value_OutOfPlay;value_PlayersCaughtOffside;value_Indirect;value_FreeKickTaken;value_OverhitCross;value_OutSwinger;value_LeftFooted;value_Cross;value_BlockedPass;value_HeadPass;value_Direct;value_Foul;value_ShirtPull/Holding;value_SwitchOfPlay;value_NotVisible;value_IntentionalAssist;value_Assist;value_DeletedEventType;value_RegularPlay;value_Assisted;value_Head;value_GoalmouthY;value_BlockedY;value_HighRight;value_BoxCentre;value_GoalmouthZ;value_FirstTouch;value_BlockedX;value_RelatedEventId;value_ParriedSafe;value_Hands;value_Standing;value_NextEventGoalKick;value_GoalKick;value_Low;value_IntendedTackleTarget;value_IndividualPlay;value_OutOfBoxCentre;value_RightFooted;value_High;value_GkX;value_NotAssisted;value_GkY;value_Right;value_Left;value_CornerTaken;value_InSwinger;value_Blocked;value_SmallBoxRight;value_FromCorner;value_SixYardBlocked;value_LowCentre;value_DefBlock;value_PullBack;value_HighClaim;value_HighGkIntervention;value_KeeperThrow;value_Shove/Push;value_HighCentre;value_Collected;value_MediumGkIntervention;value_OverArm;value_LayOff;value_SwerveRight;value_TouchTypeControl;value_AttemptedTackle;value_LowRight;value_BoxRight;value_SmallBoxLeft;value_CloseLeftAndHigh;value_Overrun;value_TakeOnOvertake;value_FlickOn;value_BlockedClearance;value_LowGkIntervention;value_OutOnSideline;value_NotPastGoalLine;value_BoxLeft;value_BigChance;value_BlockedCross;value_ParriedDanger;value_FastBreak;value_LowLeft;value_ThroughBall;value_Stooping;value_Deflection;value_HighLeft;value_Reaching;value_Caught;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_Simulation;value_YellowCard;value_MisHit;value_SetPiece;value_Handball;value_GkKickFromHands;value_Sliding;value_OtherBodyPart;value_BoxDeepLeft;value_Volley;value_BoxDeepRight;value_GkHoof;value_Defensive1V1;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GkYTimeOfGoal;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2693523623;177;49;1;19;25;erwnez7ksfkns4dqmyr1fhbe;1;16,6;6,2;2024-05-31T23:53:34.714Z;2024-05-31T23:53:35Z;[];cbjd834y2hdx5jr3bda1zz6ga;E. Centeno;;;d4ermne3qk2rby5i9x5ig7w2c;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;19;25;Crown Legacy;1165;DR;1,0
2693523635;178;1;1;19;26;erwnez7ksfkns4dqmyr1fhbe;0;16,6;6,2;2024-05-31T23:53:35.131Z;2024-05-31T23:53:37Z;[{'id': 5063376131, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063376143, 'qualifierId': 233, 'value': '162'}, {'id': 5063376137, 'qualifierId': 212, 'value': '3.3'}, {'id': 5063376139, 'qualifierId': 213, 'value': '0.00'}, {'id': 5063376141, 'qualifierId': 236}, {'id': 5063376133, 'qualifierId': 140, 'value': '19.7'}, {'id': 5063376135, 'qualifierId': 141, 'value': '6.2'}, {'id': 5063376147, 'qualifierId': 286}];cbjd834y2hdx5jr3bda1zz6ga;E. Centeno;;;d4ermne3qk2rby5i9x5ig7w2c;Pass;;;;;;;;;;;6,2;;3,3;19,7;0,0;;;;162,0;;;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;19,7;6,2;;;;;;;0;0;19;26;Crown Legacy;1166;DR;1,0
2693523633;162;74;1;19;26;6ubc4y1v6hr63mca7ica4hp90;1;84,6;95,0;2024-05-31T23:53:35.132Z;2024-05-31T23:53:38Z;[{'id': 5063376127, 'qualifierId': 56, 'value': 'Left'}, {'id': 5063376163, 'qualifierId': 233, 'value': '178'}, {'id': 5063376129, 'qualifierId': 285}];9ohy24mxhsqao5kymh0lbxxck;N. Berchimas;;;d4ermne3qk2rby5i9x5ig7w2c;Blocked Pass;;;;;;;;;;;;;;;;;;;178,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;19;26;Atlanta United II;1166;FWL;1,0
2693523639;163;5;1;19;29;6ubc4y1v6hr63mca7ica4hp90;0;83,6;101,0;2024-05-31T23:53:37.933Z;2024-05-31T23:53:45Z;[{'id': 5063376165, 'qualifierId': 56, 'value': 'Left'}, {'id': 5063376233, 'qualifierId': 233, 'value': '179'}, {'id': 5063376167, 'qualifierId': 347}];9ohy24mxhsqao5kymh0lbxxck;N. Berchimas;;;d4ermne3qk2rby5i9x5ig7w2c;Out;;;;;;;;;;;;;;;;;;1,0;179,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;19;29;Atlanta United II;1169;FWL;1,0
2693523653;179;5;1;19;29;erwnez7ksfkns4dqmyr1fhbe;1;16,4;-1,0;2024-05-31T23:53:37.933Z;2024-06-01T00:04:09Z;[{'id': 5063376225, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063376229, 'qualifierId': 233, 'value': '163'}, {'id': 5063376227, 'qualifierId': 347}];cbjd834y2hdx5jr3bda1zz6ga;E. Centeno;;;d4ermne3qk2rby5i9x5ig7w2c;Out;;;;;;;;;;;;;;;;;;1,0;163,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;19;29;Crown Legacy;1169;DR;1,0
2693523661;180;1;1;19;36;erwnez7ksfkns4dqmyr1fhbe;1;16,4;0,0;2024-05-31T23:53:44.746Z;2024-05-31T23:53:47Z;[{'id': 5063376283, 'qualifierId': 212, 'value': '7.3'}, {'id': 5063376285, 'qualifierId': 213, 'value': '0.99'}, {'id': 5063376277, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063376279, 'qualifierId': 140, 'value': '20.2'}, {'id': 5063376275, 'qualifierId': 107}, {'id': 5063376281, 'qualifierId': 141, 'value': '7.9'}];cbjd834y2hdx5jr3bda1zz6ga;E. Centeno;;;d4ermne3qk2rby5i9x5ig7w2c;Pass;;;;;;;;;;;7,9;;7,3;20,2;0,99;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;20,2;7,9;;;;;;;0;0;19;36;Crown Legacy;1176;DR;1,0
2693523667;181;1;1;19;38;erwnez7ksfkns4dqmyr1fhbe;1;20,5;9,1;2024-05-31T23:53:47.354Z;2024-05-31T23:53:49Z;[{'id': 5063376299, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063376305, 'qualifierId': 212, 'value': '5.7'}, {'id': 5063376303, 'qualifierId': 141, 'value': '6.0'}, {'id': 5063376301, 'qualifierId': 140, 'value': '15.5'}, {'id': 5063376307, 'qualifierId': 213, 'value': '3.52'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;d4ermne3qk2rby5i9x5ig7w2c;Pass;;;;;;;;;;;6,0;;5,7;15,5;3,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;15,5;6,0;;;;;;;0;0;19;38;Crown Legacy;1178;MC;1,0
2693523673;182;61;1;19;39;erwnez7ksfkns4dqmyr1fhbe;0;15,4;6,0;2024-05-31T23:53:47.770Z;2024-06-01T00:03:23Z;[{'id': 5063376317, 'qualifierId': 56, 'value': 'Back'}];cbjd834y2hdx5jr3bda1zz6ga;E. Centeno;;;d4ermne3qk2rby5i9x5ig7w2c;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;19;39;Crown Legacy;1179;DR;1,0
2693523669;164;5;1;19;40;6ubc4y1v6hr63mca7ica4hp90;1;84,4;101,2;2024-05-31T23:53:49.261Z;2024-05-31T23:53:51Z;[{'id': 5063376313, 'qualifierId': 347}, {'id': 5063376347, 'qualifierId': 233, 'value': '183'}, {'id': 5063376311, 'qualifierId': 56, 'value': 'Left'}];9ohy24mxhsqao5kymh0lbxxck;N. Berchimas;;;d4ermne3qk2rby5i9x5ig7w2c;Out;;;;;;;;;;;;;;;;;;1,0;183,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;19;40;Atlanta United II;1180;FWL;1,0
2693523677;183;5;1;19;40;erwnez7ksfkns4dqmyr1fhbe;0;15,6;-1,2;2024-05-31T23:53:49.261Z;2024-06-01T00:04:10Z;[{'id': 5063376333, 'qualifierId': 347}, {'id': 5063376351, 'qualifierId': 233, 'value': '164'}, {'id': 5063376331, 'qualifierId': 56, 'value': 'Back'}];cbjd834y2hdx5jr3bda1zz6ga;E. Centeno;;;d4ermne3qk2rby5i9x5ig7w2c;Out;;;;;;;;;;;;;;;;;;1,0;164,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;19;40;Crown Legacy;1180;DR;1,0
2693523705;165;1;1;19;53;6ubc4y1v6hr63mca7ica4hp90;0;76,9;100,0;2024-05-31T23:54:02.349Z;2024-05-31T23:54:04Z;[{'id': 5063376525, 'qualifierId': 1}, {'id': 5063376523, 'qualifierId': 213, 'value': '5.46'}, {'id': 5063376517, 'qualifierId': 140, 'value': '92.1'}, {'id': 5063376519, 'qualifierId': 141, 'value': '76.7'}, {'id': 5063376521, 'qualifierId': 212, 'value': '23.4'}, {'id': 5063376513, 'qualifierId': 107}, {'id': 5063376515, 'qualifierId': 56, 'value': 'Center'}];6bg69aksa8wb6wmu7w81is8yy;J. Forbes;;;d4ermne3qk2rby5i9x5ig7w2c;Pass;;;;;;;;;;;76,7;;23,4;92,1;5,46;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;92,1;76,7;;;;;;;0;0;19;53;Atlanta United II;1193;DC;1,0
2693523709;184;8;1;19;56;erwnez7ksfkns4dqmyr1fhbe;1;15,3;26,3;2024-05-31T23:54:05.210Z;2024-06-04T16:51:21Z;[{'id': 5063376541, 'qualifierId': 56, 'value': 'Back'}, {'id': 5069080513, 'qualifierId': 383}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;;d4ermne3qk2rby5i9x5ig7w2c;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;19;56;Crown Legacy;1196;MC;1,0
2693523715;185;49;1;19;58;erwnez7ksfkns4dqmyr1fhbe;1;5,8;20,4;2024-05-31T23:54:06.763Z;2024-05-31T23:54:06Z;[];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;;d4ermne3qk2rby5i9x5ig7w2c;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;19;58;Crown Legacy;1198;MC;1,0
2693523747;186;1;1;19;58;erwnez7ksfkns4dqmyr1fhbe;1;5,8;20,4;2024-05-31T23:54:07.195Z;2024-05-31T23:54:13Z;[{'id': 5063376733, 'qualifierId': 212, 'value': '42.3'}, {'id': 5063376725, 'qualifierId': 157}, {'id': 5063376735, 'qualifierId': 213, 'value': '6.06'}, {'id': 5063376729, 'qualifierId': 140, 'value': '45.1'}, {'id': 5063376727, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063376737, 'qualifierId': 1}, {'id': 5063376731, 'qualifierId': 141, 'value': '6.5'}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;;d4ermne3qk2rby5i9x5ig7w2c;Pass;;;;;;;;;;;6,5;;42,3;45,1;6,06;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;45,1;6,5;;;;;;;0;0;19;58;Crown Legacy;1198;MC;1,0
2693523749;187;61;1;20;2;erwnez7ksfkns4dqmyr1fhbe;1;45,1;6,5;2024-05-31T23:54:11.140Z;2024-06-01T00:03:21Z;[{'id': 5063376745, 'qualifierId': 56, 'value': 'Back'}];ax2y5fvc4dzwn4qkxrfutapsk;A. Gordon;;;d4ermne3qk2rby5i9x5ig7w2c;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;20;2;Crown Legacy;1202;FW;1,0
2693523743;166;5;1;20;3;6ubc4y1v6hr63mca7ica4hp90;1;54,4;101,5;2024-05-31T23:54:12.221Z;2024-05-31T23:54:14Z;[{'id': 5063376705, 'qualifierId': 56, 'value': 'Left'}, {'id': 5063376707, 'qualifierId': 347}, {'id': 5063376763, 'qualifierId': 233, 'value': '188'}];6bg69aksa8wb6wmu7w81is8yy;J. Forbes;;;d4ermne3qk2rby5i9x5ig7w2c;Out;;;;;;;;;;;;;;;;;;1,0;188,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;20;3;Atlanta United II;1203;DC;1,0
2693523751;188;5;1;20;3;erwnez7ksfkns4dqmyr1fhbe;0;45,6;-1,5;2024-05-31T23:54:12.221Z;2024-06-01T00:04:10Z;[{'id': 5063376747, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063376749, 'qualifierId': 347}, {'id': 5063376767, 'qualifierId': 233, 'value': '166'}];ax2y5fvc4dzwn4qkxrfutapsk;A. Gordon;;;d4ermne3qk2rby5i9x5ig7w2c;Out;;;;;;;;;;;;;;;;;;1,0;166,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;20;3;Crown Legacy;1203;FW;1,0
2693523775;167;1;1;20;12;6ubc4y1v6hr63mca7ica4hp90;1;42,0;100,0;2024-05-31T23:54:21.709Z;2024-05-31T23:54:23Z;[{'id': 5063376881, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063376887, 'qualifierId': 212, 'value': '19.4'}, {'id': 5063376879, 'qualifierId': 107}, {'id': 5063376889, 'qualifierId': 213, 'value': '3.69'}, {'id': 5063376885, 'qualifierId': 141, 'value': '87.1'}, {'id': 5063376883, 'qualifierId': 140, 'value': '26.2'}];6bg69aksa8wb6wmu7w81is8yy;J. Forbes;;;d4ermne3qk2rby5i9x5ig7w2c;Pass;;;;;;;;;;;87,1;;19,4;26,2;3,69;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;26,2;87,1;;;;;;;0;0;20;12;Atlanta United II;1212;DC;1,0
2693523785;168;1;1;20;15;6ubc4y1v6hr63mca7ica4hp90;1;27,3;88,6;2024-05-31T23:54:23.869Z;2024-05-31T23:54:26Z;[{'id': 5063376937, 'qualifierId': 140, 'value': '27.3'}, {'id': 5063376943, 'qualifierId': 213, 'value': '4.71'}, {'id': 5063376935, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063376941, 'qualifierId': 212, 'value': '22.5'}, {'id': 5063376939, 'qualifierId': 141, 'value': '55.5'}];ezda0qbkzxiyuxmpc360mcdn8;A. Ouedraogo;;;d4ermne3qk2rby5i9x5ig7w2c;Pass;;;;;;;;;;;55,5;;22,5;27,3;4,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;27,3;55,5;;;;;;;0;0;20;15;Atlanta United II;1215;DC;1,0
2693523797;169;1;1;20;17;6ubc4y1v6hr63mca7ica4hp90;1;26,9;55,1;2024-05-31T23:54:26.142Z;2024-05-31T23:54:28Z;[{'id': 5063376991, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063376997, 'qualifierId': 212, 'value': '22.9'}, {'id': 5063376999, 'qualifierId': 213, 'value': '5.02'}, {'id': 5063376993, 'qualifierId': 140, 'value': '33.6'}, {'id': 5063376995, 'qualifierId': 141, 'value': '23.0'}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;d4ermne3qk2rby5i9x5ig7w2c;Pass;;;;;;;;;;;23,0;;22,9;33,6;5,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;33,6;23,0;;;;;;;0;0;20;17;Atlanta United II;1217;DL;1,0
2693523805;170;1;1;20;19;6ubc4y1v6hr63mca7ica4hp90;1;35,0;24,9;2024-05-31T23:54:28.670Z;2024-05-31T23:54:33Z;[{'id': 5063377051, 'qualifierId': 56, 'value': 'Center'}, {'id': 5063377057, 'qualifierId': 212, 'value': '24.5'}, {'id': 5063377059, 'qualifierId': 213, 'value': '6.23'}, {'id': 5063377053, 'qualifierId': 140, 'value': '58.3'}, {'id': 5063377055, 'qualifierId': 141, 'value': '23.0'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;d4ermne3qk2rby5i9x5ig7w2c;Pass;;;;;;;;;;;23,0;;24,5;58,3;6,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;58,3;23,0;;;;;;;0;0;20;19;Atlanta United II;1219;DR;1,0
2693523807;171;4;1;20;24;6ubc4y1v6hr63mca7ica4hp90;1;55,0;23,1;2024-05-31T23:54:33.325Z;2024-05-31T23:54:35Z;[{'id': 5063377077, 'qualifierId': 286}, {'id': 5063377091, 'qualifierId': 233, 'value': '189'}, {'id': 5063377071, 'qualifierId': 56, 'value': 'Center'}, {'id': 5063377073, 'qualifierId': 152}, {'id': 5063377069, 'qualifierId': 13}, {'id': 5063377075, 'qualifierId': 265}];603sxl8xsij9kep03px6s85m2;B. Cambridge;;;d4ermne3qk2rby5i9x5ig7w2c;Foul;;;;;;;;;;;;;;;;;;;189,0;;;;1,0;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;20;24;Atlanta United II;1224;FWR;1,0
2693523809;189;4;1;20;24;erwnez7ksfkns4dqmyr1fhbe;0;45,0;76,9;2024-05-31T23:54:33.326Z;2024-05-31T23:54:35Z;[{'id': 5063377095, 'qualifierId': 233, 'value': '171'}, {'id': 5063377081, 'qualifierId': 13}, {'id': 5063377087, 'qualifierId': 265}, {'id': 5063377089, 'qualifierId': 285}, {'id': 5063377085, 'qualifierId': 152}, {'id': 5063377083, 'qualifierId': 56, 'value': 'Back'}];7y5v3oex0pnupaahm8arguluc;M. Gallardo;;;d4ermne3qk2rby5i9x5ig7w2c;Foul;;;;;;;;;;;;;;;;;;;171,0;;;1,0;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;20;24;Crown Legacy;1224;AML;1,0
2693523829;172;1;1;20;34;6ubc4y1v6hr63mca7ica4hp90;1;56,5;25,0;2024-05-31T23:54:42.813Z;2024-05-31T23:54:44Z;[{'id': 5063377221, 'qualifierId': 140, 'value': '44.2'}, {'id': 5063377227, 'qualifierId': 213, 'value': '2.58'}, {'id': 5063377223, 'qualifierId': 141, 'value': '36.9'}, {'id': 5063377225, 'qualifierId': 212, 'value': '15.2'}, {'id': 5063377215, 'qualifierId': 5}, {'id': 5063377219, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063377217, 'qualifierId': 152}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;d4ermne3qk2rby5i9x5ig7w2c;Pass;;;;;;;;;;;36,9;;15,2;44,2;2,58;;;;;;;;;;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;44,2;36,9;;;;;;;0;0;20;34;Atlanta United II;1234;MC;1,0
2693523835;173;1;1;20;36;6ubc4y1v6hr63mca7ica4hp90;1;45,3;41,9;2024-05-31T23:54:44.734Z;2024-05-31T23:54:47Z;[{'id': 5063377263, 'qualifierId': 213, 'value': '1.54'}, {'id': 5063377257, 'qualifierId': 140, 'value': '45.8'}, {'id': 5063377261, 'qualifierId': 212, 'value': '18.8'}, {'id': 5063377259, 'qualifierId': 141, 'value': '69.6'}, {'id': 5063377255, 'qualifierId': 56, 'value': 'Back'}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;d4ermne3qk2rby5i9x5ig7w2c;Pass;;;;;;;;;;;69,6;;18,8;45,8;1,54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;45,8;69,6;;;;;;;0;0;20;36;Atlanta United II;1236;DL;1,0
2693523855;174;1;1;20;38;6ubc4y1v6hr63mca7ica4hp90;1;46,4;89,6;2024-05-31T23:54:47.678Z;2024-05-31T23:54:51Z;[{'id': 5063377427, 'qualifierId': 212, 'value': '34.7'}, {'id': 5063377421, 'qualifierId': 56, 'value': 'Left'}, {'id': 5063377431, 'qualifierId': 1}, {'id': 5063377425, 'qualifierId': 141, 'value': '94.8'}, {'id': 5063377423, 'qualifierId': 140, 'value': '79.3'}, {'id': 5063377429, 'qualifierId': 213, 'value': '0.10'}];ezda0qbkzxiyuxmpc360mcdn8;A. Ouedraogo;;;d4ermne3qk2rby5i9x5ig7w2c;Pass;;;;;;;;;;;94,8;;34,7;79,3;0,1;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;79,3;94,8;;;;;;;0;0;20;38;Atlanta United II;1238;DC;1,0
